gisco_id,name,registered,turnout,invalid,blank,PARTIDUL NAȚIONAL LIBERAL,ASOCIAȚIA PARTIDA ROMILOR PRO-EUROPA,PARTIDUL MIȘCAREA POPULARĂ,FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA,UNIUNEA POLONEZILOR DIN ROMÂNIA,PARTIDUL BLOCUL UNITĂȚII NAȚIONALE,UNIUNEA BULGARĂ DIN BANAT - ROMÂNIA,UNIUNEA UCRAINENILOR DIN ROMÂNIA,PARTIDUL ROMÂNIA MARE,PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL),UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA,UNIUNEA CROAȚILOR DIN ROMÂNIA,UNIUNEA ELENĂ DIN ROMÂNIA,UNIUNEA SÂRBILOR DIN ROMÂNIA,UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA,PARTIDUL ECOLOGIST ROMÂN,PARTIDUL ROMÂNIA UNITĂ,PARTIDUL SOCIAL DEMOCRAT,PARTIDUL ROMILOR DEMOCRAȚI,PARTIDUL SOCIALIST ROMÂN,PARTIDUL VERDE,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,FEDERAȚIA COMUNITĂȚILOR EVREIEȘTI DIN ROMÂNIA,PARTIDUL ALIANȚA LIBERALILOR ȘI DEMOCRAȚILOR,PARTIDUL PLATFORMA ACȚIUNEA CIVICĂ A TINERILOR,ASOCIAȚIA ITALIENILOR DIN ROMÂNIA – RO.AS.IT.,ALIANȚA NOASTRĂ ROMÂNIA,UNIUNEA SALVAȚI ROMÂNIA,PARTIDUL NOUA ROMÂNIE,UNIUNEA ARMENILOR DIN ROMÂNIA,COMUNITATEA RUȘILOR LIPOVENI DIN ROMÂNIA,ASOCIAȚIA LIGA ALBANEZILOR DIN ROMÂNIA,ASOCIAȚIA MACEDONENILOR DIN ROMÂNIA,UNIUNEA DEMOCRATĂ TURCĂ DIN ROMÂNIA,PARTIDUL VRANCEA NOASTRĂ,CANDIDAT INDEPENDENT - DUMITRU FLUCUȘ,CANDIDAT INDEPENDENT - THEODOR PALEOLOGU,CANDIDAT INDEPENDENT - VERONICA ZAMFIR,CANDIDAT INDEPENDENT - RODICA BARNA,CANDIDAT INDEPENDENT - REMUS-FLORINEL CERNEA,CANDIDAT INDEPENDENT - GEORGE-ALEXANDRU MANCIU,CANDIDAT INDEPENDENT - PETRICĂ FOLICĂ,CANDIDAT INDEPENDENT - DĂNUȚ DINU,CANDIDAT INDEPENDENT - GHEORGHE DINU,CANDIDAT INDEPENDENT - ION-MARIUS FENICHIU,CANDIDAT INDEPENDENT - REMI RĂDULESCU,CANDIDAT INDEPENDENT - GHEORGHE BLEDEA,CANDIDAT INDEPENDENT - COSTEL-IOAN CIOBAN,CANDIDAT INDEPENDENT - IOAN SPIRIDON,CANDIDAT INDEPENDENT - SORIN ȘOVA,CANDIDAT INDEPENDENT - NEVISER ZAHARCU,CANDIDAT INDEPENDENT - TIBERIU MĂNESCU,CANDIDAT INDEPENDENT - ION-GABRIEL LINŢĂ,CANDIDAT INDEPENDENT - IOAN-COSMIN CURELEA,CANDIDAT INDEPENDENT - ELENA-GABRIELA UDREA,CANDIDAT INDEPENDENT - ROMEO RĂDULESCU,CANDIDAT INDEPENDENT - LIA ARDELEAN,CANDIDAT INDEPENDENT - NECULAI GĂLĂȚANU,CANDIDAT INDEPENDENT - DANIELA-SIMONA VREME,CANDIDAT INDEPENDENT - DUMITRU-NICU CORNOIU,CANDIDAT INDEPENDENT - NICU RĂDULESCU,CANDIDAT INDEPENDENT - VIŞINEL-COSTEL BALAN,CANDIDAT INDEPENDENT - DANIELA PEPENE,CANDIDAT INDEPENDENT - SEBASTIAN-IOAN BURDUJA,CANDIDAT INDEPENDENT - VASILE-MARINEL REVNIC,CANDIDAT INDEPENDENT - SERGIU-SORIN CHELMU,CANDIDAT INDEPENDENT - COSTEL MARIN,CANDIDAT INDEPENDENT - TIBERIU-MIHAI-ANTONIU JALBĂ,CANDIDAT INDEPENDENT - MIRCEA ION,CANDIDAT INDEPENDENT - COSTEL NEACŞU,CANDIDAT INDEPENDENT - ALEXANDRU PAZIUC,CANDIDAT INDEPENDENT - ION CĂLINOIU,CANDIDAT INDEPENDENT - ELENA NICOLACHE,CANDIDAT INDEPENDENT - GICĂ DUŢĂ,PARTIDUL NAŢIONAL LIBERAL,ASOCIAŢIA PARTIDA ROMILOR PRO-EUROPA,PARTIDUL MIŞCAREA POPULARĂ,UNIUNEA CROAŢILOR DIN ROMÂNIA,UNIUNEA DEMOCRATICĂ A SLOVACILOR ŞI CEHILOR DIN ROMÂNIA,FEDERAŢIA COMUNITĂŢILOR EVREIEŞTI DIN ROMÂNIA,PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR,ASOCIAŢIA ITALIENILOR DIN ROMÂNIA – RO.AS.IT.,ALIANŢA NOASTRĂ ROMÂNIA,UNIUNEA SALVAŢI ROMÂNIA,COMUNITATEA RUŞILOR LIPOVENI DIN ROMÂNIA,ASOCIAŢIA LIGA ALBANEZILOR DIN ROMÂNIA,ASOCIAŢIA MACEDONENILOR DIN ROMÂNIA
RO_178901,Popeşti,2543,703,21,11,103,0,37,2,1,0,0,0,9,0,0,1,4,1,1,5,20,385,0,8,0,0,0,54,0,0,2,30,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_178910,Pauleşti,1645,822,22,17,103,0,40,1,0,0,0,0,2,0,0,0,4,0,2,2,3,579,0,6,1,1,0,11,0,0,6,14,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_178929,Bilieşti,2083,820,29,17,381,0,50,1,0,0,0,0,9,0,0,1,0,0,1,1,1,252,0,10,1,1,0,31,0,0,6,17,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_178938,Gologanu,2677,1113,50,39,110,1,80,2,1,0,0,0,11,0,0,0,3,1,3,3,12,694,0,9,1,1,0,48,0,3,2,25,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_178947,Obrejiţa,1235,542,29,13,62,1,25,0,0,0,0,0,3,0,0,0,2,0,1,0,1,354,0,7,0,1,0,34,0,0,4,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_178956,Răstoaca,2140,860,35,17,356,0,21,1,0,0,0,0,10,0,0,0,0,0,1,5,9,309,0,7,0,2,3,38,0,1,8,24,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_178965,Spulber,996,529,9,9,66,0,15,0,0,0,0,0,4,0,0,0,0,0,2,1,8,392,0,1,1,0,0,7,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179132,Municipiul Bucureşti,1768592,738565,19230,1902,85766,594,51423,533,92,0,171,0,7771,0,75,497,596,141,118,7659,24886,274445,0,2109,0,1437,691,44407,0,204,12237,180362,0,520,366,211,327,215,0,0,8352,0,0,4295,1512,0,0,0,0,0,0,0,0,0,0,0,477,0,3174,0,0,0,0,0,0,1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179221,Oraş Bragadiru,15032,6645,179,21,1967,4,352,8,3,0,2,0,0,0,3,4,2,1,5,0,164,2158,0,25,0,12,3,300,0,3,83,1272,0,3,2,2,12,2,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179249,Chiajna,15864,7345,214,17,1007,2,355,7,2,0,0,0,0,0,1,1,2,1,4,0,156,1682,0,18,0,3,3,1833,0,6,83,1858,0,2,5,2,8,1,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179285,Oraş Chitila,12035,5031,157,25,1636,5,234,4,2,0,1,0,0,0,2,3,3,1,0,0,125,1932,0,23,0,6,3,234,0,1,58,557,0,2,1,0,3,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179310,Dobroieşti,7741,2882,69,15,401,5,199,5,1,0,2,0,0,0,0,1,3,2,1,0,92,1302,0,21,0,6,1,201,0,3,22,500,0,1,1,0,5,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179347,Glina,6551,2221,87,26,868,5,135,3,0,0,4,0,0,0,0,1,3,2,0,0,46,775,0,9,0,3,0,82,0,1,15,140,0,3,0,1,2,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179383,Jilava,8737,2957,135,42,627,45,222,8,1,0,1,0,0,0,0,2,3,2,5,0,101,1332,0,15,0,8,1,142,0,2,35,205,0,1,2,1,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179409,Oraş Măgurele,8745,3931,132,24,1290,6,235,1,0,0,2,0,0,0,0,1,1,6,1,0,88,1447,0,17,0,4,2,171,0,1,31,439,0,1,1,1,3,2,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179463,Mogoşoaia,6272,2862,53,12,1171,0,131,5,1,0,0,0,0,0,0,2,0,1,0,0,91,676,0,10,0,0,2,147,0,1,40,502,0,3,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179481,Oraş Otopeni,12453,6471,159,30,2774,1,293,12,6,0,1,0,0,0,1,1,9,2,3,0,161,1462,0,23,0,16,2,298,0,1,67,1097,0,4,1,0,5,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179515,Oraş Pantelimon,22407,7136,232,27,1039,10,379,6,1,0,6,0,0,0,4,2,4,0,2,0,188,3962,0,53,0,14,1,308,0,5,78,740,0,1,0,0,8,2,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179533,Oraş Popeşti Leordeni,25863,9947,256,28,1642,12,623,12,2,0,23,0,0,0,5,1,6,8,8,0,264,3567,0,46,0,16,8,439,0,4,110,2756,0,2,3,4,8,2,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179551,Oraş Voluntari,32750,15428,466,74,1805,17,823,37,12,0,3,0,0,0,3,2,22,9,9,0,353,8179,0,114,0,30,6,777,0,6,155,2323,0,12,6,6,25,15,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179588,Copăceni,2446,1038,27,9,85,2,32,0,1,0,0,0,0,0,0,0,0,0,0,0,10,790,0,8,0,0,1,26,0,0,0,43,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179604,Poienile Izei,375,375,6,3,129,0,15,0,0,0,0,2,0,0,0,0,0,0,0,20,29,138,0,0,0,1,0,14,0,0,3,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179613,Şieu,1930,619,12,5,106,0,27,0,0,0,0,0,0,0,0,0,0,1,1,13,40,381,0,0,0,2,0,25,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179622,Groşii Ţibleşului,1744,776,12,10,456,1,15,0,0,0,1,0,0,0,1,0,0,0,0,5,11,238,0,0,0,6,0,10,0,0,3,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179631,Treznea,886,433,4,5,114,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,12,251,0,0,0,3,0,20,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179640,Vulcana-Pandele,4308,1491,59,5,244,2,59,3,0,0,0,0,13,0,2,0,1,0,0,17,25,935,0,10,0,2,0,47,0,0,1,61,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179659,Negrileşti,2046,727,18,6,219,1,39,0,0,0,0,0,1,0,1,0,0,1,0,5,9,370,0,2,1,6,1,27,0,1,5,11,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179677,Camin,1183,590,8,2,32,0,3,17,0,0,0,0,2,0,0,0,0,0,1,1,2,17,0,0,0,500,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179686,Dumitriţa,2504,903,27,12,195,2,25,2,1,0,0,0,4,0,0,0,0,0,1,5,9,451,0,3,2,8,0,140,0,0,5,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179695,Şimişna,977,458,18,6,79,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,3,310,0,0,0,4,1,13,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179702,Traian,2490,1008,33,23,105,15,14,0,0,0,0,0,0,0,0,0,1,0,0,2,29,730,0,6,0,1,0,30,0,0,1,13,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179711,Vlădeni,2355,750,31,6,166,1,34,2,0,0,0,0,9,0,0,0,0,0,0,3,12,420,0,1,0,0,0,33,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179720,Poiana  Ilvei,1267,605,9,9,61,3,6,1,0,0,1,0,2,0,0,0,0,0,0,0,5,340,0,2,0,1,0,144,0,1,4,13,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179739,Malu,1963,944,23,20,40,0,37,0,0,0,0,0,12,0,0,0,2,0,0,6,15,415,0,0,0,2,1,349,1,0,2,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179748,Cosoba,2140,583,22,7,206,1,8,2,0,0,0,0,6,0,0,0,0,0,0,2,5,254,0,0,0,0,0,41,1,0,3,23,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179757,Herăşti,1741,683,20,16,276,1,17,0,0,0,0,0,4,0,0,0,0,0,1,1,7,217,0,1,0,0,0,106,0,0,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179766,Isvoarele,1371,519,19,5,64,1,4,1,0,0,3,0,2,0,0,0,1,3,1,2,7,341,0,4,0,1,0,44,2,0,5,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179775,Săbăreni,2196,928,31,13,335,2,17,0,0,0,3,0,4,0,0,0,0,0,0,2,7,429,0,3,0,3,1,45,1,0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179784,Boraneşti,1835,734,31,18,119,9,9,2,0,0,1,0,0,0,0,0,0,2,3,1,10,473,0,3,0,0,1,43,0,0,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179793,Bueşti,892,520,2,4,27,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,3,468,0,1,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179800,Maia,1396,535,6,6,87,7,79,2,0,0,0,0,0,0,0,0,0,0,0,0,7,314,0,2,0,1,1,16,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179819,Ograda,2360,716,23,9,112,4,22,0,1,0,1,0,0,0,0,0,0,1,1,2,15,480,0,7,0,1,1,22,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179828,Roşiori,1558,612,17,13,239,0,60,1,1,0,1,0,0,0,0,0,0,0,0,1,8,246,0,3,0,0,0,11,0,0,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179837,Coas,1156,401,8,3,212,0,28,0,0,0,1,0,0,0,0,0,0,0,0,8,15,106,0,0,0,5,0,5,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179846,Coltău,2046,850,11,12,19,10,244,2,0,0,0,0,0,0,0,0,0,1,1,2,6,43,0,0,0,480,0,9,0,0,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179855,Gărdani,1127,405,10,4,144,0,45,0,0,0,0,1,0,0,0,1,0,0,0,2,19,147,0,0,0,2,0,8,0,0,2,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179864,Onceşti,1287,514,13,6,102,0,6,1,0,0,0,1,0,0,0,0,0,1,0,9,12,340,0,0,0,2,0,4,0,0,1,10,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179873,Agriş,1633,559,3,3,35,0,8,0,0,0,0,0,0,0,0,0,1,0,1,2,6,73,0,0,0,404,0,19,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179882,Ciumeşti,1140,369,2,1,7,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,330,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179891,Raciu,2754,1318,41,9,176,1,34,0,0,0,1,0,16,0,0,1,0,0,0,5,23,919,0,9,0,1,0,55,0,1,0,24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179908,Pietrari,2015,986,18,14,130,1,41,0,0,0,0,0,13,0,0,0,0,0,0,2,9,682,0,2,0,1,0,57,0,1,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179917,Râu Alb,1277,654,17,13,89,2,20,0,0,0,0,0,6,0,1,0,1,0,0,0,8,465,0,3,0,0,0,21,0,1,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179926,Răscăeţi,1858,1237,18,9,74,0,8,0,0,0,0,0,3,0,0,1,1,0,0,1,5,1075,0,3,0,1,0,13,0,1,13,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179935,Perşinari,2367,859,23,10,119,1,14,0,0,0,0,0,7,0,0,0,0,0,1,4,6,622,0,5,0,1,0,33,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179944,Runcu Salvei,1059,511,7,6,380,0,2,0,1,0,0,0,1,0,0,0,1,1,0,0,1,89,0,0,0,3,0,14,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179953,Ciceu - Mihaieşti,1030,392,6,5,106,1,25,0,0,0,1,0,2,0,0,0,0,0,0,2,17,150,0,2,1,11,0,20,0,0,5,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_179962,Gălbinaşi,2721,810,27,5,98,2,17,0,0,0,0,0,3,1,0,0,0,1,1,1,11,573,0,1,0,0,0,54,0,0,3,8,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
