gisco_id,name,registered,turnout,invalid,blank,LFI-PRG-GRS-MRC,AR,PI-SIEL,PP (2006),LREM-MoDem-Agir-MR-UDE-AC,DR [Démocratie représentative],LP (2017),PACE,GE-MEI-MDP-UDE,DF,UDI,PS-PP-ND-PRG,PFE,MIC,DLF,AE,D19,LO,PCF,UPR,G·s,AVE,RN,NEA,PRC,EDE,ÉC,AJ,LR-LC-CPNT,LÉ,PA,ACPLI,UDLEF,UDMF
FR_59293,Haverskerque,1079,562,14,15,17,0,0,0,93,0,6,0,3,0,19,23,1,0,18,0,0,5,9,4,17,0,199,0,0,0,0,6,48,44,21,0,0,0
FR_62421,Havrincourt,277,161,12,3,9,0,0,0,11,0,0,0,1,0,2,4,0,0,16,0,0,2,1,0,2,0,73,0,0,0,0,1,7,14,3,0,0,0
FR_57306,Hayange,11229,4665,106,118,324,0,0,1,654,0,51,1,72,0,76,240,7,0,131,0,1,55,131,65,129,0,1720,0,0,3,0,29,179,430,130,10,0,2
FR_08222,Haybes,1395,763,25,17,45,0,0,0,95,0,14,0,5,0,7,62,0,0,15,0,0,7,16,6,30,0,276,0,0,1,0,7,61,40,32,2,0,0
FR_57307,Hayes,200,116,3,3,4,1,0,0,36,0,1,0,1,0,6,8,0,0,6,0,0,4,0,0,1,0,14,0,0,0,0,1,15,11,1,0,0,0
FR_59294,Haynecourt,237,149,3,8,16,0,0,0,22,0,3,0,3,0,9,6,0,0,5,0,0,0,1,0,5,0,36,0,0,0,0,0,18,7,7,0,0,0
FR_39266,Les Hays,238,132,2,3,7,0,0,0,30,0,1,0,1,0,1,2,0,0,7,0,0,0,1,3,1,0,47,0,0,0,0,4,13,8,1,0,0,0
FR_59295,Hazebrouck,16605,8644,219,226,555,1,0,1,1615,0,82,3,160,3,246,495,9,0,276,1,1,60,164,57,228,0,2506,0,0,3,0,46,521,876,275,15,0,0
FR_57308,Hazembourg,94,63,4,6,0,0,0,0,4,0,2,0,0,0,2,1,0,0,11,0,0,1,1,0,0,0,19,0,0,0,0,0,8,4,0,0,0,0
FR_68125,Hecken,406,197,6,4,6,0,0,0,30,0,2,0,2,0,4,3,0,0,19,0,1,1,0,2,5,0,63,0,0,0,0,1,10,30,8,0,0,0
FR_27325,Hecmanville,105,64,0,3,2,0,0,0,6,0,1,0,0,0,0,3,0,0,2,0,0,3,1,0,3,1,30,0,0,1,0,0,5,2,1,0,0,0
FR_59296,Hecq,291,144,9,1,4,0,0,1,12,0,0,0,4,0,4,6,0,0,10,0,0,0,7,2,7,0,45,0,0,1,0,2,9,10,9,1,0,0
FR_27327,Hectomare,189,100,5,1,5,0,0,1,8,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,5,0,36,0,0,0,0,0,8,12,6,0,0,0
FR_67186,Hegeney,308,184,7,7,6,0,0,0,30,0,1,0,4,0,3,3,0,0,15,0,0,0,0,1,4,0,56,0,0,0,0,0,19,25,3,0,0,0
FR_67187,Heidolsheim,409,241,11,13,8,0,0,0,52,0,0,0,4,0,3,7,0,0,19,0,0,1,0,3,2,0,71,0,0,0,0,0,16,21,10,0,0,0
FR_68127,Heidwiller,562,296,13,9,8,0,0,0,52,0,3,0,8,0,16,10,0,0,23,0,0,3,0,4,7,0,66,0,0,0,0,3,22,41,5,2,0,1
FR_67188,Heiligenberg,567,332,7,5,6,0,0,0,57,0,6,0,4,0,14,19,0,0,14,1,0,0,5,5,8,0,90,0,0,0,0,1,26,33,30,1,0,0
FR_67189,Heiligenstein,744,419,10,17,5,0,0,0,110,0,3,0,9,0,9,15,1,0,14,0,0,3,2,6,11,0,87,0,0,0,0,2,30,80,4,1,0,0
FR_54257,Heillecourt,4577,2647,28,45,93,0,0,5,703,0,9,0,62,0,58,182,3,0,94,1,2,17,31,20,78,1,551,0,0,1,0,7,219,348,77,5,0,7
FR_60307,Heilles,461,241,4,1,15,0,0,0,37,0,4,3,0,0,3,11,0,0,11,0,0,1,6,8,5,0,82,0,0,0,0,2,17,22,8,1,0,0
FR_80426,Heilly,321,191,2,9,22,0,0,0,39,0,0,0,4,0,8,6,0,0,3,0,0,3,8,1,3,0,50,0,0,0,0,1,8,19,5,0,0,0
FR_51290,Heiltz-lÉvêque,222,117,2,3,9,0,0,0,12,0,2,0,2,0,1,2,0,0,8,0,0,0,1,0,3,0,59,0,0,0,0,0,6,5,2,0,0,0
FR_51288,Heiltz-le-Hutier,180,94,7,5,3,0,0,0,14,0,2,0,1,0,4,8,0,0,2,0,0,2,7,2,1,0,15,0,0,0,0,2,6,12,1,0,0,0
FR_51289,Heiltz-le-Maurupt,313,166,14,7,8,0,0,0,21,0,3,0,1,0,6,5,0,0,6,0,0,1,1,2,3,0,59,0,0,0,0,1,5,15,6,2,0,0
FR_68128,Heimersdorf,489,265,6,14,5,0,0,0,50,0,1,0,6,0,8,8,0,0,16,0,0,0,1,4,7,0,74,0,0,0,0,3,20,35,5,2,0,0
FR_68129,Heimsbrunn,1192,668,30,14,15,0,0,0,136,0,8,0,19,0,15,45,2,0,41,0,0,4,5,7,4,0,162,0,0,1,0,2,70,76,10,2,0,0
FR_57309,Heining-lès-Bouzonville,297,137,2,1,7,0,0,0,29,0,4,0,0,0,3,5,0,0,5,0,0,6,1,0,6,0,39,0,0,0,0,1,9,18,1,0,0,0
FR_55241,Heippes,73,44,0,1,1,0,0,0,2,0,0,0,2,0,2,1,0,1,8,0,0,1,0,0,0,0,10,0,0,0,0,0,10,3,2,0,0,0
FR_68130,Heiteren,765,431,25,23,7,0,0,0,63,0,3,0,10,0,19,7,1,0,25,0,0,5,1,2,0,0,152,0,0,0,0,2,28,50,8,0,0,0
FR_68131,Heiwiller,155,96,5,5,1,0,0,0,18,0,1,0,4,0,3,1,0,2,5,0,0,2,0,0,1,1,31,0,0,0,0,0,6,8,2,0,0,0
FR_62423,Helfaut,1276,765,38,16,53,0,0,2,146,0,6,0,12,0,11,25,0,0,47,0,0,4,10,8,22,0,263,0,0,1,0,3,42,38,16,2,0,0
FR_68132,Helfrantzkirch,571,300,6,7,5,0,0,0,55,0,2,0,8,0,10,6,0,0,18,0,0,1,3,2,1,0,91,0,0,1,0,0,31,49,4,0,0,0
FR_57310,Hellering-lès-Fénétrange,161,82,1,4,0,0,0,0,7,0,2,0,2,0,1,2,0,0,9,0,0,3,0,0,0,0,32,0,0,0,0,0,12,6,0,1,0,0
FR_50240,Helleville,368,194,5,6,14,0,0,0,34,0,1,0,3,0,2,11,0,0,7,0,0,7,5,2,10,0,46,0,0,1,0,2,16,16,6,0,0,0
FR_57311,Hellimer,457,242,6,11,11,0,0,0,38,0,4,0,2,0,8,8,0,0,9,0,0,2,3,2,3,0,89,0,0,0,0,1,28,13,2,2,0,0
FR_56082,Helléan,266,142,5,0,12,0,0,0,21,0,0,0,1,0,3,4,0,0,6,0,0,3,0,1,5,0,34,0,0,0,0,3,13,23,7,1,0,0
FR_FRZZFI,Citizens of France living in Finland,1777,336,4,0,20,0,0,0,111,0,0,2,9,0,8,26,0,0,3,1,0,1,1,5,18,0,8,0,0,0,0,0,11,107,1,0,0,0
FR_57312,Helstroff,376,191,5,5,9,0,0,0,44,0,1,0,2,0,1,5,0,0,19,0,0,0,5,2,1,0,50,0,0,0,0,3,21,11,7,0,0,0
FR_59299,Hem,13965,6599,127,114,544,0,0,5,1727,2,39,0,134,0,355,303,1,0,170,2,0,23,89,77,166,0,1125,0,0,0,0,21,543,915,97,14,2,4
FR_80427,Hem-Hardinval,272,157,5,5,16,0,0,0,31,0,2,0,0,0,3,3,0,0,5,0,0,0,0,1,7,1,53,0,0,1,0,0,17,4,3,0,0,0
FR_59300,Hem-Lenglet,415,263,14,2,13,0,0,0,29,0,2,0,3,0,11,2,0,0,12,0,0,2,12,1,2,0,130,0,0,0,0,0,11,9,7,1,0,0
FR_80428,Hem-Monacu,114,71,0,4,3,0,0,0,11,0,2,0,4,0,2,1,0,0,0,0,0,2,1,0,0,0,29,0,0,0,0,1,4,5,1,1,0,0
FR_64260,Hendaye,9308,4514,88,100,400,0,0,0,889,0,33,0,79,0,80,433,0,0,79,0,1,45,158,47,237,1,689,0,0,6,0,38,214,809,78,10,0,0
FR_62424,Hendecourt-lès-Cagnicourt,256,169,6,4,6,0,0,0,25,0,4,0,5,0,5,5,0,0,10,0,0,1,4,0,4,0,70,0,0,0,0,3,9,3,5,0,0,0
FR_62425,Hendecourt-lès-Ransart,101,61,3,3,3,0,0,0,9,0,0,0,1,0,4,6,0,0,3,0,0,1,0,0,0,0,18,0,0,0,0,0,0,9,1,0,0,0
FR_67190,Hengwiller,162,107,6,12,3,0,0,0,13,0,0,0,5,0,0,5,0,0,5,0,0,0,1,0,4,0,25,0,0,1,0,3,7,13,4,0,0,0
FR_56083,Hennebont,11711,6142,110,127,431,0,0,3,1283,0,21,6,145,0,130,435,10,10,135,1,2,61,243,56,294,0,1109,0,0,7,0,30,337,1015,126,15,0,0
FR_88237,Hennecourt,293,151,2,4,8,0,0,0,23,0,3,0,4,0,1,4,0,0,18,0,0,0,5,1,2,0,43,0,0,0,0,2,13,13,5,0,0,0
FR_55242,Hennemont,87,58,0,1,4,0,0,0,9,0,2,0,2,0,2,7,0,0,3,0,0,1,1,0,0,0,20,0,0,0,0,0,1,3,2,0,0,0
FR_62429,Henneveux,266,149,10,2,6,0,0,0,23,0,0,0,3,0,4,2,0,0,5,0,0,3,3,4,4,0,39,0,0,0,0,0,26,13,2,0,0,0
FR_88238,Hennezel,291,148,4,5,3,2,0,0,19,0,3,0,3,0,7,2,0,0,6,0,0,2,1,2,2,0,59,0,0,0,0,1,15,8,4,0,0,0
FR_27329,Hennezis,620,347,5,12,14,0,0,0,61,0,2,0,2,0,7,7,0,0,12,0,0,4,3,1,8,1,121,0,0,0,0,1,38,37,10,1,0,0
FR_18109,Henrichemont,1319,684,19,22,63,2,0,0,116,0,5,0,5,0,11,38,0,0,18,0,0,5,23,7,30,0,188,0,0,0,0,7,46,69,9,1,0,0
FR_57315,Henridorff,554,302,6,6,5,0,0,0,61,0,3,0,6,0,6,20,0,0,14,0,0,0,2,3,5,0,80,0,0,1,0,1,30,47,4,2,0,0
FR_57316,Henriville,630,359,1,3,14,0,0,0,70,0,12,0,0,0,11,8,0,0,21,0,0,4,4,3,7,0,148,0,0,0,0,1,16,28,8,0,0,0
FR_29079,Henvic,1048,565,22,8,30,0,0,0,151,0,2,0,13,0,20,35,0,0,19,0,0,6,11,1,38,0,75,0,0,0,0,14,35,81,3,1,0,0
FR_41101,Herbault,798,411,13,24,15,0,0,0,69,0,6,0,0,0,16,10,0,0,24,0,0,6,15,1,17,0,107,0,0,0,0,1,38,37,12,0,0,0
FR_08223,Herbeuval,103,78,0,3,0,0,0,0,32,0,0,0,1,0,0,4,0,0,3,0,0,0,1,2,3,0,11,0,0,0,0,4,7,7,0,0,0,0
FR_55243,Herbeuville,143,100,3,3,12,0,0,0,15,0,0,0,0,0,0,4,0,0,1,0,0,2,0,0,3,0,32,0,0,0,0,1,2,17,5,0,0,0
FR_78305,Herbeville,219,148,0,2,9,0,0,0,51,0,1,0,0,0,2,4,0,0,7,0,0,0,7,0,5,0,21,0,0,0,0,0,10,27,2,0,0,0
FR_38188,Herbeys,1126,732,3,7,28,0,0,3,214,0,2,0,15,0,20,40,0,0,16,0,1,1,9,3,17,0,73,0,0,0,0,0,78,179,21,2,0,0
FR_44072,Herbignac,5078,2672,77,69,140,0,0,1,545,0,13,0,41,0,74,162,6,1,95,0,1,49,55,20,92,0,564,0,0,7,0,27,187,390,49,7,0,0
FR_62432,Herbinghen,306,162,9,3,5,0,0,0,30,0,2,0,1,0,6,6,1,0,8,0,1,2,3,2,4,0,48,0,0,0,0,0,20,10,1,0,0,0
FR_10172,Herbisse,138,83,3,4,1,0,0,0,8,0,0,0,0,0,1,1,0,0,6,0,0,0,0,1,1,0,36,0,0,0,0,0,15,3,3,0,0,0
FR_67191,Herbitzheim,1571,742,27,22,29,0,0,0,94,0,15,1,5,0,17,10,0,0,47,0,0,7,10,16,7,1,275,0,0,0,0,4,55,74,22,2,0,2
FR_95306,Herblay,19262,9554,116,164,517,1,2,4,2311,0,46,1,275,1,300,556,0,0,316,4,3,65,163,151,346,0,1674,0,0,5,0,47,738,1414,282,18,14,20
FR_67192,Herbsheim,750,415,10,8,11,0,0,0,80,0,2,0,6,0,13,7,0,0,24,3,0,6,3,3,9,0,122,0,0,0,0,1,37,61,8,1,0,0
FR_80430,Herbécourt,126,56,4,0,4,0,0,0,4,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,3,0,26,0,0,0,0,0,3,1,0,0,0,0
FR_54259,Herbéviller,175,116,5,2,7,0,0,0,17,0,1,0,1,0,1,3,0,0,12,0,0,0,1,6,3,0,31,0,0,0,0,1,16,7,2,0,0,0
FR_60310,Herchies,489,291,6,6,12,0,0,0,54,0,1,0,3,0,8,14,0,0,15,0,0,3,4,3,9,0,97,0,0,0,0,2,16,29,9,0,0,0
FR_53115,Hercé,251,128,10,10,1,0,0,0,25,0,0,0,3,0,7,1,0,0,8,0,0,2,2,0,6,0,29,0,0,0,0,3,9,12,0,0,0,0
FR_59301,Hergnies,3361,1552,52,36,95,0,0,0,197,0,27,0,28,0,41,56,3,0,59,0,0,14,76,16,28,0,585,0,0,0,0,11,59,134,32,3,0,0
FR_88239,Hergugney,114,80,1,5,3,0,0,0,4,0,0,0,2,0,1,8,0,0,13,0,0,0,2,3,3,0,15,0,0,0,0,0,6,13,1,0,0,0
FR_80432,Herleville,107,73,2,4,6,0,0,0,9,0,0,0,2,0,3,0,0,0,1,0,0,0,1,2,0,0,29,0,0,0,0,0,6,4,4,0,0,0
FR_59303,Herlies,1849,1038,23,22,44,1,0,1,269,0,2,0,15,0,34,50,0,0,36,0,1,4,15,8,27,0,230,0,0,2,0,1,67,151,32,3,0,0
FR_62436,Herlin-le-Sec,109,74,1,3,1,0,0,0,16,0,0,0,3,0,2,2,0,0,3,0,0,0,0,1,1,0,22,0,0,0,0,0,9,7,2,1,0,0
FR_62435,Herlincourt,96,76,4,1,4,0,0,0,8,0,1,0,0,0,1,4,0,0,5,0,0,2,0,0,3,0,30,0,0,1,0,1,5,5,1,0,0,0
FR_62437,Herly,251,134,7,3,2,0,0,0,27,0,2,0,3,0,5,5,1,0,10,0,0,1,0,0,3,0,38,0,0,0,0,1,16,9,0,1,0,0
FR_80433,Herly,38,25,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,1,2,1,0,0,0
FR_40123,Herm,876,491,19,18,21,0,0,0,117,0,5,0,6,0,4,40,2,0,26,0,0,2,9,1,17,0,96,0,0,0,0,9,32,58,8,1,0,0
FR_76356,Hermanville,87,52,1,4,0,0,0,0,14,0,1,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,20,0,0,0,0,2,2,2,0,0,0,0
FR_14325,Hermanville-sur-Mer,2736,1524,15,21,68,0,0,1,363,0,7,0,28,0,46,127,1,0,38,1,0,5,34,5,62,2,276,0,0,2,0,14,137,239,32,0,0,0
FR_62438,Hermaville,455,259,10,14,10,0,0,0,49,0,1,1,1,0,8,13,0,0,19,0,0,3,1,2,4,0,77,0,0,0,0,0,17,24,4,1,0,0
FR_57318,Hermelange,191,107,2,1,1,0,0,0,13,0,1,0,0,0,2,5,0,0,5,0,0,1,1,0,1,0,47,0,0,0,0,1,6,13,7,0,0,0
FR_62439,Hermelinghen,264,139,9,3,11,0,0,0,16,0,3,0,3,0,1,7,0,0,5,0,0,0,0,5,1,0,36,0,0,0,0,1,17,13,6,2,0,0
FR_63175,Herment,217,129,11,8,10,0,0,0,27,0,1,0,1,0,16,9,0,0,4,0,0,0,1,0,0,0,14,0,0,0,0,1,7,17,2,0,0,0
FR_78307,Hermeray,808,508,4,9,17,0,0,0,120,0,2,0,8,0,24,18,1,0,17,0,3,4,11,7,17,2,84,0,0,0,0,3,61,73,20,2,1,0
FR_60313,Hermes,1684,789,19,17,51,0,0,0,69,0,20,0,9,0,17,24,0,0,33,0,0,7,10,5,14,0,381,0,0,0,0,4,40,44,23,2,0,0
FR_76357,Hermeville,303,187,1,2,10,0,0,0,41,0,1,0,3,0,4,10,1,0,6,0,0,2,3,1,4,0,44,0,0,0,0,2,28,21,3,0,0,0
FR_62440,Hermies,827,393,17,8,26,0,0,0,53,0,0,0,5,0,7,8,0,6,12,0,0,4,2,7,4,0,175,0,0,0,0,1,34,13,7,4,0,0
FR_62441,Hermin,183,128,4,6,8,0,0,0,23,0,0,0,2,0,5,9,0,0,1,0,0,1,6,1,6,0,21,0,0,0,0,3,14,16,2,0,0,0
FR_14326,Hermival-les-Vaux,691,410,5,9,13,0,0,0,114,0,1,0,5,0,15,17,0,0,9,0,0,3,3,11,10,0,75,0,0,0,0,2,54,55,8,1,0,0
FR_51291,Hermonville,1109,590,12,9,27,0,0,0,163,0,3,0,17,0,11,18,0,0,18,0,0,1,8,3,8,0,132,0,0,0,0,4,52,86,18,0,0,0
FR_77227,Hermé,441,250,5,6,9,0,0,1,28,0,0,0,2,0,9,11,0,0,22,0,0,1,3,4,4,0,93,0,0,0,0,2,27,20,2,1,0,0
FR_55244,Herméville-en-Woëvre,203,93,3,1,7,0,0,0,17,0,0,0,1,0,6,0,0,0,11,0,0,0,2,0,2,0,27,0,0,0,0,0,9,5,2,0,0,0
FR_62442,Hernicourt,393,254,15,6,18,0,0,0,42,0,2,0,1,0,6,8,0,0,12,0,0,4,6,1,9,0,69,0,0,0,0,0,29,23,2,1,0,0
FR_57319,Herny,428,236,2,4,10,0,0,0,29,0,1,0,5,0,7,9,0,0,11,0,0,3,0,2,10,0,100,0,0,2,0,0,12,24,4,1,0,0
FR_88240,Herpelmont,226,127,10,4,7,0,0,0,7,0,4,0,2,0,2,0,0,0,12,0,0,2,1,2,4,0,54,0,0,0,0,0,3,5,8,0,0,0
FR_51292,Herpont,125,77,3,3,0,0,0,0,14,0,1,0,0,0,8,1,0,0,6,0,0,1,0,0,1,0,19,0,0,0,0,0,14,5,1,0,0,0
FR_08225,Herpy-lArlésienne,149,90,2,2,3,0,0,0,8,0,0,0,2,0,8,1,0,0,7,0,0,0,1,0,1,0,34,0,0,0,0,0,13,4,4,0,0,0
FR_27330,Herqueville,107,64,3,2,3,0,0,0,8,0,0,0,2,0,2,1,0,0,3,0,0,0,2,1,3,0,21,0,0,0,0,0,0,9,4,0,0,0
FR_31236,Herran,83,50,4,0,1,0,0,0,5,0,0,0,1,0,0,4,0,0,0,0,1,2,3,1,3,0,14,0,0,0,0,1,3,3,2,2,0,0
FR_59304,Herrin,337,209,5,3,3,0,0,1,50,0,3,1,7,0,5,6,0,0,15,0,0,0,2,3,5,0,37,0,0,0,0,1,17,43,2,0,0,0
FR_67194,Herrlisheim,3933,2064,45,55,62,0,0,1,460,0,11,1,29,0,56,66,2,0,115,0,0,6,9,24,15,0,551,0,0,4,0,5,230,258,58,1,0,0
FR_68134,Herrlisheim-près-Colmar,1552,816,19,21,34,0,0,0,174,0,8,0,14,0,23,27,1,0,57,0,0,6,6,7,16,0,175,0,0,0,0,7,77,129,14,1,0,0
FR_18110,Herry,735,411,9,10,35,0,0,0,64,0,3,0,2,0,10,20,0,0,13,0,0,0,10,3,12,0,148,0,0,0,0,4,29,37,2,0,0,0
FR_64261,Herrère,309,174,5,13,14,0,0,0,29,0,1,0,5,0,2,19,0,0,9,0,0,6,7,0,5,0,27,0,0,0,0,1,4,26,1,0,0,0
FR_40124,Herré,104,54,3,2,7,0,0,0,8,0,0,0,1,0,0,1,0,0,3,0,0,2,0,0,0,0,23,0,0,0,0,1,0,3,0,0,0,0
FR_54261,Herserange,2479,864,21,18,88,0,0,2,135,0,12,0,27,0,23,42,3,0,26,1,2,6,31,14,38,0,205,0,0,0,0,4,36,81,42,2,0,5
FR_62443,Hersin-Coupigny,4807,2509,69,43,189,0,0,1,241,0,15,1,2,1,34,80,0,0,86,0,0,37,72,14,57,0,1230,0,0,1,0,31,85,185,31,4,0,0
FR_57320,Hertzing,157,84,5,4,3,0,0,0,7,0,2,0,1,0,1,2,0,0,7,0,0,1,1,0,0,0,43,0,0,0,0,0,3,2,2,0,0,0
FR_62444,Hervelinghen,191,118,5,1,6,0,0,0,22,0,0,0,3,0,4,2,0,0,14,0,0,1,3,1,5,0,20,0,0,0,0,1,13,16,1,0,0,0
FR_80434,Hervilly,165,98,2,5,5,0,0,0,16,0,0,0,0,0,2,2,0,0,4,0,0,0,1,1,1,0,47,0,0,0,0,0,8,4,0,0,0,0
