gisco_id,name,registered,turnout,invalid,blank,LO,LCR,EXG,PCF,PS,LÉ,PR,ECO,CPNT,DIV,LR,RPF,MPF,RN,MNR,PRG,REG,DVG,UDF,DVD,EXD,DL
FR_18285,Villeneuve-sur-Cher,340,220,6,0,5,2,0,91,0,0,4,0,3,0,63,0,16,20,4,5,0,1,0,0,0,0
FR_18286,Villequiers,375,230,3,0,18,0,0,0,62,0,10,0,11,1,43,0,0,33,3,0,0,0,46,0,0,0
FR_18287,Vinon,254,178,5,0,8,0,0,0,0,41,4,0,8,1,72,0,0,26,2,0,0,0,0,11,0,0
FR_18288,Vorly,175,119,3,0,1,0,0,0,37,0,6,0,2,0,48,0,0,9,2,0,0,0,11,0,0,0
FR_18289,Vornay,332,236,5,0,9,0,0,0,65,0,13,0,4,2,64,0,0,40,5,0,0,0,29,0,0,0
FR_18290,Vouzeron,370,253,5,0,10,3,0,73,0,0,1,0,18,0,73,0,6,40,3,20,0,1,0,0,0,0
FR_19001,Affieux,316,262,9,0,2,2,0,15,71,2,0,0,10,0,138,0,0,9,2,0,0,2,0,0,0,0
FR_19002,Aix,293,231,5,0,1,2,0,9,67,2,2,0,11,0,116,0,0,11,5,0,0,0,0,0,0,0
FR_19003,Albignac,245,181,4,0,1,0,1,8,90,2,4,0,1,0,64,0,0,4,0,0,0,2,0,0,0,0
FR_19004,Albussac,644,542,11,0,5,6,1,22,209,14,4,0,16,0,217,0,0,17,3,0,0,17,0,0,0,0
FR_19005,Allassac,2686,2039,52,0,14,14,11,104,736,20,19,0,30,0,907,0,0,89,16,0,0,27,0,0,0,0
FR_19006,Alleyrat,107,87,2,0,0,1,0,2,26,0,2,0,2,0,41,0,0,7,1,0,0,3,0,0,0,0
FR_19007,Altillac,694,503,11,0,5,6,0,17,124,14,10,0,15,0,253,0,0,38,4,0,0,6,0,0,0,0
FR_19008,Ambrugeat,221,165,1,0,2,6,0,22,57,8,9,0,1,0,49,0,0,5,2,0,0,3,0,0,0,0
FR_19009,Les Angles-sur-Corrèze,113,89,2,0,0,1,1,14,39,0,2,0,1,0,24,0,0,4,0,0,0,1,0,0,0,0
FR_19010,Argentat,2545,1872,71,0,25,22,9,58,787,32,17,0,49,0,711,0,0,69,4,0,0,18,0,0,0,0
FR_19011,Arnac-Pompadour,1129,880,24,0,8,4,2,30,371,11,3,0,27,0,365,0,0,28,3,0,0,4,0,0,0,0
FR_19012,Astaillac,200,153,2,0,1,1,1,2,64,0,4,0,12,0,62,0,0,3,0,0,0,1,0,0,0,0
FR_19013,Aubazines,645,490,16,0,3,7,4,3,194,7,5,0,5,0,215,0,0,21,3,0,0,7,0,0,0,0
FR_19014,Auriac,224,181,3,0,0,5,0,3,57,7,1,0,6,0,89,0,0,7,1,0,0,2,0,0,0,0
FR_19015,Ayen,508,396,8,0,1,4,0,18,123,12,2,0,21,0,142,0,2,26,2,0,0,2,0,33,0,0
FR_19016,Bar,283,226,4,0,1,6,0,23,79,2,1,0,0,0,96,0,0,8,2,0,0,4,0,0,0,0
FR_19017,Bassignac-le-Bas,103,86,4,0,0,0,0,3,23,3,2,0,3,0,44,0,0,2,1,0,0,1,0,0,0,0
FR_19018,Bassignac-le-Haut,219,175,0,0,1,4,0,9,73,4,2,0,6,0,73,0,0,1,0,0,0,2,0,0,0,0
FR_19019,Beaulieu-sur-Dordogne,980,742,13,0,10,10,4,27,267,22,7,0,14,0,336,0,0,24,2,0,0,6,0,0,0,0
FR_19020,Beaumont,123,113,2,0,1,1,0,18,52,5,0,0,2,0,28,0,0,4,0,0,0,0,0,0,0,0
FR_19021,Bellechassagne,77,63,0,0,1,0,0,4,18,1,0,0,1,0,24,0,0,1,0,0,0,13,0,0,0,0
FR_19022,Benayes,268,204,4,0,2,1,0,3,69,4,0,0,9,0,103,0,0,9,0,0,0,0,0,0,0,0
FR_19023,Beynat,959,746,25,0,8,2,1,32,288,7,6,0,13,0,323,0,0,35,2,0,0,4,0,0,0,0
FR_19024,Beyssac,468,353,8,0,4,1,2,11,103,3,0,0,4,0,204,0,0,8,3,0,0,2,0,0,0,0
FR_19025,Beyssenac,307,251,6,0,0,0,0,9,66,2,0,0,3,0,155,0,0,10,0,0,0,0,0,0,0,0
FR_19026,Billac,164,131,1,0,2,1,0,1,54,7,5,0,8,0,50,0,0,1,0,0,0,1,0,0,0,0
FR_19027,Bonnefond,125,97,2,0,0,0,0,16,33,0,3,0,8,0,21,0,0,7,1,0,0,6,0,0,0,0
FR_19028,Bort-les-Orgues,2551,1836,38,0,21,20,0,42,621,31,19,0,19,0,945,0,0,63,10,0,0,7,0,0,0,0
FR_19029,Branceilles,215,182,3,0,0,1,0,4,40,16,0,0,3,0,98,0,1,5,1,0,0,1,0,9,0,0
FR_19030,Brignac-la-Plaine,702,508,19,0,8,14,0,33,157,8,1,0,26,0,150,0,4,35,6,0,0,5,0,42,0,0
FR_19031,Brive-la-Gaillarde,33672,22562,517,0,154,217,0,1140,7326,488,118,0,327,0,9026,0,216,1536,193,0,0,82,0,1222,0,0
FR_19032,Brivezac,198,152,0,0,4,0,0,13,52,2,0,0,13,0,59,0,0,9,0,0,0,0,0,0,0,0
FR_19033,Bugeat,751,554,15,0,2,7,0,62,106,5,5,0,58,0,235,0,0,28,2,0,0,29,0,0,0,0
FR_19034,Camps-Saint-Mathurin-Léobazel,232,162,9,0,0,3,0,1,23,4,0,0,27,0,90,0,0,5,0,0,0,0,0,0,0,0
FR_19035,Chabrignac,328,267,12,0,4,3,0,9,125,1,2,0,5,0,95,0,0,8,1,0,0,2,0,0,0,0
FR_19036,Chamberet,1137,923,24,0,5,7,0,73,171,4,3,0,14,0,577,0,0,26,6,0,0,13,0,0,0,0
FR_19037,Chamboulive,1028,841,20,0,3,9,2,98,350,3,8,0,25,0,288,0,0,30,1,0,0,4,0,0,0,0
FR_19038,Chameyrat,1315,1028,35,0,5,14,20,70,474,14,6,0,20,0,326,0,0,34,3,0,0,7,0,0,0,0
FR_19039,Champagnac-la-Noaille,185,148,7,0,0,0,0,6,53,2,2,0,7,0,65,0,0,3,1,0,0,2,0,0,0,0
FR_19040,Champagnac-la-Prune,172,140,6,0,0,0,0,15,44,1,2,0,2,0,64,0,0,2,2,0,0,2,0,0,0,0
FR_19041,Chanac-les-Mines,469,391,10,0,1,3,0,36,185,5,8,0,7,0,129,0,0,6,0,0,0,1,0,0,0,0
FR_19042,Chanteix,485,384,4,0,1,3,0,158,92,10,3,0,6,0,96,0,0,3,0,0,0,8,0,0,0,0
FR_19043,La Chapelle-aux-Brocs,316,245,9,0,3,7,0,13,91,12,2,0,6,0,76,0,3,9,3,0,0,0,0,11,0,0
FR_19044,La Chapelle-aux-Saints,174,135,4,0,1,2,0,2,44,1,1,0,4,0,68,0,0,8,0,0,0,0,0,0,0,0
FR_19045,La Chapelle-Saint-Géraud,225,162,3,0,3,4,0,6,48,3,2,0,15,0,70,0,0,7,1,0,0,0,0,0,0,0
FR_19046,Chapelle-Spinasse,131,110,7,0,1,0,0,5,37,0,0,0,10,0,46,0,0,4,0,0,0,0,0,0,0,0
FR_19047,Chartrier-Ferrière,263,206,5,0,1,2,0,7,74,3,1,0,15,0,69,0,2,13,2,0,0,2,0,10,0,0
FR_19048,Le Chastang,299,239,3,0,4,8,3,16,100,4,4,0,1,0,84,0,0,6,2,0,0,4,0,0,0,0
FR_19049,Chasteaux,441,334,5,0,0,7,0,42,100,10,0,0,16,0,102,0,5,21,1,0,0,1,0,24,0,0
FR_19050,Chauffour-sur-Vell,264,229,6,0,1,3,0,6,73,6,0,0,10,0,100,0,0,14,3,0,0,0,0,7,0,0
FR_19051,Chaumeil,193,155,5,0,2,2,0,6,40,10,2,0,6,0,73,0,0,4,0,0,0,5,0,0,0,0
FR_19052,Chavanac,54,44,1,0,0,0,0,0,4,2,0,0,1,0,35,0,0,0,0,0,0,1,0,0,0,0
FR_19053,Chaveroche,167,126,5,0,2,1,0,2,32,3,0,0,10,0,59,0,0,11,0,0,0,1,0,0,0,0
FR_19054,Chenailler-Mascheix,187,156,4,0,0,2,0,15,50,2,0,0,0,0,79,0,0,3,1,0,0,0,0,0,0,0
FR_19055,Chirac-Bellevue,240,186,1,0,4,0,0,4,76,2,6,0,10,0,71,0,0,10,2,0,0,0,0,0,0,0
FR_19056,Clergoux,342,277,7,0,1,2,0,31,92,5,1,0,6,0,115,0,0,11,2,0,0,4,0,0,0,0
FR_19057,Collonges-la-Rouge,405,320,1,0,4,3,0,9,133,17,0,0,5,0,118,0,1,14,4,0,0,3,0,8,0,0
FR_19058,Combressol,320,257,3,0,4,1,0,19,46,8,4,0,7,0,145,0,0,11,3,0,0,6,0,0,0,0
FR_19059,Concèze,336,268,5,0,2,2,0,21,78,2,2,0,7,0,139,0,0,6,0,0,0,4,0,0,0,0
FR_19060,Condat-sur-Ganaveix,543,408,7,0,5,6,0,45,103,13,2,0,10,0,182,0,0,31,1,0,0,3,0,0,0,0
FR_19061,Cornil,872,658,8,0,5,4,3,46,269,6,3,0,19,0,259,0,0,27,2,0,0,7,0,0,0,0
FR_19062,Corrèze,945,766,21,0,7,11,0,19,240,12,16,0,23,0,378,0,0,29,4,0,0,6,0,0,0,0
FR_19063,Cosnac,1919,1401,50,0,9,18,0,68,463,33,8,0,48,0,501,0,14,98,19,0,0,1,0,71,0,0
FR_19064,Couffy-sur-Sarsonne,93,66,1,0,1,2,0,0,21,1,6,0,9,0,19,0,0,3,0,0,0,3,0,0,0,0
FR_19065,Courteix,58,44,5,0,0,0,0,0,4,3,0,0,8,0,19,0,0,5,0,0,0,0,0,0,0,0
FR_19066,Cublac,1217,847,27,0,8,22,0,39,269,13,3,0,37,0,283,0,4,53,11,0,0,6,0,72,0,0
FR_19067,Curemonte,229,181,4,0,0,2,0,2,62,3,0,0,7,0,82,0,2,9,1,0,0,2,0,5,0,0
FR_19068,Dampniat,503,392,15,0,2,2,0,41,109,35,2,0,5,0,126,0,1,29,4,0,0,2,0,19,0,0
FR_19069,Darazac,163,146,4,0,2,1,0,0,32,1,2,0,8,0,87,0,0,6,2,0,0,1,0,0,0,0
FR_19070,Darnets,327,224,9,0,2,7,0,6,72,2,2,0,9,0,101,0,0,12,2,0,0,0,0,0,0,0
FR_19071,Davignac,245,200,6,0,1,4,0,51,58,4,2,0,8,0,56,0,0,2,0,0,0,8,0,0,0,0
FR_19072,Donzenac,1772,1345,47,0,12,19,7,66,413,31,10,0,25,0,598,0,0,94,11,0,0,12,0,0,0,0
FR_19073,Égletons,2595,2009,52,0,10,25,0,64,753,34,27,0,46,0,928,0,0,53,7,0,0,10,0,0,0,0
FR_19074,LÉglise-aux-Bois,40,30,0,0,0,0,0,7,2,0,0,0,2,0,16,0,0,0,0,0,0,3,0,0,0,0
FR_19075,Espagnac,321,264,9,0,1,0,0,21,108,3,2,0,10,0,99,0,0,7,0,0,0,4,0,0,0,0
FR_19076,Espartignac,331,273,2,0,5,6,0,54,68,8,1,0,6,0,105,0,0,17,0,0,0,1,0,0,0,0
FR_19077,Estivals,105,91,1,0,0,1,0,10,18,0,2,0,5,0,35,0,4,6,0,0,0,0,0,9,0,0
FR_19078,Estivaux,298,257,2,0,4,2,7,54,61,7,1,0,23,0,76,0,0,12,1,0,0,7,0,0,0,0
FR_19079,Eyburie,412,338,14,0,4,3,0,40,104,2,5,0,7,0,130,0,0,26,1,0,0,2,0,0,0,0
FR_19080,Eygurande,553,401,19,0,2,7,0,17,89,4,14,0,24,0,194,0,0,25,4,0,0,2,0,0,0,0
FR_19081,Eyrein,480,374,12,0,0,5,0,19,129,7,1,0,7,0,182,0,0,9,0,0,0,3,0,0,0,0
FR_19082,Favars,730,594,18,0,1,18,11,64,248,11,6,0,23,0,182,0,0,10,1,0,0,1,0,0,0,0
FR_19083,Feyt,123,90,0,0,1,3,0,1,12,3,3,0,8,0,51,0,0,6,0,0,0,2,0,0,0,0
FR_19084,Forgès,306,236,10,0,1,4,2,9,95,2,0,0,8,0,92,0,0,9,2,0,0,2,0,0,0,0
FR_19085,Gimel-les-Cascades,565,428,20,0,4,4,0,17,183,8,2,0,9,0,161,0,0,13,2,0,0,5,0,0,0,0
FR_19086,Goulles,326,232,7,0,0,1,0,5,52,1,1,0,35,0,113,0,0,13,1,0,0,3,0,0,0,0
FR_19087,Gourdon-Murat,110,84,4,0,0,2,0,24,12,0,0,0,6,0,23,0,0,2,1,0,0,10,0,0,0,0
FR_19088,Grandsaigne,69,57,0,0,0,0,0,20,22,0,1,0,3,0,9,0,0,0,0,0,0,2,0,0,0,0
FR_19089,Gros-Chastang,182,143,1,0,0,2,0,35,49,0,0,0,5,0,42,0,0,4,0,0,0,5,0,0,0,0
FR_19090,Gumond,105,92,2,0,1,0,1,10,26,3,3,0,1,0,32,0,0,9,0,0,0,4,0,0,0,0
FR_19091,Hautefage,236,202,5,0,2,3,0,3,80,3,3,0,11,0,85,0,0,5,1,0,0,1,0,0,0,0
FR_19092,Le Jardin,85,65,1,0,2,0,0,4,28,1,3,0,4,0,19,0,0,2,1,0,0,0,0,0,0,0
FR_19093,Jugeals-Nazareth,573,448,15,0,4,1,0,76,130,9,7,0,14,0,146,0,3,23,4,0,0,0,0,16,0,0
FR_19094,Juillac,944,714,19,0,1,2,1,60,274,6,3,0,16,0,288,0,0,33,3,0,0,8,0,0,0,0
FR_19095,Lacelle,155,115,3,0,2,1,0,20,22,2,1,0,1,0,54,0,0,4,0,0,0,5,0,0,0,0
FR_19096,Ladignac-sur-Rondelles,370,293,9,0,2,10,2,14,122,3,5,0,9,0,108,0,0,4,0,0,0,5,0,0,0,0
FR_19097,Lafage-sur-Sombre,150,117,8,0,0,1,0,6,33,2,2,0,3,0,56,0,0,6,0,0,0,0,0,0,0,0
FR_19098,Lagarde-Enval,672,536,18,0,5,17,5,29,212,8,5,0,15,0,193,0,0,16,5,0,0,8,0,0,0,0
FR_19099,Lagleygeolle,219,165,3,0,2,0,0,7,41,7,0,0,6,0,74,0,0,13,3,0,0,2,0,7,0,0
FR_19100,Lagraulière,844,654,18,0,4,9,6,125,185,6,3,0,43,0,221,0,0,16,2,0,0,16,0,0,0,0
FR_19101,Laguenne,1074,845,24,0,1,17,6,48,414,16,4,0,13,0,264,0,0,25,1,0,0,12,0,0,0,0
FR_19102,Lamazière-Basse,286,239,6,0,3,3,0,32,82,6,1,0,8,0,81,0,0,6,0,0,0,11,0,0,0,0
FR_19103,Lamazière-Haute,81,58,4,0,0,0,0,0,5,0,7,0,6,0,34,0,0,2,0,0,0,0,0,0,0,0
FR_19104,Lamongerie,85,70,2,0,1,0,0,5,21,1,1,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0
FR_19105,Lanteuil,419,292,5,0,1,4,2,9,100,12,4,0,10,0,136,0,0,5,1,0,0,3,0,0,0,0
FR_19106,Lapleau,374,288,12,0,4,5,0,7,120,4,6,0,8,0,118,0,0,3,0,0,0,1,0,0,0,0
FR_19107,Larche,1069,784,29,0,6,17,0,44,251,14,4,0,21,0,277,0,4,52,7,0,0,6,0,52,0,0
FR_19108,Laroche-près-Feyt,96,83,1,0,0,0,0,1,24,1,1,0,3,0,46,0,0,5,0,0,0,1,0,0,0,0
FR_19109,Lascaux,136,112,3,0,2,0,0,5,60,2,0,0,1,0,34,0,0,4,0,0,0,1,0,0,0,0
FR_19110,Latronche,132,108,3,0,1,2,0,1,45,0,0,0,6,0,40,0,0,10,0,0,0,0,0,0,0,0
FR_19111,Laval-sur-Luzège,111,93,3,0,0,0,0,11,29,5,2,0,3,0,38,0,0,2,0,0,0,0,0,0,0,0
FR_19112,Lestards,99,84,0,0,1,0,0,13,15,0,1,0,1,0,44,0,0,3,0,0,0,6,0,0,0,0
FR_19113,Liginiac,502,358,14,0,5,6,0,9,115,6,8,0,11,0,164,0,0,14,3,0,0,3,0,0,0,0
FR_19114,Lignareix,149,119,9,0,2,1,0,4,18,1,4,0,6,0,69,0,0,3,1,0,0,1,0,0,0,0
FR_19115,Ligneyrac,246,202,6,0,1,3,0,9,72,6,0,0,10,0,82,0,0,5,0,0,0,0,0,8,0,0
FR_19116,Liourdres,182,137,9,0,1,3,0,2,43,1,2,0,10,0,58,0,0,7,1,0,0,0,0,0,0,0
FR_19117,Lissac-sur-Couze,457,334,14,0,2,3,0,17,89,9,0,0,11,0,124,0,1,32,2,0,0,3,0,27,0,0
FR_19118,Le Lonzac,744,609,9,0,3,8,0,61,136,10,5,0,10,0,346,0,0,16,2,0,0,3,0,0,0,0
FR_19119,Lostanges,115,85,2,0,0,3,0,4,33,2,0,0,3,0,30,0,0,4,0,0,0,0,0,4,0,0
FR_19120,Louignac,191,140,5,0,0,4,0,13,35,1,0,0,6,0,54,0,4,4,1,0,0,1,0,12,0,0
FR_19121,Lubersac,1864,1565,27,0,7,2,2,24,350,7,6,0,22,0,1075,0,0,38,4,0,0,1,0,0,0,0
FR_19122,Madranges,200,165,7,0,0,2,0,13,44,7,3,0,3,0,78,0,0,6,0,0,0,2,0,0,0,0
FR_19123,Malemort-sur-Corrèze,5243,3893,121,0,24,34,0,243,1296,69,17,0,82,0,1497,0,53,227,24,0,0,8,0,198,0,0
FR_19124,Mansac,996,773,29,0,7,7,0,71,249,14,5,0,23,0,248,0,6,36,5,0,0,8,0,65,0,0
FR_19125,Marcillac-la-Croisille,722,557,9,0,6,7,5,20,208,14,8,0,15,0,218,0,0,32,0,0,0,15,0,0,0,0
FR_19126,Marcillac-la-Croze,200,153,1,0,0,1,0,8,46,1,0,0,4,0,81,0,0,7,2,0,0,0,0,2,0,0
FR_19127,Marc-la-Tour,133,100,2,0,0,5,2,6,32,5,2,0,4,0,36,0,0,3,0,0,0,3,0,0,0,0
FR_19128,Margerides,226,162,5,0,1,2,0,2,37,1,0,0,13,0,92,0,0,8,1,0,0,0,0,0,0,0
FR_19129,Masseret,513,420,16,0,5,3,0,20,131,6,16,0,12,0,188,0,0,19,3,0,0,1,0,0,0,0
FR_19130,Maussac,334,258,5,0,0,7,0,11,71,2,6,0,8,0,135,0,0,12,0,0,0,1,0,0,0,0
FR_19131,Meilhards,535,425,7,0,1,0,0,51,118,2,2,0,11,0,216,0,0,16,1,0,0,0,0,0,0,0
FR_19132,Ménoire,84,64,1,0,1,1,0,10,18,0,0,0,2,0,26,0,0,2,2,0,0,1,0,0,0,0
FR_19133,Mercoeur,239,177,1,0,6,1,0,11,49,3,0,0,12,0,88,0,0,4,0,0,0,2,0,0,0,0
FR_19134,Merlines,629,468,19,0,15,7,0,21,119,10,10,0,39,0,193,0,0,23,3,0,0,9,0,0,0,0
FR_19135,Mestes,253,203,10,0,3,5,0,19,58,8,3,0,10,0,80,0,0,3,1,0,0,3,0,0,0,0
FR_19136,Meymac,1864,1391,49,0,18,15,0,60,397,25,15,0,38,0,660,0,0,73,9,0,0,32,0,0,0,0
FR_19137,Meyrignac-lÉglise,59,47,1,0,1,2,0,0,13,4,0,0,1,0,21,0,0,1,0,0,0,3,0,0,0,0
FR_19138,Meyssac,871,647,13,0,1,5,0,17,223,17,0,0,22,0,282,0,2,32,2,0,0,0,0,31,0,0
FR_19139,Millevaches,85,71,0,0,1,0,0,8,11,0,2,0,2,0,36,0,0,1,0,0,0,10,0,0,0,0
FR_19140,Monceaux-sur-Dordogne,624,489,6,0,4,5,3,8,186,3,5,0,21,0,222,0,0,24,1,0,0,1,0,0,0,0
FR_19141,Monestier-Merlines,140,112,11,0,0,2,0,1,22,1,2,0,15,0,52,0,0,6,0,0,0,0,0,0,0,0
FR_19142,Monestier-Port-Dieu,129,116,1,0,0,0,0,3,15,2,3,0,2,0,83,0,0,7,0,0,0,0,0,0,0,0
FR_19143,Montaignac-Saint-Hippolyte,491,390,14,0,4,10,0,15,125,4,7,0,22,0,174,0,0,14,1,0,0,0,0,0,0,0
FR_19144,Montgibaud,193,155,4,0,0,0,0,3,57,1,0,0,1,0,85,0,0,3,0,0,0,1,0,0,0,0
FR_19145,Moustier-Ventadour,373,276,10,0,9,3,0,33,107,1,5,0,6,0,86,0,0,8,0,0,0,8,0,0,0,0
FR_19146,Naves,1784,1399,24,0,5,21,2,99,557,28,11,0,55,0,545,0,0,37,1,0,0,14,0,0,0,0
FR_19147,Nespouls,390,320,16,0,0,2,0,16,84,7,1,0,26,0,91,0,4,35,6,0,0,2,0,30,0,0
FR_19148,Neuvic,1371,1008,21,0,23,10,0,20,323,20,24,0,51,0,438,0,0,61,4,0,0,13,0,0,0,0
FR_19149,Neuville,190,156,4,0,3,1,0,14,65,2,1,0,4,0,51,0,0,9,0,0,0,2,0,0,0,0
FR_19150,Noailhac,300,226,5,0,0,2,0,9,73,3,3,0,6,0,92,0,1,18,3,0,0,1,0,10,0,0
FR_19151,Noailles,617,474,11,0,10,6,0,55,150,10,3,0,15,0,151,0,2,22,1,0,0,10,0,28,0,0
FR_19152,Nonards,327,247,6,0,3,2,1,34,104,4,1,0,7,0,67,0,0,13,1,0,0,4,0,0,0,0
FR_19153,Objat,2494,1892,68,0,18,21,0,83,554,33,4,0,62,0,798,0,16,93,10,0,0,11,0,121,0,0
FR_19154,Orgnac-sur-Vézère,288,230,1,0,0,0,2,11,69,4,2,0,9,0,121,0,0,6,0,0,0,5,0,0,0,0
FR_19155,Orliac-de-Bar,230,187,7,0,6,8,0,10,55,3,2,0,3,0,83,0,0,9,0,0,0,1,0,0,0,0
FR_19156,Palazinges,92,66,0,0,0,2,0,3,31,0,1,0,1,0,26,0,0,2,0,0,0,0,0,0,0,0
FR_19157,Palisse,198,143,3,0,2,1,0,15,32,1,1,0,5,0,56,0,0,14,1,0,0,12,0,0,0,0
FR_19158,Pandrignes,155,134,4,0,1,2,1,7,62,2,1,0,6,0,44,0,0,0,0,0,0,4,0,0,0,0
FR_19159,Péret-Bel-Air,97,84,2,0,0,1,0,9,35,1,0,0,1,0,29,0,0,2,0,0,0,4,0,0,0,0
FR_19160,Pérols-sur-Vézère,234,176,0,0,1,2,0,22,49,2,3,0,16,0,64,0,0,3,1,0,0,13,0,0,0,0
FR_19161,Perpezac-le-Blanc,367,282,8,0,1,5,0,24,101,4,2,0,18,0,87,0,1,7,0,0,0,1,0,23,0,0
FR_19162,Perpezac-le-Noir,782,634,22,0,4,9,3,82,220,5,5,0,19,0,221,0,0,33,1,0,0,10,0,0,0,0
FR_19163,Le Pescher,250,218,4,0,3,0,5,7,101,3,0,0,6,0,76,0,0,10,0,0,0,3,0,0,0,0
FR_19164,Peyrelevade,615,466,16,0,5,12,0,25,168,10,3,0,24,0,145,0,0,13,2,0,0,43,0,0,0,0
FR_19165,Peyrissac,135,119,5,0,1,2,0,13,33,2,1,0,1,0,55,0,0,6,0,0,0,0,0,0,0,0
FR_19166,Pierrefitte,95,79,2,0,0,0,0,6,35,0,0,0,2,0,28,0,0,4,0,0,0,2,0,0,0,0
FR_19167,Confolent-Port-Dieu,55,40,0,0,0,0,0,0,8,0,0,0,0,0,27,0,0,3,0,0,0,2,0,0,0,0
FR_19168,Pradines,98,75,2,0,1,2,0,27,20,0,1,0,3,0,15,0,0,1,0,0,0,3,0,0,0,0
FR_19169,Puy-dArnac,226,174,2,0,3,2,2,5,68,1,0,0,8,0,74,0,0,6,1,0,0,2,0,0,0,0
FR_19170,Queyssac-les-Vignes,161,121,5,0,1,2,1,4,57,2,0,0,2,0,42,0,0,5,0,0,0,0,0,0,0,0
FR_19171,Reygade,166,121,3,0,1,3,0,3,41,2,3,0,10,0,54,0,0,0,0,0,0,1,0,0,0,0
FR_19172,Rilhac-Treignac,144,120,7,0,0,0,0,2,34,1,1,0,0,0,71,0,0,3,1,0,0,0,0,0,0,0
FR_19173,Rilhac-Xaintrie,290,226,3,0,5,1,0,11,50,1,0,0,3,0,143,0,0,7,2,0,0,0,0,0,0,0
FR_19174,La Roche-Canillac,142,111,2,0,0,0,0,9,39,4,0,0,0,0,56,0,0,1,0,0,0,0,0,0,0,0
FR_19175,Roche-le-Peyroux,72,56,3,0,0,0,0,2,22,1,1,0,3,0,22,0,0,1,0,0,0,1,0,0,0,0
FR_19176,Rosiers-dÉgletons,924,711,23,0,9,3,0,88,248,12,12,0,34,0,264,0,0,11,4,0,0,3,0,0,0,0
FR_19177,Rosiers-de-Juillac,171,130,0,0,2,1,0,11,65,2,1,0,1,0,31,0,0,14,0,0,0,2,0,0,0,0
FR_19178,Sadroc,562,448,9,0,5,4,1,56,187,9,1,0,13,0,139,0,0,15,4,0,0,5,0,0,0,0
FR_19179,Saillac,169,133,10,0,0,1,0,4,65,4,0,0,6,0,38,0,2,3,0,0,0,0,0,0,0,0
FR_19180,Saint-Angel,515,384,9,0,1,3,0,6,95,4,3,0,22,0,202,0,0,31,3,0,0,5,0,0,0,0
FR_19181,Saint-Augustin,423,346,10,0,5,4,0,14,92,6,11,0,17,0,170,0,0,10,2,0,0,5,0,0,0,0
FR_19182,Saint-Aulaire,657,472,22,0,6,6,0,41,126,6,0,0,20,0,178,0,5,29,3,0,0,5,0,25,0,0
FR_19183,Saint-Bazile-de-la-Roche,165,145,7,0,1,3,0,6,67,6,1,0,0,0,41,0,0,12,0,0,0,1,0,0,0,0
FR_19184,Saint-Bazile-de-Meyssac,137,114,1,0,0,1,0,0,40,1,0,0,2,0,54,0,1,9,2,0,0,0,0,3,0,0
FR_19185,Saint-Bonnet-Avalouze,221,177,8,0,3,3,2,23,70,1,2,0,4,0,46,0,0,13,0,0,0,2,0,0,0,0
FR_19186,Saint-Bonnet-Elvert,197,133,2,0,1,3,0,5,51,1,0,0,4,0,53,0,0,10,3,0,0,0,0,0,0,0
FR_19187,Saint-Bonnet-la-Rivière,274,226,5,0,2,1,1,8,107,3,1,0,7,0,79,0,0,7,1,0,0,4,0,0,0,0
FR_19188,Saint-Bonnet-lEnfantier,224,192,8,0,2,0,0,24,66,2,1,0,5,0,74,0,0,7,1,0,0,2,0,0,0,0
FR_19189,Saint-Bonnet-les-Tours-de-Merle,57,47,0,0,1,1,0,0,2,0,0,0,4,0,36,0,0,3,0,0,0,0,0,0,0,0
FR_19190,Saint-Bonnet-près-Bort,160,125,5,0,2,5,0,1,17,1,2,0,19,0,72,0,0,1,0,0,0,0,0,0,0,0
FR_19191,Saint-Cernin-de-Larche,398,288,13,0,3,0,0,7,94,3,1,0,16,0,98,0,3,29,2,0,0,0,0,19,0,0
FR_19192,Saint-Chamant,466,357,9,0,4,7,1,20,143,11,4,0,11,0,129,0,0,13,1,0,0,4,0,0,0,0
FR_19193,Saint-Cirgues-la-Loutre,184,160,1,0,0,0,0,5,68,2,1,0,1,0,73,0,0,5,2,0,0,2,0,0,0,0
FR_19194,Saint-Clément,875,681,18,0,6,8,1,142,264,9,6,0,25,0,159,0,0,31,1,0,0,11,0,0,0,0
FR_19195,Saint-Cyprien,232,167,7,0,0,2,0,11,46,2,0,0,5,0,76,0,3,12,1,0,0,0,0,2,0,0
FR_19196,Saint-Cyr-la-Roche,281,234,2,0,1,5,1,10,101,5,3,0,6,0,88,0,0,11,0,0,0,1,0,0,0,0
FR_19198,Saint-Éloy-les-Tuileries,117,101,1,0,0,0,0,5,28,3,0,0,1,0,62,0,0,1,0,0,0,0,0,0,0,0
FR_19199,Saint-Étienne-aux-Clos,230,179,5,0,1,1,0,6,51,6,3,0,6,0,93,0,0,6,0,0,0,1,0,0,0,0
FR_19200,Saint-Étienne-la-Geneste,69,58,0,0,0,1,0,2,10,2,1,0,1,0,40,0,0,0,0,0,0,1,0,0,0,0
FR_19201,Saint-Exupéry-les-Roches,516,391,9,0,3,5,0,14,61,5,6,0,23,0,231,0,0,20,8,0,0,6,0,0,0,0
FR_19202,Sainte-Féréole,1346,1043,37,0,3,9,5,35,341,10,10,0,26,0,514,0,0,41,3,0,0,9,0,0,0,0
