gisco_id,name,registered,turnout,invalid,blank,NUPES,LR,ENS,RN,DVD,DVG,REG,DVC,UDI,DSV,DXG,DIV
FR_01013,Arandas,121,69,1,6,25,0,0,0,37,0,0,0,0,0,0,0
FR_01014,Arbent,2264,859,21,52,306,0,0,0,480,0,0,0,0,0,0,0
FR_01017,Argis,313,173,6,10,83,0,0,0,74,0,0,0,0,0,0,0
FR_01019,Armix,40,27,0,1,14,0,0,0,12,0,0,0,0,0,0,0
FR_01022,Artemare,882,400,12,27,172,0,0,0,189,0,0,0,0,0,0,0
FR_01031,Bellignat,1868,724,22,45,244,0,0,0,413,0,0,0,0,0,0,0
FR_01035,Belleydoux,274,144,0,8,65,0,0,0,71,0,0,0,0,0,0,0
FR_01036,Valromey-sur-Séran,1102,600,15,25,267,0,0,0,293,0,0,0,0,0,0,0
FR_01037,Bénonces,245,118,1,5,36,0,0,0,76,0,0,0,0,0,0,0
FR_01039,Béon,358,162,2,11,61,0,0,0,88,0,0,0,0,0,0,0
FR_01041,Bettant,572,276,8,27,125,0,0,0,116,0,0,0,0,0,0,0
FR_01051,Bolozon,80,49,0,4,21,0,0,0,24,0,0,0,0,0,0,0
FR_01056,Boyeux-Saint-Jérôme,322,180,2,8,50,0,0,0,120,0,0,0,0,0,0,0
FR_01060,Brénod,439,240,9,14,72,0,0,0,145,0,0,0,0,0,0,0
FR_01063,Brion,428,217,4,19,52,0,0,0,142,0,0,0,0,0,0,0
FR_01064,Briord,798,276,7,21,113,0,0,0,135,0,0,0,0,0,0,0
FR_01066,La Burbanche,92,53,2,9,23,0,0,0,19,0,0,0,0,0,0,0
FR_01067,Ceignes,207,90,2,12,25,0,0,0,51,0,0,0,0,0,0,0
FR_01068,Cerdon,563,237,5,19,76,0,0,0,137,0,0,0,0,0,0,0
FR_01073,Ceyzérieu,882,505,13,43,217,0,0,0,232,0,0,0,0,0,0,0
FR_01076,Chaley,129,66,1,7,30,0,0,0,28,0,0,0,0,0,0,0
FR_01077,Challes,144,79,1,6,29,0,0,0,43,0,0,0,0,0,0,0
FR_01079,Champagne-en-Valromey,566,286,5,30,132,0,0,0,119,0,0,0,0,0,0,0
FR_01080,Champdor,539,287,4,30,108,0,0,0,145,0,0,0,0,0,0,0
FR_01087,Charix,215,126,4,15,56,0,0,0,51,0,0,0,0,0,0,0
FR_01089,Château-Gaillard,1559,648,18,42,225,0,0,0,363,0,0,0,0,0,0,0
FR_01100,Cheignieu-la-Balme,120,84,3,9,32,0,0,0,40,0,0,0,0,0,0,0
FR_01101,Chevillard,146,85,3,10,35,0,0,0,37,0,0,0,0,0,0,0
FR_01107,Cleyzieu,116,66,0,12,24,0,0,0,30,0,0,0,0,0,0,0
FR_01111,Conand,112,53,0,5,21,0,0,0,27,0,0,0,0,0,0,0
FR_01112,Condamine,286,151,3,12,47,0,0,0,89,0,0,0,0,0,0,0
FR_01116,Contrevoz,418,189,4,12,79,0,0,0,94,0,0,0,0,0,0,0
FR_01121,Corlier,86,56,1,3,16,0,0,0,36,0,0,0,0,0,0,0
FR_01141,Cuzieu,388,188,3,16,73,0,0,0,96,0,0,0,0,0,0,0
FR_01148,Dortan,1366,553,15,42,158,0,0,0,338,0,0,0,0,0,0,0
FR_01149,Douvres,856,459,12,48,165,0,0,0,234,0,0,0,0,0,0,0
FR_01152,Échallon,614,304,5,16,122,0,0,0,161,0,0,0,0,0,0,0
FR_01155,Évosges,129,79,1,10,23,0,0,0,45,0,0,0,0,0,0,0
FR_01162,Flaxieu,92,58,2,7,18,0,0,0,31,0,0,0,0,0,0,0
FR_01170,Béard-Géovreissiat,719,302,9,43,85,0,0,0,165,0,0,0,0,0,0,0
FR_01171,Géovreisset,564,244,8,12,68,0,0,0,156,0,0,0,0,0,0,0
FR_01181,Groissiat,921,405,8,28,106,0,0,0,263,0,0,0,0,0,0,0
FR_01185,Plateau d'Hauteville,3156,1514,47,103,611,0,0,0,753,0,0,0,0,0,0,0
FR_01187,Haut Valromey,641,353,8,15,124,0,0,0,206,0,0,0,0,0,0,0
FR_01190,Innimond,109,68,0,4,25,0,0,0,39,0,0,0,0,0,0,0
FR_01191,Izenave,135,72,2,4,11,0,0,0,55,0,0,0,0,0,0,0
FR_01192,Izernore,1475,666,17,46,204,0,0,0,399,0,0,0,0,0,0,0
FR_01199,Jujurieux,1542,688,17,46,299,0,0,0,326,0,0,0,0,0,0,0
FR_01200,Labalme,155,83,2,2,44,0,0,0,35,0,0,0,0,0,0,0
FR_01204,Poizat-Lalleyriat,567,279,3,37,82,0,0,0,157,0,0,0,0,0,0,0
FR_01206,Lantenay,222,121,0,17,39,0,0,0,65,0,0,0,0,0,0,0
FR_01214,Leyssard,121,80,2,5,27,0,0,0,46,0,0,0,0,0,0,0
FR_01216,Lhuis,651,345,2,37,112,0,0,0,194,0,0,0,0,0,0,0
FR_01219,Lompnas,129,74,2,4,19,0,0,0,49,0,0,0,0,0,0,0
FR_01228,Maillat,488,239,2,10,49,0,0,0,178,0,0,0,0,0,0,0
FR_01233,Marchamp,111,73,1,9,32,0,0,0,31,0,0,0,0,0,0,0
FR_01234,Marignieu,157,88,3,4,35,0,0,0,46,0,0,0,0,0,0,0
FR_01237,Martignat,1182,480,7,33,143,0,0,0,297,0,0,0,0,0,0,0
FR_01240,Matafelon-Granges,488,213,7,17,80,0,0,0,109,0,0,0,0,0,0,0
FR_01242,Mérignat,103,70,2,6,40,0,0,0,22,0,0,0,0,0,0,0
FR_01255,Montagnieu,443,187,1,10,84,0,0,0,92,0,0,0,0,0,0,0
FR_01265,Montréal-la-Cluse,2097,866,20,53,313,0,0,0,480,0,0,0,0,0,0,0
FR_01267,Nurieux-Volognat,748,355,11,30,119,0,0,0,195,0,0,0,0,0,0,0
FR_01269,Nantua,1627,604,36,6,229,0,0,0,333,0,0,0,0,0,0,0
FR_01274,Les Neyrolles,356,128,0,9,48,0,0,0,71,0,0,0,0,0,0,0
FR_01277,Nivollet-Montgriffon,120,65,2,11,19,0,0,0,33,0,0,0,0,0,0,0
FR_01279,Oncieu,89,55,2,7,18,0,0,0,28,0,0,0,0,0,0,0
FR_01280,Ordonnaz,137,65,1,8,7,0,0,0,49,0,0,0,0,0,0,0
FR_01282,Outriaz,174,103,8,8,38,0,0,0,49,0,0,0,0,0,0,0
FR_01283,Oyonnax,11685,3787,85,211,1486,0,0,0,2005,0,0,0,0,0,0,0
FR_01293,Peyriat,135,73,6,6,28,0,0,0,33,0,0,0,0,0,0,0
FR_01303,Poncin,1246,530,6,39,198,0,0,0,287,0,0,0,0,0,0,0
FR_01307,Port,577,251,13,21,79,0,0,0,138,0,0,0,0,0,0,0
FR_01311,Prémillieu,53,35,4,11,11,0,0,0,9,0,0,0,0,0,0,0
FR_01329,Rossillon,146,81,1,6,33,0,0,0,41,0,0,0,0,0,0,0
FR_01330,Ruffieu,161,106,0,6,55,0,0,0,45,0,0,0,0,0,0,0
FR_01331,Saint-Alban,146,83,1,9,30,0,0,0,43,0,0,0,0,0,0,0
FR_01338,Groslée-Saint-Benoit,956,404,13,47,129,0,0,0,215,0,0,0,0,0,0,0
FR_01345,Saint-Denis-en-Bugey,1687,715,18,46,286,0,0,0,365,0,0,0,0,0,0,0
FR_01363,Saint-Jean-le-Vieux,1418,661,17,41,240,0,0,0,363,0,0,0,0,0,0,0
FR_01372,Saint-Martin-de-Bavel,361,179,1,12,97,0,0,0,69,0,0,0,0,0,0,0
FR_01373,Saint-Martin-du-Frêne,742,363,3,19,93,0,0,0,248,0,0,0,0,0,0,0
FR_01379,Saint-Maurice-de-Rémens,536,245,5,18,94,0,0,0,128,0,0,0,0,0,0,0
FR_01384,Saint-Rambert-en-Bugey,1316,461,12,35,219,0,0,0,195,0,0,0,0,0,0,0
FR_01392,Samognat,500,252,5,19,72,0,0,0,156,0,0,0,0,0,0,0
FR_01400,Seillonnaz,129,83,11,0,30,0,0,0,42,0,0,0,0,0,0,0
FR_01403,Serrières-de-Briord,974,367,9,28,175,0,0,0,155,0,0,0,0,0,0,0
FR_01404,Serrières-sur-Ain,127,66,0,8,25,0,0,0,33,0,0,0,0,0,0,0
FR_01410,Sonthonnax-la-Montagne,242,133,0,11,56,0,0,0,66,0,0,0,0,0,0,0
FR_01415,Talissieu,309,152,1,10,52,0,0,0,89,0,0,0,0,0,0,0
FR_01416,Tenay,612,244,5,15,96,0,0,0,128,0,0,0,0,0,0,0
FR_01421,Torcieu,524,238,6,20,94,0,0,0,118,0,0,0,0,0,0,0
FR_01441,Vieu-dIzenave,481,221,14,0,70,0,0,0,137,0,0,0,0,0,0,0
FR_01452,Virieu-le-Grand,786,335,12,14,160,0,0,0,149,0,0,0,0,0,0,0
FR_01453,Arvière-en-Valromey,589,304,8,25,128,0,0,0,143,0,0,0,0,0,0,0
FR_01456,Vongnes,69,49,1,6,8,0,0,0,34,0,0,0,0,0,0,0
FR_02002,Achery,444,197,2,12,0,0,63,120,0,0,0,0,0,0,0,0
FR_02005,Aguilcourt,315,163,3,7,0,0,57,96,0,0,0,0,0,0,0,0
FR_02007,Aizelles,102,60,1,3,0,0,32,24,0,0,0,0,0,0,0,0
FR_02013,Amifontaine,303,138,1,2,0,0,60,75,0,0,0,0,0,0,0,0
FR_02016,Andelain,164,73,1,7,0,0,31,34,0,0,0,0,0,0,0,0
FR_02017,Anguilcourt-le-Sart,208,108,1,6,0,0,43,58,0,0,0,0,0,0,0,0
FR_02018,Anizy-le-Grand,1883,836,11,44,0,0,360,421,0,0,0,0,0,0,0,0
FR_02021,Archon,71,39,0,1,0,0,17,21,0,0,0,0,0,0,0,0
FR_02024,Arrancy,39,26,0,4,0,0,12,10,0,0,0,0,0,0,0,0
FR_02027,Assis-sur-Serre,179,99,1,4,0,0,31,63,0,0,0,0,0,0,0,0
FR_02028,Athies-sous-Laon,1934,937,10,56,0,0,355,516,0,0,0,0,0,0,0,0
FR_02033,Aubigny-en-Laonnois,89,49,1,3,0,0,22,23,0,0,0,0,0,0,0,0
FR_02037,Aulnois-sous-Laon,1041,493,11,26,0,0,193,263,0,0,0,0,0,0,0,0
FR_02038,Les Autels,63,33,0,2,0,0,6,25,0,0,0,0,0,0,0,0
FR_02046,Barenton-Bugny,423,237,6,7,0,0,80,144,0,0,0,0,0,0,0,0
FR_02047,Barenton-Cel,114,49,0,0,0,0,16,33,0,0,0,0,0,0,0,0
FR_02048,Barenton-sur-Serre,91,51,0,6,0,0,27,18,0,0,0,0,0,0,0,0
FR_02052,Bassoles-Aulers,115,56,1,2,0,0,22,31,0,0,0,0,0,0,0,0
FR_02058,Beaurieux,562,277,4,13,0,0,109,151,0,0,0,0,0,0,0,0
FR_02069,Berlise,92,49,0,1,0,0,18,30,0,0,0,0,0,0,0,0
FR_02072,Berrieux,139,83,4,0,0,0,43,36,0,0,0,0,0,0,0,0
FR_02073,Berry-au-Bac,431,193,1,6,0,0,59,127,0,0,0,0,0,0,0,0
FR_02074,Bertaucourt-Epourdon,432,190,4,15,0,0,53,118,0,0,0,0,0,0,0,0
FR_02076,Bertricourt,118,64,0,3,0,0,24,37,0,0,0,0,0,0,0,0
FR_02080,Besny-et-Loizy,260,145,5,10,0,0,84,46,0,0,0,0,0,0,0,0
FR_02088,Bièvres,56,37,3,0,0,0,14,20,0,0,0,0,0,0,0,0
FR_02096,Bois-lès-Pargny,137,84,1,15,0,0,32,36,0,0,0,0,0,0,0,0
FR_02097,Boncourt,197,93,6,2,0,0,34,51,0,0,0,0,0,0,0,0
FR_02102,Bouconville-Vauclair,135,83,3,2,0,0,48,30,0,0,0,0,0,0,0,0
FR_02104,Bouffignereux,89,54,0,3,0,0,38,13,0,0,0,0,0,0,0,0
FR_02106,Bourg-et-Comin,520,235,3,18,0,0,72,142,0,0,0,0,0,0,0,0
FR_02108,Bourguignon-sous-Montbavin,118,75,4,10,0,0,41,20,0,0,0,0,0,0,0,0
FR_02111,Brancourt-en-Laonnois,528,243,5,17,0,0,75,146,0,0,0,0,0,0,0,0
FR_02115,Braye-en-Laonnois,160,79,2,4,0,0,29,44,0,0,0,0,0,0,0,0
FR_02122,Brie,45,27,0,1,0,0,16,10,0,0,0,0,0,0,0,0
FR_02126,Brunehamel,369,153,0,14,0,0,53,86,0,0,0,0,0,0,0,0
FR_02128,Bruyères-et-Montbérault,1169,614,13,28,0,0,323,250,0,0,0,0,0,0,0,0
FR_02132,Bucy-lès-Cerny,148,101,1,2,0,0,61,37,0,0,0,0,0,0,0,0
FR_02133,Bucy-lès-Pierrepont,301,136,0,2,0,0,42,92,0,0,0,0,0,0,0,0
FR_02150,Cerny-en-Laonnois,50,31,0,0,0,0,11,20,0,0,0,0,0,0,0,0
FR_02151,Cerny-lès-Bucy,84,47,2,1,0,0,34,10,0,0,0,0,0,0,0,0
FR_02153,Cessières,597,319,8,17,0,0,154,140,0,0,0,0,0,0,0,0
FR_02155,Chaillevois,136,93,4,9,0,0,44,36,0,0,0,0,0,0,0,0
FR_02156,Chalandry,155,87,1,3,0,0,34,49,0,0,0,0,0,0,0,0
FR_02157,Chambry,618,344,6,29,0,0,156,153,0,0,0,0,0,0,0,0
FR_02158,Chamouille,163,65,1,3,0,0,36,25,0,0,0,0,0,0,0,0
FR_02160,Chaourse,351,153,3,7,0,0,54,89,0,0,0,0,0,0,0,0
FR_02165,Charmes,1219,541,13,20,0,0,184,324,0,0,0,0,0,0,0,0
FR_02171,Chaudardes,64,32,1,3,0,0,15,13,0,0,0,0,0,0,0,0
FR_02177,Chérêt,111,62,0,1,0,0,38,23,0,0,0,0,0,0,0,0
FR_02178,Chermizy-Ailles,87,52,1,2,0,0,19,30,0,0,0,0,0,0,0,0
FR_02180,Chéry-lès-Pouilly,534,245,8,13,0,0,97,127,0,0,0,0,0,0,0,0
FR_02181,Chéry-lès-Rozoy,73,33,1,0,0,0,18,14,0,0,0,0,0,0,0,0
FR_02183,Chevregny,170,80,2,7,0,0,28,43,0,0,0,0,0,0,0,0
FR_02189,Chivres-en-Laonnois,241,115,3,3,0,0,32,77,0,0,0,0,0,0,0,0
FR_02191,Chivy-lès-Étouvelles,350,177,4,0,0,0,66,107,0,0,0,0,0,0,0,0
FR_02196,Clacy-et-Thierret,233,116,3,2,0,0,51,60,0,0,0,0,0,0,0,0
FR_02200,Clermont-les-Fermes,82,56,0,0,0,0,26,30,0,0,0,0,0,0,0,0
FR_02205,Colligis-Crandelain,147,66,2,12,0,0,31,21,0,0,0,0,0,0,0,0
FR_02208,Concevreux,203,108,1,6,0,0,43,58,0,0,0,0,0,0,0,0
FR_02211,Condé-sur-Suippe,229,123,2,4,0,0,57,60,0,0,0,0,0,0,0,0
FR_02215,Corbeny,546,270,3,16,0,0,97,154,0,0,0,0,0,0,0,0
FR_02218,Coucy-lès-Eppes,444,221,4,22,0,0,94,101,0,0,0,0,0,0,0,0
FR_02222,Courbes,29,16,0,0,0,0,14,2,0,0,0,0,0,0,0,0
FR_02229,Courtrizy-et-Fussigny,60,40,0,5,0,0,20,15,0,0,0,0,0,0,0,0
FR_02231,Couvron-et-Aumencourt,620,293,4,26,0,0,107,156,0,0,0,0,0,0,0,0
FR_02234,Craonne,93,60,1,5,0,0,25,29,0,0,0,0,0,0,0,0
FR_02235,Craonnelle,84,40,1,2,0,0,18,19,0,0,0,0,0,0,0,0
FR_02237,Crécy-sur-Serre,971,405,8,26,0,0,131,240,0,0,0,0,0,0,0,0
FR_02238,Crépy,1225,549,10,24,0,0,216,299,0,0,0,0,0,0,0,0
FR_02250,Cuiry-lès-Chaudardes,47,20,0,2,0,0,4,14,0,0,0,0,0,0,0,0
FR_02251,Cuiry-lès-Iviers,33,15,0,1,0,0,5,9,0,0,0,0,0,0,0,0
FR_02252,Cuissy-et-Geny,59,35,1,2,0,0,13,19,0,0,0,0,0,0,0,0
FR_02256,Dagny-Lambercy,91,53,0,1,0,0,23,29,0,0,0,0,0,0,0,0
FR_02260,Danizy,415,183,5,9,0,0,52,117,0,0,0,0,0,0,0,0
FR_02261,Dercy,287,141,5,8,0,0,41,87,0,0,0,0,0,0,0,0
FR_02262,Deuillet,187,68,6,3,0,0,20,39,0,0,0,0,0,0,0,0
FR_02264,Dizy-le-Gros,582,273,2,9,0,0,102,160,0,0,0,0,0,0,0,0
FR_02265,Dohis,66,40,1,0,0,0,18,21,0,0,0,0,0,0,0,0
FR_02266,Dolignon,47,28,2,0,0,0,16,10,0,0,0,0,0,0,0,0
FR_02274,Ébouleau,144,79,2,3,0,0,34,40,0,0,0,0,0,0,0,0
FR_02282,Eppes,288,156,4,6,0,0,67,79,0,0,0,0,0,0,0,0
FR_02294,Étouvelles,170,95,3,6,0,0,42,44,0,0,0,0,0,0,0,0
FR_02299,Évergnicourt,388,182,1,7,0,0,84,90,0,0,0,0,0,0,0,0
FR_02304,La Fère,1406,491,3,21,0,0,178,289,0,0,0,0,0,0,0,0
FR_02309,Festieux,500,215,1,19,0,0,81,114,0,0,0,0,0,0,0,0
FR_02329,Fourdrain,327,160,1,7,0,0,80,72,0,0,0,0,0,0,0,0
FR_02335,Fressancourt,144,75,4,0,0,0,19,52,0,0,0,0,0,0,0,0
FR_51171,Cormicy,1218,521,17,41,156,0,293,14,0,0,0,0,0,0,0,0
FR_02346,Gizy,526,267,10,4,0,0,109,144,0,0,0,0,0,0,0,0
FR_02349,Goudelancourt-lès-Berrieux,53,34,0,5,0,0,15,14,0,0,0,0,0,0,0,0
FR_02350,Goudelancourt-lès-Pierrepont,102,58,0,3,0,0,18,37,0,0,0,0,0,0,0,0
FR_02354,Grandrieux,61,33,1,3,0,0,15,14,0,0,0,0,0,0,0,0
FR_02360,Villeneuve-sur-Aisne,1975,948,11,43,0,0,441,453,0,0,0,0,0,0,0,0
FR_02364,Guyencourt,194,98,1,6,0,0,48,43,0,0,0,0,0,0,0,0
FR_02396,Jumigny,42,32,4,5,0,0,12,11,0,0,0,0,0,0,0,0
FR_02399,Juvincourt-et-Damary,414,180,0,11,0,0,62,107,0,0,0,0,0,0,0,0
FR_02407,Laniscourt,162,83,0,7,0,0,35,41,0,0,0,0,0,0,0,0
FR_02408,Laon,15292,6056,113,362,0,0,2991,2590,0,0,0,0,0,0,0,0
FR_02409,Lappion,219,111,4,4,0,0,40,63,0,0,0,0,0,0,0,0
FR_02413,Laval-en-Laonnois,185,121,2,8,0,0,49,62,0,0,0,0,0,0,0,0
FR_02429,Lierval,85,45,1,3,0,0,23,18,0,0,0,0,0,0,0,0
FR_02430,Liesse-Notre-Dame,826,400,11,17,0,0,139,233,0,0,0,0,0,0,0,0
FR_02433,Lislet,203,105,2,2,0,0,40,61,0,0,0,0,0,0,0,0
FR_02440,Lor,106,61,1,2,0,0,24,34,0,0,0,0,0,0,0,0
FR_02448,Mâchecourt,94,55,1,4,0,0,13,37,0,0,0,0,0,0,0,0
FR_02453,Maizy,277,126,1,9,0,0,48,68,0,0,0,0,0,0,0,0
FR_02454,La Malmaison,317,159,2,10,0,0,71,76,0,0,0,0,0,0,0,0
FR_02457,Marchais,298,150,3,11,0,0,47,89,0,0,0,0,0,0,0,0
FR_02471,Martigny-Courpierre,107,57,2,3,0,0,17,35,0,0,0,0,0,0,0,0
FR_02472,Mauregny-en-Haye,328,134,8,4,0,0,52,70,0,0,0,0,0,0,0,0
FR_02473,Mayot,154,70,0,6,0,0,20,44,0,0,0,0,0,0,0,0
FR_02478,Merlieux-et-Fouquerolles,198,101,2,9,0,0,42,48,0,0,0,0,0,0,0,0
FR_02480,Mesbrecourt-Richecourt,240,102,0,8,0,0,32,62,0,0,0,0,0,0,0,0
FR_02482,Meurival,40,30,0,2,0,0,11,17,0,0,0,0,0,0,0,0
FR_02486,Missy-lès-Pierrepont,72,46,0,5,0,0,27,14,0,0,0,0,0,0,0,0
FR_02489,Molinchart,256,140,1,17,0,0,66,56,0,0,0,0,0,0,0,0
FR_02490,Monampteuil,109,66,2,4,0,0,36,24,0,0,0,0,0,0,0,0
FR_02492,Monceau-lès-Leups,348,183,1,8,0,0,58,116,0,0,0,0,0,0,0,0
FR_02497,Mons-en-Laonnois,866,430,10,27,0,0,196,197,0,0,0,0,0,0,0,0
FR_02498,Montaigu,561,255,4,12,0,0,110,129,0,0,0,0,0,0,0,0
FR_02499,Montbavin,38,30,0,6,0,0,11,13,0,0,0,0,0,0,0,0
FR_02501,Montchâlons,62,41,7,1,0,0,16,17,0,0,0,0,0,0,0,0
FR_02502,Montcornet,900,418,4,9,0,0,165,240,0,0,0,0,0,0,0,0
FR_02508,Monthenault,108,55,1,3,0,0,28,23,0,0,0,0,0,0,0,0
FR_02517,Montigny-sur-Crécy,210,92,1,0,0,0,26,65,0,0,0,0,0,0,0,0
FR_02519,Montloué,134,68,0,7,0,0,34,27,0,0,0,0,0,0,0,0
FR_02526,Morgny-en-Thiérache,82,51,0,0,0,0,24,27,0,0,0,0,0,0,0,0
FR_02529,Mortiers,145,85,1,3,0,0,31,50,0,0,0,0,0,0,0,0
FR_02530,Moulins,64,32,0,2,0,0,9,21,0,0,0,0,0,0,0,0
FR_02531,Moussy-Verneuil,91,47,0,3,0,0,21,23,0,0,0,0,0,0,0,0
FR_02534,Muscourt,38,28,0,3,0,0,14,11,0,0,0,0,0,0,0,0
FR_02541,Neufchâtel-sur-Aisne,310,157,4,8,0,0,51,94,0,0,0,0,0,0,0,0
FR_02550,Neuville-sur-Ailette,94,53,1,6,0,0,24,22,0,0,0,0,0,0,0,0
FR_02553,Nizy-le-Comte,160,81,1,0,0,0,36,44,0,0,0,0,0,0,0,0
FR_02556,Noircourt,64,36,1,0,0,0,19,16,0,0,0,0,0,0,0,0
FR_02559,Nouvion-et-Catillon,396,167,2,8,0,0,71,86,0,0,0,0,0,0,0,0
FR_02560,Nouvion-le-Comte,203,106,2,10,0,0,42,52,0,0,0,0,0,0,0,0
FR_02561,Nouvion-le-Vineux,135,80,2,1,0,0,54,23,0,0,0,0,0,0,0,0
FR_02565,Oeuilly,218,108,2,8,0,0,36,62,0,0,0,0,0,0,0,0
FR_02572,Orainville,397,198,8,18,0,0,75,97,0,0,0,0,0,0,0,0
FR_02573,Orgeval,56,40,2,3,0,0,18,17,0,0,0,0,0,0,0,0
FR_02578,Oulches-la-Vallée-Foulon,63,33,0,3,0,0,10,20,0,0,0,0,0,0,0,0
FR_02582,Paissy,72,52,0,4,0,0,22,26,0,0,0,0,0,0,0,0
FR_02583,Pancy-Courtecon,45,32,1,2,0,0,11,18,0,0,0,0,0,0,0,0
FR_02586,Parfondeval,137,82,1,8,0,0,34,39,0,0,0,0,0,0,0,0
FR_02587,Parfondru,297,167,6,9,0,0,93,59,0,0,0,0,0,0,0,0
FR_02588,Pargnan,61,33,0,7,0,0,19,7,0,0,0,0,0,0,0,0
FR_02591,Pargny-les-Bois,107,56,0,0,0,0,22,34,0,0,0,0,0,0,0,0
FR_02601,Pignicourt,140,61,2,1,0,0,16,42,0,0,0,0,0,0,0,0
FR_02602,Pinon,1198,469,7,22,0,0,194,246,0,0,0,0,0,0,0,0
FR_02609,Ployart-et-Vaurseine,26,21,0,1,0,0,11,9,0,0,0,0,0,0,0,0
FR_02613,Pontavert,373,177,1,7,0,0,54,115,0,0,0,0,0,0,0,0
FR_02617,Pouilly-sur-Serre,354,188,3,19,0,0,56,110,0,0,0,0,0,0,0,0
FR_02619,Prémontré,294,129,4,11,0,0,55,59,0,0,0,0,0,0,0,0
FR_02621,Presles-et-Thierny,300,169,2,8,0,0,94,65,0,0,0,0,0,0,0,0
FR_02626,Prouvais,307,143,1,4,0,0,74,64,0,0,0,0,0,0,0,0
FR_02627,Proviseux-et-Plesnoy,97,54,4,2,0,0,17,31,0,0,0,0,0,0,0,0
FR_02634,Raillimont,67,39,0,2,0,0,13,24,0,0,0,0,0,0,0,0
FR_02638,Remies,173,95,0,3,0,0,33,59,0,0,0,0,0,0,0,0
FR_02641,Renneval,92,41,0,0,0,0,23,18,0,0,0,0,0,0,0,0
FR_02642,Résigny,137,68,1,0,0,0,16,51,0,0,0,0,0,0,0,0
FR_02651,Rogécourt,86,50,0,5,0,0,19,26,0,0,0,0,0,0,0,0
FR_02656,Roucy,281,160,0,4,0,0,81,75,0,0,0,0,0,0,0,0
FR_02660,Rouvroy-sur-Serre,43,21,3,4,0,0,6,8,0,0,0,0,0,0,0,0
FR_02661,Royaucourt-et-Chailvet,164,93,2,3,0,0,45,43,0,0,0,0,0,0,0,0
FR_02666,Rozoy-sur-Serre,679,299,4,9,0,0,124,162,0,0,0,0,0,0,0,0
FR_02675,Sainte-Croix,96,59,1,2,0,0,28,28,0,0,0,0,0,0,0,0
FR_02676,Saint-Erme-Outre-et-Ramecourt,1266,530,3,37,0,0,217,273,0,0,0,0,0,0,0,0
FR_02678,Sainte-Geneviève,60,27,2,0,0,0,10,15,0,0,0,0,0,0,0,0
FR_02680,Saint-Gobain,1510,572,10,42,0,0,214,306,0,0,0,0,0,0,0,0
FR_02685,Saint-Nicolas-aux-Bois,94,57,3,5,0,0,22,27,0,0,0,0,0,0,0,0
FR_02690,Sainte-Preuve,64,44,0,4,0,0,24,16,0,0,0,0,0,0,0,0
FR_02696,Saint-Thomas,63,38,0,1,0,0,26,11,0,0,0,0,0,0,0,0
FR_02697,Samoussy,289,175,3,12,0,0,62,98,0,0,0,0,0,0,0,0
FR_02705,La Selve,183,87,1,2,0,0,28,56,0,0,0,0,0,0,0,0
FR_02716,Servais,226,129,3,10,0,0,50,66,0,0,0,0,0,0,0,0
FR_02720,Sissonne,1251,561,7,19,0,0,210,325,0,0,0,0,0,0,0,0
FR_02723,Soize,85,32,0,0,0,0,21,11,0,0,0,0,0,0,0,0
FR_02743,Le Thuel,129,68,0,2,0,0,28,38,0,0,0,0,0,0,0,0
FR_02746,Travecy,520,223,4,12,0,0,80,127,0,0,0,0,0,0,0,0
FR_02751,Trucy,115,50,1,4,0,0,18,27,0,0,0,0,0,0,0,0
FR_02755,Urcel,431,194,5,13,0,0,96,80,0,0,0,0,0,0,0,0
FR_02761,Variscourt,145,65,1,4,0,0,24,36,0,0,0,0,0,0,0,0
FR_02764,Vassogne,78,61,2,14,0,0,14,31,0,0,0,0,0,0,0,0
FR_02765,Vaucelles-et-Beffecourt,200,124,1,13,0,0,66,44,0,0,0,0,0,0,0,0
FR_02768,Vauxaillon,397,182,1,13,0,0,68,100,0,0,0,0,0,0,0,0
FR_02778,Vendresse-Beaulne,88,55,1,9,0,0,16,29,0,0,0,0,0,0,0,0
FR_02787,Verneuil-sur-Serre,196,94,6,7,0,0,36,45,0,0,0,0,0,0,0,0
FR_02788,Versigny,329,165,2,9,0,0,55,99,0,0,0,0,0,0,0,0
FR_02791,Veslud,198,108,2,10,0,0,44,52,0,0,0,0,0,0,0,0
FR_02801,Vigneux-Hocquet,194,101,1,2,0,0,42,56,0,0,0,0,0,0,0,0
FR_02802,La Ville-aux-Bois-lès-Dizy,150,50,0,2,0,0,29,19,0,0,0,0,0,0,0,0
FR_02803,La Ville-aux-Bois-lès-Pontavert,106,51,0,4,0,0,20,27,0,0,0,0,0,0,0,0
FR_02819,Vincy-Reuil-et-Magny,84,37,0,0,0,0,18,19,0,0,0,0,0,0,0,0
FR_02821,Vivaise,525,253,10,7,0,0,125,111,0,0,0,0,0,0,0,0
FR_02824,Vorges,320,214,2,12,0,0,117,83,0,0,0,0,0,0,0,0
FR_02834,Wissignicourt,119,61,2,5,0,0,27,27,0,0,0,0,0,0,0,0
FR_02009,Alaincourt,406,186,2,6,0,100,0,78,0,0,0,0,0,0,0,0
FR_02019,Annois,287,112,3,2,0,70,0,37,0,0,0,0,0,0,0,0
FR_02025,Artemps,282,154,2,3,0,69,0,80,0,0,0,0,0,0,0,0
FR_02029,Attilly,255,119,1,2,0,55,0,61,0,0,0,0,0,0,0,0
