gisco_id,name,registered,turnout,invalid,blank,PS,PPD/PSD.CDS-PP.PPM,CH,IL,BE,PCP-PEV,L,ADN,PAN,Volt,E,ND,RIR,MAS,MPT,NC,PTP
PT_090730,Pêra Do Moço,746,400,11,13,136,128,59,14,9,4,7,7,4,1,2,1,1,1,1,1,0
PT_090729,Pega,190,67,0,2,21,25,10,2,0,2,0,2,0,0,0,2,0,1,0,0,0
PT_090728,Panoias De Cima,573,227,3,5,87,74,23,13,10,3,4,2,1,0,1,0,0,1,0,0,0
PT_090725,Meios,173,81,2,0,42,24,3,1,0,1,2,2,1,0,0,3,0,0,0,0,0
PT_090724,Marmeleiro,359,165,2,2,37,81,23,9,0,1,1,4,2,0,0,1,1,0,0,1,0
PT_090723,Maçainhas De Baixo,966,507,6,8,228,117,54,29,20,10,13,11,5,0,2,0,1,0,0,2,1
PT_090722,João Antão,115,79,0,0,30,31,7,6,1,1,0,1,0,0,0,0,0,2,0,0,0
PT_090721,Gonçalo Bocas,210,120,3,2,36,42,14,6,2,2,1,7,2,1,0,1,0,1,0,0,0
PT_090718,Fernão Joanes,230,136,3,1,88,26,9,2,2,0,2,3,0,0,0,0,0,0,0,0,0
PT_090717,Famalicão,452,173,1,6,72,55,19,5,4,2,3,4,0,0,1,0,0,1,0,0,0
PT_090716,Faia,168,120,1,3,48,44,10,9,1,0,3,1,0,0,0,0,0,0,0,0,0
PT_090714,Codesseiro,211,103,1,3,50,17,7,4,6,1,3,4,5,0,1,1,0,0,0,0,0
PT_090713,Cavadoude,259,93,0,2,48,22,10,5,1,0,0,2,2,0,1,0,0,0,0,0,0
PT_090712,Castanheira,333,187,6,2,42,79,26,7,2,6,3,8,1,2,1,0,1,1,0,0,0
PT_090711,Casal De Cinza,499,215,4,2,76,77,15,12,7,0,6,10,2,2,0,0,1,1,0,0,0
PT_090709,Benespera,287,130,2,0,69,33,9,5,3,2,1,3,0,1,0,1,0,0,1,0,0
PT_090708,Avelãs Da Ribeira,139,86,0,1,33,19,13,3,8,3,3,2,0,0,0,0,0,1,0,0,0
PT_090706,Arrifana,494,216,1,5,56,86,23,16,8,5,5,7,0,0,0,0,1,1,0,1,1
PT_090705,Alvendre,184,78,1,1,37,23,6,1,4,1,0,1,1,1,0,0,0,0,0,1,0
PT_090704,Aldeia Viçosa,310,186,2,0,80,60,10,12,2,7,1,8,2,2,0,0,0,0,0,0,0
PT_090703,Aldeia Do Bispo,184,145,5,2,62,50,10,8,2,0,2,1,2,1,0,0,0,0,0,0,0
PT_090628,Rio Torto e Lagarinhos,721,316,2,8,72,161,33,14,5,6,8,2,1,0,0,0,0,2,2,0,0
PT_090627,Moimenta da Serra e Vinhó,969,436,6,6,195,129,30,20,10,8,19,6,3,1,0,1,0,1,1,0,0
PT_090626,Melo e Nabais,775,325,6,1,122,114,40,13,6,6,5,6,0,2,0,0,1,0,3,0,0
PT_090625,Gouveia,3012,1275,12,13,538,439,72,66,39,38,35,9,2,3,2,1,1,2,1,1,1
PT_090624,Figueiró da Serra e Freixo da Serra,353,168,4,4,53,75,14,5,3,2,2,4,0,0,0,2,0,0,0,0,0
PT_090623,Aldeias e Mangualde da Serra,409,225,1,4,84,79,20,7,3,6,8,5,3,1,1,1,0,1,0,1,0
PT_090621,Vila Nova De Tazem,1486,620,4,10,146,308,52,27,17,7,16,15,11,1,0,2,2,2,0,0,0
PT_090620,Vila Franca Da Serra,234,148,2,7,63,34,24,5,8,0,1,0,2,0,0,0,1,0,0,0,1
PT_090619,Vila Cortês Da Serra,210,98,2,4,40,34,11,3,0,0,3,1,0,0,0,0,0,0,0,0,0
PT_090617,São Paio,722,193,2,4,90,49,23,7,6,2,1,6,3,0,0,0,0,0,0,0,0
PT_090614,Ribamondego,255,107,2,1,24,52,14,4,0,1,5,2,0,0,0,1,0,1,0,0,0
PT_090613,Paços Da Serra,495,225,2,3,91,80,11,10,6,7,3,4,3,1,0,2,0,1,0,0,1
PT_090612,Nespereira,650,256,1,1,111,75,19,10,5,14,8,5,0,0,2,0,0,1,2,0,2
PT_090605,Folgosinho,407,228,6,4,78,76,25,19,3,5,5,2,4,0,0,0,0,0,1,0,0
PT_090603,Cativelos,681,279,4,4,99,115,16,10,8,5,3,7,6,1,0,1,0,0,0,0,0
PT_090602,Arcozelo,560,258,0,3,121,69,20,7,14,9,5,7,0,2,0,0,0,1,0,0,0
PT_090519,Sobral Pichorro e Fuinhas,235,141,1,1,52,64,10,1,3,1,0,4,1,1,0,0,0,0,0,1,1
PT_090518,"Juncais, Vila Ruiva e Vila Soeiro do Chão",590,276,4,2,91,118,25,11,5,5,5,5,1,0,2,1,1,0,0,0,0
PT_090517,Cortiçô e Vila Chã,169,138,3,4,57,46,17,0,5,0,1,3,0,0,0,0,1,0,0,1,0
PT_090512,Queiriz,236,144,5,6,32,58,27,7,3,0,0,3,0,0,1,0,0,1,0,0,1
PT_090511,Muxagata,245,121,3,2,57,28,10,7,1,1,3,2,0,1,1,1,0,1,2,1,0
PT_090510,Matança,189,94,0,0,27,47,10,3,0,1,2,1,0,0,0,1,1,1,0,0,0
PT_090509,Maceira,211,111,1,0,53,38,11,0,1,0,1,2,1,0,0,2,1,0,0,0,0
PT_090507,Infias,233,107,1,0,50,37,9,6,1,1,1,1,0,0,0,0,0,0,0,0,0
PT_090505,Fornos De Algodres,1273,670,6,6,276,218,72,29,15,8,14,3,10,3,2,2,2,1,1,2,0
PT_090504,Figueiró Da Granja,347,160,0,1,65,54,24,6,2,1,3,3,1,0,0,0,0,0,0,0,0
PT_090502,Casal Vasco,191,107,2,2,32,45,10,4,4,1,2,3,1,0,0,1,0,0,0,0,0
PT_090501,Algodres,288,125,2,1,65,33,9,2,5,3,2,2,0,0,0,0,0,1,0,0,0
PT_090422,Colmeal e Vilar Torpim,226,130,0,0,36,44,23,13,4,0,6,1,0,1,0,1,0,0,0,1,0
PT_090421,"Freixeda do Torrão, Quintã de Pêro Martins e Penha de Águia",427,217,4,3,82,84,19,6,7,5,1,2,1,0,1,2,0,0,0,0,0
PT_090420,Cinco Vilas e Reigada,321,157,2,0,47,72,17,7,1,1,1,7,2,0,0,0,0,0,0,0,0
PT_090419,Almofala e Escarigo,239,123,1,3,37,53,12,4,2,3,0,5,0,0,0,1,0,2,0,0,0
PT_090418,"Algodres, Vale de Afonsinho e Vilar de Amargo",376,205,2,1,52,101,30,2,6,1,2,4,1,0,0,2,0,1,0,0,0
PT_090415,Vermiosa,350,99,1,1,28,41,17,4,1,0,2,1,1,0,2,0,0,0,0,0,0
PT_090410,Mata De Lobos,318,150,1,1,51,63,23,0,0,2,3,3,0,2,0,1,0,0,0,0,0
PT_090408,Figueira De Castelo Rodrigo,2035,765,5,6,295,316,54,34,11,9,18,9,2,0,1,2,1,1,0,1,0
PT_090406,Escalhão,615,390,3,2,172,129,30,12,11,9,13,5,1,0,0,1,1,1,0,0,0
PT_090403,Castelo Rodrigo,269,161,3,3,54,44,28,7,6,3,4,3,2,0,0,1,0,2,0,0,1
PT_090326,Rapa e Cadafaz,258,153,4,2,53,59,5,14,5,3,1,5,1,0,1,0,0,0,0,0,0
PT_090325,"Cortiçô da Serra, Vide entre Vinhas e Salgueirais",381,179,0,2,66,71,6,15,4,2,4,5,1,2,0,0,0,0,1,0,0
PT_090324,Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego,2139,748,10,6,237,314,76,31,20,10,16,11,6,0,3,1,1,4,1,0,1
PT_090323,Açores e Velosa,479,213,5,4,63,69,43,6,9,1,1,6,0,0,0,2,1,0,2,1,0
PT_090322,Casas Do Soeiro,484,171,0,1,59,71,14,9,5,5,2,3,1,0,0,0,1,0,0,0,0
PT_090318,Vale De Azares,358,155,2,0,60,61,15,5,2,2,2,4,0,0,0,0,0,1,0,0,1
PT_090314,Ratoeira,241,111,1,3,33,49,10,2,1,2,4,3,1,0,0,0,1,0,0,1,0
PT_090312,Prados,199,64,2,0,27,19,5,4,3,1,1,1,1,0,0,0,0,0,0,0,0
PT_090311,Minhocal,155,88,1,3,28,35,9,6,2,1,1,0,1,0,0,0,0,0,1,0,0
PT_090310,Mesquitela,240,96,1,4,25,43,15,4,1,0,2,1,0,0,0,0,0,0,0,0,0
PT_090309,Maçal Do Chão,180,91,0,0,35,30,12,7,0,0,1,0,1,1,1,3,0,0,0,0,0
PT_090308,Linhares,240,147,0,4,44,61,15,10,3,3,4,3,0,0,0,0,0,0,0,0,0
PT_090307,Lajeosa Do Mondego,622,269,4,3,110,81,28,14,12,3,5,4,2,1,0,0,1,0,0,0,1
PT_090306,Forno Telheiro,618,219,3,1,70,90,32,5,4,0,1,11,0,0,0,0,2,0,0,0,0
PT_090304,Carrapichana,222,95,0,0,35,37,12,6,3,1,0,0,0,0,0,0,0,1,0,0,0
PT_090302,Baraçal,240,94,3,0,29,29,23,6,0,1,1,0,0,1,0,0,0,1,0,0,0
PT_090236,Miuzela e Porto de Ovelha,366,227,1,1,98,71,19,17,9,3,1,3,3,0,0,0,1,0,0,0,0
PT_090235,Malpartida e Vale de Coelha,220,107,0,1,45,24,12,5,6,7,0,2,1,1,1,1,1,0,0,0,0
PT_090234,"Leomil, Mido, Senouras e Aldeia Nova",206,145,3,7,49,45,15,7,2,4,0,6,0,2,2,1,1,0,0,1,0
PT_090233,Junça e Naves,215,98,2,4,26,33,8,10,3,0,3,6,1,0,0,0,1,1,0,0,0
PT_090232,"Castelo Mendo, Ade, Monteperobolso e Mesquitela",278,172,0,5,51,71,17,7,7,2,1,7,3,0,0,0,0,1,0,0,0
PT_090231,"Azinhal, Peva e Valverde",233,142,1,2,34,65,15,8,3,2,4,4,1,0,0,2,0,0,0,0,1
PT_090230,"Amoreira, Parada e Cabreira",297,214,1,6,58,96,21,4,4,2,7,11,2,0,1,0,1,0,0,0,0
PT_090229,Vilar Formoso,1843,796,6,6,297,292,87,27,10,8,19,10,29,1,0,2,0,1,1,0,0
PT_090227,Vale Da Mula,193,109,1,1,40,33,12,3,5,5,1,4,0,0,0,2,0,0,1,0,1
PT_090224,São Pedro De Rio Seco,177,76,3,2,17,30,9,1,6,4,0,0,3,0,0,0,1,0,0,0,0
PT_090219,Nave De Haver,408,201,1,1,73,75,28,6,3,3,3,4,0,1,0,0,0,0,0,2,1
PT_090213,Malhada Sorda,344,100,2,2,29,32,20,4,0,1,3,4,0,2,0,1,0,0,0,0,0
PT_090210,Freixo,178,98,3,3,24,43,7,3,1,0,2,7,1,0,0,0,3,0,0,1,0
PT_090209,Freineda,196,124,3,2,41,51,14,6,3,0,0,0,0,0,0,0,0,0,2,2,0
PT_090207,Castelo Bom,143,78,1,0,33,21,13,1,4,0,2,1,1,0,0,0,1,0,0,0,0
PT_090203,Almeida,1064,482,7,4,174,170,34,19,9,29,14,13,1,0,3,0,1,3,1,0,0
PT_090116,Souto de Aguiar da Beira e Valverde,502,230,7,5,53,108,18,19,3,0,2,6,4,0,1,1,0,0,0,1,2
PT_090115,Sequeiros e Gradiz,446,221,1,3,49,94,16,44,0,5,1,5,0,0,0,1,0,1,0,0,1
PT_090114,Aguiar da Beira e Coruche,1785,622,8,8,171,231,69,79,13,4,11,15,2,0,3,3,3,1,0,1,0
PT_090110,Pinheiro,297,98,0,2,27,48,11,4,2,1,1,1,0,0,0,0,0,1,0,0,0
PT_090109,Pena Verde,743,246,3,2,26,149,25,24,2,1,1,9,1,0,0,3,0,0,0,0,0
PT_090107,Forninhos,218,136,1,1,35,67,8,7,2,1,4,6,0,2,0,0,0,1,0,1,0
PT_090106,Eirado,217,124,2,5,55,43,9,4,0,1,2,2,0,0,0,1,0,0,0,0,0
PT_090105,Dornelas,648,240,4,1,45,129,23,19,2,1,1,10,4,1,0,0,0,0,0,0,0
PT_090103,Cortiçada,401,186,2,3,66,70,12,8,3,1,2,11,3,0,2,0,1,0,0,0,2
PT_090102,Carapito,405,209,3,0,77,92,14,8,4,1,0,6,2,1,0,0,0,0,0,0,1
PT_081603,Monte Gordo,3240,2861,18,22,923,900,287,295,118,157,83,21,16,2,4,3,1,4,2,3,2
PT_081602,Vila Real De Santo António,10366,4576,38,30,1642,1130,547,356,234,330,131,39,61,5,13,2,5,0,10,2,1
PT_081601,Vila Nova De Cacela,3380,2418,6,27,779,703,265,239,91,151,78,30,30,2,4,0,4,4,0,2,3
PT_081506,Vila do Bispo e Raposeira,1051,765,2,11,191,221,109,80,52,21,44,14,11,1,1,2,2,1,1,0,1
PT_081504,Sagres,1511,764,3,5,208,202,98,104,35,32,35,14,18,3,2,0,0,2,0,1,2
PT_081502,Budens,1120,641,2,10,211,160,70,44,50,28,36,7,12,5,0,0,1,0,2,3,0
PT_081501,Barão De São Miguel,299,162,3,3,60,30,16,6,20,7,8,3,3,0,0,1,0,0,2,0,0
PT_081412,Tavira (Santa Maria e Santiago),12636,5207,26,66,1561,1614,595,508,284,175,195,54,64,15,15,9,6,7,7,6,0
PT_081411,Luz de Tavira e Santo Estêvão,3641,1470,21,21,476,400,215,91,88,37,52,28,17,3,5,5,3,3,2,3,0
PT_081410,Conceição e Cabanas de Tavira,2562,2198,12,18,635,626,233,290,122,70,122,23,23,4,8,3,4,1,3,0,1
PT_081408,Santa Luzia,1243,865,3,8,288,239,85,95,54,28,30,13,14,3,2,1,1,0,0,1,0
PT_081404,Santa Catarina Da Fonte Do Bispo,1328,521,4,9,203,138,48,30,21,14,22,17,8,0,0,3,1,2,1,0,0
PT_081401,Cachopo,453,249,1,4,90,86,24,7,5,10,2,9,2,2,0,1,1,2,1,0,2
PT_081310,Algoz e Tunes,5328,1989,26,11,609,462,394,144,109,95,66,21,27,6,4,5,1,2,1,3,3
PT_081309,Alcantarilha e Pêra,4035,1853,16,25,515,514,283,151,90,105,70,42,21,4,5,3,2,4,1,2,0
PT_081307,Silves,8916,3232,25,38,979,674,505,270,191,280,121,45,54,10,11,3,6,4,6,5,5
PT_081306,São Marcos Da Serra,935,375,4,9,140,72,50,18,16,37,10,7,4,1,1,1,1,0,2,1,1
PT_081305,São Bartolomeu De Messines,6909,2366,10,32,787,535,375,124,117,191,70,53,29,5,18,5,5,5,2,0,3
PT_081303,Armação De Pêra,4942,4055,19,37,1168,1314,508,427,156,160,127,48,49,8,15,7,3,2,2,5,0
PT_081201,São Brás De Alportel,9433,3296,14,40,1039,939,465,257,166,116,109,51,61,7,4,7,5,5,4,2,5
PT_081103,Portimão,41918,17268,112,173,4947,4727,2914,1612,929,602,580,246,226,28,55,23,17,21,19,27,10
PT_081102,Mexilhoeira Grande,3401,1484,7,15,515,338,237,108,87,57,37,26,29,3,5,3,8,2,3,3,1
PT_081101,Alvor,5267,3021,17,26,794,848,465,340,161,109,131,43,49,9,6,5,3,5,7,3,0
PT_081006,Moncarapacho e Fuseta,7734,3056,30,38,956,817,473,206,156,121,83,56,62,14,9,7,9,2,7,5,5
PT_081005,Quelfes,14663,4236,24,46,1302,1017,757,336,233,171,151,67,71,16,6,10,8,4,7,10,0
PT_081004,Pechão,3014,889,8,14,263,213,145,68,61,37,30,11,24,1,4,2,4,1,1,1,1
PT_081003,Olhão,12459,3886,27,43,1271,862,666,296,233,149,142,52,81,12,17,3,14,10,1,5,2
PT_080903,Monchique,3573,1646,23,32,621,443,152,97,89,70,47,27,17,2,9,3,2,2,3,4,3
PT_080902,Marmelete,563,236,4,5,87,71,21,12,13,6,3,5,5,1,2,0,0,1,0,0,0
PT_080901,Alferce,286,170,2,5,74,44,12,8,7,2,6,5,3,1,0,0,0,0,1,0,0
PT_080812,"Querença, Tôr e Benafim",2149,861,10,10,287,231,118,44,49,34,24,14,16,3,11,3,4,0,1,1,1
PT_080809,Loulé (São Sebastião),6409,2441,17,31,677,719,371,221,121,72,100,31,39,8,18,3,3,5,1,2,2
PT_080808,Loulé (São Clemente),15822,4768,41,49,1436,1323,690,417,242,150,205,65,84,17,11,8,9,3,8,6,4
PT_080807,Salir,2216,789,6,6,261,251,83,43,40,31,27,16,13,2,3,3,1,0,2,1,0
PT_080805,Quarteira,20763,8958,51,79,1999,3378,1311,1008,311,219,259,141,108,15,26,19,10,8,4,6,6
PT_080804,Boliqueime,4020,1634,10,24,419,547,273,151,57,37,47,32,16,3,4,1,6,2,0,5,0
PT_080803,Ameixial,337,198,2,4,99,42,16,8,3,8,5,3,5,0,0,0,0,1,2,0,0
PT_080802,Alte,1480,659,5,5,250,167,106,38,22,21,14,10,5,3,0,4,1,4,3,1,0
PT_080801,Almancil,8562,2578,34,22,685,845,426,226,88,61,50,45,59,8,5,4,4,5,2,7,2
PT_080708,São Gonçalo de Lagos,17762,6912,35,70,2103,1911,793,609,438,331,327,88,114,25,24,8,12,5,8,5,6
PT_080707,Bensafrim e Barão de São João,1858,773,6,12,278,152,105,61,38,53,33,9,8,2,3,2,3,2,4,2,0
PT_080704,Odiáxere,2243,832,4,17,281,183,124,74,43,43,24,10,15,2,5,2,0,2,1,2,0
PT_080703,Luz,2402,1149,5,13,319,302,155,136,66,39,46,26,16,5,9,1,2,5,1,3,0
PT_080608,Lagoa e Carvoeiro,8206,3353,11,30,901,1026,527,328,145,109,127,55,41,5,12,8,7,3,6,6,6
PT_080607,Estômbar e Parchal,7649,3152,27,32,913,778,644,213,169,130,100,49,58,7,6,1,3,6,5,6,5
PT_080604,Porches,1710,854,6,6,237,263,142,69,34,23,27,11,13,0,10,3,3,3,0,2,2
PT_080602,Ferragudo,1577,922,7,8,359,209,136,57,40,49,31,8,12,1,0,1,2,0,2,0,0
PT_080508,Faro (Sé e São Pedro),39289,15578,121,161,4793,4290,1795,1458,935,672,727,208,240,50,37,23,21,12,13,13,9
PT_080507,Conceição e Estoi,7075,2459,24,25,707,601,409,200,157,103,101,46,40,9,10,5,6,0,8,6,2
PT_080506,Montenegro,7353,3572,23,44,987,987,408,433,196,124,204,45,67,12,16,4,4,6,5,4,3
PT_080503,Santa Bárbara De Nexe,3208,1258,16,14,374,314,175,84,55,104,54,26,19,3,2,4,4,5,2,2,1
PT_080404,Altura,1917,2083,7,13,594,697,203,273,81,88,73,25,14,2,4,2,3,1,2,0,1
PT_080403,Odeleite,520,321,4,3,109,100,53,21,10,6,4,6,0,0,0,2,0,0,1,1,1
PT_080402,Castro Marim,2969,1424,7,13,454,392,208,138,60,58,41,14,19,7,3,2,4,3,0,0,1
PT_080401,Azinhal,418,317,3,6,122,78,47,12,18,16,4,4,4,1,0,0,1,0,1,0,0
PT_080304,Rogil,861,472,6,11,138,88,65,53,30,25,22,9,13,1,2,1,5,0,1,0,2
PT_080303,Odeceixe,770,627,6,10,191,131,69,78,37,47,34,11,8,2,1,0,1,1,0,0,0
PT_080302,Bordeira,291,187,1,2,63,46,18,14,9,9,8,7,5,1,1,1,0,0,0,0,2
PT_080301,Aljezur,2253,1578,6,15,427,370,176,216,114,67,107,19,36,6,6,3,1,2,2,5,0
PT_080206,Alcoutim e Pereiro,885,572,6,8,234,146,62,36,18,27,15,6,7,2,1,1,0,1,1,0,1
PT_080205,Vaqueiros,355,135,0,0,80,37,9,2,1,1,1,2,0,0,0,1,1,0,0,0,0
PT_080203,Martim Longo,828,361,7,2,105,143,31,10,10,31,7,6,2,1,0,3,0,3,0,0,0
PT_080202,Giões,153,154,1,0,53,52,21,5,4,9,6,3,0,0,0,0,0,0,0,0,0
PT_080106,Albufeira e Olhos de Água,24288,10112,47,97,2383,3294,1650,1214,384,277,332,162,146,33,21,16,18,11,11,7,9
PT_080104,Ferreiras,5638,2158,9,24,576,582,432,216,85,69,65,36,31,12,1,3,2,7,4,3,1
PT_080103,Paderne,2767,1097,13,11,322,308,205,79,51,38,23,16,10,5,4,2,1,4,1,4,0
PT_080102,Guia,3582,2164,20,17,533,698,331,259,91,56,78,27,30,6,5,1,0,3,1,5,3
PT_071406,Nossa Senhora da Conceição e São Bartolomeu,4053,1572,15,11,513,516,175,117,48,107,46,8,4,2,4,1,0,2,1,2,0
PT_071404,Pardais,418,122,1,2,61,16,15,9,8,6,0,0,2,0,1,0,0,0,0,1,0
PT_071402,Ciladas,777,251,1,1,86,57,45,20,12,17,4,3,0,2,0,0,1,0,0,1,1
PT_071401,Bencatel,1303,529,4,4,221,81,36,27,13,114,18,2,2,0,1,2,0,0,1,0,3
PT_071303,Aguiar,738,341,3,6,113,37,22,20,9,119,4,3,2,0,1,0,0,1,0,1,0
PT_071302,Viana Do Alentejo,2271,811,5,8,284,168,99,42,42,112,26,9,7,1,1,3,1,1,1,1,0
PT_071301,Alcáçovas,1650,762,5,7,255,173,83,57,25,111,26,6,9,1,0,1,0,0,1,0,2
PT_071202,Landeira,602,350,0,1,140,66,39,16,13,61,6,2,3,1,0,1,1,0,0,0,0
PT_071201,Vendas Novas,9447,3892,29,56,1300,949,464,257,123,508,89,38,37,7,11,2,4,7,6,4,1
PT_071106,Campo e Campinho,1080,456,1,3,185,100,71,22,13,41,12,1,4,0,0,0,0,0,1,2,0
PT_071104,Reguengos De Monsaraz,6047,2274,17,30,761,659,276,178,72,153,68,27,18,4,4,2,1,2,1,0,1
PT_071103,Monsaraz,582,752,8,5,257,193,98,75,19,36,31,9,10,4,1,0,1,1,3,0,1
PT_071102,Corval,1080,567,5,9,226,121,78,27,25,49,16,5,3,1,0,0,0,1,0,1,0
PT_071002,Redondo,4578,1706,6,21,618,385,170,129,60,203,63,16,11,3,4,3,5,5,2,1,1
PT_071001,Montoito,980,506,5,4,175,105,69,23,19,84,7,6,4,0,0,1,0,2,0,1,1
PT_070910,São Bartolomeu do Outeiro e Oriola,674,274,2,5,130,35,24,16,13,28,6,3,4,3,3,1,1,0,0,0,0
PT_070909,Amieira e Alqueva,522,441,7,3,149,71,26,18,10,136,10,2,3,0,0,0,0,2,1,1,2
PT_070908,Vera Cruz,312,140,0,3,71,23,12,6,4,14,1,3,2,0,1,0,0,0,0,0,0
PT_070906,Santana,386,151,2,3,88,13,13,0,5,24,2,0,1,0,0,0,0,0,0,0,0
PT_070905,Portel,2082,841,4,14,298,141,77,43,33,186,23,9,9,1,0,2,0,0,0,1,0
PT_070903,Monte Do Trigo,983,315,3,6,124,32,23,6,7,105,3,1,1,0,2,1,1,0,0,0,0
PT_070803,Mourão,1377,664,2,6,226,191,119,37,19,38,18,4,2,0,0,0,0,0,1,1,0
PT_070802,Luz,247,229,5,3,56,91,30,12,5,12,11,1,2,0,0,0,0,0,1,0,0
PT_070801,Granja,500,249,2,4,95,52,34,19,4,32,5,0,1,0,0,1,0,0,0,0,0
PT_070704,Pavia,657,400,4,4,140,100,28,32,13,58,8,8,1,0,1,0,1,1,0,1,0
PT_070703,Mora,1990,973,6,11,297,214,62,84,28,221,27,8,8,0,0,1,2,1,0,3,0
PT_070702,Cabeção,828,411,5,10,136,63,47,15,20,89,10,7,2,1,1,1,2,1,1,0,0
PT_070701,Brotas,322,273,0,6,99,45,24,16,7,67,2,2,2,1,1,0,0,1,0,0,0
PT_070612,"Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras",9272,4342,34,64,1331,928,363,278,166,930,148,35,24,10,7,6,4,4,3,6,1
PT_070611,Cortiçadas de Lavre e Lavre,1070,694,1,4,214,159,49,57,35,119,25,13,5,3,4,1,1,0,1,2,1
PT_070610,Foros De Vale De Figueira,891,490,3,12,183,75,33,26,21,110,15,5,5,0,0,0,1,0,0,1,0
PT_070607,Ciborro,558,281,0,2,160,39,17,13,4,26,11,3,5,0,0,0,0,0,1,0,0
PT_070606,São Cristóvão,443,489,3,8,121,138,46,62,10,74,12,9,2,0,1,0,1,0,1,0,1
PT_070605,Santiago Do Escoural,935,561,3,4,212,70,37,37,25,144,15,4,8,1,0,0,0,1,0,0,0
PT_070601,Cabrela,429,258,3,2,102,58,31,9,3,33,4,5,1,0,3,1,2,0,0,0,1
PT_070527,São Sebastião da Giesteira e Nossa Senhora da Boa Fé,789,377,4,5,152,59,20,19,17,71,17,8,2,1,0,0,1,0,1,0,0
PT_070526,São Manços e São Vicente do Pigeiro,998,475,3,7,191,99,61,26,8,57,11,6,0,2,0,2,0,0,0,1,1
PT_070525,Nossa Senhora da Tourega e Nossa Senhora de Guadalupe,830,498,5,8,181,104,44,37,13,79,19,3,3,0,1,0,1,0,0,0,0
PT_070524,Malagueira e Horta das Figueiras,18271,7367,38,75,2267,1953,739,746,370,665,316,68,76,16,17,5,6,5,2,3,0
PT_070523,"Évora (São Mamede, Sé, São Pedro e Santo Antão)",3908,2380,16,28,580,665,224,271,151,213,146,25,45,8,0,4,1,1,2,0,0
PT_070522,Bacelo e Senhora da Saúde,15633,6399,43,89,2096,1614,636,622,282,607,256,49,62,8,8,6,1,4,4,8,4
PT_070515,Canaviais,2707,1156,7,17,316,203,102,92,102,142,43,8,9,30,3,34,6,15,25,1,1
PT_070513,Torre De Coelheiros,449,175,2,3,83,28,12,2,10,22,6,2,3,1,0,0,1,0,0,0,0
PT_070509,São Miguel De Machede,582,318,3,6,123,62,32,26,9,42,12,1,1,1,0,0,0,0,0,0,0
PT_070506,São Bento Do Mato,893,370,1,5,122,120,37,22,19,31,5,3,2,0,1,0,0,1,0,1,0
PT_070503,Nossa Senhora De Machede,794,366,2,5,127,81,27,39,11,58,8,2,3,1,1,0,1,0,0,0,0
PT_070502,Nossa Senhora Da Graça Do Divor,381,212,3,4,56,49,15,19,6,46,11,1,1,0,0,0,1,0,0,0,0
PT_070417,Ameixial (Santa Vitória e São Bento),509,315,3,0,106,84,46,25,11,24,8,2,2,1,0,0,0,2,0,1,0
PT_070416,São Lourenço de Mamporcão e São Bento de Ana Loura,393,266,2,5,95,70,33,11,10,33,4,2,1,0,0,0,0,0,0,0,0
PT_070415,São Bento do Cortiço e Santo Estêvão,577,235,2,3,102,52,36,10,5,14,4,1,1,1,1,0,1,0,1,1,0
PT_070414,Estremoz (Santa Maria e Santo André),6807,2585,18,35,738,796,339,238,105,164,92,26,22,2,4,2,3,0,1,0,0
PT_070413,Veiros,745,326,2,2,169,69,40,12,6,12,7,3,2,0,0,0,1,0,0,0,1
PT_070411,São Domingos De Ana Loura,242,147,0,3,60,19,15,8,6,33,1,0,2,0,0,0,0,0,0,0,0
PT_070404,Évora Monte (Santa Maria),421,229,3,5,97,36,22,14,7,23,11,4,1,0,3,1,1,1,0,0,0
PT_070402,Glória,385,198,3,1,78,36,17,21,14,21,4,2,0,0,0,0,0,1,0,0,0
PT_070401,Arcos,862,359,4,1,134,95,41,19,12,31,13,3,1,1,2,0,1,0,0,1,0
PT_070304,Borba (São Bartolomeu),520,224,0,3,104,43,25,11,9,20,6,0,2,0,1,0,0,0,0,0,0
PT_070303,Rio De Moinhos,1690,742,2,13,337,146,78,42,35,67,12,7,0,0,0,1,1,0,0,0,1
PT_070302,Orada,553,210,2,2,91,35,25,17,8,17,8,3,0,1,0,0,0,0,0,1,0
PT_070301,Borba (Matriz),3003,1238,11,17,557,270,112,76,44,99,17,11,7,3,4,4,2,1,2,0,1
PT_070209,São Gregório e Santa Justa,382,252,1,4,68,49,34,9,5,67,12,0,1,0,0,1,0,0,1,0,0
PT_070208,Gafanhoeira (São Pedro) e Sabugueiro,673,428,2,6,147,53,26,16,15,151,7,2,2,0,1,0,0,0,0,0,0
PT_070206,Vimieiro,1198,578,8,7,182,150,54,48,30,71,15,7,5,0,0,1,0,0,0,0,0
PT_070202,Igrejinha,803,376,1,5,148,51,47,23,10,64,14,7,2,1,1,0,2,0,0,0,0
PT_070201,Arraiolos,2784,1923,15,33,609,373,126,178,78,391,83,11,12,3,1,1,4,0,3,0,2
PT_070107,"Alandroal (Nossa Senhora da Conceição), São Brás dos Matos (Mina do Bugalho)",1735,850,6,8,310,184,97,82,37,95,15,3,8,1,3,0,1,0,0,0,0
PT_070105,Terena (São Pedro),598,391,2,8,149,75,59,22,12,36,11,4,5,3,4,0,1,0,0,0,0
