gisco_id,name,registered,turnout,invalid,blank,PD,PRM,PNL,PSD,UDMR,PC,PNT-CD,P.Romilor,P.Verde,PIN,PNG-CD,PLD,PAS,TOKES
RO_099165,Stolniceni-Prajescu,4408,1308,126,0,366,52,171,416,3,8,5,25,1,17,41,41,18,18
RO_018938,Stolnici,2862,662,48,0,76,17,99,235,3,18,15,9,1,5,57,73,5,1
RO_054497,Storobaneasa,2957,1054,101,0,176,56,94,341,2,86,12,20,2,11,63,74,12,4
RO_050294,Straja,4317,991,68,0,253,59,77,275,4,2,13,4,5,13,50,158,5,5
RO_009005,Stramtura,3363,791,40,0,258,74,66,164,1,16,31,2,2,9,23,93,9,3
RO_077799,Straoane,3219,1265,81,0,337,23,120,518,1,8,11,5,1,33,9,69,30,19
RO_029139,Strejesti,2669,1738,49,0,1188,48,30,329,2,6,5,4,5,14,24,24,8,2
RO_007767,Stremt,2203,567,27,0,198,21,105,136,3,4,13,4,0,3,22,20,6,5
RO_073533,Stroesti,2499,841,66,0,150,43,52,348,1,28,4,4,2,22,26,75,19,1
RO_050310,Stroiesti,2654,844,56,0,158,19,87,343,3,5,7,10,3,3,47,95,3,5
RO_025629,Strugari,1251,779,45,0,215,30,53,258,2,80,5,2,1,9,24,30,13,12
RO_099209,Strunga,3523,1319,122,0,254,74,113,583,4,27,9,5,3,17,40,41,17,10
RO_029184,Studina,2431,875,51,0,274,48,39,366,3,3,6,6,1,12,14,47,3,2
RO_050356,Stulpicani,4846,1431,54,0,148,115,264,287,11,9,1,9,2,14,69,444,0,4
RO_059657,Suatu,1600,755,59,0,99,19,78,63,295,6,4,5,2,5,57,6,14,43
RO_085877,Subcetate,1654,412,22,0,106,27,68,113,10,8,1,12,2,7,8,17,4,7
RO_077288,Suceveni,1600,832,56,0,90,28,130,311,1,154,2,5,1,15,11,24,3,1
RO_050418,Sucevita,2070,790,53,0,143,33,115,174,0,2,6,9,2,20,45,181,4,3
RO_009041,Suciu de Sus,3372,777,26,0,132,44,93,266,3,5,14,17,1,12,43,116,4,1
RO_094535,Suditi,1821,562,40,0,121,21,119,196,2,8,7,1,2,7,16,13,4,5
RO_008014,Sugag,2343,908,22,0,346,13,325,64,1,4,4,2,1,15,28,78,4,1
RO_054460,Suhaia,2339,1021,26,0,238,19,400,251,0,3,5,0,7,16,25,24,5,2
RO_038982,Suharau,4127,1382,91,0,270,190,139,453,4,26,8,5,5,14,50,103,11,13
RO_019141,Suici,2248,870,19,0,120,21,71,519,1,17,5,12,2,7,33,39,1,3
RO_066137,Suletea,1965,772,61,0,165,46,85,326,0,7,3,4,0,10,31,19,11,4
RO_039051,Sulita,2602,1116,64,0,129,46,301,377,3,23,2,9,1,9,74,53,19,6
RO_031510,Suncuius,2671,959,22,0,201,48,415,117,13,29,8,2,1,11,47,31,5,9
RO_019661,Suplac,1860,799,36,0,149,42,27,95,217,9,0,6,2,7,14,13,4,178
RO_031262,Suplacu De Barcau,3634,1247,61,0,165,27,269,149,292,13,4,39,0,13,37,11,5,162
RO_038921,Supur,3537,1376,87,0,140,60,257,244,239,16,9,6,3,17,52,66,8,172
RO_045765,Sura Mare,2865,397,9,0,171,18,44,53,0,12,11,2,0,6,24,44,1,2
RO_045792,Sura Mica,2024,585,30,0,136,17,74,64,3,81,8,2,1,11,82,71,4,1
RO_077842,Suraia,4889,1045,43,0,383,30,210,212,2,3,8,8,1,13,57,57,9,9
RO_035404,Surani,1484,348,10,0,155,8,18,85,1,6,3,2,0,4,40,12,2,2
RO_044113,Surdila-Gaiseanca,2141,643,37,0,97,29,57,294,6,24,8,11,4,13,36,20,4,3
RO_042771,Surdila-Greci,1305,589,31,0,262,12,29,141,0,12,3,5,3,16,45,23,7,0
RO_042774,Surduc,3217,1144,65,0,265,68,243,348,4,36,28,4,8,19,15,27,7,7
RO_073793,Susani,2996,1198,77,0,509,38,85,343,5,41,8,8,4,14,32,25,8,1
RO_019007,Suseni,2685,744,29,0,136,31,186,206,3,20,10,4,1,8,57,47,3,3
RO_085920,Suseni,4338,1810,79,0,24,5,12,32,839,9,2,3,0,2,3,10,12,778
RO_019723,Suseni,1878,656,29,0,89,35,38,157,191,16,0,14,2,2,16,18,4,45
RO_044140,Sutesti,3729,1121,108,0,186,49,127,259,5,22,20,63,12,35,116,104,13,2
RO_073597,Sutesti,1991,1098,19,0,356,92,117,383,3,75,3,4,0,5,13,19,4,5
RO_013607,Svinita,921,282,11,0,87,21,74,61,2,0,2,3,1,7,3,8,1,1
RO_066235,Tacuta,2513,1011,63,0,113,90,74,562,2,12,4,7,1,7,31,27,11,7
RO_059826,Taga,1779,707,39,0,228,45,84,147,27,23,6,4,3,5,52,29,8,7
RO_035654,Talea,962,447,21,0,153,15,33,70,3,80,6,1,0,3,38,21,2,1
RO_054521,Talpa,1820,1186,45,0,175,8,81,797,3,2,3,9,1,4,16,33,6,3
RO_074956,Tălpaş,988,286,26,0,81,11,23,97,0,3,1,8,1,3,11,16,5,0
RO_005455,Tamadau Mare,1939,508,37,0,263,12,30,76,0,5,4,5,0,5,16,48,4,3
RO_024634,Tamaseni,7002,1432,109,0,430,47,151,415,4,13,27,7,4,20,43,130,18,14
RO_032153,Tămăşeu,1687,796,21,0,73,4,8,32,450,0,1,3,0,3,1,2,6,192
RO_025692,Tamasi,2142,960,55,0,488,23,123,165,2,31,1,5,3,6,7,32,14,5
RO_078046,Tamboesti,2257,836,73,0,287,13,125,209,1,40,2,18,1,7,25,25,6,4
RO_013732,Tamna,2462,883,47,0,383,46,127,153,2,11,5,39,1,8,29,25,3,4
RO_066182,Tanacu,1763,687,35,0,135,62,91,195,1,27,4,10,2,3,47,55,12,8
RO_077879,Tanasoaia,1792,750,55,0,172,17,75,379,0,10,5,5,2,4,12,4,8,2
RO_099441,Tansa,2308,1288,82,0,427,33,119,513,1,29,8,11,0,10,10,18,17,10
RO_082680,Tantareni,4406,1427,120,0,269,61,203,448,4,17,3,54,4,19,149,69,4,3
RO_031609,Tarcaia,1678,865,19,0,132,34,104,75,200,10,0,1,1,7,8,3,4,267
RO_024493,Tarcau,2811,954,33,0,340,61,95,176,0,9,9,5,2,10,17,184,5,8
RO_031565,Tarcea,2124,904,56,0,57,10,10,75,558,7,3,1,0,1,3,6,9,108
RO_030892,Targsoru Vechi,6853,1176,83,0,394,47,79,227,5,101,17,13,4,26,87,80,4,9
RO_025825,Targu Trotus,4327,1293,65,0,262,51,133,485,7,84,12,5,1,14,31,120,7,16
RO_062985,Targusor,1428,594,29,0,139,27,59,274,0,2,4,1,4,2,23,24,4,2
RO_035152,Tarlisua,3052,858,43,0,210,84,81,263,3,62,39,1,0,6,24,27,6,9
RO_042003,Tarlungeni,5728,2313,234,0,490,51,145,349,601,13,4,121,3,22,108,50,11,111
RO_039009,Tarna Mare,3078,851,81,0,205,45,60,306,22,5,16,7,2,5,67,14,9,7
RO_043646,Tarnava,2281,718,23,0,223,19,50,139,1,14,2,136,6,30,11,55,1,8
RO_012509,Tarnova,4752,1786,75,0,388,63,463,265,6,21,63,6,2,17,121,275,11,10
RO_054350,Tarnova,1488,493,15,0,151,18,15,201,2,19,11,4,1,3,35,17,0,1
RO_039143,Tarsolt,2313,676,36,0,192,8,317,28,0,0,16,3,0,4,59,5,6,2
RO_005534,Tartasesti,3771,739,49,0,167,18,106,265,2,13,11,10,2,18,26,45,1,6
RO_024563,Tasca,2244,828,45,0,370,31,77,139,2,8,7,1,3,5,22,107,5,6
RO_068921,Tatarani,4357,1802,75,0,362,96,87,722,2,35,9,11,5,19,84,276,12,7
RO_066315,Tatarani,1843,564,63,0,104,27,36,244,1,14,1,3,0,9,17,21,11,13
RO_077986,Tataranu,4118,1931,126,0,638,39,279,637,4,6,5,14,5,30,63,31,34,20
RO_025745,Tatarasti,2073,1006,65,0,367,61,46,342,1,22,2,2,2,9,25,44,12,6
RO_054585,Tatarastii De Jos,3268,1134,84,0,149,57,397,317,1,6,19,2,4,16,43,19,11,9
RO_054665,Tatarastii De Sus,2422,898,82,0,145,80,132,346,2,8,21,13,1,8,24,22,8,6
RO_035681,Tataru,916,351,24,0,94,2,90,42,3,27,12,1,4,6,18,25,1,2
RO_099478,Tatarusi,4564,1625,102,0,214,56,127,969,3,19,11,10,2,18,42,25,15,12
RO_029317,Tatulesti,842,753,24,0,123,18,81,448,0,2,12,4,1,2,26,8,2,2
RO_019858,Taureni,798,334,13,0,27,10,20,249,2,0,2,1,0,2,1,3,4,0
RO_012457,Taut,1578,718,21,0,411,27,45,131,1,22,5,5,0,2,21,13,6,8
RO_031654,Tauteu,3329,1226,52,0,140,29,158,87,454,19,13,133,2,11,39,44,6,39
RO_024616,Tazlau,2381,668,39,0,162,63,52,239,4,19,1,1,2,5,1,62,8,10
RO_034985,Teaca,4781,1591,92,0,393,104,88,358,103,18,54,66,6,30,201,52,9,17
RO_074322,Teasc,2570,754,36,0,230,33,39,234,1,43,51,7,0,8,46,21,2,3
RO_035725,Teisani,3132,830,45,0,209,29,59,125,1,159,9,5,2,10,138,30,2,7
RO_019212,Teiu,1342,537,24,0,77,106,83,153,1,40,3,8,1,6,13,11,6,5
RO_035054,Telciu,5082,1463,54,0,436,107,323,278,3,36,18,11,0,17,81,78,12,9
RO_035789,Telega,5066,1268,56,0,406,54,78,269,6,157,20,13,3,17,127,52,5,5
RO_082396,Telesti,2197,701,32,0,258,55,18,104,5,12,6,34,4,8,137,17,6,5
RO_042058,Teliu,2877,1088,97,0,90,27,415,84,215,7,1,18,5,9,58,34,13,15
RO_086936,Teliucu Inferior,2157,916,36,0,150,45,280,176,13,45,2,3,4,18,67,69,5,3
RO_077377,Tepu,2117,1363,88,0,55,11,764,85,5,243,7,4,4,53,16,18,9,1
RO_039054,Terebesti,1246,556,56,0,113,25,82,151,18,7,1,13,2,7,53,11,9,8
RO_054270,Teregova,3509,2243,67,0,895,16,77,1039,3,2,22,19,8,10,32,46,2,5
RO_058859,Teremia Mare,3644,794,25,0,153,27,69,160,21,66,15,8,1,13,145,88,1,2
RO_074359,Terpezita,1427,916,40,0,126,18,20,609,0,15,7,13,2,7,36,12,8,3
RO_074411,Teslui,2077,1029,34,0,160,23,82,581,0,25,8,11,0,7,4,82,8,4
RO_029380,Teslui,2157,782,44,0,164,51,60,388,4,3,5,4,2,18,15,17,3,4
RO_031878,Tetchea,2442,835,32,0,195,34,61,266,51,43,16,28,0,9,34,18,1,47
RO_073855,Tetoiu,2261,1018,55,0,130,26,386,249,5,17,12,4,3,19,57,49,3,3
RO_029460,Tia Mare,3767,1354,64,0,295,36,92,714,2,6,7,21,3,13,49,43,6,3
RO_099673,Tibana,4967,1509,116,0,442,48,116,637,1,28,4,8,4,11,41,23,20,10
RO_099780,Tibanesti,5671,2332,183,0,514,78,100,1204,7,47,12,17,1,22,53,48,30,16
RO_024803,Tibucani,3496,1520,102,0,171,62,319,602,2,8,11,5,0,8,52,143,18,17
RO_044177,Tichilesti,3131,770,49,0,128,29,158,202,6,19,10,8,4,31,42,78,4,2
RO_042076,Ticusu,670,478,27,0,32,10,132,11,44,3,1,1,1,1,200,6,7,2
RO_054305,Ticvaniu Mare,1408,698,58,0,328,18,58,111,4,20,21,17,3,10,37,11,1,1
RO_078180,Tifesti,4255,1202,70,0,474,31,148,296,4,7,7,12,2,30,64,29,12,16
RO_099879,Tiganasi,3207,917,52,0,189,34,145,372,0,23,2,3,5,17,19,33,4,19
RO_054834,Tiganesti,4707,1810,51,0,174,32,212,1115,3,7,9,15,0,16,145,26,3,2
RO_019249,Tigveni,2712,750,40,0,102,23,117,357,3,14,4,8,4,16,33,24,2,3
RO_035090,Tiha Bargaului,4925,1243,56,0,418,78,202,144,6,28,27,164,2,32,16,57,6,7
RO_031716,Tileagd,5540,1609,117,0,543,70,67,192,247,12,14,5,8,15,60,59,9,191
RO_045907,Tilisca,1224,480,20,0,115,15,53,209,0,14,10,2,1,3,9,26,0,3
RO_024661,Timisesti,3168,1198,73,0,280,56,223,363,2,32,6,3,0,13,39,83,14,11
RO_031789,Tinca,5965,2480,112,0,752,98,432,387,331,40,13,44,3,33,38,81,15,101
RO_035850,Tinosu,1996,597,27,0,99,18,79,120,2,191,1,6,2,8,22,15,3,4
RO_049849,Tintesti,3553,977,59,0,189,33,52,282,2,202,14,21,3,29,50,17,17,7
RO_039107,Tiream,1946,588,37,0,108,13,81,71,177,1,7,3,0,6,34,16,2,32
RO_049643,Tisau,4044,2004,91,0,297,46,1002,258,5,19,7,8,11,35,107,94,14,10
RO_019338,Titesti,3506,946,60,0,90,21,124,533,0,31,6,10,0,6,27,37,1,0
RO_074496,Titeşti,799,495,22,0,86,11,265,54,2,12,1,2,0,10,10,18,0,2
RO_039266,Todireni,2842,899,77,0,118,46,160,349,3,22,6,13,5,10,32,40,10,8
RO_099539,Todiresti,3434,1345,84,0,221,38,659,263,1,8,5,1,1,6,10,21,14,13
RO_050524,Todiresti,4401,1727,61,0,328,48,119,777,27,44,65,4,10,19,80,131,8,6
RO_066413,Todiresti,2567,967,78,0,161,68,125,359,2,6,20,6,2,15,60,42,15,8
RO_086453,Tomeşti,2117,987,37,0,10,0,3,17,614,3,0,1,1,1,1,2,7,290
RO_091447,Tomesti,1026,306,10,0,96,29,26,85,1,16,5,1,0,4,9,21,2,1
RO_095293,Tomesti,10540,2283,127,0,581,87,760,333,4,36,9,6,5,64,96,151,6,18
RO_058895,Tomesti,1986,659,30,0,203,39,33,236,11,24,24,4,2,8,6,29,4,6
RO_059473,Tomnatic,2845,661,55,0,361,27,36,90,14,1,5,9,1,6,29,22,0,5
RO_035896,Tomsani,3636,1177,82,0,228,42,73,207,6,349,12,12,7,32,80,29,9,9
RO_073935,Tomsani,3398,942,50,0,135,45,191,336,3,37,16,9,4,17,32,58,5,4
RO_063045,Topalu,1557,605,19,0,87,4,33,426,1,1,0,0,5,0,11,16,1,1
RO_029503,Topana,770,403,22,0,62,13,74,192,2,6,1,2,0,3,14,11,1,0
RO_054387,Toplet,2314,567,21,0,197,29,52,117,1,4,5,4,3,18,62,51,1,2
RO_049769,Topliceni,3609,1277,95,0,434,34,98,306,4,28,15,76,7,14,107,39,14,6
RO_091535,Toplita,717,397,16,0,86,45,49,108,19,17,2,2,2,3,18,27,2,1
RO_061384,Topolog,3705,1085,64,0,239,67,88,480,6,10,26,9,5,11,34,43,2,1
RO_058966,Topolovatu Mare,2226,788,48,0,303,49,64,114,5,23,32,6,2,16,21,96,4,5
RO_054709,Toporu,1830,743,55,0,114,14,351,149,0,3,2,5,1,5,30,6,6,2
RO_063072,Topraisar,4333,1232,64,0,238,63,82,537,1,12,51,11,3,16,55,88,4,7
RO_059035,Tormac,2126,547,31,0,128,19,36,107,122,7,11,3,1,7,8,17,5,45
RO_063189,Tortoman,1378,431,24,0,71,26,24,208,0,2,4,3,0,4,34,26,1,4
RO_091624,Totesti,1571,947,33,0,145,33,523,97,15,14,3,0,1,12,32,29,4,6
RO_025861,Traian,2326,763,63,0,203,25,123,161,1,45,34,3,2,8,27,55,5,8
RO_044202,Traian,2808,994,46,0,132,41,193,300,2,92,13,12,2,16,64,66,10,5
RO_079702,Traian,2504,928,92,0,66,26,399,181,3,6,5,12,1,17,73,26,17,4
RO_029567,Traian,2633,915,51,0,123,17,287,347,4,6,4,7,1,19,18,24,5,2
RO_054736,Traian,1754,1029,43,0,62,35,687,116,1,22,7,3,1,10,15,23,4,0
RO_059071,Traian Vuia,1770,561,34,0,185,23,48,132,10,20,19,2,3,6,20,51,4,4
RO_079631,Treznea,783,448,16,0,198,15,20,130,0,9,5,2,2,3,15,25,6,2
RO_099600,Trifesti,2798,774,48,0,185,34,218,190,5,15,3,6,5,5,12,33,10,5
RO_024723,Trifesti,4170,1496,101,0,231,54,79,845,3,19,9,5,2,10,41,78,11,8
RO_059693,Tritenii De Jos,4030,843,44,0,221,54,123,146,74,21,7,11,1,23,23,54,10,31
RO_054754,Trivalea-Mosteni,2562,1041,50,0,161,28,340,215,7,102,7,10,17,26,9,60,6,3
RO_054790,Troianul,2778,1352,67,0,384,28,77,680,1,15,8,13,1,18,15,29,10,6
RO_039328,Trusesti,4483,1496,87,0,303,95,237,538,2,64,4,17,9,22,31,43,23,21
RO_044257,Tudor Vladimirescu,1880,868,68,0,139,35,61,335,2,9,7,14,3,21,85,76,10,3
RO_077313,Tudor Vladimirescu,4254,1710,105,0,349,35,47,833,8,115,15,24,5,24,72,57,13,8
RO_039391,Tudora,4052,1122,81,0,303,34,208,369,0,13,4,3,1,6,37,38,13,12
RO_029585,Tufeni,2384,1052,43,0,222,30,26,641,1,8,7,10,0,12,17,30,3,2
RO_044300,Tufesti,4673,1357,119,0,277,104,104,485,5,16,16,30,6,22,53,102,10,8
RO_074509,Tuglui,2312,1196,45,0,366,13,52,611,2,22,21,8,0,11,17,22,6,0
RO_031841,Tulca,2211,796,13,0,236,28,290,146,2,35,6,3,2,0,19,7,6,3
RO_086133,Tulghes,2681,748,30,0,100,54,82,157,203,21,7,1,0,16,6,29,10,32
RO_078117,Tulnici,3240,1224,69,0,195,25,88,578,0,15,7,1,3,12,167,32,21,11
RO_077331,Tulucesti,6291,1979,147,0,473,45,181,602,10,195,10,23,8,30,133,96,18,8
RO_005570,Tunari,3087,1365,67,0,891,19,35,165,1,35,12,21,2,13,65,32,5,2
RO_024750,Tupilati,1865,835,63,0,73,39,210,300,1,2,5,3,2,15,26,86,4,6
RO_082555,Turburea,3486,928,47,0,254,95,156,260,5,21,7,1,3,15,22,31,8,3
RO_078089,Turcineşti,1877,674,27,0,216,23,110,177,4,20,9,1,0,5,33,48,1,0
RO_061464,Turcoaia,2994,949,43,0,431,41,73,197,4,14,19,6,1,19,38,50,9,4
RO_091688,Turdas,1639,795,38,0,319,49,80,99,18,26,9,34,4,10,68,21,11,9
RO_059764,Tureni,2016,665,28,0,179,27,110,105,112,4,12,21,1,9,8,27,4,18
RO_064871,Turia,3189,1159,73,0,13,16,13,35,539,7,5,4,2,4,5,3,12,428
ROZZTM,TURKMENISTAN,0,15,0,0,3,1,3,5,0,0,0,0,0,2,1,0,0,0
RO_045934,Turnu Rosu,1932,752,17,0,179,22,59,172,0,118,7,4,1,18,37,100,8,10
RO_054412,Turnu Ruieni,2776,922,30,0,355,49,93,196,7,36,29,3,7,7,35,67,1,7
RO_039170,Turt,5822,1038,55,0,356,31,122,285,9,6,40,2,2,27,47,41,8,7
RO_039214,Turulung,3231,1148,55,0,56,19,28,143,717,6,2,1,3,2,22,15,1,78
RO_086188,Tusnad,1739,921,68,0,15,9,7,17,576,2,2,34,0,1,0,5,6,179
RO_099922,Tutora,1750,539,57,0,115,39,75,191,0,6,6,2,1,8,15,9,10,5
RO_066529,Tutova,2875,1241,77,0,207,56,232,371,2,45,9,6,0,19,39,155,16,7
RO_060721,Tuzla,5337,1616,87,0,577,50,187,269,2,8,15,6,4,44,84,264,7,12
RO_042101,Ucea,1749,640,32,0,194,29,72,90,0,33,20,5,3,4,116,33,3,6
ROZZUA,UCRAINA,0,67,5,0,22,2,7,15,1,0,2,0,2,4,0,7,0,0
RO_019392,Uda,1977,689,25,0,114,50,93,300,2,7,4,2,0,9,64,15,1,3
RO_055154,Uda-Clocociov,1568,770,38,0,77,26,50,503,0,7,5,5,1,9,22,25,0,2
RO_050588,Udesti,5629,2089,135,0,497,101,357,596,8,69,40,11,8,16,78,153,9,11
RO_031921,Uileacu De Beius,1962,826,20,0,245,37,88,123,110,25,3,5,1,6,38,10,3,112
RO_059142,Uivar,3692,1097,33,0,204,49,65,156,435,32,13,7,4,14,21,35,4,25
RO_086222,Ulies,919,583,25,0,9,4,2,15,205,1,0,7,1,1,0,1,9,303
RO_068976,Uliesti,3458,1209,93,0,162,27,57,613,1,9,7,18,0,13,67,133,5,4
RO_050702,Ulma,1671,598,29,0,180,24,36,144,2,3,2,2,2,4,71,94,3,2
RO_049894,Ulmeni,2575,706,64,0,229,50,72,164,1,14,5,18,2,11,45,23,6,2
RO_005605,Ulmeni,4369,1076,80,0,188,34,294,182,0,11,16,163,4,12,34,38,12,8
RO_065501,Ulmi,3289,794,30,0,170,29,50,220,1,16,7,2,2,17,46,202,1,1
RO_005623,Ulmi,5741,1343,82,0,513,21,212,209,0,1,12,3,3,18,43,211,6,9
RO_044328,Ulmu,3450,1331,96,0,441,30,84,501,2,32,15,13,4,18,34,52,6,3
RO_094606,Ulmu,1365,614,68,0,146,22,122,135,4,68,1,1,5,10,9,10,7,6
RO_077402,Umbraresti,5568,1490,106,0,250,48,129,373,7,293,13,73,15,30,94,48,7,4
RO_019560,Ungheni,2802,740,64,0,127,50,57,261,3,4,17,12,3,18,38,78,5,3
RO_096003,Ungheni,3238,1323,76,0,581,22,378,181,2,8,4,2,2,10,6,31,9,11
RO_042156,Ungra,1571,566,35,0,80,26,23,233,2,12,2,12,3,2,104,8,17,7
RO_059880,Unguras,2489,1013,69,0,91,25,213,85,394,9,9,0,1,6,8,9,11,83
RO_025932,Ungureni,2718,1186,102,0,217,43,159,559,1,6,5,11,4,7,18,25,19,10
RO_039417,Ungureni,5349,1808,119,0,292,104,581,477,3,28,16,7,2,24,77,42,18,18
RO_050549,Unguriu,1924,608,31,0,217,30,122,99,0,3,5,5,1,14,36,43,2,0
RO_008158,Unirea,4358,1111,51,0,328,57,183,134,142,20,25,27,0,21,32,67,5,19
RO_044355,Unirea,1993,647,36,0,120,19,86,181,3,19,14,18,2,27,28,88,3,3
RO_094651,Unirea,2389,762,61,0,325,38,39,168,0,14,40,4,2,6,36,18,6,5
RO_074536,Unirea,3135,1263,68,0,203,28,32,743,2,16,12,18,2,12,36,85,5,1
RO_039532,Unteni,2384,870,47,0,177,57,115,326,2,26,10,9,2,14,26,31,19,9
RO_082733,Urdari,2538,990,34,0,110,82,89,207,2,174,3,3,2,11,200,66,7,0
RO_024849,Urecheni,3273,1060,68,0,191,57,265,313,2,18,4,12,4,13,22,75,8,8
RO_026029,Urechesti,3108,1305,86,0,686,39,93,304,0,2,6,1,3,12,18,46,4,5
RO_078279,Urechesti,2199,670,27,0,182,14,81,233,0,3,6,1,0,6,29,77,9,2
RO_035269,Uriu,2883,1074,40,0,280,106,103,194,136,49,25,2,4,23,15,31,4,62
RO_035312,Urmenis,1708,633,21,0,72,39,331,91,8,12,8,3,1,4,12,20,4,7
RO_029629,Urzica,2035,766,39,0,111,20,384,127,1,4,7,3,0,15,38,14,3,0
RO_039250,Urziceni,1276,431,12,0,21,2,24,13,268,4,2,5,2,1,0,4,3,70
RO_074554,Urzicuta,2382,885,44,0,173,15,36,402,4,7,12,11,5,10,132,25,8,1
RO_010765,Ususău,990,448,20,0,170,25,54,93,0,26,6,2,0,5,20,20,1,6
RO_061543,Văcăreni,1858,589,30,0,145,14,25,138,2,5,7,6,1,7,166,41,0,2
RO_069250,Vacaresti,4058,1132,72,0,192,49,94,387,1,10,9,14,3,18,41,231,7,4
RO_039612,Vaculesti,1678,852,33,0,183,38,66,408,3,17,2,4,1,4,62,11,12,8
RO_059942,Vad,1764,1033,47,0,193,79,393,204,8,6,5,2,1,20,42,22,7,4
RO_029718,Vădastra,1313,597,29,0,121,8,50,310,0,4,10,8,0,7,29,17,4,0
RO_029745,Vadastrita,2938,993,67,0,421,22,48,281,6,11,5,10,2,17,66,30,5,2
RO_044391,Vadeni,3054,725,55,0,133,35,113,171,1,25,8,7,2,18,92,60,5,0
RO_031976,Vadu Crisului,3340,1212,32,0,151,36,469,98,138,75,15,2,5,26,57,66,2,40
RO_006648,Vadu Izei,2367,582,15,0,125,24,58,178,0,10,8,5,1,22,109,24,1,2
RO_050766,Vadu Moldovei,3683,1441,100,0,245,92,143,593,5,15,19,10,4,34,79,85,8,9
RO_008229,Vadu Motilor,1215,427,33,0,97,22,62,138,0,6,5,1,2,6,23,21,7,4
RO_049956,Vadu Pasii,7448,1804,121,0,712,57,100,472,3,17,21,21,3,31,145,76,18,7
RO_036269,Vadu Săpat,1444,454,43,0,268,10,21,72,1,2,12,6,1,2,6,9,0,1
RO_082779,Vagiulesti,2345,849,41,0,226,72,156,244,4,11,10,2,2,19,17,41,3,1
RO_074021,Vaideeni,3556,1107,53,0,229,67,283,254,4,53,17,10,10,17,19,83,5,3
RO_036198,Valcanesti,3294,1097,67,0,508,52,76,227,5,33,10,19,0,10,36,42,6,6
RO_159482,Valcani,1093,442,24,0,97,9,167,52,2,8,3,4,1,5,51,15,0,4
RO_042952,Valcau De Jos,2514,962,63,0,431,46,74,211,19,15,26,8,0,14,24,19,5,7
RO_064942,Valcele,2527,641,52,0,119,42,30,136,125,17,6,24,4,5,14,8,7,52
RO_029987,Valcele,2089,989,84,0,314,25,32,381,2,8,2,4,4,20,82,24,6,1
RO_050399,Valcelele,1437,545,48,0,142,23,28,238,6,7,5,9,5,5,7,16,4,2
RO_094731,Valcelele,1570,476,35,0,115,22,67,98,0,75,6,6,0,6,16,18,6,6
RO_005712,Valea Argovei,2169,603,72,0,244,21,88,108,1,6,1,10,1,16,9,20,2,4
RO_035949,Valea Calugareasca,8534,1558,98,0,357,70,210,283,4,261,12,10,9,30,105,96,7,6
RO_009354,Valea Chioarului,1801,682,27,0,130,37,173,135,1,17,16,9,1,11,76,32,9,8
RO_094688,Valea Ciorii,1543,713,30,0,205,30,295,97,0,0,5,3,1,16,8,17,2,4
RO_064906,Valea Crisului,1739,819,74,0,45,26,13,77,217,7,3,1,3,2,2,5,11,333
RO_019631,Valea Danului,2546,802,56,0,155,31,68,239,2,4,4,3,2,7,51,169,7,4
RO_036107,Valea Doftanei,5741,967,38,0,375,29,39,215,2,131,13,6,2,17,61,33,5,1
RO_005776,Valea Dragului,2491,1059,58,0,339,7,156,249,1,0,2,7,1,6,68,161,2,2
RO_019695,Valea Iasului,2287,636,31,0,133,56,67,136,1,4,3,2,2,22,122,44,10,3
RO_060026,Valea Ierii,849,371,14,0,227,26,40,34,6,1,1,0,0,4,5,10,2,1
RO_019974,Valea Larga,2643,702,29,0,277,32,73,239,0,7,1,3,2,6,19,11,2,1
RO_008354,Valea Lunga,2569,977,57,0,465,53,102,111,19,23,28,6,1,8,52,36,11,5
RO_069063,Valea Lunga,4037,1256,86,0,221,45,122,446,5,21,16,8,6,22,57,195,4,2
RO_000353,Valea Lupului,2926,1028,47,0,284,19,116,230,0,10,3,4,2,19,144,137,10,3
RO_005794,Valea Macrisului,1642,532,39,0,136,13,47,207,1,10,13,9,4,3,21,26,1,2
RO_065099,Valea Mare,921,245,24,0,61,19,11,93,0,12,0,1,0,5,6,5,6,2
RO_069170,Valea Mare,1961,686,31,0,158,35,50,228,1,23,6,7,2,14,29,101,1,0
RO_029656,Valea Mare,3059,585,37,0,277,22,38,129,2,5,17,7,1,13,13,22,2,0
RO_074085,Valea Mare,2448,840,50,0,253,24,81,278,1,65,13,10,1,16,9,31,3,5
RO_013524,Valea Mare Pravat,3256,1313,166,0,489,48,95,289,0,29,5,37,2,23,58,64,3,5
RO_077475,Valea Marului,3023,1006,97,0,124,35,118,365,5,97,10,9,2,17,54,66,6,1
RO_050891,Valea Moldovei,2461,1746,214,0,176,38,122,831,2,23,7,82,0,7,18,214,9,3
RO_061482,Valea Nucarilor,3119,895,93,0,269,95,85,181,3,7,9,16,4,37,23,65,3,5
RO_050022,Valea Ramnicului,4757,1219,79,0,312,71,324,249,3,19,13,7,1,30,56,46,3,6
RO_050068,Valea Salciei,713,511,9,0,17,4,459,7,0,4,0,0,0,1,6,4,0,0
RO_078313,Valea Sarii,1757,757,44,0,166,30,51,273,3,28,11,3,0,42,43,48,11,4
RO_026083,Valea Seaca,2875,1179,105,0,252,23,165,387,2,23,6,126,0,7,14,59,8,2
RO_099968,Valea Seaca,4597,1575,80,0,529,77,89,492,5,58,4,3,5,19,114,72,19,9
