gisco_id,name,registered,turnout,invalid,blank,PP,PUSL,ADU,Şoşoacă,RS,Ştefănuţă,REPER,AUR,PDU,UDMR,PAD,PRM,S.O.S. RO,PSD-PNL,Pîrvănescu,Gheorghe
RO_114809,Municipiul Reghin,29669,14733,693,0,80,68,1478,82,57,304,388,1649,339,4147,58,111,470,4474,48,287
RO_114854,Oraş Sovata,8343,3828,140,0,10,14,77,9,3,15,35,99,13,3178,1,5,33,177,4,15
RO_114925,Municipiul Târnăveni,20176,7921,416,0,54,61,310,71,39,175,130,1617,159,994,19,88,276,3298,48,166
RO_114970,Acăţari,3739,2144,62,0,4,0,11,6,2,4,6,27,6,1964,1,3,11,33,2,2
RO_115076,Adămuş,4360,1885,86,0,8,7,28,11,2,24,19,291,16,774,36,14,55,500,0,14
RO_115147,Aluniş,2437,1641,90,0,2,1,26,11,7,2,9,96,4,1225,6,10,35,115,2,0
RO_115183,Apold,2519,1102,140,0,8,3,15,9,1,6,10,179,10,7,2,2,59,643,1,7
RO_115236,Aţintiş,1179,804,64,0,5,1,32,7,5,6,9,111,9,212,6,12,15,294,3,13
RO_115307,Bahnea,2773,1539,320,0,6,9,22,12,6,11,9,207,13,391,2,16,49,456,5,5
RO_115389,Band,4836,2592,363,0,7,5,34,23,3,16,25,289,14,720,3,139,74,854,4,18
RO_115520,Batoş,3377,1863,131,0,10,8,80,16,4,21,27,251,33,198,3,19,69,950,8,35
RO_115575,Băgaciu,2042,1113,117,0,12,5,89,10,2,13,7,123,12,340,1,7,38,323,3,11
RO_115600,Băla,496,390,57,0,5,0,19,6,0,5,4,51,1,7,1,16,12,204,1,1
RO_115637,Bălăuşeri,3760,1977,136,0,8,2,13,6,3,4,4,69,8,1359,2,5,25,320,7,6
RO_115708,Beica de Jos,1653,891,119,0,4,4,68,9,1,13,11,113,15,72,0,12,23,419,0,8
RO_115771,Bichiş,606,428,7,0,2,0,7,0,0,0,3,20,2,277,1,3,2,100,0,4
RO_115824,Bogata,1500,990,70,0,6,4,45,1,4,9,10,177,4,263,0,14,47,325,3,8
RO_115851,Breaza,2020,1315,90,0,7,4,95,13,3,15,9,144,16,516,0,6,37,346,4,10
RO_115897,Brâncoveneşti,3223,1657,97,0,7,3,41,14,4,14,15,193,12,917,2,33,51,225,9,20
RO_115959,Ceuaşu de Câmpie,4958,2865,217,0,9,18,113,29,10,49,26,473,39,1266,4,20,97,423,25,47
RO_116046,Cheţani,2028,1233,96,0,16,9,181,19,6,20,14,194,18,139,6,29,42,419,5,20
RO_116126,Chiheru de Jos,1253,931,82,0,1,2,39,9,2,13,5,114,9,8,1,25,13,597,2,9
RO_116171,Coroisânmărtin,1129,725,77,0,4,5,15,4,1,5,3,69,5,110,1,0,32,392,0,2
RO_116224,Cozma,392,306,36,0,2,0,6,2,0,2,2,27,3,9,0,2,12,198,0,5
RO_116288,Crăciuneşti,3330,1949,119,0,6,4,13,5,1,2,5,45,1,1668,0,5,17,44,8,5
RO_116340,Crăieşti,673,503,32,0,0,3,21,6,0,3,1,71,7,3,0,5,19,329,0,3
RO_116395,Cucerdea,1081,647,61,0,3,1,39,6,1,8,4,89,6,5,1,6,26,376,1,14
RO_116439,Cuci,1440,914,77,0,8,5,62,5,1,14,6,131,6,92,3,24,26,443,2,9
RO_116493,Daneş,4656,2114,188,0,18,9,52,27,9,46,84,323,28,37,6,15,105,1135,7,25
RO_116545,Deda,3289,2351,132,0,6,2,101,24,5,31,36,615,28,25,2,14,134,1161,8,27
RO_116590,Eremitu,3133,1494,115,0,2,3,2,5,1,0,4,30,6,1254,1,0,12,53,4,2
RO_116652,Ernei,4879,2438,124,0,3,4,63,15,5,4,11,76,8,1941,1,3,17,155,5,3
RO_116723,Fărăgău,1251,799,136,0,0,2,16,8,1,6,9,278,8,36,0,3,40,249,1,6
RO_116796,Fântânele,3890,1885,91,0,1,2,7,6,2,1,1,28,2,1699,1,2,6,28,3,5
RO_116867,Găleşti,1957,866,40,0,2,1,8,5,0,6,6,17,1,747,0,0,5,22,3,3
RO_116938,Găneşti,2823,1704,35,0,3,4,21,6,2,11,11,105,2,1311,4,2,24,145,1,17
RO_116983,Gheorghe Doja,2368,1250,43,0,3,0,23,7,1,7,4,101,6,865,1,7,24,147,3,8
RO_117042,Ghindari,2608,1031,165,0,3,0,5,3,0,5,1,19,5,755,2,5,9,49,2,3
RO_117113,Glodeni,2810,1602,63,0,6,2,8,3,1,4,7,126,1,1256,0,14,6,104,0,1
RO_117177,Gorneşti,4406,2640,90,0,4,7,21,4,3,14,13,154,8,2010,3,4,34,256,2,13
RO_117275,Grebenişu de Câmpie,1320,999,124,0,10,5,58,11,0,18,4,368,5,13,2,6,65,280,12,18
RO_117319,Gurghiu,4837,2635,215,0,12,1,142,37,6,38,27,330,49,605,1,10,75,1053,11,23
RO_117426,Hodac,3922,2433,156,0,7,8,69,22,3,27,23,631,22,14,6,94,90,1225,7,29
RO_117505,Hodoşa,975,599,30,0,0,0,3,2,0,1,1,7,0,542,0,1,0,9,1,2
RO_117550,Ibăneşti,3448,2185,107,0,14,7,71,16,8,18,21,436,28,16,3,16,79,1304,4,37
RO_117667,Iclănzel,1623,1039,80,0,4,12,34,16,2,10,8,242,5,17,0,5,39,541,1,22
RO_117783,Ideciu de Jos,1795,1176,68,0,4,2,84,19,3,13,16,193,21,64,3,14,96,555,1,20
RO_117827,Oraş Iernut,7615,4298,243,0,12,18,234,22,12,87,64,1032,69,448,10,69,141,1761,17,59
RO_117925,Livezeni,3395,1911,87,0,7,10,143,7,3,45,84,162,24,884,9,11,40,348,15,32
RO_117998,Lunca,1856,1302,83,0,7,18,45,8,3,17,16,146,9,29,3,13,48,833,4,20
RO_118058,Lunca Bradului,1500,997,72,0,11,5,9,7,1,6,12,128,24,59,3,6,37,605,3,9
RO_118094,Măgherani,1057,670,34,0,0,0,2,1,0,1,2,5,0,606,0,0,5,12,1,1
RO_118209,Mica,3548,1867,201,0,5,2,10,10,1,3,5,66,4,1340,0,3,28,183,2,4
RO_118281,Oraş Miercurea Nirajului,4708,2327,104,0,10,0,10,8,1,7,7,49,3,1973,1,1,11,133,2,7
RO_118370,Miheşu de Câmpie,1791,1330,140,0,4,9,9,2,3,14,4,166,8,40,2,2,37,882,2,6
RO_118469,Nadeş,2253,1186,107,0,0,2,181,3,1,10,8,133,7,89,1,5,52,580,1,6
RO_118511,Neaua,1011,665,38,0,0,0,5,1,1,2,0,8,0,594,0,0,5,9,0,2
RO_118575,Ogra,1880,996,113,0,4,6,61,8,0,6,6,113,8,213,0,3,41,404,4,6
RO_118637,Papiu Ilarian,685,466,25,0,0,0,5,3,0,4,1,85,1,279,0,0,10,50,1,2
RO_118691,Pănet,4902,2748,130,0,0,0,18,13,7,11,16,86,8,2286,0,4,16,136,0,17
RO_118753,Păsăreni,1398,858,54,0,0,0,3,9,0,3,1,17,0,732,0,3,9,24,0,3
RO_118799,Petelea,2270,1301,125,0,9,3,51,17,2,8,12,194,7,29,2,9,79,745,0,9
RO_118824,Pogăceaua,1502,945,108,0,6,3,39,16,0,7,2,132,7,6,0,9,55,546,2,7
RO_118931,Răstoliţa,1448,733,41,0,10,4,30,27,1,16,52,126,18,73,1,6,48,259,4,17
RO_118995,Râciu,2788,1776,177,0,4,6,28,12,3,12,14,380,22,17,3,13,54,1005,14,12
RO_119153,Ruşii-Munţi,1721,1081,64,0,6,7,44,16,1,17,16,227,19,5,2,10,42,575,3,27
RO_119206,Saschiz,1761,847,94,0,5,1,27,6,4,12,11,165,11,13,3,2,27,448,3,15
RO_119242,Oraş Sărmaşu,5353,3306,380,0,11,22,68,29,14,72,31,391,25,618,5,8,88,1486,8,50
RO_119331,Oraş Sângeorgiu de Pădure,4251,2190,124,0,3,4,11,13,3,2,8,49,8,1759,10,3,17,174,1,1
RO_119386,Sânger,1783,1122,101,0,4,7,34,13,1,30,8,343,7,40,2,6,51,451,7,17
RO_119466,Sânpaul,3441,2268,272,0,12,4,17,14,2,7,16,212,15,1194,6,10,66,398,4,19
RO_119527,Sânpetru de Câmpie,2177,1596,131,0,4,1,22,11,1,20,12,437,7,52,2,3,61,821,2,9
RO_119590,Solovăstru,2473,1450,123,0,5,9,179,15,10,11,19,233,23,12,0,10,76,694,7,24
RO_119625,Stânceni,1153,838,64,0,5,2,44,6,2,16,9,141,7,100,3,11,22,388,1,17
RO_119661,Suplac,1803,1053,90,0,3,5,79,9,1,4,6,104,2,539,2,3,15,188,1,2
RO_119723,Suseni,1944,1248,102,0,4,1,44,13,1,12,14,159,23,235,0,4,27,590,4,15
RO_119750,Şăulia,1517,1123,143,0,11,4,19,14,2,14,10,197,8,6,1,9,25,632,1,27
RO_119803,Şincai,1194,899,86,0,7,4,10,1,1,8,3,162,6,218,1,1,14,366,3,8
RO_119858,Tăureni,745,539,35,0,1,4,26,7,1,6,3,64,12,5,0,2,21,346,0,6
RO_119894,Oraş Ungheni,6155,3680,290,0,19,16,162,28,6,48,64,476,59,233,8,141,137,1938,6,49
RO_119974,Valea Largă,2434,1175,105,0,2,1,29,7,1,9,9,236,10,4,2,5,33,706,3,13
RO_120076,Vărgata,1589,866,81,0,1,0,5,8,0,4,1,15,1,710,0,2,11,18,6,3
RO_120138,Vătava,1434,1075,82,0,6,6,38,5,2,19,15,289,6,4,3,5,29,547,3,16
RO_120174,Veţca,541,308,23,0,1,0,2,1,0,0,0,5,2,266,0,0,2,5,0,1
RO_120218,Viişoara,1484,886,74,0,6,3,123,5,0,8,6,164,3,11,0,1,30,447,0,5
RO_120254,Vânători,3207,1642,238,0,6,3,31,9,3,7,17,369,12,244,1,11,59,615,2,15
RO_120316,Voivodeni,1414,795,68,0,2,0,7,8,5,3,0,39,6,312,1,3,11,316,1,5
RO_120343,Zagăr,1037,537,68,0,3,0,20,4,0,3,0,57,1,18,0,2,20,312,2,3
RO_120370,Zau de Câmpie,2485,1253,76,0,4,5,24,22,2,11,6,252,13,56,2,15,57,685,7,16
RO_120478,Chibed,1319,656,43,0,0,1,1,1,0,0,0,3,1,590,0,0,5,10,0,1
RO_120487,Corunca,3339,1994,58,0,6,18,210,2,2,37,96,170,23,996,5,15,16,282,12,46
RO_120496,Sărăţeni,1285,592,50,0,1,0,2,2,1,1,0,9,0,500,0,1,7,15,1,2
RO_120502,Madaraş,1238,830,116,0,3,1,3,11,1,6,3,22,2,605,0,3,4,40,4,6
RO_120511,Bereni,980,575,24,0,1,0,2,0,2,2,0,6,0,521,0,0,1,15,0,1
RO_120726,Municipiul Piatra Neamţ,90788,37199,1722,0,243,1880,3079,443,352,1279,2116,5770,1151,263,293,348,2604,13946,550,1160
RO_120771,Dumbrava Roşie,7316,3338,253,0,33,55,169,49,18,78,61,596,89,18,24,27,251,1505,36,76
RO_120824,Săvineşti,5873,2683,152,0,24,20,82,34,27,65,50,493,55,24,8,18,129,1411,31,60
RO_120860,Municipiul Roman,54616,22104,1139,0,124,313,1561,228,178,590,674,2983,607,154,109,172,1420,11107,182,563
RO_120888,Cordun,6799,3441,188,0,14,29,241,38,14,136,100,428,71,25,14,16,160,1844,21,102
RO_120922,Horia,5991,2673,156,0,9,20,213,22,14,50,37,745,45,22,9,15,185,1066,15,50
RO_120968,Oraş Bicaz,6634,3049,154,0,24,38,151,46,13,67,81,538,65,23,10,32,197,1525,17,68
RO_121055,Oraş Târgu Neamţ,19164,8413,323,0,39,80,620,77,60,279,203,1265,298,65,28,88,581,4125,53,229
RO_121108,Agapia,3471,1894,115,0,6,16,72,23,6,35,26,343,13,7,1,11,144,1054,5,17
RO_121153,Bahna,2478,1585,170,0,8,7,147,6,5,10,10,162,3,43,3,4,29,970,1,7
RO_121242,Bălţăteşti,3329,1985,156,0,15,24,77,28,15,58,27,361,29,21,8,31,98,974,17,46
RO_121297,Bicaz-Chei,3613,2217,137,0,8,5,11,28,2,20,10,250,35,15,3,12,92,1560,8,21
RO_121340,Bicazu Ardelean,2955,1585,75,0,9,6,101,24,10,30,12,260,14,7,5,6,80,910,4,32
RO_121386,Bira,1545,885,61,0,4,4,27,11,1,17,19,111,5,8,2,4,72,519,5,15
RO_121466,Bârgăuani,2752,1686,93,0,11,48,70,20,8,16,12,164,21,25,5,19,134,1013,5,22
RO_121607,Bodeşti,3758,1995,114,0,8,23,82,22,8,31,39,321,22,16,5,17,98,1143,13,33
RO_121652,Borca,5054,2926,147,0,9,71,34,27,8,54,23,576,28,21,1,20,126,1719,11,51
RO_121732,Borleşti,7517,3431,220,0,24,57,101,57,16,79,52,561,54,23,15,18,319,1756,22,57
RO_121796,Boteşti,4118,1785,91,0,4,3,136,8,3,70,211,200,23,12,3,9,98,866,1,47
RO_121876,Bozieni,2148,1164,100,0,6,10,11,9,2,10,8,79,4,10,0,4,53,845,5,8
RO_121938,Brusturi,3164,1714,104,0,12,6,18,20,3,25,8,387,22,8,2,4,126,933,5,31
RO_122025,Ceahlău,1979,1300,58,0,6,21,25,15,3,16,27,209,18,9,3,5,67,796,2,20
RO_122061,Cândeşti,3289,1681,97,0,6,7,27,18,1,28,14,453,14,11,4,7,104,841,8,41
RO_122132,Costişa,2887,1559,97,0,6,5,23,7,2,16,14,372,27,13,5,10,77,855,6,24
RO_122187,Crăcăoani,3401,1919,112,0,6,143,49,23,8,19,15,218,10,8,4,7,147,1125,7,18
