gisco_id,name,registered,turnout,invalid,blank,ÖVP,SPÖ,FPÖ,GRÜNE,BZÖ,NEOS,REKOS,ANDERS,EUSTOP
AT_70902,Aschau im Zillertal,1311,315,6,0,147,31,59,33,5,19,9,2,4
AT_70903,Brandberg,273,78,3,0,48,5,9,7,0,1,2,2,1
AT_70904,Bruck am Ziller,808,246,5,0,98,34,56,20,0,20,5,0,8
AT_70905,Buch in Tirol,1992,608,5,0,147,106,173,97,2,38,3,14,23
AT_70907,Eben am Achensee,2031,562,9,0,198,97,112,72,5,49,6,1,13
AT_70908,Finkenberg,1120,303,3,0,137,50,51,31,1,17,3,3,7
AT_70909,Fügen,2730,579,5,0,191,102,146,67,1,32,5,7,23
AT_70910,Fügenberg,1016,222,6,0,119,17,39,26,2,8,0,1,4
AT_70911,Gallzein,468,128,3,0,49,9,32,19,0,11,0,4,1
AT_70912,Gerlos,586,242,3,0,141,25,37,13,1,13,4,1,4
AT_70913,Gerlosberg,374,80,0,0,41,2,22,4,1,5,3,2,0
AT_70914,Hainzenberg,533,114,0,0,56,10,17,7,2,9,9,1,3
AT_70915,Hart im Zillertal,1175,279,5,0,113,26,66,32,1,20,2,6,8
AT_70916,Hippach,1083,147,1,0,81,16,25,10,1,6,6,1,0
AT_70917,Jenbach,4952,1421,27,0,276,340,404,209,5,76,8,13,63
AT_70918,Kaltenbach,877,206,8,0,77,44,30,24,0,8,7,3,5
AT_70920,Mayrhofen,2568,601,16,0,212,98,121,73,4,55,2,6,14
AT_70921,Pill,912,280,11,0,104,40,61,33,3,24,1,2,1
AT_70922,Ramsau im Zillertal,1199,272,6,0,94,43,57,27,0,28,5,6,6
AT_70923,Ried im Zillertal,928,255,7,0,123,32,26,31,0,26,3,0,7
AT_70924,Rohrberg,402,107,2,0,34,26,18,13,0,4,2,0,8
AT_70925,Schlitters,1044,268,7,0,117,23,56,24,0,30,5,2,4
AT_70926,Schwaz,9830,2705,45,0,685,511,505,497,8,245,43,56,110
AT_70927,Schwendau,1199,241,5,0,120,13,51,24,2,18,3,0,5
AT_70928,Stans,1524,484,9,0,154,73,97,77,3,44,7,4,16
AT_70929,Steinberg am Rofan,221,93,4,0,74,5,2,4,0,1,1,1,1
AT_70930,Strass im Zillertal,638,224,4,0,91,27,40,26,1,20,7,4,4
AT_70931,Stumm,1425,340,7,0,144,54,49,39,0,28,6,3,10
AT_70932,Stummerberg,648,112,0,0,73,8,23,3,0,3,0,0,2
AT_70933,Terfens,1624,550,17,0,158,93,112,107,4,38,5,7,9
AT_70934,Tux,1422,470,10,0,252,54,62,23,2,39,17,1,10
AT_70935,Uderns,1274,334,4,0,91,96,68,32,0,27,2,4,10
AT_70936,Vomp,3554,929,16,0,306,178,167,146,1,49,9,14,43
AT_70937,Weer,1165,383,8,0,135,52,70,80,2,21,2,4,9
AT_70938,Weerberg,1879,444,7,0,204,45,75,50,2,43,4,4,10
AT_70939,Wiesing,1577,483,9,0,134,94,115,61,1,35,7,10,17
AT_70940,Zell am Ziller,1385,348,7,0,134,72,63,30,1,23,10,1,7
AT_70941,Zellberg,508,146,3,0,57,22,23,16,0,16,9,0,0
AT_70999,Briefwahlkarten - Schwaz,0,2202,22,0,632,319,362,416,11,308,21,26,85
AT_80101,Bartholomäberg,1760,562,9,0,175,62,110,84,6,86,16,9,5
AT_80102,Blons,228,97,4,0,64,3,6,3,1,16,0,0,0
AT_80103,Bludenz,9663,3239,44,0,759,614,592,654,14,392,51,65,54
AT_80104,Bludesch,1528,486,4,0,90,61,103,110,5,75,16,11,11
AT_80105,Brand,480,158,1,0,73,9,32,15,1,20,1,2,4
AT_80106,Bürs,2302,790,8,0,179,173,132,138,3,102,10,32,13
AT_80107,Bürserberg,409,158,3,0,60,13,32,24,1,19,4,0,2
AT_80108,Dalaas,1167,511,6,0,125,77,95,62,1,124,5,5,11
AT_80109,Fontanella,329,144,0,0,102,3,2,9,0,11,14,0,3
AT_80110,Gaschurn,1209,333,5,0,110,42,69,46,0,43,8,3,7
AT_80111,Innerbraz,738,345,8,0,77,66,66,64,1,53,4,4,2
AT_80112,Klösterle,533,215,2,0,85,28,32,15,1,48,1,1,2
AT_80113,Lech,1131,226,4,0,131,11,15,26,1,37,1,0,0
AT_80114,Lorüns,209,85,0,0,29,8,9,19,0,15,2,2,1
AT_80115,Ludesch,2385,746,10,0,160,75,150,174,6,113,25,19,14
AT_80116,Nenzing,4505,1547,21,0,395,133,418,264,4,219,30,34,29
AT_80117,Nüziders,3719,1486,29,0,382,235,212,301,6,248,31,19,23
AT_80118,Raggal,631,262,0,0,133,7,27,43,2,30,14,5,1
AT_80119,Sankt Anton im Montafon,544,180,4,0,49,24,34,28,1,23,5,9,3
AT_80120,Sankt Gallenkirch,1761,422,3,0,119,67,111,47,2,49,10,5,9
AT_80121,Sankt Gerold,269,120,1,0,63,3,16,18,1,10,8,0,0
AT_80122,Schruns,2830,916,13,0,282,94,170,191,5,125,17,7,12
AT_80123,Silbertal,690,177,4,0,69,23,40,14,0,20,2,1,4
AT_80124,Sonntag,546,261,4,0,150,4,11,26,0,29,32,4,1
AT_80125,Stallehr,206,79,1,0,30,9,13,5,1,16,0,3,1
AT_80126,Thüringen,1598,578,6,0,167,55,76,142,4,77,20,16,15
AT_80127,Thüringerberg,542,227,5,0,99,9,27,38,2,31,10,3,3
AT_80128,Tschagguns,1736,545,3,0,148,56,107,124,3,72,14,11,7
AT_80129,Vandans,2050,659,8,0,155,80,156,119,3,113,5,9,11
AT_80199,Briefwahlkarten - Bludenz,0,2564,12,0,702,338,372,542,10,467,22,44,55
AT_80201,Alberschwende,2398,1017,25,0,360,44,162,220,1,152,34,8,11
AT_80202,Andelsbuch,1746,616,11,0,281,29,51,130,1,85,21,6,1
AT_80203,Au,1360,412,2,0,197,10,61,62,1,68,4,1,6
AT_80204,Bezau,1387,424,5,0,186,10,39,73,3,87,15,4,2
AT_80205,Bildstein,562,200,1,0,80,9,34,37,0,30,2,6,1
AT_80206,Bizau,777,288,3,0,131,8,35,46,1,49,12,1,2
AT_80207,Bregenz,19370,6544,77,0,1610,1131,1121,1507,28,715,112,137,106
AT_80208,Buch,451,231,2,0,112,11,46,25,1,23,9,2,0
AT_80209,Damüls,251,100,2,0,66,4,9,4,1,11,2,1,0
AT_80210,Doren,790,314,8,0,160,7,60,44,1,20,8,2,4
AT_80211,Egg,2677,923,18,0,436,36,118,170,1,105,22,7,10
AT_80212,Eichenberg,265,140,7,0,91,2,4,20,0,13,2,0,1
AT_80213,Fußach,2653,921,12,0,168,114,223,229,2,116,20,19,18
AT_80214,Gaißau,1270,420,6,0,128,44,88,75,1,53,9,7,9
AT_80215,Hard,9171,2812,23,0,651,424,471,707,7,408,24,50,47
AT_80216,Hittisau,1366,494,12,0,225,28,54,98,1,57,15,2,2
AT_80217,Höchst,5451,1589,24,0,414,109,330,385,5,262,29,16,15
AT_80218,Hörbranz,4641,1555,15,0,423,169,316,348,15,177,27,33,32
AT_80219,Hohenweiler,911,335,4,0,126,27,28,81,2,44,11,6,6
AT_80220,Kennelbach,1379,518,6,0,152,68,101,105,1,50,20,13,2
AT_80221,Krumbach,764,299,7,0,130,17,52,45,1,32,11,2,2
AT_80222,Langen bei Bregenz,1015,459,5,0,174,22,84,79,3,68,12,5,7
AT_80223,Langenegg,821,288,2,0,141,11,28,40,0,42,14,6,4
AT_80224,Lauterach,6904,2366,28,0,621,264,501,509,8,323,48,37,27
AT_80225,Lingenau,1050,443,10,0,222,22,32,85,2,47,20,1,2
AT_80226,Lochau,4100,1337,15,0,412,149,195,326,5,160,24,33,18
AT_80227,Mellau,986,306,5,0,111,11,62,42,2,63,7,1,2
AT_80228,Mittelberg,2610,678,4,0,272,49,134,123,1,59,19,9,8
AT_80229,Möggers,372,168,3,0,85,8,19,31,1,17,4,0,0
AT_80230,Reuthe,438,119,6,0,40,8,22,14,0,25,2,1,1
AT_80231,Riefensberg,708,226,6,0,123,9,32,29,0,24,3,0,0
AT_80232,Schnepfau,348,105,0,0,45,3,9,24,0,20,4,0,0
AT_80233,Schoppernau,703,292,3,0,145,6,52,15,3,46,20,1,1
AT_80234,Schröcken,158,67,0,0,41,3,5,4,1,12,1,0,0
AT_80235,Schwarzach,2859,1110,14,0,308,99,179,277,6,182,17,20,8
AT_80236,Schwarzenberg,1361,488,6,0,227,8,44,95,2,89,10,4,3
AT_80237,Sibratsgfäll,319,156,5,0,107,0,14,14,0,10,5,0,1
AT_80238,Sulzberg,1257,631,12,0,335,25,53,78,2,86,31,7,2
AT_80239,Warth,135,39,2,0,27,1,3,1,0,5,0,0,0
AT_80240,Wolfurt,6065,2346,35,0,810,181,321,548,6,340,37,38,30
AT_80299,Briefwahlkarten - Bregenz,0,4789,32,0,1295,461,575,1232,11,937,78,84,84
AT_80301,Dornbirn,33520,11492,120,0,2801,1246,2010,2917,66,1750,243,187,152
AT_80302,Hohenems,10752,3068,39,0,687,316,761,676,11,364,114,39,61
AT_80303,Lustenau,15135,4682,41,0,1268,335,1030,1070,18,680,101,80,59
AT_80399,Briefwahlkarten - Dornbirn,0,3165,31,0,730,293,462,833,13,610,50,76,67
AT_80401,Altach,4823,1483,26,0,371,143,212,423,4,229,44,20,11
AT_80402,Düns,300,136,2,0,40,3,20,36,0,22,12,1,0
AT_80403,Dünserberg,114,48,0,0,27,1,13,4,0,3,0,0,0
AT_80404,Feldkirch,22530,7711,101,0,1765,835,1312,2004,26,1131,204,168,165
AT_80405,Frastanz,4314,1378,17,0,414,137,303,266,5,154,33,24,25
AT_80406,Fraxern,516,250,3,0,104,5,36,52,1,38,5,4,2
AT_80407,Göfis,2405,909,13,0,245,73,155,238,5,129,18,15,18
AT_80408,Götzis,7829,2663,40,0,597,271,450,756,9,389,51,44,56
AT_80409,Klaus,2258,807,4,0,252,78,89,214,3,132,13,14,8
AT_80410,Koblach,3340,984,6,0,235,81,165,283,5,163,21,10,15
AT_80411,Laterns,539,206,8,0,90,9,36,23,1,30,4,2,3
AT_80412,Mäder,2755,869,15,0,172,88,192,170,4,161,33,14,20
AT_80413,Meiningen,1496,466,8,0,91,51,96,115,2,67,12,7,17
AT_80414,Rankweil,8389,2748,38,0,644,343,421,770,8,376,44,44,60
AT_80415,Röns,242,87,1,0,37,4,16,15,0,11,1,1,1
AT_80416,Röthis,1435,554,11,0,157,50,54,179,0,85,4,6,8
AT_80417,Satteins,1953,674,9,0,203,58,122,152,2,80,20,15,13
AT_80418,Schlins,1617,552,1,0,185,55,83,122,3,79,7,10,7
AT_80419,Schnifis,600,224,0,0,112,13,22,42,1,25,7,2,0
AT_80420,Sulz,1822,683,7,0,165,83,98,207,4,91,9,7,12
AT_80421,Übersaxen,475,207,4,0,90,5,36,36,0,31,2,3,0
AT_80422,Viktorsberg,313,138,1,0,50,11,27,30,1,10,5,3,0
AT_80423,Weiler,1479,487,7,0,128,43,66,94,6,110,7,16,10
AT_80424,Zwischenwasser,2323,826,13,0,209,68,131,218,4,135,12,15,21
AT_80499,Briefwahlkarten - Feldkirch,0,3853,23,0,894,361,448,1133,16,738,71,84,85
AT_90001,Wien,1163061,503284,9386,0,81974,136391,89963,103249,1516,44891,4592,19523,11799
