gisco_id,name,registered,turnout,invalid,blank,PiS,PJN,SLD,Ruch PL,PSL,PPP,PO,Samoobrona,NP (2011),PR (2007),MN
PL_432631505,Grzmiąca,4083,1257,123,0,237,25,143,131,73,14,511,0,0,0,0
PL_432631506,Szczecinek,7218,2355,206,0,543,42,215,286,248,19,796,0,0,0,0
PL_432631601,Świdwin,12586,5482,379,0,1096,83,770,768,216,28,2142,0,0,0,0
PL_432631602,Brzeżno,2282,769,70,0,162,9,84,78,121,5,240,0,0,0,0
PL_432631603,Połczyn-Zdrój,13276,5699,474,0,1372,67,1003,542,345,34,1862,0,0,0,0
PL_432631604,Rąbino,3105,1080,95,0,329,18,160,126,76,10,266,0,0,0,0
PL_432631605,Sławoborze,3339,1022,136,0,150,13,113,122,141,9,338,0,0,0,0
PL_432631606,Świdwin,4898,1583,147,0,295,33,195,207,228,10,468,0,0,0,0
PL_432631701,Wałcz,20988,10709,601,0,1856,188,1336,1059,405,69,5195,0,0,0,0
PL_432631702,Człopa,4062,1422,137,0,170,21,419,112,122,16,425,0,0,0,0
PL_432631703,Mirosławiec,4370,1637,162,0,223,20,159,197,146,18,712,0,0,0,0
PL_432631704,Tuczno,4043,1336,133,0,201,23,113,143,218,26,479,0,0,0,0
PL_432631705,Wałcz,9792,3583,247,0,548,85,414,392,316,25,1556,0,0,0,0
PL_432641802,Łobez,11522,4647,267,0,758,67,466,487,355,31,2147,0,49,20,0
PL_432641803,Radowo Małe,3074,946,88,0,128,25,113,111,59,5,407,0,8,2,0
PL_432641804,Resko,6566,2390,207,0,399,53,298,230,137,12,1028,0,22,4,0
PL_432641805,Węgorzyno,5809,1942,185,0,448,28,226,177,104,16,728,0,17,13,0
PL_432636101,Koszalin,86854,48143,1586,0,9229,772,5575,6349,1109,299,23224,0,0,0,0
PL_432656201,Szczecin,316217,175553,5214,0,39208,3292,16161,20792,3063,665,83355,0,3224,579,0
PL_432666301,Świnoujście,33819,17213,447,0,3361,253,2929,1957,253,65,7728,0,182,38,0
PL_PLZZAE,Citizens of Poland living in United Arab Emirates,313,210,-32,0,48,2,7,29,5,0,151,0,0,0,0
PL_PLZZAF,Citizens of Poland living in Afghanistan,3542,1880,36,0,563,34,471,320,36,8,412,0,0,0,0
PL_PLZZAL,Citizens of Poland living in Albania,21,21,0,0,1,1,1,3,0,0,15,0,0,0,0
PL_PLZZAM,Citizens of Poland living in Armenia,45,43,1,0,5,7,8,2,1,1,18,0,0,0,0
PL_PLZZAO,Citizens of Poland living in Angola,21,17,-2,0,7,1,1,0,1,1,8,0,0,0,0
PL_PLZZAR,Citizens of Poland living in Argentina,129,86,-8,0,21,1,10,9,3,2,48,0,0,0,0
PL_PLZZAT,Citizens of Poland living in Austria,3066,2462,-200,0,866,23,79,244,45,3,1402,0,0,0,0
PL_PLZZAU,Citizens of Poland living in Australia,1363,1104,-96,0,559,10,9,83,12,3,524,0,0,0,0
PL_PLZZAZ,Citizens of Poland living in Azerbaijan,37,36,0,0,7,1,4,2,1,1,20,0,0,0,0
PL_PLZZBA,Citizens of Poland living in Bosnia and Herzegovina,141,129,2,0,46,4,23,15,4,2,33,0,0,0,0
PL_PLZZBE,Citizens of Poland living in Belgium,6002,5282,-93,0,1056,135,321,537,119,13,3194,0,0,0,0
PL_PLZZBG,Citizens of Poland living in Bulgaria,189,173,3,0,27,2,9,20,4,1,107,0,0,0,0
PL_PLZZBR,Citizens of Poland living in Brazil,142,105,-14,0,40,1,5,13,4,1,55,0,0,0,0
PL_PLZZBY,Citizens of Poland living in Belarus,232,214,2,0,99,5,17,11,5,0,75,0,0,0,0
PL_PLZZCA,Citizens of Poland living in Canada,4461,3509,-229,0,2536,24,40,128,40,4,966,0,0,0,0
PL_PLZZCH,Citizens of Poland living in Switzerland,1731,734,-668,0,320,36,48,144,18,0,836,0,0,0,0
PL_PLZZCL,Citizens of Poland living in Chile,47,38,-7,0,7,2,2,4,4,0,26,0,0,0,0
PL_PLZZCN,Citizens of Poland living in China,401,335,-4,0,39,6,29,63,7,2,193,0,0,0,0
PL_PLZZCO,Citizens of Poland living in Colombia,37,27,-2,0,6,1,3,7,0,0,12,0,0,0,0
PL_PLZZCU,Citizens of Poland living in Cuba,67,51,3,0,9,4,6,5,7,2,15,0,0,0,0
PL_PLZZCY,Citizens of Poland living in Cyprus,243,189,-16,0,24,3,11,24,1,0,142,0,0,0,0
PL_PLZZCZ,Citizens of Poland living in Czechia,1115,960,-32,0,176,27,58,156,20,4,551,0,0,0,0
PL_PLZZDE,Citizens of Poland living in Germany,16101,10313,-3162,0,3646,198,491,1257,152,21,7710,0,0,0,0
PL_PLZZDK,Citizens of Poland living in Denmark,1614,912,-396,0,260,25,63,256,8,0,696,0,0,0,0
PL_PLZZDO,Citizens of Poland living in Dominican Republic,8,7,0,0,2,0,1,1,1,0,2,0,0,0,0
PL_PLZZDZ,Citizens of Poland living in Algeria,64,44,3,0,7,0,1,3,1,1,28,0,0,0,0
PL_PLZZEC,Citizens of Poland living in Ecuador,38,35,6,0,10,2,1,1,1,0,14,0,0,0,0
PL_PLZZEE,Citizens of Poland living in Estonia,110,101,-2,0,31,2,7,10,4,1,48,0,0,0,0
PL_PLZZEG,Citizens of Poland living in Egypt,429,369,-6,0,49,12,20,38,7,1,248,0,0,0,0
PL_PLZZES,Citizens of Poland living in Spain,3373,2787,-148,0,466,56,116,363,43,7,1884,0,0,0,0
PL_PLZZFI,Citizens of Poland living in Finland,548,393,-90,0,92,13,28,69,12,4,265,0,0,0,0
PL_PLZZFR,Citizens of Poland living in France,6294,5120,-217,0,1855,119,238,470,73,15,2567,0,0,0,0
PL_PLZZGB,Citizens of Poland living in United Kingdom,29208,21157,-3351,0,5271,404,1011,3911,287,69,13555,0,0,0,0
PL_PLZZGE,Citizens of Poland living in Georgia,142,139,2,0,28,6,14,21,2,1,65,0,0,0,0
PL_PLZZEL,Citizens of Poland living in Greece,1009,874,-14,0,217,26,33,69,28,2,513,0,0,0,0
PL_PLZZHK,Citizens of Poland living in Hong Kong,106,93,1,0,11,0,3,6,1,0,71,0,0,0,0
PL_PLZZHR,Citizens of Poland living in Croatia,203,159,-15,0,44,2,5,12,5,0,106,0,0,0,0
PL_PLZZHU,Citizens of Poland living in Hungary,559,507,-9,0,103,16,24,55,8,0,310,0,0,0,0
PL_PLZZID,Citizens of Poland living in Indonesia,61,34,-20,0,7,1,4,9,0,0,33,0,0,0,0
PL_PLZZIE,Citizens of Poland living in Ireland,8992,6280,-1354,0,1297,170,258,1521,108,21,4259,0,0,0,0
PL_PLZZIL,Citizens of Poland living in Israel,506,408,3,0,141,8,32,15,12,3,194,0,0,0,0
PL_PLZZIN,Citizens of Poland living in India,117,76,-17,0,10,3,8,12,0,3,57,0,0,0,0
PL_PLZZIQ,Citizens of Poland living in Iraq,27,27,0,0,5,0,4,8,0,0,10,0,0,0,0
PL_PLZZIR,"Citizens of Poland living in Iran, Islamic Republic of",37,36,2,0,4,1,4,1,1,0,23,0,0,0,0
PL_PLZZIS,Citizens of Poland living in Iceland,457,331,-50,0,78,12,18,73,2,1,197,0,0,0,0
PL_PLZZIT,Citizens of Poland living in Italy,3209,2174,-430,0,1069,65,90,138,64,6,1172,0,0,0,0
PL_PLZZJE,Citizens of Poland living in Jersey,106,100,2,0,22,0,9,12,3,0,52,0,0,0,0
PL_PLZZJO,Citizens of Poland living in Jordan,63,50,1,0,9,1,9,4,3,0,23,0,0,0,0
PL_PLZZJP,Citizens of Poland living in Japan,170,116,-36,0,30,2,6,25,1,0,88,0,0,0,0
PL_PLZZKE,Citizens of Poland living in Kenya,91,57,-16,0,16,4,2,7,0,0,44,0,0,0,0
PL_PLZZKP,"Citizens of Poland living in Korea, Democratic People's Republic of",22,22,1,0,4,1,0,3,2,0,11,0,0,0,0
PL_PLZZKR,"Citizens of Poland living in Korea, Republic of",114,77,-21,0,11,1,5,18,10,1,52,0,0,0,0
PL_PLZZKW,Citizens of Poland living in Kuwait,113,94,-6,0,23,1,5,2,2,0,67,0,0,0,0
PL_PLZZKZ,Citizens of Poland living in Kazakhstan,84,77,-1,0,16,2,9,8,6,0,37,0,0,0,0
PL_PLZZLB,Citizens of Poland living in Lebanon,80,69,0,0,11,2,11,5,3,0,37,0,0,0,0
PL_PLZZLT,Citizens of Poland living in Lithuania,262,250,8,0,59,17,15,26,4,1,120,0,0,0,0
PL_PLZZLU,Citizens of Poland living in Luxembourg,845,789,-9,0,130,20,41,92,16,2,497,0,0,0,0
PL_PLZZLV,Citizens of Poland living in Latvia,141,123,-2,0,27,6,8,20,2,0,62,0,0,0,0
PL_PLZZLY,Citizens of Poland living in Libya,27,27,0,0,7,0,2,6,0,0,12,0,0,0,0
PL_PLZZMA,Citizens of Poland living in Morocco,155,131,-10,0,18,5,11,14,1,1,91,0,0,0,0
PL_PLZZMD,"Citizens of Poland living in Moldova, Republic of",71,67,0,0,13,1,7,4,2,1,39,0,0,0,0
PL_PLZZME,Citizens of Poland living in Montenegro,81,39,1,0,6,3,3,0,0,0,26,0,0,0,0
PL_PLZZMK,Citizens of Poland living in North Macedonia,69,62,2,0,11,1,4,6,0,0,38,0,0,0,0
PL_PLZZMX,Citizens of Poland living in Mexico,219,99,-43,0,38,2,4,9,2,1,86,0,0,0,0
PL_PLZZMY,Citizens of Poland living in Malaysia,72,50,-4,0,5,0,7,9,0,0,33,0,0,0,0
PL_PLZZNG,Citizens of Poland living in Nigeria,31,23,0,0,4,0,0,1,0,2,16,0,0,0,0
PL_PLZZNL,Citizens of Poland living in Netherlands,3195,2283,-445,0,455,49,136,475,21,7,1585,0,0,0,0
PL_PLZZNO,Citizens of Poland living in Norway,3694,2767,-280,0,766,74,107,459,60,9,1572,0,0,0,0
PL_PLZZNZ,Citizens of Poland living in New Zealand,89,35,-48,0,23,0,2,10,1,0,47,0,0,0,0
PL_PLZZOM,Citizens of Poland living in Oman,29,27,1,0,3,1,4,5,0,0,13,0,0,0,0
PL_PLZZPA,Citizens of Poland living in Panama,26,22,0,0,3,1,1,5,3,1,8,0,0,0,0
PL_PLZZPE,Citizens of Poland living in Peru,54,37,1,0,4,0,4,0,0,2,26,0,0,0,0
