gisco_id,name,registered,turnout,invalid,blank,KE,Razem,POLEXIT,JN,PiS,RPE,Wiosna,Konf,K’15,PO
PL_1006201380302,Brańsk,3048,1389,14,0,198,19,0,0,1044,0,24,65,25,0
PL_1006201380303,Bielsk Podlaski,5807,1636,12,0,560,67,0,0,810,0,87,44,56,0
PL_1006201380304,Boćki,3713,1385,21,0,261,15,0,0,974,0,38,39,37,0
PL_1006201380305,Brańsk,4787,2194,26,0,158,23,0,0,1867,0,14,58,48,0
PL_1006201380306,Orla,2457,664,8,0,318,23,0,0,180,0,71,35,29,0
PL_1006201380307,Rudka,1561,657,6,0,82,7,0,0,508,0,17,20,17,0
PL_1006201380308,Wyszki,3626,1646,18,0,149,12,0,0,1383,0,23,37,23,0
PL_1006201390401,Grajewo,17239,6374,58,0,1793,60,0,0,3584,0,206,503,170,0
PL_1006201390402,Grajewo,4635,1462,24,0,292,12,0,0,985,0,23,68,58,0
PL_1006201390403,Radziłów,3930,1337,16,0,125,15,0,0,1083,0,28,49,21,0
PL_1006201390404,Rajgród,4341,1354,17,0,383,16,0,0,770,0,50,66,52,0
PL_1006201390405,Szczuczyn,4950,1777,29,0,401,28,0,0,1154,0,44,65,56,0
PL_1006201390406,Wąsosz,2940,1108,16,0,164,9,0,0,840,0,20,41,18,0
PL_1006201380501,Hajnówka,17369,6221,60,0,3185,118,0,0,1855,0,451,289,263,0
PL_1006201380502,Białowieża,1963,751,9,0,343,18,0,0,211,0,93,44,33,0
PL_1006201380503,Czeremcha,2731,811,14,0,331,30,0,0,310,0,50,48,28,0
PL_1006201380504,Czyże,1769,412,6,0,217,17,0,0,108,0,26,16,22,0
PL_1006201380505,Dubicze Cerkiewne,1378,390,2,0,143,11,0,0,166,0,37,12,19,0
PL_1006201380506,Hajnówka,3355,958,9,0,431,22,0,0,309,0,87,36,64,0
PL_1006201380507,Kleszczele,2147,707,10,0,258,17,0,0,292,0,57,44,29,0
PL_1006201380508,Narew,3031,792,16,0,346,19,0,0,313,0,66,18,14,0
PL_1006201380509,Narewka,3173,832,8,0,396,19,0,0,265,0,75,40,29,0
PL_1006201380601,Kolno,8229,2960,22,0,767,33,0,0,1743,0,125,164,106,0
PL_1006201380602,Grabowo,2861,946,8,0,128,5,0,0,716,0,26,42,21,0
PL_1006201380603,Kolno,6843,2506,32,0,294,31,0,0,1919,0,68,108,54,0
PL_1006201380604,Mały Płock,3988,1319,17,0,149,15,0,0,1014,0,36,48,40,0
PL_1006201380605,Stawiski,5025,1730,23,0,189,18,0,0,1348,0,40,64,48,0
PL_1006201380606,Turośl,4010,1433,14,0,207,13,0,0,1061,0,40,43,55,0
PL_1006201380701,Jedwabne,4376,1697,11,0,143,14,0,0,1402,0,27,63,37,0
PL_1006201380702,Łomża,8936,3610,43,0,772,25,0,0,2382,0,94,183,111,0
PL_1006201380703,Miastkowo,3350,1121,13,0,112,4,0,0,912,0,17,33,30,0
PL_1006201380704,Nowogród,3246,1277,10,0,240,5,0,0,858,0,36,70,58,0
PL_1006201380705,Piątnica,8452,3048,32,0,517,26,0,0,2158,0,68,154,93,0
PL_1006201380706,Przytuły,1725,660,5,0,33,5,0,0,583,0,6,24,4,0
PL_1006201380707,Śniadowo,4335,1743,14,0,188,10,0,0,1362,0,28,96,45,0
PL_1006201380708,Wizna,3328,1276,14,0,152,10,0,0,992,0,16,58,34,0
PL_1006201380709,Zbójna,3455,1106,10,0,178,16,0,0,801,0,24,41,36,0
PL_1006201390801,Goniądz,4045,1487,9,0,337,19,0,0,978,0,48,53,43,0
PL_1006201390802,Jasionówka,2330,903,5,0,182,6,0,0,622,0,20,36,32,0
PL_1006201390803,Jaświły,4177,1445,20,0,170,11,0,0,1121,0,28,43,52,0
PL_1006201390804,Knyszyn,3967,1361,13,0,267,11,0,0,931,0,25,62,52,0
PL_1006201390805,Krypno,3217,1103,12,0,231,6,0,0,757,0,26,55,16,0
PL_1006201390806,Mońki,12141,4155,31,0,1187,47,0,0,2433,0,101,244,112,0
PL_1006201390807,Trzcianne,3621,1148,19,0,115,13,0,0,919,0,21,42,19,0
PL_1006201390901,Sejny,4369,1603,5,0,686,17,0,0,700,0,73,65,57,0
PL_1006201390902,Giby,2390,903,9,0,265,17,0,0,492,0,33,49,38,0
PL_1006201390903,Krasnopol,3135,994,10,0,232,21,0,0,607,0,30,58,36,0
PL_1006201390904,Puńsk,3494,976,15,0,508,15,0,0,326,0,48,36,28,0
PL_1006201390905,Sejny,3348,1044,5,0,323,15,0,0,568,0,53,30,50,0
PL_1006201381001,Siemiatycze,11837,4596,41,0,1635,68,0,0,2233,0,234,235,150,0
PL_1006201381002,Drohiczyn,5298,1945,12,0,364,22,0,0,1355,0,51,86,55,0
PL_1006201381003,Dziadkowice,2320,886,18,0,136,4,0,0,650,0,14,34,30,0
PL_1006201381004,Grodzisk,3449,1333,14,0,214,13,0,0,1003,0,18,41,30,0
PL_1006201381005,Mielnik,2169,823,9,0,308,13,0,0,371,0,45,43,34,0
PL_1006201381006,Milejczyce,1608,497,9,0,201,13,0,0,222,0,22,17,13,0
PL_1006201381007,Nurzec-Stacja,3388,923,9,0,307,14,0,0,437,0,61,60,35,0
PL_1006201381008,Perlejewo,2436,855,4,0,101,0,0,0,689,0,11,28,22,0
PL_1006201381009,Siemiatycze,4984,1509,14,0,379,29,0,0,896,0,72,62,57,0
PL_1006201371101,Dąbrowa Białostocka,9639,3717,39,0,784,34,0,0,2429,0,109,197,125,0
PL_1006201371102,Janów,3437,1125,12,0,230,7,0,0,760,0,24,54,38,0
PL_1006201371103,Korycin,2651,919,4,0,155,11,0,0,622,0,19,62,46,0
PL_1006201371104,Krynki,2627,953,13,0,317,11,0,0,490,0,35,50,37,0
PL_1006201371105,Kuźnica,3268,1212,14,0,190,12,0,0,881,0,28,59,28,0
PL_1006201371106,Nowy Dwór,2255,762,5,0,123,14,0,0,548,0,16,27,29,0
PL_1006201371107,Sidra,2889,910,8,0,148,12,0,0,649,0,23,38,32,0
PL_1006201371108,Sokółka,20524,7430,47,0,2196,79,0,0,4190,0,294,395,229,0
PL_1006201371109,Suchowola,5718,2128,16,0,411,22,0,0,1488,0,44,90,57,0
PL_1006201371110,Szudziałowo,2482,811,8,0,202,12,0,0,496,0,29,34,30,0
PL_1006201391201,Bakałarzewo,2523,848,4,0,217,16,0,0,495,0,37,32,47,0
PL_1006201391202,Filipów,3548,1167,10,0,235,16,0,0,759,0,37,26,84,0
PL_1006201391203,Jeleniewo,2550,973,10,0,197,17,0,0,605,0,35,49,60,0
PL_1006201391204,Przerośl,2421,849,15,0,137,7,0,0,572,0,15,48,55,0
PL_1006201391205,Raczki,4731,1776,19,0,356,24,0,0,1163,0,51,80,83,0
PL_1006201391206,Rutka-Tartak,1957,754,5,0,173,7,0,0,487,0,20,33,29,0
PL_1006201391207,Suwałki,6188,2476,15,0,785,31,0,0,1307,0,93,114,131,0
PL_1006201391208,Szypliszki,3262,1052,14,0,292,19,0,0,590,0,39,52,46,0
PL_1006201391209,Wiżajny,1957,723,3,0,181,8,0,0,463,0,18,26,24,0
PL_1006201381301,Wysokie Mazowieckie,7446,3252,31,0,970,40,0,0,1807,0,98,198,108,0
PL_1006201381302,Ciechanowiec,7323,2794,31,0,461,26,0,0,2024,0,66,100,86,0
PL_1006201381303,Czyżew,5197,1976,24,0,269,19,0,0,1494,0,47,63,60,0
PL_1006201381304,Klukowo,3585,1615,12,0,111,12,0,0,1389,0,20,50,21,0
PL_1006201381305,Kobylin-Borzymy,2721,1226,5,0,54,8,0,0,1076,0,6,60,17,0
PL_1006201381306,Kulesze Kościelne,2511,1172,14,0,63,10,0,0,988,0,6,68,23,0
PL_1006201381307,Nowe Piekuty,3185,1415,13,0,132,9,0,0,1168,0,16,46,31,0
PL_1006201381308,Sokoły,4719,2007,14,0,177,15,0,0,1618,0,31,87,65,0
PL_1006201381309,Szepietowo,5659,2382,28,0,418,17,0,0,1702,0,41,123,53,0
PL_1006201381310,Wysokie Mazowieckie,4279,1695,12,0,233,17,0,0,1290,0,22,73,48,0
PL_1006201381401,Zambrów,17454,6639,46,0,1995,70,0,0,3707,0,188,377,256,0
PL_1006201381402,Kołaki Kościelne,1937,944,9,0,79,6,0,0,767,0,3,50,30,0
PL_1006201381403,Rutki,4649,1722,18,0,242,12,0,0,1301,0,39,71,39,0
PL_1006201381404,Szumowo,3911,1554,17,0,237,20,0,0,1158,0,19,58,45,0
PL_1006201381405,Zambrów,7841,2938,24,0,506,34,0,0,2069,0,55,146,104,0
PL_1006201376101,Białystok,220702,109552,647,0,45508,1690,0,0,45501,0,5583,6779,3836,0
PL_1006201386201,Łomża,48054,20064,120,0,6469,181,0,0,10851,0,774,1010,659,0
PL_1006201396301,Suwałki,53774,21705,150,0,8187,282,0,0,10134,0,1003,1047,902,0
PL_1004221410101,Borzytuchom,2470,856,10,0,330,10,0,0,370,0,78,28,22,8
PL_1004221410102,Bytów,19074,8210,79,0,3676,67,0,0,3281,0,590,283,178,56
PL_1004221410103,Czarna Dąbrówka,4554,1698,27,0,510,10,0,0,941,0,114,57,30,9
PL_1004221410104,Kołczygłowy,3399,1103,16,0,351,6,0,0,472,0,166,43,36,13
PL_1004221410105,Lipnica,4192,1750,30,0,393,14,0,0,1141,0,58,58,46,10
PL_1004221410106,Miastko,15308,5367,48,0,2399,37,0,0,2135,0,427,197,92,32
PL_1004221410107,Parchowo,2835,1341,20,0,408,10,0,0,741,0,64,52,25,20
PL_1004221410108,Studzienice,2861,1129,6,0,468,1,0,0,508,0,67,39,36,4
PL_1004221410109,Trzebielino,2884,943,8,0,355,10,0,0,403,0,116,16,28,7
PL_1004221410110,Tuchomie,3278,1141,8,0,398,8,0,0,572,0,78,36,32,8
PL_1004221720201,Chojnice,30524,13804,117,0,6704,106,0,0,5120,0,778,540,314,125
PL_1004221720202,Brusy,10825,4849,51,0,1242,39,0,0,2985,0,170,197,121,44
PL_1004221720203,Chojnice,14305,5719,56,0,2301,43,0,0,2565,0,315,223,168,48
PL_1004221720204,Czersk,16485,6506,70,0,2010,44,0,0,3636,0,307,206,183,50
PL_1004221720205,Konarzyny,1765,640,5,0,217,12,0,0,302,0,40,29,28,7
PL_1004221720301,Człuchów,10990,4861,49,0,2496,61,0,0,1551,0,369,179,121,35
PL_1004221720302,Czarne,8088,2659,41,0,1214,41,0,0,987,0,196,73,77,30
PL_1004221720303,Człuchów,8350,2551,54,0,834,32,0,0,1193,0,221,119,72,26
PL_1004221720304,Debrzno,7065,2302,37,0,968,34,0,0,952,0,160,71,58,22
PL_1004221720305,Koczała,2682,881,22,0,366,9,0,0,338,0,94,29,12,11
PL_1004221720306,Przechlewo,5000,1756,16,0,736,25,0,0,705,0,123,87,32,32
PL_1004221720307,Rzeczenica,2914,919,13,0,340,8,0,0,422,0,73,26,24,13
PL_1004221400401,Pruszcz Gdański,21939,11374,77,0,6587,127,0,0,3048,0,627,442,323,143
PL_1004221400402,Cedry Wielkie,5191,1762,25,0,794,8,0,0,707,0,107,62,46,13
PL_1004221400403,Kolbudy,13002,6563,39,0,3840,60,0,0,1713,0,347,301,192,71
PL_1004221400404,Pruszcz Gdański,21434,10434,81,0,5904,102,0,0,2779,0,606,488,352,121
PL_1004221400405,Przywidz,4483,1773,16,0,856,19,0,0,676,0,95,52,51,8
PL_1004221400406,Pszczółki,7247,2998,24,0,1425,23,0,0,1026,0,181,165,113,41
PL_1004221400407,Suchy Dąb,3257,1009,21,0,476,11,0,0,356,0,52,33,47,13
PL_1004221400408,Trąbki Wielkie,8316,2951,42,0,1228,40,0,0,1184,0,147,130,150,30
PL_1004221400501,Chmielno,5762,2459,19,0,802,15,0,0,1374,0,68,66,92,23
PL_1004221400502,Kartuzy,24640,11989,101,0,5080,99,0,0,5384,0,479,409,341,95
PL_1004221400503,Przodkowo,6714,3049,34,0,1078,23,0,0,1510,0,149,131,94,30
PL_1004221400504,Sierakowice,13759,6950,65,0,1716,32,0,0,4530,0,157,191,199,60
PL_1004221400505,Somonino,7873,3171,37,0,1093,26,0,0,1651,0,98,118,126,20
PL_1004221400506,Stężyca,7690,3656,37,0,1219,21,0,0,2014,0,122,115,96,32
PL_1004221400507,Sulęczyno,4192,1895,21,0,606,19,0,0,1057,0,71,50,62,9
PL_1004221400508,Żukowo,28013,14165,100,0,7263,105,0,0,4727,0,720,636,472,142
PL_1004221720601,Kościerzyna,17965,8334,58,0,4078,79,0,0,3188,0,372,281,211,67
PL_1004221720602,Dziemiany,3375,1607,20,0,457,6,0,0,946,0,52,57,54,15
PL_1004221720603,Karsin,4896,2125,26,0,686,18,0,0,1140,0,96,68,68,23
PL_1004221720604,Kościerzyna,11856,5259,49,0,1963,46,0,0,2618,0,205,173,166,39
PL_1004221720605,Liniewo,3591,1409,21,0,471,17,0,0,763,0,44,33,51,9
PL_1004221720606,Lipusz,2834,1391,12,0,391,11,0,0,787,0,61,58,53,18
PL_1004221720607,Nowa Karczma,5170,2031,25,0,690,7,0,0,1084,0,79,63,71,11
PL_1004221720608,Stara Kiszewa,5250,2093,18,0,671,16,0,0,1146,0,82,66,71,22
PL_1004221420701,Kwidzyn,29170,12856,127,0,6715,162,0,0,4198,0,706,485,354,108
PL_1004221420702,Gardeja,6433,1676,31,0,514,25,0,0,910,0,81,62,43,10
PL_1004221420703,Kwidzyn,8604,3005,32,0,1177,34,0,0,1352,0,157,127,98,28
PL_1004221420704,Prabuty,10188,3351,37,0,1289,44,0,0,1537,0,184,132,100,28
PL_1004221420705,Ryjewo,4379,1335,15,0,572,16,0,0,518,0,70,49,76,19
PL_1004221420706,Sadlinki,4556,1485,17,0,437,17,0,0,800,0,78,65,54,17
PL_1004221410801,Lębork,26357,11927,102,0,6088,92,0,0,3848,0,959,478,288,71
PL_1004221410802,Łeba,3795,2146,7,0,1155,13,0,0,682,0,165,78,35,11
PL_1004221410803,Cewice,5318,2084,36,0,771,19,0,0,956,0,180,62,42,18
PL_1004221410804,Nowa Wieś Lęborska,10255,3942,46,0,1685,33,0,0,1557,0,296,152,132,41
PL_1004221410805,Wicko,4566,1458,20,0,619,15,0,0,507,0,165,65,62,5
PL_1004221420901,Malbork,30026,13120,99,0,7139,133,0,0,3935,0,782,493,399,140
PL_1004221420903,Lichnowy,3512,997,20,0,391,10,0,0,434,0,52,39,33,18
PL_1004221420904,Malbork,3714,1294,9,0,641,10,0,0,446,0,84,45,38,21
PL_1004221420906,Miłoradz,2688,874,17,0,301,7,0,0,427,0,47,35,33,7
PL_1004221420907,Nowy Staw,5782,1739,24,0,726,20,0,0,727,0,92,81,55,14
PL_1004221420908,Stare Pole,3601,1273,16,0,606,22,0,0,472,0,66,39,43,9
PL_1004221401001,Krynica Morska,2143,1481,4,0,803,12,0,0,541,0,55,37,22,7
PL_1004221401002,Nowy Dwór Gdański,13736,5097,71,0,2603,60,0,0,1712,0,271,195,154,31
PL_1004221401003,Ostaszewo,2474,893,12,0,373,11,0,0,394,0,35,37,23,8
PL_1004221401004,Stegna,8157,3304,38,0,1654,31,0,0,1180,0,164,125,90,22
PL_1004221401005,Sztutowo,3002,1238,16,0,645,6,0,0,382,0,77,45,50,17
PL_1004221401101,Hel,2890,1417,15,0,810,19,0,0,363,0,76,78,47,9
PL_1004221401102,Jastarnia,3939,2448,10,0,1231,17,0,0,967,0,82,79,44,18
PL_1004221401103,Puck,8668,4055,38,0,2347,45,0,0,1152,0,234,86,106,47
PL_1004221401104,Władysławowo,12987,6799,51,0,3592,40,0,0,2181,0,369,261,168,137
PL_1004221401105,Kosakowo,11313,6233,46,0,3374,52,0,0,1611,0,518,325,216,91
PL_1004221401106,Krokowa,8406,3230,53,0,1252,17,0,0,1500,0,171,117,87,31
PL_1004221401107,Puck,19529,8036,102,0,3064,58,0,0,3744,0,383,351,246,88
PL_1004221411201,Ustka,13144,6435,56,0,3312,65,0,0,2133,0,516,158,129,66
PL_1004221411202,Damnica,4633,1511,28,0,556,11,0,0,649,0,167,42,46,12
PL_1004221411203,Dębnica Kaszubska,7379,2269,32,0,914,15,0,0,945,0,223,66,46,28
PL_1004221411204,Główczyce,6883,1994,25,0,732,18,0,0,850,0,242,63,44,20
PL_1004221411205,Kępice,6983,2386,38,0,1017,20,0,0,864,0,251,88,76,32
PL_1004221411206,Kobylnica,9286,3544,32,0,1636,31,0,0,1201,0,380,108,122,34
PL_1004221411207,Potęgowo,5257,1554,27,0,572,20,0,0,663,0,171,45,43,13
PL_1004221411208,Słupsk,12943,5400,45,0,2520,64,0,0,1740,0,656,214,122,39
PL_1004221411209,Smołdzino,2691,936,16,0,369,11,0,0,394,0,98,23,18,7
PL_1004221411210,Ustka,6653,2862,26,0,1166,30,0,0,1102,0,292,136,85,25
PL_1004221421301,Czarna Woda,2594,1116,14,0,396,7,0,0,593,0,40,26,31,9
PL_1004221421302,Skórcz,2708,1139,11,0,434,4,0,0,570,0,43,36,27,14
PL_1004221421303,Starogard Gdański,36148,15929,130,0,6778,109,0,0,6980,0,757,523,452,200
PL_1004221421304,Bobowo,2343,850,23,0,195,5,0,0,504,0,42,37,33,11
PL_1004221421305,Kaliska,4197,1594,17,0,631,15,0,0,760,0,67,47,45,12
PL_1004221421306,Lubichowo,5082,1932,26,0,707,13,0,0,944,0,82,57,79,24
PL_1004221421307,Osieczna,2285,892,13,0,246,9,0,0,526,0,29,34,25,10
PL_1004221421308,Osiek,2060,893,13,0,325,10,0,0,435,0,35,24,39,11
PL_1004221421309,Skarszewy,10800,4135,42,0,1453,29,0,0,2148,0,166,158,113,26
PL_1004221421310,Skórcz,3499,1276,13,0,308,8,0,0,816,0,40,52,29,10
PL_1004221421311,Smętowo Graniczne,4058,1423,21,0,417,12,0,0,773,0,60,69,48,23
PL_1004221421312,Starogard Gdański,12174,5358,67,0,2084,53,0,0,2419,0,254,218,193,70
PL_1004221421313,Zblewo,8874,3318,43,0,1226,13,0,0,1668,0,122,129,92,25
PL_1004221421401,Tczew,44488,20233,137,0,9613,187,0,0,7576,0,1086,920,491,223
PL_1004221421402,Gniew,11946,4031,60,0,1491,65,0,0,1871,0,218,145,121,60
PL_1004221421403,Morzeszczyn,2811,864,18,0,248,10,0,0,485,0,39,30,30,4
PL_1004221421404,Pelplin,12389,4173,52,0,1518,46,0,0,2072,0,173,165,96,51
PL_1004221421405,Subkowy,4149,1468,17,0,537,17,0,0,655,0,85,74,56,27
PL_1004221421406,Tczew,10822,4437,51,0,1970,37,0,0,1689,0,245,221,166,58
PL_1004221401501,Reda,18561,9343,76,0,4865,91,0,0,2591,0,786,501,303,130
PL_1004221401502,Rumia,36529,19638,124,0,10211,175,0,0,5769,0,1289,987,826,256
PL_1004221401503,Wejherowo,36059,16756,122,0,8231,167,0,0,5872,0,1054,704,420,184
PL_1004221401504,Choczewo,4484,1599,26,0,740,12,0,0,586,0,115,61,39,19
PL_1004221401505,Gniewino,5475,1863,32,0,772,22,0,0,767,0,101,107,45,17
PL_1004221401506,Linia,4690,2004,26,0,471,11,0,0,1275,0,74,67,73,7
PL_1004221401507,Luzino,11463,4884,64,0,1506,44,0,0,2584,0,245,234,150,57
PL_1004221401508,Łęczyce,8795,3370,47,0,1093,33,0,0,1703,0,201,160,105,28
PL_1004221401509,Szemud,12940,6110,80,0,2546,50,0,0,2561,0,331,269,200,71
PL_1004221401510,Wejherowo,18344,8171,76,0,3364,76,0,0,3363,0,550,390,267,82
PL_1004221421601,Dzierzgoń,7471,2320,33,0,955,34,0,0,959,0,167,68,87,17
PL_1004221421602,Mikołajki Pomorskie,2752,824,13,0,257,9,0,0,447,0,32,31,29,6
PL_1004221421603,Stary Dzierzgoń,3213,840,18,0,328,9,0,0,401,0,48,13,15,8
PL_1004221421604,Stary Targ,4870,1249,18,0,422,17,0,0,631,0,56,39,53,13
PL_1004221421605,Sztum,15080,5659,54,0,2917,73,0,0,1837,0,328,214,170,66
PL_1004221436101,Gdańsk,352188,197020,786,0,118309,1957,0,0,52049,0,9620,8025,4404,1853
PL_1004221436201,Gdynia,185804,106621,509,0,60900,1174,0,0,27341,0,8254,4531,2606,1292
PL_1004221416301,Słupsk,69638,33132,210,0,16101,294,0,0,10683,0,3668,1196,720,259
PL_1004221436401,Sopot,28966,18258,58,0,11159,167,0,0,4535,0,1144,684,331,180
PL_PLZZ98,Statki,116,106,2,0,50,2,0,0,28,0,7,14,3,0
PL_1001241500101,Będzin,43479,20460,169,0,9617,288,0,0,6795,0,1781,889,681,240
PL_1001241500102,Czeladź,25645,11998,93,0,5664,216,0,0,3858,0,1088,509,421,146
PL_1001241500103,Wojkowice,8186,3537,50,0,1502,65,0,0,1035,0,525,163,152,45
PL_1001241500104,Bobrowniki,9775,4533,49,0,1967,49,0,0,1720,0,333,183,182,49
PL_1001241500105,Mierzęcice,6169,2582,20,0,901,45,0,0,1147,0,183,126,124,36
PL_1001241500106,Psary,9769,4581,35,0,2016,63,0,0,1631,0,410,225,153,48
PL_1001241500107,Siewierz,10089,4519,47,0,1461,70,0,0,2238,0,259,221,165,58
PL_1001241500108,Sławków,5569,2662,29,0,940,27,0,0,1201,0,200,142,97,26
PL_1001241440201,Szczyrk,4756,2393,28,0,691,27,0,0,1332,0,104,109,84,18
PL_1001241440202,Bestwina,9221,4446,28,0,1670,53,0,0,1980,0,248,220,211,36
PL_1001241440203,Buczkowice,8704,4298,33,0,1332,52,0,0,2306,0,172,186,166,51
PL_1001241440204,Czechowice-Dziedzice,34603,17184,112,0,6679,194,0,0,7470,0,996,829,705,199
PL_1001241440205,Jasienica,18503,9374,78,0,3359,96,0,0,4475,0,460,399,407,100
PL_1001241440206,Jaworze,5774,3223,26,0,1694,37,0,0,976,0,182,141,132,35
PL_1001241440207,Kozy,10009,5103,47,0,1856,58,0,0,2331,0,277,226,238,69
PL_1001241440208,Porąbka,12348,5857,47,0,1618,63,0,0,3254,0,250,300,264,60
PL_1001241440209,Wilamowice,13492,6727,69,0,1839,67,0,0,3774,0,276,307,305,90
PL_1001241440210,Wilkowice,10756,5643,30,0,2360,53,0,0,2363,0,324,261,193,59
PL_1001241440301,Cieszyn,27079,13493,99,0,6953,174,0,0,4373,0,732,583,438,140
PL_1001241440302,Ustroń,14974,7353,47,0,3803,85,0,0,2476,0,398,270,206,64
PL_1001241440303,Wisła,9119,3750,29,0,2498,50,0,0,721,0,163,180,80,29
PL_1001241440304,Brenna,8840,3972,21,0,1292,37,0,0,2026,0,221,187,149,39
PL_1001241440305,Chybie,7515,3446,41,0,1010,38,0,0,1868,0,173,168,117,31
PL_1001241440306,Dębowiec,4508,1868,23,0,789,12,0,0,790,0,86,76,70,22
PL_1001241440307,Goleszów,10435,4582,32,0,2548,49,0,0,1304,0,237,208,154,50
PL_1001241440308,Hażlach,8283,3495,26,0,1300,53,0,0,1598,0,195,172,122,29
PL_1001241440309,Istebna,9284,4408,30,0,837,30,0,0,3127,0,87,147,113,37
PL_1001241440310,Skoczów,20953,9192,74,0,3515,104,0,0,4118,0,506,430,347,98
PL_1001241440311,Strumień,10216,4716,44,0,1532,43,0,0,2461,0,220,188,188,40
PL_1001241440312,Zebrzydowice,10192,4674,28,0,1572,55,0,0,2304,0,216,226,211,61
PL_1001241460401,Blachownia,10568,4455,46,0,1790,60,0,0,1831,0,264,215,196,53
PL_1001241460402,Dąbrowa Zielona,3367,1307,19,0,289,15,0,0,826,0,51,39,51,17
PL_1001241460403,Janów,4969,2161,26,0,475,28,0,0,1377,0,96,73,73,13
PL_1001241460404,Kamienica Polska,4518,1914,24,0,769,35,0,0,807,0,109,65,83,22
PL_1001241460405,Kłomnice,11164,4597,43,0,1185,54,0,0,2650,0,218,162,228,57
PL_1001241460406,Koniecpol,7970,3233,39,0,719,41,0,0,2028,0,117,119,137,33
PL_1001241460407,Konopiska,8698,3379,42,0,1230,47,0,0,1568,0,181,140,133,38
PL_1001241460408,Kruszyna,3999,1528,13,0,366,10,0,0,921,0,60,64,78,16
PL_1001241460409,Lelów,4077,1797,33,0,298,14,0,0,1234,0,57,68,73,20
PL_1001241460410,Mstów,8790,3887,23,0,978,37,0,0,2308,0,148,142,214,37
PL_1001241460411,Mykanów,11973,5478,51,0,1506,72,0,0,3182,0,161,211,234,61
PL_1001241460412,Olsztyn,6567,2974,22,0,1061,29,0,0,1436,0,183,107,104,32
PL_1001241460413,Poczesna,10279,4467,48,0,1670,48,0,0,2063,0,229,192,173,44
PL_1001241460414,Przyrów,3106,1297,19,0,304,11,0,0,835,0,33,44,46,5
PL_1001241460415,Rędziny,7992,3382,33,0,1058,43,0,0,1762,0,164,134,146,42
PL_1001241460416,Starcza,2289,969,17,0,345,6,0,0,486,0,38,32,41,4
PL_1001241470501,Knurów,28795,12832,103,0,4543,167,0,0,6008,0,718,583,570,139
PL_1001241470502,Pyskowice,13765,5575,62,0,2446,70,0,0,2070,0,366,298,202,61
PL_1001241470503,Gierałtowice,9293,4585,39,0,1616,41,0,0,2230,0,161,201,250,47
PL_1001241470504,Pilchowice,9229,4007,47,0,1708,35,0,0,1720,0,187,136,121,53
PL_1001241470505,Rudziniec,8580,3108,41,0,1199,35,0,0,1373,0,141,138,142,39
PL_1001241470506,Sośnicowice,6867,2668,20,0,1299,23,0,0,971,0,119,116,98,22
PL_1001241470507,Toszek,7834,2645,43,0,913,27,0,0,1265,0,131,136,86,44
PL_1001241470508,Wielowieś,4836,1423,14,0,459,13,0,0,756,0,48,63,49,21
PL_1001241460601,Kłobuck,16668,7382,79,0,2961,83,0,0,3215,0,339,355,296,54
PL_1001241460602,Krzepice,7576,3162,29,0,955,30,0,0,1771,0,113,127,118,19
PL_1001241460603,Lipie,5199,2236,28,0,692,19,0,0,1274,0,60,60,88,15
PL_1001241460604,Miedźno,6164,2654,42,0,533,28,0,0,1768,0,53,106,105,19
PL_1001241460605,Opatów,5509,2122,35,0,777,21,0,0,1024,0,62,95,92,16
PL_1001241460606,Panki,4093,1585,17,0,538,19,0,0,774,0,73,60,90,14
PL_1001241460607,Popów,4969,1910,15,0,531,25,0,0,1068,0,85,73,104,9
PL_1001241460608,Przystajń,4824,1805,18,0,604,24,0,0,980,0,61,62,41,15
PL_1001241460609,Wręczyca Wielka,14428,5607,54,0,2005,57,0,0,2768,0,218,240,218,47
PL_1001241450701,Lubliniec,18550,8463,93,0,3475,99,0,0,3484,0,361,456,390,105
PL_1001241450702,Boronów,2738,1075,15,0,284,13,0,0,606,0,50,37,61,9
PL_1001241450703,Ciasna,6748,1788,23,0,633,14,0,0,901,0,63,58,80,16
PL_1001241450704,Herby,5698,2380,22,0,856,25,0,0,1116,0,103,113,122,23
PL_1001241450705,Kochanowice,5657,1999,24,0,527,15,0,0,1189,0,41,82,93,28
PL_1001241450706,Koszęcin,9470,3916,46,0,1113,33,0,0,2269,0,136,144,131,44
PL_1001241450707,Pawonków,5303,1658,26,0,473,8,0,0,941,0,37,74,68,31
PL_1001241450708,Woźniki,7751,3308,27,0,851,36,0,0,1995,0,78,138,148,35
PL_1001241510801,Łaziska Górne,16726,7788,60,0,3003,81,0,0,3469,0,408,325,338,104
PL_1001241510802,Mikołów,31708,16271,106,0,7465,158,0,0,6101,0,939,672,653,177
PL_1001241510803,Orzesze,16052,7729,84,0,2443,71,0,0,3932,0,343,446,319,91
PL_1001241510804,Ornontowice,4619,2090,8,0,573,17,0,0,1177,0,110,85,100,20
PL_1001241510805,Wyry,6193,3102,12,0,1157,32,0,0,1397,0,162,168,135,39
PL_1001241460901,Myszków,25334,10827,81,0,3588,141,0,0,5219,0,783,530,381,104
PL_1001241460902,Koziegłowy,11945,4963,61,0,1094,39,0,0,2995,0,226,221,279,48
PL_1001241460903,Niegowa,4616,2098,20,0,263,11,0,0,1615,0,38,67,51,33
PL_1001241460904,Poraj,8966,3971,26,0,1561,47,0,0,1793,0,238,141,138,27
