gisco_id,name,registered,turnout,invalid,blank,PPD/PSD,PS,CDS-PP,B.E.,CDU,PPM,PAN,PCTP/MRPP,PDA,PTP,E,MPT,MEP,PPV/CDC,PH,POUS,PND
PT_170623,Pitões Das Junias,292,123,1,1,51,54,11,0,0,2,0,1,0,1,0,0,1,0,0,0,0
PT_170624,Pondras,243,101,0,1,53,34,9,1,1,1,0,0,0,1,0,0,0,0,0,0,0
PT_170625,Reigoso,292,122,1,2,66,47,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0
PT_170626,Salto,1951,949,8,16,477,358,51,10,16,4,1,4,1,0,0,1,2,0,0,0,0
PT_170627,Santo André,324,153,4,4,64,74,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
PT_170629,Sarraquinhos,463,161,1,0,109,42,4,0,1,1,1,2,0,0,0,0,0,0,0,0,0
PT_170630,Sezelhe,240,94,0,2,44,39,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PT_170631,Solveira,305,96,0,1,49,40,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0
PT_170632,Tourém,188,103,0,0,44,40,9,5,3,0,1,0,0,1,0,0,0,0,0,0,0
PT_170633,Venda Nova,365,206,4,3,81,93,13,3,6,0,0,1,0,0,1,0,1,0,0,0,0
PT_170634,Viade De Baixo,909,389,2,8,189,157,15,4,5,4,0,3,0,0,1,1,0,0,0,0,0
PT_170635,Vila Da Ponte,323,162,0,1,104,41,8,4,1,1,0,0,0,0,1,1,0,0,0,0,0
PT_170628,Vilar De Perdizes (São Miguel),712,296,1,3,172,101,7,2,6,2,0,2,0,0,0,0,0,0,0,0,0
PT_170701,Candedo,1209,643,10,14,277,244,55,15,15,4,4,2,1,0,0,2,0,0,0,0,0
PT_170702,Carva,387,174,1,3,82,65,18,2,1,0,0,1,0,1,0,0,0,0,0,0,0
PT_170703,Fiolhoso,825,310,6,2,184,84,14,6,6,0,4,0,0,2,0,0,2,0,0,0,0
PT_170704,Jou,921,398,8,11,210,126,24,7,6,1,1,1,0,1,0,1,1,0,0,0,0
PT_170705,Murça,2082,1184,24,13,642,315,111,28,27,7,8,4,0,2,0,2,1,0,0,0,0
PT_170706,Noura,686,371,7,3,207,90,31,11,14,0,3,1,0,1,0,2,1,0,0,0,0
PT_170707,Palheiros,435,211,7,2,107,50,32,6,2,0,2,1,0,0,0,0,2,0,0,0,0
PT_170708,Valongo De Milhais,471,196,3,5,114,43,16,4,4,1,2,2,0,0,1,1,0,0,0,0,0
PT_170709,Vilares,344,161,5,2,59,79,10,1,1,1,1,0,0,1,0,1,0,0,0,0,0
PT_170812,Canelas,713,313,9,3,103,144,29,2,15,4,1,1,0,0,0,2,0,0,0,0,0
PT_170801,Covelinhas,307,119,2,3,57,41,10,2,1,2,1,0,0,0,0,0,0,0,0,0,0
PT_170802,Fontelas,790,464,5,3,216,157,42,15,16,1,0,5,2,1,0,1,0,0,0,0,0
PT_170803,Galafura,810,332,3,6,192,62,32,12,11,4,1,4,1,1,0,2,1,0,0,0,0
PT_170804,Godim,4270,2335,19,39,855,878,246,79,152,14,9,23,3,8,1,3,6,0,0,0,0
PT_170805,Loureiro,1322,629,4,16,260,240,57,16,22,0,3,3,0,1,0,6,1,0,0,0,0
PT_170806,Moura Morta,493,246,0,6,132,70,19,6,2,3,4,2,1,0,0,1,0,0,0,0,0
PT_170807,Peso Da Régua,4761,2634,12,51,1095,859,301,96,179,6,6,17,1,4,1,2,4,0,0,0,0
PT_170808,Poiares,933,427,2,4,218,118,45,8,23,2,0,6,0,0,0,1,0,0,0,0,0
PT_170809,Sedielos,1287,464,12,11,178,188,40,10,10,3,3,4,0,1,1,3,0,0,0,0,0
PT_170810,Vilarinho Dos Freires,1068,484,7,4,217,189,29,7,20,2,0,3,1,2,2,1,0,0,0,0,0
PT_170811,Vinhós,565,193,3,2,89,66,19,1,7,2,1,0,0,1,0,1,1,0,0,0,0
PT_170901,Alvadia,340,168,2,2,90,45,20,1,3,1,0,1,0,2,0,0,1,0,0,0,0
PT_170902,Canedo,730,226,2,5,147,46,15,3,4,1,0,1,2,0,0,0,0,0,0,0,0
PT_170903,Cerva,2593,1201,13,22,577,383,128,17,27,15,1,6,2,2,2,4,2,0,0,0,0
PT_170904,Limões,420,207,1,2,109,53,34,3,2,1,0,1,1,0,0,0,0,0,0,0,0
PT_170905,Ribeira De Pena (Salvador),3027,1428,13,12,776,438,102,20,31,12,7,6,1,6,0,2,2,0,0,0,0
PT_170906,Santa Marinha,1000,370,4,7,144,160,20,10,9,4,2,7,0,1,1,0,1,0,0,0,0
PT_170907,Santo Aleixo De Além-Tâmega,745,260,1,1,125,101,22,1,4,2,1,0,1,1,0,0,0,0,0,0,0
PT_171001,Celeirós,254,144,1,2,55,71,8,3,3,1,0,0,0,0,0,0,0,0,0,0,0
PT_171002,Covas Do Douro,516,298,6,8,115,130,26,7,4,0,1,0,0,0,1,0,0,0,0,0,0
PT_171003,Gouvães Do Douro,162,84,0,3,36,34,7,2,1,0,0,0,0,0,0,1,0,0,0,0,0
PT_171004,Gouvinhas,374,146,1,0,86,22,15,0,14,2,2,3,0,0,0,1,0,0,0,0,0
PT_171007,Paços,801,383,6,3,209,120,17,9,7,3,3,0,1,1,0,2,2,0,0,0,0
PT_171005,Parada De Pinhão,383,245,2,4,141,82,9,2,3,0,0,2,0,0,0,0,0,0,0,0,0
PT_171006,Paradela De Guiães,143,77,3,0,47,22,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
PT_171008,Provesende,336,164,2,2,82,61,8,2,1,0,1,1,1,1,0,2,0,0,0,0,0
PT_171009,Sabrosa,1106,728,14,11,330,277,42,13,27,2,3,4,1,0,0,2,2,0,0,0,0
PT_171010,São Cristovão Do Douro,160,99,1,1,37,46,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0
PT_171011,São Lourenço De Ribapinhão,515,205,8,5,65,96,17,2,4,4,0,1,1,1,0,1,0,0,0,0,0
PT_171012,São Martinho de Antas,1073,530,4,18,199,211,55,8,14,1,4,4,2,1,3,5,1,0,0,0,0
PT_171013,Souto Maior,555,278,1,4,149,86,23,5,3,1,2,1,0,1,1,1,0,0,0,0,0
PT_171014,Torre Do Pinhão,463,214,5,2,118,59,16,6,6,1,0,0,0,0,1,0,0,0,0,0,0
PT_171015,Vilarinho De São Romão,338,170,1,2,92,56,9,5,3,0,1,0,0,0,0,0,1,0,0,0,0
PT_171101,Alvações Do Corgo,579,329,2,6,110,176,22,4,6,0,1,1,0,0,0,1,0,0,0,0,0
PT_171102,Cumieira,1370,667,5,13,291,248,67,12,19,1,2,6,0,1,1,1,0,0,0,0,0
PT_171103,Fontes,1215,434,2,11,194,191,16,10,5,1,2,1,0,1,0,0,0,0,0,0,0
PT_171104,Fornelos,316,214,1,8,92,92,5,7,6,0,2,1,0,0,0,0,0,0,0,0,0
PT_171108,Lobrigos (São João Baptista),1283,702,10,7,296,257,64,15,35,6,2,7,0,1,0,0,2,0,0,0,0
PT_171109,Lobrigos (São Miguel),1251,671,6,13,236,289,56,21,31,5,3,2,1,3,1,0,4,0,0,0,0
PT_171105,Louredo,557,254,2,6,142,82,8,5,6,2,0,0,0,1,0,0,0,0,0,0,0
PT_171106,Medrões,576,313,1,6,147,103,35,10,3,0,1,1,0,1,0,5,0,0,0,0,0
PT_171107,Sanhoane,399,219,1,3,86,85,23,6,8,2,3,1,0,1,0,0,0,0,0,0,0
PT_171110,Sever,1036,493,11,11,230,190,36,6,4,1,0,1,0,0,0,1,2,0,0,0,0
PT_171201,Água Revés E Crasto,492,228,3,1,142,57,21,1,2,1,0,0,0,0,0,0,0,0,0,0,0
PT_171203,Algeriz,768,328,4,2,208,81,26,1,4,0,0,1,0,1,0,0,0,0,0,0,0
PT_171202,Alvarelhos,185,88,1,2,60,9,13,1,0,0,0,0,0,1,0,1,0,0,0,0,0
PT_171204,Barreiros,238,115,4,2,76,10,18,2,0,0,0,1,0,0,0,0,2,0,0,0,0
PT_171205,Bouçoães,654,284,7,2,204,38,24,2,1,2,1,3,0,0,0,0,0,0,0,0,0
PT_171206,Canaveses,309,134,1,3,82,27,16,2,1,0,2,0,0,0,0,0,0,0,0,0,0
PT_171207,Carrazedo De Montenegro,1970,953,10,4,666,141,97,9,10,4,3,5,0,0,1,0,3,0,0,0,0
PT_171208,Curros,253,100,4,4,64,18,4,0,2,1,1,1,1,0,0,0,0,0,0,0,0
PT_171209,Ervões,837,339,5,7,214,64,32,6,6,0,0,2,0,1,0,1,1,0,0,0,0
PT_171210,Fiães,180,95,2,2,65,16,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0
PT_171211,Fornos Do Pinhal,395,222,7,5,152,46,6,0,2,2,1,1,0,0,0,0,0,0,0,0,0
PT_171212,Friões,993,413,7,3,334,28,28,1,3,3,1,1,1,1,2,0,0,0,0,0,0
PT_171213,Lebução,705,297,0,5,202,60,19,3,5,1,0,0,0,1,0,0,1,0,0,0,0
PT_171214,Nozelos,213,120,1,1,93,11,10,0,1,1,1,0,0,1,0,0,0,0,0,0,0
PT_171215,Padrela E Tazem,532,234,8,5,104,81,18,5,6,2,1,3,0,0,0,0,1,0,0,0,0
PT_171216,Possacos,601,294,5,1,182,67,23,0,2,3,3,1,2,0,1,3,1,0,0,0,0
PT_171217,Rio Torto,510,263,3,5,185,40,22,0,3,2,0,0,0,0,0,1,2,0,0,0,0
PT_171218,Sanfins,238,128,3,1,64,49,6,2,1,0,0,2,0,0,0,0,0,0,0,0,0
PT_171219,Santa Maria De Emeres,477,260,6,0,158,63,19,5,1,4,2,0,0,0,0,1,1,0,0,0,0
PT_171220,Santa Valha,551,298,2,3,211,34,28,3,6,0,1,5,1,1,1,1,1,0,0,0,0
PT_171221,Santiago da Ribeira de Alhariz,996,371,4,7,285,28,35,3,2,2,1,2,0,1,0,1,0,0,0,0,0
PT_171222,São João Da Corveira,976,365,4,2,195,131,19,1,8,2,0,0,0,1,0,1,1,0,0,0,0
PT_171223,São Pedro De Veiga De Lila,409,191,5,3,125,39,13,1,4,0,0,0,0,0,0,0,1,0,0,0,0
PT_171224,Serapicos,380,183,2,1,149,10,16,3,1,1,0,0,0,0,0,0,0,0,0,0,0
PT_171225,Sonim,364,190,2,3,130,41,10,1,1,1,0,1,0,0,0,0,0,0,0,0,0
PT_171226,Tinhela,296,142,2,2,96,18,18,3,3,0,0,0,0,0,0,0,0,0,0,0,0
PT_171227,Vales,402,185,3,3,113,41,17,1,1,3,0,1,1,0,1,0,0,0,0,0,0
PT_171228,Valpaços,4547,2033,27,31,1053,547,219,63,51,7,7,13,5,2,1,6,1,0,0,0,0
PT_171229,Vassal,606,323,6,0,213,49,45,4,2,0,0,0,0,2,0,2,0,0,0,0,0
PT_171230,Veiga De Lila,329,164,3,1,122,24,7,1,2,2,1,0,1,0,0,0,0,0,0,0,0
PT_171231,Vilarandelo,1141,579,8,14,361,97,73,6,6,2,3,3,0,3,1,1,1,0,0,0,0
PT_171301,Afonsim,366,143,2,0,71,54,12,1,2,1,0,0,0,0,0,0,0,0,0,0,0
PT_171302,Alfarela De Jales,630,274,6,2,142,67,28,2,10,5,2,2,0,4,0,1,3,0,0,0,0
PT_171303,Bornes De Aguiar,2515,1193,21,27,541,394,99,24,47,6,6,17,1,1,5,3,1,0,0,0,0
PT_171304,Bragado,840,343,7,1,191,98,32,2,6,2,1,1,0,0,0,0,2,0,0,0,0
PT_171305,Capeludos,760,299,3,2,180,68,32,2,4,2,1,1,0,3,1,0,0,0,0,0,0
PT_171306,Gouvães Da Serra,267,96,1,1,64,13,10,0,2,1,1,0,0,1,0,2,0,0,0,0,0
PT_171318,Lixa do Alvão,685,308,2,4,176,72,28,2,13,4,1,4,0,1,0,1,0,0,0,0,0
PT_171307,Parada De Monteiros,136,47,0,1,28,11,3,0,1,1,1,0,0,1,0,0,0,0,0,0,0
PT_171308,Pensalvos,511,205,4,2,93,67,20,2,10,2,0,1,0,1,2,0,1,0,0,0,0
PT_171317,Sabroso De Aguiar,901,374,6,7,125,179,24,6,13,0,0,2,0,3,3,2,4,0,0,0,0
PT_171309,Santa Marta Da Montanha,254,113,1,0,78,13,15,1,1,0,2,2,0,0,0,0,0,0,0,0,0
PT_171310,Soutelo De Aguiar,945,383,4,5,171,146,24,4,20,1,1,1,0,1,1,4,0,0,0,0,0
PT_171311,Telões,1931,828,7,14,413,244,76,23,21,7,5,7,0,2,0,7,2,0,0,0,0
PT_171312,Tresminas,733,290,5,2,154,81,25,1,14,0,0,2,1,2,1,0,2,0,0,0,0
PT_171313,Valoura,579,277,1,1,155,88,17,2,6,1,1,2,0,2,0,0,1,0,0,0,0
PT_171314,Vila Pouca De Aguiar,3449,1899,18,37,834,661,137,50,111,10,8,19,4,4,2,1,3,0,0,0,0
PT_171315,Vreia De Bornes,969,425,10,8,297,56,25,8,6,5,1,4,0,0,0,2,3,0,0,0,0
PT_171316,Vreia De Jales,1408,608,7,16,226,241,78,7,16,2,2,7,1,1,0,1,3,0,0,0,0
PT_171401,Abaças,1260,598,8,9,290,145,61,7,63,6,2,2,0,2,0,0,3,0,0,0,0
PT_171402,Adoufe,2136,1167,8,25,582,310,113,48,44,3,10,5,1,3,2,3,10,0,0,0,0
PT_171403,Andrães,1703,864,23,8,489,201,59,24,28,4,7,6,1,4,2,5,3,0,0,0,0
PT_171404,Arroios,944,632,5,13,293,221,50,21,15,3,5,2,0,0,1,1,2,0,0,0,0
PT_171405,Borbela,2560,1418,6,21,658,437,154,51,49,9,2,14,1,2,3,8,3,0,0,0,0
PT_171406,Campeã,1999,929,10,5,521,243,96,23,13,6,5,1,0,2,0,2,2,0,0,0,0
PT_171407,Constantim,961,609,9,18,344,124,50,26,19,0,5,6,0,1,1,5,1,0,0,0,0
PT_171408,Ermida,449,241,1,1,77,135,7,4,11,0,3,1,0,0,0,0,1,0,0,0,0
PT_171409,Folhadela,2002,1213,16,23,600,347,92,46,56,5,8,6,0,0,3,7,4,0,0,0,0
PT_171410,Guiães,750,292,2,2,170,49,43,2,18,1,1,1,0,1,0,1,1,0,0,0,0
PT_171411,Justes,436,253,8,4,94,93,33,6,9,0,1,1,2,1,0,1,0,0,0,0,0
PT_171412,Lamares,470,259,3,4,117,74,33,6,14,2,1,1,0,2,0,2,0,0,0,0,0
PT_171413,Lamas De Olo,237,97,1,2,61,10,18,1,2,1,0,1,0,0,0,0,0,0,0,0,0
PT_171414,Lordelo,2562,1490,19,23,679,464,135,61,71,5,11,7,1,5,1,3,5,0,0,0,0
PT_171415,Mateus,2348,1511,14,35,738,419,133,54,78,4,13,7,0,2,5,5,4,0,0,0,0
PT_171416,Mondrões,1082,606,7,8,344,153,73,4,7,3,2,0,2,0,1,1,1,0,0,0,0
PT_171417,Mouçós,3114,1751,21,21,1015,433,130,37,45,2,18,9,3,2,4,5,6,0,0,0,0
PT_171418,Nogueira,772,436,3,6,278,101,28,6,7,3,3,1,0,0,0,0,0,0,0,0,0
PT_171420,Parada De Cunhos,1697,1022,13,16,502,344,71,34,29,2,1,4,1,2,0,1,2,0,0,0,0
PT_171421,Pena,676,331,7,7,219,41,38,6,0,1,4,2,2,1,2,0,1,0,0,0,0
PT_171422,Quintã,165,97,0,1,54,13,22,3,2,0,0,1,0,0,0,1,0,0,0,0,0
PT_171425,São Tomé Do Castelo,1201,573,4,7,410,88,36,5,11,2,2,2,1,1,0,2,2,0,0,0,0
PT_171426,Torgueda,1707,879,10,16,439,247,107,33,12,2,1,5,2,2,0,2,1,0,0,0,0
PT_171427,Vale De Nogueiras,1056,544,6,5,364,103,40,8,6,1,2,1,2,3,0,2,1,0,0,0,0
PT_171428,Vila Cova,294,136,1,3,99,20,5,2,1,1,1,0,1,0,0,2,0,0,0,0,0
PT_171429,Vila Marim,1841,1058,8,24,569,276,105,24,26,4,4,7,1,2,4,2,2,0,0,0,0
PT_171419,Vila Real (Nossa Senhora Da Conceição),6904,4771,50,112,2282,1348,448,217,213,9,32,28,0,8,6,9,9,0,0,0,0
PT_171423,Vila Real (São Dinis),3397,2212,14,47,1052,625,212,92,108,6,32,9,1,2,3,4,5,0,0,0,0
PT_171424,Vila Real (São Pedro),4770,3049,29,47,1458,867,282,129,169,4,26,14,1,4,6,8,5,0,0,0,0
PT_171430,Vilarinho De Samardã,832,417,4,7,232,108,32,17,8,2,0,5,0,0,0,1,1,0,0,0,0
PT_180101,Aldeias,359,299,20,1,213,13,38,8,3,1,0,1,1,0,0,0,0,0,0,0,0
PT_180102,Arícera,181,115,0,2,70,28,4,2,5,1,0,2,0,0,0,0,1,0,0,0,0
PT_180103,Armamar,1120,663,11,14,302,158,73,12,69,1,4,14,0,2,0,2,1,0,0,0,0
PT_180104,Cimbres,322,167,2,4,102,20,30,2,5,0,2,0,0,0,0,0,0,0,0,0,0
PT_180105,Coura,54,33,0,3,19,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PT_180106,Folgosa,487,237,4,2,82,98,15,13,19,0,1,2,0,0,1,0,0,0,0,0,0
PT_180107,Fontelo,675,388,0,4,197,106,51,6,18,0,0,4,1,0,1,0,0,0,0,0,0
PT_180108,Goujoim,94,48,0,1,33,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PT_180109,Queimada,315,168,1,3,97,25,22,5,12,0,2,1,0,0,0,0,0,0,0,0,0
PT_180110,Queimadela,296,167,4,2,95,28,34,2,1,0,0,1,0,0,0,0,0,0,0,0,0
PT_180111,Santa Cruz,177,112,2,0,62,30,9,1,3,0,1,3,0,0,1,0,0,0,0,0,0
PT_180112,Santiago,169,109,5,1,61,16,20,4,0,1,0,1,0,0,0,0,0,0,0,0,0
PT_180113,Santo Adrião,102,51,2,0,21,22,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0
PT_180114,São Cosmado,765,333,1,3,173,102,37,3,1,3,0,4,1,0,1,4,0,0,0,0,0
PT_180115,São Martinho Das Chãs,684,387,3,2,252,57,57,4,6,1,1,1,0,0,0,2,1,0,0,0,0
PT_180116,São Romão,187,102,2,2,47,20,20,3,6,0,1,0,0,1,0,0,0,0,0,0,0
PT_180117,Tões,159,102,1,4,49,6,25,4,7,0,2,2,0,0,2,0,0,0,0,0,0
PT_180118,Vacalar,225,138,3,2,78,30,13,0,8,0,0,2,0,0,0,0,2,0,0,0,0
PT_180119,Vila Seca,358,209,6,3,80,58,26,4,25,0,1,3,2,0,0,1,0,0,0,0,0
PT_180201,Beijós,1072,509,11,12,258,128,65,12,9,0,1,4,1,4,2,1,1,0,0,0,0
PT_180202,Cabanas De Viriato,1577,800,14,20,394,210,104,16,19,2,4,12,2,2,0,1,0,0,0,0,0
PT_180203,Currelos,2283,1237,21,40,671,257,150,41,25,3,10,8,1,3,2,2,3,0,0,0,0
PT_180204,Oliveira Do Conde,3134,1579,19,49,751,411,196,57,45,4,11,18,2,2,1,10,3,0,0,0,0
PT_180205,Papízios,785,379,9,16,148,128,51,5,12,2,2,3,1,1,1,0,0,0,0,0,0
PT_180206,Parada,966,465,4,4,287,46,98,7,13,2,1,0,0,1,0,0,2,0,0,0,0
PT_180207,Sobral,315,145,1,3,80,40,13,5,1,0,0,0,0,0,0,2,0,0,0,0,0
PT_180301,Almofala,342,164,0,3,114,18,25,0,3,1,0,0,0,0,0,0,0,0,0,0,0
PT_180302,Alva,544,258,5,5,133,90,22,1,1,0,0,0,0,0,0,1,0,0,0,0,0
PT_180303,Cabril,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_180304,Castro Daire,4246,2160,22,69,1112,553,237,41,71,4,10,12,3,9,3,6,8,0,0,0,0
PT_180305,Cujó,383,239,2,6,149,21,50,3,5,1,0,1,0,0,0,0,1,0,0,0,0
PT_180306,Ermida,316,168,1,5,89,39,23,3,5,0,0,1,0,1,0,0,1,0,0,0,0
PT_180307,Ester,289,128,2,2,51,57,6,2,0,3,0,0,1,0,0,2,2,0,0,0,0
PT_180308,Gafanhão,143,85,0,3,38,34,5,1,3,0,0,1,0,0,0,0,0,0,0,0,0
PT_180309,Gosende,460,264,0,3,133,83,30,7,5,0,0,1,0,0,0,1,1,0,0,0,0
PT_180310,Mamouros,703,334,7,11,159,96,33,6,9,4,1,4,2,1,0,1,0,0,0,0,0
PT_180311,Mezio,453,273,5,18,144,48,40,6,3,1,1,4,0,0,0,3,0,0,0,0,0
PT_180312,Mões,2126,976,19,22,428,341,117,9,15,7,5,4,3,0,1,1,4,0,0,0,0
PT_180313,Moledo,1621,620,15,7,330,180,49,7,14,4,1,6,0,2,0,2,3,0,0,0,0
PT_180314,Monteiras,596,269,8,3,174,25,46,4,2,1,1,0,2,1,0,2,0,0,0,0,0
PT_180315,Moura Morta,135,97,5,0,44,21,14,4,3,0,2,2,0,0,0,0,2,0,0,0,0
PT_180316,Parada De Ester,711,217,2,1,113,85,6,1,5,2,0,1,0,0,0,1,0,0,0,0,0
PT_180317,Pepim,388,204,5,5,136,33,13,0,5,1,2,0,0,1,0,3,0,0,0,0,0
PT_180318,Picão,333,189,2,3,119,18,34,2,7,0,1,1,0,0,0,0,2,0,0,0,0
PT_180319,Pinheiro,925,361,5,3,198,110,30,6,2,0,3,0,2,1,0,1,0,0,0,0,0
PT_180320,Reriz,726,369,1,12,149,138,39,4,13,2,0,4,0,4,1,2,0,0,0,0,0
PT_180321,Ribolhos,295,181,0,2,102,55,18,2,2,0,0,0,0,0,0,0,0,0,0,0,0
PT_180322,São Joaninho,400,210,9,1,121,35,31,3,2,2,1,2,0,0,1,2,0,0,0,0,0
PT_180401,Alhões,232,142,3,4,57,54,15,4,3,0,0,2,0,0,0,0,0,0,0,0,0
PT_180402,Bustelo,127,74,0,2,42,18,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0
PT_180403,Cinfães,2878,1618,27,20,634,617,155,51,64,6,8,20,2,4,0,9,1,0,0,0,0
PT_180404,Espadanedo,1190,694,10,11,362,214,63,5,9,2,3,3,1,1,0,6,4,0,0,0,0
PT_180405,Ferreiros De Tendais,646,377,5,9,129,122,93,3,7,0,0,5,0,1,2,1,0,0,0,0,0
PT_180406,Fornelos,662,384,12,7,149,130,57,7,3,4,3,5,1,0,0,5,1,0,0,0,0
PT_180407,Gralheira,197,121,2,4,46,49,9,3,3,2,1,0,1,0,0,1,0,0,0,0,0
PT_180408,Moimenta,407,261,7,2,103,103,28,2,4,4,2,2,1,0,1,0,2,0,0,0,0
PT_180409,Nespereira,1954,1047,12,23,516,277,148,15,30,6,4,4,3,1,2,2,4,0,0,0,0
PT_180410,Oliveira Do Douro,1430,745,9,8,231,368,56,17,36,2,5,9,0,0,0,3,1,0,0,0,0
PT_180411,Ramires,125,66,1,2,16,40,2,0,2,1,0,0,2,0,0,0,0,0,0,0,0
PT_180412,Santiago De Piães,1695,747,16,7,276,290,97,9,22,3,1,12,5,2,0,4,3,0,0,0,0
PT_180413,São Cristovão De Nogueira,1767,830,7,14,250,449,57,19,16,3,1,6,4,0,1,1,2,0,0,0,0
PT_180414,Souselo,2752,1392,9,22,596,537,126,35,26,4,6,17,2,2,1,6,3,0,0,0,0
PT_180415,Tarouquela,1078,575,4,6,220,248,66,11,8,3,3,0,1,2,0,3,0,0,0,0,0
PT_180416,Tendais,780,455,2,5,230,116,77,1,8,7,0,4,1,1,0,0,3,0,0,0,0
PT_180417,Travanca,793,474,3,7,136,265,31,5,15,3,2,2,0,3,1,0,1,0,0,0,0
PT_180502,Avões,613,358,9,6,123,94,20,12,74,0,2,15,1,0,1,0,1,0,0,0,0
PT_180503,Bigorne,42,26,0,0,16,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_180504,Britiande,963,515,2,7,258,158,55,9,16,1,1,4,1,1,0,1,1,0,0,0,0
PT_180505,Cambres,2134,961,5,11,370,381,108,20,39,3,0,19,0,1,2,0,2,0,0,0,0
PT_180506,Cepões,918,540,8,2,383,76,45,8,10,1,1,3,2,0,1,0,0,0,0,0,0
PT_180507,Ferreirim,1014,527,11,14,235,159,64,12,16,3,4,3,2,1,2,0,1,0,0,0,0
PT_180508,Ferreiros De Avões,507,293,3,2,135,72,59,5,9,2,0,4,0,0,0,1,1,0,0,0,0
PT_180509,Figueira,416,208,3,2,105,36,48,4,3,0,1,2,2,1,0,0,1,0,0,0,0
PT_180510,Lalim,848,480,7,7,270,131,32,10,10,2,2,6,1,1,0,1,0,0,0,0,0
PT_180501,Lamego (Almacave),7617,4652,72,55,2122,1261,702,134,184,8,41,31,7,7,4,10,14,0,0,0,0
PT_180521,Lamego (Sé),3392,2050,23,43,992,520,286,59,79,7,12,17,2,0,1,3,6,0,0,0,0
PT_180511,Lazarim,562,310,13,5,156,74,48,5,1,2,0,1,0,2,1,1,1,0,0,0,0
PT_180512,Magueija,659,408,0,13,182,117,55,19,13,2,1,3,0,0,0,0,3,0,0,0,0
PT_180513,Meijinhos,103,70,0,1,38,17,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0
PT_180514,Melcões,116,72,0,1,39,20,7,2,2,0,0,0,0,1,0,0,0,0,0,0,0
PT_180515,Parada Do Bispo,168,127,0,2,40,58,20,5,2,0,0,0,0,0,0,0,0,0,0,0,0
PT_180516,Penajóia,1118,562,8,6,264,152,105,6,11,2,2,2,0,0,1,2,1,0,0,0,0
PT_180517,Penude,1631,910,18,11,460,266,109,17,10,3,3,5,1,2,1,1,3,0,0,0,0
PT_180518,Pretarouca,88,48,1,0,18,21,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
PT_180519,Samodães,214,111,0,0,36,43,22,5,0,0,0,0,0,0,2,2,1,0,0,0,0
PT_180520,Sande,916,476,4,6,160,229,54,7,8,0,0,0,0,4,0,2,2,0,0,0,0
PT_180522,Valdigem,1039,486,7,4,172,230,42,8,10,0,3,4,4,0,0,1,1,0,0,0,0
PT_180523,Várzea De Abrunhais,442,236,4,2,111,84,16,6,8,2,0,0,1,0,0,0,2,0,0,0,0
PT_180524,Vila Nova De Souto Del-Rei,742,417,12,9,214,77,72,11,9,2,2,4,0,1,2,0,2,0,0,0,0
PT_180601,Abrunhosa-a-Velha,588,275,8,7,98,103,32,10,6,2,3,2,0,0,1,3,0,0,0,0,0
PT_180602,Alcafache,952,507,12,16,223,167,39,9,25,2,6,6,0,0,1,1,0,0,0,0,0
PT_180603,Chãs De Tavares,1116,551,11,5,279,164,68,4,6,3,2,1,1,1,1,1,4,0,0,0,0
PT_180604,Cunha Alta,176,104,2,9,31,53,3,1,0,1,1,0,2,0,0,0,1,0,0,0,0
PT_180605,Cunha Baixa,1112,556,6,16,282,152,65,4,19,2,3,3,0,1,1,1,1,0,0,0,0
PT_180606,Espinho,1142,506,7,6,247,172,43,10,12,2,2,2,0,0,1,2,0,0,0,0,0
PT_180607,Fornos De Maceira Dão,1575,813,9,16,353,306,61,19,31,1,2,11,0,0,0,2,2,0,0,0,0
PT_180608,Freixiosa,311,140,5,5,96,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_180609,Lobelhe Do Mato,315,207,2,6,108,57,17,3,6,0,0,6,1,0,0,1,0,0,0,0,0
PT_180610,Mangualde,8876,4847,57,145,1881,1833,553,117,160,7,28,31,6,8,3,11,7,0,0,0,0
PT_180611,Mesquitela,822,467,6,20,168,155,60,22,22,1,3,9,0,0,0,1,0,0,0,0,0
PT_180612,Moimenta De Maceira Dão,637,330,1,10,152,117,34,6,5,2,0,3,0,0,0,0,0,0,0,0,0
PT_180613,Póvoa De Cervães,229,143,5,1,64,53,16,1,2,0,0,1,0,0,0,0,0,0,0,0,0
PT_180614,Quintela De Azurara,547,306,3,20,115,121,24,7,7,1,4,1,0,1,1,1,0,0,0,0,0
PT_180615,Santiago De Cassurrães,1276,645,18,17,266,230,63,9,21,1,5,5,3,1,1,4,1,0,0,0,0
