gisco_id,name,registered,turnout,invalid,blank,PS,PPD/PSD-CDS-PP-PPM,CH,B.E.,IL,ADN,PAN,R.I.R.,L,CDU,E,MAS,MPT,PCTP/MRPP,Volt,PPD/PSD,CDS-PP,JPP,PTP,A,NC,PPD/PSD-CDS-PP,PPM
PT_170350,Santa Maria Maior,11847,5367,40,45,2166,0,456,176,127,0,40,12,56,140,3,7,5,0,4,2025,63,0,0,0,2,0,0
PT_170330,Santo António De Monforte,484,254,1,2,118,0,22,8,5,0,0,1,2,1,0,2,0,0,0,88,4,0,0,0,0,0,0
PT_170331,Santo Estêvão,629,244,6,2,110,0,25,0,3,0,1,0,0,3,1,0,0,0,0,88,5,0,0,0,0,0,0
PT_170333,São Pedro De Agostém,1518,658,12,8,305,0,61,17,10,0,3,4,5,6,0,2,0,0,0,213,12,0,0,0,0,0,0
PT_170334,São Vicente,279,111,1,0,44,0,5,0,0,0,0,0,0,3,0,0,1,0,0,47,10,0,0,0,0,0,0
PT_170359,Soutelo e Seara Velha,659,317,4,3,104,0,13,10,5,0,0,1,3,4,0,1,0,0,0,166,3,0,0,0,0,0,0
PT_170360,Travancas e Roriz,625,239,5,1,140,0,11,2,0,0,1,0,3,4,0,0,0,0,0,67,5,0,0,0,0,0,0
PT_170340,Tronco,279,104,2,4,48,0,9,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0
PT_170341,Vale De Anta,1486,849,15,6,316,0,85,24,16,0,7,2,7,22,0,2,0,0,1,331,15,0,0,0,0,0,0
PT_170361,"Vidago (Vidago, Arcossó, Selhariz e Vilarinho das Paranheiras)",1947,933,8,12,401,0,51,27,10,0,10,4,5,10,2,1,0,0,1,378,11,0,0,0,2,0,0
PT_170344,Vilar De Nantes,1898,1008,7,11,423,0,102,23,18,0,8,2,8,18,0,5,0,0,2,368,12,0,0,0,1,0,0
PT_170345,Vilarelho Da Raia,671,248,2,1,101,0,32,2,4,0,4,0,1,0,0,0,0,0,0,95,6,0,0,0,0,0,0
PT_170347,Vilas Boas,227,90,0,0,25,0,7,0,1,0,1,1,1,3,0,0,0,0,0,48,3,0,0,0,0,0,0
PT_170343,Vila Verde Da Raia,907,426,4,5,149,0,45,10,4,0,4,0,1,7,0,1,0,0,0,192,4,0,0,0,0,0,0
PT_170349,Vilela Do Tâmega,409,208,3,0,84,0,31,2,3,0,1,0,2,2,0,0,0,0,0,74,6,0,0,0,0,0,0
PT_170348,Vilela Seca,330,139,2,1,70,0,10,3,1,0,0,1,0,2,0,0,0,0,0,48,1,0,0,0,0,0,0
PT_170401,Barqueiros,518,292,3,1,194,0,15,4,2,0,5,0,0,4,0,1,0,0,0,62,0,0,0,0,1,0,0
PT_170402,Cidadelhe,145,97,2,0,54,0,7,3,1,0,1,3,0,3,0,1,0,0,2,17,2,0,0,0,1,0,0
PT_170408,Mesão Frio (Santo André),1580,883,7,6,449,0,46,28,16,0,12,4,6,3,1,2,0,0,0,285,18,0,0,0,0,0,0
PT_170403,Oliveira,334,174,6,0,76,0,2,3,6,0,0,0,0,3,0,1,0,0,0,72,4,0,0,0,1,0,0
PT_170407,Vila Marim,1036,466,2,4,252,0,26,9,6,0,4,3,2,7,0,2,1,0,0,139,9,0,0,0,0,0,0
PT_170501,Atei,1222,550,5,0,252,0,35,18,7,0,3,3,1,7,1,5,0,0,0,205,8,0,0,0,0,0,0
PT_170502,Bilhó,628,266,4,1,87,0,12,4,6,0,3,0,0,0,0,0,0,0,1,134,14,0,0,0,0,0,0
PT_170509,Campanhó e Paradança,941,398,3,1,130,0,29,2,3,0,3,3,3,6,0,1,0,0,0,194,19,0,0,0,1,0,0
PT_170510,Ermelo e Pardelhas,610,246,5,0,86,0,21,2,4,0,1,2,0,2,0,0,0,0,0,113,10,0,0,0,0,0,0
PT_170505,São Cristóvão de Mondim de Basto,3103,1619,9,12,639,0,73,44,42,0,19,4,4,37,0,5,4,0,1,679,45,0,0,0,2,0,0
PT_170508,Vilar De Ferreiros,1198,610,2,0,227,0,29,8,14,0,1,0,1,10,0,2,0,0,0,297,17,0,0,0,2,0,0
PT_170601,Cabril,542,274,2,4,150,0,13,7,11,0,1,1,1,4,0,0,0,0,0,80,0,0,0,0,0,0,0
PT_170636,"Cambeses do Rio, Donões e Mourilhe",614,159,1,0,70,0,16,2,0,0,0,0,0,0,0,1,0,0,0,68,1,0,0,0,0,0,0
PT_170603,Cervos,394,153,1,1,48,0,13,1,1,0,1,3,0,1,1,0,0,0,0,82,0,0,0,0,0,0,0
PT_170604,Chã,1118,341,3,0,151,0,23,4,2,0,2,2,2,1,0,2,0,0,0,146,2,0,0,0,1,0,0
PT_170607,Covelo Do Gerês,185,95,0,0,44,0,4,2,0,0,0,0,1,1,0,0,0,0,1,42,0,0,0,0,0,0,0
PT_170609,Ferral,375,182,0,0,105,0,7,5,2,0,2,1,0,2,0,0,0,0,1,55,2,0,0,0,0,0,0
PT_170612,Gralhas,303,124,3,1,68,0,5,1,0,0,0,0,0,3,0,1,2,0,1,36,3,0,0,0,0,0,0
PT_170637,Meixedo e Padornelos,532,148,0,1,76,0,10,0,0,0,1,0,0,0,0,0,0,0,1,56,3,0,0,0,0,0,0
PT_170638,Montalegre e Padroso,2125,1050,10,8,417,0,43,30,13,0,5,0,8,11,0,0,2,0,2,475,24,0,0,0,2,0,0
PT_170616,Morgade,317,128,0,1,55,0,2,2,1,0,0,1,0,0,0,0,0,0,0,65,1,0,0,0,0,0,0
PT_170618,Negrões,228,92,0,0,71,0,2,0,3,0,0,0,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0
PT_170619,Outeiro,186,76,0,2,31,0,6,1,1,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
PT_170639,"Paradela, Contim e Fiães",537,205,0,0,84,0,20,9,0,0,0,0,11,0,0,6,0,0,0,73,2,0,0,0,0,0,0
PT_170623,Pitões Das Junias,282,113,0,0,65,0,2,0,1,0,0,1,0,2,0,0,0,0,0,42,0,0,0,0,0,0,0
PT_170625,Reigoso,253,77,0,1,33,0,3,1,2,0,1,1,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0
PT_170626,Salto,1552,779,9,4,379,0,40,18,5,0,5,1,1,10,0,0,0,0,1,296,9,0,0,0,1,0,0
PT_170627,Santo André,278,113,1,3,62,0,3,1,0,0,1,1,0,1,0,0,0,0,0,40,0,0,0,0,0,0,0
PT_170629,Sarraquinhos,450,132,0,1,42,0,7,1,0,0,0,0,0,1,0,0,0,0,0,75,5,0,0,0,0,0,0
PT_170640,Sezelhe e Covelães,400,166,0,5,93,0,3,1,0,0,0,0,0,0,0,0,1,0,0,63,0,0,0,0,0,0,0
PT_170631,Solveira,272,88,0,3,36,0,6,0,1,0,2,0,0,1,0,1,0,0,0,37,1,0,0,0,0,0,0
PT_170632,Tourém,173,97,1,0,56,0,4,0,1,0,0,0,0,0,0,1,0,0,0,33,1,0,0,0,0,0,0
PT_170641,Venda Nova e Pondras,486,220,4,0,101,0,10,3,2,0,2,1,1,3,0,1,0,0,0,89,2,0,0,0,1,0,0
PT_170642,Viade de Baixo e Fervidelas,963,413,2,7,207,0,25,6,2,0,2,1,1,2,2,0,0,0,0,153,2,0,0,0,1,0,0
PT_170635,Vila Da Ponte,267,123,3,0,62,0,3,0,0,0,0,0,1,1,1,0,0,0,0,51,1,0,0,0,0,0,0
PT_170643,Vilar de Perdizes e Meixide,848,277,6,5,123,0,12,2,1,0,1,0,1,2,0,1,0,0,0,118,3,0,0,0,2,0,0
PT_170701,Candedo,1067,524,4,6,232,0,40,4,4,0,3,4,1,13,0,0,0,0,1,196,15,0,0,0,1,0,0
PT_170710,Carva e Vilares,566,228,2,4,105,0,16,6,1,0,3,2,0,1,0,0,1,0,1,82,3,0,0,0,1,0,0
PT_170703,Fiolhoso,658,215,3,1,81,0,15,1,0,0,1,2,1,0,0,3,0,0,0,103,4,0,0,0,0,0,0
PT_170704,Jou,724,292,5,3,128,0,23,5,1,0,0,0,0,6,1,1,0,0,0,110,9,0,0,0,0,0,0
PT_170705,Murça,1962,1023,8,5,351,0,90,18,14,0,11,5,5,10,0,1,2,0,0,475,25,0,0,0,3,0,0
PT_170711,Noura e Palheiros,994,450,7,4,162,0,42,7,1,0,4,0,1,6,0,1,0,0,1,194,19,0,0,0,1,0,0
PT_170708,Valongo De Milhais,368,167,3,0,55,0,13,0,1,0,0,1,0,1,1,1,0,0,0,86,5,0,0,0,0,0,0
PT_170802,Fontelas,638,352,3,4,166,0,18,15,8,0,2,0,0,9,0,0,0,0,0,123,4,0,0,0,0,0,0
PT_170813,Galafura e Covelinhas,952,393,6,3,148,0,38,6,6,0,2,0,1,7,0,2,0,0,1,164,9,0,0,0,0,0,0
PT_170805,Loureiro,953,460,2,1,254,0,18,13,2,0,2,0,2,9,0,1,0,0,0,146,7,0,0,0,3,0,0
PT_170814,Moura Morta e Vinhós,838,325,5,0,143,0,15,7,5,0,0,1,1,9,0,1,1,0,0,131,6,0,0,0,0,0,0
PT_170815,Peso da Régua e Godim,8655,4631,36,38,2129,0,307,148,107,0,34,7,27,135,4,4,1,0,2,1585,62,0,0,0,5,0,0
PT_170816,Poiares e Canelas,1349,614,7,2,300,0,49,9,5,0,6,1,0,13,0,1,0,0,1,213,7,0,0,0,0,0,0
PT_170809,Sedielos,1010,401,4,4,206,0,24,4,3,0,1,1,1,5,0,2,0,0,1,140,4,0,0,0,1,0,0
PT_170810,Vilarinho Dos Freires,820,417,4,2,221,0,27,10,9,0,3,1,1,17,0,0,0,0,0,119,3,0,0,0,0,0,0
PT_170901,Alvadia,293,130,0,2,41,0,7,1,3,0,0,0,0,5,0,0,0,0,0,65,5,0,0,0,1,0,0
PT_170902,Canedo,672,181,0,0,83,0,8,0,0,0,1,3,1,1,0,0,0,0,0,82,2,0,0,0,0,0,0
PT_170908,Cerva e Limões,2780,1285,8,8,595,0,47,23,13,0,3,7,6,15,1,5,1,0,0,524,23,0,0,0,6,0,0
PT_170909,Ribeira de Pena (Salvador) e Santo Aleixo de Além-Tâmega,3776,1500,10,1,694,0,64,23,11,0,4,9,5,8,2,1,0,0,0,653,14,0,0,0,1,0,0
PT_170906,Santa Marinha,971,333,4,2,211,0,13,3,3,0,1,0,1,1,1,2,0,0,0,88,3,0,0,0,0,0,0
PT_171001,Celeirós,198,129,3,5,56,0,11,5,0,0,0,0,0,3,0,0,0,0,0,44,2,0,0,0,0,0,0
PT_171002,Covas Do Douro,409,232,2,3,104,0,9,9,5,0,0,5,0,7,0,0,0,0,0,82,4,0,0,0,2,0,0
PT_171004,Gouvinhas,283,122,3,1,48,0,11,0,2,0,1,1,0,5,0,0,0,0,0,47,3,0,0,0,0,0,0
PT_171007,Paços,754,344,5,2,161,0,38,7,8,0,3,0,0,5,0,0,0,0,0,107,8,0,0,0,0,0,0
PT_171005,Parada De Pinhão,313,195,5,1,74,0,11,5,0,0,3,0,0,2,0,0,0,0,0,90,4,0,0,0,0,0,0
PT_171016,"Provesende, Gouvães do Douro e São Cristóvão do Douro",491,271,1,4,145,0,20,9,6,0,1,2,0,2,1,1,0,0,0,74,4,0,0,0,1,0,0
PT_171009,Sabrosa,1102,665,3,4,297,0,46,17,19,0,3,2,4,21,0,1,0,0,0,231,17,0,0,0,0,0,0
PT_171011,São Lourenço De Ribapinhão,420,185,7,0,86,0,17,2,0,0,0,2,0,2,0,1,0,0,0,63,5,0,0,0,0,0,0
PT_171017,São Martinho de Antas e Paradela de Guiães,1127,549,7,5,265,0,49,18,14,0,2,1,2,9,0,0,0,0,0,166,10,0,0,0,1,0,0
PT_171013,Souto Maior,503,251,2,3,114,0,15,5,1,0,1,2,0,2,0,0,1,0,0,100,4,0,0,0,1,0,0
PT_171014,Torre Do Pinhão,375,167,3,0,41,0,13,4,1,0,2,2,1,0,1,0,0,0,0,93,5,0,0,0,1,0,0
PT_171015,Vilarinho De São Romão,268,143,3,0,65,0,19,5,3,0,0,3,0,1,0,1,0,0,0,40,3,0,0,0,0,0,0
PT_171101,Alvações Do Corgo,417,260,2,1,168,0,8,4,5,0,1,1,0,4,0,1,0,0,0,61,3,0,0,0,1,0,0
PT_171102,Cumieira,1142,568,3,9,276,0,39,12,7,0,4,1,1,4,0,3,0,0,1,197,11,0,0,0,0,0,0
PT_171103,Fontes,946,441,5,2,241,0,21,5,7,0,4,2,1,2,0,0,0,0,0,139,11,0,0,0,1,0,0
PT_171111,Lobrigos (São Miguel e São João Baptista) e Sanhoane,2683,1457,17,13,734,0,108,34,25,0,12,1,6,25,0,2,0,0,0,442,38,0,0,0,0,0,0
PT_171112,Louredo e Fornelos,699,378,4,2,187,0,10,7,8,0,1,1,1,4,0,0,0,0,0,151,1,0,0,0,1,0,0
PT_171106,Medrões,491,277,4,1,152,0,15,2,5,0,2,1,0,4,0,1,0,0,0,85,5,0,0,0,0,0,0
PT_171110,Sever,804,367,2,2,185,0,28,5,2,0,1,0,1,5,0,0,0,0,1,131,4,0,0,0,0,0,0
PT_171201,Água Revés E Crasto,357,179,1,2,58,0,8,3,1,0,1,1,0,2,1,1,0,0,0,98,1,0,0,0,1,0,0
PT_171203,Algeriz,602,253,3,2,83,0,17,1,0,0,5,0,0,0,0,1,0,0,0,134,6,0,0,0,1,0,0
PT_171205,Bouçoães,491,178,0,1,48,0,16,5,0,0,1,0,0,0,0,1,0,0,0,100,5,0,0,0,1,0,0
PT_171206,Canaveses,288,118,0,4,23,0,14,4,2,0,1,0,0,1,0,0,0,0,1,67,1,0,0,0,0,0,0
PT_171232,Carrazedo de Montenegro e Curros,2016,895,18,7,194,0,104,9,10,0,9,2,3,9,1,2,1,0,0,496,24,0,0,0,6,0,0
PT_171209,Ervões,717,288,5,6,96,0,22,1,4,0,5,0,0,0,0,3,1,0,0,134,10,0,0,0,1,0,0
PT_171211,Fornos Do Pinhal,331,211,8,0,43,0,2,5,0,0,0,0,2,0,0,1,0,0,0,150,0,0,0,0,0,0,0
PT_171212,Friões,738,280,7,2,61,0,11,4,0,0,0,0,1,1,0,0,0,0,0,179,11,0,0,0,3,0,0
PT_171233,"Lebução, Fiães e Nozelos",819,320,7,0,82,0,29,0,0,0,0,0,0,2,0,1,0,0,0,194,4,0,0,0,1,0,0
PT_171215,Padrela E Tazem,442,155,1,2,50,0,8,0,1,0,2,0,0,3,0,1,0,0,0,85,1,0,0,0,1,0,0
PT_171216,Possacos,466,246,5,1,74,0,36,2,0,0,3,1,4,0,2,0,0,0,0,116,2,0,0,0,0,0,0
PT_171217,Rio Torto,393,168,2,2,49,0,6,0,0,0,1,0,0,1,0,0,0,0,0,102,5,0,0,0,0,0,0
PT_171219,Santa Maria De Emeres,333,180,1,1,52,0,17,4,0,0,0,1,2,1,0,1,0,0,0,97,3,0,0,0,0,0,0
PT_171220,Santa Valha,436,205,0,2,54,0,20,1,1,0,0,1,0,0,0,0,0,0,1,119,5,0,0,0,1,0,0
PT_171221,Santiago da Ribeira de Alhariz,847,248,2,1,38,0,20,2,2,0,0,1,0,1,0,2,0,0,0,172,6,0,0,0,1,0,0
PT_171222,São João Da Corveira,763,282,12,0,116,0,24,1,5,0,2,1,2,2,1,0,0,0,0,108,6,0,0,0,2,0,0
PT_171223,São Pedro De Veiga De Lila,331,146,3,1,58,0,11,1,0,0,0,0,1,1,0,0,0,0,0,63,7,0,0,0,0,0,0
PT_171224,Serapicos,294,161,4,0,27,0,11,5,1,0,1,1,0,1,0,0,0,0,0,101,8,0,0,0,1,0,0
PT_171234,Sonim e Barreiros,495,235,4,1,69,0,35,4,4,0,2,0,0,1,0,2,0,0,1,107,5,0,0,0,0,0,0
PT_171235,Tinhela e Alvarelhos,408,161,1,2,43,0,15,3,3,0,1,3,1,2,0,0,0,0,0,81,6,0,0,0,0,0,0
PT_171227,Vales,266,126,3,2,40,0,4,1,0,0,0,1,0,1,0,0,0,0,0,73,1,0,0,0,0,0,0
PT_171236,Valpaços e Sanfins,5121,2169,28,29,727,0,258,61,38,0,16,9,12,30,3,2,1,0,2,926,26,0,0,0,1,0,0
PT_171229,Vassal,495,215,2,3,55,0,17,4,2,0,0,0,0,3,0,0,0,0,0,124,5,0,0,0,0,0,0
PT_171230,Veiga De Lila,252,199,0,0,22,0,19,0,2,0,0,0,0,0,0,0,0,0,0,155,1,0,0,0,0,0,0
PT_171231,Vilarandelo,1025,451,10,7,130,0,49,1,10,0,2,1,0,2,0,2,1,0,0,225,11,0,0,0,0,0,0
PT_171302,Alfarela De Jales,455,207,6,1,79,0,13,2,2,0,0,3,0,2,1,1,0,0,0,95,2,0,0,0,0,0,0
PT_171319,Alvão,1204,523,4,7,175,0,24,2,1,0,3,3,1,5,0,2,0,0,0,287,7,0,0,0,2,0,0
PT_171303,Bornes De Aguiar,2181,1008,9,11,447,0,67,18,12,0,7,6,4,6,1,1,2,0,0,400,17,0,0,0,0,0,0
PT_171304,Bragado,612,296,6,2,128,0,8,4,3,0,0,0,1,1,1,1,1,0,1,137,1,0,0,0,1,0,0
PT_171305,Capeludos,529,234,2,1,89,0,6,1,1,0,1,1,1,1,0,0,0,0,0,129,1,0,0,0,0,0,0
PT_171320,Pensalvos e Parada de Monteiros,428,187,2,0,77,0,4,6,0,0,2,1,0,8,0,1,0,0,0,80,6,0,0,0,0,0,0
PT_171317,Sabroso De Aguiar,693,335,1,4,154,0,30,8,2,0,4,0,2,8,0,1,2,0,0,117,2,0,0,0,0,0,0
PT_171310,Soutelo De Aguiar,755,348,6,3,185,0,19,9,0,0,6,1,0,6,0,1,0,0,0,108,4,0,0,0,0,0,0
PT_171311,Telões,1537,704,9,6,276,0,61,17,15,0,4,4,7,5,0,2,2,0,1,284,9,0,0,0,2,0,0
PT_171312,Tresminas,487,225,7,1,68,0,10,0,7,0,2,1,0,8,1,0,1,0,0,115,4,0,0,0,0,0,0
PT_171313,Valoura,430,200,2,1,82,0,11,1,2,0,0,0,0,1,0,0,0,0,0,97,3,0,0,0,0,0,0
PT_171314,Vila Pouca De Aguiar,3233,1820,16,17,856,0,93,30,44,0,19,3,4,40,0,3,1,0,0,676,17,0,0,0,1,0,0
PT_171315,Vreia De Bornes,707,346,5,4,108,0,27,6,5,0,1,3,3,2,0,1,2,0,1,170,8,0,0,0,0,0,0
PT_171316,Vreia De Jales,981,474,10,0,234,0,42,8,5,0,3,0,3,8,0,0,0,0,0,156,4,0,0,0,1,0,0
PT_171401,Abaças,1122,533,4,6,266,0,33,10,3,0,2,0,4,13,1,2,0,0,0,183,4,0,0,0,2,0,0
PT_171431,Adoufe e Vilarinho de Samardã,2845,1496,10,20,625,0,127,32,37,0,16,4,10,35,2,3,3,0,3,541,28,0,0,0,0,0,0
PT_171403,Andrães,1581,908,9,2,340,0,87,20,14,0,10,5,2,9,0,3,0,0,1,388,17,0,0,0,1,0,0
PT_171404,Arroios,1033,708,2,8,249,0,53,24,26,0,18,5,3,10,2,0,0,0,5,293,9,0,0,0,1,0,0
PT_171432,Borbela e Lamas de Olo,2695,1512,14,12,596,0,130,46,40,0,17,12,9,9,2,6,0,0,0,599,19,0,0,0,1,0,0
PT_171406,Campeã,1615,803,9,9,297,0,44,19,5,0,6,1,2,7,1,2,0,0,0,384,15,0,0,0,2,0,0
PT_171433,Constantim e Vale de Nogueiras,1854,1044,11,19,381,0,95,27,25,0,9,6,3,15,2,1,0,0,0,438,10,0,0,0,2,0,0
PT_171409,Folhadela,1994,1241,7,16,531,0,90,44,31,0,8,4,8,28,1,1,1,0,1,454,15,0,0,0,1,0,0
PT_171410,Guiães,625,255,2,1,83,0,36,8,1,0,0,0,0,5,0,0,0,0,0,110,7,0,0,0,2,0,0
PT_171414,Lordelo,2747,1606,18,11,678,0,130,58,66,0,19,9,8,27,5,2,1,0,1,557,13,0,0,0,3,0,0
PT_171415,Mateus,3055,2008,13,20,749,0,142,78,85,0,24,9,13,39,0,1,0,0,1,813,20,0,0,0,1,0,0
PT_171416,Mondrões,957,575,3,3,245,0,58,10,17,0,1,5,3,7,0,1,0,0,1,208,11,0,0,0,2,0,0
PT_171434,Mouçós e Lamares,3476,1997,23,22,763,0,183,43,37,0,16,5,24,35,1,3,1,0,1,800,38,0,0,0,2,0,0
PT_171435,Nogueira e Ermida,909,524,4,4,241,0,54,7,4,0,2,4,2,5,1,0,0,0,0,186,10,0,0,0,0,0,0
PT_171420,Parada De Cunhos,1650,993,10,11,472,0,59,38,22,0,13,2,10,22,1,2,0,0,1,321,9,0,0,0,0,0,0
PT_171436,"Pena, Quintã e Vila Cova",932,476,5,3,155,0,34,7,3,0,4,1,1,2,2,3,1,0,2,231,19,0,0,0,3,0,0
PT_171437,São Tomé do Castelo e Justes,1363,622,10,12,218,0,48,20,6,0,8,8,1,12,1,0,0,0,2,265,11,0,0,0,0,0,0
PT_171426,Torgueda,1575,907,7,5,461,0,51,24,14,0,4,7,4,6,0,1,1,0,0,310,11,0,0,0,1,0,0
PT_171429,Vila Marim,1720,1017,9,12,436,0,62,20,16,0,5,3,5,15,0,2,0,0,2,413,16,0,0,0,1,0,0
PT_171438,Vila Real,15928,10050,69,111,3941,0,604,389,334,0,126,22,130,262,5,12,6,0,8,3895,126,0,0,0,10,0,0
PT_180101,Aldeias,320,169,4,1,32,0,19,6,5,0,1,1,1,5,2,1,0,0,0,84,6,0,1,0,0,0,0
PT_180121,Aricera e Goujoim,198,109,3,0,39,0,2,0,6,0,1,1,0,1,0,0,0,0,0,34,22,0,0,0,0,0,0
PT_180120,Armamar,1350,736,7,9,245,0,64,25,28,2,5,4,5,30,0,1,1,0,1,292,16,0,1,0,0,0,0
PT_180104,Cimbres,248,130,1,0,33,0,18,2,0,1,0,0,0,0,1,1,3,0,0,68,2,0,0,0,0,0,0
PT_180106,Folgosa,395,170,1,2,74,0,13,6,3,0,0,0,1,12,0,0,0,0,1,54,3,0,0,0,0,0,0
PT_180107,Fontelo,598,332,4,3,153,0,11,8,1,0,0,2,2,9,0,0,0,0,1,133,5,0,0,0,0,0,0
PT_180109,Queimada,261,142,3,1,40,0,11,4,12,0,2,4,0,3,0,0,0,0,1,51,10,0,0,0,0,0,0
PT_180110,Queimadela,229,153,5,2,57,0,6,1,5,0,1,0,1,1,0,0,0,0,0,71,3,0,0,0,0,0,0
PT_180111,Santa Cruz,161,88,0,0,16,0,8,1,0,0,1,0,1,2,0,0,0,0,0,53,6,0,0,0,0,0,0
PT_180114,São Cosmado,618,241,2,1,113,0,10,3,2,0,4,1,1,4,1,0,0,0,0,92,5,0,1,0,1,0,0
PT_180115,São Martinho Das Chãs,547,272,1,0,75,0,19,5,6,0,4,1,1,2,0,0,0,0,0,152,6,0,0,0,0,0,0
PT_180122,São Romão e Santiago,280,141,3,0,54,0,10,2,2,0,1,1,2,6,0,0,0,0,1,55,4,0,0,0,0,0,0
PT_180118,Vacalar,182,113,2,1,45,0,12,1,4,0,0,0,1,0,0,0,0,0,1,45,1,0,0,0,0,0,0
PT_180123,Vila Seca e Santo Adrião,421,198,5,2,96,0,15,2,3,0,1,0,0,6,0,0,0,0,1,59,8,0,0,0,0,0,0
PT_180201,Beijós,873,501,4,8,205,0,57,6,11,1,4,2,2,2,0,1,1,0,1,186,5,0,2,0,3,0,0
PT_180202,Cabanas De Viriato,1404,734,13,10,347,0,48,24,18,0,6,2,3,6,0,1,0,0,1,242,11,0,1,0,1,0,0
PT_180208,Carregal do Sal,3132,1545,22,25,629,0,137,56,44,2,10,3,12,19,1,2,2,0,3,551,25,0,2,0,0,0,0
PT_180204,Oliveira Do Conde,2781,1457,15,17,663,0,108,53,21,1,18,3,8,29,0,1,1,0,2,490,24,0,2,0,1,0,0
PT_180206,Parada,826,358,2,3,149,0,33,24,2,0,3,0,0,6,0,0,0,0,1,119,16,0,0,0,0,0,0
PT_180301,Almofala,248,115,1,2,34,0,5,0,1,0,0,1,0,1,0,0,0,0,0,61,9,0,0,0,0,0,0
PT_180303,Cabril,344,191,1,0,109,0,8,2,5,1,0,1,1,2,0,0,0,0,1,56,4,0,0,0,0,0,0
PT_180304,Castro Daire,4255,2157,20,35,740,0,217,52,62,1,22,6,10,43,0,1,0,0,1,909,35,0,1,0,2,0,0
PT_180305,Cujó,291,158,2,2,48,0,10,1,3,0,1,0,0,1,1,1,0,0,0,80,6,0,2,0,0,0,0
PT_180309,Gosende,359,196,4,6,95,0,22,5,1,0,0,0,1,2,0,0,0,0,0,54,6,0,0,0,0,0,0
PT_180323,"Mamouros, Alva e Ribolhos",1253,660,3,6,258,0,96,9,7,2,3,1,3,5,0,0,0,0,1,257,8,0,1,0,0,0,0
PT_180324,Mezio e Moura Morta,492,262,4,13,81,0,25,7,1,0,4,1,0,4,0,0,1,0,0,112,9,0,0,0,0,0,0
PT_180312,Mões,1750,825,4,4,344,0,100,19,18,0,4,8,10,6,0,1,1,0,1,291,13,0,1,0,0,0,0
PT_180313,Moledo,1223,460,5,3,185,0,38,4,0,0,1,3,3,1,1,0,1,0,0,209,5,0,1,0,0,0,0
PT_180314,Monteiras,442,234,1,3,71,0,36,0,1,0,1,0,0,0,0,0,0,0,0,107,13,0,0,0,1,0,0
PT_180325,Parada de Ester e Ester,755,389,8,1,196,0,19,2,3,0,4,1,0,3,0,0,1,0,1,147,3,0,0,0,0,0,0
PT_180317,Pepim,287,143,3,0,50,0,7,2,0,0,0,0,0,1,0,0,0,0,0,79,1,0,0,0,0,0,0
PT_180326,Picão e Ermida,468,226,5,0,64,0,19,8,5,0,0,1,0,2,0,0,0,0,0,110,12,0,0,0,0,0,0
PT_180319,Pinheiro,687,342,3,3,148,0,26,2,0,0,0,0,2,3,0,1,0,0,1,147,5,0,1,0,0,0,0
PT_180327,Reriz e Gafanhão,717,326,4,4,156,0,25,1,4,0,2,3,1,5,0,0,0,0,2,110,8,0,0,0,1,0,0
PT_180322,São Joaninho,342,181,4,2,58,0,29,2,4,0,0,1,0,0,0,0,1,0,0,78,2,0,0,0,0,0,0
PT_180418,"Alhões, Bustelo, Gralheira e Ramires",523,360,2,4,175,0,41,3,6,0,1,4,0,5,1,0,0,0,1,110,6,0,1,0,0,0,0
PT_180403,Cinfães,2781,1442,14,8,756,0,72,42,20,4,12,8,10,19,1,3,0,0,2,455,13,0,0,0,3,0,0
PT_180404,Espadanedo,1022,521,4,2,193,0,26,9,11,1,3,8,0,2,1,0,0,0,1,251,7,0,1,0,1,0,0
PT_180405,Ferreiros De Tendais,499,240,2,0,144,0,18,2,4,0,2,4,1,1,0,0,0,0,0,50,12,0,0,0,0,0,0
PT_180406,Fornelos,516,290,2,1,177,0,8,2,3,1,1,8,1,3,0,0,0,0,0,77,6,0,0,0,0,0,0
PT_180408,Moimenta,360,185,5,0,106,0,4,3,1,0,2,1,2,4,1,0,0,0,0,53,3,0,0,0,0,0,0
PT_180409,Nespereira,1646,860,17,6,359,0,30,20,9,0,3,11,2,7,0,0,0,0,1,376,16,0,3,0,0,0,0
PT_180410,Oliveira Do Douro,1186,589,7,7,380,0,29,15,3,0,5,2,2,10,1,2,0,0,0,122,4,0,0,0,0,0,0
PT_180412,Santiago De Piães,1491,606,6,10,324,0,18,18,7,0,1,7,2,6,2,0,1,0,0,195,9,0,0,0,0,0,0
PT_180413,São Cristovão De Nogueira,1501,713,6,6,419,0,42,12,5,3,3,6,1,7,1,1,0,0,0,200,1,0,0,0,0,0,0
PT_180414,Souselo,2539,1168,11,7,634,0,46,21,14,2,10,14,0,15,2,1,3,0,0,372,15,0,0,0,1,0,0
PT_180415,Tarouquela,970,519,3,4,285,0,18,7,4,0,4,2,3,4,0,0,0,0,2,175,7,0,1,0,0,0,0
PT_180416,Tendais,622,358,2,4,140,0,26,2,5,0,0,1,3,4,0,0,0,0,0,160,10,0,1,0,0,0,0
