gisco_id,name,registered,turnout,invalid,blank,PS,PPD/PSD-CDS-PP,MPT,CDU,B.E.,L,PCTP/MRPP,PPV/CDC,PAN,PND,PPM,PTP,MAS,PDA,E,POUS
PT_160440,Troporiz e Lapela,588,215,7,15,88,61,16,6,2,3,3,0,7,2,0,1,1,0,3,0
PT_160431,Trute,396,68,3,5,19,29,4,1,1,3,0,0,0,1,0,0,1,0,1,0
PT_160501,Agualonga,315,91,2,4,39,24,6,6,3,3,1,0,0,1,0,1,1,0,0,0
PT_160522,Bico e Cristelo,861,180,3,11,81,35,9,6,7,9,2,3,5,5,1,1,1,0,1,0
PT_160503,Castanheira,626,124,4,6,55,38,9,5,4,0,0,0,0,1,0,2,0,0,0,0
PT_160523,Cossourado e Linhares,597,167,2,8,73,47,8,11,6,1,4,0,2,1,1,1,1,0,1,0
PT_160505,Coura,443,141,3,12,33,71,8,3,4,0,0,0,0,5,1,0,1,0,0,0
PT_160507,Cunha,512,112,2,4,56,30,3,1,3,0,0,2,0,2,3,3,1,1,0,1
PT_160524,Formariz e Ferreira,1093,299,2,12,103,103,15,31,8,3,5,2,4,4,2,1,0,0,4,0
PT_160510,Infesta,490,123,0,8,37,47,10,8,3,1,2,0,2,3,0,0,0,0,1,1
PT_160525,Insalde e Porreiras,561,125,4,9,43,34,12,4,4,2,1,0,5,3,1,1,1,0,0,1
PT_160513,Mozelos,333,100,1,4,52,16,9,4,5,0,4,0,0,2,0,3,0,0,0,0
PT_160514,Padornelo,449,127,1,9,73,26,7,1,0,1,2,1,2,3,0,0,1,0,0,0
PT_160515,Parada,319,79,2,6,24,30,4,2,1,2,4,0,1,0,0,1,0,1,1,0
PT_160526,Paredes de Coura e Resende,1931,540,11,25,243,86,39,65,16,13,13,1,13,3,2,3,2,1,3,1
PT_160519,Romarigães,267,79,3,2,36,22,2,3,2,5,1,0,1,0,1,0,0,0,0,1
PT_160520,Rubiães,576,127,1,5,47,49,4,6,4,5,2,0,0,2,0,1,0,0,1,0
PT_160521,Vascões,261,58,2,5,16,26,3,3,0,0,1,0,1,0,0,0,0,0,1,0
PT_160601,Azias,484,112,3,2,34,62,0,1,0,4,0,0,1,2,1,2,0,0,0,0
PT_160602,Boivães,335,100,3,1,22,67,3,0,2,0,1,0,0,1,0,0,0,0,0,0
PT_160603,Bravães,657,217,1,12,86,72,17,9,5,3,4,0,2,1,2,3,0,0,0,0
PT_160604,Britelo,708,207,5,3,111,55,9,9,5,0,3,1,1,3,0,1,1,0,0,0
PT_160626,"Crasto, Ruivos e Grovelas",1061,286,4,6,112,126,12,4,2,0,2,1,6,5,3,2,0,0,1,0
PT_160606,Cuide De Vila Verde,404,105,4,3,27,51,6,6,3,0,0,0,0,2,0,2,0,0,0,1
PT_160627,"Entre Ambos-os-Rios, Ermida e Germil",828,234,4,7,106,80,15,10,4,1,3,0,0,0,3,0,0,1,0,0
PT_160611,Lavradas,1003,260,3,9,69,144,10,7,4,1,3,1,1,1,1,5,0,0,1,0
PT_160612,Lindoso,658,167,4,3,65,71,10,5,2,1,0,0,1,3,1,0,0,1,0,0
PT_160613,Nogueira,488,159,5,4,63,66,4,6,2,4,0,0,1,4,0,0,0,0,0,0
PT_160614,Oleiros,560,178,7,8,47,91,12,2,3,5,1,0,1,1,0,0,0,0,0,0
PT_160628,"Ponte da Barca, V.N. Muía, Paço Vedro Magalhães",4430,1285,28,45,613,346,88,70,33,15,12,2,13,10,2,1,2,1,3,1
PT_160619,Sampriz,506,118,3,3,39,53,3,4,2,3,1,1,0,1,2,2,0,0,0,1
PT_160629,Touvedo (São Lourenço e Salvador),520,200,1,9,63,105,4,2,4,4,1,0,2,2,2,1,0,0,0,0
PT_160623,Vade (São Pedro),352,101,2,1,36,55,3,0,1,0,0,0,1,0,0,2,0,0,0,0
PT_160624,Vade (São Tomé),354,109,0,6,56,34,4,2,1,3,2,0,1,0,0,0,0,0,0,0
PT_160630,Vila Chã (São João Baptista e Santiago),891,166,0,3,64,77,10,4,1,0,1,0,4,1,0,1,0,0,0,0
PT_160701,Anais,1093,464,17,24,50,275,46,9,11,11,2,6,3,3,0,4,1,1,1,0
PT_160752,Arca e Ponte de Lima,3468,1354,47,71,353,426,98,208,49,24,33,4,10,6,9,6,3,1,6,0
PT_160704,Arcozelo,3405,1230,28,62,358,442,88,162,21,17,24,2,5,9,5,4,2,0,1,0
PT_160753,"Ardegão, Freixo e Mato",1823,691,29,54,167,284,61,39,19,4,13,0,6,4,3,3,2,2,1,0
PT_160754,Associação de Freguesias do Vale do Neiva,1254,411,9,28,37,267,23,8,8,6,4,1,4,3,1,5,2,3,1,1
PT_160755,Bárrio e Cepões,925,296,8,10,81,121,26,23,7,3,8,0,1,2,2,3,1,0,0,0
PT_160707,Beiral Do Lima,801,244,3,9,36,166,12,6,1,1,0,0,1,3,2,2,1,0,0,1
PT_160708,Bertiandos,404,178,8,12,27,99,13,5,1,2,4,2,0,3,1,0,1,0,0,0
PT_160709,Boalhosa,307,61,0,0,4,55,1,0,1,0,0,0,0,0,0,0,0,0,0,0
PT_160710,Brandara,423,140,3,12,25,70,13,4,2,4,3,0,0,1,1,1,0,0,1,0
PT_160756,Cabaços e Fojo Lobal,1145,422,6,14,41,283,27,3,11,11,7,0,5,5,2,2,0,2,2,1
PT_160757,Cabração e Moreira do Lima,1046,397,11,18,96,195,33,19,5,3,5,1,0,4,2,3,0,1,0,1
PT_160713,Calheiros,929,297,8,8,61,159,20,15,5,5,1,0,1,3,4,2,1,2,2,0
PT_160714,Calvelo,778,295,4,12,68,167,12,14,3,3,0,0,2,6,0,3,0,0,1,0
PT_160716,Correlhã,2686,1000,30,65,181,531,72,40,17,8,14,0,10,10,7,5,4,4,2,0
PT_160717,Estorãos,500,176,11,7,29,88,12,8,10,1,1,0,1,5,0,2,0,1,0,0
PT_160718,Facha,1368,515,17,35,92,240,31,44,19,2,8,1,4,5,6,6,3,0,0,2
PT_160719,Feitosa,1064,395,6,27,99,158,37,30,6,2,15,0,5,4,1,4,0,0,0,1
PT_160721,Fontão,1067,377,14,20,63,214,27,16,3,2,3,3,1,1,2,3,1,1,3,0
PT_160758,Fornelos e Queijada,1749,562,18,37,91,324,33,11,11,5,2,6,3,7,3,5,4,0,2,0
PT_160724,Friastelas,641,188,4,5,40,102,12,4,3,4,2,1,1,0,5,1,0,2,2,0
PT_160726,Gandra,1142,359,6,24,79,176,22,17,8,4,4,0,6,1,2,5,1,2,2,0
PT_160727,Gemieira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_160728,Gondufe,455,114,0,1,11,78,11,4,1,2,0,0,1,1,3,1,0,0,0,0
PT_160729,Labruja,444,147,5,8,21,80,8,7,2,3,1,3,2,2,0,2,1,0,2,0
PT_160759,"Labrujó, Rendufe e Vilar do Monte",458,155,5,3,45,72,9,5,2,1,2,1,4,4,0,0,0,1,0,1
PT_160760,Navió e Vitorino dos Piães,1792,596,16,20,103,329,48,20,7,2,16,3,5,6,5,6,5,0,4,1
PT_160734,Poiares,759,270,6,21,50,160,5,2,2,2,3,0,2,3,3,9,1,0,1,0
PT_160744,Rebordões (Santa Maria),1005,389,10,23,60,229,16,21,8,6,4,0,2,1,2,4,1,0,2,0
PT_160747,Rebordões (Souto),1132,355,8,21,49,223,15,8,6,3,4,2,3,3,1,5,2,0,2,0
PT_160737,Refóios Do Lima,2406,697,10,37,147,364,43,32,14,4,7,7,5,5,4,8,6,2,1,1
PT_160739,Ribeira,1750,691,28,36,252,186,65,54,22,12,6,1,6,5,6,6,2,0,4,0
PT_160740,Sá,383,157,3,22,29,77,11,3,0,6,1,0,3,0,0,1,1,0,0,0
PT_160742,Santa Comba,536,270,5,25,86,79,29,14,6,3,4,1,6,2,0,6,1,0,2,1
PT_160743,Santa Cruz Do Lima,487,158,5,5,27,92,12,5,1,0,2,1,0,2,3,2,0,0,0,1
PT_160703,São Pedro d'Arcos,682,218,7,12,50,102,10,14,7,4,3,2,0,1,0,0,1,4,1,0
PT_160745,Seara,613,273,22,8,56,131,16,15,7,3,1,0,5,1,1,4,1,1,1,0
PT_160746,Serdedelo,507,196,9,10,34,115,2,6,2,3,2,1,2,4,1,3,1,0,1,0
PT_160750,Vitorino Das Donas,993,355,13,23,56,139,54,33,11,4,8,0,3,2,3,3,0,1,2,0
PT_160802,Boivão,318,95,1,3,13,66,5,0,2,0,1,0,1,0,2,1,0,0,0,0
PT_160803,Cerdal,1718,345,8,29,96,129,28,23,10,2,7,1,1,6,2,1,1,1,0,0
PT_160805,Fontoura,696,205,3,17,31,115,9,6,2,3,3,1,4,5,2,1,1,0,2,0
PT_160806,Friestas,582,194,5,13,81,44,16,20,5,2,3,0,2,0,0,2,0,1,0,0
PT_160817,Gandra e Taião,1404,365,13,16,126,139,24,14,7,4,4,0,6,3,4,1,0,0,3,1
PT_160808,Ganfei,1182,380,5,19,148,140,28,12,3,6,4,0,4,4,1,2,2,0,2,0
PT_160818,Gondomil e Safins,569,147,3,5,26,75,19,6,3,1,1,0,1,1,1,4,0,0,1,0
PT_160819,São Julião e Silva,625,176,3,11,40,89,9,6,1,5,2,0,4,1,2,2,0,0,1,0
PT_160812,São Pedro Da Torre,1274,431,4,14,140,201,31,11,2,2,4,0,6,2,8,1,3,0,1,1
PT_160820,"Valença, Cristelo Covo e Arão",4833,1127,30,59,350,453,91,53,27,13,18,2,9,5,5,3,1,1,5,2
PT_160816,Verdoejo,585,214,4,6,84,50,18,27,10,0,5,1,1,3,1,1,0,0,2,1
PT_160901,Afife,1586,651,21,41,158,156,74,112,25,15,17,3,10,6,2,2,1,0,4,4
PT_160902,Alvarães,2819,843,34,45,228,311,60,38,33,17,18,6,12,15,7,3,6,3,5,2
PT_160903,Amonde,308,147,7,11,34,40,20,8,4,1,6,0,3,3,0,5,2,1,0,2
PT_160904,Anha,2447,887,31,89,248,282,67,52,35,15,17,1,14,11,4,7,4,2,6,2
PT_160905,Areosa,4431,1492,46,70,441,251,218,229,100,26,39,4,26,10,9,7,7,0,6,3
PT_160941,Barroselas e Carvoeiro,5014,1558,44,120,446,545,147,80,61,23,15,6,22,21,7,10,6,1,3,1
PT_160942,Cardielos e Serreleis,2012,842,32,40,260,276,74,70,30,8,13,2,13,6,4,4,5,1,4,0
PT_160908,Carreço,1670,611,22,49,155,146,80,64,38,13,12,3,11,4,1,6,3,1,3,0
PT_160910,Castelo Do Neiva,3390,726,27,42,200,266,67,30,23,10,18,1,8,9,8,5,6,3,2,1
PT_160940,Chafé,3090,698,28,52,196,163,80,65,37,11,23,4,13,6,2,7,4,2,0,5
PT_160911,Darque,7302,1989,56,108,578,393,190,375,98,30,45,11,33,18,16,11,15,1,11,0
PT_160914,Freixieiro De Soutelo,464,142,1,6,39,42,24,10,5,1,5,0,2,1,1,3,1,0,1,0
PT_160943,"Geraz do Lima (São Maria, São Leocádia, Moreira), Deão",3576,1127,41,90,325,454,69,36,21,11,11,4,9,22,7,11,7,2,5,2
PT_160915,Lanheses,1679,599,23,33,148,238,53,38,20,8,7,0,10,11,1,1,3,3,1,1
PT_160944,Mazarefes e Vila Fria,2773,953,27,67,320,223,82,101,41,27,27,3,5,8,5,6,3,2,5,1
PT_160920,Montaria,616,220,9,7,56,72,30,5,10,1,2,0,4,8,1,4,2,3,5,1
PT_160922,Mujães,1533,516,13,42,143,186,51,27,15,6,12,3,7,5,2,2,1,1,0,0
PT_160945,"Nogueira, Meixedo e Vilar de Murteda",1579,592,10,21,171,228,71,27,13,15,9,3,7,8,2,2,1,0,1,3
PT_160925,Outeiro,1246,457,18,66,106,127,44,22,12,8,12,3,9,12,6,5,5,0,1,1
PT_160926,Perre,2746,1148,67,88,239,263,132,186,69,22,23,3,19,8,9,7,6,2,4,1
PT_160948,Santa Maria Maior e Monserrate e Meadela,23244,8590,298,450,2283,1610,895,1671,576,229,182,25,155,49,45,42,23,10,36,11
PT_160928,Santa Marta de Portuzelo,3629,1331,54,74,420,335,129,148,74,23,20,4,12,12,5,12,1,5,2,1
PT_160923,São Romão de Neiva,1276,401,11,20,125,146,24,23,18,3,4,1,10,7,1,1,0,2,3,2
PT_160946,"Subportela, Deocriste e Portela Susã",2471,768,24,67,245,265,57,35,23,10,5,1,5,8,6,2,3,3,7,2
PT_160947,Torre e Vila Mou,1270,432,11,24,78,200,44,20,14,8,3,5,8,8,4,2,1,0,1,1
PT_160938,Vila De Punhe,2385,773,30,51,284,193,67,53,37,7,17,3,13,10,5,2,1,0,0,0
PT_160935,Vila Franca,1746,572,18,25,178,177,50,63,19,5,7,3,11,7,4,1,1,0,1,2
PT_161016,Campos e Vila Meã,1447,436,15,26,149,144,41,21,14,2,4,0,2,5,5,1,5,0,1,1
PT_161017,Candemil e Gondar,392,180,7,4,67,64,11,9,4,2,4,1,1,3,0,1,0,1,1,0
PT_161003,Cornes,475,139,3,12,57,40,9,7,1,1,2,0,2,3,0,1,1,0,0,0
PT_161004,Covas,661,203,10,12,59,59,20,13,9,3,3,0,3,6,1,1,2,0,2,0
PT_161006,Gondarém,976,297,11,10,128,77,26,13,4,3,8,2,4,5,2,0,1,1,1,1
PT_161007,Loivo,885,254,7,16,121,42,27,13,10,6,5,1,3,2,1,0,0,0,0,0
PT_161009,Mentrestido,293,97,3,3,34,35,1,0,4,1,1,1,8,2,2,0,1,0,0,1
PT_161018,Reboreda e Nogueira,971,282,13,13,102,89,25,19,8,7,1,0,1,2,1,0,0,1,0,0
PT_161012,Sapardos,386,155,3,7,64,70,4,1,1,0,0,0,2,2,0,1,0,0,0,0
PT_161013,Sopo,638,173,1,5,70,55,11,6,5,4,3,0,1,6,2,0,1,2,1,0
PT_161019,Vila Nova de Cerveira e Lovelhe,1867,623,19,41,210,177,74,35,23,9,9,3,8,4,4,2,2,0,1,2
PT_170101,Alijó,2482,825,26,28,271,332,44,41,17,10,12,3,8,4,4,17,4,3,0,1
PT_170120,Carlão e Amieiro,963,321,16,13,113,110,16,14,4,3,9,1,6,6,4,2,3,0,1,0
PT_170121,Castedo e Cotas,623,219,6,5,55,113,12,5,2,3,4,0,3,4,2,4,1,0,0,0
PT_170107,Favaios,1114,354,12,7,155,109,32,16,8,3,3,0,0,3,0,1,3,0,2,0
PT_170108,Pegarinhos,595,140,5,3,47,55,1,20,4,0,1,0,1,2,0,0,1,0,0,0
PT_170109,Pinhão,665,232,7,21,88,54,5,44,3,1,6,0,1,2,0,0,0,0,0,0
PT_170122,Pópulo e Ribalonga,714,163,11,8,65,54,14,1,2,0,3,0,1,1,2,0,1,0,0,0
PT_170112,Sanfins Do Douro,1568,536,12,16,216,210,21,24,6,4,6,0,2,2,2,2,5,2,5,1
PT_170113,Santa Eugénia,394,179,9,1,83,74,6,3,0,0,1,0,0,0,0,0,1,0,1,0
PT_170114,São Mamede De Ribatua,764,237,12,16,107,69,11,9,3,0,3,1,1,0,1,1,2,0,1,0
PT_170123,"Vale Mendiz, Casal Loivos, Vilarinho Cotas",593,220,3,3,92,80,9,15,5,1,6,0,2,0,0,3,1,0,0,0
PT_170116,Vila Chã,606,179,8,5,78,68,10,0,3,1,1,0,1,0,0,2,1,0,1,0
PT_170118,Vilar De Maçada,1021,287,9,8,120,107,10,4,7,3,0,1,6,4,0,1,4,0,2,1
PT_170117,Vila Verde,755,135,2,3,46,69,4,0,3,0,0,0,1,2,2,3,0,0,0,0
PT_170217,Alturas do Barroso e Cerdedo,787,234,6,3,69,136,8,7,0,0,2,0,1,2,0,0,0,0,0,0
PT_170218,Ardãos e Bobadela,904,317,8,20,79,167,7,10,3,2,2,1,0,8,3,3,1,1,1,1
PT_170203,Beça,1137,441,11,13,93,294,4,3,2,1,4,0,0,5,4,1,1,3,2,0
PT_170219,Boticas e Granja,1662,710,25,21,190,380,44,14,6,2,7,0,3,5,4,3,2,2,1,1
PT_170220,"Codessoso, Curros e Fiães do Tâmega",482,179,2,8,24,133,1,4,1,1,1,0,1,2,0,0,0,1,0,0
PT_170208,Covas Do Barroso,342,137,2,7,21,74,2,22,2,0,1,0,1,1,1,1,0,1,0,1
PT_170210,Dornelas,606,165,3,3,55,58,0,35,0,0,5,0,1,0,3,1,0,0,1,0
PT_170213,Pinho,565,174,7,3,31,108,9,2,2,0,4,0,0,8,0,0,0,0,0,0
PT_170215,Sapiãos,681,250,2,9,57,154,9,1,4,1,4,0,3,4,0,0,0,1,0,1
PT_170221,Vilar e Viveiro,627,250,6,4,35,171,7,9,1,2,3,0,2,6,0,1,2,0,1,0
PT_170301,Águas Frias,922,238,1,7,91,102,7,9,3,2,5,0,2,1,3,2,1,0,1,1
PT_170302,Anelhe,535,132,5,2,31,74,3,7,1,0,2,0,1,3,1,1,0,1,0,0
PT_170305,Bustelo,588,191,9,9,45,101,7,4,2,0,3,0,1,5,1,2,1,1,0,0
PT_170356,Calvão e Soutelinho da Raia,808,194,7,13,58,78,18,8,1,1,4,0,2,2,0,1,1,0,0,0
PT_170309,Cimo De Vila Da Castanheira,625,153,5,3,59,62,6,4,1,0,3,2,0,3,0,1,2,1,1,0
PT_170310,Curalha,557,127,1,8,34,56,10,5,1,2,2,0,1,2,0,3,0,1,0,1
PT_170355,"Eiras, São Julião de Montenegro e Cela",1036,316,11,10,73,172,12,5,7,7,2,5,1,4,1,4,1,0,1,0
PT_170312,Ervededo,937,260,12,4,61,146,3,12,2,3,6,0,0,4,2,3,1,1,0,0
PT_170313,Faiões,827,263,23,20,81,87,15,13,7,1,3,4,0,2,3,3,1,0,0,0
PT_170314,Lama De Arcos,445,140,4,8,44,63,8,5,3,0,1,0,0,1,0,1,2,0,0,0
PT_170357,Loivos e Póvoa de Agrações,984,221,10,6,61,124,1,5,2,0,1,0,1,4,4,1,1,0,0,0
PT_170354,Madalena e Samaiões,3368,896,32,24,285,350,57,57,20,12,11,4,5,15,7,7,5,0,4,1
PT_170316,Mairos,383,119,2,5,42,47,9,3,2,0,1,0,4,0,1,1,2,0,0,0
PT_170317,Moreiras,329,97,1,4,18,59,4,3,1,0,0,1,0,3,1,1,1,0,0,0
PT_170318,Nogueira Da Montanha,814,208,4,2,38,133,8,4,2,1,2,0,0,7,3,3,0,0,0,1
PT_170320,Oura,674,180,8,5,50,80,8,7,4,1,1,0,1,4,1,6,0,0,0,4
PT_170321,Outeiro Seco,907,274,10,6,106,103,7,23,7,5,3,0,0,1,1,0,1,0,1,0
PT_170322,Paradela,307,97,2,11,31,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0
PT_170353,Planalto de Monforte (Oucidres e Bobadela),457,111,2,1,24,67,2,7,1,1,2,0,1,2,0,1,0,0,0,0
PT_170324,Redondelo,628,249,7,7,113,82,7,4,0,8,4,0,4,2,0,6,0,0,2,3
PT_170327,Sanfins,364,93,6,0,17,57,3,2,1,0,1,0,1,2,1,1,1,0,0,0
PT_170358,Santa Cruz/Trindade e Sanjurge,3533,936,33,36,292,363,62,74,15,6,8,2,14,12,2,11,2,3,1,0
PT_170329,Santa Leocádia,473,79,2,2,22,47,2,2,1,0,0,0,1,0,0,0,0,0,0,0
PT_170350,Santa Maria Maior,11751,3135,84,122,1082,1083,213,254,94,51,38,6,35,28,11,16,6,0,10,2
PT_170330,Santo António De Monforte,532,183,7,11,57,69,7,12,5,2,2,0,4,3,1,1,2,0,0,0
PT_170331,Santo Estêvão,652,136,4,7,38,66,3,7,4,2,1,3,0,0,0,0,1,0,0,0
PT_170333,São Pedro De Agostém,1556,349,13,14,102,162,12,19,3,6,4,0,1,1,3,4,2,0,1,2
PT_170334,São Vicente,335,139,0,6,37,84,2,2,2,1,1,0,0,1,1,1,1,0,0,0
PT_170359,Soutelo e Seara Velha,688,252,8,17,68,130,2,6,2,1,3,2,0,7,2,4,0,0,0,0
PT_170360,Travancas e Roriz,764,217,14,3,88,79,2,10,5,2,4,0,2,1,1,2,4,0,0,0
PT_170340,Tronco,335,87,9,3,29,34,6,2,1,0,1,0,0,0,0,1,0,1,0,0
PT_170341,Vale De Anta,1382,416,29,21,124,136,28,38,11,5,7,1,2,6,3,1,2,1,1,0
PT_170361,"Vidago, Arcossó, Selhariz, Vilarinho Paranheiras",2135,637,16,35,204,262,31,19,24,9,7,4,3,10,2,3,2,2,4,0
PT_170344,Vilar De Nantes,1915,463,14,28,156,158,27,29,22,5,5,1,2,5,2,5,1,1,2,0
PT_170345,Vilarelho Da Raia,722,199,7,4,52,103,10,6,1,1,1,1,1,8,1,2,0,0,1,0
PT_170347,Vilas Boas,236,59,1,0,7,41,2,4,2,0,0,0,1,1,0,0,0,0,0,0
PT_170343,Vila Verde Da Raia,929,258,2,21,70,126,13,8,4,1,1,1,4,1,3,2,1,0,0,0
PT_170349,Vilela Do Tâmega,457,132,10,9,34,54,7,2,2,2,1,0,2,0,0,3,0,1,3,2
PT_170348,Vilela Seca,376,94,6,2,32,44,0,2,1,0,0,0,0,4,0,3,0,0,0,0
PT_170401,Barqueiros,643,200,6,14,113,42,6,8,3,3,2,0,2,1,0,0,0,0,0,0
PT_170402,Cidadelhe,170,68,0,0,37,16,4,6,2,1,0,0,0,0,0,2,0,0,0,0
PT_170408,Mesão Frio (Santo André),1769,525,12,38,208,159,32,15,23,5,6,0,5,5,2,9,2,0,3,1
PT_170403,Oliveira,407,135,7,9,42,58,4,4,5,0,1,0,0,0,2,1,1,1,0,0
PT_170407,Vila Marim,1251,282,10,12,139,76,7,12,7,4,3,1,5,0,1,0,2,1,1,1
PT_170501,Atei,1353,325,2,5,119,141,17,19,3,4,1,2,3,3,2,0,4,0,0,0
PT_170502,Bilhó,731,146,2,5,30,84,11,5,1,2,1,0,2,3,0,0,0,0,0,0
PT_170509,Campanhó e Paradança,971,279,5,3,58,190,6,5,0,3,3,0,1,3,2,0,0,0,0,0
PT_170510,Ermelo e Pardelhas,843,233,2,2,74,130,3,6,1,2,3,0,0,2,1,5,0,0,1,1
PT_170505,Mondim de Basto,3201,986,14,31,357,356,87,62,21,13,12,5,4,7,7,4,3,0,2,1
PT_170508,Vilar De Ferreiros,1414,378,6,4,146,173,16,7,3,1,2,0,2,7,1,7,3,0,0,0
PT_170601,Cabril,640,228,3,2,146,48,5,6,5,5,1,1,0,2,2,1,0,0,0,1
PT_170636,"Cambeses do Rio, Donões e Mourilhe",635,147,5,7,74,45,6,1,1,2,0,1,0,1,0,3,1,0,0,0
PT_170603,Cervos,429,109,0,4,31,64,4,1,1,0,0,0,0,3,0,1,0,0,0,0
PT_170604,Chã,1084,199,1,5,103,64,6,2,2,4,4,0,0,5,1,0,0,0,0,2
PT_170607,Covelo Do Gerês,200,90,1,2,49,30,1,0,1,0,1,1,0,1,0,3,0,0,0,0
PT_170609,Ferral,457,154,2,7,89,39,4,6,2,0,2,0,0,0,1,1,0,1,0,0
PT_170612,Gralhas,292,106,0,2,53,33,4,3,3,0,3,0,0,1,1,2,0,0,0,1
PT_170637,Meixedo e Padornelos,621,151,2,5,76,58,2,0,1,0,1,0,1,5,0,0,0,0,0,0
PT_170638,Montalegre e Padroso,2119,777,13,32,340,296,36,24,5,7,1,6,5,3,3,2,0,2,1,1
PT_170616,Morgade,338,98,2,1,52,27,5,2,2,0,2,0,0,2,1,0,1,0,0,1
PT_170618,Negrões,292,103,0,1,82,15,2,1,1,0,0,0,0,0,0,0,1,0,0,0
PT_170619,Outeiro,210,83,0,1,33,45,3,0,1,0,0,0,0,0,0,0,0,0,0,0
PT_170639,"Paradela, Contim e Fiães",628,171,7,3,91,50,2,4,3,1,2,0,1,3,1,2,0,1,0,0
PT_170623,Pitões Das Junias,301,90,1,4,57,26,1,0,0,0,0,0,0,1,0,0,0,0,0,0
PT_170625,Reigoso,291,87,0,3,39,41,0,1,0,0,1,0,0,1,0,1,0,0,0,0
PT_170626,Salto,1788,657,7,14,338,224,15,17,14,2,5,1,3,9,2,0,0,3,2,1
PT_170627,Santo André,317,79,0,4,50,18,1,1,0,0,2,0,1,2,0,0,0,0,0,0
PT_170629,Sarraquinhos,469,90,3,2,33,47,0,0,1,0,0,0,0,1,2,0,1,0,0,0
PT_170640,Sezelhe e Covelães,474,160,0,4,81,57,11,2,0,0,0,0,0,0,2,0,2,0,0,1
PT_170631,Solveira,295,46,2,3,28,8,1,1,1,1,0,0,1,0,0,0,0,0,0,0
PT_170632,Tourém,175,56,0,1,38,12,1,0,0,0,0,0,1,3,0,0,0,0,0,0
PT_170641,Venda Nova e Pondras,584,193,2,7,90,69,10,6,1,0,0,1,1,4,1,1,0,0,0,0
PT_170642,Viade de Baixo e Fervidelas,1078,303,5,14,169,82,12,6,0,2,4,2,2,3,1,1,0,0,0,0
PT_170635,Vila Da Ponte,322,121,2,9,48,46,8,1,1,0,2,0,1,3,0,0,0,0,0,0
PT_170643,Vilar de Perdizes e Meixide,860,206,8,7,89,83,8,2,3,1,0,1,0,1,0,0,0,0,1,2
PT_170701,Candedo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_170710,Carva e Vilares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_170703,Fiolhoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_170704,Jou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_170705,Murça,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_170711,Noura e Palheiros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_170708,Valongo De Milhais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_170802,Fontelas,757,268,2,12,110,83,15,16,8,2,6,5,2,2,3,0,1,0,1,0
PT_170813,Galafura e Covelinhas,1058,222,7,6,62,97,6,20,5,2,5,0,4,3,1,2,1,1,0,0
PT_170805,Loureiro,1177,337,5,8,156,99,21,16,4,3,3,5,4,5,2,2,4,0,0,0
PT_170814,Moura Morta e Vinhós,981,214,6,8,75,79,6,12,7,3,6,1,2,3,1,1,1,0,3,0
PT_170815,Peso da Régua e Godim,9012,2610,69,93,1105,657,202,268,70,34,45,10,15,9,9,10,6,1,7,0
PT_170816,Poiares e Canelas,1529,378,5,8,154,121,17,40,11,4,11,1,2,2,0,1,0,1,0,0
PT_170809,Sedielos,1200,180,5,5,81,64,2,6,4,2,5,0,0,3,1,0,0,1,1,0
PT_170810,Vilarinho Dos Freires,996,210,3,0,97,59,15,20,4,7,2,0,0,0,0,1,0,1,0,1
PT_170901,Alvadia,320,113,1,4,27,59,9,4,0,1,2,1,1,1,1,0,0,0,2,0
PT_170902,Canedo,716,113,3,1,33,67,1,1,1,0,1,0,0,3,0,0,0,1,0,1
PT_170908,Cerva e Limões,2905,697,13,18,258,256,56,43,5,7,6,2,5,13,3,4,3,0,3,2
PT_170909,Salvador e Santo Aleixo de Além-Tâmega,3810,859,16,21,379,312,61,21,6,7,6,2,3,10,3,5,4,0,1,2
PT_170906,Santa Marinha,987,172,2,8,122,19,8,9,0,1,0,0,0,1,0,0,0,0,2,0
PT_171001,Celeirós,233,94,3,7,44,25,0,8,2,0,0,0,2,2,0,0,1,0,0,0
PT_171002,Covas Do Douro,498,206,10,8,83,65,12,12,1,4,2,1,2,1,2,2,0,1,0,0
PT_171004,Gouvinhas,318,84,5,0,15,29,0,25,1,0,2,0,1,3,0,0,0,3,0,0
PT_171007,Paços,784,179,9,9,80,40,11,10,7,2,2,0,3,1,1,2,0,1,0,1
PT_171005,Parada De Pinhão,359,140,8,3,34,77,3,5,2,0,1,1,1,5,0,0,0,0,0,0
PT_171016,"Provesende, Gouvães Douro, São Cristóvão Douro",597,208,8,9,91,62,8,8,2,0,5,5,4,1,0,3,0,1,1,0
PT_171009,Sabrosa,1090,389,20,17,146,102,17,48,6,7,10,0,3,1,2,6,2,0,1,1
