gisco_id,name,registered,turnout,invalid,blank,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,MI HAZÁNK MOZGALOM,MAGYAR KÉTFARKÚ KUTYA PÁRT,NORMÁLIS ÉLET PÁRTJA,MEGOLDÁS MOZGALOM,ORSZÁGOS LENGYEL ÖNKORMÁNYZAT,ORSZÁGOS ÖRMÉNY ÖNKORMÁNYZAT,MAGYARORSZÁGI GÖRÖGÖK ORSZÁGOS ÖNKORMÁNYZATA,MAGYARORSZÁGI NÉMETEK ORSZÁGOS ÖNKORMÁNYZATA,ORSZÁGOS HORVÁT ÖNKORMÁNYZAT,BOLGÁR ORSZÁGOS ÖNKORMÁNYZAT,ORSZÁGOS RUSZIN ÖNKORMÁNYZAT,UKRÁN ORSZÁGOS ÖNKORMÁNYZAT,ORSZÁGOS SZLOVÁK ÖNKORMÁNYZAT,SZERB ORSZÁGOS ÖNKORMÁNYZAT,MAGYARORSZÁGI ROMÁNOK ORSZÁGOS ÖNKORMÁNYZATA,ORSZÁGOS SZLOVÉN ÖNKORMÁNYZAT
HU_21713,Sülysáp,6639,4591,56,0,2684,1306,309,131,35,67,0,0,0,2,0,0,0,0,0,0,1,0
HU_21458,Szada,4440,3491,25,0,1785,1248,187,154,18,67,0,0,0,6,0,0,1,0,0,0,0,0
HU_17312,Százhalombatta,14323,10583,78,0,4694,4519,659,364,108,131,0,0,5,10,0,0,0,1,0,13,1,0
HU_15440,Szentendre,24509,19807,158,0,8835,8484,827,1139,78,211,1,0,4,35,10,1,0,0,14,10,0,0
HU_07542,Szentlőrinckáta,1535,909,9,0,553,245,65,22,5,10,0,0,0,0,0,0,0,0,0,0,0,0
HU_28653,Szentmártonkáta,3984,2422,18,0,1375,742,160,65,29,33,0,0,0,0,0,0,0,0,0,0,0,0
HU_26259,Szigetbecse,1113,808,6,0,472,211,30,15,7,8,1,0,0,58,0,0,0,0,0,0,0,0
HU_07870,Szigetcsép,2153,1502,16,0,747,486,90,42,5,11,0,0,0,93,1,0,0,1,0,10,0,0
HU_13277,Szigethalom,14378,9646,185,0,4493,3795,617,356,75,114,0,1,0,9,0,1,0,0,0,0,0,0
HU_26213,Szigetmonostor,2279,1622,11,0,830,553,85,108,14,19,0,0,0,2,0,0,0,0,0,0,0,0
HU_15185,Szigetszentmárton,1977,1388,16,0,617,535,89,41,6,17,0,0,0,67,0,0,0,0,0,0,0,0
HU_28954,Szigetszentmiklós,32201,23318,183,0,10365,10007,1245,969,136,322,1,0,0,82,0,6,0,1,0,1,0,0
HU_22114,Szigetújfalu,1829,1276,27,0,551,490,86,42,12,11,0,0,0,57,0,0,0,0,0,0,0,0
HU_24916,Szob,2086,1490,15,0,873,415,107,46,13,17,0,0,0,3,1,0,0,0,0,0,0,0
HU_06947,Szokolya,1487,1045,22,0,606,284,70,41,11,9,0,0,0,2,0,0,0,0,0,0,0,0
HU_12690,Sződ,2464,1828,15,0,1152,465,91,61,10,25,0,0,0,1,0,0,0,0,8,0,0,0
HU_28866,Sződliget,3681,2859,47,0,1336,1133,167,129,12,35,0,0,0,0,0,0,0,0,0,0,0,0
HU_31963,Tahitótfalu,4857,3665,21,0,2164,1045,190,183,16,43,0,0,0,3,0,0,0,0,0,0,0,0
HU_30720,Taksony,5279,3902,58,0,1803,1286,193,135,27,63,0,0,0,337,0,0,0,0,0,0,0,0
HU_27386,Tatárszentgyörgy,1458,864,10,0,643,149,38,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0
HU_08332,Táborfalva,2752,1673,20,0,962,529,95,38,13,16,0,0,0,0,0,0,0,0,0,0,0,0
HU_15015,Tápióbicske,2782,1693,10,0,1062,406,140,34,12,29,0,0,0,0,0,0,0,0,0,0,0,0
HU_17303,Tápiógyörgye,2712,1539,22,0,917,439,96,27,19,19,0,0,0,0,0,0,0,0,0,0,0,0
HU_09405,Tápióság,2222,1414,22,0,813,442,83,30,5,19,0,0,0,0,0,0,0,0,0,0,0,0
HU_31796,Tápiószecső,4962,3247,47,0,1874,937,242,60,33,53,0,0,0,0,0,0,0,0,1,0,0,0
HU_14146,Tápiószele,4787,2738,30,0,1642,779,194,65,12,16,0,0,0,0,0,0,0,0,0,0,0,0
HU_14571,Tápiószentmárton,4585,3006,26,0,1995,694,195,47,21,28,0,0,0,0,0,0,0,0,0,0,0,0
HU_02769,Tápiószőlős,2369,1421,15,0,906,347,99,26,7,21,0,0,0,0,0,0,0,0,0,0,0,0
HU_04154,Tárnok,7954,5666,45,0,2693,2227,350,239,28,66,0,0,1,7,0,1,0,0,9,0,0,0
HU_08280,Telki,3053,2605,28,0,1110,1175,77,162,8,32,0,1,0,12,0,0,0,0,0,0,0,0
HU_19248,Tésa,77,56,0,0,27,23,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_07108,Tinnye,1409,1004,20,0,464,370,57,72,4,6,0,0,0,11,0,0,0,0,0,0,0,0
HU_21467,Tóalmás,3087,1826,40,0,1132,472,111,45,10,14,0,0,0,0,2,0,0,0,0,0,0,0
HU_24527,Tök,1076,824,7,0,488,237,34,38,5,4,0,0,0,11,0,0,0,0,0,0,0,0
HU_29823,Tököl,8399,5805,92,0,2846,2127,359,228,46,58,0,0,0,16,12,1,1,1,1,17,0,0
HU_06859,Törökbálint,10719,8181,230,0,3476,3392,347,351,43,104,1,0,2,235,0,0,0,0,0,0,0,0
HU_22008,Törtel,3358,1974,22,0,1327,437,128,31,14,15,0,0,0,0,0,0,0,0,0,0,0,0
HU_09593,Tura,6133,4180,30,0,2675,1074,249,93,26,32,0,0,0,1,0,0,0,0,0,0,0,0
HU_06293,Újhartyán,2220,1715,24,0,915,406,99,37,5,19,0,0,0,210,0,0,0,0,0,0,0,0
HU_19682,Újlengyel,1435,1071,5,0,726,229,81,18,5,4,0,0,1,2,0,0,0,0,0,0,0,0
HU_17808,Újszilvás,2127,1310,12,0,903,279,61,33,7,15,0,0,0,0,0,0,0,0,0,0,0,0
HU_28644,Úri,2068,1424,10,0,861,368,100,57,9,19,0,0,0,0,0,0,0,0,0,0,0,0
HU_12894,Üllő,9670,6661,42,0,3398,2322,435,259,66,115,0,0,0,19,1,0,0,4,0,0,0,0
HU_11934,Üröm,6061,4942,34,0,2078,2210,210,249,30,56,0,0,0,75,0,0,0,0,0,0,0,0
HU_17598,Valkó,1955,1165,7,0,771,271,53,39,10,12,0,0,0,2,0,0,0,0,0,0,0,0
HU_22585,Vasad,1530,1081,13,0,691,241,86,27,10,13,0,0,0,0,0,0,0,0,0,0,0,0
HU_24934,Vác,28195,21465,233,0,10798,8053,1126,856,166,185,0,0,7,21,0,1,4,8,7,0,0,0
HU_05917,Vácduka,1252,934,16,0,493,298,65,42,7,13,0,0,0,0,0,0,0,0,0,0,0,0
HU_30331,Vácegres,731,480,7,0,307,105,34,18,4,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_19886,Váchartyán,1488,1094,3,0,649,307,75,45,2,8,2,0,0,2,1,0,0,0,0,0,0,0
HU_05698,Váckisújfalu,382,297,1,0,192,75,16,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_17668,Vácrátót,1574,1154,13,0,653,347,75,46,5,15,0,0,0,0,0,0,0,0,0,0,0,0
HU_09104,Vácszentlászló,1723,1218,19,0,754,304,83,39,6,13,0,0,0,0,0,0,0,0,0,0,0,0
HU_10737,Vámosmikola,1143,739,13,0,534,130,37,16,5,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_26815,Vecsés,18285,13420,148,0,6203,5098,712,549,102,171,0,0,0,437,0,0,0,0,0,0,0,0
HU_18342,Veresegyház,14795,11397,63,0,5165,4758,588,522,97,196,2,0,0,5,0,0,0,0,0,1,0,0
HU_33729,Verőce,2992,2317,31,0,1263,690,133,146,11,16,0,0,0,26,1,0,0,0,0,0,0,0
HU_22488,Verseg,1036,652,8,0,438,142,44,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_28413,Visegrád,1367,1023,26,0,557,282,59,35,8,4,0,0,0,52,0,0,0,0,0,0,0,0
HU_14960,Zebegény,978,788,6,0,411,226,42,44,13,8,0,0,0,38,0,0,0,0,0,0,0,0
HU_25034,Zsámbék,4254,3238,44,0,1724,1050,164,147,8,27,0,0,0,74,0,0,0,0,0,0,0,0
HU_22035,Zsámbok,1975,1303,8,0,782,374,75,42,5,16,0,0,0,1,0,0,0,0,0,0,0,0
HU_34333,Csörög,1669,1057,12,0,663,266,65,34,3,13,0,0,1,0,0,0,0,0,0,0,0,0
HU_34315,Remeteszőlős,746,647,6,0,278,283,27,37,4,11,0,0,0,0,1,0,0,0,0,0,0,0
HU_34397,Monorierdő,3953,2624,26,0,1405,798,243,104,13,34,0,0,0,1,0,0,0,0,0,0,0,0
HU_34184,Alsóbogát,186,127,2,0,96,20,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_28714,Andocs,773,534,3,0,365,116,26,14,4,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_06080,Ádánd,1721,1141,14,0,704,328,65,13,9,8,0,0,0,0,0,0,0,0,0,0,0,0
HU_30474,Babócsa,1160,696,10,0,433,215,30,1,3,2,0,0,0,0,2,0,0,0,0,0,0,0
HU_14395,Bakháza,140,84,0,0,55,24,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_27377,Balatonberény,877,641,9,0,331,248,31,6,5,8,0,0,0,3,0,0,0,0,0,0,0,0
HU_33853,Balatonboglár,4474,3220,19,0,1726,1188,169,69,21,25,1,0,0,2,0,0,0,0,0,0,0,0
HU_19460,Balatonendréd,1058,728,6,0,452,173,67,21,3,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_20729,Balatonfenyves,1693,1143,6,0,672,343,64,35,7,14,0,0,0,2,0,0,0,0,0,0,0,0
HU_07117,Balatonföldvár,1871,1432,10,0,697,590,68,39,14,12,0,0,0,1,1,0,0,0,0,0,0,0
HU_07375,Balatonkeresztúr,1338,940,9,0,465,346,78,26,7,9,0,0,0,0,0,0,0,0,0,0,0,0
HU_33862,Balatonlelle,3831,2716,27,0,1564,853,169,69,10,24,0,0,0,0,0,0,0,0,0,0,0,0
HU_14562,Balatonmáriafürdő,611,425,2,0,208,152,36,17,3,6,0,0,0,1,0,0,0,0,0,0,0,0
HU_11916,Balatonőszöd,410,312,5,0,193,86,16,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_16601,Balatonszabadi,2327,1629,13,0,917,527,108,33,20,10,0,0,0,1,0,0,0,0,0,0,0,0
HU_24907,Balatonszárszó,1733,1295,8,0,661,485,82,34,14,11,0,0,0,0,0,0,0,0,0,0,0,0
HU_22822,Balatonszemes,1383,1035,3,0,615,306,60,26,10,15,0,0,0,0,0,0,0,0,0,0,0,0
HU_21324,Balatonszentgyörgy,1241,881,8,0,493,310,51,10,3,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_16470,Balatonújlak,358,263,1,0,164,75,17,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_32799,Barcs,9888,6698,84,0,3200,2712,367,174,39,54,0,0,0,21,47,0,0,0,0,0,0,0
HU_32337,Baté,615,429,7,0,235,140,24,12,9,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_28316,Bábonymegyer,615,330,4,0,211,81,16,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_24457,Bálványos,472,279,3,0,162,80,16,6,4,7,0,0,0,1,0,0,0,0,0,0,0,0
HU_03735,Bárdudvarnok,884,603,10,0,331,174,51,22,3,11,0,0,0,1,0,0,0,0,0,0,0,0
HU_20710,Bedegkér,302,156,0,0,121,25,6,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
HU_17127,Beleg,404,267,2,0,198,57,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_30119,Berzence,1842,1170,10,0,782,281,61,21,9,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_06910,Bélavár,278,192,4,0,132,46,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_10506,Bodrog,280,199,2,0,126,46,16,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_13994,Bolhás,321,236,3,0,175,41,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_18120,Bolhó,551,295,2,0,200,51,11,2,2,1,0,0,0,0,26,0,0,0,0,0,0,0
HU_22673,Bonnya,201,126,4,0,81,17,5,1,2,0,0,0,0,16,0,0,0,0,0,0,0,0
HU_26532,Böhönye,1738,1039,8,0,678,266,65,16,2,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_26277,Bőszénfa,392,231,5,0,146,54,14,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_17358,Buzsák,974,660,10,0,366,211,57,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_08703,Büssü,190,117,1,0,94,18,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_03799,Csákány,193,97,4,0,72,14,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_25681,Cserénfa,167,133,1,0,82,36,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_05971,Csokonyavisonta,1155,709,3,0,456,191,34,17,1,4,0,0,0,0,2,0,0,1,0,0,0,0
HU_08040,Csoma,337,234,2,0,155,57,14,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_02477,Csombárd,219,150,2,0,91,48,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_24314,Csököly,733,460,6,0,362,51,28,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_27270,Csömend,207,151,1,0,103,34,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_21315,Csurgó,3872,2555,33,0,1515,802,126,42,15,21,0,0,0,1,0,0,0,0,0,0,0,0
HU_10603,Csurgónagymarton,119,78,1,0,48,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_31352,Darány,691,416,11,0,218,110,33,9,4,1,0,0,0,0,30,0,0,0,0,0,0,0
HU_13611,Drávagárdony,111,77,1,0,58,14,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_15884,Drávatamási,179,111,10,0,76,18,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
HU_10861,Ecseny,154,108,3,0,76,10,7,3,0,1,0,0,0,8,0,0,0,0,0,0,0,0
HU_03489,Edde,139,90,2,0,72,10,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_13985,Felsőmocsolád,271,162,1,0,111,40,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_31644,Fiad,93,64,1,0,41,18,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_22026,Fonó,243,148,1,0,84,52,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_14632,Fonyód,4059,2923,16,0,1525,1083,192,77,6,23,0,0,0,1,0,0,0,0,0,0,0,0
HU_22707,Főnyed,64,44,0,0,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_28264,Gadács,68,40,0,0,26,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_26222,Gadány,244,138,2,0,106,20,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_06451,Gamás,548,322,0,0,259,43,12,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_06585,Gálosfa,175,113,0,0,96,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_09177,Gige,272,157,2,0,124,22,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_30571,Gölle,654,403,4,0,274,103,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HU_14599,Görgeteg,832,467,5,0,325,110,14,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_30960,Gyékényes,775,540,4,0,358,129,31,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0
HU_23904,Gyugy,227,162,1,0,115,36,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_25830,Hajmás,161,105,0,0,90,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_18634,Hács,280,181,4,0,117,33,18,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_08837,Háromfa,533,340,5,0,207,102,18,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_16726,Hedrehely,296,163,6,0,127,19,6,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_09946,Hencse,257,181,1,0,122,49,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_24846,Heresznye,205,122,1,0,88,19,5,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0
HU_09928,Hetes,892,649,13,0,398,168,43,12,4,11,0,0,0,0,0,0,0,0,0,0,0,0
HU_06211,Hollád,189,131,0,0,97,25,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_19150,Homokszentgyörgy,812,443,5,0,302,107,21,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_30775,Hosszúvíz,40,27,1,0,18,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_11192,Igal,1028,733,14,0,419,236,35,12,7,5,0,0,0,5,0,0,0,0,0,0,0,0
HU_19619,Iharos,360,207,2,0,152,40,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_27784,Iharosberény,966,545,7,0,390,113,25,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_26301,Inke,896,476,4,0,326,92,32,11,6,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_21333,Istvándi,361,185,2,0,165,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_15927,Jákó,474,287,3,0,207,53,19,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_17279,Juta,961,700,6,0,359,244,53,25,4,6,0,0,0,3,0,0,0,0,0,0,0,0
HU_26453,Kadarkút,1935,1125,21,0,740,278,53,14,6,13,0,0,0,0,0,0,0,0,0,0,0,0
HU_33394,Kapoly,496,318,3,0,219,64,23,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_09098,Kaposfő,1262,840,8,0,490,224,61,17,6,16,0,0,0,18,0,0,0,0,0,0,0,0
HU_28811,Kaposgyarmat,78,58,0,0,25,24,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_25867,Kaposhomok,361,203,6,0,127,41,9,10,1,9,0,0,0,0,0,0,0,0,0,0,0,0
HU_12663,Kaposkeresztúr,229,131,4,0,98,21,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_18227,Kaposmérő,1907,1395,22,0,785,434,112,23,5,14,0,0,0,0,0,0,0,0,0,0,0,0
HU_06424,Kaposszerdahely,795,543,11,0,306,150,38,22,7,8,0,0,0,1,0,0,0,0,0,0,0,0
HU_15732,Kaposújlak,564,424,12,0,193,158,42,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_20473,Kaposvár,50307,35218,366,0,16520,14298,2197,1018,234,541,9,0,0,30,5,0,0,0,0,0,0,0
HU_05263,Karád,1113,759,6,0,553,153,28,11,5,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_08411,Kastélyosdombó,156,91,2,0,59,13,3,0,2,0,0,0,0,0,12,0,0,0,0,0,0,0
HU_34193,Kaszó,76,51,0,0,27,18,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_26888,Kazsok,216,160,1,0,144,10,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_06105,Kálmáncsa,413,261,4,0,196,41,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_05272,Kánya,352,209,3,0,151,35,11,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_05351,Kára,41,32,0,0,25,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_17446,Kelevíz,273,184,1,0,118,47,15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_14386,Kercseliget,273,156,2,0,97,34,18,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_04598,Kereki,424,295,3,0,185,75,17,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_11174,Kéthely,1629,1084,13,0,651,326,59,26,7,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_19053,Kisasszond,132,66,2,0,37,17,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_24387,Kisbajom,278,170,2,0,114,42,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_24493,Kisbárapáti,296,196,4,0,140,46,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_30827,Kisberény,126,80,1,0,54,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_04826,Kisgyalán,174,109,0,0,71,33,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_13781,Kiskorpád,716,453,4,0,282,123,31,8,1,3,0,0,0,1,0,0,0,0,0,0,0,0
HU_09858,Komlósd,146,103,0,0,72,28,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HU_18148,Kötcse,395,265,1,0,173,69,10,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_13745,Kőkút,384,179,6,0,145,15,9,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_15510,Kőröshegy,1154,768,4,0,458,236,46,9,6,9,0,0,0,0,0,0,0,0,0,0,0,0
HU_28857,Kutas,1034,606,13,0,398,147,35,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_16258,Lad,472,247,2,0,163,74,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_11040,Lakócsa,412,215,4,0,129,38,8,0,3,1,0,0,0,0,32,0,0,0,0,0,0,0
HU_28291,Lábod,1440,911,16,0,567,263,35,15,7,7,0,0,0,0,1,0,0,0,0,0,0,0
HU_14863,Látrány,1128,782,13,0,497,196,45,14,9,8,0,0,0,0,0,0,0,0,0,0,0,0
HU_26675,Lengyeltóti,2278,1475,9,0,903,398,134,12,10,7,0,0,0,2,0,0,0,0,0,0,0,0
HU_32355,Libickozma,28,24,0,0,14,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_10010,Lulla,172,127,7,0,85,26,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_10427,Magyaratád,652,446,4,0,271,114,37,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0
HU_25371,Magyaregres,471,321,2,0,177,96,28,9,1,8,0,0,0,0,0,0,0,0,0,0,0,0
HU_18500,Marcali,11100,8024,58,0,4043,3112,496,201,34,75,0,0,0,3,1,0,0,0,1,0,0,0
HU_23630,Mernye,1070,715,3,0,404,232,49,7,8,12,0,0,0,0,0,0,0,0,0,0,0,0
HU_16106,Mesztegnyő,997,627,5,0,390,177,44,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_30854,Mezőcsokonya,922,530,1,0,342,131,36,13,2,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_20905,Mike,450,232,6,0,166,37,13,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_33376,Miklósi,146,108,1,0,73,20,10,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_31343,Mosdós,696,427,3,0,264,112,34,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_17941,Nagyatád,8272,5712,58,0,2573,2580,309,95,30,44,0,0,0,1,22,0,0,0,0,0,0,0
HU_21652,Nagybajom,2436,1425,21,0,939,368,67,17,4,9,0,0,0,0,0,0,0,0,0,0,0,0
HU_29063,Nagyberény,1089,698,8,0,428,179,53,18,6,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_21449,Nagyberki,1108,706,10,0,405,207,57,11,4,12,0,0,0,0,0,0,0,0,0,0,0,0
HU_20598,Nagycsepely,268,212,4,0,130,57,14,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_32805,Nagykorpád,375,242,1,0,174,54,8,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_25520,Nagyszakácsi,289,166,3,0,95,51,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_15909,Nágocs,446,268,4,0,164,68,14,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0
HU_07913,Nemesdéd,483,329,4,0,292,21,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_25511,Nemeskisfalud,70,35,0,0,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_17561,Nemesvid,452,297,1,0,224,57,11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_10959,Nikla,479,323,5,0,250,54,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_03203,Nyim,262,169,4,0,92,57,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_24536,Orci,448,320,6,0,164,120,13,9,2,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_16823,Ordacsehi,637,440,6,0,300,97,24,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_19770,Osztopán,554,337,4,0,221,80,27,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_07056,Öreglak,1147,705,6,0,495,157,31,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_32115,Ötvöskónyi,625,386,0,0,263,96,17,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_14012,Őrtilos,353,240,2,0,164,48,15,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_26392,Pamuk,186,118,2,0,90,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_06141,Patalom,222,169,2,0,135,19,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_12168,Patca,50,39,4,0,26,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_15592,Patosfa,204,123,4,0,85,29,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_34041,Pálmajor,228,147,4,0,140,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_29197,Péterhida,126,91,2,0,49,23,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_27553,Pogányszentpéter,394,248,3,0,161,65,11,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_13790,Polány,175,105,2,0,83,14,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_11828,Porrog,154,125,1,0,103,17,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_13930,Porrogszentkirály,208,157,2,0,131,16,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_28510,Porrogszentpál,63,40,0,0,36,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_28361,Potony,148,97,7,0,56,5,0,1,0,0,0,0,0,0,28,0,0,0,0,0,0,0
HU_19026,Pusztakovácsi,592,412,7,0,338,51,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_23311,Pusztaszemes,318,223,3,0,141,65,9,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_30863,Ráksi,359,280,1,0,204,55,12,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_05078,Rinyabesenyő,136,87,3,0,72,8,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
