gisco_id,name,registered,turnout,invalid,blank,FIDESZ-KDNP,JOBBIK,MSZP-EGYÜTT-DK-PM-MLP,LMP,ZÖLDEK PÁRTJA,SEM,KTI,MUNKÁSPÁRT,SZOCIÁLDEMOKRATÁK,FÜGGETLEN KISGAZDAPÁRT,JESZ,EGYÜTT 2014,A HAZA NEM ELADÓ MOZGALOM PÁRT,SERES MÁRIA SZÖVETSÉGESEI,ÖSSZEFOGÁS,ÚDP,MCP,ÚMP
HU_32814,Csögle,531,284,1,0,153,55,63,8,1,1,0,1,0,1,0,0,0,0,0,0,0,0
HU_17172,Dabronc,383,200,4,0,101,55,25,7,1,0,0,1,2,0,0,1,3,0,0,0,0,0
HU_28237,Dabrony,296,157,3,0,60,62,29,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
HU_20154,Dáka,343,238,1,0,130,45,41,12,1,1,0,0,0,0,3,0,2,1,0,0,0,1
HU_32276,Devecser,3679,2109,22,0,838,697,449,44,4,4,1,13,1,4,2,5,8,2,1,1,7,6
HU_10870,Doba,423,263,3,0,160,52,32,10,1,0,1,2,1,0,0,1,0,0,0,0,0,0
HU_29470,Döbrönte,205,155,5,0,74,42,25,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_06363,Dörgicse,234,163,1,0,102,20,25,7,0,3,0,3,0,1,0,0,0,0,0,0,0,1
HU_02936,Dudar,1400,752,2,0,357,148,201,24,0,0,2,4,1,0,6,1,0,4,1,0,0,0
HU_33871,Egeralja,195,138,0,0,74,33,27,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0
HU_10445,Egyházaskesző,395,210,3,0,109,55,32,1,0,0,0,4,1,2,0,2,0,0,1,0,0,0
HU_33941,Eplény,440,294,2,0,171,44,55,12,1,3,0,0,0,1,0,1,1,1,1,0,0,0
HU_10250,Farkasgyepű,314,202,0,0,84,49,51,2,1,0,0,1,1,3,0,0,2,0,0,0,0,0
HU_24369,Felsőörs,1273,856,3,0,487,120,150,58,3,4,1,4,3,1,5,4,3,8,1,0,0,0
HU_12742,Ganna,234,167,2,0,85,40,21,6,0,0,0,2,1,1,0,2,0,0,0,3,0,0
HU_09292,Gecse,345,211,2,0,120,63,19,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0
HU_16717,Gic,297,153,1,0,88,35,23,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HU_18193,Gógánfa,630,322,4,0,161,101,39,4,0,2,0,7,0,0,0,2,0,0,2,0,0,0
HU_28671,Gyepükaján,284,141,2,0,87,34,14,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
HU_09520,Gyulakeszi,563,321,8,0,119,129,47,11,0,0,2,2,1,0,0,0,0,1,0,1,0,0
HU_15361,Hajmáskér,2394,1158,27,0,466,299,260,70,3,6,0,1,4,3,3,3,4,3,5,1,0,0
HU_07898,Halimba,941,480,3,0,211,158,77,9,6,0,2,1,1,0,3,0,3,6,0,0,0,0
HU_25566,Hárskút,559,360,0,0,203,69,46,14,1,0,0,1,1,0,0,1,2,0,3,1,0,0
HU_02422,Hegyesd,140,96,6,0,60,17,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_25803,Hegymagas,223,140,0,0,75,25,30,4,0,0,3,1,1,0,0,0,0,1,0,0,0,0
HU_23658,Herend,2852,1789,12,0,873,388,311,125,6,5,0,7,4,2,8,2,5,4,5,1,1,0
HU_15088,Hetyefő,76,49,2,0,22,16,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HU_20756,Hidegkút,353,218,2,0,83,53,49,20,2,0,1,0,0,1,0,1,1,1,0,0,1,1
HU_27818,Homokbödöge,593,364,5,0,183,105,49,4,4,0,2,4,0,2,1,0,1,2,2,0,0,0
HU_07250,Hosztót,63,45,1,0,35,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_28015,Iszkáz,277,191,1,0,135,42,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HU_17437,Jásd,613,381,8,0,221,69,35,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0
HU_19141,Kamond,279,170,1,0,101,39,24,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0
HU_14553,Kapolcs,297,167,1,0,97,24,31,6,1,0,1,0,1,1,1,0,3,0,0,0,0,0
HU_08749,Karakószörcsök,244,158,2,0,81,54,14,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0
HU_14270,Káptalanfa,685,345,3,0,196,79,48,12,1,1,2,1,0,1,0,0,1,0,0,0,0,0
HU_05634,Káptalantóti,394,220,1,0,109,61,27,11,1,1,0,2,1,0,1,0,0,5,0,0,0,0
HU_19734,Kemeneshőgyész,387,223,4,0,123,34,52,5,0,0,1,1,0,0,2,1,0,0,0,0,0,0
HU_12478,Kemenesszentpéter,539,300,3,0,184,58,47,3,1,1,0,0,1,0,0,1,0,1,0,0,0,0
HU_25654,Kerta,524,310,4,0,152,86,50,12,0,1,0,2,1,0,0,0,0,1,0,1,0,0
HU_26037,Kékkút,79,54,1,0,21,14,11,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0
HU_05421,Királyszentistván,402,237,1,0,69,66,77,11,1,0,2,0,2,0,1,1,3,1,0,1,0,0
HU_07931,Kisapáti,285,171,3,0,91,48,21,3,1,0,0,1,0,1,0,0,1,1,0,0,0,0
HU_29072,Kisberzseny,81,55,0,0,38,8,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
HU_23700,Kiscsősz,114,63,1,0,38,13,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HU_30173,Kislőd,1028,529,6,0,268,152,76,6,2,2,0,2,1,0,0,1,4,1,0,1,0,0
HU_04288,Kispirit,78,47,0,0,31,12,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0
HU_23001,Kisszőlős,104,56,0,0,42,5,4,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0
HU_30182,Kolontár,588,342,2,0,162,94,61,11,2,0,0,2,0,1,0,1,1,4,0,0,0,0
HU_25858,Köveskál,325,204,2,0,114,43,32,7,0,0,0,1,0,0,1,2,0,0,0,0,1,1
HU_23454,Kővágóörs,695,403,1,0,207,100,73,13,0,1,1,3,2,0,2,0,0,0,0,0,0,0
HU_26541,Kup,394,223,2,0,69,81,53,12,1,0,0,1,1,0,2,0,1,0,0,0,0,0
HU_16142,Külsővat,611,308,3,0,147,75,54,20,0,0,0,5,1,0,1,1,0,0,1,0,0,0
HU_04066,Küngös,425,256,2,0,85,63,86,8,0,2,1,2,1,0,0,2,3,0,0,0,0,1
HU_17570,Lesencefalu,252,156,5,0,78,45,19,3,1,0,2,0,1,0,0,0,1,0,0,1,0,0
HU_21962,Lesenceistvánd,799,409,4,0,230,98,58,10,1,0,0,1,1,1,1,1,1,2,0,0,0,0
HU_17871,Lesencetomaj,790,381,1,0,207,103,45,8,3,0,1,3,3,2,0,1,1,0,0,1,1,1
HU_04552,Litér,1751,1056,6,0,440,240,272,52,4,5,5,5,3,2,1,5,5,8,3,0,0,0
HU_05564,Lovas,363,259,1,0,131,54,53,12,2,1,0,1,0,1,2,0,1,0,0,0,0,0
HU_05087,Lovászpatona,937,479,9,0,309,75,70,6,1,0,0,1,2,1,0,1,3,1,0,0,0,0
HU_18856,Lókút,342,190,4,0,89,39,13,6,0,0,0,1,0,0,2,0,1,0,1,0,0,0
HU_26374,Magyargencs,451,264,3,0,125,69,59,2,1,1,0,1,0,0,2,1,0,0,0,0,0,0
HU_20437,Magyarpolány,1055,637,5,0,336,102,140,33,1,2,1,1,2,0,0,1,1,5,0,0,0,0
HU_03610,Malomsok,429,263,2,0,175,59,22,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HU_29294,Marcalgergelyi,344,173,1,0,109,33,25,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0
HU_22220,Marcaltő,644,400,0,0,176,103,91,15,1,1,1,2,2,1,1,0,2,2,0,0,1,1
HU_32212,Márkó,997,685,3,0,335,129,117,53,1,4,1,3,2,4,3,1,5,6,0,0,0,0
HU_04987,Megyer,31,20,0,0,6,0,10,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0
HU_27137,Mencshely,212,128,2,0,82,14,23,2,1,0,0,1,0,0,0,1,0,0,0,0,2,0
HU_23560,Mezőlak,804,448,4,0,260,102,63,8,0,0,0,4,0,0,0,1,4,1,0,0,0,1
HU_04668,Mihályháza,618,342,2,0,181,104,47,2,0,0,0,1,0,1,0,1,0,1,0,0,2,0
HU_04534,Mindszentkálla,241,130,4,0,69,34,12,7,0,1,0,1,0,1,0,0,1,0,0,0,0,0
HU_24040,Monostorapáti,903,556,2,0,311,153,55,18,2,1,0,2,3,0,0,0,6,1,0,1,0,1
HU_22512,Monoszló,101,69,0,0,28,24,14,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_23551,Nagyacsád,533,304,0,0,100,104,82,8,0,1,1,2,0,0,1,0,1,0,0,0,2,0
HU_27979,Nagyalásony,398,244,3,0,151,55,23,7,1,0,0,0,0,0,0,1,2,0,0,0,1,0
HU_10001,Nagydém,300,151,1,0,90,28,28,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
HU_23180,Nagyesztergár,995,545,8,0,295,111,70,14,3,0,0,3,0,0,3,2,2,0,0,1,0,0
HU_08262,Nagygyimót,471,309,2,0,213,48,39,3,0,0,0,0,0,1,0,1,0,2,0,0,0,0
HU_21403,Nagypirit,247,153,3,0,79,48,15,3,1,0,0,0,0,0,1,0,0,1,0,0,2,0
HU_25201,Nagytevel,457,294,3,0,154,79,36,5,2,0,1,3,0,0,0,0,0,0,0,0,0,0
HU_19196,Nagyvázsony,1453,804,3,0,404,168,156,44,3,2,0,5,6,0,3,1,0,1,0,0,4,1
HU_05652,Nemesgörzsöny,563,349,2,0,167,94,70,8,0,1,0,0,0,1,1,3,0,1,1,0,0,0
HU_02787,Nemesgulács,819,466,2,0,243,121,78,10,0,0,0,2,2,1,0,0,3,2,1,1,0,0
HU_05555,Nemeshany,331,212,1,0,119,53,31,3,1,1,0,0,0,0,0,1,1,0,0,1,0,0
HU_21759,Nemesszalók,761,424,5,0,229,102,66,6,0,3,0,0,1,1,0,1,1,2,0,1,6,0
HU_02194,Nemesvámos,2203,1459,11,0,747,269,271,84,3,6,2,5,5,4,10,2,19,12,4,2,0,2
HU_28422,Nemesvita,312,181,0,0,119,24,29,3,0,1,0,1,3,0,0,0,0,0,0,0,1,0
HU_10409,Németbánya,81,67,1,0,26,19,15,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0
HU_14757,Noszlop,818,448,6,0,191,144,73,19,2,1,0,4,1,0,3,0,1,3,0,0,0,0
HU_26523,Nóráp,182,137,0,0,90,25,13,6,0,0,0,0,1,1,0,0,0,1,0,0,0,0
HU_29009,Nyárád,735,466,3,0,286,80,75,12,2,0,0,4,1,0,0,1,0,1,1,0,0,0
HU_24004,Nyirád,1523,848,8,0,386,250,157,20,0,2,3,4,2,2,2,0,1,7,1,3,0,0
HU_26514,Olaszfalu,873,537,4,0,320,83,74,30,1,1,1,0,1,3,0,3,3,1,1,0,0,0
HU_16595,Oroszi,116,71,1,0,49,14,3,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0
HU_23913,Óbudavár,39,31,0,0,17,3,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_28112,Öcs,174,95,0,0,42,35,12,1,0,0,0,1,0,0,1,0,0,3,0,0,0,0
HU_10092,Örvényes,131,106,2,0,67,16,13,5,0,0,0,0,0,0,1,0,0,2,0,0,0,0
HU_25450,Öskü,1878,1030,5,0,481,252,189,49,7,6,1,9,5,2,3,3,5,5,6,1,1,0
HU_24068,Ősi,1715,911,2,0,480,231,127,36,2,1,1,10,2,2,1,2,9,3,0,0,1,1
HU_17011,Paloznak,403,286,3,0,153,31,70,22,1,2,1,2,0,1,0,0,0,0,0,0,0,0
HU_07348,Papkeszi,1287,674,1,0,275,199,146,24,5,3,1,3,1,3,4,2,4,2,1,0,0,0
HU_31945,Pápa,26233,16827,129,0,7584,3715,4269,670,73,31,20,48,28,28,57,38,41,66,7,4,5,7
HU_19868,Pápadereske,219,143,1,0,65,31,35,4,1,1,0,2,1,0,0,0,1,1,0,0,0,0
HU_11855,Pápakovácsi,482,295,4,0,179,68,23,15,2,0,0,0,0,1,1,0,1,1,0,0,0,0
HU_21607,Pápasalamon,284,141,3,0,85,27,17,2,1,0,0,3,0,0,1,0,2,0,0,0,0,0
HU_31255,Pápateszér,942,446,2,0,243,96,86,6,1,1,0,2,0,1,0,1,1,2,0,0,2,0
HU_22451,Pécsely,455,288,3,0,161,62,40,12,0,0,0,1,2,0,0,2,1,1,1,1,0,1
HU_15547,Pénzesgyőr,295,167,1,0,102,31,21,5,0,0,0,1,1,0,0,0,1,0,1,0,1,1
HU_34254,Pétfürdő,3918,2285,11,0,880,452,720,123,15,10,1,14,7,3,10,9,8,7,7,3,2,3
HU_23515,Porva,372,237,6,0,137,56,23,8,0,2,1,1,0,0,0,1,0,0,0,0,0,0
HU_11420,Pula,176,105,0,0,60,23,9,3,1,0,0,1,1,1,0,0,0,0,0,0,0,1
HU_28972,Pusztamiske,306,177,6,0,90,49,21,0,0,0,0,1,0,0,1,0,0,0,0,0,9,0
HU_03948,Raposka,198,134,0,0,75,31,24,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_05625,Révfülöp,949,651,4,0,315,87,187,37,2,1,4,3,2,1,2,1,1,3,1,0,0,0
HU_25849,Rigács,168,90,2,0,51,27,7,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
HU_30793,Salföld,66,44,0,0,19,7,14,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HU_13772,Sáska,224,135,0,0,69,29,31,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0
HU_05157,Somlójenő,249,142,5,0,95,29,9,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
HU_25779,Somlószőlős,542,295,1,0,150,80,42,5,2,1,0,2,0,1,0,2,1,2,0,0,6,0
HU_26569,Somlóvásárhely,912,471,4,0,249,146,49,10,1,0,0,2,0,1,0,2,1,1,1,0,4,0
HU_14243,Somlóvecse,81,56,5,0,32,11,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HU_03601,Sóly,382,257,6,0,128,36,48,20,3,2,1,6,0,0,0,0,4,1,2,0,0,0
HU_25593,Sümeg,5156,3001,28,0,1495,661,637,96,4,4,9,10,7,3,4,8,24,7,3,1,0,0
HU_05388,Sümegprága,522,275,2,0,166,70,24,8,2,0,1,1,0,0,0,0,0,1,0,0,0,0
HU_16489,Szápár,421,294,6,0,126,73,45,13,0,1,0,1,0,0,0,0,0,1,0,0,0,0
HU_03568,Szentantalfa,344,168,1,0,88,43,26,7,0,0,0,1,0,0,0,1,0,0,0,0,1,0
HU_07092,Szentbékkálla,171,126,1,0,62,23,21,8,1,0,0,0,2,2,0,1,3,1,0,1,0,0
HU_07922,Szentgál,2241,1196,12,0,607,262,199,53,4,1,0,5,1,1,5,1,9,6,6,1,13,1
HU_10065,Szentimrefalva,180,107,0,0,53,43,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
HU_11545,Szentjakabfa,87,56,0,0,31,12,4,5,0,0,0,0,0,2,0,1,0,0,1,0,0,0
HU_16267,Szentkirályszabadja,1651,957,14,0,410,187,228,71,1,4,7,2,1,0,3,3,8,5,4,1,6,1
HU_24891,Szigliget,785,524,5,0,261,74,129,36,2,1,0,1,1,1,2,3,0,7,0,0,1,0
HU_16692,Szőc,348,169,2,0,111,25,19,3,1,0,0,5,1,1,0,0,0,1,0,0,0,0
HU_17039,Tagyon,84,59,1,0,30,8,17,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HU_13125,Takácsi,725,424,5,0,218,110,71,10,3,0,0,0,1,1,2,0,1,1,0,1,0,0
HU_17321,Taliándörögd,549,298,2,0,138,80,55,16,1,0,0,0,1,1,1,0,1,0,0,0,1,1
HU_29434,Tapolca,14837,9494,52,0,3981,2500,2261,395,24,17,40,24,48,14,17,16,27,44,6,9,3,7
HU_20570,Tés,697,435,7,0,226,90,90,13,2,1,0,2,1,0,0,0,1,1,0,0,0,1
HU_30465,Tihany,1110,775,8,0,408,123,160,44,7,2,3,0,1,2,2,1,2,9,2,0,1,0
HU_02714,Tótvázsony,1034,639,1,0,333,131,108,39,1,3,3,1,3,2,0,2,5,5,0,0,0,0
HU_04631,Tüskevár,477,261,2,0,128,86,23,8,2,0,0,6,0,0,1,0,3,1,0,0,1,0
HU_24767,Ugod,1148,605,4,0,273,172,114,7,4,1,0,3,1,1,1,0,2,6,0,0,1,0
HU_23010,Ukk,278,143,1,0,61,47,24,5,0,0,0,3,0,0,0,0,0,0,1,0,1,0
HU_34218,Uzsa,293,194,0,0,55,41,75,15,0,1,1,0,2,0,1,0,2,1,0,0,0,0
HU_20853,Úrkút,1752,949,4,0,409,254,201,43,2,2,2,4,0,0,3,0,11,2,0,0,0,1
HU_21777,Vanyola,445,265,1,0,164,68,28,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0
HU_26648,Vaszar,1253,758,7,0,473,169,81,16,3,0,1,4,1,0,1,0,1,1,0,0,0,0
HU_26204,Várkesző,149,94,1,0,42,28,11,4,1,0,0,2,1,0,2,0,0,2,0,0,0,0
HU_07065,Városlőd,1149,619,5,0,281,110,130,27,0,0,1,2,2,0,4,2,1,1,3,1,5,0
HU_11439,Várpalota,16809,9827,83,0,3844,1983,2958,541,31,34,16,88,25,11,29,40,62,29,14,3,8,6
HU_16656,Vászoly,193,140,1,0,87,20,18,7,2,0,0,1,0,0,1,1,0,0,1,1,0,0
HU_11767,Veszprém,47644,32079,199,0,13452,4971,9807,2382,120,148,57,124,79,27,174,98,134,160,53,18,8,7
HU_21430,Veszprémfajsz,202,163,4,0,75,47,16,6,0,1,0,0,1,0,0,0,4,1,0,0,0,0
HU_19336,Veszprémgalsa,218,137,0,0,97,32,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HU_09502,Vid,112,57,0,0,38,11,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
HU_09733,Vigántpetend,160,76,0,0,44,15,5,8,0,0,0,1,0,0,0,1,2,0,0,0,0,0
HU_15705,Vilonya,521,286,5,0,148,74,40,9,1,1,0,3,1,2,1,1,0,0,0,0,0,0
HU_24651,Vinár,195,135,2,0,56,32,41,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HU_11703,Vöröstó,76,49,1,0,22,6,5,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
HU_29993,Zalaerdőd,237,122,1,0,56,38,25,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
HU_27207,Zalagyömörő,388,213,1,0,135,54,14,5,0,0,0,0,0,0,0,1,3,0,0,0,0,0
HU_12654,Zalahaláp,1037,578,3,0,284,157,92,14,1,3,12,2,2,1,0,1,4,1,1,0,0,0
HU_33039,Zalameggyes,34,18,0,0,9,3,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
HU_23597,Zalaszegvár,123,81,3,0,47,18,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_20826,Zánka,807,544,5,0,234,92,152,36,2,2,3,4,1,0,3,2,3,1,2,0,1,0
HU_26499,Zirc,5740,3627,26,0,1683,645,965,181,17,7,4,19,9,2,6,8,29,14,3,0,1,0
HU_02644,Alibánfa,352,202,2,0,101,41,50,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0
HU_23384,Almásháza,49,32,0,0,24,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
HU_19512,Alsónemesapáti,575,307,4,0,151,89,34,21,1,0,0,0,2,1,0,1,1,1,0,0,1,0
HU_32081,Alsópáhok,1086,699,5,0,368,147,129,29,1,4,0,4,1,3,0,1,1,5,1,0,0,0
HU_18829,Alsórajk,298,136,2,0,49,48,25,3,1,0,0,1,0,1,0,0,6,0,0,0,0,0
HU_08767,Alsószenterzsébet,60,49,0,0,24,16,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
HU_21263,Babosdöbréte,397,228,2,0,143,42,28,4,0,0,2,1,0,1,0,0,0,5,0,0,0,0
HU_11059,Baglad,47,33,0,0,26,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_30368,Bagod,1072,637,3,0,341,138,113,24,2,1,1,4,0,2,0,1,1,5,0,0,1,0
HU_04738,Bak,1360,854,5,0,394,181,200,39,3,4,2,6,1,2,2,3,5,3,1,1,1,1
HU_15097,Baktüttös,296,151,3,0,54,65,20,4,0,0,0,0,1,0,0,1,0,0,1,1,1,0
HU_17002,Balatongyörök,879,575,0,0,281,93,158,33,1,0,0,2,2,1,0,0,3,0,0,1,0,0
HU_26462,Balatonmagyaród,403,206,6,0,81,65,42,5,0,0,2,2,0,1,1,1,0,0,0,0,0,0
HU_27447,Barlahida,120,79,1,0,44,17,13,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
HU_24864,Batyk,302,172,6,0,59,76,27,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
HU_08439,Bánokszentgyörgy,490,299,4,0,99,122,47,3,2,1,2,0,1,2,0,1,3,0,1,0,11,0
HU_18698,Bázakerettye,608,381,1,0,97,129,125,14,2,1,1,4,0,0,1,2,2,1,0,0,1,0
HU_23144,Becsehely,1796,1025,3,0,406,344,154,46,2,2,1,2,1,2,0,1,1,6,1,0,51,1
HU_18360,Becsvölgye,658,364,0,0,179,96,62,15,1,0,2,3,0,2,0,2,0,0,1,0,1,0
HU_09168,Belezna,652,308,4,0,120,102,62,5,1,1,1,4,1,1,1,2,0,1,0,0,0,2
HU_20950,Belsősárd,86,63,1,0,35,19,2,2,1,0,0,2,0,0,0,0,1,0,0,0,0,0
HU_12830,Bezeréd,113,77,0,0,44,9,7,3,0,0,0,0,0,0,0,1,12,0,0,0,1,0
HU_17543,Bocfölde,929,599,0,0,291,157,116,21,1,0,0,6,0,1,0,2,2,2,0,0,0,0
HU_31291,Bocska,273,135,0,0,70,44,18,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HU_10782,Boncodfölde,248,171,1,0,87,41,30,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HU_10056,Borsfa,588,311,1,0,121,119,55,4,2,0,1,0,0,1,1,1,1,0,0,1,3,0
HU_19929,Bókaháza,236,127,2,0,90,16,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_22877,Böde,236,133,0,0,62,50,11,1,0,0,0,3,0,1,0,0,0,4,0,0,0,1
HU_04163,Bödeháza,42,37,1,0,30,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_21139,Börzönce,49,31,0,0,12,7,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_20613,Búcsúszentlászló,619,419,4,0,221,101,71,14,1,0,1,0,1,2,0,1,1,0,0,0,0,1
HU_07986,Bucsuta,186,116,3,0,68,31,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
HU_06132,Csapi,130,78,1,0,28,31,14,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
HU_23436,Csatár,429,275,2,0,116,101,36,11,0,0,0,1,2,2,1,0,1,1,0,1,0,0
HU_07135,Cserszegtomaj,2059,1281,4,0,636,307,228,64,1,3,2,3,4,4,4,3,16,1,1,0,0,0
HU_10649,Csertalakos,29,17,0,0,7,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_02583,Csesztreg,724,470,4,0,251,100,85,15,4,1,3,0,1,1,0,2,0,1,1,0,1,0
HU_31149,Csonkahegyhát,295,188,4,0,79,65,26,9,0,1,0,2,0,0,0,0,0,0,0,0,2,0
HU_27492,Csöde,72,51,0,0,32,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_29364,Csömödér,507,271,4,0,122,97,38,5,0,0,0,1,1,0,0,1,0,0,0,0,1,1
HU_33978,Csörnyeföld,347,173,1,0,65,70,24,8,0,1,0,1,0,0,0,0,1,0,0,0,2,0
HU_28778,Dióskál,386,207,3,0,84,43,65,6,0,0,0,0,0,0,0,0,0,1,0,1,4,0
HU_25885,Dobri,143,91,0,0,37,39,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
HU_32708,Dobronhegy,129,98,4,0,37,42,9,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0
HU_07782,Döbröce,60,46,0,0,20,20,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HU_16009,Dötk,23,20,0,0,5,6,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HU_24262,Egeraracsa,261,111,2,0,45,30,26,3,0,0,0,2,0,0,0,0,2,0,0,0,0,1
HU_33428,Egervár,824,498,1,0,274,122,71,16,0,0,1,6,1,2,2,0,0,1,0,1,0,0
HU_06178,Eszteregnye,589,334,1,0,159,82,72,10,0,1,1,1,1,1,0,0,2,3,0,0,0,0
HU_15769,Esztergályhorváti,358,167,3,0,68,42,44,2,4,0,0,0,0,1,0,0,0,0,0,0,3,0
HU_11642,Felsőpáhok,488,317,4,0,177,78,30,16,4,0,0,0,0,4,1,0,1,1,0,0,0,1
HU_21476,Felsőrajk,587,347,4,0,194,62,69,10,0,0,1,2,0,0,0,2,3,0,0,0,0,0
HU_30890,Felsőszenterzsébet,12,12,1,0,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_19187,Fityeház,564,307,3,0,157,74,48,8,0,3,1,3,0,2,0,1,2,3,0,0,0,0
HU_16531,Fűzvölgy,109,72,0,0,35,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_12991,Galambok,932,515,13,0,219,127,77,10,3,1,3,4,0,3,49,1,0,1,2,0,2,0
HU_12946,Garabonc,532,293,5,0,143,69,30,11,0,0,0,2,0,1,2,0,2,2,0,1,24,1
HU_17516,Gáborjánháza,56,34,0,0,18,6,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
HU_08068,Gellénháza,1305,867,4,0,349,236,201,38,6,2,3,6,2,1,0,5,3,10,0,0,1,0
HU_12089,Gelse,903,479,4,0,142,184,92,31,3,1,2,1,0,1,7,2,8,1,0,0,0,0
HU_09089,Gelsesziget,219,109,1,0,48,28,24,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0
HU_20039,Gétye,76,30,0,0,16,9,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HU_17613,Gombosszeg,27,19,0,0,4,6,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_13569,Gosztola,34,25,1,0,16,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_29771,Gősfa,237,140,4,0,76,44,13,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
HU_02097,Gutorfölde,906,563,7,0,193,231,95,16,2,1,2,3,1,1,0,0,7,2,1,0,1,0
HU_23302,Gyenesdiás,2851,1865,3,0,962,363,347,126,9,7,1,4,3,3,2,8,13,12,0,1,0,1
HU_12539,Gyűrűs,74,40,1,0,16,3,8,1,0,0,0,0,0,0,0,0,10,0,0,0,0,1
HU_10931,Hagyárosbörönd,242,150,1,0,98,30,9,7,0,0,0,0,2,0,1,0,0,2,0,0,0,0
HU_10269,Hahót,904,473,8,0,225,126,95,6,1,0,1,0,0,3,2,2,2,0,0,1,0,1
HU_19895,Hernyék,77,46,0,0,15,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_03814,Hévíz,3827,2550,17,0,1298,477,560,118,9,6,3,10,6,4,5,5,15,12,3,0,1,0
HU_24873,Homokkomárom,159,80,1,0,45,21,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
