gisco_id,name,registered,turnout,invalid,blank,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,MAGYAR KÉTFARKÚ KUTYA PÁRT,MI HAZÁNK MOZGALOM,NORMÁLIS ÉLET PÁRTJA,MEGOLDÁS MOZGALOM,MAGYAR MUNKÁSPÁRT-IGEN SZOLIDARITÁS MAGYARORSZÁGÉRT MOZGALOM,Független jelölt,VALÓDI DEMOKRATA PÁRT,A MI PÁRTUNK - IMA,ZÖLDEK PÁRTJA,MAGYAR LIBERÁLIS PÁRT - LIBERÁLISOK,MAGYAR SZEGÉNYEK ÉS DOLGOZÓK DEMOKRATIKUS SZERVEZETE,POLGÁRI VÁLASZ MOZGALOM
HU_19831,Szilágy,233,161,2,0,114,33,5,4,1,0,2,0,0,0,0,0,0,0
HU_24712,Szilvás,107,77,5,0,41,18,5,8,0,0,0,0,0,0,0,0,0,0
HU_05528,Szörény,58,39,0,0,25,11,2,1,0,0,0,0,0,0,0,0,0,0
HU_22211,Szőke,96,60,4,0,45,7,2,1,0,0,0,1,0,0,0,0,0,0
HU_07694,Szőkéd,293,187,3,0,109,56,0,13,0,5,1,0,0,0,0,0,0,0
HU_15404,Szulimán,187,116,3,0,76,22,3,12,0,0,0,0,0,0,0,0,0,0
HU_11217,Szűr,206,131,2,0,88,24,0,13,0,2,2,0,0,0,0,0,0,0
HU_15635,Tarrós,75,44,0,0,30,11,0,2,0,0,0,1,0,0,0,0,0,0
HU_32072,Teklafalu,251,131,7,0,91,26,3,4,0,0,0,0,0,0,0,0,0,0
HU_13675,Tengeri,48,37,1,0,23,10,1,0,0,1,0,1,0,0,0,0,0,0
HU_27702,Tékes,190,107,2,0,76,23,2,3,0,1,0,0,0,0,0,0,0,0
HU_32744,Tésenfa,142,90,1,0,70,14,1,3,0,1,0,0,0,0,0,0,0,0
HU_20978,Téseny,228,124,3,0,90,18,2,9,0,1,0,1,0,0,0,0,0,0
HU_22424,Tormás,199,119,2,0,87,25,0,4,0,0,0,1,0,0,0,0,0,0
HU_04048,Tófű,98,69,2,0,45,19,0,1,0,0,2,0,0,0,0,0,0,0
HU_26994,Tótszentgyörgy,110,85,2,0,59,12,3,8,0,1,0,0,0,0,0,0,0,0
HU_04136,Töttös,415,240,5,0,175,40,0,19,0,1,0,0,0,0,0,0,0,0
HU_18582,Túrony,205,137,3,0,67,56,2,5,0,1,0,3,0,0,0,0,0,0
HU_04437,Udvar,113,77,1,0,50,16,0,9,0,1,0,0,0,0,0,0,0,0
HU_06062,Újpetre,793,491,9,0,283,153,0,26,0,17,3,0,0,0,0,0,0,0
HU_28538,Vajszló,1379,880,6,0,590,219,19,32,0,5,0,9,0,0,0,0,0,0
HU_28529,Varga,61,50,0,0,41,5,2,2,0,0,0,0,0,0,0,0,0,0
HU_08138,Várad,100,58,0,0,37,14,2,5,0,0,0,0,0,0,0,0,0,0
HU_24952,Vásárosbéc,155,97,0,0,54,28,6,8,0,1,0,0,0,0,0,0,0,0
HU_02264,Vásárosdombó,863,483,7,0,294,132,4,37,0,3,0,6,0,0,0,0,0,0
HU_07074,Vázsnok,92,60,0,0,41,16,0,1,0,1,0,1,0,0,0,0,0,0
HU_18519,Vejti,125,90,2,0,67,12,3,5,0,1,0,0,0,0,0,0,0,0
HU_22071,Velény,106,60,2,0,35,17,0,0,0,0,0,6,0,0,0,0,0,0
HU_19725,Versend,685,388,7,0,314,55,0,8,0,4,0,0,0,0,0,0,0,0
HU_24402,Vékény,112,81,5,0,45,26,0,2,0,2,1,0,0,0,0,0,0,0
HU_20279,Véménd,1066,646,16,0,440,141,0,42,0,5,2,0,0,0,0,0,0,0
HU_28024,Villány,1806,1267,20,0,836,344,0,53,0,11,3,0,0,0,0,0,0,0
HU_05209,Villánykövesd,189,151,2,0,103,40,0,5,0,1,0,0,0,0,0,0,0,0
HU_05892,Vokány,654,415,3,0,295,85,0,21,0,8,3,0,0,0,0,0,0,0
HU_25122,Zaláta,193,127,0,0,101,19,1,5,0,0,0,1,0,0,0,0,0,0
HU_17747,Zádor,251,151,3,0,91,47,5,4,0,0,0,1,0,0,0,0,0,0
HU_15848,Zengővárkony,342,268,3,0,195,54,0,12,0,2,2,0,0,0,0,0,0,0
HU_12201,Zók,227,142,3,0,87,33,2,14,0,0,0,3,0,0,0,0,0,0
HU_21944,Akasztó,2627,1856,16,0,1288,361,0,134,10,47,0,0,0,0,0,0,0,0
HU_21148,Apostag,1659,1071,18,0,591,310,0,118,14,20,0,0,0,0,0,0,0,0
HU_17686,Ágasegyháza,1492,981,8,0,666,177,30,83,0,17,0,0,0,0,0,0,0,0
HU_03522,Baja,29532,20927,206,0,10587,8206,457,1287,0,184,0,0,0,0,0,0,0,0
HU_13408,Ballószög,3047,2201,37,0,1198,607,101,226,32,0,0,0,0,0,0,0,0,0
HU_25937,Balotaszállás,1147,665,4,0,468,122,0,61,0,10,0,0,0,0,0,0,0,0
HU_10719,Bácsalmás,5120,3048,48,0,1631,1089,0,241,0,39,0,0,0,0,0,0,0,0
HU_10180,Bácsbokod,2091,1181,21,0,642,355,20,133,0,10,0,0,0,0,0,0,0,0
HU_27234,Bácsborsód,890,506,4,0,318,128,6,47,0,3,0,0,0,0,0,0,0,0
HU_08697,Bácsszentgyörgy,121,85,0,0,57,19,0,9,0,0,0,0,0,0,0,0,0,0
HU_30155,Bácsszőlős,253,142,4,0,93,17,0,24,0,4,0,0,0,0,0,0,0,0
HU_03656,Bátmonostor,1208,808,17,0,532,182,13,61,0,3,0,0,0,0,0,0,0,0
HU_11961,Bátya,1626,1063,21,0,620,325,0,68,2,27,0,0,0,0,0,0,0,0
HU_19327,Borota,995,600,8,0,383,142,0,64,0,3,0,0,0,0,0,0,0,0
HU_08305,Bócsa,1417,958,23,0,609,185,34,84,0,23,0,0,0,0,0,0,0,0
HU_32823,Bugac,2138,1433,18,0,1002,269,31,98,0,15,0,0,0,0,0,0,0,0
HU_33631,Bugacpusztaháza,204,141,6,0,109,12,4,5,0,5,0,0,0,0,0,0,0,0
HU_10472,Császártöltés,1834,1198,12,0,707,375,0,95,0,9,0,0,0,0,0,0,0,0
HU_26471,Csátalja,1138,722,10,0,471,164,7,60,0,10,0,0,0,0,0,0,0,0
HU_16373,Csávoly,1383,846,11,0,538,212,9,69,0,7,0,0,0,0,0,0,0,0
HU_12344,Csengőd,1665,1125,11,0,808,176,0,105,4,21,0,0,0,0,0,0,0,0
HU_15699,Csikéria,622,357,7,0,234,84,0,28,0,4,0,0,0,0,0,0,0,0
HU_12025,Csólyospálos,1244,854,9,0,617,127,18,67,0,16,0,0,0,0,0,0,0,0
HU_10533,Dávod,1583,901,13,0,568,227,10,76,0,7,0,0,0,0,0,0,0,0
HU_07524,Drágszél,264,164,2,0,113,38,0,4,1,6,0,0,0,0,0,0,0,0
HU_21069,Dunaegyháza,1197,704,9,0,359,250,0,69,3,14,0,0,0,0,0,0,0,0
HU_12566,Dunafalva,709,483,11,0,319,104,8,38,0,3,0,0,0,0,0,0,0,0
HU_07861,Dunapataj,2599,1660,16,0,960,518,0,87,24,55,0,0,0,0,0,0,0,0
HU_11606,Dunaszentbenedek,620,375,2,0,247,72,0,29,4,21,0,0,0,0,0,0,0,0
HU_14766,Dunatetétlen,455,290,2,0,206,65,0,12,2,3,0,0,0,0,0,0,0,0
HU_07612,Dunavecse,3044,1838,25,0,1121,540,0,94,23,35,0,0,0,0,0,0,0,0
HU_04109,Dusnok,2380,1647,25,0,1118,301,30,152,0,21,0,0,0,0,0,0,0,0
HU_11864,Érsekcsanád,2266,1423,22,0,898,356,22,119,0,6,0,0,0,0,0,0,0,0
HU_33589,Érsekhalma,479,294,4,0,157,97,12,22,0,2,0,0,0,0,0,0,0,0
HU_03230,Fajsz,1291,842,16,0,514,218,23,62,0,9,0,0,0,0,0,0,0,0
HU_33598,Felsőlajos,757,528,3,0,358,107,16,36,8,0,0,0,0,0,0,0,0,0
HU_02954,Felsőszentiván,1509,950,15,0,532,296,27,64,0,16,0,0,0,0,0,0,0,0
HU_02149,Foktő,1230,822,14,0,459,251,0,64,11,23,0,0,0,0,0,0,0,0
HU_31468,Fülöpháza,690,485,4,0,299,122,15,43,2,0,0,0,0,0,0,0,0,0
HU_33622,Fülöpjakab,909,655,4,0,444,117,18,64,0,8,0,0,0,0,0,0,0,0
HU_14058,Fülöpszállás,1821,1073,16,0,739,198,14,92,0,14,0,0,0,0,0,0,0,0
HU_31848,Gara,1555,899,7,0,529,249,25,87,0,2,0,0,0,0,0,0,0,0
HU_26383,Gátér,736,513,10,0,336,112,27,20,0,8,0,0,0,0,0,0,0,0
HU_03577,Géderlak,744,498,8,0,295,141,0,39,4,11,0,0,0,0,0,0,0,0
HU_18759,Hajós,2316,1550,19,0,904,455,0,143,0,29,0,0,0,0,0,0,0,0
HU_08350,Harkakötöny,649,475,9,0,306,93,0,57,0,10,0,0,0,0,0,0,0,0
HU_18458,Harta,2709,1936,28,0,921,812,0,107,19,49,0,0,0,0,0,0,0,0
HU_04093,Helvécia,3801,2560,30,0,1476,696,97,217,44,0,0,0,0,0,0,0,0,0
HU_12937,Hercegszántó,1566,926,8,0,572,231,12,98,0,5,0,0,0,0,0,0,0,0
HU_27845,Homokmégy,1040,679,5,0,384,196,0,61,7,26,0,0,0,0,0,0,0,0
HU_08095,Imrehegy,498,332,6,0,239,60,0,25,0,2,0,0,0,0,0,0,0,0
HU_21999,Izsák,4614,2896,32,0,1999,505,80,238,0,42,0,0,0,0,0,0,0,0
HU_17923,Jakabszállás,2128,1480,27,0,979,322,39,83,0,30,0,0,0,0,0,0,0,0
HU_09469,Jánoshalma,6659,3984,47,0,2311,1205,0,373,0,48,0,0,0,0,0,0,0,0
HU_08378,Jászszentlászló,1989,1354,12,0,889,313,29,96,0,15,0,0,0,0,0,0,0,0
HU_06442,Kalocsa,14097,10309,111,0,4420,4743,0,653,101,281,0,0,0,0,0,0,0,0
HU_30605,Kaskantyú,781,525,5,0,401,80,0,26,2,11,0,0,0,0,0,0,0,0
HU_11280,Katymár,1394,782,13,0,488,222,8,47,0,4,0,0,0,0,0,0,0,0
HU_19789,Kecel,6573,4423,69,0,2864,973,0,422,0,95,0,0,0,0,0,0,0,0
HU_26684,Kecskemét,86802,61817,757,0,30493,22677,2988,4184,718,0,0,0,0,0,0,0,0,0
HU_27571,Kelebia,1994,1185,26,0,722,253,0,172,0,12,0,0,0,0,0,0,0,0
HU_22530,Kerekegyháza,5020,3413,41,0,2230,734,90,298,20,0,0,0,0,0,0,0,0,0
HU_18166,Kéleshalom,346,198,3,0,117,44,0,29,0,5,0,0,0,0,0,0,0,0
HU_09344,Kiskőrös,11003,8118,88,0,5487,1647,0,458,66,372,0,0,0,0,0,0,0,0
HU_20297,Kiskunfélegyháza,24652,17143,230,0,9320,5367,721,1174,0,331,0,0,0,0,0,0,0,0
HU_32434,Kiskunhalas,23119,15385,164,0,8603,4909,0,1482,0,227,0,0,0,0,0,0,0,0
HU_24396,Kiskunmajsa,8786,5603,80,0,3507,1316,133,482,0,85,0,0,0,0,0,0,0,0
HU_28158,Kisszállás,1912,1162,18,0,779,250,0,108,0,7,0,0,0,0,0,0,0,0
HU_13806,Kömpöc,549,396,6,0,299,57,8,22,0,4,0,0,0,0,0,0,0,0
HU_05856,Kunadacs,1152,701,12,0,542,98,2,43,4,0,0,0,0,0,0,0,0,0
HU_06044,Kunbaja,1177,693,10,0,445,190,0,46,0,2,0,0,0,0,0,0,0,0
HU_07728,Kunbaracs,522,342,1,0,250,58,15,12,6,0,0,0,0,0,0,0,0,0
HU_29027,Kunfehértó,1822,1233,10,0,663,401,0,138,0,21,0,0,0,0,0,0,0,0
HU_31918,Kunpeszér,575,401,8,0,272,80,5,35,1,0,0,0,0,0,0,0,0,0
HU_31893,Kunszállás,1367,1000,10,0,656,220,21,82,0,11,0,0,0,0,0,0,0,0
HU_28130,Kunszentmiklós,6522,4546,71,0,3253,829,102,270,21,0,0,0,0,0,0,0,0,0
HU_05786,Ladánybene,1371,870,20,0,610,163,20,54,3,0,0,0,0,0,0,0,0,0
HU_17677,Lajosmizse,9046,5867,95,0,3810,1230,163,523,46,0,0,0,0,0,0,0,0,0
HU_06202,Lakitelek,3832,2581,29,0,1696,608,78,134,0,36,0,0,0,0,0,0,0,0
HU_23357,Madaras,2238,1230,26,0,729,344,19,100,0,12,0,0,0,0,0,0,0,0
HU_27809,Mátételke,397,238,2,0,169,44,3,17,0,3,0,0,0,0,0,0,0,0
HU_16018,Mélykút,3980,2355,44,0,1394,612,0,256,0,49,0,0,0,0,0,0,0,0
HU_30632,Miske,1325,820,7,0,486,258,0,34,3,32,0,0,0,0,0,0,0,0
HU_34096,Móricgát,350,255,2,0,193,44,3,8,0,5,0,0,0,0,0,0,0,0
HU_25955,Nagybaracska,1815,1033,18,0,674,242,11,83,0,5,0,0,0,0,0,0,0,0
HU_32540,Nemesnádudvar,1421,866,14,0,565,204,19,59,0,5,0,0,0,0,0,0,0,0
HU_23056,Nyárlőrinc,1824,1282,13,0,824,217,38,96,0,94,0,0,0,0,0,0,0,0
HU_16276,Ordas,350,262,3,0,158,75,0,15,4,7,0,0,0,0,0,0,0,0
HU_16939,Orgovány,2615,1624,25,0,1105,314,54,107,0,19,0,0,0,0,0,0,0,0
HU_08679,Öregcsertő,602,367,6,0,217,95,0,31,7,11,0,0,0,0,0,0,0,0
HU_18670,Páhi,896,642,18,0,468,100,0,31,19,6,0,0,0,0,0,0,0,0
HU_02705,Pálmonostora,1397,871,12,0,577,198,24,54,0,6,0,0,0,0,0,0,0,0
HU_15431,Petőfiszállás,1184,782,11,0,542,151,19,47,0,12,0,0,0,0,0,0,0,0
HU_15398,Pirtó,766,533,11,0,344,141,0,26,0,11,0,0,0,0,0,0,0,0
HU_26310,Rém,1007,530,7,0,300,181,12,25,0,5,0,0,0,0,0,0,0,0
HU_29115,Solt,5028,3395,33,0,2119,1006,0,161,19,57,0,0,0,0,0,0,0,0
HU_18218,Soltszentimre,1031,653,11,0,467,113,0,37,2,23,0,0,0,0,0,0,0,0
HU_19983,Soltvadkert,5672,3917,56,0,2756,755,0,231,23,96,0,0,0,0,0,0,0,0
HU_21245,Sükösd,2878,1851,26,0,1154,485,30,144,0,12,0,0,0,0,0,0,0,0
HU_25061,Szabadszállás,4874,2890,34,0,1872,671,50,232,31,0,0,0,0,0,0,0,0,0
HU_19530,Szakmár,936,598,18,0,315,215,0,29,6,15,0,0,0,0,0,0,0,0
HU_19947,Szalkszentmárton,2306,1515,24,0,1029,283,42,118,19,0,0,0,0,0,0,0,0,0
HU_11794,Szank,1855,1290,7,0,869,263,28,98,0,25,0,0,0,0,0,0,0,0
HU_21120,Szentkirály,1462,1137,23,0,812,190,31,72,9,0,0,0,0,0,0,0,0,0
HU_28820,Szeremle,1104,682,9,0,460,168,8,34,0,3,0,0,0,0,0,0,0,0
HU_25432,Tabdi,867,613,5,0,437,98,0,44,2,27,0,0,0,0,0,0,0,0
HU_20525,Tass,2233,1439,21,0,1063,233,14,99,9,0,0,0,0,0,0,0,0,0
HU_14544,Tataháza,950,559,10,0,351,147,0,43,0,8,0,0,0,0,0,0,0,0
HU_24998,Tázlár,1344,924,22,0,701,118,0,68,0,15,0,0,0,0,0,0,0,0
HU_24545,Tiszaalpár,3862,2412,31,0,1563,548,66,167,0,37,0,0,0,0,0,0,0,0
HU_30623,Tiszakécske,9094,5978,95,0,3671,1617,158,359,78,0,0,0,0,0,0,0,0,0
HU_14094,Tiszaug,650,430,4,0,295,87,12,26,0,6,0,0,0,0,0,0,0,0
HU_28486,Tompa,3613,2015,28,0,1254,462,0,251,0,20,0,0,0,0,0,0,0,0
HU_16294,Uszód,723,474,8,0,278,140,0,28,9,11,0,0,0,0,0,0,0,0
HU_08785,Újsolt,145,101,0,0,57,38,0,5,0,1,0,0,0,0,0,0,0,0
HU_33604,Újtelek,307,215,4,0,154,46,0,4,4,3,0,0,0,0,0,0,0,0
HU_28343,Vaskút,2664,1748,24,0,1085,462,36,124,0,17,0,0,0,0,0,0,0,0
HU_10667,Városföld,1760,1258,13,0,788,277,56,116,8,0,0,0,0,0,0,0,0,0
HU_15158,Zsana,578,397,7,0,250,76,0,53,0,11,0,0,0,0,0,0,0,0
HU_29595,Almáskamarás,665,385,7,0,230,130,2,10,2,1,2,1,0,0,0,0,0,0
HU_18102,Battonya,4300,2317,65,0,1009,867,28,90,7,7,10,234,0,0,0,0,0,0
HU_09760,Békés,16937,11652,180,0,6524,3125,256,1346,81,140,0,0,0,0,0,0,0,0
HU_15200,Békéscsaba,48386,35005,410,0,15840,14576,899,2347,291,314,0,5,0,0,0,0,0,0
HU_26189,Békéssámson,1850,1177,15,0,723,306,16,99,3,5,6,4,0,0,0,0,0,0
HU_02680,Békésszentandrás,2909,2028,29,0,1068,645,65,173,27,21,0,0,0,0,0,0,0,0
HU_19390,Bélmegyer,741,500,10,0,309,116,5,49,2,6,3,0,0,0,0,0,0,0
HU_29610,Biharugra,711,511,6,0,368,116,3,15,0,0,3,0,0,0,0,0,0,0
HU_13471,Bucsa,1708,1052,16,0,765,198,17,48,6,2,0,0,0,0,0,0,0,0
HU_31334,Csabacsűd,1390,953,10,0,566,248,25,79,13,12,0,0,0,0,0,0,0,0
HU_34078,Csabaszabadi,225,175,7,0,112,39,2,12,2,0,0,0,0,0,0,0,0,0
HU_20455,Csanádapáca,1994,1186,12,0,627,424,10,90,5,3,7,8,0,0,0,0,0,0
HU_25502,Csárdaszállás,338,234,2,0,140,57,10,25,0,0,0,0,0,0,0,0,0,0
HU_26709,Csorvás,3835,2351,56,0,1237,751,52,197,21,19,0,0,0,0,0,0,0,0
HU_24819,Dévaványa,5750,3494,66,0,2230,843,79,219,30,27,0,0,0,0,0,0,0,0
HU_33190,Doboz,3333,2097,33,0,1265,609,40,110,16,19,5,0,0,0,0,0,0,0
HU_24031,Dombegyház,1503,904,19,0,517,276,13,58,4,5,3,9,0,0,0,0,0,0
HU_22132,Dombiratos,438,288,7,0,157,112,1,7,0,1,1,2,0,0,0,0,0,0
HU_09432,Ecsegfalva,951,511,7,0,344,124,7,26,3,0,0,0,0,0,0,0,0,0
HU_32957,Elek,3546,2084,23,0,1403,503,22,92,6,28,7,0,0,0,0,0,0,0
HU_12256,Füzesgyarmat,4388,2805,42,0,1373,1061,49,219,20,31,10,0,0,0,0,0,0,0
HU_09511,Gádoros,2826,1733,35,0,961,545,39,115,9,5,6,18,0,0,0,0,0,0
HU_07393,Gerendás,939,626,11,0,349,203,4,50,2,2,0,0,0,0,0,0,0,0
HU_17394,Geszt,559,360,4,0,298,45,0,11,0,1,1,0,0,0,0,0,0,0
HU_33455,Gyomaendrőd,10615,6503,82,0,3476,2173,142,501,51,78,0,0,0,0,0,0,0,0
HU_05032,Gyula,25535,18270,166,0,8627,7362,455,1237,96,270,57,0,0,0,0,0,0,0
HU_33297,Hunya,516,339,8,0,214,91,5,18,0,3,0,0,0,0,0,0,0,0
HU_04279,Kamut,816,610,6,0,376,160,12,45,4,7,0,0,0,0,0,0,0,0
HU_24794,Kardos,446,301,2,0,192,73,9,24,0,1,0,0,0,0,0,0,0,0
HU_12177,Kardoskút,654,445,3,0,210,167,11,37,3,5,3,6,0,0,0,0,0,0
HU_22752,Kaszaper,1431,895,8,0,452,350,18,48,6,4,3,6,0,0,0,0,0,0
HU_12618,Kertészsziget,282,193,5,0,121,48,8,7,2,2,0,0,0,0,0,0,0,0
HU_31574,Kevermes,1350,792,16,0,525,200,13,27,4,3,0,4,0,0,0,0,0,0
HU_03461,Kétegyháza,2812,1748,36,0,812,737,23,84,11,41,0,0,0,0,0,0,0,0
HU_03106,Kétsoprony,1047,739,11,0,495,126,25,67,2,4,0,0,0,0,0,0,0,0
HU_18838,Kisdombegyház,363,211,4,0,156,37,5,6,0,0,0,3,0,0,0,0,0,0
HU_10287,Kondoros,3939,2611,38,0,1471,805,56,166,19,29,0,0,0,0,0,0,0,0
HU_11615,Körösladány,3363,2062,16,0,1350,466,28,177,10,15,0,0,0,0,0,0,0,0
HU_10764,Körösnagyharsány,448,265,5,0,183,54,3,10,1,5,4,0,0,0,0,0,0,0
HU_12900,Köröstarcsa,1934,1221,11,0,793,285,21,94,7,10,0,0,0,0,0,0,0,0
HU_30164,Körösújfalu,357,196,1,0,163,21,3,7,0,1,0,0,0,0,0,0,0,0
HU_06804,Kötegyán,1101,650,12,0,443,129,10,41,5,7,3,0,0,0,0,0,0,0
HU_16045,Kunágota,2037,1144,41,0,698,323,7,57,5,2,0,11,0,0,0,0,0,0
HU_21209,Lőkösháza,1313,841,14,0,455,298,13,47,2,1,1,10,0,0,0,0,0,0
HU_27906,Magyarbánhegyes,1558,885,20,0,525,282,6,37,2,6,0,7,0,0,0,0,0,0
HU_11536,Magyardombegyház,161,89,0,0,61,19,2,5,2,0,0,0,0,0,0,0,0,0
HU_20765,Medgyesbodzás,731,469,8,0,248,166,8,28,3,6,1,1,0,0,0,0,0,0
HU_30128,Medgyesegyháza,2735,1769,27,0,849,702,35,123,6,10,3,14,0,0,0,0,0,0
HU_19628,Mezőberény,7824,4855,82,0,2494,1667,131,387,41,53,0,0,0,0,0,0,0,0
HU_04206,Mezőgyán,753,510,4,0,355,133,6,4,2,6,0,0,0,0,0,0,0,0
HU_11873,Mezőhegyes,4000,2444,46,0,1044,1178,33,103,11,8,3,18,0,0,0,0,0,0
HU_30322,Mezőkovácsháza,4506,2882,42,0,1425,1154,36,177,8,14,3,23,0,0,0,0,0,0
HU_23931,Méhkerék,1657,1197,13,0,728,412,7,22,4,7,4,0,0,0,0,0,0,0
HU_11989,Murony,957,634,3,0,340,205,11,66,2,7,0,0,0,0,0,0,0,0
HU_26028,Nagybánhegyes,970,660,9,0,378,231,6,29,2,2,1,2,0,0,0,0,0,0
HU_04242,Nagykamarás,989,588,6,0,310,207,11,37,3,5,0,9,0,0,0,0,0,0
HU_08244,Nagyszénás,3888,2495,51,0,1230,890,51,210,16,15,2,30,0,0,0,0,0,0
HU_19257,Okány,1781,1043,14,0,633,301,12,68,6,4,5,0,0,0,0,0,0,0
HU_23065,Orosháza,24221,16645,236,0,7249,7381,460,939,92,69,47,172,0,0,0,0,0,0
HU_27438,Örménykút,279,185,3,0,122,48,3,8,1,0,0,0,0,0,0,0,0,0
HU_05397,Pusztaföldvár,1241,786,10,0,400,251,17,65,2,5,30,6,0,0,0,0,0,0
HU_19594,Pusztaottlaka,265,171,1,0,109,51,0,4,0,5,1,0,0,0,0,0,0,0
HU_28565,Sarkad,7632,4553,61,0,2830,1277,61,243,21,45,15,0,0,0,0,0,0,0
HU_25168,Sarkadkeresztúr,1238,789,9,0,476,239,11,32,6,9,7,0,0,0,0,0,0,0
HU_31325,Szabadkígyós,2053,1399,44,0,738,520,22,66,7,1,0,0,0,0,0,0,0,0
HU_23870,Szarvas,12161,8341,82,0,4601,2630,261,630,53,84,0,0,0,0,0,0,0,0
HU_21883,Szeghalom,6878,4469,73,0,2150,1623,96,419,21,64,23,0,0,0,0,0,0,0
HU_33075,Tarhos,628,409,7,0,302,63,4,24,5,2,2,0,0,0,0,0,0,0
HU_12681,Telekgerendás,1232,869,16,0,494,273,18,48,5,5,0,0,0,0,0,0,0,0
HU_16434,Tótkomlós,4555,2935,51,0,1497,1098,73,159,17,11,11,18,0,0,0,0,0,0
HU_02352,Újkígyós,4054,2631,38,0,1372,989,41,130,31,21,0,0,0,0,0,0,0,0
HU_24350,Újszalonta,87,51,0,0,37,14,0,0,0,0,0,0,0,0,0,0,0,0
HU_31228,Végegyháza,997,556,16,0,334,176,1,24,0,2,0,3,0,0,0,0,0,0
HU_29531,Vésztő,5141,3162,45,0,2131,737,32,151,25,32,9,0,0,0,0,0,0,0
HU_06257,Zsadány,1171,773,9,0,549,167,9,30,0,4,5,0,0,0,0,0,0,0
HU_15662,Abaújalpár,60,40,0,0,30,6,0,2,0,2,0,0,0,0,0,0,0,0
HU_26718,Abaújkér,475,324,7,0,210,81,5,19,0,0,0,1,0,0,0,0,0,0
HU_02820,Abaújlak,81,51,0,0,41,3,1,5,0,0,0,0,0,0,1,0,0,0
HU_03595,Abaújszántó,2258,1394,22,0,801,433,22,75,7,14,4,4,0,0,0,0,0,0
HU_26338,Abaújszolnok,115,60,3,0,47,7,1,1,0,0,0,0,0,0,1,0,0,0
HU_02273,Abaújvár,129,99,2,0,85,10,0,1,0,0,0,0,0,0,0,0,0,0
HU_10357,Abod,127,94,0,0,72,14,1,7,0,0,0,0,0,0,0,0,0,0
HU_09362,Aggtelek,428,311,0,0,186,79,5,6,2,1,0,32,0,0,0,0,0,0
HU_33093,Alacska,588,331,7,0,184,100,5,26,2,3,0,0,0,1,3,0,0,0
HU_20482,Alsóberecki,586,371,7,0,183,145,3,27,3,0,1,1,0,0,0,0,0,0
HU_19664,Alsódobsza,229,165,2,0,132,28,0,0,1,0,2,0,0,0,0,0,0,0
HU_14429,Alsógagy,71,48,0,0,37,6,0,5,0,0,0,0,0,0,0,0,0,0
HU_23223,Alsóregmec,153,113,1,0,69,32,2,7,0,1,1,0,0,0,0,0,0,0
HU_28839,Alsószuha,348,243,4,0,135,24,0,4,0,0,1,75,0,0,0,0,0,0
HU_08217,Alsótelekes,108,76,2,0,48,17,0,2,0,1,0,6,0,0,0,0,0,0
HU_29814,Alsóvadász,1067,584,9,0,421,91,2,47,5,2,3,0,0,3,1,0,0,0
HU_21032,Alsózsolca,4253,2761,47,0,1659,744,38,228,8,34,3,0,0,0,0,0,0,0
HU_26198,Arka,51,37,1,0,16,15,0,5,0,0,0,0,0,0,0,0,0,0
HU_14331,Arló,2537,1095,6,0,785,186,11,60,5,2,7,33,0,0,0,0,0,0
HU_03771,Arnót,1881,1393,25,0,786,418,37,83,9,33,2,0,0,0,0,0,0,0
HU_04233,Aszaló,1356,798,10,0,598,167,0,0,8,5,4,6,0,0,0,0,0,0
HU_03823,Ároktő,766,517,8,0,424,46,4,28,3,1,0,0,0,0,0,0,0,0
HU_18184,Baktakék,522,286,2,0,196,70,4,10,1,3,0,0,0,0,0,0,0,0
HU_22521,Balajt,347,187,10,0,142,20,3,6,2,0,0,0,0,4,0,0,0,0
HU_08846,Baskó,153,131,1,0,106,15,1,5,0,0,2,0,0,0,0,0,0,0
HU_25159,Bánhorváti,1063,694,6,0,491,152,12,27,1,2,1,0,0,1,1,0,0,0
HU_21953,Bánréve,935,572,3,0,294,205,5,36,1,4,2,22,0,0,0,0,0,0
HU_27049,Becskeháza,26,25,1,0,13,9,1,1,0,0,0,0,0,0,0,0,0,0
HU_06929,Bekecs,1969,1374,16,0,828,493,0,0,9,17,1,10,0,0,0,0,0,0
HU_34290,Berente,874,491,26,0,214,179,18,47,3,4,0,0,0,0,0,0,0,0
HU_29674,Beret,211,132,1,0,117,12,0,1,1,0,0,0,0,0,0,0,0,0
HU_26356,Berzék,763,502,11,0,376,80,11,14,2,1,2,0,0,0,0,0,0,0
HU_23737,Bodroghalom,962,486,5,0,269,181,4,18,2,2,0,2,0,0,0,0,0,0
HU_30784,Bodrogkeresztúr,801,602,7,0,378,193,0,0,1,7,6,10,0,0,0,0,0,0
HU_33808,Bodrogkisfalud,678,485,8,0,299,166,0,0,1,4,5,2,0,0,0,0,0,0
HU_14401,Bodrogolaszi,683,436,9,0,237,144,9,29,3,1,0,2,0,0,0,0,0,0
