gisco_id,name,registered,turnout,invalid,blank,DZMH,Kučera,HSS,SMU,ASH,LH,DSU-SN,HČSP-HKDU,HDRS,HDSS-HDC-DPS,HDZ,HGSS-HKDS,HNS-SBHS,HPS,HRZ,HSLS-DC,HSP,HSP1861,HSU,HB-HIP,HDS,HP (2005),HR,NL [Neovisna lista],Zec,POL-INS,SDP,SRP,DSRS,SHB,ZS-Zeleni-SND-SNA,Zeleni HR,Kuzhnini,ZAOBŽ,Reçica,SSDRH,Tabaković,SDA,Alijansa,HRS,HDS-HKDS-HGSS,HND,Levaković,SDP-LIBRA,DGS,HDSS,HNS,HPSS-1904,HSP-ZDS-MS,SDU,HES,HNS-PGS,HDS-HDRS,Pavlek,ZS-SNA-PGSU-Zeleni-SND,HDRS-HDS-JHS,HGSS,HKDS,HDD,HP (2000),KSU,Antić,Živković,Maslina,RUSNAK,RiU-Z,RiU-O,LS,TB-SU,NNZ/DG,Memedi [Nazif Memedi],KUD-V,NSNH,SRURH,Ukrajina-SB,SSRH,SBHS-PGS,LIBRA,DSU,HPS-HP,Adamović,SDP-LS,Bakula,SDSS,SNS,HSP-ZDS,ASH-JS,SDP-LIBRA-LS,SHP,DSZ,HGSS-HDS,Petter,PPS,ZSR,U.P.D.K.,Bognolo,FDI,Poropat,Radin,DAN,HČSP-HKDU-HDSS,Ciganović,SDP-IDS
HR_02453,Lukac,3861,2400,52,0,1,0,433,0,0,14,4,14,0,53,910,0,70,7,7,56,185,18,83,7,0,2,1,7,0,3,0,12,2,2,0,10,0,0,0,0,0,0,11,8,19,6,1,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,34,0,0,0,0,0,0,0,13,6,1,0,0,0,0,0,0,0,0
HR_02461,Lupoglav,817,573,20,0,0,0,19,0,3,5,5,0,0,0,75,3,0,2,0,24,8,5,38,3,4,2,0,2,0,5,0,7,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,24,0,0,0,5,0,280
HR_02470,Ljubescica,1652,1105,36,0,0,0,141,0,0,0,2,10,0,0,314,6,0,0,0,60,0,6,51,2,2,1,0,1,0,0,0,2,0,59,4,0,0,0,0,1,0,0,4,2,0,2,0,98,1,57,212,4,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02488,Mace,2160,1268,48,0,0,0,121,0,0,7,4,6,0,0,496,7,0,2,0,32,0,10,103,3,3,11,1,3,0,0,0,5,0,2,14,0,0,0,0,0,0,0,3,4,0,7,0,177,3,38,70,2,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02496,Makarska,13511,7947,115,0,0,0,139,0,0,0,13,157,0,0,3122,15,0,2,0,175,244,21,160,94,0,6,1,2,0,11,0,44,0,16,0,33,0,2,0,0,0,0,0,0,0,18,0,0,0,0,628,0,0,0,0,0,0,0,0,53,0,0,0,5,4,0,0,19,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,22,2652,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
HR_02500,Mala Subotica,4531,2979,73,0,0,0,212,0,0,9,8,10,0,0,686,10,0,2,0,140,0,31,165,4,11,1,2,4,0,3,0,4,0,2,29,0,0,0,1,0,0,0,6,4,0,5,0,786,0,339,325,2,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02518,Mali Bukovec,2043,1488,31,0,0,0,230,0,0,2,2,2,0,0,347,8,0,3,0,53,0,18,58,2,8,0,0,0,0,1,0,3,0,2,6,0,0,0,0,0,0,0,0,6,0,2,0,99,2,145,260,6,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02526,Mali Lošinj,8058,4594,80,0,1,0,217,0,19,75,23,0,0,0,1096,38,0,14,0,157,152,34,181,20,54,9,3,30,0,16,0,36,0,5,0,29,4,0,2,2,1,4,10,0,0,0,0,0,3,0,0,0,0,2,0,737,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,28,0,0,0,0,26,0,0,8,8,2,2,55,1,38,12,34,18,1278
HR_02534,Malinska-Dubasnica,3015,1601,43,0,0,0,115,0,4,41,11,0,0,0,458,16,0,6,0,37,97,10,75,5,40,0,1,13,0,2,0,6,0,4,0,17,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,1,0,190,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,0,0,0,0,0,4,0,0,1,13,3,353
HR_02542,Marcana,3407,2442,113,0,0,1,57,0,8,17,9,0,0,0,287,2,0,5,0,27,34,9,160,9,8,2,1,7,0,20,0,13,0,1,0,14,0,0,0,0,2,4,4,0,0,0,0,0,2,0,0,0,0,6,0,155,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,15,0,0,0,0,0,1,119,0,7,72,11,10,1207
HR_02569,Marija Bistrica,5489,3384,175,0,0,0,462,0,0,15,14,22,0,0,1140,11,0,6,0,63,0,25,306,46,0,10,1,4,0,2,0,3,0,1,36,0,0,0,0,0,0,0,7,9,0,12,0,520,4,180,114,5,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02577,Marijanci,2288,1392,51,0,0,0,144,0,0,3,7,4,0,48,412,0,80,10,2,59,160,9,144,10,0,2,0,3,0,1,0,11,53,3,0,8,0,0,0,0,0,0,2,5,4,0,1,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,13,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
HR_02585,Marina,4241,2891,114,0,0,0,108,0,25,11,6,45,0,0,1234,0,0,7,11,62,103,22,103,24,0,2,5,26,0,4,669,8,0,5,4,6,0,0,0,0,0,0,0,5,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,50,14,9,26,8,2,13,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02593,Martinska Ves,3179,2489,61,0,0,0,570,0,6,14,7,14,0,0,975,29,0,0,0,60,180,28,42,15,0,0,6,7,0,5,0,3,0,4,7,6,0,0,0,0,1,2,4,3,0,2,0,0,8,0,123,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10,3,253,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02607,Marusevec,5684,3749,104,0,0,0,700,0,0,4,9,3,0,0,849,18,0,3,0,262,0,11,234,30,17,4,0,2,0,2,0,6,0,3,20,0,0,0,0,0,0,0,9,12,0,8,0,513,2,226,610,5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02615,Matulji,9546,6268,167,0,0,0,194,0,25,117,55,0,0,0,926,27,0,8,0,133,223,45,297,17,60,10,8,24,0,17,0,60,0,16,0,41,0,1,1,23,1,1,7,0,0,0,0,0,6,0,0,0,0,2,0,907,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,54,0,0,3,2,1,2,97,0,11,6,25,43,2484
HR_02631,Medulin,5730,3357,58,0,0,0,75,0,9,42,11,0,0,0,429,4,0,2,0,68,109,5,172,8,7,1,0,8,0,29,0,80,0,4,0,33,0,2,3,3,0,4,9,0,0,0,0,0,3,0,0,0,0,2,0,410,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,0,0,0,0,38,0,0,4,2,0,1,175,1,43,4,15,3,1435
HR_02640,Metkovic,12782,8540,209,0,0,0,1785,0,0,11,9,48,0,0,3670,22,0,14,0,333,462,37,130,128,0,11,4,3,0,5,0,16,0,12,0,48,0,0,0,0,0,4,0,0,0,5,0,0,0,0,281,0,0,0,0,0,0,0,0,258,0,0,0,13,8,0,0,13,0,0,0,2,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,34,0,12,851,1,0,0,0,12,9,0,0,0,0,0,0,0,0,0
HR_02658,Mihovljan,1862,1014,30,0,0,0,72,0,0,3,8,3,0,0,390,5,0,6,0,34,0,11,45,7,3,2,0,3,0,1,0,3,0,0,6,0,0,0,0,0,0,0,2,2,0,8,0,103,1,54,163,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02666,Mikleus,1748,929,26,0,0,0,113,0,0,6,6,11,0,6,427,0,26,29,2,16,106,6,31,2,0,2,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,2,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0
HR_02674,Milna,1091,751,25,0,0,0,87,0,0,0,2,8,0,0,162,3,0,0,0,8,39,0,24,2,0,2,0,0,0,0,0,4,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02682,Mljet,1042,728,12,0,0,0,146,0,0,0,3,29,0,0,188,2,0,1,0,15,36,0,27,3,0,3,0,1,0,2,0,5,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02704,Molve,1939,1300,47,0,0,0,573,0,6,1,2,3,0,27,254,0,0,2,3,127,44,14,22,1,0,0,0,1,0,0,0,4,0,1,4,2,0,0,0,0,0,0,0,3,0,2,0,107,1,0,11,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,2,0,0,0,0,0,0,0,0,0,0,0
HR_02712,Podravska Moslavina,1198,679,31,0,0,0,102,0,0,4,4,4,0,26,316,0,12,6,1,13,36,6,14,0,0,0,1,2,0,3,0,1,16,1,0,3,0,0,0,0,0,0,2,2,6,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02739,Mošćenička Draga,1511,1025,34,0,0,0,55,0,11,17,2,0,0,0,75,5,0,1,0,28,17,5,46,2,6,6,2,3,0,8,0,12,0,1,0,6,0,0,0,3,0,3,4,0,0,0,0,0,1,0,0,0,0,3,0,135,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,1,34,1,1,3,6,5,461
HR_02747,Motovun,883,520,21,0,2,0,19,0,1,3,1,0,0,0,61,4,0,1,0,10,6,2,13,0,2,0,1,1,0,6,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,3,35,1,35,2,6,1,244
HR_02755,Mrkopalj,1344,925,37,0,0,0,89,0,3,22,4,7,0,6,258,6,0,2,0,15,150,16,42,2,0,2,4,6,0,2,156,0,0,4,0,7,0,0,0,0,0,0,1,3,0,4,0,0,1,0,0,0,0,0,0,50,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02763,Mursko Sredisce,5757,3426,68,0,0,0,214,0,0,17,15,23,0,0,660,16,0,1,0,449,0,27,181,8,81,4,1,3,0,4,0,5,0,5,56,0,0,1,0,8,2,1,8,16,0,2,0,939,1,203,299,8,65,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HR_02780,Nasice,14038,9255,190,0,1,0,716,0,0,48,36,18,0,103,2733,0,713,24,14,343,603,56,891,91,0,3,5,16,0,16,0,34,434,42,0,91,0,1,1,0,0,0,17,13,43,10,17,1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,142,0,0,0,0,0,0,0,70,59,0,0,0,0,0,0,0,24,12,4,0,0,0,0,0,0,0,0
HR_02798,Nedelisce,9347,6407,137,0,1,0,473,0,0,52,17,19,0,0,1201,25,0,34,0,271,0,49,525,29,52,2,3,6,0,8,0,13,0,4,44,0,0,0,0,0,0,0,7,21,0,9,0,1914,2,551,773,19,101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02801,Nerezisca,785,586,27,0,0,0,59,0,0,0,1,5,0,0,131,3,0,2,0,12,62,4,31,3,0,1,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,14,0,0,0,0,2,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02810,Netretic,3196,2163,69,0,0,0,302,0,10,14,13,15,0,32,910,16,0,9,0,130,200,25,47,6,0,1,4,9,0,4,152,8,0,13,0,4,0,0,0,0,0,0,5,5,0,8,0,0,7,0,0,0,0,2,14,28,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02828,Nin,4505,2554,73,0,0,0,301,0,3,6,9,40,0,0,1053,0,0,5,5,51,168,17,39,13,0,0,2,5,0,1,360,6,0,10,16,23,0,0,0,0,0,0,0,5,0,0,0,0,2,0,156,0,0,0,0,0,0,0,0,7,10,7,3,1,9,127,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HR_02836,Nova Bukovica,2066,1228,33,0,0,0,235,0,0,11,6,4,0,12,484,0,31,8,2,10,107,18,37,11,0,2,0,0,0,5,0,5,1,6,0,3,0,0,0,0,0,0,7,1,5,1,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,0,0,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,0
HR_02844,Nova Gradiska,13236,7839,192,0,2,0,452,0,23,56,21,47,12,26,2759,20,516,33,17,357,491,64,297,94,50,3,6,12,494,12,1393,55,12,49,53,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58,65,0,0,0,0,0,0,0,25,11,7,0,1,0,0,0,0,0,0
HR_02852,Nova Kapela,4076,2758,84,0,0,1,514,0,9,5,4,11,17,59,1093,21,120,8,8,70,165,30,81,17,24,13,2,4,50,0,256,4,10,24,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02879,Nova Raca,3408,2348,61,0,1,1,472,0,8,14,7,6,0,71,871,0,0,4,2,219,119,31,70,9,0,10,4,3,0,1,0,8,0,2,8,7,11,0,0,0,0,0,4,2,0,7,0,202,2,0,59,8,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,11,11,1,5,1,0,0,0,0,0,0,0,0,0
HR_02887,Novalja,3107,2038,30,0,0,0,306,0,2,11,4,15,0,0,860,0,0,3,4,83,123,11,52,18,0,1,1,3,0,2,384,4,0,1,9,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,9,9,8,1,1,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02895,Novi Marof,11253,8049,205,0,0,0,573,0,0,16,27,33,0,0,2757,44,0,10,0,408,0,51,386,62,41,5,2,14,0,15,0,10,0,51,63,0,0,0,0,0,0,0,21,23,0,41,0,1216,6,326,1309,13,266,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02909,Novi Vinodolski,5215,3101,65,0,2,0,138,0,12,58,20,14,0,22,742,7,0,4,0,92,222,25,140,7,0,4,1,18,0,3,1071,19,0,7,0,26,0,0,0,0,0,0,15,4,0,5,0,0,2,0,0,0,0,4,2,251,14,2,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0
HR_02917,Novigrad - Cittanova,6013,3672,60,0,1,0,151,0,10,21,4,23,0,0,1466,10,0,13,2,75,104,14,87,9,4,2,3,12,0,12,81,51,0,7,3,18,14,0,1,5,0,4,4,4,0,0,0,0,2,0,70,0,0,1,0,94,0,0,12,2,2,4,3,0,2,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,8,0,0,2,0,0,5,114,0,124,3,9,3,900
HR_02925,Novigrad Podravski,2715,1784,45,0,0,0,420,0,4,19,7,6,0,20,593,0,0,1,4,73,48,38,71,28,0,1,0,1,0,2,0,6,0,2,12,7,0,0,0,0,0,0,1,7,0,1,0,246,4,0,59,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,10,31,2,7,0,1,0,0,0,0,0,0,0,0
HR_02933,Novska,12983,7634,145,0,0,0,548,0,17,50,26,69,0,0,3519,34,0,5,0,294,783,95,196,74,0,0,5,23,0,16,0,30,0,38,40,31,0,0,0,0,0,0,9,14,0,13,0,0,9,0,298,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,7,0,0,0,1,1,0,0,133,63,8,969,0,59,52,0,0,0,0,0,0,0,20,14,5,0,0,0,0,0,0,0,0
HR_02941,Nustar,4950,3055,86,0,5,0,231,31,8,6,6,20,4,15,1501,13,64,36,5,188,229,17,90,55,16,4,1,44,6,3,292,1,4,13,12,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
HR_02950,Nijemci,5208,2863,75,0,0,0,235,0,4,34,2,12,4,33,1449,11,87,35,6,243,95,14,42,13,12,0,0,36,1,0,198,5,6,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,54,0,0,0,0,0,0,0,77,10,5,0,0,0,0,0,0,0,0
HR_02968,Obrovac,5260,2004,48,0,0,0,100,1,5,21,3,63,0,0,945,0,0,6,3,163,98,10,10,10,0,0,0,4,0,1,274,6,0,4,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,0,0,0,0,0,0,0,0,5,2,6,1,4,5,19,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,165,91,0,0,0,0,0,0,0,28,20,2,0,0,0,0,0,0,0,0
HR_02976,Ogulin,12836,8641,180,0,0,0,477,0,23,179,22,50,0,32,3928,14,0,31,0,254,557,53,269,56,0,7,7,24,0,5,1349,137,0,20,0,43,0,0,0,0,0,0,8,15,0,11,0,0,6,0,0,0,0,5,16,362,40,8,36,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,322,0,0,0,0,0,0,0,134,65,40,0,0,1,0,0,0,0,0
HR_02984,Promina,1406,750,27,0,0,0,58,0,4,5,0,12,0,0,423,0,0,0,4,20,78,3,15,7,0,3,1,3,0,1,31,0,0,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,2,3,2,3,0,3,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
HR_02992,Okucani,3578,2010,52,0,0,0,156,0,12,31,4,11,4,5,1125,6,55,2,4,31,66,2,19,57,6,1,1,3,7,2,204,15,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,98,0,0,0,0,0,0,0,33,12,11,0,0,0,0,0,0,0,0
HR_03000,Omis,14086,9307,234,0,0,0,515,0,0,0,35,318,0,0,3996,39,0,18,0,302,744,55,171,271,0,13,3,4,0,13,0,21,0,24,0,61,0,0,0,0,0,1,0,0,0,8,0,0,0,0,479,0,0,0,0,0,0,0,0,151,0,0,0,20,13,0,0,28,0,0,0,0,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,1407,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03018,Omišalj,2925,1621,35,0,0,0,49,1,16,41,4,0,0,0,314,5,0,11,0,59,96,10,26,7,10,2,1,10,0,2,0,22,0,1,0,13,0,0,1,1,0,0,4,0,0,0,0,0,3,0,0,0,0,1,0,400,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,13,0,0,1,1,0,0,6,0,1,1,12,6,412
HR_03026,Opatija,12065,7496,144,0,2,0,168,4,72,133,29,0,0,0,1140,13,0,15,0,179,235,50,366,25,32,4,2,33,0,34,0,119,0,8,0,63,0,0,0,10,1,4,27,0,0,0,0,0,3,0,0,0,0,4,0,1043,0,0,124,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,14,18,0,0,0,0,41,0,0,7,8,1,1,121,2,29,3,15,45,3136
HR_03034,Oprisavci,2520,1565,82,0,0,0,339,0,2,4,3,14,3,31,609,6,15,6,1,62,75,7,23,6,9,0,1,23,23,0,176,4,2,5,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03042,Oprtalj,801,473,23,0,0,0,15,0,4,5,2,0,0,0,38,4,0,3,0,18,7,1,13,2,4,0,3,3,0,8,0,7,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,1,0,0,25,3,41,1,4,0,210
HR_03069,Opuzen,2808,1948,71,0,0,0,352,0,0,0,3,12,0,0,949,2,0,5,0,54,124,8,20,10,0,1,2,1,0,1,0,3,0,4,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,0,0,0,0,0,0,0,0,13,0,0,0,4,3,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03077,Orahovica,5321,3137,77,0,0,0,290,0,0,30,5,14,0,27,1058,0,410,2,6,70,208,7,132,5,0,4,3,4,0,4,0,22,12,2,0,21,0,0,0,0,0,0,21,15,14,6,1,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,40,0,0,0,0,0,0,0,22,8,2,0,0,0,0,0,0,0,0
HR_03085,Orebić,3930,2418,55,0,3,0,410,0,0,0,6,13,0,0,720,6,0,9,0,92,195,13,52,23,0,1,0,1,0,3,0,8,0,5,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,81,0,0,0,0,0,0,0,0,46,0,0,0,1,7,0,0,24,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,538,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HR_03093,Oriovac,5503,3502,105,0,0,0,577,0,14,18,16,16,8,32,1496,20,95,26,10,73,197,19,82,27,15,6,2,5,21,1,463,15,18,7,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
