gisco_id,name,registered,turnout,invalid,blank,Radin,Zennaro,Akšamija,Avdić,Hodžić [Nedžad Hodžić],Prljaskaj,Mešić [Mirza Mešić],Morina,Srebreniković,Sulejmani,A-HSP,BM365-NS-R-NV-HSS-BUZ,HSP-HČSP-ABH-OS,HSP-HKDU-HDS-USP-DESNO,MOST,Pametno-Za grad,DSŽ,HDZ,HDSSB-HKS,HL,Dukić,NLSP-SH-PZ-ORaH,SDP-HNS-HSS-HSU,HSU,ŽZ-PH-AM,B-DH,BDSH,HBPS,HDZ-HSLS,HRS,HB,SMS,SRP,ŽZ-PH-AM-Abeceda,AM,HNS-HSU,HSR,Glasnović,IDS-PGS-RI,SHV,SRNA,DI,Zeleni,MDS,Knapić,ZS-SU,ŽZ-PH-AM-Abeceda-HDSS-MS,Ajduković,Horvat [Mile Horvat],Ljubojević,Milaković,Milošević [Boris Milošević],Pupovac,Radmanović,Jankovics,Juhas,ŽZ-PH-AM-HDSS-Abeceda,NLSP-SH-PZ-ORaH-SHZ-SU,ABUH,Bilek,Komak,HDZ-HDS,HSP1861,NLSP-SH-PZ-ORaH-SU,Ahmedi,Avdagić,Bosak [Robert Bosak],Hasanović,Ismailovski,Kajtazi,Kostić,Memedi [Orhan Memedi]
HR_06165,Podravske Sesvete,1367,634,20,0,0,0,0,0,0,0,0,0,0,0,5,96,2,4,42,2,0,0,0,0,0,1,148,2,0,0,0,2,239,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06173,Murter - Kornati,1941,1036,27,0,0,0,0,0,0,1,0,0,0,0,4,12,1,17,147,5,0,381,0,0,0,0,330,0,57,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06181,Gornja Rijeka,1371,713,13,0,0,0,0,0,0,0,0,0,0,0,3,46,2,1,40,4,0,0,0,0,0,1,256,3,0,0,0,5,308,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06190,Fažana - Fasana,3476,1785,22,0,23,0,1,1,0,0,1,0,2,4,3,17,6,3,118,18,0,286,0,3,0,4,670,8,118,8,0,0,0,0,0,0,11,0,0,0,0,0,429,0,0,17,7,0,0,0,0,0,2,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06203,Pribislavec,2443,1249,19,0,0,0,0,0,0,0,0,0,0,0,1,41,8,4,67,8,0,120,0,12,0,3,715,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,28,2,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,0,1,20,0,0
HR_06211,Bilice,2186,1074,29,0,0,0,0,0,0,0,0,0,0,0,0,20,0,5,132,14,0,547,0,0,0,0,205,0,33,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06220,Kolan,781,439,3,0,0,0,0,0,0,0,0,0,0,0,0,5,1,14,49,0,0,205,0,0,0,0,129,0,27,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06238,Kamanje,802,432,13,0,0,0,0,0,0,0,0,0,0,0,3,10,2,2,21,3,3,93,0,0,0,1,250,2,0,0,0,2,0,0,0,0,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06246,Lopar,1127,742,22,0,0,0,0,0,0,4,0,0,0,0,0,3,3,8,42,7,0,393,0,3,0,1,224,0,21,1,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06254,Vrsi,1952,1034,20,0,0,0,0,0,0,0,0,0,0,0,6,32,4,8,82,5,0,537,0,0,0,0,256,0,46,4,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06262,Tribunj,1568,861,13,0,0,0,0,0,0,6,0,0,0,0,1,20,1,6,98,8,0,317,0,0,0,0,277,0,41,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06289,Štitar,1978,698,15,0,0,0,0,0,0,0,0,0,0,0,5,9,4,8,77,2,2,305,51,0,2,2,143,8,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06297,Funtana - Fontane,859,431,14,0,1,1,0,0,0,0,0,0,0,3,0,1,1,1,31,2,0,112,0,1,0,0,77,1,21,2,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06319,Tar-Vabriga - Torre-Abrega,1916,852,17,0,15,25,0,1,0,1,0,0,0,2,0,8,1,1,41,6,0,82,0,4,0,1,205,9,75,4,0,0,0,0,0,0,4,0,0,0,0,0,327,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRYY11,Hrvatska (XI. izborna jedinica),600,599,2,0,0,0,0,0,0,0,0,0,0,0,2,18,5,1,22,7,1,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,63,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZAF,Citizens of Croatia living in Afghanistan,164,164,7,0,0,0,0,0,0,0,0,0,0,0,4,11,5,1,18,1,0,54,3,0,0,1,14,0,10,0,1,0,12,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0
HR_HRZZAL,Citizens of Croatia living in Albania,20,20,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,3,1,0,2,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HR_HRZZAR,Citizens of Croatia living in Argentina,157,157,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,3,1,2,51,0,0,0,0,2,0,0,0,1,1,12,0,0,0,0,0,0,5,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HR_HRZZAT,Citizens of Croatia living in Austria,918,914,6,0,0,0,0,0,0,0,0,0,0,0,2,18,9,4,48,24,3,503,6,1,0,7,70,0,9,0,1,0,83,0,0,2,0,7,5,13,0,64,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0
HR_HRZZAU,Citizens of Croatia living in Australia,1056,1055,16,0,0,0,0,0,0,0,0,0,0,0,3,9,11,10,35,10,5,737,0,0,0,1,12,1,1,0,8,0,44,0,0,1,1,0,1,9,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,50,4,0,0,0,0,0,0,0,0,0
HR_HRZZBA,Citizens of Croatia living in Bosnia and Herzegovina,15845,15839,216,0,0,0,0,0,2,0,6,0,0,0,22,816,50,34,357,35,29,9392,1,2,0,26,49,1,2,0,14,2,235,3,0,1,0,9,58,158,17,4151,0,0,0,1,0,0,0,0,0,1,6,3,0,4,8,1,0,0,1,0,0,0,0,140,1,0,0,0,0,0,0,0,0,0
HR_HRZZBE,Citizens of Croatia living in Belgium,400,400,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,22,74,0,62,3,2,0,0,142,0,0,0,0,0,54,1,0,1,0,4,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0
HR_HRZZBG,Citizens of Croatia living in Bulgaria,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZBR,Citizens of Croatia living in Brazil,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZCA,Citizens of Croatia living in Canada,680,680,7,0,0,0,0,0,0,0,0,0,0,0,2,7,5,5,18,6,0,482,0,0,0,2,14,0,2,0,2,1,27,0,0,0,1,4,1,1,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
HR_HRZZCH,Citizens of Croatia living in Switzerland,1262,1259,7,0,0,0,0,0,0,6,0,0,0,0,1,12,18,4,101,27,2,717,2,0,0,2,78,0,9,0,0,0,87,1,0,0,0,10,4,8,0,92,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,65,2,0,0,0,0,0,0,0,0,0
HR_HRZZCL,Citizens of Croatia living in Chile,18,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,1,1,6,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZCN,Citizens of Croatia living in China,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HR_HRZZCZ,Citizens of Croatia living in Czechia,80,80,0,0,0,0,0,0,0,7,0,1,0,0,1,1,0,2,7,12,0,5,0,1,0,5,15,0,2,0,0,0,10,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0
HR_HRZZDE,Citizens of Croatia living in Germany,6442,6436,45,0,0,0,0,0,0,2,0,0,0,0,29,69,70,61,472,87,12,3309,18,6,3,11,280,0,44,1,6,0,673,1,1,0,3,36,19,32,6,466,4,0,0,0,1,1,0,0,8,0,0,0,0,0,2,0,17,12,13,3,0,0,0,598,10,1,0,0,0,0,0,4,0,0
HR_HRZZDK,Citizens of Croatia living in Denmark,90,90,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,9,0,21,0,1,0,1,22,0,0,0,0,0,9,0,0,1,0,2,1,2,0,2,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
HR_HRZZDZ,Citizens of Croatia living in Algeria,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,1,3,0,0,0,0,14,0,1,0,0,0,5,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZEG,Citizens of Croatia living in Egypt,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZES,Citizens of Croatia living in Spain,40,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7,0,10,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HR_HRZZFI,Citizens of Croatia living in Finland,28,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,2,0,0,0,2,7,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZFR,Citizens of Croatia living in France,116,116,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,6,0,33,0,0,0,1,33,0,1,0,0,0,17,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
HR_HRZZGB,Citizens of Croatia living in United Kingdom,128,128,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15,24,1,20,0,0,0,1,41,0,1,0,0,0,10,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
HR_HRZZEL,Citizens of Croatia living in Greece,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZHU,Citizens of Croatia living in Hungary,140,140,3,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,25,5,0,24,1,0,0,0,28,0,0,0,0,0,9,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
HR_HRZZID,Citizens of Croatia living in Indonesia,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZIE,Citizens of Croatia living in Ireland,74,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,21,0,2,0,0,0,2,18,0,7,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HR_HRZZIL,Citizens of Croatia living in Israel,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,6,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZIN,Citizens of Croatia living in India,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZIR,"Citizens of Croatia living in Iran, Islamic Republic of",10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HR_HRZZIT,Citizens of Croatia living in Italy,365,365,8,0,1,0,0,0,0,0,0,0,0,0,0,8,5,6,57,21,1,110,2,1,0,2,52,0,1,0,0,0,49,0,0,0,2,3,5,4,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0
HR_HRZZJP,Citizens of Croatia living in Japan,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,0,0,0,0,7,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HR_HRZZMK,Citizens of Croatia living in North Macedonia,310,310,5,0,0,0,0,0,0,3,1,1,1,147,3,9,3,1,11,3,3,67,0,0,0,2,18,0,0,0,2,3,7,0,0,1,0,0,0,5,0,1,2,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,1,2,0,0,0,3,0,1,0,0,0,0,0,0,0,1
HR_HRZZME,Citizens of Croatia living in Montenegro,201,200,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,25,7,1,93,0,0,0,2,16,0,1,0,0,0,12,0,0,0,0,0,3,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,2,7,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
HR_HRZZNL,Citizens of Croatia living in Netherlands,131,131,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,8,20,0,27,0,0,0,1,36,0,2,0,0,0,13,0,0,0,0,0,0,3,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
HR_HRZZNO,Citizens of Croatia living in Norway,53,53,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,12,4,0,9,1,0,0,0,9,0,0,0,0,0,2,0,0,0,1,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZPL,Citizens of Croatia living in Poland,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,0,6,0,0,0,0,9,0,1,0,1,0,10,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZPT,Citizens of Croatia living in Portugal,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,17,0,1,1,0,0,5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZQA,Citizens of Croatia living in Qatar,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,1,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZRO,Citizens of Croatia living in Romania,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
HR_HRZZRS,Citizens of Croatia living in Serbia,442,442,10,0,0,0,0,0,0,0,0,0,0,0,3,44,0,2,47,12,3,196,2,0,0,5,34,0,4,0,0,0,19,0,1,0,1,0,11,18,2,13,1,0,0,0,0,0,0,0,0,0,6,0,2,8,10,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HR_HRZZRU,Citizens of Croatia living in Russian Federation,43,43,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,0,4,0,0,0,0,18,1,0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZSE,Citizens of Croatia living in Sweden,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,11,13,0,22,0,0,0,0,18,0,1,0,0,0,12,0,0,1,0,2,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
HR_HRZZSI,Citizens of Croatia living in Slovenia,107,107,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13,7,0,42,0,0,0,6,18,0,1,0,0,0,1,0,0,0,0,1,3,4,0,3,2,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZSK,Citizens of Croatia living in Slovakia,53,53,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,4,0,0,0,0,30,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
HR_HRZZTR,Citizens of Croatia living in Türkiye,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,2,0,0,0,0,7,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZUA,Citizens of Croatia living in Ukraine,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZUS,Citizens of Croatia living in United States,378,378,5,0,0,0,0,0,0,0,0,0,0,3,0,2,7,0,23,13,1,162,0,0,0,1,46,0,0,0,0,0,37,0,0,0,0,9,2,6,0,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
HR_HRZZXK,Citizens of Croatia living in Kosovo,147,147,4,0,0,0,0,0,0,72,0,11,0,1,1,1,1,0,7,0,2,19,0,0,0,0,13,0,1,1,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
HR_HRZZZA,Citizens of Croatia living in South Africa,60,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,32,0,0,0,0,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
