gisco_id,name,registered,turnout,invalid,blank,FORO DE CIUDADANOS,PARTIDO POPULAR,UNIÓN PROGRESO Y DEMOCRACIA,MOVIMIENTO CORRIENTE ROJA,SALAMANCA-ZAMORA-LEÓN PREPAL,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,PARTIDO DA TERRA,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,PARTIDO SOCIALISTA OBRERO ESPAÑOL,CIUDADANOS LIBRES UNIDOS,PARTIDO DE LA LIBERTAD INDIVIDUAL,COALICIÓN POR EUROPA,INICIATIVA FEMINISTA,EXTREMADURA UNIDA,FALANGE ESPAÑOLA DE LAS J.O.N.S.,PARTIDO HUMANISTA,ESCAÑOS EN BLANCO,"PARTIDO X, PARTIDO DEL FUTURO",PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,PARTIDO ANDALUCISTA,DEMOCRACIA NACIONAL,MOVIMIENTO SOCIAL REPUBLICANO,"MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOVIMIENTO RED",LA ESPAÑA EN MARCHA,PODEMOS,IMPULSO SOCIAL,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA,LOS PUEBLOS DECIDEN,ALTERNATIVA REPUBLICANA,VOX,EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX,"POR LA REPÚBLICA, POR LA RUPTURA CON LA UNIÓN EUROPEA",AGRUPACIÓN DE ELECTORES RECORTES CERO,ESQUERRA REPUBLICANA - LA IZQUIERDA POR EL DERECHO A DECIDIR,EQUO-PUM+J-PARTICIPA,AGRUPACIÓN DE ELECTORES D.E.R.,IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALUCÍA: LA IZQUIERDA PLURAL,PIRATAS DE ANDALUCÍA - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,PARTIDO REGIONALISTA POR ANDALUCÍA ORIENTAL - PROYECTO EUROPA,ESQUERRA REPUBLICANA - L'ESQUERRA PEL DRET A DECIDIR - A CUCHA POR O DREITO A DECIDIR - LA IZQUIERDA POR EL DERECHO A DECIDIR,CHA-EQUO,PUYALÓN DE CUCHAS - OS PUEBLOS DECIDEN,IZQUIERDA UNIDA DE ARAGÓN: LA IZQUIERDA PLURAL,PIRATAS DE ARAGÓN - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,BLOQUE ARAGONÉS - PROYECTO EUROPA,PROYECTO EUROPA,CONFEDERACIÓN PIRATA-EUROPEAN PIRATES,ESQUERRA REPUBLICANA - LA ESQUEIRDA POL DERECHU A DECIDIR - LA IZQUIERDA POR EL DERECHO A DECIDIR,EQUO-PUM+J,ANDECHA ASTUR- LOS PUEBLOS DECIDEN,IZQUIERDA UNIDA DE ASTURIAS - IZQUIERDA XUNIDA D'ASTURIES: LA IZQUIERDA PLURAL,ESQUERRA REPUBLICANA - L'ESQUERRA PEL DRET A DECIDIR,EQUO-COMPROMÍS-PUM+J,ELS POBLES DECIDEIXEN,ESQUERRA UNIDA DE LES ILLES BALEARS: L'ESQUERRA PLURAL,"PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA",PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL / PARTIT ANIMALISTA CONTRA EL MALTRACTAMENT ANIMAL,PODEMOS-PODEM,ALTERNATIVA NACIONALISTA CANARIA - UNIDAD DEL PUEBLO - LOS PUEBLOS DECIDEN,COALICIÓN CANARIA - PARTIDO NACIONALISTA CANARIO - COALICIÓN POR EUROPA,IZQUIERDA UNIDA CANARIA - LOS VERDES: LA IZQUIERDA PLURAL,IZQUIERDA UNIDA DE CANTABRIA: LA IZQUIERDA PLURAL,EQUO-PCAS-PUM+J,IZQUIERDA UNIDA DE CASTILLA-LA MANCHA - LOS VERDES: LA IZQUIERDA PLURAL,IZQUIERDA UNIDA DE CASTILLA Y LEÓN: LA IZQUIERDA PLURAL,PARTIT DELS SOCIALISTES DE CATALUNYA,ESQUERRA REPUBLICANA - NOVA ESQUERRA CATALANA - CATALUNYA SÍ - L'ESQUERRA PEL DRET A DECIDIR,EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA,CIUTADANS - PARTIDO DE LA CIUDADANÍA,CONVERGÈNCIA I UNIÓ - COALICIÓ PER EUROPA,INICIATIVA PER CATALUNYA VERDS - ESQUERRA UNIDA I ALTERNATIVA: L'ESQUERRA PLURAL,PIRATES DE CATALUNYA - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,ESCONS EN BLANC ESCAÑOS EN BLANCO,PARTIT ANIMALISTA CONTRA EL MALTRACTAMENT ANIMAL,EQUO-SÍEX-PUM+J,IZQUIERDA UNIDA - VERDES - COMPROMISO POR EXTREMADURA: LA IZQUIERDA PLURAL,PIRATAS DE EXTREMADURA - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,ESQUERRA REPUBLICANA - A ESQUERDA POLO DEREITO A DECIDIR,BLOQUE NACIONALISTA GALEGO - OS POBOS DECIDEN,COMPROMISO POR GALICIA - COALICIÓN POR EUROPA,ALTERNATIVA GALEGA DE ESQUERDA EN EUROPA: A ESQUERDA PLURAL,PIRATAS DE GALICIA - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,ESCANOS EN BRANCO ESCAÑOS EN BLANCO,PARTIDO ANIMALISTA CONTRA O MALTRATO ANIMAL,EQUO-PUM+J-PCAS,IZQUIERDA UNIDA - LOS VERDES: LA IZQUIERDA PLURAL,PIRATAS DE MADRID - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,ESQUERRA REPUBLICANA - EZKERRA ERABAKITZEKO ESKUBIDEAREN ALDE - LA IZQUIERDA POR EL DERECHO A DECIDIR,EUSKAL HERRIA BILDU - HERRIEK ERABAKI,EUZKO ALDERDI JELTZALEA - PARTIDO NACIONALISTA VASCO - COALICIÓN POR EUROPA - EUROPARAKO KOALIZIOA,IZQUIERDA - EZKERRA: LA IZQUIERDA PLURAL - EZKER ANITZA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL / ANIMALIEKIKO TRATU TXARREN AURKAKO ALDERDI ANIMALISTA,PODEMOS-AHAL DUGU,EZKER ANITZA - IZQUIERDA UNIDA - IRATZARRI - EKI: LA IZQUIERDA PLURAL,AULKI ZURIAK ESCAÑOS EN BLANCO,"POR LA REPÚBLICA, POR LA RUPTURA CON LA UNIÓN EUROPEA ERREPUBLIKAREN ALDE, ""UNIÓN EUROPEA"" APURTU",IZQUIERDA UNIDA - VERDES DE LA REGIÓN DE MURCIA: LA IZQUIERDA PLURAL,EUROPEAN PIRATES - CONFEDERACIÓN PIRATA - PIRATAS DE LA RIOJA,COALICIÓ COMPROMÍS,ESQUERRA UNIDA PAÍS VALENCIÀ - ELS VERDS: L'ESQUERRA PLURAL,PIRATAS DE LA COMUNIDAD VALENCIANA - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,VALENCIANS PER EUROPA - PROYECTE EUROPA,EQUO-CABALLAS
ES_03051,"Campo de Mirra / Camp de Mirra, el",344,249,10,8,0,90,10,0,0,0,1,6,71,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,2,0,0
ES_03052,Cañada,969,564,17,14,0,275,33,0,0,0,0,13,107,1,0,2,3,0,0,0,2,1,0,0,0,0,6,1,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,22,0,1,0
ES_03053,Castalla,7592,3845,141,82,4,1310,302,0,2,0,2,135,595,13,0,5,5,0,7,0,23,32,20,2,0,1,54,5,0,1,1,0,5,52,1,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,11,0,2,62,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,328,18,7,0
ES_03054,Castell de Castells,367,249,7,4,0,103,9,0,0,0,0,2,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0
ES_03055,Catral,5410,2326,68,65,2,1007,171,1,1,0,3,45,528,8,1,1,1,0,3,3,16,12,5,0,4,1,14,3,0,1,3,0,0,56,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,19,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,145,5,2,0
ES_03056,Cocentaina,8983,4596,145,87,6,1162,243,5,1,0,7,95,1185,12,2,4,4,2,13,3,46,27,9,1,7,3,37,10,0,3,0,0,2,48,0,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,6,0,1,41,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,513,11,8,0
ES_03057,Confrides,196,104,2,1,0,34,3,0,0,0,0,4,24,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,2,0,0
ES_03058,Cox,4859,2731,103,55,3,1334,154,1,0,0,1,22,536,3,1,2,2,0,5,0,6,19,6,1,1,1,12,3,0,1,1,0,0,26,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,16,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,233,5,2,0
ES_03059,Crevillente,20566,10135,325,192,11,3316,724,2,6,0,11,232,1841,25,10,10,4,4,34,18,72,64,12,2,8,5,56,24,0,10,0,0,5,235,1,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,10,0,7,112,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,946,18,5,0
ES_03060,Quatretondeta,109,73,1,1,0,13,1,0,0,0,0,1,25,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0
ES_03061,Daya Nueva,1185,498,40,2,2,219,24,0,0,0,1,6,105,1,1,2,0,0,0,0,1,7,2,1,2,1,3,1,0,1,0,0,0,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0
ES_03062,Daya Vieja,371,146,8,2,0,76,6,0,0,0,0,2,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0
ES_03063,Dénia,27659,12379,190,239,15,2826,845,2,4,0,11,410,2713,13,8,32,25,9,22,19,64,150,55,11,9,9,159,13,0,3,2,0,13,149,4,0,19,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,25,0,14,168,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1449,1308,36,51,0
ES_03064,Dolores,5128,2268,96,43,2,920,122,0,0,0,0,28,721,3,2,2,11,0,3,7,3,14,10,0,3,1,21,2,0,2,0,0,4,11,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,26,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,83,4,0,0
ES_03065,Elche / Elx,166593,76646,1138,1664,143,21411,7167,12,24,0,74,2581,18544,205,108,146,172,41,171,171,461,656,213,46,80,99,707,125,0,57,23,0,82,1107,22,0,175,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,50,0,105,958,8671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329,6217,214,85,0
ES_03066,Elda,42504,19228,755,488,17,4988,1912,3,5,0,21,452,4927,29,15,21,43,4,33,29,119,105,50,16,14,12,122,18,0,15,5,0,84,212,6,0,41,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,7,0,16,217,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,1747,52,9,0
ES_03067,Fageca,91,76,1,1,0,35,1,1,0,0,0,4,10,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0
ES_03068,Famorca,52,34,3,0,0,19,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
ES_03069,Finestrat,3754,1585,42,34,1,667,88,0,2,0,1,44,332,2,2,1,5,1,1,0,9,13,6,0,2,3,8,1,0,1,0,0,1,13,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,13,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,72,1,5,0
ES_03070,Formentera del Segura,2204,990,59,13,0,398,37,0,0,0,1,15,290,1,0,0,3,1,3,1,1,3,3,1,1,2,3,0,0,1,0,0,0,24,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,73,2,0,0
ES_03071,Gata de Gorgos,4210,2062,50,32,1,630,93,0,4,0,0,41,344,1,3,2,6,0,2,3,9,10,7,1,3,1,16,4,0,2,0,0,3,9,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,9,0,4,17,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,173,9,7,0
ES_03072,Gaianes,367,249,7,1,0,40,9,0,0,0,0,0,65,0,0,1,0,0,2,0,2,0,2,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,30,1,0,0
ES_03073,Gorga,233,147,2,2,0,55,2,0,0,0,1,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,1,0,0
ES_03074,Granja de Rocamora,1715,1069,32,13,1,500,66,0,0,0,0,16,281,1,1,1,2,0,1,2,4,8,2,0,0,0,4,0,0,0,1,0,0,12,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,69,1,0,0
ES_03075,"Castell de Guadalest, El",162,101,2,3,0,47,7,0,0,0,0,0,14,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,2,0
ES_03076,Guardamar del Segura,9094,4199,201,57,3,1651,255,1,0,0,2,72,1109,5,0,9,2,0,4,6,11,17,1,0,1,2,28,2,0,5,2,0,1,42,1,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,58,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,328,5,1,0
ES_03077,"Fondó de les Neus, el / Hondón de las Nieves",1601,862,26,16,0,350,44,0,2,0,0,42,223,1,1,1,0,0,1,0,1,2,1,0,0,0,1,0,0,5,0,0,0,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,64,3,0,0
ES_03078,Hondón de los Frailes,765,338,12,2,1,155,26,0,0,0,2,2,67,1,0,0,0,0,2,2,1,4,1,0,1,0,1,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0,1,0
ES_03079,Ibi,18192,9106,287,229,8,2371,846,4,3,0,16,406,1834,26,12,7,10,2,23,14,59,97,92,12,18,7,81,23,0,11,6,0,3,86,1,0,26,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,11,0,4,94,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,1048,28,18,0
ES_03080,Jacarilla,1337,688,39,12,0,370,55,0,0,0,0,4,125,0,2,1,0,0,0,0,0,4,4,1,0,0,3,0,0,1,0,0,1,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,1,0,0
ES_03081,Xaló,1645,758,13,15,1,237,32,1,0,0,0,5,156,0,0,2,2,0,2,0,6,3,0,0,0,1,0,2,0,1,1,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,56,1,2,0
ES_03082,Jávea / Xàbia,15269,5540,131,95,2,1609,373,2,1,0,8,143,1314,11,6,18,14,3,21,8,57,50,14,3,3,5,63,3,0,8,2,0,15,130,1,0,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,8,0,0,76,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,352,13,9,0
ES_03083,Jijona / Xixona,5685,2722,83,42,4,644,198,1,2,0,4,43,809,11,1,2,4,0,3,2,15,14,6,1,2,0,34,2,0,0,0,0,1,33,2,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,2,0,2,42,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,246,9,1,0
ES_03084,"Lorcha / Orxa, l'",578,409,6,7,1,167,7,0,0,0,0,4,131,0,0,1,0,0,1,0,8,1,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,31,0,1,0
ES_03085,Llíber,557,204,4,3,0,85,7,0,0,0,0,2,42,3,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,0,0,0
ES_03086,Millena,151,85,4,1,0,20,2,0,0,0,0,0,25,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0
ES_03088,Monforte del Cid,5549,2435,150,51,2,811,187,1,0,0,0,42,573,1,6,0,1,0,10,6,7,19,6,0,3,1,14,4,0,1,0,0,0,27,1,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,39,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,242,8,3,0
ES_03089,Monóvar / Monòver,9724,4489,367,81,6,1381,262,1,0,0,9,70,1286,6,3,3,15,0,5,6,14,16,7,2,5,3,28,3,0,6,2,0,1,22,4,0,14,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,10,0,0,34,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,274,8,5,0
ES_03090,Mutxamel,17193,7718,170,176,9,2105,793,2,2,0,7,253,1570,23,6,10,9,0,12,8,43,54,17,10,10,6,56,9,0,6,2,0,4,110,0,0,18,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,12,0,4,106,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,860,22,7,0
ES_03091,Murla,332,184,2,0,0,101,5,0,0,0,0,3,55,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0
ES_03092,Muro de Alcoy,6807,3598,128,59,6,856,255,3,0,0,8,55,600,10,0,4,8,0,5,4,23,35,11,1,8,4,48,1,0,1,2,0,1,37,2,0,14,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,2,21,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,447,13,12,0
ES_03093,Novelda,19784,9521,557,162,6,2443,1396,5,0,0,10,177,2168,16,8,9,15,1,30,19,82,58,41,8,12,7,73,23,0,16,4,0,5,112,3,0,18,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,14,0,5,131,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,699,32,16,0
ES_03094,"Nucia, la",11787,4855,152,71,7,1777,387,3,13,0,10,268,780,9,8,9,4,4,7,7,33,39,14,10,4,3,41,4,0,3,3,0,16,113,2,0,24,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,2,101,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,351,11,5,0
ES_03095,Ondara,4656,2606,42,42,4,732,135,0,2,0,3,43,481,3,1,1,3,0,2,1,19,24,10,1,1,0,16,4,0,0,3,0,1,15,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,8,0,1,23,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,333,8,7,0
ES_03096,Onil,5855,2889,112,47,6,841,257,1,2,0,3,68,506,5,4,3,2,0,9,18,10,37,15,2,2,3,30,3,0,1,0,0,2,18,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,7,20,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,301,5,3,0
