gisco_id,name,registered,turnout,invalid,blank,I.Fem,CEUS,PSOE,ALTER,CXE,AR,Contigo,ADÑ,PACMA,SAIn,PCTE,FAC,PH,AxSÍ,PACT,MIEL,IzqEsp,PUM+J,MCR,Cs,JxCAT,Vox,IGRE,Volt,CV-EC,PP,Recortes Cero-LV-GVE,CEX-CREX-PR,CPE,PCPE-PCPC,Podemos-IU,Pirates,PCTC,PCTG,ELAK
ES_10119,Membrío,572,468,4,1,0,0,272,0,2,0,0,0,4,0,0,0,0,0,1,0,0,0,0,31,0,28,0,0,1,108,1,1,1,0,13,0,0,0,0
ES_10120,Mesas de Ibor,157,117,1,0,1,0,50,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,1,42,0,0,0,0,4,0,0,0,0
ES_10121,Miajadas,7921,5442,107,54,11,2,2514,0,1,2,0,2,21,2,2,2,0,2,6,1,0,1,0,527,1,323,0,5,6,1425,3,13,1,5,403,0,0,0,0
ES_10122,Millanes,219,173,4,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,11,0,0,0,53,0,4,0,2,11,0,0,0,0
ES_10123,Mirabel,577,490,12,3,0,0,305,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,13,0,0,0,117,0,1,0,0,19,0,0,0,0
ES_10124,Mohedas de Granadilla,854,749,6,6,1,0,360,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,26,0,29,0,0,0,241,1,48,0,1,25,0,0,0,0
ES_10125,Monroy,857,678,10,5,1,1,329,0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,0,37,0,20,0,2,0,236,0,0,0,0,31,0,0,0,0
ES_10126,Montánchez,1472,1217,28,24,1,0,519,0,3,1,0,0,7,0,2,1,0,0,1,2,2,0,1,74,0,55,1,1,3,449,2,2,1,4,33,0,0,0,0
ES_10127,Montehermoso,4701,3318,58,64,2,2,1354,1,12,1,1,1,51,0,2,2,4,2,9,0,6,7,2,349,4,261,2,18,3,702,7,33,5,7,338,8,0,0,0
ES_10128,Moraleja,5641,4080,88,48,5,0,2261,1,2,1,1,0,29,0,4,1,0,0,3,0,0,0,1,340,0,218,0,1,2,893,3,16,0,0,160,2,0,0,0
ES_10129,Morcillo,344,289,6,4,6,0,155,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20,0,8,0,0,0,59,0,10,0,0,19,0,0,0,0
ES_10130,Navaconcejo,1752,1413,30,22,0,0,699,0,0,0,2,0,12,0,4,0,0,0,3,0,0,0,0,55,0,25,0,3,0,375,3,0,0,5,174,1,0,0,0
ES_10131,Navalmoral de la Mata,12828,7911,90,87,24,1,2620,3,4,5,0,4,77,6,11,3,1,0,17,10,8,2,2,1186,1,813,0,13,8,2057,13,215,3,19,606,2,0,0,0
ES_10132,Navalvillar de Ibor,364,274,8,2,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,17,0,0,0,55,0,0,0,1,3,0,0,0,0
ES_10133,Navas del Madroño,1150,916,23,13,1,0,671,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,39,0,10,0,0,0,97,0,1,1,2,56,0,0,0,0
ES_10134,Navezuelas,555,453,17,13,0,0,140,0,0,0,0,0,3,0,0,0,3,0,0,0,0,2,0,31,0,23,0,0,0,202,1,2,0,0,13,3,0,0,0
ES_10135,Nuñomoral,1237,1059,12,5,0,0,389,0,0,1,2,0,2,1,1,4,0,0,0,0,0,0,0,19,0,33,2,0,1,561,0,1,0,1,24,0,0,0,0
ES_10136,Oliva de Plasencia,281,239,1,3,0,0,130,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,10,0,1,0,65,0,1,0,0,11,0,0,0,0
ES_10137,Palomero,407,354,7,4,0,0,169,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,36,0,14,0,0,0,107,1,1,0,0,11,0,0,0,0
ES_10138,Pasarón de la Vera,536,424,4,3,1,0,269,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,29,0,6,0,0,1,60,0,2,0,0,45,0,0,0,0
ES_10139,Pedroso de Acim,94,81,2,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,28,0,0,0,0,5,0,0,0,0
ES_10140,Peraleda de la Mata,1079,893,12,12,0,0,343,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,79,0,46,0,0,0,356,0,7,0,1,34,1,0,0,0
ES_10141,Peraleda de San Román,293,252,2,0,2,0,116,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,81,0,0,0,0,3,0,0,0,0
ES_10142,Perales del Puerto,839,674,9,3,1,0,354,0,0,0,1,0,6,0,2,0,0,0,2,0,0,0,0,54,0,15,0,0,0,151,0,1,0,0,75,0,0,0,0
ES_10143,Pescueza,141,119,5,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,28,1,0,0,0,4,0,0,0,0
ES_10144,"Pesga, La",920,747,8,4,2,0,348,0,0,0,0,0,0,0,1,2,1,0,2,0,0,0,0,63,1,28,0,1,0,258,0,5,0,0,23,0,0,0,0
ES_10145,Piedras Albas,128,112,2,1,0,0,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,43,0,0,0,0,1,0,0,0,0
ES_10146,Pinofranqueado,1523,1238,24,11,3,0,653,1,0,3,0,0,8,1,3,0,1,1,4,0,0,1,2,95,0,50,0,0,4,301,0,4,0,3,65,0,0,0,0
ES_10147,Piornal,1287,1067,48,18,3,0,682,0,0,1,0,0,12,0,0,0,0,0,1,0,1,2,1,48,1,8,0,1,0,134,1,1,0,0,104,0,0,0,0
ES_10148,Plasencia,33012,20245,241,318,30,7,7396,6,11,16,6,10,226,11,18,5,9,2,55,9,5,24,6,2476,7,1198,16,43,62,5964,53,192,8,26,1764,25,0,0,0
ES_10149,Plasenzuela,436,319,5,5,0,0,160,0,0,1,0,1,2,1,1,0,0,0,0,0,1,0,0,32,0,17,0,0,2,75,1,0,0,1,14,0,0,0,0
ES_10150,Portaje,331,280,1,11,0,0,177,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18,0,14,0,0,0,44,1,0,0,0,12,0,0,0,0
ES_10151,Portezuelo,199,172,1,5,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,51,0,3,0,0,3,0,0,0,0
ES_10152,Pozuelo de Zarzón,450,359,3,4,3,1,205,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,1,19,0,0,1,82,0,1,0,0,12,0,0,0,0
ES_10153,Puerto de Santa Cruz,284,208,1,1,0,0,69,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17,0,7,0,0,0,96,0,2,0,0,13,0,0,0,0
ES_10154,Rebollar,178,132,0,2,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,44,0,3,0,0,12,0,0,0,0
ES_10155,Riolobos,1080,860,9,27,1,0,436,0,0,0,1,0,2,3,3,1,1,1,2,0,0,1,4,61,0,37,2,0,1,205,0,1,1,1,59,0,0,0,0
ES_10156,Robledillo de Gata,103,81,0,1,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0
ES_10157,Robledillo de la Vera,248,210,3,4,0,0,97,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,8,1,9,0,0,0,62,0,0,0,0,20,1,0,0,0
ES_10158,Robledillo de Trujillo,344,286,1,1,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,0,0,0,58,0,0,0,0,10,0,0,0,0
ES_10159,Robledollano,319,255,3,5,1,1,144,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,16,2,25,0,0,1,51,0,0,0,0,3,0,0,0,0
ES_10160,Romangordo,238,199,5,1,0,0,125,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,34,0,0,0,0,15,0,0,0,0
ES_10161,Ruanes,83,69,2,0,0,0,31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,29,0,0,0,0,1,0,0,0,0
ES_10162,Salorino,532,447,6,10,0,0,314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,13,0,0,1,59,0,2,0,0,16,0,0,0,0
ES_10163,Salvatierra de Santiago,354,304,4,0,0,0,157,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,32,0,22,0,0,1,77,1,1,0,0,7,0,0,0,0
ES_10164,San Martín de Trevejo,717,495,7,8,1,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,23,0,0,1,147,0,1,0,0,34,0,0,0,0
ES_10165,Santa Ana,253,224,0,2,0,0,88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,8,0,0,0,104,0,1,0,0,11,0,0,0,0
ES_10166,Santa Cruz de la Sierra,314,237,6,3,0,0,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,125,0,0,0,1,6,0,0,0,0
ES_10167,Santa Cruz de Paniagua,308,275,2,2,0,0,129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,122,0,0,0,0,4,0,0,0,0
ES_10168,Santa Marta de Magasca,316,234,1,2,0,0,149,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,15,0,6,0,1,1,48,0,1,0,0,5,0,0,0,0
ES_10169,Santiago de Alcántara,493,429,5,6,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,15,0,0,0,194,0,3,0,0,17,0,0,0,0
ES_10170,Santiago del Campo,233,188,1,2,0,0,65,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,7,0,6,0,0,0,96,0,0,0,0,8,0,0,0,0
ES_10171,Santibáñez el Alto,353,280,5,2,0,0,157,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,6,0,6,0,0,1,92,0,0,0,0,8,0,0,0,0
ES_10172,Santibáñez el Bajo,698,536,6,2,0,0,223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,37,0,0,0,189,2,4,0,0,47,0,0,0,0
ES_10173,Saucedilla,565,478,9,3,0,0,154,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,31,0,33,0,0,0,123,0,87,3,1,30,0,0,0,0
ES_10174,Segura de Toro,175,151,1,0,0,0,61,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,57,0,0,0,1,9,0,0,0,0
ES_10175,Serradilla,1355,1032,27,7,0,0,539,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,89,0,52,0,1,1,237,0,1,0,0,73,1,0,0,0
ES_10176,Serrejón,348,273,7,3,1,0,152,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,32,0,16,0,1,0,39,0,1,0,0,18,0,0,0,0
ES_10177,Sierra de Fuentes,1699,1350,26,19,2,2,648,1,2,2,1,0,6,0,2,4,3,1,4,0,0,5,0,236,1,48,0,4,0,222,2,11,1,2,94,1,0,0,0
ES_10178,Talaván,728,603,9,19,0,0,236,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,50,0,13,1,2,0,215,1,16,0,1,34,0,0,0,0
ES_10179,Talaveruela de la Vera,279,228,15,5,2,0,101,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,8,0,5,0,0,0,62,0,0,0,0,26,0,0,0,0
ES_10180,Talayuela,4186,2805,51,51,15,1,1054,2,2,1,232,2,7,1,8,1,2,1,2,1,0,0,2,212,2,293,2,6,5,716,2,5,3,7,115,1,0,0,0
ES_10181,Tejeda de Tiétar,678,564,10,7,0,0,353,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42,0,17,0,0,1,111,0,0,0,0,22,0,0,0,0
ES_10182,Toril,124,98,0,0,2,0,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,19,0,0,0,0,3,0,0,0,0
ES_10183,Tornavacas,959,820,7,14,0,0,371,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,39,0,32,0,2,0,311,0,1,0,0,41,0,0,0,0
ES_10184,"Torno, El",753,616,10,13,0,0,232,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,42,0,20,0,0,0,249,0,2,0,1,41,1,0,0,0
ES_10185,Torrecilla de los Angeles,576,492,3,7,1,0,241,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,26,0,27,0,0,0,155,0,0,0,0,29,0,0,0,0
ES_10186,Torrecillas de la Tiesa,952,830,16,6,3,0,427,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,62,0,29,2,1,1,224,4,3,0,3,42,0,0,0,0
ES_10187,Torre de Don Miguel,430,342,7,4,0,0,127,0,0,1,0,0,6,0,0,0,1,0,0,0,0,1,0,24,0,6,0,1,0,98,0,11,0,0,55,0,0,0,0
ES_10188,Torre de Santa María,478,426,6,4,0,0,209,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,31,0,26,1,0,0,135,0,1,1,0,8,0,0,0,0
ES_10189,Torrejoncillo,2520,1909,42,17,0,0,933,0,0,1,0,0,10,0,1,0,0,0,1,0,0,0,0,140,0,110,0,4,2,506,1,7,0,0,134,0,0,0,0
ES_10190,Torrejón el Rubio,524,404,10,8,2,0,170,0,0,0,0,0,1,0,0,0,0,1,27,0,1,0,0,39,0,22,0,0,0,104,0,1,0,0,18,0,0,0,0
ES_10191,Torremenga,522,393,7,13,0,1,136,0,1,0,1,0,3,0,2,0,0,0,0,1,0,0,0,27,0,29,0,0,2,122,0,3,1,2,39,3,0,0,0
ES_10192,Torremocha,780,668,8,7,2,0,303,0,1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,39,0,21,0,0,0,262,0,1,0,0,19,0,0,0,0
ES_10193,Torreorgaz,1408,1078,26,17,1,0,381,0,0,0,0,1,6,0,0,0,0,0,1,1,0,2,0,152,2,63,0,1,0,389,2,6,0,0,23,4,0,0,0
ES_10194,Torrequemada,522,453,1,3,0,0,192,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,70,0,27,0,0,0,136,1,1,0,0,16,0,0,0,0
ES_10195,Trujillo,7557,5389,65,62,6,3,2261,1,8,1,5,2,58,2,9,2,1,0,49,2,2,4,0,495,1,375,3,9,6,1685,6,13,3,10,238,2,0,0,0
ES_10196,Valdastillas,297,238,0,5,1,0,114,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,12,0,3,0,2,0,82,0,1,0,0,15,0,0,0,0
ES_10197,Valdecañas de Tajo,108,93,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,2,0,45,0,0,0,0,0,0,0,0,0
ES_10198,Valdefuentes,1064,986,6,4,0,0,423,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,47,0,16,0,0,0,477,0,1,0,0,9,0,0,0,0
ES_10199,Valdehúncar,160,119,1,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,16,0,0,1,45,0,4,0,0,5,0,0,0,0
ES_10200,Valdelacasa de Tajo,344,293,0,1,0,0,134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,17,0,0,0,130,0,0,0,0,5,0,0,0,0
ES_10201,Valdemorales,176,156,1,1,0,0,87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,5,0,0,0,39,0,0,0,0,3,0,0,0,0
ES_10202,Valdeobispo,591,488,15,6,2,0,203,0,0,2,0,0,5,1,2,0,0,1,1,0,0,0,0,50,0,26,0,0,2,131,0,8,0,0,31,2,0,0,0
ES_10203,Valencia de Alcántara,4464,3168,51,46,1,0,1544,4,0,2,1,1,21,1,0,0,0,0,5,2,0,0,0,265,2,168,0,9,1,836,10,15,0,9,174,0,0,0,0
ES_10204,Valverde de la Vera,448,399,5,5,0,0,142,0,1,0,0,1,2,1,2,3,0,0,0,0,2,1,0,42,0,21,0,1,5,140,1,2,0,0,22,0,0,0,0
ES_10205,Valverde del Fresno,1971,1413,51,20,1,2,709,0,9,4,3,2,14,0,5,1,1,0,4,0,2,0,3,100,0,50,1,2,5,284,1,9,1,3,121,5,0,0,0
ES_10206,Viandar de la Vera,201,148,5,4,1,0,69,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14,0,5,0,0,0,35,1,0,0,2,9,1,0,0,0
ES_10207,Villa del Campo,461,393,10,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,0,0,0,164,0,0,2,0,17,0,0,0,0
ES_10208,Villa del Rey,120,105,1,1,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,33,0,0,0,0,5,0,0,0,0
ES_10209,Villamesías,263,205,2,2,0,0,127,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,6,1,9,0,0,0,41,0,0,0,0,12,0,0,0,0
ES_10210,Villamiel,492,409,3,6,2,0,257,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,9,0,6,0,97,0,1,0,0,14,0,0,0,0
ES_10211,Villanueva de la Sierra,451,392,5,3,0,0,228,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,48,0,5,0,3,0,42,0,40,0,0,16,0,0,0,0
ES_10212,Villanueva de la Vera,1664,1218,37,21,5,2,597,1,1,1,0,1,17,0,1,0,0,0,5,2,0,2,0,82,1,44,0,2,6,166,5,11,1,7,199,1,0,0,0
ES_10213,Villar del Pedroso,539,473,16,0,1,0,168,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,26,0,30,0,1,0,217,0,1,0,0,11,0,0,0,0
ES_10214,Villar de Plasencia,219,190,2,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,2,0,1,84,0,4,0,0,8,0,0,0,0
ES_10215,Villasbuenas de Gata,416,324,4,3,0,0,179,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,14,0,5,1,0,2,86,0,0,0,0,25,0,0,0,0
ES_10216,Zarza de Granadilla,1527,1221,20,12,2,0,501,0,0,0,0,0,4,0,1,0,0,0,0,1,1,2,0,81,0,49,0,0,3,475,2,2,0,3,62,0,0,0,0
ES_10217,Zarza de Montánchez,518,450,0,5,1,0,213,0,0,0,1,0,4,0,1,0,1,0,0,0,0,1,0,33,1,16,2,0,0,158,0,1,0,0,12,0,0,0,0
ES_10218,Zarza la Mayor,1087,852,14,4,0,1,458,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,64,0,38,0,1,0,175,0,82,0,0,11,0,0,0,0
ES_10219,Zorita,1200,810,18,16,5,0,402,0,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,63,0,26,0,0,1,228,2,1,0,1,38,0,0,0,0
ES_10901,Rosalejo,1172,796,6,6,2,3,369,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,64,1,47,0,2,2,244,2,1,1,2,34,1,0,0,0
ES_10902,Vegaviana,741,595,10,9,0,0,336,0,0,1,0,0,2,1,0,3,0,0,0,0,0,3,0,25,0,17,0,0,0,188,0,0,0,0,0,0,0,0,0
ES_10903,Alagón del Río,803,626,6,6,0,0,309,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,78,0,21,0,0,0,116,0,55,0,0,32,0,0,0,0
ES_10904,Tiétar,725,527,6,10,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,54,0,0,0,134,0,3,0,0,36,1,0,0,0
ES_10905,Pueblonuevo de Miramontes,634,493,6,9,0,0,217,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,75,1,17,0,0,1,146,4,3,0,0,12,0,0,0,0
ES_15001,Abegondo,4678,3187,37,53,2,11,888,7,2,327,1,1,24,1,0,0,11,0,1,1,2,3,6,211,8,91,1,3,11,1273,8,5,20,7,169,0,0,2,0
ES_15002,Ames,24127,13989,132,178,40,120,4417,7,3,2050,7,3,256,9,0,5,4,5,12,7,8,15,3,1238,37,448,9,23,67,3142,43,2,205,10,1456,13,0,15,0
ES_15003,Aranga,1701,1087,16,15,1,7,390,3,0,120,1,2,5,3,0,1,0,1,4,1,0,1,0,33,0,17,1,1,0,425,1,0,2,6,29,1,0,0,0
ES_15004,Ares,4926,3449,41,46,6,3,1227,0,3,509,0,0,38,0,0,2,1,1,4,1,1,1,1,194,5,103,0,1,7,935,2,0,17,0,295,4,0,1,0
ES_15005,Arteixo,25327,14081,177,220,28,33,4784,15,12,1409,9,8,242,7,0,7,11,6,18,6,9,10,5,1011,20,419,3,15,55,4068,31,2,138,27,1236,17,0,23,0
ES_15006,Arzúa,5172,3334,67,78,4,71,989,2,1,516,1,0,23,4,0,0,1,0,1,0,3,37,2,137,7,39,1,2,3,1045,116,0,36,31,115,0,0,2,0
ES_15007,"Baña, A",3183,2532,21,34,3,114,966,0,1,195,0,0,15,1,0,1,0,1,3,1,1,1,0,63,2,34,0,0,1,973,3,0,18,4,71,0,0,5,0
ES_15008,Bergondo,5652,3811,34,35,3,6,1417,2,0,369,4,0,52,0,0,3,0,1,3,1,0,2,5,287,3,167,0,4,11,1078,5,3,20,6,285,5,0,0,0
ES_15009,Betanzos,10623,7166,97,98,13,26,2763,4,6,732,3,8,64,1,0,8,1,0,4,2,9,4,6,488,16,167,1,6,20,1968,17,0,60,8,556,4,0,6,0
ES_15010,Boimorto,1820,1262,37,24,1,5,382,1,0,230,1,2,7,1,0,0,0,0,0,1,1,0,1,38,1,12,1,3,1,464,2,0,8,8,28,0,0,2,0
ES_15011,Boiro,15529,9948,153,109,15,20,2988,5,2,1651,3,3,136,3,0,5,2,1,8,1,2,9,0,705,8,230,3,6,29,2975,13,1,125,14,707,5,0,11,0
ES_15012,Boqueixón,3604,2526,58,34,2,55,610,1,0,204,2,0,18,3,0,4,1,0,3,0,0,1,0,155,3,67,1,2,8,1124,1,0,48,0,117,2,0,2,0
ES_15013,Brión,6310,3812,38,53,10,16,1433,0,0,497,1,1,76,2,0,2,3,3,1,0,1,4,1,240,5,102,2,6,11,930,13,0,43,7,304,5,0,2,0
ES_15014,Cabana de Bergantiños,3835,2537,54,62,6,12,621,4,0,323,4,1,30,0,0,3,3,2,4,2,2,1,0,93,6,53,2,3,4,1074,10,5,18,2,119,5,0,9,0
ES_15015,Cabanas,2902,1920,40,35,2,7,609,1,1,303,0,0,15,0,0,0,2,1,5,0,2,1,0,109,2,44,0,2,2,536,1,1,40,2,157,0,0,0,0
ES_15016,Camariñas,4572,3413,28,31,6,5,1706,0,1,333,0,0,14,3,0,0,1,0,1,3,2,1,2,107,2,65,0,1,1,1000,1,3,9,4,80,2,0,1,0
ES_15017,Cambre,19875,11657,97,166,29,26,4337,8,4,1312,1,3,201,4,0,2,3,5,12,4,9,5,3,1227,25,368,5,22,53,2193,45,13,77,30,1351,10,0,7,0
ES_15018,"Capela, A",1085,729,9,16,3,1,355,1,0,113,0,0,1,0,0,0,1,0,1,0,0,1,0,12,0,12,0,0,1,145,1,0,13,0,43,0,0,0,0
ES_15019,Carballo,26030,15083,211,263,23,76,4636,2,8,3738,9,3,150,2,0,7,3,3,9,9,4,8,4,938,9,261,8,12,28,3705,24,3,50,12,833,14,0,18,0
ES_15020,Carnota,3595,2387,36,28,1,1,785,0,3,625,1,1,22,0,0,0,0,0,1,1,0,2,1,65,2,15,0,5,2,679,0,0,11,2,96,2,0,0,0
ES_15021,Carral,5246,3658,63,73,7,12,1384,10,2,434,1,1,35,0,0,1,0,0,3,3,4,1,2,174,0,53,0,0,11,1095,4,2,34,3,239,4,0,3,0
ES_15022,Cedeira,5596,3585,24,62,5,3,1346,3,2,620,1,1,32,0,0,0,0,2,2,2,3,2,1,168,3,78,0,2,4,955,3,0,28,5,223,3,0,2,0
ES_15023,Cee,6315,4304,67,41,7,23,1601,1,1,767,1,1,33,2,0,2,3,1,2,2,0,1,0,273,6,85,5,2,5,1085,5,0,32,3,237,5,0,5,0
ES_15024,Cerceda,4348,3189,57,39,5,2,1355,1,5,384,1,0,20,6,0,1,3,0,5,0,1,1,6,168,2,53,0,4,3,901,7,0,10,2,132,6,0,9,0
ES_15025,Cerdido,1005,655,4,9,2,2,301,0,0,70,2,0,3,0,0,0,0,0,0,0,0,1,0,18,1,11,0,1,0,213,0,1,2,0,14,0,0,0,0
ES_15027,Coirós,1560,1157,16,21,1,3,346,0,0,107,1,1,23,0,0,0,0,0,0,1,1,0,0,96,2,41,1,1,3,417,0,0,10,1,61,0,0,3,0
ES_15028,Corcubión,1401,1075,13,12,2,4,349,1,0,265,0,0,22,0,0,0,0,0,0,1,0,1,0,48,0,17,0,1,1,204,3,0,32,0,96,2,0,1,0
ES_15029,Coristanco,5401,3317,56,73,2,29,980,0,1,460,19,1,17,2,0,4,0,0,2,2,4,2,1,152,5,58,5,9,6,1263,5,2,13,16,124,3,0,1,0
ES_15030,"Coruña, A",199963,124630,561,904,204,286,45459,51,14,12037,32,51,1609,39,0,31,50,16,142,59,34,68,34,11188,179,4639,41,218,418,31175,230,13,1774,142,12751,104,0,77,0
ES_15031,Culleredo,23845,14038,86,183,13,21,6198,8,5,1496,2,3,213,4,0,2,1,0,13,8,4,3,5,1293,9,448,4,32,48,2286,35,7,111,22,1443,18,0,14,0
ES_15032,Curtis,3430,2421,41,61,5,7,615,1,0,221,0,0,13,0,0,0,0,4,4,8,3,2,1,107,2,54,1,12,7,1092,12,7,24,4,101,11,0,1,0
ES_15033,Dodro,2433,1880,32,24,1,9,587,0,0,367,0,0,18,1,0,0,0,2,1,1,0,1,0,77,0,31,0,0,3,602,1,0,21,0,96,1,0,4,0
ES_15034,Dumbría,2722,1788,29,14,1,7,1044,1,0,147,0,0,6,0,0,0,1,1,1,0,0,1,0,51,2,39,2,1,1,343,2,0,18,6,67,0,0,3,0
ES_15035,Fene,11198,6786,63,117,7,29,2229,2,1,1404,0,1,86,0,0,1,2,1,1,1,2,0,0,337,7,105,1,3,13,1468,12,3,47,6,819,8,0,10,0
ES_15036,Ferrol,56233,33850,203,385,30,73,11865,22,115,2664,11,22,429,3,0,10,15,5,32,2,32,15,26,2410,47,1171,18,19,63,9931,66,3,246,36,3825,19,0,37,0
ES_15037,Fisterra,4039,2721,51,29,0,5,881,0,4,655,0,0,17,0,0,0,3,0,0,0,0,0,2,94,0,53,0,0,1,792,1,1,26,2,100,3,0,1,0
ES_15038,Frades,2122,1489,31,38,1,5,434,1,2,253,0,0,12,0,0,2,1,0,0,0,0,1,2,56,1,22,0,0,4,568,5,0,7,6,33,0,0,4,0
ES_15039,Irixoa,1221,967,24,18,0,0,197,0,0,93,1,0,13,0,0,0,1,1,0,0,0,0,0,43,0,27,0,0,1,504,1,0,5,0,38,0,0,0,0
ES_15040,Laxe,2679,2017,26,29,3,2,580,0,0,205,1,1,15,1,0,2,1,3,3,2,3,3,2,57,4,49,3,8,1,883,0,0,6,17,96,6,0,5,0
ES_15041,Laracha,9611,6847,104,99,9,9,1829,1,1,712,4,1,49,1,0,1,4,1,1,1,1,3,2,263,5,106,3,5,10,3163,11,2,45,13,383,4,0,1,0
ES_15042,Lousame,2956,2001,49,27,4,8,589,0,2,220,1,0,18,1,0,1,1,1,4,0,0,1,2,95,3,36,0,3,3,800,2,0,15,3,105,3,0,4,0
