gisco_id,name,registered,turnout,invalid,blank,ÖVP,SPÖ,FPÖ,NEOS,JETZT,GRÜNE,KPÖ,WANDL,BZÖ,BIER,CPÖ,GILT,SLP
AT_70346,Rum,6810,4116,32,0,1452,860,699,344,74,595,25,23,0,0,0,12,0
AT_70347,Sankt Sigmund im Sellrain,139,95,1,0,63,13,13,3,1,1,0,0,0,0,0,0,0
AT_70348,Scharnitz,867,450,5,0,223,58,75,29,9,49,0,1,0,0,0,1,0
AT_70349,Schmirn,709,545,5,0,403,36,55,18,4,20,3,1,0,0,0,0,0
AT_70350,Schönberg im Stubaital,714,425,5,0,226,40,50,35,4,58,1,0,0,0,0,6,0
AT_70351,Seefeld in Tirol,2063,1101,2,0,604,82,158,98,21,128,5,2,0,0,0,1,0
AT_70352,Sellrain,1090,620,6,0,295,178,63,25,9,35,7,1,0,0,0,1,0
AT_70353,Sistrans,1735,1114,5,0,432,114,111,160,17,264,4,4,0,0,0,3,0
AT_70354,Hall in Tirol,9567,5539,49,0,1718,1063,885,574,143,1028,47,23,0,0,0,9,0
AT_70355,Steinach am Brenner,2693,1605,27,0,782,232,258,124,28,138,11,2,0,0,0,3,0
AT_70356,Telfes im Stubai,1212,728,8,0,374,91,101,54,12,76,8,2,0,0,0,2,0
AT_70357,Telfs,10899,5533,52,0,1801,1160,953,494,109,886,39,22,0,0,0,17,0
AT_70358,Thaur,3031,1981,15,0,935,235,316,182,43,242,5,6,0,0,0,2,0
AT_70359,Trins,1036,667,7,0,362,80,82,46,10,73,4,1,0,0,0,2,0
AT_70360,Tulfes,1208,772,4,0,398,51,141,67,13,86,7,2,0,0,0,3,0
AT_70361,Unterperfuss,182,67,0,0,35,13,10,1,1,7,0,0,0,0,0,0,0
AT_70362,Vals,447,289,6,0,184,25,42,9,1,21,1,0,0,0,0,0,0
AT_70364,Völs,5133,3078,24,0,1201,488,481,257,62,521,25,8,0,0,0,11,0
AT_70365,Volders,3403,2075,21,0,964,226,417,158,37,227,12,6,0,0,0,7,0
AT_70366,Wattenberg,587,387,0,0,205,11,107,21,10,30,2,0,0,0,0,1,0
AT_70367,Wattens,6030,3397,27,0,1440,547,664,239,55,380,17,18,0,0,0,10,0
AT_70368,Wildermieming,709,467,4,0,208,39,58,67,11,78,2,0,0,0,0,0,0
AT_70369,Zirl,6004,3471,21,0,1214,552,529,405,74,628,21,19,0,0,0,8,0
AT_70399,Wahlkarten - Innsbruck-Land,0,18762,71,0,6974,2366,2134,2516,318,4156,101,83,0,0,0,43,0
AT_70401,Aurach bei Kitzbühel,826,498,6,0,328,38,69,17,3,34,3,0,0,0,0,0,0
AT_70402,Brixen im Thale,1995,1207,8,0,730,164,116,70,13,90,6,3,0,0,0,7,0
AT_70403,Fieberbrunn,3279,2043,16,0,1018,319,231,164,23,257,6,3,0,0,0,6,0
AT_70404,Going am Wilden Kaiser,1290,743,7,0,430,61,134,30,15,64,0,1,0,0,0,1,0
AT_70405,Hochfilzen,927,570,7,0,293,126,64,31,9,37,1,0,0,0,0,2,0
AT_70406,Hopfgarten im Brixental,4236,2701,17,0,1597,247,376,172,34,241,4,4,0,0,0,9,0
AT_70407,Itter,896,615,2,0,353,66,101,33,7,47,3,0,0,0,0,3,0
AT_70408,Jochberg,1160,705,6,0,416,84,113,33,4,48,1,0,0,0,0,0,0
AT_70409,Kirchberg in Tirol,3674,2162,12,0,1249,282,276,145,25,160,5,3,0,0,0,5,0
AT_70410,Kirchdorf in Tirol,2840,1752,5,0,976,148,294,128,13,178,3,5,0,0,0,2,0
AT_70411,Kitzbühel,5776,2930,30,0,1546,329,433,229,43,298,12,6,0,0,0,4,0
AT_70412,Kössen,2985,1722,13,0,1104,110,248,81,13,134,11,5,0,0,0,3,0
AT_70413,Oberndorf in Tirol,1636,988,10,0,558,121,120,65,4,104,2,3,0,0,0,1,0
AT_70414,Reith bei Kitzbühel,1141,672,2,0,405,44,78,56,8,75,2,2,0,0,0,0,0
AT_70415,Sankt Jakob in Haus,575,377,5,0,225,45,27,32,7,35,1,0,0,0,0,0,0
AT_70416,Sankt Johann in Tirol,6569,3754,39,0,1847,421,542,314,34,528,13,10,0,0,0,6,0
AT_70417,Sankt Ulrich am Pillersee,1214,756,6,0,464,52,91,58,13,66,3,1,0,0,0,2,0
AT_70418,Schwendt,581,354,2,0,223,24,58,17,2,28,0,0,0,0,0,0,0
AT_70419,Waidring,1522,981,3,0,514,99,177,65,8,111,2,1,0,0,0,1,0
AT_70420,Westendorf,2769,1690,16,0,1034,163,175,100,16,174,5,4,0,0,0,3,0
AT_70499,Wahlkarten - Kitzbühel,0,6284,29,0,3095,584,627,657,71,1150,27,24,0,0,0,20,0
AT_70501,Alpbach,1912,1338,7,0,912,39,194,88,9,84,3,1,0,0,0,1,0
AT_70502,Angath,750,445,1,0,238,46,87,21,12,37,1,0,0,0,0,2,0
AT_70503,Bad Häring,2003,1244,8,0,504,281,154,73,17,197,7,2,0,0,0,1,0
AT_70504,Brandenberg,1219,775,9,0,468,101,113,39,5,37,3,0,0,0,0,0,0
AT_70505,Breitenbach am Inn,2668,1885,13,0,1061,193,319,99,15,160,9,3,0,0,0,13,0
AT_70506,Brixlegg,2248,1312,7,0,594,173,252,90,24,153,6,7,0,0,0,6,0
AT_70508,Ebbs,4083,2571,21,0,1410,238,469,161,36,218,6,6,0,0,0,6,0
AT_70509,Ellmau,1867,1163,6,0,664,78,209,58,17,125,3,2,0,0,0,1,0
AT_70510,Erl,1053,735,6,0,469,42,85,46,10,68,4,5,0,0,0,0,0
AT_70511,Kirchbichl,4328,2778,26,0,1122,572,528,174,41,281,14,8,0,0,0,12,0
AT_70512,Kramsach,3827,2412,27,0,972,288,448,192,48,411,9,7,0,0,0,10,0
AT_70513,Kufstein,12099,6531,44,0,2499,1170,1076,494,134,1026,35,28,0,0,0,25,0
AT_70514,Kundl,3331,1992,15,0,862,329,353,156,26,224,10,7,0,0,0,10,0
AT_70515,Langkampfen,3045,1948,10,0,897,293,397,119,21,190,4,5,0,0,0,12,0
AT_70516,Mariastein,306,186,2,0,88,13,29,23,1,27,0,1,0,0,0,2,0
AT_70517,Münster,2609,1631,10,0,704,235,340,118,23,177,12,6,0,0,0,6,0
AT_70518,Niederndorf,2033,1288,13,0,702,81,248,93,25,110,6,2,0,0,0,8,0
AT_70519,Niederndorferberg,490,304,3,0,214,4,45,11,3,21,0,2,0,0,0,1,0
AT_70520,Radfeld,1772,1035,7,0,417,148,251,78,26,98,3,2,0,0,0,5,0
AT_70521,Rattenberg,256,155,0,0,45,22,38,16,6,22,4,2,0,0,0,0,0
AT_70522,Reith im Alpbachtal,1998,1259,7,0,776,110,179,75,13,94,2,3,0,0,0,0,0
AT_70523,Rettenschöss,375,227,3,0,174,4,24,8,0,13,1,0,0,0,0,0,0
AT_70524,Scheffau am Wilden Kaiser,1060,622,4,0,422,26,74,32,9,52,3,0,0,0,0,0,0
AT_70525,Schwoich,1911,1291,5,0,713,128,203,72,19,131,4,7,0,0,0,9,0
AT_70526,Söll,2647,1698,6,0,1069,149,213,98,17,134,4,3,0,0,0,5,0
AT_70527,Thiersee,2120,1502,8,0,940,115,203,91,15,121,4,4,0,0,0,1,0
AT_70528,Angerberg,1464,975,5,0,488,100,147,86,14,124,6,2,0,0,0,3,0
AT_70529,Walchsee,1312,825,7,0,480,44,161,43,2,85,2,0,0,0,0,1,0
AT_70530,Wildschönau,3179,2144,15,0,1444,91,307,93,28,149,7,6,0,0,0,4,0
AT_70531,Wörgl,9032,4883,49,0,1746,1176,895,266,85,613,20,20,0,0,0,13,0
AT_70599,Wahlkarten - Kufstein,0,8035,42,0,3492,913,907,813,135,1595,39,44,0,0,0,55,0
AT_70601,Faggen,291,162,3,0,106,11,19,13,0,10,0,0,0,0,0,0,0
AT_70602,Fendels,209,136,1,0,103,5,5,14,0,7,1,0,0,0,0,0,0
AT_70603,Fiss,721,415,2,0,322,9,22,35,1,22,0,1,0,0,0,1,0
AT_70604,Fließ,2346,1500,8,0,837,195,226,87,26,109,5,4,0,0,0,3,0
AT_70605,Flirsch,774,477,9,0,242,77,48,37,15,39,6,3,0,0,0,1,0
AT_70606,Galtür,606,415,2,0,301,13,49,24,5,21,0,0,0,0,0,0,0
AT_70607,Grins,1098,638,3,0,344,70,78,61,11,65,1,4,0,0,0,1,0
AT_70608,Ischgl,1234,786,2,0,610,24,82,40,6,21,0,0,0,0,0,1,0
AT_70609,Kappl,2064,1408,5,0,1108,39,164,46,4,37,4,1,0,0,0,0,0
AT_70610,Kaunerberg,324,204,1,0,156,11,15,9,1,11,0,0,0,0,0,0,0
AT_70611,Kaunertal,465,301,0,0,235,15,8,17,3,21,1,0,0,0,0,1,0
AT_70612,Kauns,401,225,1,0,142,12,14,29,2,25,0,0,0,0,0,0,0
AT_70613,Ladis,418,233,1,0,138,12,34,18,2,24,2,0,0,0,0,2,0
AT_70614,Landeck,5576,3131,39,0,1245,650,383,341,55,386,16,12,0,0,0,4,0
AT_70615,Nauders,1097,678,6,0,457,56,81,41,2,35,0,0,0,0,0,0,0
AT_70616,Pettneu am Arlberg,1122,673,5,0,343,90,67,59,10,92,0,4,0,0,0,3,0
AT_70617,Pfunds,1976,1191,10,0,759,127,145,63,12,68,4,3,0,0,0,0,0
AT_70618,Pians,610,408,2,0,248,52,49,22,5,30,0,0,0,0,0,0,0
AT_70619,Prutz,1330,744,8,0,374,107,86,50,15,97,3,3,0,0,0,1,0
AT_70620,Ried im Oberinntal,907,508,0,0,313,43,56,29,11,53,3,0,0,0,0,0,0
AT_70621,Sankt Anton am Arlberg,1763,931,9,0,570,55,56,115,10,113,1,2,0,0,0,0,0
AT_70622,Schönwies,1308,858,10,0,355,238,93,68,11,78,2,2,0,0,0,1,0
AT_70623,See,948,599,1,0,437,13,107,26,1,10,2,0,0,0,0,2,0
AT_70624,Serfaus,865,525,2,0,352,26,39,52,4,45,1,3,0,0,0,1,0
AT_70625,Spiss,90,50,0,0,36,4,9,1,0,0,0,0,0,0,0,0,0
AT_70626,Stanz bei Landeck,476,315,8,0,145,67,15,28,5,45,2,0,0,0,0,0,0
AT_70627,Strengen,977,624,14,0,336,111,73,39,18,27,0,5,0,0,0,1,0
AT_70628,Tobadill,404,239,3,0,150,24,25,17,2,15,0,3,0,0,0,0,0
AT_70629,Tösens,577,315,8,0,193,27,46,16,4,19,1,1,0,0,0,0,0
AT_70630,Zams,2635,1597,11,0,737,263,137,189,31,217,4,3,0,0,0,5,0
AT_70699,Wahlkarten - Landeck,0,3523,17,0,1700,410,286,458,62,552,16,12,0,0,0,10,0
AT_70701,Abfaltersbach,511,364,6,0,259,11,39,18,2,26,1,2,0,0,0,0,0
AT_70702,Ainet,764,478,5,0,267,31,89,26,10,48,2,0,0,0,0,0,0
AT_70703,Amlach,373,246,8,0,118,20,54,18,4,20,2,1,0,0,0,1,0
AT_70704,Anras,989,672,7,0,486,32,75,38,1,30,2,1,0,0,0,0,0
AT_70705,Assling,1489,1003,9,0,655,65,111,59,13,82,5,3,0,0,0,1,0
AT_70706,Außervillgraten,640,461,3,0,335,23,36,27,4,30,0,1,0,0,0,2,0
AT_70707,Dölsach,1858,1122,16,0,567,131,182,89,14,118,4,1,0,0,0,0,0
AT_70708,Gaimberg,678,443,8,0,223,42,61,42,13,51,2,1,0,0,0,0,0
AT_70709,Hopfgarten in Defereggen,587,358,8,0,268,9,36,22,3,11,0,1,0,0,0,0,0
AT_70710,Innervillgraten,741,470,5,0,382,12,34,19,4,13,0,0,0,0,0,1,0
AT_70711,Iselsberg-Stronach,479,266,6,0,140,23,39,16,8,31,2,0,0,0,0,1,0
AT_70712,Kals am Großglockner,940,537,7,0,367,22,89,15,2,30,4,1,0,0,0,0,0
AT_70713,Kartitsch,635,397,2,0,311,5,30,15,6,25,3,0,0,0,0,0,0
AT_70714,Lavant,261,176,1,0,85,16,44,17,0,11,0,0,0,0,0,2,0
AT_70715,Leisach,596,358,5,0,197,34,50,17,8,39,8,0,0,0,0,0,0
AT_70716,Lienz,9441,5216,57,0,2222,820,724,446,114,769,21,23,0,0,0,20,0
AT_70717,Matrei in Osttirol,3840,2247,11,0,1239,105,536,147,24,167,8,9,0,0,0,1,0
AT_70718,Nikolsdorf,701,421,3,0,255,38,47,26,7,44,0,1,0,0,0,0,0
AT_70719,Nußdorf-Debant,2743,1531,18,0,689,222,299,110,17,165,4,4,0,0,0,3,0
AT_70720,Oberlienz,1232,715,6,0,433,45,97,47,10,73,3,1,0,0,0,0,0
AT_70721,Obertilliach,571,401,6,0,327,6,34,18,0,8,1,1,0,0,0,0,0
AT_70723,Prägraten am Großvenediger,959,551,6,0,367,10,119,20,0,27,2,0,0,0,0,0,0
AT_70724,Sankt Jakob in Defereggen,700,432,6,0,300,10,55,30,3,28,0,0,0,0,0,0,0
AT_70725,Sankt Johann im Walde,227,163,0,0,110,11,26,8,3,2,0,1,0,0,0,2,0
AT_70726,Sankt Veit in Defereggen,532,349,4,0,240,10,50,24,1,20,0,0,0,0,0,0,0
AT_70727,Schlaiten,388,236,4,0,135,18,35,21,2,19,1,0,0,0,0,1,0
AT_70728,Sillian,1650,1066,10,0,680,68,125,81,7,89,3,2,0,0,0,1,0
AT_70729,Strassen,624,413,5,0,301,18,29,21,3,35,0,1,0,0,0,0,0
AT_70731,Thurn,510,322,3,0,196,16,38,23,2,42,2,0,0,0,0,0,0
AT_70732,Tristach,1165,740,10,0,389,63,84,61,17,109,3,4,0,0,0,0,0
AT_70733,Untertilliach,183,95,0,0,75,2,7,4,0,7,0,0,0,0,0,0,0
AT_70734,Virgen,1750,980,11,0,530,68,276,47,6,33,2,6,0,0,0,1,0
AT_70735,Heinfels,779,499,4,0,328,18,52,51,2,36,6,0,0,0,0,2,0
AT_70799,Wahlkarten - Lienz,0,4295,27,0,1818,464,501,526,64,853,11,21,0,0,0,10,0
AT_70801,Bach,486,278,8,0,169,15,44,22,4,15,1,0,0,0,0,0,0
AT_70802,Berwang,405,278,1,0,164,17,40,26,5,25,0,0,0,0,0,0,0
AT_70803,Biberwier,443,285,3,0,139,32,48,30,6,25,0,1,0,0,0,1,0
AT_70804,Bichlbach,549,326,3,0,197,31,35,27,8,24,0,0,0,0,0,1,0
AT_70805,Breitenwang,1086,590,4,0,245,104,67,52,7,105,2,3,0,0,0,1,0
AT_70806,Ehenbichl,622,381,5,0,204,39,47,34,3,45,3,1,0,0,0,0,0
AT_70807,Ehrwald,1722,946,5,0,498,90,153,88,15,90,2,1,0,0,0,4,0
AT_70808,Elbigenalp,644,364,4,0,205,24,50,23,8,45,0,1,0,0,0,4,0
AT_70809,Elmen,286,176,4,0,121,4,14,11,1,19,0,0,0,0,0,2,0
AT_70810,Forchach,193,132,1,0,70,9,34,9,3,5,0,0,0,0,0,1,0
AT_70811,Grän,369,236,3,0,170,6,20,20,2,15,0,0,0,0,0,0,0
AT_70812,Gramais,32,24,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0
AT_70813,Häselgehr,530,269,5,0,170,17,38,17,2,19,0,0,0,0,0,1,0
AT_70814,Heiterwang,400,228,2,0,134,15,35,19,1,16,2,4,0,0,0,0,0
AT_70815,Hinterhornbach,70,57,0,0,50,0,6,1,0,0,0,0,0,0,0,0,0
AT_70816,Höfen,930,528,2,0,303,63,61,42,5,48,4,0,0,0,0,0,0
AT_70817,Holzgau,299,199,2,0,132,11,30,10,1,10,1,1,0,0,0,1,0
AT_70818,Jungholz,97,52,0,0,45,0,5,1,0,1,0,0,0,0,0,0,0
AT_70819,Kaisers,58,41,0,0,25,1,4,4,3,4,0,0,0,0,0,0,0
AT_70820,Lechaschau,1506,813,12,0,371,118,124,72,14,98,2,1,0,0,0,1,0
AT_70821,Lermoos,745,441,2,0,278,27,54,36,6,32,3,1,0,0,0,2,0
AT_70822,Musau,283,182,0,0,110,23,17,13,3,15,0,1,0,0,0,0,0
AT_70823,Namlos,60,45,0,0,28,1,13,1,0,2,0,0,0,0,0,0,0
AT_70824,Nesselwängle,320,173,1,0,118,9,23,12,0,9,0,0,0,0,0,1,0
AT_70825,Pfafflar,85,44,0,0,35,2,5,0,0,2,0,0,0,0,0,0,0
AT_70826,Pflach,911,513,5,0,257,76,72,33,7,57,3,2,0,0,0,1,0
AT_70827,Pinswang,277,178,2,0,98,20,19,14,2,21,1,0,0,0,0,1,0
AT_70828,Reutte,4179,2058,11,0,789,496,255,185,27,269,11,12,0,0,0,3,0
AT_70829,Schattwald,301,157,1,0,99,7,8,15,2,25,0,0,0,0,0,0,0
AT_70830,Stanzach,350,213,4,0,111,17,31,18,5,26,0,0,0,0,0,1,0
AT_70831,Steeg,523,353,3,0,256,6,41,22,9,15,0,1,0,0,0,0,0
AT_70832,Tannheim,703,395,6,0,252,19,52,35,5,23,0,3,0,0,0,0,0
AT_70833,Vils,1063,623,6,0,362,68,72,38,10,62,5,0,0,0,0,0,0
AT_70834,Vorderhornbach,208,151,1,0,94,6,23,14,2,11,0,0,0,0,0,0,0
AT_70835,Wängle,705,422,4,0,248,42,45,31,2,46,2,0,0,0,0,2,0
AT_70836,Weißenbach am Lech,951,494,9,0,249,58,108,29,10,22,3,3,0,0,0,3,0
AT_70837,Zöblen,171,99,1,0,76,1,11,2,0,8,0,0,0,0,0,0,0
AT_70899,Wahlkarten - Reutte,0,3009,18,0,1495,316,315,316,53,462,17,6,0,0,0,11,0
AT_70901,Achenkirch,1573,854,5,0,530,57,142,49,16,44,4,6,0,0,0,1,0
AT_70902,Aschau im Zillertal,1330,702,11,0,425,57,116,35,8,44,2,3,0,0,0,1,0
AT_70903,Brandberg,277,166,0,0,110,8,37,5,0,6,0,0,0,0,0,0,0
AT_70904,Bruck am Ziller,854,564,2,0,348,43,105,26,7,31,1,1,0,0,0,0,0
AT_70905,Buch in Tirol,2018,1214,10,0,516,145,281,91,19,138,5,1,0,0,0,8,0
AT_70907,Eben am Achensee,2088,1095,5,0,575,120,177,93,13,105,3,1,0,0,0,3,0
AT_70908,Finkenberg,1080,656,4,0,411,69,77,39,6,44,2,2,0,0,0,2,0
AT_70909,Fügen,2810,1465,13,0,763,173,274,91,19,122,4,4,0,0,0,2,0
AT_70910,Fügenberg,1047,592,1,0,382,36,109,19,13,28,4,0,0,0,0,0,0
AT_70911,Gallzein,495,326,2,0,175,16,91,14,2,23,1,2,0,0,0,0,0
AT_70912,Gerlos,596,395,0,0,248,44,62,20,10,9,0,1,0,0,0,1,0
AT_70913,Gerlosberg,375,232,2,0,155,16,41,5,2,10,0,1,0,0,0,0,0
AT_70914,Hainzenberg,530,323,4,0,184,42,56,14,3,19,1,0,0,0,0,0,0
AT_70915,Hart im Zillertal,1187,675,5,0,409,49,120,32,6,50,1,2,0,0,0,1,0
AT_70916,Hippach,1097,625,1,0,471,23,71,32,2,25,0,0,0,0,0,0,0
AT_70917,Jenbach,4919,2638,24,0,924,643,522,173,42,276,22,8,0,0,0,4,0
AT_70918,Kaltenbach,913,540,4,0,278,93,89,17,4,52,0,2,0,0,0,1,0
AT_70920,Mayrhofen,2599,1380,11,0,764,116,193,116,19,151,4,5,0,0,0,1,0
AT_70921,Pill,915,599,15,0,291,32,172,18,6,63,0,1,0,0,0,1,0
AT_70922,Ramsau im Zillertal,1234,673,6,0,391,55,123,33,10,50,3,2,0,0,0,0,0
AT_70923,Ried im Zillertal,910,561,8,0,322,74,62,38,5,46,3,0,0,0,0,3,0
AT_70924,Rohrberg,432,265,0,0,160,40,41,10,4,8,1,1,0,0,0,0,0
AT_70925,Schlitters,1080,636,11,0,343,78,103,31,7,57,2,3,0,0,0,1,0
AT_70926,Schwaz,9973,5537,64,0,1994,1083,970,430,102,826,37,23,0,0,0,8,0
AT_70927,Schwendau,1254,706,7,0,463,38,105,48,3,39,0,1,0,0,0,2,0
AT_70928,Stans,1632,1031,7,0,508,121,173,89,10,113,5,3,0,0,0,2,0
AT_70929,Steinberg am Rofan,210,125,1,0,98,5,12,4,0,4,1,0,0,0,0,0,0
AT_70930,Strass im Zillertal,648,414,2,0,219,42,55,36,6,50,3,1,0,0,0,0,0
AT_70931,Stumm,1466,828,18,0,453,108,119,38,11,78,0,3,0,0,0,0,0
AT_70932,Stummerberg,671,370,0,0,259,20,67,8,4,11,0,1,0,0,0,0,0
AT_70933,Terfens,1618,1039,5,0,472,93,172,121,23,130,9,9,0,0,0,5,0
AT_70934,Tux,1399,926,13,0,618,75,99,56,8,52,4,0,0,0,0,1,0
AT_70935,Uderns,1338,746,2,0,366,116,162,38,6,49,1,5,0,0,0,1,0
AT_70936,Vomp,3831,2323,20,0,936,397,440,171,30,305,13,6,0,0,0,5,0
AT_70937,Weer,1208,712,4,0,344,92,131,46,8,79,5,3,0,0,0,0,0
AT_70938,Weerberg,1933,1248,11,0,803,54,210,72,11,81,5,0,0,0,0,1,0
AT_70939,Wiesing,1652,957,2,0,410,142,203,79,19,98,2,1,0,0,0,1,0
AT_70940,Zell am Ziller,1289,695,3,0,338,102,132,53,10,53,2,0,0,0,0,2,0
AT_70941,Zellberg,519,296,2,0,176,22,58,20,3,13,1,1,0,0,0,0,0
AT_70999,Wahlkarten - Schwaz,0,7467,41,0,3310,838,1041,777,134,1221,33,47,0,0,0,25,0
AT_7A099,Wahlkarten - Innsbruck,0,548,2,0,112,58,25,117,28,197,3,3,0,0,0,3,0
AT_7B099,Wahlkarten - Innsbruck-Land,0,415,3,0,93,55,41,63,19,129,3,5,0,0,0,4,0
AT_7C099,Wahlkarten - Unterland,0,249,2,0,84,19,32,46,3,54,4,3,0,0,0,2,0
AT_7D099,Wahlkarten - Oberland,0,175,2,0,44,19,11,33,11,51,2,2,0,0,0,0,0
AT_7E099,Wahlkarten - Osttirol,0,137,0,0,43,17,6,28,2,38,3,0,0,0,0,0,0
AT_80099,Wahlkarten - Vorarlberg (ungültig nicht zuordenbar),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_80101,Bartholomäberg,1767,1026,11,0,432,114,250,102,13,88,9,6,0,0,0,1,0
AT_80102,Blons,237,163,0,0,93,7,19,33,1,10,0,0,0,0,0,0,0
AT_80103,Bludenz,9598,4860,54,0,1404,1187,745,499,116,748,45,43,0,0,0,19,0
AT_80104,Bludesch,1558,839,8,0,261,172,161,99,20,103,5,7,0,0,0,3,0
AT_80105,Brand,487,278,1,0,151,16,45,34,7,20,3,1,0,0,0,0,0
AT_80106,Bürs,2313,1193,15,0,354,296,194,135,21,156,7,15,0,0,0,0,0
AT_80107,Bürserberg,425,225,3,0,116,18,39,20,5,19,0,2,0,0,0,3,0
AT_80108,Dalaas,1143,662,7,0,218,122,117,112,10,72,3,1,0,0,0,0,0
AT_80109,Fontanella,338,231,1,0,192,1,15,17,1,3,1,0,0,0,0,0,0
AT_80110,Gaschurn,1127,595,4,0,280,72,131,55,9,32,3,7,0,0,0,2,0
AT_80111,Innerbraz,744,442,1,0,143,99,64,54,10,64,5,2,0,0,0,0,0
AT_80112,Klösterle,500,271,3,0,135,40,38,30,2,22,1,0,0,0,0,0,0
AT_80113,Lech,1144,455,3,0,287,18,19,81,4,38,1,3,0,0,0,1,0
AT_80114,Lorüns,198,135,2,0,62,12,26,11,1,20,0,1,0,0,0,0,0
AT_80115,Ludesch,2452,1277,8,0,404,184,207,187,33,226,4,15,0,0,0,9,0
AT_80116,Nenzing,4570,2562,27,0,848,314,585,323,61,355,12,24,0,0,0,13,0
AT_80117,Nüziders,3722,2131,17,0,711,438,273,284,40,333,10,15,0,0,0,10,0
AT_80118,Raggal,637,410,3,0,255,18,38,38,9,44,0,3,0,0,0,2,0
AT_80119,Sankt Anton im Montafon,524,311,6,0,113,43,50,50,4,40,1,1,0,0,0,3,0
AT_80120,Sankt Gallenkirch,1689,879,8,0,394,142,209,67,14,34,4,3,0,0,0,4,0
AT_80121,Sankt Gerold,295,186,1,0,101,12,30,19,4,17,0,2,0,0,0,0,0
AT_80122,Schruns,2753,1443,15,0,603,148,226,198,27,196,6,13,0,0,0,11,0
AT_80123,Silbertal,679,414,5,0,214,50,91,33,1,16,2,0,0,0,0,2,0
AT_80124,Sonntag,496,331,7,0,230,8,19,23,3,32,3,6,0,0,0,0,0
AT_80125,Stallehr,203,116,1,0,55,9,19,14,2,14,0,1,0,0,0,1,0
AT_80126,Thüringen,1618,939,8,0,339,102,128,134,16,186,9,15,0,0,0,2,0
AT_80127,Thüringerberg,550,371,5,0,181,24,42,56,6,54,2,0,0,0,0,1,0
AT_80128,Tschagguns,1688,893,1,0,382,130,157,96,12,95,8,8,0,0,0,4,0
AT_80129,Vandans,2003,1101,12,0,431,163,239,120,27,102,3,2,0,0,0,2,0
AT_80199,Wahlkarten - Bludenz,0,6779,34,0,2400,925,805,1034,111,1331,41,65,0,0,0,33,0
AT_80201,Alberschwende,2431,1559,14,0,735,84,238,177,23,265,5,13,0,0,0,5,0
AT_80202,Andelsbuch,1880,1147,18,0,577,53,93,152,19,225,1,9,0,0,0,0,0
AT_80203,Au,1353,805,7,0,506,22,98,90,2,75,1,3,0,0,0,1,0
AT_80204,Bezau,1412,774,7,0,433,38,84,96,8,106,1,1,0,0,0,0,0
AT_80205,Bildstein,594,363,6,0,198,18,53,40,6,37,1,1,0,0,0,3,0
AT_80206,Bizau,786,484,5,0,267,13,44,55,5,91,3,0,0,0,0,1,0
AT_80207,Bregenz,19132,9770,77,0,2857,2145,1444,993,247,1830,71,77,0,0,0,29,0
AT_80208,Buch,464,328,3,0,176,13,63,26,0,38,3,5,0,0,0,1,0
AT_80209,Damüls,225,153,1,0,116,2,11,12,1,10,0,0,0,0,0,0,0
AT_80210,Doren,748,533,5,0,314,25,69,46,2,66,2,2,0,0,0,2,0
AT_80211,Egg,2720,1643,17,0,854,65,191,222,24,260,2,7,0,0,0,1,0
AT_80212,Eichenberg,263,173,4,0,118,6,7,14,6,16,0,1,0,0,0,1,0
AT_80213,Fußach,2692,1486,8,0,498,233,295,186,27,218,11,5,0,0,0,5,0
AT_80214,Gaißau,1325,726,8,0,288,105,122,84,15,94,4,4,0,0,0,2,0
AT_80215,Hard,9324,4860,35,0,1560,875,759,607,128,812,29,34,0,0,0,21,0
AT_80216,Hittisau,1407,845,7,0,423,56,129,91,5,125,1,5,0,0,0,3,0
AT_80217,Höchst,5701,2737,19,0,1058,342,431,338,55,442,15,22,0,0,0,15,0
AT_80218,Hörbranz,4579,2559,24,0,1022,333,422,319,52,357,11,10,0,0,0,9,0
AT_80219,Hohenweiler,916,509,2,0,226,48,69,51,14,92,4,3,0,0,0,0,0
AT_80220,Kennelbach,1380,752,7,0,262,111,102,94,22,142,6,3,0,0,0,3,0
AT_80221,Krumbach,794,486,7,0,245,24,99,43,12,52,1,1,0,0,0,2,0
AT_80222,Langen bei Bregenz,1074,674,6,0,358,45,120,66,7,70,0,2,0,0,0,0,0
AT_80223,Langenegg,823,529,4,0,303,27,76,45,6,63,1,2,0,0,0,2,0
AT_80224,Lauterach,7106,4074,26,0,1457,609,712,516,81,595,22,42,0,0,0,14,0
AT_80225,Lingenau,1089,703,3,0,381,29,64,82,8,132,1,1,0,0,0,2,0
AT_80226,Lochau,4158,2069,8,0,752,321,265,294,51,345,13,9,0,0,0,11,0
AT_80227,Mellau,939,544,4,0,285,24,97,58,8,63,1,0,0,0,0,4,0
AT_80228,Mittelberg,2389,1171,5,0,627,78,146,106,14,178,7,7,0,0,0,3,0
AT_80229,Möggers,388,281,2,0,183,13,33,26,3,20,0,0,0,0,0,1,0
AT_80230,Reuthe,445,228,3,0,116,11,36,39,3,18,1,1,0,0,0,0,0
AT_80231,Riefensberg,700,457,4,0,280,18,76,31,5,38,1,4,0,0,0,0,0
AT_80232,Schnepfau,334,195,1,0,112,5,17,30,2,28,0,0,0,0,0,0,0
