gisco_id,name,registered,turnout,invalid,blank,KO,LR,TD,KON,NK,POLEXIT,PL!SP,PiS,RNP,BS,GSP
PL_1002301591305,Święciechowa,6411,2126,11,0,659,129,200,451,11,4,3,648,0,10,0
PL_1002301591306,Wijewo,2911,944,8,0,206,29,145,187,7,2,2,343,0,15,0
PL_1002301591307,Włoszakowice,7621,2311,18,0,664,118,274,464,20,5,8,719,0,21,0
PL_1002301591401,Chrzypsko Wielkie,2634,705,12,0,171,27,102,120,8,6,3,249,0,7,0
PL_1002301591402,Kwilcz,4867,1428,21,0,434,80,227,219,13,4,11,400,0,19,0
PL_1002301591403,Międzychód,13933,4994,37,0,2053,378,487,718,20,13,14,1247,0,27,0
PL_1002301591404,Sieraków,6637,2126,21,0,832,92,251,292,9,4,6,597,0,22,0
PL_1002301591501,Kuślin,4058,1358,15,0,262,68,214,273,8,6,5,488,0,19,0
PL_1002301591502,Lwówek,6830,2062,20,0,533,102,399,287,13,7,7,665,0,29,0
PL_1002301591503,Miedzichowo,3020,1024,16,0,260,58,201,123,8,3,3,330,0,22,0
PL_1002301591504,Nowy Tomyśl,20478,7812,50,0,3147,561,1031,788,42,19,34,1767,0,373,0
PL_1002301591505,Opalenica,12272,4462,38,0,1495,305,608,567,28,12,26,1305,0,78,0
PL_1002301591506,Zbąszyń,10476,3878,28,0,1355,247,576,509,22,18,21,1041,0,61,0
PL_1002301611601,Oborniki,25253,9583,82,0,3630,653,1525,1270,60,31,25,2238,0,68,0
PL_1002301611602,Rogoźno,13366,4574,52,0,1514,351,631,619,32,9,19,1311,0,36,0
PL_1002301611603,Ryczywół,5443,1745,16,0,444,96,300,255,18,9,6,589,0,12,0
PL_1002301571701,Ostrów Wielkopolski,53583,22348,125,0,10236,1742,1481,2273,103,31,38,6199,0,120,0
PL_1002301571702,Nowe Skalmierzyce,12137,4121,35,0,1214,222,373,577,19,15,10,1625,0,31,0
PL_1002301571703,Odolanów,11355,3990,33,0,827,117,227,516,39,5,7,2189,0,30,0
PL_1002301571704,Ostrów Wielkopolski,15111,5437,33,0,1401,282,538,814,31,13,17,2264,0,44,0
PL_1002301571705,Przygodzice,9550,3539,26,0,1000,161,350,482,20,12,10,1455,0,23,0
PL_1002301571706,Raszków,9045,3260,27,0,684,142,296,522,22,5,7,1536,0,19,0
PL_1002301571707,Sieroszewice,7381,2262,20,0,406,69,209,355,21,9,8,1154,0,11,0
PL_1002301571708,Sośnie,5048,1590,14,0,301,57,98,239,11,4,4,852,0,10,0
PL_1002301571801,Czajków,1967,690,5,0,115,28,75,96,7,0,1,362,0,1,0
PL_1002301571802,Doruchów,4111,1275,13,0,194,28,232,198,7,1,8,585,0,9,0
PL_1002301571803,Grabów nad Prosną,6077,2170,11,0,372,85,355,415,14,7,9,891,0,11,0
PL_1002301571804,Kobyla Góra,4797,1679,14,0,509,64,226,271,8,4,4,554,0,25,0
PL_1002301571805,Kraszewice,2794,882,6,0,184,26,120,157,2,4,1,378,0,4,0
PL_1002301571806,Mikstat,4659,1478,14,0,223,59,151,218,4,3,2,795,0,9,0
PL_1002301571807,Ostrzeszów,18350,6530,51,0,2365,325,930,811,29,14,9,1952,0,44,0
PL_1002301601901,Piła,52600,22441,94,0,10845,2005,1522,2462,142,38,30,5188,0,112,0
PL_1002301601902,Białośliwie,3574,1272,16,0,293,52,179,224,10,4,1,481,0,12,0
PL_1002301601903,Kaczory,5891,2335,15,0,674,123,274,433,21,7,11,760,0,17,0
PL_1002301601904,Łobżenica,7031,2205,30,0,371,50,217,480,8,9,8,1010,0,22,0
PL_1002301601905,Miasteczko Krajeńskie,2389,773,7,0,248,27,95,141,7,4,4,233,0,7,0
PL_1002301601906,Szydłowo,7412,2763,28,0,1186,207,275,409,15,8,9,610,0,16,0
PL_1002301601907,Ujście,6005,2121,31,0,699,136,249,378,16,6,4,584,0,18,0
PL_1002301601908,Wyrzysk,10317,3005,25,0,839,158,279,497,23,4,6,1143,0,31,0
PL_1002301601909,Wysoka,4853,1532,17,0,372,51,173,296,9,5,4,593,0,12,0
PL_1002301572001,Chocz,3715,1204,7,0,240,28,142,199,14,1,1,564,0,8,0
PL_1002301572002,Czermin,3734,1322,18,0,198,28,194,192,6,4,4,671,0,7,0
PL_1002301572003,Dobrzyca,6183,1850,25,0,369,76,291,250,8,11,8,799,0,13,0
PL_1002301572004,Gizałki,3553,1036,12,0,136,24,115,168,7,3,4,556,0,11,0
PL_1002301572005,Gołuchów,8613,3102,23,0,784,100,393,453,22,6,13,1283,0,25,0
PL_1002301572006,Pleszew,22599,7924,60,0,2903,489,670,1034,38,16,16,2640,0,58,0
PL_1002301612101,Luboń,23373,10888,63,0,5388,1045,905,1154,46,22,30,2152,0,83,0
PL_1002301612102,Puszczykowo,7663,4264,18,0,2382,249,277,394,13,18,4,882,0,27,0
PL_1002301612103,Buk,9811,3799,41,0,1465,176,413,510,23,14,7,1116,0,34,0
PL_1002301612104,Czerwonak,21376,10253,49,0,5102,907,916,1070,53,15,21,2017,0,103,0
PL_1002301612105,Dopiewo,23310,11797,47,0,6208,1090,1120,1385,35,12,52,1765,0,81,0
PL_1002301612106,Kleszczewo,7648,3798,22,0,1631,326,412,574,23,9,8,757,0,36,0
PL_1002301612107,Komorniki,22728,11370,43,0,5957,1084,1112,1338,49,17,21,1666,0,83,0
PL_1002301612108,Kostrzyn,14935,5891,42,0,2252,425,526,948,26,18,21,1574,0,59,0
PL_1002301612109,Kórnik,24444,11278,52,0,5322,984,1181,1602,37,28,24,1951,0,97,0
PL_1002301612110,Mosina,25666,11292,73,0,5037,916,988,1483,51,31,19,2604,0,89,0
PL_1002301612111,Murowana Goślina,13119,5462,39,0,2609,496,464,619,36,15,11,1127,0,46,0
PL_1002301612112,Pobiedziska,15861,7071,59,0,3196,631,585,865,30,14,25,1607,0,59,0
PL_1002301612113,Rokietnica,15752,8052,28,0,4294,698,703,900,25,10,23,1311,0,60,0
PL_1002301612114,Stęszew,11982,4544,23,0,1832,323,587,578,18,17,10,1105,0,51,0
PL_1002301612115,Suchy Las,14240,8158,36,0,4587,722,622,868,27,17,18,1218,0,43,0
PL_1002301612116,Swarzędz,39291,18845,81,0,9380,1656,1637,2152,102,32,38,3604,0,163,0
PL_1002301612117,Tarnowo Podgórne,23292,12539,47,0,6822,1100,1098,1304,45,25,37,1955,0,106,0
PL_1002301592201,Bojanowo,6417,1827,25,0,539,135,170,290,6,8,6,626,0,22,0
PL_1002301592202,Jutrosin,5378,1529,21,0,285,77,168,249,14,7,7,685,0,16,0
PL_1002301592203,Miejska Górka,7058,2222,36,0,382,131,236,401,29,5,3,965,0,34,0
PL_1002301592204,Pakosław,3692,1182,9,0,211,43,134,197,14,2,6,558,0,8,0
PL_1002301592205,Rawicz,23455,8291,91,0,3305,652,706,1061,58,36,24,2277,0,81,0
PL_1002301582301,Słupca,10135,3933,28,0,1141,335,790,361,19,10,8,1219,0,22,0
PL_1002301582302,Lądek,4448,1428,13,0,192,71,258,249,5,1,2,631,0,6,0
PL_1002301582303,Orchowo,2924,918,8,0,221,47,132,142,4,8,5,343,0,8,0
PL_1002301582304,Ostrowite,3943,1126,15,0,197,48,133,148,11,3,6,560,0,5,0
PL_1002301582305,Powidz,2020,941,8,0,308,115,75,132,3,1,1,291,0,7,0
PL_1002301582306,Słupca,7726,2207,14,0,386,92,365,391,15,7,6,923,0,8,0
PL_1002301582307,Strzałkowo,7734,2763,28,0,545,235,383,535,18,9,10,980,0,20,0
PL_1002301582308,Zagórów,6931,2014,29,0,308,118,315,333,13,7,6,871,0,14,0
PL_1002301612401,Obrzycko,1821,641,7,0,233,38,47,89,3,1,2,210,0,11,0
PL_1002301612402,Duszniki,7210,2505,16,0,646,144,375,460,24,12,6,804,0,18,0
PL_1002301612403,Kaźmierz,6957,2673,20,0,1110,201,316,373,18,9,11,589,0,26,0
PL_1002301612404,Obrzycko,3463,1058,13,0,360,61,107,151,3,2,2,350,0,9,0
PL_1002301612405,Ostroróg,3789,1182,12,0,396,53,165,153,7,1,8,384,0,3,0
PL_1002301612406,Pniewy,9450,3289,26,0,1130,171,428,480,16,9,10,995,0,24,0
PL_1002301612407,Szamotuły,22565,8616,55,0,3725,623,984,1034,42,36,9,2057,0,51,0
PL_1002301612408,Wronki,15635,5742,70,0,2635,400,596,696,36,13,17,1242,0,37,0
PL_1002301612501,Dominowo,2594,877,9,0,177,50,120,193,6,7,9,295,0,11,0
PL_1002301612502,Krzykosy,5501,1644,18,0,384,89,201,287,12,7,7,629,0,10,0
PL_1002301612503,Nowe Miasto nad Wartą,6824,2105,15,0,587,113,187,358,15,8,6,792,0,24,0
PL_1002301612504,Środa Wielkopolska,25139,9552,76,0,3571,844,960,1310,56,26,25,2630,0,53,0
PL_1002301612505,Zaniemyśl,5303,2033,9,0,808,123,219,324,13,8,3,510,0,16,0
PL_1002301612601,Brodnica,3709,1155,13,0,410,97,121,169,10,6,3,314,0,12,0
PL_1002301612602,Dolsk,4556,1292,10,0,305,113,135,241,8,4,7,458,0,11,0
PL_1002301612603,Książ Wielkopolski,6375,1686,19,0,461,110,145,264,17,7,5,642,0,16,0
PL_1002301612604,Śrem,31555,11654,83,0,4437,1010,1038,1603,73,25,40,3260,0,85,0
PL_1002301582701,Turek,19806,7643,52,0,2570,665,592,849,37,8,16,2805,0,49,0
PL_1002301582702,Brudzew,4661,1492,11,0,181,57,152,194,6,3,1,872,0,15,0
PL_1002301582704,Kawęczyn,4035,1271,12,0,137,44,139,208,10,9,1,701,0,10,0
PL_1002301582705,Malanów,5166,1348,6,0,245,46,99,260,9,2,4,669,0,8,0
PL_1002301582706,Przykona,3653,1177,4,0,154,46,123,193,6,5,5,625,0,16,0
PL_1002301582707,Tuliszków,8026,2371,27,0,449,76,160,347,14,7,4,1276,0,11,0
PL_1002301582708,Turek,8048,2586,22,0,595,134,229,504,17,5,8,1054,0,18,0
PL_1002301582709,Władysławów,6230,2407,19,0,278,88,176,342,15,5,8,1455,0,21,0
PL_1002301602801,Wągrowiec,18936,7326,39,0,2972,834,675,843,55,12,16,1836,0,44,0
PL_1002301602802,Damasławek,4000,1299,23,0,260,93,155,190,11,8,8,545,0,6,0
PL_1002301602803,Gołańcz,6010,1894,30,0,386,106,306,293,18,7,8,709,0,31,0
PL_1002301602804,Mieścisko,4573,1426,24,0,399,76,154,236,22,3,10,480,0,22,0
PL_1002301602805,Skoki,7615,2749,22,0,1149,206,260,362,8,10,7,696,0,28,0
PL_1002301602806,Wapno,2213,607,13,0,149,44,80,105,10,4,6,190,0,6,0
PL_1002301602807,Wągrowiec,9377,3027,39,0,796,227,457,484,42,9,19,919,0,35,0
PL_1002301592901,Przemęt,10928,3372,36,0,663,141,545,595,27,11,13,1303,0,38,0
PL_1002301592902,Siedlec,9661,2985,30,0,800,138,400,485,24,15,14,1028,0,51,0
PL_1002301592903,Wolsztyn,23058,8330,60,0,3287,502,998,1060,51,26,18,2229,0,99,0
PL_1002301583001,Kołaczkowo,4478,1464,13,0,238,67,160,284,14,7,5,657,0,18,0
PL_1002301583002,Miłosław,7648,2611,28,0,648,163,282,447,18,4,11,992,0,18,0
PL_1002301583003,Nekla,6005,2141,24,0,775,149,197,322,14,5,9,628,0,18,0
PL_1002301583004,Pyzdry,5358,1656,19,0,309,59,322,222,12,3,1,700,0,9,0
PL_1002301583005,Września,35476,13680,59,0,5351,826,1179,1983,67,27,31,4038,0,117,0
PL_1002301603101,Złotów,13857,5315,42,0,2499,346,457,598,26,17,7,1287,0,36,0
PL_1002301603102,Jastrowie,8349,2555,34,0,975,159,232,314,17,4,2,798,0,20,0
PL_1002301603103,Krajenka,5680,1979,28,0,638,112,216,356,20,5,7,581,0,16,0
PL_1002301603104,Lipka,4150,1184,7,0,357,61,133,168,11,8,5,416,0,18,0
PL_1002301603105,Okonek,6365,1859,19,0,612,113,173,239,7,4,5,672,0,15,0
PL_1002301603106,Tarnówka,2370,699,16,0,208,35,107,104,2,2,0,222,0,3,0
PL_1002301603107,Zakrzewo,3743,1318,14,0,391,49,118,268,9,7,7,440,0,15,0
PL_1002301603108,Złotów,7539,2236,29,0,701,107,348,327,20,9,9,664,0,22,0
PL_1002321630101,Białogard,17118,6092,34,0,2967,573,243,485,0,8,0,1737,0,45,0
PL_1002321630102,Białogard,5720,1396,16,0,501,81,70,185,0,1,0,524,0,18,0
PL_1002321630103,Karlino,6558,1770,16,0,759,95,85,173,0,6,0,623,0,13,0
PL_1002321630104,Tychowo,5254,1348,29,0,530,100,60,146,0,3,0,455,0,25,0
PL_1002321640201,Bierzwnik,3667,1084,14,0,434,71,50,88,0,3,0,405,0,18,0
PL_1002321640202,Choszczno,15979,5677,37,0,2469,501,299,514,0,11,0,1816,0,30,0
PL_1002321640203,Drawno,3857,1320,23,0,369,305,78,135,0,5,0,400,0,5,0
PL_1002321640204,Krzęcin,2690,845,10,0,284,51,89,82,0,1,0,320,0,8,0
PL_1002321640205,Pełczyce,5700,1548,26,0,460,95,150,137,0,3,0,659,0,18,0
PL_1002321640206,Recz,4005,1079,13,0,338,95,65,142,0,3,0,411,0,12,0
PL_1002321640301,Czaplinek,8863,2683,17,0,1132,208,222,259,0,9,0,803,0,33,0
PL_1002321640302,Drawsko Pomorskie,12923,4098,32,0,1861,341,275,365,0,8,0,1181,0,35,0
PL_1002321640303,Kalisz Pomorski,5319,1552,14,0,576,122,146,161,0,9,0,508,0,16,0
PL_1002321640305,Wierzchowo,3723,1117,25,0,453,90,78,110,0,2,0,347,0,12,0
PL_1002321640306,Złocieniec,12133,4046,34,0,1719,282,222,346,0,15,0,1393,0,35,0
PL_1002321660402,Goleniów,27934,10777,82,0,4875,871,703,1131,0,36,0,2963,0,116,0
PL_1002321660403,Maszewo,6569,2036,20,0,690,89,111,213,0,11,0,879,0,23,0
PL_1002321660404,Nowogard,18696,6242,81,0,2567,688,428,527,0,19,0,1861,0,69,0
PL_1002321660405,Osina,2280,734,10,0,251,38,56,56,0,0,0,313,0,10,0
PL_1002321660406,Przybiernów,3783,1106,8,0,413,38,65,106,0,2,0,467,0,7,0
PL_1002321660407,Stepnica,3557,995,14,0,428,63,61,112,0,2,0,302,0,13,0
PL_1002321660501,Brojce,2725,649,12,0,207,21,77,53,0,4,0,267,0,8,0
PL_1002321660502,Gryfice,17408,5882,39,0,2555,474,545,480,0,15,0,1711,0,63,0
PL_1002321660503,Karnice,3004,900,17,0,274,64,57,99,0,4,0,380,0,5,0
PL_1002321660504,Płoty,6613,1960,21,0,742,107,116,157,0,8,0,788,0,21,0
PL_1002321660507,Rewal,6922,5155,10,0,2546,486,290,274,0,5,0,1518,0,26,0
PL_1002321660508,Trzebiatów,12764,4861,32,0,2277,384,372,327,0,10,0,1430,0,29,0
PL_1002321660601,Banie,4642,1213,11,0,389,78,69,132,0,6,0,520,0,8,0
PL_1002321660602,Cedynia,3212,856,16,0,341,62,69,88,0,1,0,276,0,3,0
PL_1002321660603,Chojna,10217,2962,28,0,1094,217,167,302,0,14,0,1116,0,24,0
PL_1002321660604,Gryfino,23207,9214,52,0,3954,698,411,848,0,23,0,3150,0,78,0
PL_1002321660605,Mieszkowice,5209,1564,14,0,577,80,67,194,0,3,0,609,0,20,0
PL_1002321660606,Moryń,3273,1036,9,0,389,63,72,95,0,3,0,393,0,12,0
PL_1002321660607,Stare Czarnowo,2942,1035,6,0,329,63,57,130,0,2,0,439,0,9,0
PL_1002321660608,Trzcińsko-Zdrój,4011,1182,13,0,385,64,91,114,0,6,0,489,0,20,0
PL_1002321660609,Widuchowa,3970,1079,12,0,356,66,69,142,0,1,0,422,0,11,0
PL_1002321660701,Dziwnów,4648,3358,8,0,1707,349,189,214,0,8,0,850,0,33,0
PL_1002321660702,Golczewo,4458,1385,13,0,430,109,172,131,0,2,0,515,0,13,0
PL_1002321660703,Kamień Pomorski,10953,4054,28,0,1864,358,255,326,0,9,0,1173,0,41,0
PL_1002321660704,Międzyzdroje,6040,3001,14,0,1531,288,136,222,0,5,0,792,0,13,0
PL_1002321660705,Świerzno,3190,876,16,0,344,49,90,85,0,3,0,278,0,11,0
PL_1002321660706,Wolin,9427,3470,28,0,1418,229,274,315,0,15,0,1159,0,32,0
PL_1002321630801,Kołobrzeg,37484,17590,93,0,8669,2060,1054,1133,0,30,0,4451,0,100,0
PL_1002321630802,Dygowo,4268,1349,27,0,407,106,214,149,0,1,0,434,0,11,0
PL_1002321630803,Gościno,4037,1194,14,0,459,83,96,114,0,5,0,409,0,14,0
PL_1002321630804,Kołobrzeg,10375,5002,30,0,2347,551,395,323,0,16,0,1309,0,31,0
PL_1002321630805,Rymań,3000,925,17,0,313,56,99,91,0,5,0,336,0,8,0
PL_1002321630806,Siemyśl,3000,913,12,0,342,45,114,86,0,3,0,303,0,8,0
PL_1002321630807,Ustronie Morskie,5333,3451,14,0,1612,308,165,213,0,8,0,1096,0,35,0
PL_1002321630901,Będzino,6717,2230,28,0,853,134,186,264,0,7,0,740,0,18,0
PL_1002321630902,Biesiekierz,5038,1866,15,0,822,181,145,216,0,6,0,464,0,17,0
PL_1002321630903,Bobolice,6821,1880,21,0,710,95,101,188,0,5,0,721,0,39,0
PL_1002321630904,Manowo,4310,1544,18,0,761,127,71,157,0,8,0,379,0,23,0
PL_1002321630905,Mielno,7400,5111,23,0,2518,468,264,328,0,11,0,1465,0,34,0
PL_1002321630906,Polanów,6401,1861,27,0,739,113,98,197,0,9,0,647,0,31,0
PL_1002321630907,Sianów,10966,3773,45,0,1566,295,230,312,0,10,0,1257,0,58,0
PL_1002321630908,Świeszyno,6337,2402,15,0,1143,214,141,275,0,11,0,571,0,32,0
PL_1002321641001,Barlinek,14112,4747,23,0,2023,280,244,500,0,8,0,1625,0,44,0
PL_1002321641002,Boleszkowice,2148,584,9,0,219,39,36,68,0,1,0,208,0,4,0
PL_1002321641003,Dębno,15095,4628,36,0,1928,407,224,461,0,9,0,1523,0,40,0
PL_1002321641004,Myślibórz,14675,4680,56,0,1843,376,237,391,0,10,0,1720,0,47,0
PL_1002321641005,Nowogródek Pomorski,2584,705,12,0,202,56,94,88,0,3,0,241,0,9,0
PL_1002321661101,Dobra (Szczecińska),20057,10279,44,0,5665,1108,705,1016,0,20,0,1630,0,91,0
PL_1002321661102,Kołbaskowo,10440,4387,25,0,2350,390,293,499,0,10,0,775,0,45,0
PL_1002321661103,Nowe Warpno,1281,498,6,0,228,45,33,48,0,5,0,128,0,5,0
PL_1002321661104,Police,29421,11904,73,0,5176,982,615,1265,0,32,0,3612,0,149,0
PL_1002321641201,Bielice,2381,679,14,0,137,32,57,81,0,1,0,352,0,5,0
PL_1002321641202,Kozielice,1895,568,7,0,113,14,52,60,0,0,0,314,0,8,0
PL_1002321641203,Lipiany,4275,1353,10,0,390,67,192,127,0,2,0,558,0,7,0
PL_1002321641204,Przelewice,3756,1077,14,0,289,69,70,134,0,4,0,487,0,10,0
PL_1002321641205,Pyrzyce,14160,5065,39,0,1917,251,237,544,0,12,0,2034,0,31,0
PL_1002321641206,Warnice,2539,761,6,0,166,27,47,132,0,5,0,368,0,10,0
PL_1002321631301,Darłowo,11224,5073,31,0,2603,459,236,291,0,5,0,1403,0,45,0
PL_1002321631302,Sławno,9062,3400,21,0,1432,276,152,310,0,13,0,1165,0,31,0
PL_1002321631303,Darłowo,7608,3412,25,0,1499,269,222,338,0,7,0,1025,0,27,0
PL_1002321631304,Malechowo,4844,1482,22,0,440,90,88,154,0,3,0,667,0,18,0
PL_1002321631305,Postomino,6544,2682,10,0,1033,191,195,229,0,13,0,985,0,26,0
PL_1002321631306,Sławno,6533,1868,22,0,549,113,109,235,0,10,0,807,0,23,0
PL_1002321661401,Stargard,49008,20307,114,0,8963,1926,1248,1873,0,44,0,5904,0,232,0
PL_1002321661402,Chociwel,4468,1504,18,0,514,126,143,128,0,5,0,553,0,17,0
PL_1002321661403,Dobrzany,3578,1063,11,0,279,52,105,79,0,8,0,524,0,5,0
PL_1002321661404,Dolice,5641,1618,16,0,501,115,115,181,0,7,0,665,0,18,0
PL_1002321661405,Ińsko,2638,860,14,0,277,67,109,55,0,4,0,331,0,3,0
PL_1002321661406,Kobylanka,4992,2383,20,0,1075,217,202,235,0,3,0,611,0,20,0
PL_1002321661408,Marianowo,2348,690,11,0,181,29,49,78,0,0,0,338,0,4,0
PL_1002321661409,Stara Dąbrowa,2754,753,11,0,220,37,51,77,0,4,0,345,0,8,0
PL_1002321661410,Stargard,11390,3756,29,0,1461,302,267,459,0,11,0,1178,0,49,0
PL_1002321661411,Suchań,3136,866,9,0,216,48,104,101,0,6,0,372,0,10,0
PL_1002321641501,Szczecinek,28849,10494,60,0,4773,867,419,882,0,16,0,3413,0,63,0
PL_1002321641502,Barwice,6319,1587,22,0,488,79,90,147,0,2,0,741,0,18,0
PL_1002321641503,Biały Bór,3915,1214,19,0,445,75,60,96,0,2,0,503,0,14,0
PL_1002321641504,Borne Sulinowo,7527,2709,25,0,996,345,130,243,0,6,0,933,0,31,0
PL_1002321641505,Grzmiąca,3507,940,10,0,295,55,56,90,0,0,0,423,0,11,0
PL_1002321641506,Szczecinek,7028,1946,18,0,630,116,73,194,0,5,0,891,0,19,0
PL_1002321641601,Świdwin,11135,3860,32,0,1785,351,230,300,0,16,0,1109,0,37,0
PL_1002321641602,Brzeżno,2065,600,5,0,184,42,83,61,0,3,0,215,0,7,0
PL_1002321641603,Połczyn-Zdrój,12149,4088,33,0,1573,392,199,321,0,10,0,1521,0,39,0
PL_1002321641604,Rąbino,2689,682,10,0,174,45,47,83,0,2,0,311,0,10,0
PL_1002321641605,Sławoborze,2997,841,11,0,348,69,49,92,0,1,0,267,0,4,0
PL_1002321641606,Świdwin,4442,1141,8,0,339,77,83,127,0,7,0,484,0,16,0
PL_1002321641701,Wałcz,18151,7044,46,0,3464,782,427,508,0,20,0,1734,0,61,0
PL_1002321641702,Człopa,3779,948,10,0,354,81,45,102,0,4,0,343,0,9,0
PL_1002321641703,Mirosławiec,3988,1196,12,0,553,123,94,90,0,0,0,303,0,21,0
PL_1002321641704,Tuczno,3621,940,18,0,345,61,64,112,0,1,0,326,0,13,0
PL_1002321641705,Wałcz,9511,2799,33,0,1153,217,177,295,0,9,0,880,0,35,0
PL_1002321641802,Łobez,9983,3366,22,0,1594,182,260,252,0,3,0,1028,0,25,0
PL_1002321641803,Radowo Małe,2669,764,11,0,317,39,68,103,0,5,0,215,0,6,0
PL_1002321641804,Resko,5660,1573,22,0,705,82,92,112,0,1,0,549,0,10,0
PL_1002321641805,Węgorzyno,5202,1451,12,0,563,66,92,159,0,3,0,551,0,5,0
PL_1003021016101,Jelenia Góra,57613,24002,129,0,11533,2482,1055,2249,0,53,0,6283,0,218,0
PL_1003021026201,Legnica,69040,27321,103,0,11294,2256,1126,3280,0,48,0,8923,0,289,0
PL_1003021056401,Wrocław,480412,247946,857,0,112989,35381,12279,27003,0,470,0,55938,0,3008,0
PL_1003021036501,Wałbrzych,75801,28786,175,0,15276,2198,691,2321,0,68,0,7823,0,228,0
PL_1004041066101,Bydgoszcz,242295,107460,494,0,56776,5617,6587,9179,0,235,176,27576,0,817,0
PL_1004041076201,Grudziądz,63803,22908,132,0,11383,1189,2023,1827,0,56,88,6059,0,148,0
PL_1004041066301,Toruń,141949,64754,217,0,35297,3179,3211,5706,0,138,112,16402,0,489,0
PL_1004041086401,Włocławek,79684,28442,178,0,13160,3925,966,2106,0,57,32,7833,0,183,0
PL_1006061106201,Chełm,42611,17925,70,0,6652,473,669,2063,0,40,0,7817,0,137,0
PL_1006061116301,Lublin,46822,18336,82,0,6865,1404,910,1975,0,64,0,6925,0,111,0
PL_1006061106401,Zamość,298852,134738,455,0,53681,6235,8620,16523,0,346,0,47381,0,1476,0
PL_1002081136101,Gorzów Wielkopolski,86436,34334,143,0,16202,3548,1193,2611,0,62,0,10132,0,443,0
PL_1002081146201,Zielona Góra,103270,46623,212,0,23148,6154,2400,4054,0,125,0,10178,0,351,0
PL_1005101166101,Łódź,487379,233686,909,0,105206,38051,10015,19713,0,501,381,57126,0,1753,0
PL_1005101176201,Piotrków Trybunalski,53676,21691,105,0,7531,2097,1644,2288,0,44,39,7777,0,164,0
PL_1005101196301,Skierniewice,35151,15849,80,0,5899,1502,870,1639,0,38,27,5640,0,152,0
PL_1001121216101,Kraków,590303,302700,896,0,129256,31093,22561,38247,738,956,207,76314,0,2377,0
PL_1001121226201,Nowy Sącz,61948,28668,136,0,9468,626,1290,3916,55,48,25,12919,0,182,0
PL_1001121246301,Tarnów,82724,35469,152,0,13453,1181,2465,4597,102,74,24,13181,0,239,0
PL_1007142266101,Ostrołęka,38041,14863,111,0,3724,573,2667,1490,17,37,7,5986,17,208,26
PL_1007142706201,Płock,87293,36341,176,0,15718,1860,2397,3305,91,34,22,12390,72,222,54
PL_1007142276301,Radom,151258,64259,243,0,23413,3032,3153,7248,115,107,36,26345,63,341,159
PL_1007142716401,Siedlce,57091,25344,84,0,8219,859,1836,3029,44,56,12,10959,47,156,43
PL_PLZZ98,Statki,320,293,9,0,93,19,36,101,0,0,0,32,0,3,0
PL_1003161326101,Opole,94421,44131,191,0,23902,4068,2209,4363,0,66,0,8812,0,518,0
PL_1006181336101,Krosno,35251,14650,58,0,5951,468,476,1700,0,41,0,5797,0,159,0
PL_1006181346201,Przemyśl,45042,16818,117,0,6631,412,594,2229,0,39,0,6587,0,209,0
PL_1006181356301,Rzeszów,150347,70629,248,0,28770,2794,3592,9938,0,155,0,24070,0,1058,0
PL_1006181366401,Tarnobrzeg,35149,13634,68,0,5782,406,590,1315,0,31,0,5150,0,282,0
PL_1006201376101,Białystok,211580,96274,416,0,38775,3965,8355,11792,433,209,0,31521,0,803,0
PL_1006201386201,Łomża,44937,17366,89,0,5300,328,1757,1836,53,32,0,7868,0,101,0
PL_1006201396301,Suwałki,51756,18126,100,0,7067,443,1195,2203,76,54,0,6830,0,158,0
PL_1004221436101,Gdańsk,350938,183279,547,0,104855,12556,9905,14383,0,505,0,38526,0,1983,0
PL_1004221436201,Gdynia,177274,90039,303,0,50881,6189,5636,7006,0,236,0,18856,0,924,0
PL_1004221416301,Słupsk,64042,26364,105,0,14286,969,869,1866,0,95,0,7982,0,189,0
PL_1004221436401,Sopot,26763,15675,49,0,9720,1006,619,914,0,43,0,3207,0,113,0
PL_1001241446101,Bielsko-Biała,124933,58537,268,0,26483,2649,3002,5888,210,128,41,19356,131,375,0
PL_1001241456201,Bytom,108504,39039,227,0,17891,2052,1743,3751,234,77,122,12572,91,279,0
PL_1001241486301,Chorzów,73327,28437,173,0,14231,1385,1807,2690,145,40,63,7595,84,222,0
PL_1001241466401,Częstochowa,160320,69426,277,0,29371,5217,3403,5738,381,146,92,24195,133,468,0
PL_1001241506501,Dąbrowa Górnicza,87652,36115,166,0,17708,2500,1503,2961,121,174,48,10605,88,239,0
PL_1001241476601,Gliwice,128107,56578,266,0,28398,3024,2856,5537,212,108,62,15436,120,556,0
PL_1001241496701,Jastrzębie-Zdrój,63935,23745,142,0,8139,774,809,2188,102,55,31,11308,40,155,0
PL_1001241506801,Jaworzno,67174,26735,145,0,10946,1334,1209,2820,142,55,22,9757,57,247,0
PL_1001241486901,Katowice,212196,100614,449,0,50501,6698,6201,8898,387,175,144,26272,217,667,0
PL_1001241487001,Mysłowice,53361,22162,127,0,9335,961,1094,2408,91,39,51,7867,41,143,0
PL_1001241457101,Piekary Śląskie,39754,15402,93,0,6347,515,665,1365,70,25,23,6184,32,83,0
PL_1001241487201,Ruda Śląska,98440,35781,202,0,15227,1292,2162,3308,202,70,81,12898,96,243,0
PL_1001241497301,Rybnik,99325,39029,150,0,16939,1042,1367,4151,166,74,58,14714,127,241,0
