gisco_id,name,registered,turnout,invalid,blank,1 - Komitet Wyborczy Solidarna Polska Zbigniewa Ziobro,2 - Komitet Wyborczy Wyborców Ruch Narodowy,3 - Koalicyjny Komitet Wyborczy Sojusz Lewicy Demokratycznej-Unia Pracy,4 - Komitet Wyborczy Prawo i Sprawiedliwość,5 - Koalicyjny Komitet Wyborczy Europa Plus Twój Ruch,6 - Komitet Wyborczy Polska Razem Jarosława Gowina,7 - Komitet Wyborczy Nowa Prawica – Janusza Korwin-Mikke,8 - Komitet Wyborczy Platforma Obywatelska RP,9 - Komitet Wyborczy Polskie Stronnictwo Ludowe,10 - Komitet Wyborczy Demokracja Bezpośrednia,11 - Komitet Wyborczy Samoobrona,12 - Komitet Wyborczy Partia Zieloni
PL_430591101,Kościan,19576,4747,214,0,154,36,675,1088,200,93,279,1761,247,0,0,0
PL_430591102,Czempiń,9065,1555,88,0,45,16,192,330,49,37,123,432,243,0,0,0
PL_430591103,Kościan,12446,2024,124,0,31,26,221,511,91,50,132,502,336,0,0,0
PL_430591104,Krzywiń,7902,1161,80,0,51,14,98,377,22,20,69,179,251,0,0,0
PL_430591105,Śmigiel,13970,2198,149,0,88,25,243,579,94,53,151,507,309,0,0,0
PL_430571201,Sulmierzyce,2226,377,25,0,32,4,25,66,8,6,19,95,97,0,0,0
PL_430571202,Kobylin,6439,1235,92,0,65,3,145,265,32,19,51,132,431,0,0,0
PL_430571203,Koźmin Wielkopolski,10837,1960,87,0,81,15,195,397,60,32,74,409,610,0,0,0
PL_430571204,Krotoszyn,32138,6811,256,0,291,48,838,1492,209,126,423,1414,1714,0,0,0
PL_430571205,Rozdrażew,4015,750,25,0,50,6,49,203,9,12,29,57,310,0,0,0
PL_430571206,Zduny,5741,1046,71,0,49,11,162,246,23,19,41,206,218,0,0,0
PL_430591301,Krzemieniewo,6749,955,67,0,22,13,171,212,32,21,78,172,167,0,0,0
PL_430591302,Lipno,5555,941,41,0,34,14,160,228,45,24,90,225,80,0,0,0
PL_430591303,Osieczna,7095,1173,65,0,37,17,192,259,42,33,89,302,137,0,0,0
PL_430591304,Rydzyna,6798,1297,72,0,33,14,152,330,44,42,92,370,148,0,0,0
PL_430591305,Święciechowa,5935,900,37,0,24,10,108,219,44,26,68,222,142,0,0,0
PL_430591306,Wijewo,2797,476,33,0,19,7,36,101,14,14,35,115,102,0,0,0
PL_430591307,Włoszakowice,7111,1251,69,0,54,13,125,296,34,28,86,313,233,0,0,0
PL_430591401,Chrzypsko Wielkie,2654,407,21,0,23,5,135,70,7,4,15,58,69,0,0,0
PL_430591402,Kwilcz,4869,771,65,0,17,10,127,143,35,22,25,195,132,0,0,0
PL_430591403,Międzychód,14708,2594,149,0,85,31,473,514,144,52,168,816,162,0,0,0
PL_430591404,Sieraków,6968,1094,46,0,39,17,232,184,46,41,67,333,89,0,0,0
PL_430591501,Kuślin,4276,680,49,0,20,13,73,232,18,7,29,155,84,0,0,0
PL_430591502,Lwówek,7151,1168,64,0,39,17,116,308,40,23,72,288,201,0,0,0
PL_430591503,Miedzichowo,2987,534,52,0,12,4,55,105,27,9,21,149,100,0,0,0
PL_430591504,Nowy Tomyśl,20116,4371,189,0,141,54,483,887,234,102,252,1688,341,0,0,0
PL_430591505,Opalenica,12733,2678,154,0,128,15,299,637,94,61,174,810,306,0,0,0
PL_430591506,Zbąszyń,10716,1996,106,0,59,33,153,415,71,31,146,773,209,0,0,0
PL_430611601,Oborniki,26101,5479,238,0,195,149,635,1056,332,102,327,1841,604,0,0,0
PL_430611602,Rogoźno,13780,2734,179,0,156,46,310,559,395,63,123,725,178,0,0,0
PL_430611603,Ryczywół,5650,1006,60,0,36,4,90,218,80,28,41,235,214,0,0,0
PL_430571701,Ostrów Wielkopolski,59691,14553,505,0,1326,123,1575,3113,680,256,892,4636,1447,0,0,0
PL_430571702,Nowe Skalmierzyce,12163,2225,109,0,134,15,148,621,60,46,178,432,482,0,0,0
PL_430571703,Odolanów,11318,2563,150,0,223,12,125,911,45,42,190,348,517,0,0,0
PL_430571704,Ostrów Wielkopolski,14892,2696,109,0,296,26,166,769,82,46,187,449,566,0,0,0
PL_430571705,Przygodzice,9431,2092,83,0,156,12,116,536,43,37,135,325,649,0,0,0
PL_430571706,Raszków,9222,1543,67,0,163,16,72,421,52,43,106,228,375,0,0,0
PL_430571707,Sieroszewice,7709,1090,51,0,107,22,69,261,30,23,54,108,365,0,0,0
PL_430571708,Sośnie,5193,909,62,0,62,9,43,234,23,16,56,109,295,0,0,0
PL_430571801,Czajków,2066,387,14,0,15,2,14,81,8,4,15,38,196,0,0,0
PL_430571802,Doruchów,4110,795,33,0,43,5,33,120,13,21,32,57,438,0,0,0
PL_430571803,Grabów nad Prosną,6233,1455,72,0,100,13,87,244,40,33,79,130,657,0,0,0
PL_430571804,Kobyla Góra,4773,1110,76,0,50,7,72,129,31,17,71,133,524,0,0,0
PL_430571805,Kraszewice,2870,595,29,0,34,6,25,109,10,6,31,41,304,0,0,0
PL_430571806,Mikstat,4935,875,29,0,49,3,57,180,17,20,59,72,389,0,0,0
PL_430571807,Ostrzeszów,18852,4641,186,0,340,28,372,613,174,58,253,645,1972,0,0,0
PL_430601901,Piła,58557,15076,503,0,317,186,1977,3609,1027,620,1034,5358,445,0,0,0
PL_430601902,Białośliwie,3810,744,64,0,38,9,67,199,31,25,46,147,118,0,0,0
PL_430601903,Kaczory,6174,1402,82,0,47,24,139,342,63,62,136,374,133,0,0,0
PL_430601904,Łobżenica,7578,1398,94,0,65,24,108,568,43,25,67,232,172,0,0,0
PL_430601905,Miasteczko Krajeńskie,2559,487,20,0,10,2,41,136,21,27,34,132,64,0,0,0
PL_430601906,Szydłowo,6666,1064,48,0,42,17,108,201,60,51,94,349,94,0,0,0
PL_430601907,Ujście,6432,1208,76,0,40,15,197,231,53,25,87,330,154,0,0,0
PL_430601908,Wyrzysk,11142,1936,101,0,89,24,169,546,84,58,177,467,221,0,0,0
PL_430601909,Wysoka,5356,881,72,0,31,11,95,268,24,27,51,217,85,0,0,0
PL_430572001,Chocz,3786,490,15,0,18,5,75,107,10,2,39,67,152,0,0,0
PL_430572002,Czermin,3839,619,56,0,47,7,50,158,5,6,30,50,210,0,0,0
PL_430572003,Dobrzyca,6559,1114,79,0,40,17,90,204,23,18,73,152,418,0,0,0
PL_430572004,Gizałki,3630,508,28,0,13,7,36,139,10,6,17,61,191,0,0,0
PL_430572005,Gołuchów,8193,1499,60,0,64,19,122,420,45,24,102,290,353,0,0,0
PL_430572006,Pleszew,24039,4365,188,0,209,62,448,1070,200,87,292,1283,526,0,0,0
PL_430612101,Luboń,23180,6512,239,0,118,70,704,1361,342,221,598,2730,129,0,0,0
PL_430612102,Puszczykowo,8053,2766,69,0,45,22,260,585,113,113,173,1313,73,0,0,0
PL_430612103,Buk,9587,2175,117,0,98,20,210,569,80,47,124,673,237,0,0,0
PL_430612104,Czerwonak,20650,5559,208,0,134,76,563,1179,311,172,368,2388,160,0,0,0
PL_430612105,Dopiewo,15753,4726,142,0,80,48,440,747,244,151,327,2170,377,0,0,0
PL_430612106,Kleszczewo,5090,1376,32,0,53,7,120,272,73,45,104,550,120,0,0,0
PL_430612107,Komorniki,16857,4809,149,0,84,44,532,745,253,186,350,2311,155,0,0,0
PL_430612108,Kostrzyn,13558,2764,138,0,70,40,349,605,148,78,205,886,245,0,0,0
PL_430612109,Kórnik,17109,4488,179,0,114,49,447,922,214,128,325,1858,252,0,0,0
PL_430612110,Mosina,23044,5497,205,0,147,56,654,1238,276,158,407,2096,260,0,0,0
PL_430612111,Murowana Goślina,13057,3025,112,0,57,38,451,565,147,79,197,1225,154,0,0,0
PL_430612112,Pobiedziska,14634,3667,164,0,89,71,416,691,152,137,251,1474,222,0,0,0
PL_430612113,Rokietnica,10670,2765,82,0,77,17,298,478,157,57,191,1268,140,0,0,0
PL_430612114,Stęszew,11705,2282,134,0,57,32,248,448,94,56,153,729,331,0,0,0
PL_430612115,Suchy Las,11684,4285,81,0,77,36,429,744,189,147,308,2192,82,0,0,0
PL_430612116,Swarzędz,35222,9965,288,0,183,120,1096,2010,450,282,706,4440,390,0,0,0
PL_430612117,Tarnowo Podgórne,17755,5631,147,0,117,40,486,975,275,202,374,2777,238,0,0,0
PL_430592201,Bojanowo,7072,1067,58,0,47,17,148,239,49,10,97,208,194,0,0,0
PL_430592202,Jutrosin,5550,852,45,0,20,6,242,153,14,10,39,101,222,0,0,0
PL_430592203,Miejska Górka,7480,1137,86,0,55,15,122,266,32,14,84,195,268,0,0,0
PL_430592204,Pakosław,3642,657,41,0,27,5,93,119,19,23,43,91,196,0,0,0
PL_430592205,Rawicz,24560,4580,208,0,139,74,835,949,283,87,317,1301,387,0,0,0
PL_430582301,Słupca,11505,2718,128,0,83,21,303,659,143,54,155,670,502,0,0,0
PL_430582302,Lądek,4693,668,36,0,31,11,60,173,22,16,38,77,204,0,0,0
PL_430582303,Orchowo,3110,552,40,0,30,3,79,139,26,13,30,81,111,0,0,0
PL_430582304,Ostrowite,4181,612,32,0,22,5,56,194,21,13,35,72,162,0,0,0
PL_430582305,Powidz,1833,459,13,0,15,5,94,132,13,10,19,94,64,0,0,0
PL_430582306,Słupca,7484,1023,39,0,37,18,83,320,34,21,55,153,263,0,0,0
PL_430582307,Strzałkowo,7982,1460,103,0,57,23,151,329,73,35,94,255,340,0,0,0
PL_430582308,Zagórów,7215,1048,78,0,35,10,151,251,41,21,61,96,304,0,0,0
PL_430612401,Obrzycko,1887,329,24,0,9,1,43,90,17,12,16,100,17,0,0,0
PL_430612402,Duszniki,6776,1385,105,0,41,19,214,363,31,40,68,268,236,0,0,0
PL_430612403,Kaźmierz,6102,1192,52,0,15,20,160,224,58,42,68,444,109,0,0,0
PL_430612404,Obrzycko,3440,431,25,0,19,7,66,87,22,12,20,145,28,0,0,0
PL_430612405,Ostroróg,3880,574,36,0,21,6,87,121,26,11,28,178,60,0,0,0
PL_430612406,Pniewy,9711,1849,101,0,57,21,199,527,66,65,126,529,158,0,0,0
PL_430612407,Szamotuły,23357,4821,219,0,129,46,703,1008,232,152,296,1713,323,0,0,0
PL_430612408,Wronki,16406,2880,144,0,76,56,562,510,154,76,144,966,192,0,0,0
PL_430612501,Dominowo,2293,438,37,0,11,7,53,82,17,4,29,54,144,0,0,0
PL_430612502,Krzykosy,5303,840,48,0,31,8,112,196,27,8,75,165,170,0,0,0
PL_430612503,Nowe Miasto nad Wartą,7118,1116,48,0,39,21,128,254,46,22,86,270,202,0,0,0
PL_430612504,Środa Wielkopolska,24778,5266,267,0,111,58,688,1290,246,109,517,1414,566,0,0,0
PL_430612505,Zaniemyśl,5245,996,46,0,18,12,102,187,56,22,68,309,176,0,0,0
PL_430612601,Brodnica,3821,614,28,0,17,9,108,129,25,8,35,156,99,0,0,0
PL_430612602,Dolsk,4593,638,22,0,27,2,113,187,24,13,38,120,92,0,0,0
PL_430612603,Książ Wielkopolski,6643,889,78,0,45,9,95,215,19,18,70,150,190,0,0,0
PL_430612604,Śrem,32450,7335,326,0,249,89,996,1714,377,183,510,2316,575,0,0,0
PL_430582701,Turek,23391,5295,247,0,191,79,764,1665,251,131,376,1321,270,0,0,0
PL_430582702,Brudzew,4754,710,31,0,28,5,46,307,15,10,38,55,175,0,0,0
PL_430582703,Dobra,5021,796,45,0,53,16,46,303,22,20,59,94,138,0,0,0
PL_430582704,Kawęczyn,4215,685,49,0,18,8,57,265,18,9,37,95,129,0,0,0
PL_430582705,Malanów,5107,649,24,0,26,18,48,210,21,21,75,87,119,0,0,0
PL_430582706,Przykona,3490,521,27,0,13,9,34,213,17,20,30,67,91,0,0,0
PL_430582707,Tuliszków,8422,1229,50,0,54,11,98,511,46,28,60,207,164,0,0,0
PL_430582708,Turek,6859,1107,35,0,38,13,79,394,50,36,94,180,188,0,0,0
PL_430582709,Władysławów,6401,1221,60,0,69,11,86,632,27,36,63,107,130,0,0,0
PL_430602801,Wągrowiec,19896,4267,134,0,116,58,656,961,252,99,300,1493,198,0,0,0
PL_430602802,Damasławek,4402,803,64,0,87,19,62,171,25,11,42,144,178,0,0,0
PL_430602803,Gołańcz,6598,1098,79,0,45,22,157,187,34,24,60,201,289,0,0,0
PL_430602804,Mieścisko,4747,695,36,0,27,11,132,163,33,14,36,148,95,0,0,0
PL_430602805,Skoki,7118,1196,60,0,38,12,190,250,41,29,63,420,93,0,0,0
PL_430602806,Wapno,2419,333,43,0,22,2,52,58,15,5,17,54,65,0,0,0
PL_430602807,Wągrowiec,9092,1386,94,0,35,25,155,289,38,36,64,279,371,0,0,0
PL_430592901,Przemęt,10971,1561,93,0,69,17,109,406,58,32,135,290,352,0,0,0
PL_430592902,Siedlec,9575,1624,119,0,77,38,290,307,53,41,109,299,291,0,0,0
PL_430592903,Wolsztyn,23727,5067,214,0,151,88,494,1218,219,138,387,1746,412,0,0,0
PL_430583001,Kołaczkowo,4756,868,45,0,24,6,213,204,15,15,63,113,170,0,0,0
PL_430583002,Miłosław,8318,1492,84,0,40,14,288,352,71,36,83,373,151,0,0,0
PL_430583003,Nekla,5662,1082,62,0,42,7,167,266,60,21,82,277,98,0,0,0
PL_430583004,Pyzdry,5735,947,35,0,39,8,138,294,26,28,50,156,173,0,0,0
PL_430583005,Września,35689,7280,281,0,218,138,932,1786,353,161,580,2335,496,0,0,0
PL_430603101,Złotów,15037,3527,131,0,129,40,386,889,167,61,219,1349,156,0,0,0
PL_430603102,Jastrowie,9208,1433,69,0,49,23,197,374,50,48,104,429,90,0,0,0
PL_430603103,Krajenka,5919,1194,60,0,38,15,111,280,53,35,129,336,137,0,0,0
PL_430603104,Lipka,4421,723,62,0,43,4,77,182,20,17,36,165,117,0,0,0
PL_430603105,Okonek,7075,990,63,0,39,16,192,198,37,29,61,268,87,0,0,0
PL_430603106,Tarnówka,2481,387,31,0,15,5,49,99,28,7,20,101,32,0,0,0
PL_430603107,Zakrzewo,3914,777,57,0,48,8,60,210,22,22,58,197,95,0,0,0
PL_430603108,Złotów,7225,1019,55,0,33,14,81,221,44,18,64,275,214,0,0,0
PL_430576101,Kalisz,82953,21754,628,0,798,209,2855,5698,1232,433,1457,7169,1275,0,0,0
PL_430586201,Konin,62760,15544,527,0,541,147,2106,4343,885,389,1024,4953,629,0,0,0
PL_430596301,Leszno,50449,12374,478,0,307,130,2521,2518,555,368,894,4120,483,0,0,0
PL_430626401,Poznań,420931,137639,3602,0,2752,1357,16514,28913,7907,4540,9524,59669,2861,0,0,0
PL_432630101,Białogard,19337,3580,117,0,67,53,566,1063,90,62,178,1228,122,0,0,34
PL_432630102,Białogard,6169,615,32,0,16,11,96,168,22,13,37,165,52,0,0,3
PL_432630103,Karlino,7163,875,38,0,15,10,89,249,14,30,57,333,25,0,0,15
PL_432630104,Tychowo,5971,870,70,0,29,22,125,121,40,27,58,330,40,0,0,8
PL_432640201,Bierzwnik,3981,531,26,0,24,4,72,132,21,12,18,142,71,0,0,9
PL_432640202,Choszczno,18023,2889,98,0,72,25,432,729,95,67,185,974,190,0,0,22
PL_432640203,Drawno,4302,615,40,0,21,15,45,121,9,11,34,178,138,0,0,3
PL_432640204,Krzęcin,3075,305,8,0,12,3,45,44,12,9,11,110,47,0,0,4
PL_432640205,Pełczyce,6266,771,23,0,20,6,59,141,16,13,54,117,313,0,0,9
PL_432640206,Recz,4572,537,32,0,11,9,107,144,16,11,50,121,34,0,0,2
PL_432630301,Czaplinek,9530,1225,48,0,26,10,197,319,28,17,71,396,100,0,0,13
PL_432630302,Drawsko Pomorskie,13478,2187,107,0,55,31,325,543,52,50,113,786,113,0,0,12
PL_432630303,Kalisz Pomorski,5840,688,30,0,28,9,86,137,13,18,50,282,31,0,0,4
PL_432630304,Ostrowice,2023,369,19,0,12,5,56,97,4,17,7,93,48,0,0,11
PL_432630305,Wierzchowo,4012,599,52,0,16,8,61,101,69,14,43,188,38,0,0,9
PL_432630306,Złocieniec,12481,2247,87,0,59,28,324,675,53,45,138,738,91,0,0,9
PL_432660402,Goleniów,28593,5537,157,0,95,59,779,1090,167,135,461,2299,252,0,0,43
PL_432660403,Maszewo,6663,775,29,0,13,9,94,202,17,32,44,265,62,0,0,8
PL_432660404,Nowogard,20126,3794,216,0,95,18,604,783,75,86,224,996,673,0,0,24
PL_432660405,Osina,2287,357,25,0,9,4,34,86,6,11,22,103,56,0,0,1
PL_432660406,Przybiernów,4065,543,25,0,9,6,60,136,6,94,27,136,41,0,0,3
PL_432660407,Stepnica,3836,557,42,0,20,6,71,103,15,17,37,213,22,0,0,11
PL_432640501,Brojce,2988,343,35,0,5,3,28,66,8,8,31,79,78,0,0,2
PL_432640502,Gryfice,19290,3234,103,0,50,36,554,700,78,116,184,1142,247,0,0,24
PL_432640503,Karnice,3336,492,25,0,11,7,63,128,14,10,26,181,27,0,0,0
PL_432640504,Płoty,7483,1234,71,0,39,13,106,328,50,40,57,438,82,0,0,10
PL_432640507,Rewal,3317,1081,31,0,17,7,111,234,19,28,64,523,41,0,0,6
PL_432640508,Trzebiatów,13191,2340,107,0,78,32,319,488,63,39,86,886,220,0,0,22
PL_432660601,Banie,5138,599,34,0,43,3,94,127,11,21,43,177,45,0,0,1
PL_432660602,Cedynia,3528,295,16,0,8,5,28,67,7,10,20,123,10,0,0,1
PL_432660603,Chojna,11076,1497,66,0,39,23,229,498,20,30,101,419,65,0,0,7
PL_432660604,Gryfino,25151,5381,213,0,401,58,736,1307,158,104,550,1647,155,0,0,52
PL_432660605,Mieszkowice,5893,865,42,0,150,5,65,251,21,22,49,225,31,0,0,4
PL_432660606,Moryń,3522,613,26,0,21,5,45,227,16,0,28,201,40,0,0,4
PL_432660607,Stare Czarnowo,3083,489,16,0,26,12,62,120,18,16,33,160,26,0,0,0
PL_432660608,Trzcińsko-Zdrój,4488,603,15,0,22,11,67,191,13,13,37,181,50,0,0,3
PL_432660609,Widuchowa,4364,536,21,0,24,6,63,129,20,12,48,180,28,0,0,5
PL_432660701,Dziwnów,3591,1013,30,0,21,10,161,225,36,25,51,412,24,0,0,18
PL_432660702,Golczewo,4849,678,33,0,25,9,79,125,23,33,52,249,45,0,0,5
PL_432660703,Kamień Pomorski,12070,2450,72,0,65,30,371,507,123,48,165,959,84,0,0,26
PL_432660704,Międzyzdroje,5618,1336,32,0,24,15,155,327,45,34,97,554,35,0,0,18
PL_432660705,Świerzno,3373,428,26,0,7,4,66,80,14,8,35,154,26,0,0,8
PL_432660706,Wolin,9950,1771,94,0,47,39,207,335,57,75,111,633,163,0,0,10
PL_432630801,Kołobrzeg,37852,10102,305,0,119,69,1336,3042,350,138,482,3892,138,0,0,231
PL_432630802,Dygowo,4382,712,35,0,21,19,72,237,22,17,39,182,57,0,0,11
PL_432630803,Gościno,4102,653,29,0,18,17,77,221,23,9,30,184,34,0,0,11
PL_432630804,Kołobrzeg,8264,1805,63,0,21,17,147,537,73,30,102,709,73,0,0,33
PL_432630805,Rymań,3323,359,14,0,4,5,35,97,8,4,8,129,46,0,0,9
PL_432630806,Siemyśl,2921,433,23,0,13,6,27,143,18,2,19,119,55,0,0,8
PL_432630807,Ustronie Morskie,3160,775,37,0,21,4,98,224,24,9,46,277,31,0,0,4
PL_432630901,Będzino,6819,1075,59,0,41,13,103,266,43,33,55,304,144,0,0,14
PL_432630902,Biesiekierz,4854,898,29,0,25,5,96,166,23,22,69,384,71,0,0,8
PL_432630903,Bobolice,7824,1104,69,0,30,29,137,242,44,35,69,397,42,0,0,10
PL_432630904,Manowo,5230,1122,60,0,26,15,148,224,37,23,93,462,28,0,0,6
PL_432630905,Mielno,4464,1321,27,0,24,13,129,425,31,36,116,458,35,0,0,27
PL_432630906,Polanów,7058,972,57,0,28,22,105,220,25,18,67,366,56,0,0,8
PL_432630907,Sianów,10801,1669,88,0,61,29,166,394,57,51,116,595,95,0,0,17
PL_432630908,Świeszyno,5218,1076,41,0,24,11,153,202,19,44,69,463,41,0,0,9
PL_432641001,Barlinek,15628,2667,100,0,63,34,348,728,60,67,189,937,127,0,0,14
PL_432641002,Boleszkowice,2337,287,11,0,15,6,27,58,14,5,14,112,21,0,0,4
PL_432641003,Dębno,16461,2835,113,0,100,36,295,882,54,73,155,934,166,0,0,27
PL_432641004,Myślibórz,16438,2499,91,0,84,16,334,636,58,68,114,846,227,0,0,25
PL_432641005,Nowogródek Pomorski,2677,334,20,0,10,5,32,65,13,10,38,84,53,0,0,4
PL_432661101,Dobra (Szczecińska),14207,4399,99,0,50,45,467,692,149,151,349,2227,110,0,0,60
PL_432661102,Kołbaskowo,8559,1931,49,0,48,19,200,327,57,56,152,931,66,0,0,26
PL_432661103,Nowe Warpno,1327,302,13,0,6,5,27,53,12,14,32,129,7,0,0,4
PL_432661104,Police,32038,7333,275,0,137,85,850,1903,279,283,626,2695,120,0,0,80
PL_432641201,Bielice,2441,318,24,0,15,5,24,86,4,6,9,51,91,0,0,3
PL_432641202,Kozielice,2103,272,19,0,20,8,27,91,4,3,12,39,49,0,0,0
PL_432641203,Lipiany,4900,815,44,0,52,11,94,253,14,28,25,242,46,0,0,6
PL_432641204,Przelewice,4277,500,24,0,40,8,69,104,13,20,25,135,60,0,0,2
PL_432641205,Pyrzyce,15688,2744,113,0,158,25,403,715,59,89,147,752,264,0,0,19
PL_432641206,Warnice,2827,372,17,0,16,12,23,127,4,25,21,63,60,0,0,4
PL_432631301,Darłowo,11584,2407,81,0,50,17,292,506,94,37,128,1024,158,0,0,20
PL_432631302,Sławno,10218,1965,109,0,44,34,252,505,53,28,191,650,92,0,0,7
PL_432631303,Darłowo,6426,1273,54,0,19,8,93,261,31,12,77,251,462,0,0,5
PL_432631304,Malechowo,5205,622,39,0,8,5,64,155,15,23,38,171,102,0,0,2
PL_432631305,Postomino,5687,750,36,0,13,3,65,168,11,16,59,223,149,0,0,7
PL_432631306,Sławno,6965,807,51,0,24,16,59,216,20,21,53,211,131,0,0,5
PL_432641401,Stargard Szczeciński,54992,13222,429,0,281,132,1850,3407,339,317,834,5293,214,0,0,126
PL_432641402,Chociwel,4846,626,25,0,23,1,89,169,10,18,45,180,58,0,0,8
PL_432641403,Dobrzany,4111,471,21,0,16,4,46,119,17,54,16,141,35,0,0,2
PL_432641404,Dolice,6354,910,63,0,26,19,78,224,25,16,49,287,115,0,0,8
PL_432641405,Ińsko,3022,414,15,0,8,7,56,108,15,9,24,145,26,0,0,1
PL_432641406,Kobylanka,3806,922,12,0,26,9,105,203,22,44,77,380,35,0,0,9
PL_432641408,Marianowo,2497,395,26,0,15,11,37,130,6,11,20,94,38,0,0,7
PL_432641409,Stara Dąbrowa,2834,247,18,0,10,7,25,53,13,3,17,78,16,0,0,7
PL_432641410,Stargard Szczeciński,9704,1321,65,0,46,10,133,328,35,60,97,469,65,0,0,13
PL_432641411,Suchań,3431,378,13,0,9,7,50,101,8,2,15,108,59,0,0,6
PL_432631501,Szczecinek,32298,7482,240,0,123,78,1013,2147,143,117,685,2674,216,0,0,46
PL_432631502,Barwice,7028,813,41,0,18,5,120,217,13,12,55,206,122,0,0,4
PL_432631503,Biały Bór,4288,713,57,0,17,11,77,155,4,22,63,235,62,0,0,10
PL_432631504,Borne Sulinowo,7670,1290,59,0,28,18,223,301,54,20,97,432,45,0,0,13
PL_432631505,Grzmiąca,4093,535,31,0,8,6,81,156,12,4,35,145,51,0,0,6
PL_432631506,Szczecinek,7332,837,48,0,27,15,87,242,31,14,100,208,57,0,0,8
PL_432631601,Świdwin,12520,2333,96,0,50,25,522,496,72,41,143,774,75,0,0,39
PL_432631602,Brzeżno,2310,330,10,0,12,8,39,75,19,8,19,74,65,0,0,1
PL_432631603,Połczyn-Zdrój,13005,2390,125,0,46,21,678,680,35,43,128,536,83,0,0,15
PL_432631604,Rąbino,3073,441,23,0,8,11,86,175,17,10,21,45,40,0,0,5
PL_432631605,Sławoborze,3345,370,27,0,10,10,62,82,8,22,23,83,41,0,0,2
PL_432631606,Świdwin,4911,579,36,0,18,21,114,123,26,15,20,122,69,0,0,15
PL_432631701,Wałcz,20683,4344,145,0,126,51,904,980,95,94,244,1547,129,0,0,29
PL_432631702,Człopa,4067,505,28,0,13,4,72,120,9,13,34,159,49,0,0,4
PL_432631703,Mirosławiec,4212,552,31,0,11,4,80,89,21,15,31,224,44,0,0,2
PL_432631704,Tuczno,4012,547,33,0,26,9,60,97,17,21,42,165,73,0,0,4
PL_432631705,Wałcz,9899,1257,54,0,41,12,179,301,46,23,89,356,137,0,0,19
PL_432641801,Dobra,3543,316,21,0,8,2,24,72,5,7,25,104,46,0,0,2
PL_432641802,Łobez,11303,1810,75,0,39,16,216,460,58,57,97,645,136,0,0,11
PL_432641803,Radowo Małe,2991,321,19,0,7,3,64,63,8,17,24,91,24,0,0,1
PL_432641804,Resko,6448,859,63,0,37,9,107,204,26,26,49,281,48,0,0,9
PL_432641805,Węgorzyno,5761,719,54,0,30,7,59,216,17,13,42,234,40,0,0,7
PL_432636101,Koszalin,86561,24138,750,0,357,198,3856,5446,746,463,1456,10254,397,0,0,215
PL_432656201,Szczecin,311358,87734,2091,0,1782,997,10799,21666,2650,2373,6129,36532,1761,0,0,954
PL_432666301,Świnoujście,33303,7902,200,0,143,129,1450,1817,223,138,423,3104,161,0,0,114
PL_PLZZGB,United Kingdom,5979,4581,45,0,59,334,110,912,298,122,1627,973,16,0,0,85
PL_PLZZAE,United Arab Emirates,110,77,0,0,2,2,5,9,7,1,9,40,2,0,0,0
PL_PLZZNG,Nigeria,16,14,0,0,1,0,3,1,1,1,1,6,0,0,0,0
PL_PLZZET,Ethiopia,16,16,0,0,0,0,6,2,0,0,0,8,0,0,0,0
PL_PLZZDZ,Algeria,49,44,4,0,1,2,6,4,4,3,0,17,1,0,0,2
PL_PLZZJO,Jordan,32,26,1,0,2,1,4,4,2,1,0,10,0,0,0,1
PL_PLZZTR,Turkey,165,132,2,0,3,0,8,8,10,6,5,81,1,0,0,8
PL_PLZZBE,Belgium,2664,2424,41,0,38,41,166,340,258,93,142,1158,60,0,0,87
PL_PLZZKZ,Kazakhstan,55,51,1,0,1,0,2,14,5,4,2,19,3,0,0,0
PL_PLZZGR,Greece,268,209,4,0,8,5,17,47,16,7,14,81,5,0,0,5
PL_PLZZIQ,IQ,30,28,2,0,2,1,6,2,6,1,2,5,0,0,0,1
PL_PLZZAF,Afghanistan,113,97,2,0,3,7,9,13,12,2,15,28,4,0,0,2
PL_PLZZAZ,Azerbaijan,31,26,0,0,1,0,3,1,2,1,3,15,0,0,0,0
PL_PLZZES,Spain,825,672,12,0,3,15,35,112,69,24,77,273,9,0,0,43
PL_PLZZLB,Lebanon,59,50,1,0,0,1,2,2,2,2,1,35,2,0,0,2
PL_PLZZRS,Serbia,62,59,4,0,3,1,5,3,2,2,2,36,1,0,0,0
PL_PLZZNO,Norway,1772,1476,16,0,33,97,45,318,112,30,403,388,11,0,0,23
PL_PLZZDE,Germany,3600,3060,55,0,48,61,110,872,214,93,380,1149,8,0,0,70
PL_PLZZCH,Switzerland,800,677,18,0,4,15,25,126,57,27,93,284,3,0,0,25
PL_PLZZCO,CO,27,22,0,0,0,0,0,3,5,2,1,9,0,0,0,2
PL_PLZZBR,Brazil,63,52,0,0,0,0,8,12,4,0,3,20,0,0,0,5
PL_PLZZSK,Slovakia,127,111,0,0,4,1,13,11,6,9,12,48,3,0,0,4
PL_PLZZBY,Belarus,162,147,3,0,0,1,16,46,7,9,11,48,4,0,0,2
PL_PLZZHU,Hungary,263,236,2,0,0,1,5,49,22,8,29,107,8,0,0,5
PL_PLZZAR,Argentina,80,78,2,0,1,0,2,19,8,5,6,29,4,0,0,2
PL_PLZZRO,Romania,91,76,0,0,1,1,8,8,9,1,8,37,0,0,0,3
