gisco_id,name,registered,turnout,invalid,blank,Smer-SD,KDŽP,ĽSNS,KOREKTÚRA,SNS,SR,OĽaNO,STAN,SP,STS,HĽ,MKDA-MKDSZ,DOPRAVA,KDH,SZ,MH,PD,SRK,SKS,SNJ,SMK-MKP,DOMA DOBRE,KSS-VZDOR,EDS,SaS,SĽS,NAJ,KÚ,PS-Spolu,DS,NK
SK_527441,Krajna Porubka,44,12,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3
SK_527459,Krajne Cierno,70,33,0,0,7,1,1,0,1,1,0,0,1,0,1,0,0,0,1,11,0,0,1,0,0,1,1,0,1,0,0,1,3,0,0
SK_527483,Kruzlova,486,168,4,0,12,0,3,3,42,0,10,0,0,0,1,0,0,1,0,84,1,0,0,0,0,0,1,0,1,0,0,2,2,1,0
SK_519448,Kukova,587,118,3,0,25,3,4,0,5,2,2,0,0,0,2,0,11,15,0,4,0,0,1,0,0,0,2,0,5,0,0,12,19,0,3
SK_527491,Kurimka,317,81,1,0,28,1,2,2,11,4,0,0,0,0,1,0,1,4,1,9,0,0,0,1,0,1,1,0,3,1,0,3,1,0,5
SK_527505,Ladomirova,751,109,2,0,16,1,25,1,6,6,9,0,0,0,1,0,0,0,0,24,0,1,0,0,0,0,1,0,1,0,2,3,6,0,4
SK_519537,Lúčka (okres Svidník),426,102,2,0,8,2,11,1,4,1,5,0,0,0,1,0,1,48,1,7,0,0,0,0,0,0,0,0,1,0,0,3,5,0,1
SK_519561,Luzany pri Topli,206,66,1,0,22,0,2,0,5,0,1,1,0,0,0,0,6,1,0,0,0,0,1,0,0,3,0,1,3,1,0,6,10,0,2
SK_527548,Matovce,108,39,0,0,3,6,7,0,8,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,8,1,0,1
SK_527556,Medvedie,51,28,0,0,7,1,0,0,1,0,1,0,0,0,0,0,2,1,0,9,0,0,0,0,0,1,1,0,0,0,1,1,2,0,0
SK_527564,Mestisko,387,110,3,0,26,3,11,0,13,1,0,0,0,0,1,0,0,17,0,17,0,0,0,0,0,0,0,1,4,1,0,5,5,1,1
SK_519596,Micakovce,116,46,0,0,1,0,13,0,5,0,1,0,0,0,0,0,3,0,0,17,1,0,0,0,0,1,0,0,0,0,0,2,1,0,1
SK_527599,Mirola,61,32,0,0,8,0,3,0,1,1,1,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,2,0,1,0,0,0,1,1,2
SK_527602,Mlynarovce,182,83,1,0,37,3,10,2,5,6,1,1,0,0,0,0,1,3,0,4,0,0,0,0,0,1,1,0,0,0,0,1,0,1,5
SK_527629,Nizna Jedlova,88,38,2,0,4,1,8,1,4,0,0,0,0,0,1,0,1,3,0,3,0,0,0,0,0,1,1,0,3,0,0,3,2,0,0
SK_527645,Nizna Pisana,78,31,1,0,4,3,4,0,3,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
SK_527653,Nizny Komarnik,122,27,1,0,8,3,3,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0
SK_527661,Nizny Mirosov,211,61,1,0,5,7,10,1,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
SK_527670,Nizny Orlik,257,86,2,0,15,4,6,0,17,5,1,0,0,0,0,0,0,2,0,19,0,0,0,0,0,1,2,0,5,0,0,0,5,0,2
SK_527688,Nova Polianka,55,19,0,0,3,1,2,0,4,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0
SK_527696,Okruhle,493,80,1,0,14,5,13,1,1,5,4,0,0,0,0,0,0,12,0,6,0,0,1,0,0,2,1,0,2,0,0,0,12,0,0
SK_527734,Prikra,19,15,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
SK_527742,Pstrina,61,27,1,0,6,0,0,0,0,3,1,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,1,0,3,0,1,2,2,0,0
SK_527751,Radoma,341,68,13,0,11,2,8,0,2,6,4,1,0,1,0,0,0,3,1,2,0,0,0,0,0,0,1,0,3,0,0,1,5,1,3
SK_527769,Rakovcik,135,46,0,0,14,3,2,0,2,3,2,0,1,0,0,0,1,0,0,10,2,0,0,0,0,1,0,0,0,0,0,1,1,3,0
SK_527777,Rovné (okres Svidník),401,62,5,0,12,3,5,0,6,2,7,0,0,1,1,0,0,0,1,5,1,0,0,0,1,1,0,0,1,0,0,2,6,0,2
SK_527785,Roztoky,283,62,2,0,8,1,0,0,17,1,6,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
SK_527807,Sobos,128,56,0,0,24,1,6,2,0,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,2,0,9
SK_527831,Strocin,414,85,1,0,8,12,4,0,8,0,9,0,0,0,1,0,0,3,0,11,0,0,0,0,1,1,0,0,0,0,0,6,3,14,3
SK_527858,Svidnicka,129,44,0,0,3,1,6,0,7,1,1,0,0,0,1,0,0,2,0,6,0,0,1,0,1,0,1,0,1,1,1,6,3,1,0
SK_527106,Svidnik,8796,1713,52,0,328,114,169,17,191,36,69,5,3,0,4,0,4,136,7,223,0,0,2,0,0,9,22,2,77,1,4,48,153,15,22
SK_527874,Sarbov,19,11,0,0,4,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
SK_527882,Sarissky Stiavnik,231,69,0,0,13,5,7,0,0,1,3,0,0,0,0,0,1,2,0,26,0,0,0,0,0,0,0,0,3,0,0,4,2,0,2
SK_527891,Semetkovce,79,19,0,0,3,1,0,0,4,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
SK_527904,Stefurov,98,22,0,0,5,0,2,0,0,0,0,1,0,0,0,0,0,2,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
SK_527947,Vagrinec,95,38,1,0,4,1,2,0,2,0,1,0,0,0,2,0,0,4,0,11,0,0,0,0,0,2,3,0,1,0,1,0,3,0,0
SK_527955,Valkovce,178,34,1,0,6,3,6,0,3,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3
SK_527963,Vapenik,38,16,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,1,0,0,0,2,0,0
SK_528030,Vysna Jedlova,158,60,5,0,12,2,8,0,7,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,3,2,0,0,0,1,0,0,2,1
SK_528056,Vysna Pisana,68,25,2,0,3,0,2,1,5,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,2,1,0
SK_528064,Vysny Komarnik,63,24,0,0,5,0,2,0,3,1,0,0,0,0,1,0,1,4,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
SK_528072,Vysny Mirosov,468,103,6,0,8,0,2,1,6,3,12,0,4,0,0,0,0,3,0,43,1,0,0,0,0,1,1,0,6,0,0,0,4,1,1
SK_528081,Vysny Orlik,322,73,1,0,19,2,13,3,7,1,2,0,0,0,1,0,0,2,0,7,0,0,0,0,0,0,1,1,0,0,0,5,7,1,0
SK_519987,Zeleznik,377,74,1,0,17,2,3,0,4,2,5,0,0,0,0,0,4,10,0,5,0,0,0,0,0,1,0,0,4,0,0,4,6,0,6
SK_519995,Zelmanovce,273,51,3,0,11,1,8,0,3,0,4,0,0,0,0,0,0,7,1,5,0,0,0,0,0,0,1,0,1,1,0,0,2,0,3
SK_544060,Babie,202,41,3,0,15,0,4,0,0,0,3,0,0,0,0,0,0,6,1,0,0,0,0,0,0,3,0,0,1,0,0,1,4,0,0
SK_544078,Banske,1235,135,3,0,27,5,25,0,4,12,4,1,0,0,0,0,0,31,2,2,1,1,0,0,0,0,0,0,6,0,2,6,2,1,0
SK_544086,Benkovce,435,78,2,0,21,4,5,0,3,6,1,1,0,0,0,0,0,11,0,1,1,0,0,0,0,0,2,1,10,0,1,0,8,0,0
SK_544094,Bystre,2162,365,5,0,95,8,56,2,14,6,15,0,0,1,0,0,12,54,7,4,0,0,0,0,0,5,4,1,10,1,2,34,24,2,3
SK_544108,Cabov,310,50,2,0,10,0,13,0,5,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,2,0,3,4,0,0
SK_544116,Caklov,1865,251,2,0,37,2,35,3,11,6,9,0,0,5,0,0,7,88,3,1,1,3,1,0,0,0,3,4,4,1,1,5,16,0,3
SK_544124,Cicava,852,106,3,0,10,8,9,0,2,1,19,0,0,0,0,0,0,10,0,2,1,9,0,0,0,0,0,0,2,0,0,24,3,1,2
SK_544132,Cierne nad Toplou,614,119,3,0,26,0,8,0,11,4,7,1,0,0,0,0,9,3,0,1,0,0,0,2,0,11,1,0,12,1,0,5,13,0,1
SK_544141,Dapalovce,343,69,0,0,17,2,10,1,4,2,16,0,0,0,0,1,0,8,1,0,0,0,0,0,0,1,2,0,2,0,0,1,1,0,0
SK_544159,Davidov,649,104,1,0,25,8,16,2,1,5,3,2,0,1,0,0,0,16,0,0,0,0,0,1,0,0,1,2,2,1,0,10,7,0,0
SK_544167,Detrik,50,21,0,0,8,0,1,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0
SK_544175,Dlhe Klcovo,1114,160,8,0,31,12,21,1,7,13,7,0,1,0,0,0,0,33,0,0,0,0,0,0,0,0,0,1,7,0,1,13,4,0,0
SK_544183,Durdos,188,26,0,0,2,5,1,0,0,1,6,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,2
SK_544191,Giglovce,137,22,1,0,7,1,1,1,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
SK_544205,Girovce,52,19,0,0,6,2,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0
SK_544213,Hanusovce nad Toplou,2820,390,12,0,106,2,33,1,12,11,23,1,0,0,1,0,24,60,5,0,0,1,0,0,0,1,4,0,19,0,1,11,53,2,7
SK_581674,Hencovce,1051,166,6,0,12,14,28,1,4,18,6,0,1,0,0,0,0,31,0,4,0,0,0,0,0,1,0,0,2,0,1,23,8,3,3
SK_544221,Hermanovce nad Toplou,553,123,4,0,12,1,12,1,9,6,8,0,0,0,0,0,12,5,1,0,0,0,0,0,0,0,0,0,9,0,0,32,9,1,1
SK_544230,Hlinne,1270,191,7,0,22,3,21,1,5,8,31,2,0,0,0,0,4,30,2,1,0,0,0,0,0,4,1,2,3,2,0,34,6,1,1
SK_528731,Holcikovce,359,58,4,0,5,0,9,0,1,2,1,0,3,0,0,0,0,16,0,0,1,0,0,0,0,1,1,1,1,0,0,6,6,0,0
SK_528749,Jasenovce,183,48,3,0,2,2,17,0,4,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
SK_528757,Jastrabie nad Toplou,365,63,0,0,16,2,5,0,2,4,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,11,10,0,0
SK_528765,Juskova Vola,247,72,2,0,19,1,3,0,5,3,1,0,0,0,0,0,0,11,3,1,0,1,0,0,0,0,2,0,3,1,0,11,5,0,0
SK_528773,Kamenná Poruba (okres Vranov nad Topľou),914,157,1,0,28,4,17,1,6,4,73,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,2,0,2,7,1,1
SK_528781,Kladzany,446,106,3,0,21,3,14,0,20,6,1,2,0,0,0,0,1,2,0,1,0,0,0,0,0,4,4,0,5,1,0,1,16,0,1
SK_528790,Komarany,396,74,1,0,16,4,6,0,6,5,4,1,0,0,1,1,2,15,1,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0
SK_528811,Kučín (okres Vranov nad Topľou),383,46,1,0,8,0,11,0,0,6,6,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,3,0,0,0,3,0,1
SK_528820,Kvakovce,399,52,1,0,9,2,13,0,1,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,3,1,1,3,5,0,4
SK_528838,Majerovce,363,80,1,0,16,3,12,0,18,1,1,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,1,1,7,2,0,1
SK_528846,Mala Domasa,427,118,3,0,42,8,28,1,2,6,4,1,0,0,0,0,0,8,0,0,1,1,0,0,0,0,2,0,3,0,0,3,5,0,0
SK_528854,Matiaska,223,56,1,0,8,2,11,0,3,0,3,0,0,0,0,0,1,6,0,0,0,0,1,0,0,0,2,0,5,3,0,3,5,1,1
SK_528862,Medzianky,256,63,1,0,15,0,9,0,0,0,4,0,0,0,0,0,0,11,2,0,0,0,0,0,0,1,1,0,6,0,0,5,5,0,3
SK_528871,Mernik,499,79,4,0,21,0,7,1,1,5,2,0,2,0,0,0,3,3,0,0,0,0,0,0,0,11,0,1,2,0,0,5,10,1,0
SK_528889,Michalok,256,51,2,0,9,5,5,0,5,5,3,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0,4,0,1,1,2,0,0
SK_528901,Nizny Hrabovec,1321,257,5,0,23,2,39,1,6,93,6,0,0,3,1,0,0,26,0,0,0,0,0,0,0,0,2,0,13,0,0,9,27,1,0
SK_528919,Nizny Hrusov,1288,194,6,0,48,10,14,1,16,13,6,1,1,0,0,0,0,39,0,0,1,0,0,0,0,2,0,0,4,2,0,6,21,0,3
SK_528927,Nizny Krucov,323,82,2,0,16,1,16,0,3,4,3,1,3,0,0,0,0,8,3,0,0,0,0,0,0,1,0,0,5,0,0,3,13,0,0
SK_528935,Nova Kelca,270,70,1,0,11,1,8,0,4,3,4,0,0,0,0,0,0,18,0,0,1,0,0,0,0,2,1,0,1,0,0,7,4,0,4
SK_528943,Ondavske Matiasovce,611,125,5,0,33,2,13,1,3,6,14,0,0,5,1,0,0,25,0,0,0,2,0,0,0,0,0,1,0,1,0,3,9,0,1
SK_528960,Pavlovce (okres Vranov nad Topľou),618,138,0,0,19,13,18,1,2,1,1,0,0,0,0,0,4,38,2,0,2,0,0,0,0,1,2,0,5,1,0,20,8,0,0
SK_528978,Petkovce,119,36,1,0,6,3,9,0,2,1,2,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0
SK_528986,Petrovce (okres Vranov nad Topľou),374,47,3,0,18,0,7,1,1,3,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,1,0,3,0,0,1,2,0,0
SK_528994,Piskorovce,109,25,0,0,8,0,3,0,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,1
SK_529001,Posa,631,90,4,0,14,1,13,1,3,22,9,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,1,0,4,2,0,0
SK_529028,Prosacov,139,25,0,0,11,1,2,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0
SK_529036,Radvanovce,181,38,1,0,8,0,9,1,3,1,0,1,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2
SK_529044,Rafajovce,123,29,0,0,4,1,1,0,1,1,9,0,0,0,0,0,5,0,0,0,1,1,0,0,0,3,0,0,1,0,0,0,0,0,1
SK_529052,Remeniny,229,43,1,0,8,1,5,0,5,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,3,1,3,6,0,1
SK_529079,Rudlov,502,99,0,0,24,5,5,0,5,4,5,1,0,0,0,0,0,29,0,0,1,0,0,0,0,2,1,0,6,0,1,8,1,1,0
SK_529109,Ruska Vola,59,17,2,0,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SK_529125,Sacurov,1634,182,8,0,35,6,39,0,12,10,11,0,0,0,0,0,1,22,0,1,0,3,0,0,0,0,0,2,1,0,0,11,19,0,1
SK_529133,Secovska Polianka,2145,308,8,0,46,18,37,0,10,16,13,2,1,0,0,0,1,58,1,0,1,0,0,0,0,1,3,1,15,0,0,45,31,0,0
SK_529141,Sedliska,1085,182,3,0,29,4,24,2,5,3,9,1,0,0,0,0,0,54,0,0,3,0,1,0,0,0,0,1,8,4,0,21,9,0,1
SK_529150,Skrabske,568,60,1,0,16,4,6,0,6,1,2,1,0,0,0,0,1,7,1,1,0,0,1,0,0,3,1,0,0,0,1,3,3,0,1
SK_529168,Slovenska Kajna,642,110,4,0,26,1,14,2,0,11,10,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,2,0,3,0,0,14,12,0,0
SK_529176,Sol,1873,287,1,0,74,7,33,1,15,7,33,1,0,0,0,0,8,28,1,1,0,3,0,0,0,2,4,0,14,2,1,30,17,2,2
SK_529184,Štefanovce (okres Vranov nad Topľou),98,34,1,0,15,1,8,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0
SK_529192,Tovarne,803,130,1,0,44,8,28,1,11,6,3,0,1,0,0,0,2,11,1,0,0,0,1,0,0,0,0,0,1,2,0,4,4,0,1
SK_529206,Tovarnianska Polianka,93,25,0,0,6,1,0,0,4,1,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1
SK_529214,Vavrinec,53,18,0,0,8,0,4,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
SK_529222,Vechec,1842,185,5,0,16,12,50,2,16,9,13,0,3,0,0,0,0,18,1,0,0,0,0,0,0,0,11,4,7,0,0,7,9,0,2
SK_529231,Vlaca,191,53,3,0,6,6,10,0,2,0,1,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
SK_544051,Vranov nad Toplou,17594,3057,66,0,566,89,542,24,150,177,121,11,9,6,5,0,8,381,25,15,5,4,6,1,5,14,36,4,160,18,9,158,408,11,23
SK_529117,Vysny Kazimir,163,39,0,0,5,0,14,0,0,3,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,1,0,2,1,0,2,2,0,1
SK_529257,Vysny Zipov,942,94,0,0,21,0,17,2,4,10,3,1,0,0,0,0,6,3,0,0,0,0,0,0,0,4,1,2,6,0,0,1,12,0,1
SK_529265,Zamutov,2259,177,3,0,25,4,29,2,14,4,29,1,0,0,0,0,0,16,2,0,0,2,0,0,0,1,2,3,3,1,0,18,9,0,9
SK_529281,Zlatnik,63,23,0,0,6,0,3,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,1,0,1,4,0,1
SK_529290,Zalobin,622,76,2,0,20,1,11,0,11,2,2,0,0,0,0,0,0,16,0,0,1,0,0,0,0,1,0,0,1,1,2,4,1,0,0
SK_599891,Košice - mestská časť Džungľa,529,104,0,0,17,3,15,3,2,2,12,0,0,4,2,0,2,2,0,0,0,2,0,0,1,0,0,1,8,0,0,9,12,7,0
SK_598119,Košice - mestská časť Kavečany,1068,235,3,0,28,7,12,1,4,9,12,1,0,1,0,0,0,52,1,2,0,0,0,0,0,0,1,1,29,1,0,13,51,6,0
SK_598151,Košice - mestská časť Sever,16296,4564,83,0,395,83,385,82,145,141,274,8,7,11,8,2,8,497,33,53,5,1,5,0,118,23,45,8,672,6,2,146,1173,115,30
SK_599875,Košice - mestská časť Sídlisko Ťahanovce,17921,3307,76,0,288,71,351,42,78,167,279,13,7,4,8,1,15,270,30,25,4,0,3,0,50,10,24,5,477,10,2,108,824,42,23
SK_598186,Košice - mestská časť Staré Mesto,17194,5236,97,0,569,71,438,58,139,171,353,14,4,4,8,8,10,462,34,69,6,2,1,1,181,10,39,16,662,6,5,166,1494,93,45
SK_598127,Košice - mestská časť Ťahanovce,1776,425,21,0,33,18,48,5,5,16,40,2,2,2,1,0,1,76,5,1,0,0,0,0,2,0,0,0,43,1,1,18,79,4,1
SK_598194,Košice - mestská časť Lorinčík,558,181,4,0,7,10,11,0,2,8,13,3,0,0,0,0,0,36,0,0,0,0,0,0,1,0,0,0,27,0,0,12,39,6,2
SK_599972,Košice - mestská časť Luník IX,4419,137,11,0,6,2,3,0,0,0,106,0,0,3,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SK_598216,Košice - mestská časť Myslava,1989,613,10,0,71,14,62,9,22,28,38,1,0,1,2,0,1,91,5,1,1,0,0,0,2,0,4,1,76,0,1,20,139,11,2
SK_598208,Košice - mestská časť Pereš,1651,522,19,0,47,10,56,9,6,11,21,2,0,0,0,0,3,39,7,4,1,0,0,0,7,3,5,0,88,1,0,37,136,6,4
SK_599859,Košice - mestská časť Poľov,940,312,4,0,4,3,28,0,7,11,14,0,0,0,0,0,2,196,1,2,1,0,0,0,0,0,0,0,15,0,0,7,16,1,0
SK_599883,Košice - mestská časť Sídlisko KVP,19195,4346,175,0,411,139,475,63,109,177,282,11,5,9,8,5,6,379,39,29,17,1,1,0,66,20,27,10,524,6,6,186,1011,99,50
SK_599841,Košice - mestská časť Šaca,4489,618,21,0,87,13,94,8,19,29,55,2,1,6,0,0,0,68,5,6,1,0,0,0,9,1,5,1,59,4,1,6,107,4,6
SK_598224,Košice - mestská časť Západ,32283,7618,136,0,1137,128,714,91,204,260,481,16,8,14,10,10,15,761,73,67,15,3,6,7,149,29,48,10,928,20,3,305,1797,109,64
SK_598682,Košice - mestská časť Dargovských hrdinov,21903,4352,81,0,630,106,540,53,145,193,292,13,7,7,15,3,12,400,29,30,3,2,0,0,55,17,29,15,504,5,3,169,875,89,30
SK_599018,Košice - mestská časť Košická Nová Ves,2209,502,15,0,59,15,45,7,13,21,23,1,0,1,2,0,2,71,6,3,1,0,0,0,5,1,4,0,63,2,0,21,110,8,3
SK_599093,Košice - mestská časť Barca,3006,808,9,0,105,26,59,13,25,32,51,3,3,2,7,1,0,162,6,2,2,0,4,1,4,6,2,1,74,1,5,20,163,8,11
SK_599824,Košice - mestská časť Juh,18560,4819,71,0,682,74,468,70,135,173,282,11,8,6,10,10,9,482,39,74,10,1,6,2,167,17,23,8,550,12,4,149,1155,76,35
SK_599794,Košice - mestská časť Krásna,4066,770,19,0,88,21,68,9,16,37,48,0,0,1,2,0,0,98,5,4,2,0,0,0,12,2,1,0,98,2,0,22,201,5,9
SK_599816,Košice - mestská časť Nad jazerom,19633,4293,93,0,705,108,502,75,124,228,260,12,4,22,10,3,4,452,33,29,10,2,2,3,77,19,35,10,452,9,3,130,803,45,29
SK_599786,Košice - mestská časť Šebastovce,596,157,5,0,22,2,24,2,9,5,7,0,0,0,1,0,0,27,2,1,1,0,0,0,0,0,2,0,15,0,0,7,22,3,0
SK_599913,Košice - mestská časť Vyšné Opátske,1993,648,18,0,64,9,44,6,16,24,38,4,1,4,0,0,0,80,6,5,1,0,0,0,6,1,4,0,98,1,2,17,193,4,2
SK_521141,Backovik,370,108,3,0,14,1,10,2,2,7,45,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,0,1,5,6,1,0
SK_521159,Baska,497,130,3,0,8,8,14,0,6,5,15,0,0,3,0,0,0,19,3,6,0,0,0,0,0,1,0,0,13,0,0,9,16,1,0
SK_521167,Belza,331,90,2,0,16,1,8,2,6,3,2,0,0,0,0,0,0,15,13,0,0,0,0,0,0,0,0,0,12,0,0,0,10,0,0
SK_521175,Beniakovce,568,144,2,0,16,2,11,1,5,9,15,1,0,1,0,0,0,16,0,0,1,0,0,0,0,0,0,0,18,0,0,14,31,1,0
SK_521183,Bidovce,1139,168,4,0,26,5,29,0,8,11,12,0,0,4,1,0,0,5,0,0,0,0,0,0,3,0,1,0,11,1,2,8,34,3,0
SK_521191,Blazice,463,65,3,0,9,2,10,1,7,7,1,1,0,9,0,0,2,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0
SK_559831,Bociar,196,31,0,0,3,0,10,0,1,4,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SK_521205,Bohdanovce,904,150,5,0,32,2,16,1,2,6,10,1,0,0,0,0,0,10,2,1,3,0,0,0,0,0,1,0,17,0,0,2,37,1,1
SK_521213,Boliarov,516,68,3,0,16,2,1,0,3,7,2,0,0,2,0,0,1,8,0,0,1,1,0,0,0,2,3,0,0,0,11,2,3,0,0
SK_521221,Budimir,975,239,15,0,32,1,20,1,3,7,19,0,1,0,0,0,1,28,0,0,0,0,0,0,0,0,0,1,35,0,0,10,59,6,0
SK_521248,Bukovec (okres Košice - okolie),704,166,3,0,14,4,14,0,1,14,20,0,2,1,0,0,0,50,1,0,0,0,0,0,0,1,0,0,19,1,0,2,17,2,0
SK_521256,Bunetice,69,33,0,0,17,2,1,0,1,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SK_521264,Buzica,956,164,2,0,7,6,17,0,0,5,4,1,0,2,0,3,0,7,2,6,0,0,0,0,94,0,0,0,3,0,0,1,4,0,0
SK_521272,Cestice,712,105,1,0,7,2,12,0,1,5,6,0,0,0,0,0,0,7,1,7,0,0,0,0,49,0,0,0,4,0,0,0,3,0,0
SK_521281,Čakanovce (okres Košice - okolie),497,66,2,0,13,2,3,1,4,0,5,0,1,0,0,0,4,4,5,0,0,0,0,0,0,0,1,0,4,1,0,1,13,2,0
SK_521299,Cana,4382,734,23,0,89,11,106,7,148,24,56,1,1,0,1,0,0,49,8,2,4,0,0,0,4,2,7,0,57,1,0,30,97,2,4
SK_521302,Cecejovce,1697,366,4,0,19,19,50,0,4,13,13,0,0,0,1,3,0,21,6,25,0,1,1,0,91,1,1,0,37,2,1,7,40,3,3
SK_521311,Cizatice,323,85,6,0,7,0,7,1,2,2,3,0,0,1,1,0,0,22,0,0,1,0,0,0,0,0,0,2,10,0,0,10,8,0,2
SK_521329,Debrad,322,126,3,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,5,0,0,0,0,106,0,0,0,3,0,0,0,3,1,0
SK_521337,Drienovec,1630,161,6,0,4,4,14,0,2,5,8,0,0,0,0,2,0,3,3,9,0,0,0,0,65,1,0,0,15,0,0,3,12,2,3
SK_521345,Druzstevna pri Hornade,2082,309,6,0,52,3,57,3,9,12,24,0,0,0,0,0,1,53,3,0,0,0,0,0,0,4,2,1,20,0,0,13,35,7,4
SK_521353,Durdosik,464,115,2,0,14,2,13,2,4,8,9,1,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,11,0,0,14,24,0,0
SK_521361,Durkov,1300,149,3,0,16,1,28,0,9,7,22,3,0,1,0,0,0,5,0,2,0,0,0,0,0,0,2,0,16,0,0,8,19,7,0
SK_559873,Dvorniky-Vcelare,413,99,1,0,1,2,3,0,0,11,2,2,0,0,2,2,0,5,0,11,0,0,0,0,47,0,0,0,6,0,0,0,0,1,3
SK_521370,Geca,1434,216,1,0,44,7,19,0,8,12,7,0,0,0,0,0,0,25,1,0,0,0,0,0,0,1,1,0,25,1,0,16,42,3,3
SK_521388,Gynov,537,126,4,0,49,0,10,1,8,4,0,0,0,0,0,0,0,24,0,0,1,0,0,0,1,0,0,0,12,0,0,3,8,0,1
SK_521396,Hacava,166,27,8,0,7,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1
