gisco_id,name,registered,turnout,invalid,blank,PS,PPD/PSD,CDS-PP.PPM,B.E.,PCP-PEV,MPT,NC,PAN,PNR,PCTP/MRPP,PDR,PTP-MAS,PURP,L/TDA,PPD/PSD.CDS-PP,PPV/CDC,JPP,PPM,CDS-PP,PTP
PT_111123,"Almargem do Bispo, Pêro Pinheiro e Montelavar",13913,8406,128,169,2586,0,0,900,834,52,19,152,70,85,81,43,27,57,3155,0,18,30,0,0
PT_111124,Cacém e São Marcos,29656,15988,238,295,5480,0,0,2357,1783,81,55,461,156,169,178,70,73,134,4377,0,40,41,0,0
PT_111115,Casal De Cambra,9540,5386,109,113,1809,0,0,614,543,29,35,108,60,71,87,28,25,31,1697,0,20,7,0,0
PT_111105,Colares,6387,3913,55,96,1093,0,0,421,265,23,7,78,24,25,44,23,12,35,1701,0,3,8,0,0
PT_111125,Massamá e Monte Abraão,41313,23769,346,426,8333,0,0,2921,2285,96,82,492,138,203,212,108,73,271,7698,0,32,53,0,0
PT_111126,Queluz e Belas,42643,23996,410,436,8289,0,0,3114,2569,109,80,510,187,241,222,131,97,218,7297,0,34,52,0,0
PT_111108,Rio De Mouro,38125,21151,349,419,6831,0,0,2937,2262,113,72,541,216,236,206,123,73,169,6497,0,62,45,0,0
PT_111128,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",23907,15160,211,338,4478,0,0,1738,1112,74,65,311,117,130,146,76,42,176,6096,0,11,39,0,0
PT_111127,São João das Lampas e Terrugem,13098,8066,156,192,2325,0,0,871,556,55,25,191,67,114,95,43,29,66,3243,0,15,23,0,0
PT_111201,Santo Quintino,3037,1731,25,39,563,0,0,150,360,8,4,25,3,40,11,8,7,11,470,0,2,5,0,0
PT_111202,Sapataria,2337,1401,18,40,425,0,0,166,222,7,6,19,5,32,19,12,6,9,409,0,4,2,0,0
PT_111203,Sobral De Monte Agraço,2766,1751,15,35,523,0,0,179,327,7,4,24,6,27,18,7,7,17,551,0,1,3,0,0
PT_111321,A dos Cunhados e Maceira,8695,5077,109,123,1269,0,0,522,349,28,15,69,32,74,54,26,17,51,2308,0,13,18,0,0
PT_111322,Campelos e Outeiro da Cabeça,3147,1750,39,30,432,0,0,146,100,16,6,16,8,22,6,7,4,2,907,0,4,5,0,0
PT_111323,Carvoeira e Carmões,2038,1257,20,20,420,0,0,142,192,6,2,24,7,25,5,5,2,4,378,0,2,3,0,0
PT_111324,Dois Portos e Runa,2505,1490,22,32,491,0,0,164,227,7,7,23,8,19,12,8,6,12,445,0,3,4,0,0
PT_111306,Freiria,2114,1250,29,41,310,0,0,102,47,6,6,14,6,8,15,4,1,6,647,0,5,3,0,0
PT_111325,Maxial e Monte Redondo,2995,1709,36,26,691,0,0,154,174,12,3,18,7,26,8,6,1,11,526,0,5,5,0,0
PT_111310,Ponte Do Rol,1982,1201,24,43,399,0,0,115,71,3,5,16,5,8,14,2,6,9,476,0,1,4,0,0
PT_111311,Ramalhal,2897,1766,33,65,545,0,0,185,196,11,6,21,17,34,24,13,2,12,593,0,3,6,0,0
PT_111326,"Santa Maria, São Pedro e Matacães",22287,13377,204,339,4064,0,0,1513,1394,65,48,207,76,141,120,52,43,121,4930,0,17,43,0,0
PT_111314,São Pedro Da Cadeira,4108,2386,50,58,767,0,0,207,135,17,15,45,6,26,18,15,10,18,989,0,4,6,0,0
PT_111316,Silveira,7378,4384,78,123,1159,0,0,477,263,25,14,73,27,36,31,24,27,21,1985,0,9,12,0,0
PT_111317,Turcifal,2665,1621,27,39,588,0,0,169,147,7,7,20,12,24,16,9,3,9,537,0,4,3,0,0
PT_111318,Ventosa,4460,2653,54,69,802,0,0,219,154,13,4,22,16,30,19,14,6,9,1215,0,5,2,0,0
PT_111412,"Alhandra, São João dos Montes e Calhandriz",10431,6734,89,120,2213,0,0,897,1512,37,14,119,44,103,71,24,16,39,1412,0,7,17,0,0
PT_111413,Alverca do Ribatejo e Sobralinho,29089,18446,259,336,6628,0,0,2479,3161,77,54,350,129,225,149,108,70,161,4179,0,26,55,0,0
PT_111414,Castanheira do Ribatejo e Cachoeiras,6511,3767,51,75,1355,0,0,462,773,8,10,43,23,66,39,14,11,25,801,0,3,8,0,0
PT_111415,Póvoa de Santa Iria e Forte da Casa,32896,20785,320,398,6974,0,0,3019,2854,117,68,498,143,237,205,120,71,201,5477,0,39,44,0,0
PT_111408,Vialonga,16375,9772,122,164,3217,0,0,1417,1970,47,39,164,81,147,95,48,35,68,2120,0,17,21,0,0
PT_111409,Vila Franca De Xira,15457,9083,141,163,3190,0,0,1025,1530,32,29,110,50,108,61,35,18,58,2504,0,10,19,0,0
PT_310101,Arco Da Calheta,3159,1647,52,17,146,975,0,90,20,28,5,15,7,14,16,0,0,13,0,0,42,7,180,20
PT_310102,Calheta,3383,1630,61,12,188,894,0,135,33,25,9,19,12,16,17,0,0,15,0,0,64,8,98,24
PT_310103,Estreito Da Calheta,1663,765,23,7,61,505,0,40,10,3,2,3,6,7,2,0,0,5,0,0,21,3,59,8
PT_310104,Fajã Da Ovelha,1054,474,18,5,35,255,0,21,9,2,3,3,1,3,1,0,0,2,0,0,16,2,91,7
PT_310105,Jardim Do Mar,232,141,8,5,32,55,0,19,3,2,0,1,1,2,2,0,0,2,0,0,9,0,0,0
PT_310106,Paúl Do Mar,880,277,7,1,15,173,0,10,6,2,1,3,2,4,7,0,0,3,0,0,12,0,29,2
PT_310107,Ponta Do Pargo,1121,505,19,12,35,231,0,25,5,1,2,3,6,0,0,0,0,1,0,0,8,1,146,10
PT_310108,Prazeres,778,377,7,4,27,264,0,19,4,3,1,6,0,2,3,0,0,1,0,0,0,0,33,3
PT_310201,Câmara De Lobos,15587,6642,154,28,1106,2921,0,620,267,109,71,146,55,79,158,0,0,53,0,0,281,29,467,98
PT_310202,Curral Das Freiras,2037,883,29,2,57,522,0,34,65,26,14,12,3,8,12,0,0,13,0,0,21,2,49,14
PT_310203,Estreito De Câmara De Lobos,9383,4709,158,34,534,2462,0,352,123,135,40,89,33,69,80,0,0,43,0,0,134,21,328,74
PT_310205,Jardim Da Serra,3168,1522,51,13,288,607,0,98,67,46,17,25,13,39,19,0,0,22,0,0,36,9,118,54
PT_310204,Quinta Grande,1916,1026,32,4,120,495,0,60,17,48,5,25,11,10,30,0,0,14,0,0,44,7,81,23
PT_310303,Funchal (Santa Luzia),5747,2875,86,22,693,966,0,338,131,21,24,63,13,37,50,0,0,21,0,0,163,10,215,22
PT_310304,Funchal (Santa Maria Maior),12969,6599,199,40,1786,2085,0,852,273,44,73,123,36,87,101,0,0,68,0,0,323,30,390,89
PT_310308,Funchal (São Pedro),7447,3519,72,28,912,1108,0,485,185,29,40,51,19,39,81,0,0,42,0,0,181,14,197,36
PT_310310,Funchal (Sé),2983,1288,23,12,291,535,0,126,39,7,8,17,8,8,19,0,0,18,0,0,54,4,105,14
PT_310301,Imaculado Coração De Maria,6111,3031,83,28,796,971,0,414,172,27,24,60,16,40,52,0,0,29,0,0,120,15,154,30
PT_310302,Monte,6122,3016,95,10,690,996,0,360,165,45,35,85,24,51,44,0,0,35,0,0,182,12,150,37
PT_310305,Santo António,24853,12776,397,101,2648,4153,0,1648,757,237,207,295,116,193,383,0,0,147,0,0,553,55,701,185
PT_310306,São Gonçalo,5911,2813,82,28,726,907,0,359,105,39,25,58,16,40,52,0,0,29,0,0,154,11,138,44
PT_310307,São Martinho,25293,12648,342,116,3014,4260,0,1636,500,113,135,282,67,146,273,0,0,162,0,0,658,52,761,131
PT_310309,São Roque,8623,4614,130,43,1043,1541,0,580,261,95,52,97,33,75,112,0,0,51,0,0,228,18,200,55
PT_310401,Água De Pena,2301,1027,34,9,310,330,0,111,27,7,4,21,4,11,16,0,0,10,0,0,64,7,50,12
PT_310402,Caniçal,3620,1667,29,10,691,562,0,122,29,15,5,8,6,16,14,0,0,11,0,0,38,0,91,20
PT_310403,Machico,11091,5188,104,34,2076,1577,0,514,106,59,22,50,50,66,40,0,0,33,0,0,232,9,154,62
PT_310404,Porto Da Cruz,2482,1346,45,11,322,500,0,138,31,82,7,19,12,24,19,0,0,20,0,0,45,7,46,18
PT_310405,Santo António Da Serra,1302,652,17,8,111,299,0,49,8,8,2,8,5,7,1,0,0,4,0,0,81,2,33,9
PT_310501,Canhas,4278,1696,51,22,209,985,0,102,19,12,7,15,11,17,17,0,0,7,0,0,37,10,160,15
PT_310502,Madalena Do Mar,626,275,5,4,61,134,0,11,6,2,2,5,2,0,4,0,0,4,0,0,10,0,18,7
PT_310503,Ponta Do Sol,4839,2200,58,17,339,1104,0,226,40,23,18,26,13,32,23,0,0,18,0,0,98,16,121,28
PT_310601,Achadas Da Cruz,236,124,1,1,46,71,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
PT_310602,Porto Moniz,1927,998,32,15,320,485,0,51,6,4,4,5,3,5,4,0,0,3,0,0,19,1,26,15
PT_310603,Ribeira Da Janela,314,133,3,0,29,79,0,8,1,0,0,0,3,0,0,0,0,0,0,0,1,1,8,0
PT_310604,Seixal,751,380,8,3,122,164,0,16,5,6,2,7,1,1,1,0,0,2,0,0,8,1,25,8
PT_320101,Porto Santo,5463,2546,81,38,812,982,0,227,58,29,8,31,7,36,33,0,0,17,0,0,53,9,94,31
PT_310701,Campanário,4580,2207,104,26,269,1099,0,165,53,43,9,33,14,33,39,0,0,16,0,0,110,11,131,52
PT_310702,Ribeira Brava,7037,3188,108,24,462,1479,0,281,91,35,29,42,22,44,73,0,0,24,0,0,160,20,224,70
PT_310703,Serra De Água,1153,583,21,4,77,281,0,46,9,11,3,8,2,6,4,0,0,6,0,0,21,1,76,7
PT_310704,Tábua,1207,535,12,0,84,281,0,36,17,12,2,9,2,12,4,0,0,6,0,0,21,4,26,7
PT_310802,Camacha,6559,3629,124,39,526,1199,0,443,86,50,28,68,18,58,38,0,0,52,0,0,673,14,158,55
PT_310803,Caniço,19528,10361,304,88,1927,2908,0,1397,386,110,94,227,53,122,164,0,0,134,0,0,1906,42,352,147
PT_310804,Gaula,3708,2047,40,13,268,612,0,153,41,12,8,13,7,18,28,0,0,8,0,0,750,11,42,23
PT_310805,Santa Cruz,7152,3300,86,19,731,990,0,377,90,19,15,37,15,49,33,0,0,32,0,0,620,18,85,84
PT_310806,Santo António Da Serra,870,501,11,5,42,146,0,26,13,5,0,5,1,1,12,0,0,1,0,0,214,7,10,2
PT_310901,Arco De São Jorge,441,261,11,3,49,118,0,20,5,1,2,3,2,2,2,0,0,2,0,0,4,2,30,5
PT_310902,Faial,1717,803,27,6,104,422,0,64,14,9,11,10,9,11,5,0,0,3,0,0,20,1,72,15
PT_310906,Ilha,307,161,4,2,16,98,0,5,2,0,0,1,0,0,1,0,0,2,0,0,13,0,16,1
PT_310903,Santana,3469,1602,37,19,249,554,0,153,36,25,18,23,3,12,21,0,0,20,0,0,59,11,333,29
PT_310904,São Jorge,1574,799,27,7,97,310,0,49,26,10,7,6,3,7,7,0,0,6,0,0,25,4,201,7
PT_310905,São Roque Do Faial,661,389,11,0,66,208,0,22,8,6,5,3,4,5,3,0,0,3,0,0,14,0,27,4
PT_311001,Boa Ventura,1415,566,16,4,91,320,0,21,8,6,3,9,1,10,7,0,0,5,0,0,9,2,46,8
PT_311002,Ponta Delgada,1322,624,17,3,115,325,0,57,6,8,4,10,8,6,9,0,0,4,0,0,7,2,37,6
PT_311003,São Vicente,3471,1539,41,12,288,725,0,131,23,9,12,23,5,12,8,0,0,18,0,0,54,5,152,21
PT_120101,Alter Do Chão,1910,1091,21,17,427,0,0,85,108,3,5,6,6,24,8,5,2,2,368,0,0,4,0,0
PT_120102,Chancelaria,402,244,2,2,116,0,0,5,26,0,2,2,0,4,3,1,0,0,81,0,0,0,0,0
PT_120104,Cunheira,297,193,5,2,121,0,0,13,16,0,1,2,0,4,0,0,0,0,28,0,0,1,0,0
PT_120103,Seda,307,224,1,4,78,0,0,8,90,0,0,0,0,1,0,0,0,0,42,0,0,0,0,0
PT_120201,Assunção,1624,1080,15,29,432,0,0,81,98,3,1,5,6,14,2,7,1,3,380,0,0,3,0,0
PT_120202,Esperança,693,401,9,6,194,0,0,19,15,1,1,2,2,5,1,1,0,0,144,0,0,1,0,0
PT_120203,Mosteiros,352,228,2,5,107,0,0,22,20,1,0,0,0,11,2,0,0,2,55,0,0,1,0,0
PT_120309,Alcórrego e Maranhão,405,279,0,1,39,0,0,18,180,1,1,4,1,10,2,0,0,1,20,0,0,1,0,0
PT_120302,Aldeia Velha,231,173,4,3,41,0,0,9,80,0,0,1,0,3,4,0,0,0,27,0,0,1,0,0
PT_120303,Avis,1505,934,14,19,281,0,0,65,325,3,3,4,2,15,4,1,2,6,185,0,0,5,0,0
PT_120310,Benavila e Valongo,857,566,8,14,217,0,0,41,193,1,0,0,1,8,1,0,1,0,79,0,0,2,0,0
PT_120305,Ervedal,463,336,1,4,98,0,0,16,139,1,0,1,0,5,0,0,1,1,68,0,0,1,0,0
PT_120306,Figueira E Barros,241,179,6,0,59,0,0,9,75,1,0,1,1,1,0,0,0,0,26,0,0,0,0,0
PT_120401,Nossa Senhora Da Expectação,3344,1937,18,32,909,0,0,216,290,2,2,20,6,31,6,7,1,8,378,0,0,11,0,0
PT_120402,Nossa Senhora Da Graça Dos Degolados,525,338,3,2,191,0,0,35,70,0,0,1,0,7,1,0,0,0,26,0,0,2,0,0
PT_120403,São João Baptista,3534,2122,21,20,1048,0,0,222,401,1,2,14,3,38,4,2,0,8,336,0,0,2,0,0
PT_120501,Nossa Senhora Da  Graça De Póvoa E Meadas,500,326,5,6,184,0,0,30,25,0,1,1,0,5,2,0,1,1,63,0,0,2,0,0
PT_120502,Santa Maria Da Devesa,1415,918,13,24,347,0,0,99,59,4,2,14,5,24,6,5,3,3,306,0,0,4,0,0
PT_120503,Santiago Maior,314,185,3,6,78,0,0,17,9,0,0,2,1,3,2,0,1,0,63,0,0,0,0,0
PT_120504,São João Baptista,714,468,17,15,200,0,0,58,16,0,0,5,0,5,4,0,2,1,143,0,0,2,0,0
PT_120601,Aldeia Da Mata,320,220,1,0,101,0,0,9,25,0,1,0,0,3,1,0,0,0,79,0,0,0,0,0
PT_120607,"Crato e Mártires, Flor da Rosa e Vale do Peso",1885,1136,21,27,495,0,0,83,126,4,5,6,4,20,4,4,0,1,333,0,0,3,0,0
PT_120604,Gáfete,770,488,6,9,233,0,0,43,57,0,1,4,0,12,1,0,1,1,120,0,0,0,0,0
PT_120605,Monte Da Pedra,239,165,2,4,87,0,0,7,16,2,0,0,0,7,0,0,0,0,40,0,0,0,0,0
PT_120712,"Assunção, Ajuda, Salvador e Santo Ildefonso",8346,4142,60,96,1654,0,0,465,186,12,18,34,19,41,25,24,21,7,1465,0,0,15,0,0
PT_120714,Barbacena e Vila Fernando,801,421,5,5,161,0,0,37,56,1,3,4,2,14,0,1,1,3,126,0,0,2,0,0
PT_120713,"Caia, São Pedro e Alcáçova",5267,2190,27,27,1158,0,0,242,127,6,8,22,13,40,16,11,20,5,466,0,0,2,0,0
PT_120706,Santa Eulália,1059,542,7,10,299,0,0,39,49,2,0,0,0,9,2,2,0,1,118,0,0,4,0,0
PT_120707,São Brás E São Lourenço,1414,727,7,13,349,0,0,71,40,1,4,8,5,8,4,3,3,3,206,0,0,2,0,0
PT_120708,São Vicente E Ventosa,686,381,5,3,204,0,0,34,46,1,0,3,2,8,3,1,0,0,67,0,0,4,0,0
PT_120715,Terrugem e Vila Boim,2073,1249,22,27,506,0,0,157,169,3,4,12,8,39,6,4,3,5,280,0,0,4,0,0
PT_120801,Cabeço De Vide,832,525,7,5,248,0,0,46,84,1,0,3,0,11,0,1,0,2,113,0,0,4,0,0
PT_120802,Fronteira,1734,1125,21,22,476,0,0,104,75,1,2,3,5,20,2,3,2,2,384,0,0,3,0,0
PT_120803,São Saturnino,239,192,0,4,90,0,0,7,32,0,0,1,0,2,0,0,1,0,54,0,0,1,0,0
PT_120902,Belver,619,422,5,5,272,0,0,21,36,0,2,3,0,9,1,2,2,0,60,0,0,4,0,0
PT_120903,Comenda,764,511,6,6,247,0,0,40,82,2,3,4,2,12,6,3,2,4,91,0,0,1,0,0
PT_120906,Gavião e Atalaia,1506,1024,14,14,498,0,0,100,67,1,3,10,4,13,4,6,3,0,282,0,0,5,0,0
PT_120905,Margem,726,444,2,5,256,0,0,42,44,0,0,0,1,11,2,0,2,0,79,0,0,0,0,0
PT_121001,Beirã,406,241,6,4,113,0,0,24,8,1,1,2,0,3,2,1,0,0,73,0,0,3,0,0
PT_121002,Santa Maria De Marvão,390,219,4,6,103,0,0,13,4,0,0,3,1,4,2,2,1,1,73,0,0,2,0,0
PT_121003,Santo António Das Areias,957,591,14,18,271,0,0,51,26,1,1,3,4,7,2,3,2,0,186,0,0,2,0,0
PT_121004,São Salvador Da Aramenha,1164,684,10,21,236,0,0,55,26,2,0,6,6,11,3,2,3,2,300,0,0,1,0,0
PT_121101,Assumar,527,271,1,5,110,0,0,12,79,1,0,1,1,8,0,0,0,1,52,0,0,0,0,0
PT_121102,Monforte,1127,721,6,9,308,0,0,54,77,1,2,2,2,17,0,2,0,2,238,0,0,1,0,0
PT_121103,Santo Aleixo,556,319,4,2,186,0,0,23,40,0,1,0,1,4,1,1,0,1,55,0,0,0,0,0
PT_121104,Vaiamonte,531,342,2,5,157,0,0,34,63,0,2,2,2,6,1,4,0,0,64,0,0,0,0,0
PT_121201,Alpalhão,1103,615,10,8,219,0,0,33,66,0,4,4,3,5,4,0,0,0,257,0,0,2,0,0
PT_121211,Arez e Amieira do Tejo,436,272,7,5,129,0,0,11,33,0,0,5,1,8,3,1,1,2,66,0,0,0,0,0
PT_121212,"Espírito Santo, Nossa Senhora da Graça e São Simão",3061,1821,30,34,772,0,0,149,223,10,5,16,10,34,5,6,4,5,511,0,0,7,0,0
PT_121205,Montalvão,369,213,6,1,96,0,0,22,25,0,1,3,1,7,1,2,0,0,48,0,0,0,0,0
PT_121207,Santana,332,252,8,1,134,0,0,11,45,1,0,5,1,7,4,3,1,0,29,0,0,2,0,0
PT_121208,São Matias,281,160,2,2,66,0,0,5,21,0,1,1,0,1,1,0,0,1,58,0,0,1,0,0
PT_121210,Tolosa,834,540,7,15,245,0,0,38,49,0,0,0,1,11,3,1,2,3,162,0,0,3,0,0
PT_121304,Foros De Arrão,866,528,7,4,175,0,0,48,206,0,3,1,0,11,1,1,0,5,64,0,0,2,0,0
PT_121301,Galveias,1130,593,10,12,209,0,0,55,113,18,1,6,0,21,2,1,1,1,139,0,0,4,0,0
PT_121305,Longomel,1083,629,8,4,332,0,0,67,113,0,0,4,4,21,4,4,0,1,66,0,0,1,0,0
PT_121302,Montargil,1933,1129,12,16,351,0,0,84,387,5,1,5,4,22,2,2,0,3,230,0,0,5,0,0
PT_121308,"Ponte de Sor, Tramaga e Vale de Açor",9697,5309,89,107,2251,0,0,555,722,19,16,43,28,91,35,20,17,28,1269,0,0,19,0,0
PT_121401,Alagoa,544,314,7,6,112,0,0,34,11,1,0,1,3,4,3,2,0,1,129,0,0,0,0,0
PT_121402,Alegrete,1489,826,12,23,359,0,0,51,22,4,0,3,3,10,2,1,0,4,331,0,0,1,0,0
PT_121404,Fortios,1606,965,17,34,395,0,0,106,97,0,0,18,0,9,4,4,1,2,274,0,0,4,0,0
PT_121412,Reguengo e São Julião,892,544,12,17,194,0,0,39,22,0,3,7,1,10,4,1,0,0,233,0,0,1,0,0
PT_121413,Ribeira de Nisa e Carreiras,1563,1008,18,35,390,0,0,72,46,4,3,12,4,10,6,4,2,4,395,0,0,3,0,0
PT_121411,Sé e São Lourenço,13557,8073,130,188,3269,0,0,821,570,12,20,88,28,76,72,22,22,38,2704,0,0,13,0,0
PT_121410,Urra,1615,1033,18,17,452,0,0,127,63,2,2,6,4,12,9,3,6,7,302,0,0,3,0,0
PT_121501,Cano,1095,657,18,7,239,0,0,61,84,4,1,2,0,14,7,3,3,1,211,0,0,2,0,0
PT_121502,Casa Branca,1040,652,15,11,219,0,0,51,165,2,1,5,1,26,2,1,3,1,146,0,0,3,0,0
PT_121503,Santo Amaro,534,382,3,8,153,0,0,26,50,2,0,0,0,12,0,1,0,1,123,0,0,3,0,0
PT_121504,Sousel,1558,975,17,12,291,0,0,80,176,5,0,8,4,22,12,6,2,4,334,0,0,2,0,0
PT_130141,"Aboadela, Sanche e Várzea",1887,851,10,21,232,0,0,44,19,5,5,5,6,6,14,2,2,0,477,0,1,2,0,0
PT_130142,"Amarante (São Gonçalo), Madalena, Cepelos e Gatão",11020,6252,56,92,2477,0,0,610,302,32,11,43,27,40,157,9,7,35,2336,0,6,12,0,0
PT_130103,Ansiães,691,264,2,4,92,0,0,11,31,0,0,1,1,3,4,2,1,3,108,0,0,1,0,0
PT_130143,"Bustelo, Carneiro e Carvalho de Rei",969,438,10,4,139,0,0,23,6,4,3,4,4,4,10,2,2,0,222,0,0,1,0,0
PT_130107,Candemil,861,350,7,4,117,0,0,13,17,3,0,1,5,2,3,0,0,0,176,0,1,1,0,0
PT_130144,Figueiró (Santiago e Santa Cristina),3867,1983,35,32,526,0,0,139,66,9,5,13,13,16,18,8,4,3,1091,0,1,4,0,0
PT_130112,Fregim,2298,1201,12,20,413,0,0,111,31,7,0,11,10,4,28,2,5,4,537,0,3,3,0,0
PT_130145,Freixo de Cima e de Baixo,3407,1817,23,49,579,0,0,105,43,20,4,15,12,5,39,5,4,0,906,0,3,5,0,0
PT_130115,Fridão,731,428,4,10,185,0,0,21,7,2,2,2,1,2,10,1,2,10,166,0,0,3,0,0
PT_130117,Gondar,1613,908,10,16,376,0,0,78,20,3,3,4,3,10,15,0,3,0,367,0,0,0,0,0
PT_130134,Gouveia (São Simão),653,346,7,4,97,0,0,17,8,2,0,0,6,2,5,2,1,1,192,0,0,2,0,0
PT_130118,Jazente,636,347,3,1,135,0,0,15,12,6,0,0,3,2,4,1,1,3,160,0,0,1,0,0
PT_130119,Lomba,825,493,5,19,180,0,0,34,33,4,0,4,2,6,6,1,1,4,192,0,1,1,0,0
PT_130120,Louredo,639,361,4,5,128,0,0,31,9,2,0,2,2,4,13,2,0,1,155,0,2,1,0,0
PT_130121,Lufrei,1757,987,5,25,437,0,0,68,43,4,2,5,6,2,39,1,0,3,344,0,2,1,0,0
PT_130123,Mancelos,3098,1634,20,22,574,0,0,116,46,5,4,12,10,18,19,1,2,5,773,0,2,5,0,0
PT_130146,Olo e Canadelo,603,290,0,4,103,0,0,17,8,1,1,2,5,10,2,1,0,0,131,0,3,2,0,0
PT_130126,Padronelo,813,451,11,8,192,0,0,33,16,1,1,2,1,2,11,4,1,2,159,0,2,5,0,0
PT_130128,Rebordelo,304,148,6,0,42,0,0,10,2,1,1,0,2,3,1,0,2,0,78,0,0,0,0,0
PT_130129,Salvador Do Monte,982,567,7,13,255,0,0,40,18,1,0,0,3,6,7,0,1,3,211,0,1,1,0,0
PT_130135,Telões,3999,2073,30,18,591,0,0,165,93,10,4,9,14,14,50,6,2,9,1050,0,2,6,0,0
PT_130136,Travanca,1923,917,17,17,308,0,0,43,22,2,4,6,6,9,11,2,2,2,462,0,1,3,0,0
PT_130138,Vila Caiz,2749,1431,22,18,681,0,0,110,61,5,4,8,8,8,18,2,2,7,476,0,1,0,0,0
PT_130139,Vila Chã Do Marão,972,528,8,4,198,0,0,29,11,3,1,1,6,2,23,4,0,1,233,0,0,4,0,0
PT_130148,"Vila Garcia, Aboim e Chapa",1759,981,11,16,233,0,0,46,27,7,2,7,8,8,25,5,0,2,583,0,0,1,0,0
PT_130147,Vila Meã,4531,2582,39,50,1064,0,0,163,114,2,3,26,12,29,12,6,3,4,1049,0,2,4,0,0
PT_130221,Ancede e Ribadouro,2355,1297,28,10,691,0,0,75,36,4,3,13,3,8,9,2,2,1,409,0,0,3,0,0
PT_130222,Baião (Santa Leocádia) e Mesquinhata,720,426,3,5,237,0,0,16,7,1,2,2,1,4,0,0,0,1,144,0,1,2,0,0
PT_130223,Campelo e Ovil,3385,1733,38,37,534,0,0,121,47,4,6,14,12,13,12,8,1,3,875,0,0,8,0,0
PT_130204,Frende,620,372,6,3,189,0,0,28,9,2,1,4,1,4,4,1,1,0,118,0,0,1,0,0
PT_130205,Gestaçô,1179,534,13,11,235,0,0,22,20,1,3,6,2,5,2,3,1,3,205,0,1,1,0,0
PT_130206,Gove,1763,885,20,14,407,0,0,66,22,2,1,5,6,3,6,4,2,2,324,0,0,1,0,0
PT_130207,Grilo,521,268,9,4,94,0,0,19,12,0,2,0,2,2,1,0,0,2,120,0,0,1,0,0
PT_130224,Loivos da Ribeira e Tresouras,723,400,6,1,188,0,0,30,12,1,0,1,2,3,3,0,0,0,152,0,0,1,0,0
PT_130208,Loivos Do Monte,346,160,9,1,64,0,0,8,4,0,0,1,1,2,0,1,0,2,67,0,0,0,0,0
PT_130225,Santa Cruz do Douro e São Tomé de Covelas,1720,941,6,13,576,0,0,63,26,1,1,0,2,7,4,1,0,3,236,0,0,2,0,0
PT_130215,Santa Marinha Do Zêzere,2401,1186,24,18,617,0,0,80,42,3,6,11,7,9,10,3,2,0,350,0,1,3,0,0
PT_130226,Teixeira e Teixeiró,1058,402,9,6,152,0,0,10,5,1,0,1,2,3,1,6,1,0,203,0,1,1,0,0
PT_130219,Valadares,790,372,7,4,166,0,0,11,17,2,1,1,3,4,2,1,1,0,151,0,1,0,0,0
PT_130220,Viariz,363,174,6,3,79,0,0,3,4,0,0,0,1,1,2,0,0,0,74,0,0,1,0,0
PT_130301,Aião,665,401,11,4,75,0,0,31,12,2,3,3,0,5,6,0,0,1,245,0,2,1,0,0
PT_130302,Airães,2397,1404,11,24,438,0,0,104,38,3,4,5,4,9,7,3,1,4,745,0,1,3,0,0
PT_130305,Friande,1453,975,8,8,198,0,0,93,37,6,2,5,9,15,21,5,0,0,564,0,3,1,0,0
PT_130306,Idães,2329,1400,26,16,520,0,0,155,54,0,4,7,9,9,21,1,4,4,564,0,2,4,0,0
PT_130307,Jugueiros,1147,662,11,6,184,0,0,54,35,1,1,4,7,4,6,3,1,1,340,0,2,2,0,0
PT_130334,Macieira da Lixa e Caramos,3479,2051,29,31,607,0,0,140,84,11,4,11,12,16,16,10,2,9,1060,0,4,5,0,0
PT_130335,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",16206,9467,145,142,2761,0,0,970,404,23,20,85,58,96,121,31,14,25,4537,0,9,26,0,0
PT_130336,"Pedreira, Rande e Sernande",2923,1739,23,32,567,0,0,180,139,9,1,16,12,32,20,4,5,4,686,0,3,6,0,0
PT_130313,Penacova,981,653,6,2,284,0,0,75,11,5,3,10,5,15,5,0,2,0,228,0,0,2,0,0
PT_130314,Pinheiro,923,615,7,7,191,0,0,72,32,1,3,2,4,11,7,5,2,1,269,0,1,0,0,0
PT_130315,Pombeiro De Ribavizela,1968,1214,11,23,384,0,0,127,90,8,5,6,3,18,17,4,2,2,507,0,2,5,0,0
PT_130317,Refontoura,1826,1061,15,16,303,0,0,112,43,4,5,3,6,11,6,5,0,0,529,0,2,1,0,0
PT_130318,Regilde,1105,724,7,12,320,0,0,69,24,2,7,3,9,7,10,1,0,4,244,0,3,2,0,0
PT_130319,Revinhade,600,446,4,5,149,0,0,48,16,1,3,4,1,4,5,1,0,1,201,0,0,3,0,0
PT_130324,Sendim,1494,898,13,10,214,0,0,73,28,4,3,3,8,15,9,3,2,3,505,0,1,4,0,0
PT_130337,Torrados e Sousa,3059,1749,19,18,633,0,0,121,58,4,4,9,16,23,22,5,2,3,804,0,3,5,0,0
PT_130338,Unhão e Lordelo,1081,644,9,8,168,0,0,64,31,0,1,2,3,4,4,1,0,0,346,0,2,1,0,0
