gisco_id,name,registered,turnout,invalid,blank,FIDESZ-KDNP,SZDSZ,MCF ROMA Ö.,MUNKÁSPÁRT,MSZP,JOBBIK,LMP-HP,MDF
HU_1242,Rákócziújfalu,1581,316,0,0,128,6,0,14,55,92,4,17
HU_0587,Szajol,3243,994,14,0,546,18,1,14,172,154,12,63
HU_0577,Szászberek,826,288,4,0,152,3,0,7,41,67,3,11
HU_2042,Szelevény,896,245,8,0,145,1,0,3,33,44,5,6
HU_2785,Szolnok,60515,22442,143,0,10097,466,83,384,5301,3998,554,1416
HU_1077,Tiszabõ,1123,153,2,0,109,2,0,0,14,22,0,4
HU_2277,Tiszabura,1853,587,5,0,491,0,8,5,42,29,1,6
HU_1623,Tiszaderzs,952,215,4,0,114,1,0,3,38,52,0,3
HU_1381,Tiszaföldvár,9316,2292,21,0,1239,34,5,21,454,385,33,100
HU_2972,Tiszafüred,9981,2838,21,0,1480,46,1,35,527,516,57,155
HU_3030,Tiszagyenda,885,143,1,0,63,3,0,7,33,27,3,6
HU_2869,Tiszaigar,670,177,3,0,113,2,2,2,15,30,0,10
HU_2044,Tiszainoka,331,107,4,0,56,3,0,1,26,11,1,5
HU_2934,Tiszajenõ,1345,428,1,0,316,2,0,1,25,66,2,15
HU_3038,Tiszakürt,1237,272,5,0,149,6,0,5,35,43,7,22
HU_1578,Tiszaörs,1108,350,3,0,197,9,3,4,37,84,4,9
HU_0337,Tiszapüspöki,1614,338,6,0,168,8,1,8,53,75,5,14
HU_2018,Tiszaroff,1480,373,7,0,196,3,2,5,63,83,2,12
HU_2149,Tiszasas,929,265,1,0,109,3,1,5,51,88,0,7
HU_1769,Tiszasüly,1352,353,8,0,255,3,0,8,41,31,0,7
HU_2278,Tiszaszentimre,1827,452,7,0,270,4,0,5,88,57,7,14
HU_0962,Tiszatenyõ,1440,354,5,0,197,4,0,8,48,58,6,28
HU_3186,Tiszavárkony,1303,376,3,0,214,8,0,10,62,55,3,21
HU_0955,Tomajmonostora,591,186,4,0,129,0,0,3,31,14,5,0
HU_0749,Tószeg,3800,1108,7,0,656,11,1,21,172,164,16,60
HU_2731,Törökszentmiklós,17725,5513,49,0,2790,61,6,124,869,1284,90,240
HU_2822,Túrkeve,7841,1945,18,0,1090,21,2,82,349,260,52,71
HU_1529,Újszász,5185,1592,29,0,844,11,2,23,311,275,28,69
HU_2115,Vezseny,562,233,2,0,159,2,0,8,15,32,4,11
HU_1483,Zagyvarékas,2947,781,12,0,395,13,1,16,116,200,5,23
HU_0785,Tiszaszõlõs,1268,386,5,0,249,5,1,3,47,60,3,13
HU_0668,Aka,211,60,1,0,38,0,0,0,7,10,0,4
HU_3234,Almásfüzitõ,1802,780,3,0,418,14,3,13,206,62,16,45
HU_3422,Annavölgy,742,203,3,0,80,6,0,5,70,25,3,11
HU_0442,Ács,5646,1605,17,0,1138,9,11,13,244,105,11,57
HU_1813,Ácsteszér,588,165,1,0,124,2,0,2,18,16,0,2
HU_2921,Baj,2160,802,4,0,455,14,1,8,122,121,19,58
HU_1674,Bajna,1621,607,0,0,411,4,0,6,87,75,5,19
HU_2935,Bajót,1228,393,10,0,236,6,2,2,58,64,4,11
HU_2424,Bakonybánk,406,96,1,0,57,0,0,1,17,10,1,9
HU_2522,Bakonysárkány,753,183,0,0,125,2,0,1,15,30,5,5
HU_2238,Bakonyszombathely,1159,297,5,0,197,1,0,2,41,27,3,21
HU_3142,Bana,1343,347,2,0,230,3,4,2,69,30,1,6
HU_1936,Bábolna,3006,867,18,0,433,12,0,8,250,78,19,49
HU_0862,Bársonyos,653,228,3,0,162,6,0,1,21,29,1,5
HU_0731,Bokod,1780,586,4,0,361,5,0,3,122,60,8,23
HU_3310,Csatka,240,89,0,0,58,0,0,0,16,11,1,3
HU_1641,Császár,1512,512,7,0,348,11,3,6,71,38,5,23
HU_3364,Csém,391,105,5,0,51,1,1,0,39,6,0,2
HU_1827,Csép,324,57,0,0,17,2,0,6,16,7,0,9
HU_1892,Csolnok,2783,891,4,0,519,15,1,3,167,121,20,41
HU_3316,Dad,820,266,1,0,194,0,0,0,20,36,2,13
HU_2291,Dág,773,371,2,0,256,9,0,0,33,52,5,14
HU_1049,Dorog,10160,3250,16,0,1458,68,1,42,979,435,60,191
HU_0659,Dömös,941,387,3,0,246,4,0,0,63,37,10,24
HU_3383,Dunaalmás,1247,496,2,0,302,9,0,11,54,82,14,22
HU_2410,Dunaszentmiklós,347,152,1,0,122,4,1,1,7,12,0,4
HU_2963,Epöl,528,283,0,0,213,2,0,0,32,27,3,6
HU_2513,Esztergom,23672,10412,81,0,6170,221,9,71,1633,1397,261,569
HU_0666,Ete,504,186,0,0,144,1,0,1,11,20,3,6
HU_0652,Gyermely,1127,464,3,0,341,6,1,6,45,37,14,11
HU_1189,Héreg,838,267,1,0,169,4,2,2,44,26,8,11
HU_0452,Kecskéd,1633,603,3,0,332,10,0,3,106,105,11,33
HU_1099,Kerékteleki,553,106,1,0,52,2,0,2,18,21,0,10
HU_2957,Kesztölc,2095,722,9,0,382,17,2,9,145,77,28,53
HU_1733,Kisbér,4622,1493,14,0,1021,13,5,5,188,165,17,65
HU_2092,Kisigmánd,414,108,1,0,65,3,0,6,18,10,3,2
HU_0251,Kocs,2187,792,8,0,542,4,2,5,91,111,6,23
HU_0544,Komárom,15819,6362,36,0,3674,122,6,49,1245,763,107,360
HU_0763,Kömlõd,870,246,4,0,119,6,0,2,65,38,1,11
HU_3055,Környe,3723,1174,12,0,650,23,1,14,217,162,22,73
HU_1525,Lábatlan,4243,1302,21,0,684,21,2,15,304,163,19,73
HU_2548,Leányvár,1381,483,2,0,283,15,0,0,89,58,17,19
HU_2263,Máriahalom,522,184,2,0,116,11,0,2,20,25,4,4
HU_2693,Mocsa,1818,698,6,0,514,2,0,2,46,96,12,20
HU_2825,Mogyorósbánya,684,229,1,0,113,3,1,4,39,51,3,14
HU_2237,Nagyigmánd,2417,725,6,0,460,10,2,10,112,78,9,38
HU_2707,Nagysáp,1215,396,2,0,280,5,1,2,48,40,1,17
HU_2016,Naszály,1925,516,8,0,296,8,4,7,118,39,4,32
HU_3382,Neszmély,1136,424,4,0,292,4,0,6,59,41,5,13
HU_1535,Nyergesújfalu,6266,2147,16,0,1100,47,11,15,496,280,45,137
HU_3076,Oroszlány,15606,4255,31,0,1742,79,37,51,1332,673,64,246
HU_2187,Piliscsév,1908,697,6,0,468,14,1,6,72,94,14,22
HU_1466,Pilismarót,1608,635,4,0,383,11,8,9,91,96,7,26
HU_3001,Réde,1163,355,5,0,237,5,0,2,44,47,4,11
HU_2690,Sárisáp,2331,686,6,0,286,7,3,9,223,116,9,27
HU_3199,Súr,998,211,5,0,136,4,0,1,28,14,2,21
HU_0868,Süttõ,1730,518,7,0,287,8,1,3,125,57,7,23
HU_3351,Szákszend,1237,332,0,0,232,5,0,2,41,39,4,9
HU_3349,Szárliget,1808,609,9,0,286,15,1,8,170,74,13,33
HU_2142,Szomor,887,315,4,0,189,6,0,4,33,43,24,12
HU_2261,Szomód,1692,573,3,0,373,4,0,3,66,87,15,22
HU_3022,Tardos,1328,333,2,0,171,2,3,1,65,55,16,18
HU_1893,Tarján,2154,788,7,0,594,5,0,10,69,49,21,33
HU_2012,Tata,19381,7534,55,0,4123,163,8,92,1445,882,216,550
HU_1815,Tatabánya,56553,17485,145,0,8172,393,29,277,4856,2019,398,1196
HU_2098,Tárkány,1236,274,7,0,132,1,52,2,51,20,0,9
HU_0875,Tát,4464,1540,12,0,887,18,5,15,292,205,23,83
HU_1415,Tokod,3491,1049,11,0,498,22,1,15,226,208,12,56
HU_3402,Tokodaltáró,2402,605,5,0,296,5,0,7,136,105,14,37
HU_2763,Úny,568,176,1,0,120,6,0,2,21,19,3,4
HU_1725,Várgesztes,480,197,0,0,102,4,1,0,26,40,8,16
HU_3258,Vérteskethely,472,181,2,0,129,6,1,2,18,15,3,5
HU_1528,Vértessomló,1132,380,0,0,220,5,0,1,67,49,12,26
HU_3126,Vértesszõlõs,2469,855,9,0,397,26,3,3,200,120,24,73
HU_2962,Vértestolna,437,147,0,0,93,1,0,0,22,21,2,8
HU_2385,Ászár,1390,387,4,0,260,4,4,7,52,38,2,16
HU_1642,Alsópetény,534,207,4,0,113,3,0,5,47,17,2,16
HU_0762,Alsótold,223,99,2,0,56,1,0,0,17,19,0,4
HU_1365,Balassagyarmat,13482,5375,22,0,2763,93,12,73,1015,952,125,320
HU_2434,Bánk,619,304,3,0,182,4,2,5,38,48,8,14
HU_2004,Bárna,892,219,0,0,85,1,0,15,64,41,3,10
HU_3353,Bátonyterenye,11026,3309,45,0,1565,36,18,72,736,655,38,144
HU_1201,Becske,503,210,5,0,134,3,4,1,27,27,3,6
HU_0238,Bercel,1568,604,5,0,286,5,0,2,47,244,5,10
HU_0903,Berkenye,523,284,3,0,209,2,0,0,20,30,4,16
HU_3291,Bér,324,142,0,0,107,3,2,0,6,20,2,2
HU_0384,Bokor,119,77,1,0,48,0,0,3,16,5,1,3
HU_0989,Borsosberény,790,232,2,0,151,0,5,5,37,21,7,4
HU_1423,Buják,1773,501,3,0,311,3,5,6,54,98,6,15
HU_0366,Cered,1020,255,5,0,144,1,0,6,51,38,1,9
HU_2193,Cserháthaláp,311,152,1,0,92,2,0,2,26,22,0,7
HU_2259,Cserhátsurány,699,333,3,0,261,1,3,4,24,23,1,13
HU_3231,Cserhátszentiván,140,77,1,0,58,0,1,2,8,3,2,2
HU_2014,Csesztve,280,117,1,0,58,2,1,0,28,24,0,3
HU_3027,Csécse,785,211,1,0,92,1,1,9,40,59,4,4
HU_0505,Csitár,371,173,2,0,107,0,11,3,26,22,1,1
HU_0732,Debercsény,72,45,1,0,25,1,0,0,5,12,1,0
HU_1251,Dejtár,1144,505,4,0,311,1,33,3,49,69,26,9
HU_0674,Diósjenõ,2365,912,4,0,575,7,6,4,89,181,15,31
HU_2443,Dorogháza,978,346,4,0,187,0,2,8,73,54,3,15
HU_0815,Drégelypalánk,1212,555,0,0,410,3,0,8,30,78,13,13
HU_0425,Ecseg,950,196,1,0,124,3,1,4,34,20,3,6
HU_1765,Egyházasdengeleg,425,147,1,0,90,1,0,1,25,22,1,6
HU_0598,Egyházasgerge,611,208,1,0,99,2,7,2,39,46,0,12
HU_2549,Endrefalva,937,187,2,0,127,2,2,6,21,24,0,3
HU_2265,Erdõkürt,455,210,2,0,132,3,0,0,20,38,2,13
HU_2179,Erdõtarcsa,478,130,3,0,80,0,0,2,22,14,4,5
HU_1537,Etes,1140,292,3,0,147,2,6,9,66,43,3,13
HU_2158,Érsekvadkert,3018,1258,7,0,898,11,1,6,83,194,13,45
HU_2432,Felsõpetény,540,272,3,0,205,2,0,6,11,35,5,5
HU_3331,Felsõtold,140,80,0,0,33,2,0,1,32,11,0,1
HU_2566,Galgaguta,591,174,2,0,118,3,0,0,13,27,2,9
HU_1849,Garáb,54,41,0,0,32,0,0,0,4,5,0,0
HU_0532,Herencsény,554,211,0,0,167,1,0,2,17,11,8,5
HU_0399,Héhalom,840,233,3,0,166,1,1,1,22,32,3,4
HU_3324,Hollókõ,342,201,5,0,139,1,0,0,19,33,2,2
HU_1320,Hont,441,169,2,0,131,1,0,2,12,17,1,3
HU_1371,Horpács,149,90,1,0,39,0,0,1,43,6,0,0
HU_1687,Hugyag,664,179,4,0,101,1,14,5,42,11,1,0
HU_2683,Iliny,159,93,1,0,73,0,0,1,2,14,1,1
HU_0332,Ipolytarnóc,386,118,1,0,80,0,1,1,9,25,0,1
HU_2931,Ipolyvece,702,281,6,0,174,0,18,2,12,62,2,5
HU_0871,Jobbágyi,1702,552,7,0,195,5,1,10,123,161,9,41
HU_1862,Karancsalja,1290,422,7,0,201,3,0,7,88,92,9,15
HU_2554,Karancsberény,759,258,0,0,147,0,0,6,60,35,2,8
HU_0885,Karancskeszi,1531,439,3,0,202,5,1,13,64,125,8,18
HU_2104,Karancslapujtõ,2241,718,9,0,305,6,11,21,127,196,8,35
HU_2689,Karancsság,888,204,2,0,126,0,1,5,32,30,1,7
HU_2838,Kazár,1641,468,6,0,178,8,2,44,124,88,3,15
HU_0864,Kálló,1107,276,16,0,159,2,1,0,25,63,3,7
HU_3141,Keszeg,573,230,2,0,145,4,0,1,31,29,0,18
HU_1184,Kétbodony,415,200,2,0,143,3,0,2,22,20,1,7
HU_2724,Kisbágyon,371,106,0,0,39,0,0,3,28,22,8,6
HU_2629,Kisbárkány,186,109,2,0,86,0,0,0,1,18,1,1
HU_3320,Kisecset,172,78,2,0,59,0,0,0,8,6,1,2
HU_3340,Kishartyán,489,197,2,0,66,1,0,3,51,60,1,13
HU_1384,Kozárd,161,93,0,0,62,1,0,1,21,3,0,5
HU_1945,Kutasó,93,56,0,0,27,2,0,0,13,9,2,3
HU_3039,Legénd,404,129,3,0,93,0,5,2,11,9,0,6
HU_0487,Litke,669,197,4,0,86,9,9,5,43,26,0,15
HU_2019,Lucfalva,484,169,4,0,109,0,1,0,22,29,0,4
HU_0277,Ludányhalászi,1029,279,5,0,177,3,4,8,27,43,1,11
HU_2696,Magyargéc,636,243,4,0,155,3,0,4,37,32,0,8
HU_3240,Magyarnándor,965,292,3,0,164,1,0,3,72,36,5,8
HU_1464,Márkháza,196,77,0,0,59,0,0,5,2,9,2,0
HU_2007,Mátramindszent,727,268,4,0,175,3,0,6,42,32,1,5
HU_1937,Mátranovák,1594,408,3,0,214,5,2,16,103,45,10,10
HU_2433,Mátraszele,839,231,5,0,133,1,5,5,43,34,1,4
HU_0433,Mátraszõlõs,1288,384,5,0,152,1,1,5,97,93,2,28
HU_3352,Mátraterenye,1586,505,6,0,236,2,1,14,159,65,5,17
HU_3010,Mátraverebély,1616,485,9,0,258,5,11,12,81,89,4,16
HU_1322,Mihálygerge,554,230,0,0,127,3,13,4,50,31,1,1
HU_2791,Mohora,761,177,3,0,109,1,0,10,38,10,0,6
HU_1639,Nagybárkány,501,143,2,0,97,1,1,2,12,24,3,1
HU_3428,Nagykeresztúr,232,100,0,0,68,2,0,1,15,13,0,1
HU_2110,Nagylóc,1294,417,7,0,211,5,6,6,42,129,1,10
HU_2398,Nagyoroszi,1681,564,3,0,374,6,1,18,77,59,6,20
HU_2758,Nemti,640,257,5,0,150,1,0,4,55,32,3,7
HU_0979,Nézsa,908,360,4,0,250,1,0,10,28,62,0,5
HU_0435,Nógrád,1255,578,6,0,358,5,0,7,79,74,20,29
HU_3230,Nógrádkövesd,587,179,1,0,87,4,3,6,50,20,2,6
HU_2983,Nógrádmarcal,458,147,2,0,112,0,3,1,7,21,0,1
HU_1213,Nógrádmegyer,1236,351,3,0,173,5,28,9,44,81,1,7
HU_0838,Nógrádsáp,759,401,4,0,276,1,0,0,29,81,2,8
HU_1949,Nógrádsipek,608,247,0,0,170,0,0,4,16,50,0,7
HU_2734,Nógrádszakál,462,144,3,0,71,0,3,1,45,14,1,6
HU_2942,Nõtincs,920,392,4,0,245,2,0,6,34,82,3,16
HU_0324,Õrhalom,923,410,4,0,243,4,14,5,54,62,10,14
HU_1931,Õsagárd,281,158,3,0,115,4,0,0,12,18,1,5
HU_0588,Palotás,1390,415,5,0,204,5,0,4,80,79,14,24
HU_0719,Patak,793,438,3,0,270,4,0,3,35,114,3,6
HU_3388,Patvarc,567,228,4,0,141,0,7,1,26,33,4,12
HU_0740,Pásztó,8003,3023,36,0,1558,19,6,37,459,718,63,127
HU_1159,Piliny,504,162,0,0,68,4,0,2,27,55,1,5
HU_1786,Pusztaberki,111,69,0,0,47,0,0,2,10,7,0,3
HU_2382,Rétság,2353,977,5,0,552,8,2,10,152,189,15,44
HU_2888,Rimóc,1418,451,4,0,319,4,23,6,22,59,3,11
HU_1219,Romhány,1843,676,8,0,404,9,4,9,101,95,10,36
HU_2578,Salgótarján,32397,11463,102,0,4801,238,19,323,3022,2112,151,695
HU_1252,Ságújfalu,806,140,2,0,81,1,0,5,14,29,2,6
HU_2457,Sámsonháza,216,127,0,0,71,1,0,2,12,37,2,2
HU_1488,Sóshartyán,627,165,9,0,88,1,0,1,17,45,0,4
HU_1979,Szalmatercs,387,144,2,0,95,1,0,1,11,31,1,2
HU_1375,Szanda,570,219,3,0,140,3,4,1,30,31,4,3
HU_1019,Szarvasgede,370,133,1,0,59,3,1,3,23,35,3,5
HU_1532,Szátok,393,127,3,0,79,1,4,0,9,24,2,5
HU_0450,Szendehely,1246,540,13,0,346,4,0,3,41,94,16,23
HU_0904,Szente,307,152,1,0,111,0,0,0,3,32,0,5
HU_2304,Szécsénke,198,129,1,0,82,3,1,2,8,30,0,2
HU_0662,Szécsény,5108,1959,10,0,1085,20,6,26,308,388,21,95
HU_3301,Szécsényfelfalu,365,124,2,0,47,0,0,3,37,27,2,6
HU_0795,Szilaspogony,254,100,4,0,54,4,0,3,26,7,1,1
HU_2163,Szirák,858,176,1,0,88,5,0,7,35,31,0,9
HU_2819,Szuha,545,228,1,0,102,8,1,6,58,40,0,12
HU_1904,Szurdokpüspöki,1685,547,10,0,266,4,0,5,70,169,10,13
HU_1878,Szügy,1181,415,2,0,191,4,2,8,83,82,10,33
HU_3289,Tar,1631,489,7,0,262,8,1,11,86,96,7,11
HU_2417,Tereske,573,178,2,0,129,3,4,1,17,17,3,2
HU_0484,Terény,328,135,1,0,115,0,0,1,7,10,0,1
HU_0638,Tolmács,623,296,3,0,200,4,0,6,39,35,2,7
HU_3091,Vanyarc,1067,295,4,0,172,6,1,3,32,62,4,11
HU_2949,Varsány,1357,523,3,0,301,1,22,6,38,136,4,12
HU_1032,Vizslás,1147,303,0,0,162,5,0,12,47,57,1,19
HU_2166,Zabar,428,89,1,0,36,0,0,2,11,35,0,4
HU_3436,Rákóczibánya,535,171,1,0,76,2,0,2,42,44,0,4
HU_0150,Ipolyszög,511,204,3,0,100,2,40,1,9,41,1,7
HU_0152,Somoskőújfalu,2004,762,9,0,386,7,1,20,124,177,6,32
HU_2787,Abony,11975,3719,31,0,2265,31,24,47,410,729,65,117
HU_1857,Acsa,1145,317,1,0,196,2,0,1,26,79,4,8
HU_3165,Albertirsa,9836,3116,38,0,1904,46,0,21,459,418,96,134
HU_2319,Alsónémedi,3862,1370,14,0,863,12,1,2,106,300,24,48
HU_3356,Apaj,947,201,5,0,101,3,1,4,35,37,5,10
HU_1618,Aszód,4831,1731,13,0,919,19,3,17,327,303,43,87
HU_1010,Áporka,934,327,1,0,179,7,1,0,74,52,5,8
HU_0913,Bag,3069,1338,17,0,847,17,4,8,165,226,10,44
HU_1877,Bernecebaráti,732,332,2,0,230,2,2,2,29,53,2,10
HU_2509,Bénye,985,356,9,0,226,4,0,1,44,57,4,11
HU_0889,Biatorbágy,8701,3881,23,0,2266,73,5,14,492,561,149,298
HU_0340,Budajenõ,1256,629,3,0,311,30,0,2,86,124,35,38
HU_2346,Budakalász,8091,3858,30,0,2104,98,1,27,538,677,165,218
HU_1205,Budakeszi,10693,5578,35,0,3016,256,7,29,879,700,301,355
HU_2327,Budaörs,21016,9871,81,0,4991,468,17,54,1651,1420,492,697
HU_3202,Bugyi,4094,1244,10,0,733,13,1,3,181,254,14,35
HU_1134,Cegléd,30010,11200,108,0,5905,146,12,84,1686,2630,173,456
HU_2064,Ceglédbercel,3659,1265,10,0,675,16,0,12,169,296,29,58
HU_0518,Csemõ,3199,956,11,0,495,14,0,3,102,298,6,27
HU_1847,Csévharaszt,1489,439,4,0,317,3,0,0,30,66,5,14
HU_0682,Csobánka,2359,984,11,0,521,39,4,8,136,136,70,59
HU_3311,Csomád,1028,349,1,0,180,8,1,4,60,47,13,35
HU_2280,Csömör,6567,2955,30,0,1589,84,8,23,447,411,121,242
HU_2698,Csõvár,534,179,2,0,109,5,0,0,15,32,3,13
HU_0924,Dabas,13139,4396,21,0,2630,50,75,27,506,859,62,166
HU_3181,Dánszentmiklós,2179,595,8,0,375,14,2,5,105,65,12,9
HU_1839,Dány,3485,1417,23,0,822,11,81,5,70,351,17,37
HU_0997,Délegyháza,2449,737,8,0,417,11,2,4,111,130,22,32
HU_2401,Diósd,6189,2917,14,0,1481,108,6,22,516,454,102,214
HU_0480,Domony,1618,629,7,0,385,13,2,6,80,110,5,21
HU_2964,Dömsöd,4717,1581,17,0,1058,22,1,3,150,256,26,48
HU_2536,Dunabogdány,2539,1184,12,0,855,24,1,2,108,115,29,38
HU_0958,Dunaharaszti,15326,5773,34,0,3099,165,2,39,971,964,171,328
HU_1861,Dunakeszi,29542,12135,63,0,6173,347,17,85,2117,1910,520,903
HU_2053,Dunavarsány,5585,1704,13,0,933,24,1,12,272,343,33,73
HU_2451,Ecser,2918,1220,14,0,662,22,4,3,199,199,51,66
HU_1348,Erdõkertes,5665,1732,16,0,859,35,1,21,358,285,54,103
HU_3098,Érd,49524,19772,130,0,10737,516,26,159,3412,3051,649,1092
HU_0912,Farmos,2973,847,15,0,489,8,0,7,125,172,9,22
HU_0603,Felsõpakony,2515,805,3,0,426,14,2,5,116,159,27,53
HU_3261,Fót,14546,5372,23,0,2810,126,3,45,949,888,177,351
HU_1329,Galgagyörk,829,299,2,0,173,2,1,3,25,82,3,8
HU_1950,Galgahévíz,2050,703,13,0,440,6,8,2,59,139,15,21
HU_2712,Galgamácsa,1541,539,5,0,292,14,0,2,64,128,11,23
HU_0944,Gomba,2310,679,7,0,430,8,1,0,89,111,9,24
HU_2364,Göd,13563,6255,31,0,3278,172,8,44,979,1053,261,429
HU_3255,Gödöllõ,24653,10712,48,0,5730,234,21,57,1730,1683,411,798
HU_2562,Gyál,17835,5497,33,0,2900,99,4,56,933,1069,144,259
HU_2973,Gyömrõ,12204,4331,40,0,2285,87,2,36,658,767,145,311
HU_0969,Halásztelek,6866,2406,20,0,1256,32,0,23,480,386,65,144
HU_3355,Herceghalom,1377,573,7,0,308,10,1,5,96,75,22,49
HU_0984,Hernád,3183,762,8,0,406,4,0,11,135,138,13,47
HU_1394,Hévízgyörk,2491,1040,7,0,729,11,2,3,122,115,21,30
HU_0330,Iklad,1744,553,1,0,301,12,0,5,103,89,20,22
HU_3210,Inárcs,3477,1218,11,0,708,15,5,9,173,203,30,64
HU_2809,Ipolydamásd,300,140,2,0,74,0,0,7,35,16,1,5
HU_0497,Ipolytölgyes,223,91,1,0,55,3,0,1,8,15,1,7
HU_0780,Isaszeg,8659,2957,28,0,1609,31,3,23,457,614,62,130
HU_1100,Jászkarajenõ,2223,537,20,0,287,10,9,6,70,122,2,11
HU_3223,Kakucs,2192,706,4,0,482,19,1,5,93,69,5,28
HU_3069,Kartal,4662,1359,19,0,848,7,2,7,140,258,27,51
HU_2782,Káva,514,203,0,0,128,2,0,1,30,23,2,17
HU_2234,Kemence,858,391,9,0,282,10,1,2,34,32,4,17
HU_3416,Kerepes,7687,2957,18,0,1545,91,16,40,446,468,95,238
HU_1081,Kiskunlacháza,7139,2495,23,0,1395,18,25,17,294,608,24,91
HU_3373,Kismaros,1690,885,5,0,467,13,1,7,124,158,54,56
HU_0522,Kisnémedi,566,193,3,0,118,1,0,1,28,29,1,12
HU_2985,Kisoroszi,758,422,1,0,242,8,0,6,69,64,17,15
HU_3415,Kistarcsa,8763,3498,29,0,2019,59,6,29,486,506,136,228
HU_3277,Kocsér,1553,538,6,0,392,9,1,5,47,60,4,14
HU_2768,Kosd,1919,775,8,0,510,12,0,4,53,157,15,16
HU_3136,Kóka,3513,1062,7,0,664,10,1,6,117,219,13,25
HU_2467,Kóspallag,566,219,2,0,140,5,0,2,22,29,7,12
HU_3297,Kõröstetétlen,691,264,1,0,166,1,0,7,32,48,1,8
HU_3080,Leányfalu,2657,1356,5,0,778,54,4,4,185,181,58,87
HU_2268,Letkés,885,346,8,0,199,5,1,1,52,59,5,16
HU_0914,Lórév,252,67,2,0,16,3,0,0,40,3,2,1
HU_1092,Maglód,8634,3087,36,0,1755,32,2,29,469,527,85,152
HU_1075,Majosháza,1137,437,1,0,272,4,0,3,84,45,8,20
HU_0439,Makád,1012,281,0,0,185,6,0,1,34,40,3,12
HU_0457,Márianosztra,709,207,1,0,121,5,0,3,37,28,3,9
HU_0369,Mende,3410,1074,11,0,676,14,25,10,119,145,23,51
HU_2446,Mikebuda,596,148,3,0,94,3,0,1,18,24,1,4
HU_1778,Mogyoród,4671,2092,11,0,1367,40,0,10,222,250,73,119
HU_1055,Monor,14055,5579,57,0,3654,45,6,26,643,907,63,178
HU_1477,Nagybörzsöny,609,216,7,0,125,3,0,4,23,39,3,12
HU_1343,Nagykáta,10142,3872,30,0,2143,52,28,24,436,1007,30,122
HU_0999,Nagykovácsi,4768,2359,18,0,1319,111,3,11,296,299,179,123
HU_1971,Nagykõrös,19522,5862,51,0,3551,95,41,42,895,818,87,282
HU_3173,Nagymaros,3836,1820,12,0,1051,27,15,21,245,354,24,71
HU_2340,Nagytarcsa,2708,1133,6,0,660,26,1,4,145,168,41,82
HU_2303,Nyáregyháza,2987,807,10,0,497,11,2,6,119,131,8,23
HU_2006,Nyársapát,1434,329,3,0,178,5,0,2,53,75,5,8
HU_0407,Ócsa,7093,2407,17,0,1492,26,14,17,276,446,31,88
HU_0528,Örkény,3680,1064,14,0,596,4,87,15,177,112,18,41
HU_0854,Õrbottyán,5195,1875,10,0,1071,33,1,16,222,358,55,109
HU_2224,Pánd,1468,363,3,0,179,6,6,2,67,79,6,15
HU_1502,Páty,5008,2110,15,0,1234,48,17,19,288,285,94,110
HU_1868,Penc,1163,382,8,0,266,8,0,0,17,68,7,8
HU_2818,Perbál,1627,613,2,0,396,11,1,5,76,82,16,24
HU_0418,Perõcsény,311,155,0,0,112,1,0,2,20,16,2,2
HU_0405,Pécel,11270,4279,27,0,2447,78,4,38,602,684,121,278
HU_2184,Péteri,1640,539,3,0,288,12,0,8,109,84,10,25
HU_0982,Pilis,8887,2294,15,0,1309,23,38,16,340,432,32,89
HU_2960,Pilisborosjenõ,2696,1359,7,0,706,76,8,10,218,168,81,85
HU_0714,Piliscsaba,5452,2324,7,0,1331,65,2,34,329,341,90,125
HU_3414,Pilisjászfalu,1026,319,0,0,143,20,0,1,43,75,13,24
HU_0529,Pilisszántó,1945,786,4,0,421,25,1,10,133,127,14,51
HU_1139,Pilisszentiván,3395,1651,11,0,1010,36,1,9,193,241,66,84
HU_1873,Pilisszentkereszt,1762,792,9,0,440,23,0,5,108,123,28,56
HU_0845,Pilisszentlászló,846,354,6,0,241,6,0,3,28,37,27,6
HU_1434,Pilisvörösvár,10829,4541,28,0,3027,98,5,23,523,568,87,182
HU_0637,Pomáz,12811,5602,39,0,3090,142,12,39,863,789,256,372
HU_0490,Pócsmegyer,1449,696,6,0,380,17,9,6,92,119,36,31
HU_2308,Pusztavacs,1162,336,1,0,255,3,1,4,48,16,1,7
HU_1558,Pusztazámor,846,328,3,0,178,9,1,1,50,57,8,21
HU_2138,Püspökhatvan,1176,462,2,0,330,3,2,5,28,70,5,17
HU_0430,Püspökszilágy,620,247,2,0,130,1,1,3,31,62,6,11
HU_1726,Ráckeve,7699,2766,26,0,1605,41,27,28,352,556,44,87
HU_0237,Rád,1432,576,3,0,354,2,0,0,46,135,12,24
HU_0738,Solymár,7718,4286,16,0,2651,139,10,20,512,531,164,243
HU_0684,Sóskút,2401,921,8,0,523,12,2,4,143,154,20,55
HU_2171,Sülysáp,6417,2249,15,0,1455,28,0,10,237,387,39,78
HU_2145,Szada,3209,1258,10,0,679,47,1,10,156,224,44,87
HU_1731,Százhalombatta,14373,5202,28,0,2531,106,5,66,1114,819,151,382
HU_1544,Szentendre,19745,9224,62,0,5101,339,6,51,1261,1346,488,570
HU_0754,Szentlõrinckáta,1555,403,2,0,254,4,1,3,46,76,8,9
HU_2865,Szentmártonkáta,3949,1071,11,0,593,12,1,5,134,271,6,38
HU_2625,Szigetbecse,1093,440,3,0,240,3,2,4,65,100,8,15
