gisco_id,name,registered,turnout,invalid,blank,SZDSZ,FIDESZ-MDF,MSZP,Centrum,MIÉP,Ind.,FKGP,MSZDP-MSZP,MSZP-SZDSZ
HU_2439,Kiskunmajsa,9403,6245,43,0,0,3785,2417,0,0,0,0,0,0
HU_2815,Kisszállás,2361,1638,15,0,0,863,760,0,0,0,0,0,0
HU_1380,Kömpöc,626,427,6,0,0,261,160,0,0,0,0,0,0
HU_0585,Kunadacs,1363,915,5,0,0,563,347,0,0,0,0,0,0
HU_0604,Kunbaja,1464,1117,3,0,0,518,596,0,0,0,0,0,0
HU_0772,Kunbaracs,520,367,4,0,0,236,127,0,0,0,0,0,0
HU_2902,Kunfehértó,1866,1414,1,0,0,747,666,0,0,0,0,0,0
HU_3191,Kunpeszér,545,420,3,0,0,315,102,0,0,0,0,0,0
HU_2813,Kunszentmiklós,6984,5181,46,0,0,3157,1978,0,0,0,0,0,0
HU_0578,Ladánybene,1315,861,5,0,0,621,235,0,0,0,0,0,0
HU_1767,Lajosmizse,8969,6262,74,0,0,4548,1640,0,0,0,0,0,0
HU_2335,Madaras,2562,1801,6,0,0,933,862,0,0,0,0,0,0
HU_2780,Mátételke,487,326,3,0,0,195,128,0,0,0,0,0,0
HU_1601,Mélykút,4678,3334,20,0,0,2017,1297,0,0,0,0,0,0
HU_3063,Miske,1512,1053,7,0,380,666,0,0,0,0,0,0,0
HU_3409,Móricgát,478,343,5,0,0,271,67,0,0,0,0,0,0
HU_2595,Nagybaracska,1996,1349,7,0,0,875,467,0,0,0,0,0,0
HU_3254,Nemesnádudvar,1638,1049,6,0,247,796,0,0,0,0,0,0,0
HU_1627,Ordas,419,344,3,0,132,209,0,0,0,0,0,0,0
HU_0867,Öregcsertõ,773,568,2,0,226,340,0,0,0,0,0,0,0
HU_1543,Petõfiszállás,1342,828,8,0,0,568,252,0,0,0,0,0,0
HU_1539,Pirtó,802,590,5,0,0,386,199,0,0,0,0,0,0
HU_2631,Rém,1091,730,6,0,0,354,370,0,0,0,0,0,0
HU_2911,Solt,5665,4005,17,0,0,2151,1837,0,0,0,0,0,0
HU_2124,Sükösd,3269,2307,11,0,0,1488,808,0,0,0,0,0,0
HU_2506,Szabadszállás,5279,3423,32,0,0,2055,1336,0,0,0,0,0,0
HU_1953,Szakmár,1184,871,5,0,382,484,0,0,0,0,0,0,0
HU_1994,Szalkszentmárton,2377,1644,11,0,0,1050,583,0,0,0,0,0,0
HU_1179,Szank,1964,1401,12,0,0,1001,388,0,0,0,0,0,0
HU_2882,Szeremle,1224,913,2,0,0,589,322,0,0,0,0,0,0
HU_2052,Tass,2288,1537,11,0,0,966,560,0,0,0,0,0,0
HU_1454,Tataháza,1186,858,5,0,0,383,470,0,0,0,0,0,0
HU_2499,Tázlár,1444,1015,8,0,0,689,318,0,0,0,0,0,0
HU_2848,Tompa,3672,2470,21,0,0,1458,991,0,0,0,0,0,0
HU_1629,Uszód,947,682,8,0,242,432,0,0,0,0,0,0,0
HU_0878,Újsolt,159,121,0,0,0,59,62,0,0,0,0,0,0
HU_3360,Újtelek,434,340,4,0,159,177,0,0,0,0,0,0,0
HU_2834,Vaskút,2958,2148,8,0,0,1316,824,0,0,0,0,0,0
HU_1515,Zsana,709,541,2,0,0,367,172,0,0,0,0,0,0
HU_2959,Almáskamarás,860,444,5,0,30,185,224,0,0,0,0,0,0
HU_1810,Battonya,5213,3365,41,0,47,822,2455,0,0,0,0,0,0
HU_0976,Békés,17309,12676,88,0,0,7251,5337,0,0,0,0,0,0
HU_1520,Békéscsaba,52833,39522,270,0,0,18890,20362,0,0,0,0,0,0
HU_2618,Békéssámson,2024,1438,17,0,0,882,539,0,0,0,0,0,0
HU_0268,Békésszentandrás,3300,2462,21,0,0,1511,930,0,0,0,0,0,0
HU_1939,Bélmegyer,954,635,6,0,0,401,228,0,0,0,0,0,0
HU_2961,Biharugra,972,749,10,0,0,541,198,0,0,0,0,0,0
HU_1347,Bucsa,2012,1412,13,0,0,942,457,0,0,0,0,0,0
HU_3133,Csabacsûd,1755,1274,15,0,0,699,560,0,0,0,0,0,0
HU_3407,Csabaszabadi,326,217,1,0,0,101,115,0,0,0,0,0,0
HU_2045,Csanádapáca,2338,1481,20,0,0,846,615,0,0,0,0,0,0
HU_2550,Csárdaszállás,429,338,6,0,0,159,173,0,0,0,0,0,0
HU_2670,Csorvás,4682,3203,41,0,0,1501,1661,0,0,0,0,0,0
HU_2481,Dévaványa,6979,4667,60,0,0,2866,1741,0,0,0,0,0,0
HU_3319,Doboz,3611,2476,10,0,0,1323,1143,0,0,0,0,0,0
HU_2403,Dombegyház,1918,1242,10,0,35,529,668,0,0,0,0,0,0
HU_2213,Dombiratos,610,427,5,0,7,162,253,0,0,0,0,0,0
HU_0943,Ecsegfalva,1232,790,8,0,0,329,453,0,0,0,0,0,0
HU_3295,Elek,4208,2857,35,0,0,1522,1300,0,0,0,0,0,0
HU_1225,Füzesgyarmat,5004,3619,31,0,0,1528,2060,0,0,0,0,0,0
HU_0951,Gádoros,3387,2425,18,0,0,1117,1290,0,0,0,0,0,0
HU_0739,Gerendás,1297,1031,13,0,0,579,439,0,0,0,0,0,0
HU_1739,Geszt,664,465,9,0,0,316,140,0,0,0,0,0,0
HU_3345,Gyomaendrõd,12534,8379,51,0,0,3879,4449,0,0,0,0,0,0
HU_0503,Gyula,26525,19079,111,0,0,9332,9636,0,0,0,0,0,0
HU_3329,Hunya,673,551,4,0,0,305,242,0,0,0,0,0,0
HU_0427,Kamut,1003,791,5,0,0,396,390,0,0,0,0,0,0
HU_2479,Kardos,660,470,4,0,0,322,144,0,0,0,0,0,0
HU_1217,Kardoskút,770,547,2,0,0,244,301,0,0,0,0,0,0
HU_2275,Kaszaper,1711,1188,20,0,12,566,590,0,0,0,0,0,0
HU_1261,Kertészsziget,383,251,4,0,0,110,137,0,0,0,0,0,0
HU_3157,Kevermes,1882,1210,28,0,35,596,551,0,0,0,0,0,0
HU_0346,Kétegyháza,3327,2303,18,0,0,852,1433,0,0,0,0,0,0
HU_0310,Kétsoprony,1196,921,7,0,0,635,279,0,0,0,0,0,0
HU_1883,Kisdombegyház,476,301,4,0,4,162,131,0,0,0,0,0,0
HU_1028,Kondoros,4877,3275,23,0,0,1901,1351,0,0,0,0,0,0
HU_1161,Körösladány,3983,2931,28,0,0,1665,1238,0,0,0,0,0,0
HU_1076,Körösnagyharsány,584,428,3,0,0,253,172,0,0,0,0,0,0
HU_1290,Köröstarcsa,2301,1675,8,0,0,900,767,0,0,0,0,0,0
HU_3016,Körösújfalu,510,359,4,0,0,187,168,0,0,0,0,0,0
HU_0680,Kötegyán,1278,894,19,0,0,418,457,0,0,0,0,0,0
HU_1604,Kunágota,2429,1451,20,0,40,736,655,0,0,0,0,0,0
HU_2120,Lõkösháza,1624,1086,12,0,0,454,620,0,0,0,0,0,0
HU_2790,Magyarbánhegyes,2073,1153,12,0,83,485,573,0,0,0,0,0,0
HU_1153,Magyardombegyház,235,187,9,0,1,121,56,0,0,0,0,0,0
HU_2076,Medgyesbodzás,1010,653,11,0,61,337,244,0,0,0,0,0,0
HU_3012,Medgyesegyháza,3371,1897,58,0,410,636,793,0,0,0,0,0,0
HU_1962,Mezõberény,8804,6186,91,0,0,2971,3124,0,0,0,0,0,0
HU_0420,Mezõgyán,1048,690,9,0,0,385,296,0,0,0,0,0,0
HU_1187,Mezõhegyes,5302,3560,32,0,104,1018,2406,0,0,0,0,0,0
HU_3032,Mezõkovácsháza,5588,3655,24,0,167,1587,1877,0,0,0,0,0,0
HU_2393,Méhkerék,1785,1288,4,0,0,531,753,0,0,0,0,0,0
HU_1198,Murony,1170,827,9,0,0,373,445,0,0,0,0,0,0
HU_2602,Nagybánhegyes,1304,869,12,0,50,451,356,0,0,0,0,0,0
HU_0424,Nagykamarás,1387,843,19,0,88,369,367,0,0,0,0,0,0
HU_0824,Nagyszénás,4795,3617,30,0,0,1723,1864,0,0,0,0,0,0
HU_1925,Okány,2270,1448,11,0,0,739,698,0,0,0,0,0,0
HU_2306,Orosháza,26203,19473,139,0,0,8888,10446,0,0,0,0,0,0
HU_2743,Örménykút,440,327,6,0,0,186,135,0,0,0,0,0,0
HU_0539,Pusztaföldvár,1611,1116,12,0,0,539,565,0,0,0,0,0,0
HU_1959,Pusztaottlaka,384,228,3,0,19,78,128,0,0,0,0,0,0
HU_2856,Sarkad,8440,5577,55,0,0,3448,2074,0,0,0,0,0,0
HU_2516,Sarkadkeresztúr,1558,1110,8,0,0,398,704,0,0,0,0,0,0
HU_3132,Szabadkígyós,2300,1499,19,0,56,778,646,0,0,0,0,0,0
HU_2387,Szarvas,14570,10867,77,0,0,6391,4399,0,0,0,0,0,0
HU_2188,Szeghalom,8040,5894,43,0,0,2658,3193,0,0,0,0,0,0
HU_3307,Tarhos,774,518,11,0,0,278,229,0,0,0,0,0,0
HU_1268,Telekgerendás,1357,1044,7,0,0,505,532,0,0,0,0,0,0
HU_1643,Tótkomlós,5408,4089,29,0,0,2231,1829,0,0,0,0,0,0
HU_0235,Újkígyós,4675,3247,29,0,133,1667,1418,0,0,0,0,0,0
HU_2435,Újszalonta,121,95,2,0,0,63,30,0,0,0,0,0,0
HU_3122,Végegyháza,1304,805,10,0,16,302,477,0,0,0,0,0,0
HU_2953,Vésztõ,6116,4025,29,0,0,2498,1498,0,0,0,0,0,0
HU_0625,Zsadány,1395,929,14,0,0,527,388,0,0,0,0,0,0
HU_1035,Abod,233,182,1,0,0,164,17,0,0,0,0,0,0
HU_0936,Aggtelek,486,389,3,0,0,243,143,0,0,0,0,0,0
HU_3309,Alacska,686,454,7,0,0,244,203,0,0,0,0,0,0
HU_2048,Alsóberecki,621,445,4,0,0,208,233,0,0,0,0,0,0
HU_1966,Alsódobsza,307,236,1,0,0,154,81,0,0,0,0,0,0
HU_2322,Alsóregmec,189,166,1,0,0,100,65,0,0,0,0,0,0
HU_2883,Alsószuha,379,315,1,0,0,169,145,0,0,0,0,0,0
HU_0821,Alsótelekes,133,110,0,0,0,58,52,0,0,0,0,0,0
HU_2103,Alsózsolca,4344,2862,17,0,0,1259,1586,0,0,0,0,0,0
HU_0377,Arnót,1889,1417,7,0,0,754,656,0,0,0,0,0,0
HU_0382,Ároktõ,950,589,8,0,0,194,387,0,0,0,0,0,0
HU_2252,Balajt,317,262,3,0,0,142,117,0,0,0,0,0,0
HU_0884,Baskó,217,183,2,0,0,146,35,0,0,0,0,0,0
HU_2515,Bánhorváti,1256,852,2,0,0,409,441,0,0,0,0,0,0
HU_2704,Becskeháza,45,41,0,0,0,20,21,0,0,0,0,0,0
HU_0692,Bekecs,1940,1420,5,0,0,675,740,0,0,0,0,0,0
HU_2635,Berzék,713,495,1,0,0,343,151,0,0,0,0,0,0
HU_2373,Bodroghalom,1107,708,4,0,0,368,336,0,0,0,0,0,0
HU_3078,Bodrogkeresztúr,1098,762,3,0,0,404,355,0,0,0,0,0,0
HU_3380,Bodrogkisfalud,776,595,8,0,0,295,292,0,0,0,0,0,0
HU_1440,Bodrogolaszi,757,545,3,0,0,308,234,0,0,0,0,0,0
HU_0839,Boldva,1788,1185,11,0,0,657,517,0,0,0,0,0,0
HU_3066,Borsodbóta,744,534,6,0,0,209,319,0,0,0,0,0,0
HU_1679,Borsodszirák,876,634,9,0,0,477,148,0,0,0,0,0,0
HU_2742,Bódvalenke,126,106,1,0,0,88,17,0,0,0,0,0,0
HU_3330,Bódvarákó,119,90,1,0,0,44,45,0,0,0,0,0,0
HU_0592,Bódvaszilas,962,728,7,0,0,399,322,0,0,0,0,0,0
HU_3100,Bózsva,176,126,0,0,0,81,45,0,0,0,0,0,0
HU_0530,Bõcs,2017,1436,6,0,0,863,567,0,0,0,0,0,0
HU_1940,Bükkmogyorósd,167,119,3,0,0,52,64,0,0,0,0,0,0
HU_0393,Cigánd,2455,1413,29,0,0,559,825,0,0,0,0,0,0
HU_2845,Csernely,803,459,5,0,0,214,240,0,0,0,0,0,0
HU_2077,Csobaj,640,409,4,0,0,153,252,0,0,0,0,0,0
HU_1428,Csokvaomány,785,569,5,0,0,266,298,0,0,0,0,0,0
HU_1135,Damak,205,153,2,0,0,99,52,0,0,0,0,0,0
HU_0771,Dámóc,354,233,0,0,0,158,75,0,0,0,0,0,0
HU_3195,Debréte,30,24,0,0,0,22,2,0,0,0,0,0,0
HU_0468,Dédestapolcsány,1348,904,5,0,0,397,502,0,0,0,0,0,0
HU_0612,Dövény,244,186,2,0,0,142,42,0,0,0,0,0,0
HU_1072,Edelény,8391,6145,60,0,0,3750,2335,0,0,0,0,0,0
HU_2532,Erdõbénye,1143,805,8,0,0,515,282,0,0,0,0,0,0
HU_2250,Erdõhorváti,541,387,1,0,0,291,95,0,0,0,0,0,0
HU_1335,Égerszög,73,67,1,0,0,39,27,0,0,0,0,0,0
HU_0817,Felsõberecki,241,183,2,0,0,142,39,0,0,0,0,0,0
HU_3172,Felsõkelecsény,311,223,2,0,0,99,122,0,0,0,0,0,0
HU_3276,Felsõnyárád,857,649,22,0,0,147,480,0,0,0,0,0,0
HU_0758,Felsõregmec,133,94,2,0,0,64,28,0,0,0,0,0,0
HU_3167,Felsõtelekes,649,465,3,0,0,201,261,0,0,0,0,0,0
HU_0284,Felsõzsolca,5449,3836,12,0,0,1640,2184,0,0,0,0,0,0
HU_2523,Filkeháza,81,69,0,0,0,60,9,0,0,0,0,0,0
HU_1710,Füzér,443,340,4,0,0,286,50,0,0,0,0,0,0
HU_0646,Füzérkajata,130,102,1,0,0,29,72,0,0,0,0,0,0
HU_1137,Füzérkomlós,302,224,0,0,0,133,91,0,0,0,0,0,0
HU_1036,Füzérradvány,305,233,3,0,0,193,37,0,0,0,0,0,0
HU_1929,Galvács,103,93,3,0,0,75,15,0,0,0,0,0,0
HU_2371,Gelej,550,413,0,0,0,229,184,0,0,0,0,0,0
HU_1560,Gesztely,2162,1511,15,0,0,704,792,0,0,0,0,0,0
HU_2156,Girincs,537,372,5,0,0,168,199,0,0,0,0,0,0
HU_1313,Golop,543,400,3,0,0,198,199,0,0,0,0,0,0
HU_0506,Györgytarló,453,362,2,0,0,102,258,0,0,0,0,0,0
HU_1122,Hangács,531,386,4,0,0,273,109,0,0,0,0,0,0
HU_1270,Háromhuta,151,125,3,0,0,72,50,0,0,0,0,0,0
HU_0246,Hegymeg,102,79,2,0,0,48,29,0,0,0,0,0,0
HU_0665,Hejõbába,1215,777,5,0,0,333,439,0,0,0,0,0,0
HU_0460,Hejõkeresztúr,856,590,3,0,0,285,302,0,0,0,0,0,0
HU_0228,Hejõkürt,260,187,0,0,0,86,101,0,0,0,0,0,0
HU_1678,Hejõpapi,898,507,7,0,0,182,318,0,0,0,0,0,0
HU_1215,Hejõszalonta,491,309,5,0,0,148,156,0,0,0,0,0,0
HU_3013,Hercegkút,593,476,4,0,0,395,77,0,0,0,0,0,0
HU_2416,Hernádkak,1033,766,3,0,0,335,428,0,0,0,0,0,0
HU_3120,Hernádnémeti,2717,1820,13,0,0,971,836,0,0,0,0,0,0
HU_2567,Hidvégardó,610,478,2,0,0,291,185,0,0,0,0,0,0
HU_3116,Hollóháza,895,666,3,0,0,357,306,0,0,0,0,0,0
HU_2539,Igrici,943,574,8,0,0,275,291,0,0,0,0,0,0
HU_1657,Imola,106,96,1,0,0,61,34,0,0,0,0,0,0
HU_0500,Irota,100,81,1,0,0,48,32,0,0,0,0,0,0
HU_0559,Izsófalva,1445,1043,1,0,0,466,576,0,0,0,0,0,0
HU_2023,Jákfalva,334,256,2,0,0,135,119,0,0,0,0,0,0
HU_1568,Jósvafõ,277,222,1,0,0,129,92,0,0,0,0,0,0
HU_2121,Karcsa,1554,1016,9,0,0,454,553,0,0,0,0,0,0
HU_3050,Karos,389,278,1,0,0,185,92,0,0,0,0,0,0
HU_0776,Kánó,178,126,1,0,0,71,54,0,0,0,0,0,0
HU_0545,Kenézlõ,1057,681,3,0,0,365,313,0,0,0,0,0,0
HU_2924,Kesznyéten,1315,849,6,0,0,513,330,0,0,0,0,0,0
HU_1734,Kiscsécs,126,95,1,0,0,45,49,0,0,0,0,0,0
HU_2887,Kishuta,303,222,1,0,0,125,96,0,0,0,0,0,0
HU_1144,Kisrozvágy,179,122,4,0,0,57,61,0,0,0,0,0,0
HU_1061,Komjáti,289,221,5,0,0,119,97,0,0,0,0,0,0
HU_1655,Komlóska,306,224,2,0,0,171,51,0,0,0,0,0,0
HU_3249,Kondó,506,351,4,0,0,128,219,0,0,0,0,0,0
HU_2854,Kovácsvágás,448,308,3,0,0,189,116,0,0,0,0,0,0
HU_2660,Köröm,736,470,5,0,0,338,127,0,0,0,0,0,0
HU_1181,Kurityán,1346,918,4,0,0,307,607,0,0,0,0,0,0
HU_1585,Lak,411,316,3,0,0,227,86,0,0,0,0,0,0
HU_2084,Lácacséke,305,168,2,0,0,131,35,0,0,0,0,0,0
HU_2623,Ládbesenyõ,263,198,4,0,0,154,40,0,0,0,0,0,0
HU_1166,Legyesbénye,1257,833,5,0,0,423,405,0,0,0,0,0,0
HU_0703,Lénárddaróc,308,255,0,0,0,143,112,0,0,0,0,0,0
HU_1960,Makkoshotyka,701,500,4,0,0,374,122,0,0,0,0,0,0
HU_0202,Martonyi,376,293,1,0,0,220,72,0,0,0,0,0,0
HU_0390,Mád,2100,1508,17,0,0,781,710,0,0,0,0,0,0
HU_1491,Mályinka,506,359,3,0,0,204,152,0,0,0,0,0,0
HU_2176,Megyaszó,2011,1354,12,0,0,722,620,0,0,0,0,0,0
HU_1175,Meszes,192,165,0,0,0,112,53,0,0,0,0,0,0
HU_1383,Mezõcsát,4977,2996,8,0,0,1450,1538,0,0,0,0,0,0
HU_0344,Mezõzombor,1866,1166,10,0,0,672,484,0,0,0,0,0,0
HU_2425,Mikóháza,424,331,3,0,0,196,132,0,0,0,0,0,0
HU_3045,Miskolc,66654,47556,173,0,0,19136,28247,0,0,0,0,0,0
HU_0782,Monok,1426,950,12,0,0,406,532,0,0,0,0,0,0
HU_0215,Muhi,451,346,2,0,0,159,185,0,0,0,0,0,0
HU_2154,Múcsony,2687,1933,7,0,0,639,1287,0,0,0,0,0,0
HU_2918,Nagybarca,746,518,4,0,0,136,378,0,0,0,0,0,0
HU_0558,Nagycsécs,652,434,4,0,0,263,167,0,0,0,0,0,0
HU_1546,Nagyhuta,78,65,0,0,0,44,21,0,0,0,0,0,0
HU_3318,Nagyrozvágy,623,408,0,0,0,175,233,0,0,0,0,0,0
HU_2803,Nekézseny,678,425,3,0,0,213,209,0,0,0,0,0,0
HU_0524,Nemesbikk,748,516,2,0,0,240,274,0,0,0,0,0,0
HU_2643,Nyíri,372,299,2,0,0,239,58,0,0,0,0,0,0
HU_0421,Nyomár,253,214,0,0,0,153,61,0,0,0,0,0,0
HU_3177,Olaszliszka,1342,956,7,0,0,539,410,0,0,0,0,0,0
HU_3406,Ormosbánya,1420,949,5,0,0,270,674,0,0,0,0,0,0
HU_0286,Oszlár,355,228,3,0,0,108,117,0,0,0,0,0,0
HU_2262,Ónod,1785,1109,11,0,0,494,604,0,0,0,0,0,0
HU_2674,Parasznya,994,718,1,0,0,263,454,0,0,0,0,0,0
HU_1589,Pácin,1211,793,19,0,0,460,314,0,0,0,0,0,0
HU_1236,Pálháza,931,696,6,0,0,362,328,0,0,0,0,0,0
HU_3341,Perkupa,691,484,3,0,0,308,173,0,0,0,0,0,0
HU_2127,Prügy,1830,1204,14,0,0,545,645,0,0,0,0,0,0
HU_1704,Pusztafalu,225,184,2,0,0,122,60,0,0,0,0,0,0
HU_2119,Radostyán,518,342,1,0,0,135,206,0,0,0,0,0,0
HU_0605,Ragály,556,398,2,0,0,168,228,0,0,0,0,0,0
HU_2971,Rakaca,619,441,6,0,0,171,264,0,0,0,0,0,0
HU_1613,Rakacaszend,308,226,1,0,0,156,69,0,0,0,0,0,0
HU_1246,Rátka,864,634,5,0,0,401,228,0,0,0,0,0,0
HU_0931,Révleányvár,510,292,10,0,0,188,94,0,0,0,0,0,0
HU_1922,Ricse,1361,752,8,0,0,297,447,0,0,0,0,0,0
HU_2302,Rudabánya,2370,1505,17,0,0,799,689,0,0,0,0,0,0
HU_3412,Rudolftelep,631,430,6,0,0,82,342,0,0,0,0,0,0
HU_0350,Sajóbábony,2415,1686,8,0,0,630,1048,0,0,0,0,0,0
HU_2733,Sajóecseg,890,661,3,0,0,308,350,0,0,0,0,0,0
HU_0308,Sajóhídvég,742,491,5,0,0,300,186,0,0,0,0,0,0
HU_2167,Sajókápolna,358,233,2,0,0,108,123,0,0,0,0,0,0
HU_2694,Sajókeresztúr,1237,859,2,0,0,317,540,0,0,0,0,0,0
HU_2717,Sajólád,2190,1332,4,0,0,716,612,0,0,0,0,0,0
HU_2247,Sajólászlófalva,349,249,1,0,0,137,111,0,0,0,0,0,0
HU_0812,Sajóörös,908,673,0,0,0,248,425,0,0,0,0,0,0
HU_1853,Sajópálfala,636,446,2,0,0,249,195,0,0,0,0,0,0
HU_1663,Sajópetri,1045,643,4,0,0,306,333,0,0,0,0,0,0
HU_0897,Sajósenye,306,245,1,0,0,139,105,0,0,0,0,0,0
HU_1605,Sajószentpéter,10353,6875,38,0,0,2164,4673,0,0,0,0,0,0
HU_3034,Sajószöged,1892,1433,3,0,0,574,856,0,0,0,0,0,0
HU_2073,Sajóvámos,1732,1212,4,0,0,661,547,0,0,0,0,0,0
HU_2051,Sárazsadány,238,191,1,0,0,153,37,0,0,0,0,0,0
HU_2747,Sárospatak,11184,8113,24,0,0,4592,3497,0,0,0,0,0,0
HU_0287,Sáta,1115,686,2,0,0,239,445,0,0,0,0,0,0
HU_0512,Sátoraljaújhely,13936,9788,56,0,0,4591,5141,0,0,0,0,0,0
HU_2375,Semjén,360,223,2,0,0,146,75,0,0,0,0,0,0
HU_2341,Sima,22,20,0,0,0,8,12,0,0,0,0,0,0
HU_1326,Sóstófalva,207,173,3,0,0,125,45,0,0,0,0,0,0
HU_3225,Szakácsi,107,79,1,0,0,48,30,0,0,0,0,0,0
HU_0380,Szakáld,429,308,1,0,0,175,132,0,0,0,0,0,0
HU_1675,Szalonna,787,533,7,0,0,246,280,0,0,0,0,0,0
HU_3381,Szegi,243,202,0,0,0,98,104,0,0,0,0,0,0
HU_3151,Szegilong,200,164,3,0,0,88,73,0,0,0,0,0,0
HU_0807,Szendrõ,3106,2095,14,0,0,991,1090,0,0,0,0,0,0
HU_2745,Szendrõlád,1044,780,10,0,0,494,276,0,0,0,0,0,0
HU_3073,Szerencs,8297,6271,29,0,0,3012,3230,0,0,0,0,0,0
HU_2087,Szin,508,357,5,0,0,234,118,0,0,0,0,0,0
HU_1149,Szinpetri,204,138,1,0,0,51,86,0,0,0,0,0,0
HU_0949,Szirmabesenyõ,3821,2765,7,0,0,1120,1638,0,0,0,0,0,0
HU_1617,Szögliget,732,505,6,0,0,366,133,0,0,0,0,0,0
HU_0788,Szõlõsardó,133,113,1,0,0,46,66,0,0,0,0,0,0
HU_0316,Szuhafõ,152,127,2,0,0,56,69,0,0,0,0,0,0
HU_1111,Szuhakálló,825,583,4,0,0,198,381,0,0,0,0,0,0
HU_2460,Szuhogy,948,711,5,0,0,485,221,0,0,0,0,0,0
HU_0370,Taktabáj,447,317,4,0,0,79,234,0,0,0,0,0,0
HU_1824,Taktaharkány,3083,2153,15,0,0,845,1293,0,0,0,0,0,0
HU_2878,Taktakenéz,826,613,10,0,0,326,277,0,0,0,0,0,0
HU_0313,Taktaszada,1523,1004,13,0,0,462,529,0,0,0,0,0,0
HU_2174,Tarcal,2527,1663,10,0,0,744,909,0,0,0,0,0,0
HU_1478,Tardona,925,586,5,0,0,225,356,0,0,0,0,0,0
HU_1221,Tállya,1736,1236,8,0,0,408,820,0,0,0,0,0,0
HU_2863,Teresztenye,33,31,1,0,0,18,12,0,0,0,0,0,0
HU_2913,Tiszacsermely,450,271,0,0,0,146,125,0,0,0,0,0,0
HU_0371,Tiszadorogma,418,258,4,0,0,99,155,0,0,0,0,0,0
HU_1397,Tiszakarád,1918,1264,9,0,0,838,417,0,0,0,0,0,0
HU_1388,Tiszakeszi,2085,1188,4,0,0,545,639,0,0,0,0,0,0
HU_1938,Tiszaladány,580,433,3,0,0,245,185,0,0,0,0,0,0
HU_2839,Tiszalúc,4094,2315,11,0,0,1078,1226,0,0,0,0,0,0
HU_0863,Tiszapalkonya,1201,833,1,0,0,303,529,0,0,0,0,0,0
HU_3029,Tiszatardos,226,173,3,0,0,81,89,0,0,0,0,0,0
HU_3037,Tiszatarján,1070,579,6,0,0,267,306,0,0,0,0,0,0
HU_2835,Tiszaújváros,14070,10429,25,0,0,3220,7184,0,0,0,0,0,0
HU_1830,Tokaj,3439,2534,23,0,0,1289,1222,0,0,0,0,0,0
HU_2805,Tolcsva,1556,1145,7,0,0,664,474,0,0,0,0,0,0
HU_1489,Tomor,224,181,6,0,0,131,44,0,0,0,0,0,0
HU_1690,Tornabarakony,30,26,0,0,0,17,9,0,0,0,0,0,0
HU_1037,Tornakápolna,13,12,0,0,0,5,7,0,0,0,0,0,0
HU_1880,Tornanádaska,321,221,4,0,0,176,41,0,0,0,0,0,0
HU_2783,Tornaszentandrás,252,186,1,0,0,92,93,0,0,0,0,0,0
HU_3051,Tornaszentjakab,221,192,0,0,0,145,47,0,0,0,0,0,0
HU_0491,Trizs,243,199,2,0,0,107,90,0,0,0,0,0,0
HU_1835,Uppony,356,260,0,0,0,94,166,0,0,0,0,0,0
HU_1248,Újcsanálos,628,417,5,0,0,216,196,0,0,0,0,0,0
HU_3000,Vajdácska,983,722,10,0,0,460,252,0,0,0,0,0,0
HU_2181,Varbó,953,715,3,0,0,267,445,0,0,0,0,0,0
HU_1014,Varbóc,67,59,0,0,0,44,15,0,0,0,0,0,0
HU_2915,Vágáshuta,82,63,0,0,0,47,16,0,0,0,0,0,0
HU_1514,Vámosújfalu,693,540,3,0,0,326,211,0,0,0,0,0,0
HU_1298,Vilyvitány,244,182,3,0,0,156,23,0,0,0,0,0,0
HU_0509,Viss,624,361,5,0,0,144,212,0,0,0,0,0,0
HU_0395,Viszló,84,73,0,0,0,63,10,0,0,0,0,0,0
HU_1561,Zalkod,270,209,2,0,0,137,70,0,0,0,0,0,0
HU_0306,Zádorfalva,376,274,0,0,0,106,168,0,0,0,0,0,0
HU_3160,Zemplénagárd,712,432,1,0,0,298,133,0,0,0,0,0,0
HU_1927,Ziliz,321,229,1,0,0,118,110,0,0,0,0,0,0
HU_1910,Zubogy,477,334,3,0,0,161,170,0,0,0,0,0,0
HU_3424,Algyõ,4256,2903,17,0,0,1437,1408,41,0,0,0,0,0
HU_1619,Ambrózfalva,407,291,4,0,0,137,146,0,0,0,4,0,0
HU_1425,Apátfalva,2721,1832,27,0,0,1143,623,0,0,0,39,0,0
HU_1906,Árpádhalom,494,326,6,0,0,187,133,0,0,0,0,0,0
HU_1033,Ásotthalom,3337,2006,19,0,0,1357,630,0,0,0,0,0,0
HU_2910,Baks,1833,1064,15,0,0,462,587,0,0,0,0,0,0
HU_2367,Balástya,2826,1795,12,0,0,1211,572,0,0,0,0,0,0
HU_0819,Bordány,2407,1636,7,0,0,921,692,16,0,0,0,0,0
HU_0212,Csanádalberti,403,278,2,0,0,161,110,0,0,0,5,0,0
HU_0537,Csanádpalota,2559,1676,23,0,0,904,726,0,0,0,23,0,0
HU_2229,Csanytelek,2465,1491,8,0,0,846,637,0,0,0,0,0,0
HU_3228,Csengele,1671,961,9,0,0,755,197,0,0,0,0,0,0
HU_0511,Csongrád,15206,10919,75,0,0,6381,4463,0,0,0,0,0,0
HU_0783,Derekegyház,1389,975,3,0,0,447,525,0,0,0,0,0,0
HU_2407,Deszk,2504,1882,0,0,0,691,1191,0,0,0,0,0,0
