gisco_id,name,registered,turnout,invalid,blank,FIDESZ-KDNP,LMP,Jobbik,MSZP-PM,MM,DK,MKKP,EGYÜTT,MIÉP,CP,SEM,MP,REP,SZEM,KN2018,MCP,ERDJDP,NP,MEP,KÖSSZ,ÖP,IP,TAM
HU_04695,Vasvár,3427,2503,22,0,1546,106,438,180,40,117,27,5,1,6,2,3,0,2,0,2,0,0,1,1,2,0,2
HU_31051,Vámoscsalád,251,199,2,0,141,8,17,10,6,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HU_09195,Vásárosmiske,279,214,6,0,153,5,35,8,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
HU_02246,Vát,560,410,7,0,259,25,71,29,4,9,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
HU_26000,Velem,301,237,2,0,142,20,24,20,5,13,2,2,1,3,1,0,1,0,0,0,0,1,0,0,0,0,0
HU_18430,Velemér,58,48,2,0,26,3,11,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_26426,Vép,2690,1829,10,0,1198,102,232,166,39,37,20,4,0,6,2,0,0,0,2,3,0,0,0,0,1,1,5
HU_07940,Viszák,220,169,1,0,115,7,26,13,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_03142,Vönöck,581,415,1,0,251,19,83,33,8,13,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
HU_12292,Zsennye,89,72,0,0,59,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HU_21643,Zsédeny,167,121,0,0,81,2,13,12,3,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_07302,Adásztevel,667,472,3,0,295,8,73,22,5,10,4,1,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0
HU_31307,Adorjánháza,308,216,4,0,168,2,25,5,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
HU_06673,Ajka,23416,15985,75,0,7233,932,3249,2627,351,962,275,62,12,41,15,24,2,12,8,2,0,3,3,2,4,5,16
HU_30526,Alsóörs,1392,1099,8,0,596,86,172,116,24,75,8,4,4,1,0,2,0,0,0,0,0,0,0,1,0,1,1
HU_28370,Apácatorna,131,81,0,0,59,1,14,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_07339,Aszófő,362,297,5,0,153,18,62,29,1,21,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
HU_04561,Ábrahámhegy,423,336,0,0,190,17,60,48,4,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
HU_22327,Badacsonytomaj,1748,1275,5,0,577,60,317,209,13,61,19,0,3,1,1,3,0,1,1,0,0,0,0,1,0,1,2
HU_03267,Badacsonytördemic,721,544,2,0,274,26,143,60,9,19,5,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1
HU_23746,Bakonybél,955,677,5,0,366,38,154,44,23,18,9,4,1,4,3,2,1,0,0,0,0,0,0,1,0,0,4
HU_29513,Bakonyjákó,565,409,4,0,220,11,93,34,3,5,5,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2
HU_07287,Bakonykoppány,182,135,1,0,70,1,26,10,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_25991,Bakonynána,818,553,10,0,241,15,101,57,8,21,5,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0
HU_30410,Bakonyoszlop,360,242,3,0,143,15,47,14,1,6,2,1,1,0,1,2,0,0,0,1,0,2,0,0,0,0,1
HU_06327,Bakonypölöske,327,202,2,0,114,5,18,23,3,9,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
HU_29902,Bakonyság,55,41,1,0,29,0,6,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HU_23922,Bakonyszentiván,165,107,2,0,64,2,25,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_22813,Bakonyszentkirály,679,440,2,0,233,20,119,33,6,10,7,0,1,1,0,3,1,1,1,0,0,0,0,1,0,0,1
HU_26417,Bakonyszücs,250,189,5,0,113,1,22,3,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
HU_24129,Bakonytamási,499,328,3,0,218,7,72,11,1,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
HU_25308,Balatonakali,572,433,4,0,232,22,86,41,11,18,7,3,1,1,2,1,0,1,1,0,0,0,0,2,0,0,0
HU_05838,Balatonalmádi,7374,5599,39,0,2846,427,976,615,202,293,108,32,8,11,8,10,1,0,5,0,0,2,2,2,1,2,4
HU_03072,Balatoncsicsó,190,128,1,0,58,3,20,6,5,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_12238,Balatonederics,818,620,3,0,377,17,153,45,7,6,4,1,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0
HU_29461,Balatonfőkajár,1064,706,17,0,446,31,128,36,5,29,7,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_21175,Balatonfüred,13951,10661,54,0,4825,970,1961,1244,477,642,273,82,16,20,13,17,2,5,5,2,2,0,0,13,2,3,10
HU_02219,Balatonfűzfő,3560,2533,6,0,1187,179,457,387,69,176,28,9,1,8,5,4,1,0,2,0,0,0,0,2,1,0,9
HU_03638,Balatonhenye,101,73,0,0,39,10,12,5,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
HU_05148,Balatonkenese,2110,1511,9,0,808,96,262,170,41,69,23,8,1,5,2,2,2,0,3,0,0,2,0,3,0,1,3
HU_33844,Balatonrendes,118,89,0,0,43,2,25,9,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_17154,Balatonszepezd,353,246,7,0,123,4,37,40,6,22,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
HU_28501,Balatonszőlős,515,383,5,0,161,30,121,18,15,14,6,5,2,2,1,0,0,1,0,0,0,0,0,1,0,1,0
HU_15565,Balatonudvari,278,207,2,0,113,11,43,15,5,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_15778,Barnag,105,69,0,0,38,7,7,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_07427,Bazsi,353,211,2,0,111,14,46,16,6,9,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
HU_14173,Bánd,525,433,2,0,206,34,64,37,11,8,11,1,1,2,0,1,0,0,1,0,0,0,0,0,1,1,0
HU_33127,Berhida,4558,2666,22,0,1476,118,534,257,34,142,29,10,4,4,3,10,1,1,2,2,0,0,1,1,2,0,3
HU_22901,Béb,197,160,2,0,105,1,21,6,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HU_27058,Békás,156,114,1,0,87,0,22,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_04321,Bodorfa,84,56,0,0,41,3,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HU_04765,Borszörcsök,282,181,2,0,137,1,26,8,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
HU_30252,Borzavár,591,436,3,0,246,30,86,44,3,14,2,1,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0
HU_30924,Csabrendek,2292,1464,10,0,854,70,319,121,18,36,18,4,0,5,2,3,0,0,0,0,0,0,0,0,1,1,2
HU_16072,Csajág,674,443,3,0,247,18,98,56,6,7,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,4
HU_20251,Csehbánya,235,194,3,0,124,6,18,7,7,11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_24642,Csesznek,415,288,1,0,182,16,41,26,7,6,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
HU_31699,Csetény,1473,1113,5,0,654,34,262,78,14,38,6,3,3,5,2,6,0,0,1,0,0,0,0,2,0,0,0
HU_02185,Csopak,1574,1206,8,0,598,106,187,140,35,81,20,16,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_32878,Csót,781,537,12,0,348,9,109,40,2,11,2,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
HU_32814,Csögle,512,336,2,0,223,9,50,33,2,8,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
HU_17172,Dabronc,351,230,2,0,139,5,58,11,0,5,6,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1
HU_28237,Dabrony,311,174,5,0,120,2,28,15,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HU_20154,Dáka,330,241,2,0,139,13,51,14,2,12,2,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0
HU_32276,Devecser,3459,2107,64,0,1090,43,568,201,16,91,18,2,0,3,0,4,0,1,2,1,0,0,0,0,0,0,1
HU_10870,Doba,369,259,2,0,192,0,40,10,2,5,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,1
HU_29470,Döbrönte,216,172,11,0,93,7,12,19,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_06363,Dörgicse,217,164,1,0,97,9,32,10,6,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_02936,Dudar,1369,903,11,0,486,29,190,105,6,50,12,2,5,1,0,2,0,0,0,0,0,0,0,0,0,1,2
HU_33871,Egeralja,179,148,0,0,114,2,19,7,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_10445,Egyházaskesző,375,217,2,0,136,3,44,13,5,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
HU_33941,Eplény,427,324,0,0,195,18,49,20,8,19,4,4,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0
HU_10250,Farkasgyepű,319,230,2,0,115,5,47,21,8,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
HU_24369,Felsőörs,1363,1029,7,0,579,83,169,83,35,41,17,3,0,2,1,3,0,0,0,0,0,0,0,0,1,2,1
HU_12742,Ganna,220,175,6,0,90,3,34,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_09292,Gecse,326,232,0,0,166,3,40,10,5,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
HU_16717,Gic,299,192,4,0,113,0,49,11,2,6,1,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0
HU_18193,Gógánfa,622,379,1,0,256,9,65,22,3,11,1,1,1,2,1,3,0,0,1,0,0,0,0,0,0,2,0
HU_28671,Gyepükaján,271,168,0,0,121,1,30,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_09520,Gyulakeszi,580,390,2,0,184,18,154,16,3,5,5,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
HU_15361,Hajmáskér,2411,1407,19,0,692,107,324,116,27,69,32,4,2,6,0,2,0,0,0,2,0,1,0,0,1,0,1
HU_07898,Halimba,920,605,4,0,314,27,168,44,15,12,10,3,0,1,1,2,0,1,1,0,0,0,0,1,0,0,1
HU_25566,Hárskút,525,426,1,0,256,23,67,23,8,11,7,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
HU_02422,Hegyesd,139,111,6,0,74,7,17,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_25803,Hegymagas,223,172,0,0,91,11,35,20,1,5,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
HU_23658,Herend,2749,2061,20,0,1030,128,424,165,61,76,39,11,1,8,2,5,0,1,4,1,0,0,1,0,0,1,5
HU_15088,Hetyefő,74,43,0,0,29,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HU_20756,Hidegkút,345,260,0,0,108,24,57,26,2,9,13,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
HU_27818,Homokbödöge,561,380,4,0,215,7,94,31,2,16,0,4,1,2,1,0,0,0,1,0,0,0,0,0,0,1,1
HU_07250,Hosztót,52,40,1,0,33,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_28015,Iszkáz,261,186,1,0,167,0,8,6,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HU_17437,Jásd,593,456,4,0,268,11,85,31,5,3,8,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
HU_19141,Kamond,279,191,1,0,134,1,32,10,1,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
HU_14553,Kapolcs,292,201,0,0,129,11,19,24,4,8,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HU_08749,Karakószörcsök,234,167,0,0,114,4,28,13,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_14270,Káptalanfa,630,391,4,0,240,16,82,16,5,18,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2
HU_05634,Káptalantóti,382,275,1,0,162,12,63,20,3,3,6,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
HU_19734,Kemeneshőgyész,366,232,3,0,136,5,48,26,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HU_12478,Kemenesszentpéter,490,321,1,0,229,6,34,24,5,15,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3
HU_25654,Kerta,466,337,4,0,239,10,54,0,6,14,1,0,0,1,0,1,1,1,2,0,0,0,1,0,0,1,1
HU_26037,Kékkút,59,48,0,0,30,5,6,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_05421,Királyszentistván,406,289,0,0,108,22,82,34,7,24,5,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0
HU_07931,Kisapáti,275,177,1,0,106,4,43,13,0,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_29072,Kisberzseny,77,56,0,0,42,0,10,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_23700,Kiscsősz,95,65,5,0,47,1,3,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_30173,Kislőd,963,600,1,0,315,46,126,14,10,16,5,1,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0
HU_04288,Kispirit,65,40,0,0,36,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_23001,Kisszőlős,104,60,0,0,53,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_30182,Kolontár,577,371,3,0,210,15,90,37,2,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_25858,Köveskál,299,211,1,0,133,7,32,15,3,11,3,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
HU_23454,Kővágóörs,608,428,3,0,232,13,122,33,2,16,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1
HU_26541,Kup,359,254,6,0,128,8,38,31,2,11,2,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0
HU_16142,Külsővat,610,374,7,0,215,9,84,31,6,15,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0
HU_04066,Küngös,443,307,3,0,168,6,75,27,0,17,4,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1
HU_17570,Lesencefalu,253,171,4,0,96,7,43,10,3,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
HU_21962,Lesenceistvánd,777,529,3,0,312,15,149,29,2,13,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
HU_17871,Lesencetomaj,773,481,3,0,286,11,120,36,4,10,7,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
HU_04552,Litér,1729,1217,6,0,557,95,250,152,38,68,28,3,2,10,0,2,1,1,0,0,0,0,1,0,1,0,2
HU_05564,Lovas,347,266,6,0,147,24,37,26,6,10,4,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1
HU_05087,Lovászpatona,903,541,5,0,392,13,59,29,9,15,4,1,3,1,1,2,0,0,1,0,1,0,0,2,0,1,1
HU_18856,Lókút,367,244,5,0,126,14,44,6,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
HU_26374,Magyargencs,413,268,1,0,154,7,53,40,0,8,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
HU_20437,Magyarpolány,1048,730,4,0,348,37,120,65,17,24,8,3,1,2,0,1,0,0,0,0,0,0,0,1,1,0,1
HU_03610,Malomsok,406,297,7,0,214,2,47,12,5,3,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1
HU_29294,Marcalgergelyi,328,195,2,0,134,4,36,14,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HU_22220,Marcaltő,622,438,5,0,236,10,113,38,3,22,2,0,0,3,0,4,0,0,1,0,0,0,0,0,0,0,0
HU_32212,Márkó,1067,834,3,0,440,62,120,75,27,27,15,2,2,2,2,1,0,0,1,0,0,0,0,2,0,2,2
HU_04987,Megyer,19,10,0,0,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_27137,Mencshely,218,164,0,0,103,6,21,14,2,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_23560,Mezőlak,765,528,6,0,332,6,112,47,5,7,2,0,1,1,0,4,0,0,2,1,0,0,0,0,0,0,2
HU_04668,Mihályháza,591,378,4,0,235,7,92,24,3,7,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
HU_04534,Mindszentkálla,227,171,1,0,107,12,27,8,3,4,4,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0
HU_24040,Monostorapáti,864,610,1,0,401,23,117,37,5,12,9,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
HU_22512,Monoszló,101,76,3,0,32,4,17,9,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_23551,Nagyacsád,520,360,9,0,153,9,105,37,12,20,2,3,0,1,0,4,1,0,1,0,1,0,0,0,0,0,0
HU_27979,Nagyalásony,380,266,4,0,193,7,42,8,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_10001,Nagydém,272,167,1,0,120,3,21,10,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_23180,Nagyesztergár,950,648,12,0,364,14,143,33,3,8,7,3,1,0,1,0,0,2,0,0,1,0,0,0,0,0,1
HU_08262,Nagygyimót,457,349,1,0,259,7,49,18,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_21403,Nagypirit,219,162,4,0,119,5,21,3,1,3,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0
HU_25201,Nagytevel,444,324,6,0,182,6,64,25,1,3,0,2,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0
HU_19196,Nagyvázsony,1436,991,7,0,529,70,203,85,18,37,11,6,1,1,3,5,0,3,0,0,1,0,0,1,0,1,2
HU_05652,Nemesgörzsöny,532,382,3,0,226,5,83,39,2,18,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_02787,Nemesgulács,805,573,1,0,318,22,154,39,9,20,4,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0
HU_05555,Nemeshany,299,211,2,0,124,8,48,20,2,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_21759,Nemesszalók,715,490,8,0,333,11,83,27,4,12,3,0,0,2,0,0,0,1,0,5,0,0,0,0,0,1,0
HU_02194,Nemesvámos,2240,1714,8,0,951,142,314,131,59,53,23,9,1,8,0,3,0,1,2,0,0,0,1,3,1,1,2
HU_28422,Nemesvita,290,202,1,0,129,7,29,16,4,8,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
HU_10409,Németbánya,75,63,2,0,25,5,13,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_14757,Noszlop,780,508,0,0,270,20,145,40,5,11,7,1,0,2,1,2,0,4,0,0,0,0,0,0,0,0,0
HU_26523,Nóráp,182,155,1,0,118,2,18,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HU_29009,Nyárád,724,552,2,0,377,17,80,50,5,8,3,0,2,1,2,2,0,0,1,2,0,0,0,0,0,0,0
HU_24004,Nyirád,1507,973,6,0,493,46,304,61,15,26,11,2,0,1,0,4,1,2,1,0,0,0,0,0,0,0,0
HU_26514,Olaszfalu,831,609,5,0,382,30,91,33,12,24,4,1,0,2,2,1,0,1,1,0,0,0,1,1,1,2,0
HU_16595,Oroszi,113,69,0,0,49,1,11,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HU_23913,Óbudavár,42,36,0,0,15,10,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_28112,Öcs,159,101,2,0,59,2,22,13,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_10092,Örvényes,130,104,1,0,64,3,20,6,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HU_25450,Öskü,1843,1230,7,0,629,73,271,121,27,48,27,5,2,3,3,5,1,2,0,0,0,0,1,0,1,1,3
HU_24068,Ősi,1619,1064,9,0,606,53,258,54,15,36,17,2,1,3,1,5,0,0,0,1,0,0,0,1,0,0,2
HU_17011,Paloznak,405,318,3,0,167,19,58,37,14,11,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
HU_07348,Papkeszi,1276,764,4,0,386,28,207,73,7,28,13,2,0,6,0,3,0,1,0,0,0,0,1,0,0,0,5
HU_31945,Pápa,25941,18961,105,0,9647,975,4023,2244,435,961,250,82,27,33,19,27,7,8,15,3,3,4,2,5,1,13,13
HU_19868,Pápadereske,211,161,1,0,112,0,20,15,1,8,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
HU_11855,Pápakovácsi,463,310,0,0,215,13,46,15,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
HU_21607,Pápasalamon,274,167,1,0,130,0,20,13,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HU_31255,Pápateszér,924,587,7,0,404,8,80,58,3,11,4,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1
HU_22451,Pécsely,467,336,1,0,200,21,63,29,1,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HU_15547,Pénzesgyőr,282,212,2,0,143,1,35,13,7,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HU_34254,Pétfürdő,3780,2582,35,0,1082,149,638,328,63,174,53,15,2,14,5,7,1,1,3,2,0,0,2,2,0,1,5
HU_23515,Porva,369,291,72,0,160,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_11420,Pula,161,118,21,0,74,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_28972,Pusztamiske,298,175,0,0,108,3,49,7,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HU_03948,Raposka,199,147,2,0,96,2,29,11,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_05625,Révfülöp,899,673,18,0,346,38,96,86,13,53,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_25849,Rigács,155,80,1,0,57,2,14,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_30793,Salföld,53,41,0,0,20,3,7,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_13772,Sáska,224,157,3,0,102,2,27,9,2,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_05157,Somlójenő,230,132,5,0,81,2,22,14,0,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
HU_25779,Somlószőlős,527,351,8,0,206,13,71,31,11,4,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
HU_26569,Somlóvásárhely,868,531,5,0,383,13,77,24,2,9,12,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1
HU_14243,Somlóvecse,71,47,0,0,33,1,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_03601,Sóly,402,306,3,0,172,24,54,22,5,14,6,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0
HU_25593,Sümeg,4877,3384,19,0,1953,129,647,382,41,126,42,4,6,8,5,6,0,3,4,1,0,1,0,2,1,0,3
HU_05388,Sümegprága,499,340,0,0,227,6,74,17,1,7,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,2
HU_16489,Szápár,395,288,8,0,132,4,96,14,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
HU_03568,Szentantalfa,348,196,2,0,111,4,44,16,4,3,6,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
HU_07092,Szentbékkálla,170,132,0,0,77,9,22,8,5,3,0,1,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0
HU_07922,Szentgál,2221,1383,19,0,853,70,208,93,26,55,16,5,0,3,1,9,1,3,0,2,0,1,0,0,0,0,4
HU_10065,Szentimrefalva,172,115,3,0,62,1,38,5,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_11545,Szentjakabfa,97,70,1,0,40,1,9,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_16267,Szentkirályszabadja,1610,1148,8,0,588,87,209,102,26,72,26,2,3,4,1,4,0,1,0,2,0,0,2,0,1,0,1
HU_24891,Szigliget,738,544,3,0,285,30,126,52,7,36,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_16692,Szőc,341,202,0,0,165,3,20,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
HU_17039,Tagyon,80,61,4,0,26,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_13125,Takácsi,681,505,3,0,333,12,97,37,3,11,3,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,2
HU_17321,Taliándörögd,531,360,5,0,192,22,104,18,3,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_29434,Tapolca,15321,11492,51,0,4929,705,3660,1041,336,451,163,45,17,16,19,15,2,2,6,1,0,0,1,4,1,2,8
HU_20570,Tés,675,488,5,0,294,22,99,41,2,15,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_30465,Tihany,1048,797,29,0,432,66,125,62,26,40,11,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_02714,Tótvázsony,1050,749,4,0,410,39,128,52,22,24,8,2,0,6,1,1,0,0,1,0,0,0,0,0,2,0,5
HU_04631,Tüskevár,451,304,0,0,196,10,67,18,4,3,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
HU_24767,Ugod,1069,720,20,0,378,21,159,54,7,17,7,2,0,2,0,3,2,1,0,0,0,0,1,0,2,0,2
HU_23010,Ukk,268,174,3,0,119,2,29,7,1,9,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
HU_34218,Uzsa,273,207,1,0,69,10,89,26,0,4,1,0,1,1,1,0,0,1,1,0,0,0,2,0,0,0,0
