gisco_id,name,registered,turnout,invalid,blank,Changement citoyen,Décidons nous-mêmes,REC,LFI,RN,LÉ,Free Palestine,PA,Communistes,ENS,PACE,Équinoxe,Écologie positive,UPR,Paix et Décroissance,LR,LO,ND-AE,RS,NPA-R,PT,LP-VIA,Rester libre,Les Nationalistes,PS-PP,ANC,Résistons,France Libre,ETÉ,La Ruche citoyenne,PCF,Défendre les enfants,ÉAC,Démocratie représentative,EDE,LDF
FR_38457,Saint-Siméon-de-Bressieux,2247,1156,8,28,0,0,80,96,406,59,0,0,0,144,2,2,8,5,0,69,7,3,2,2,0,14,0,0,124,0,31,0,2,0,28,0,11,0,1,0
FR_74253,Saint-Sixt,847,497,11,5,0,0,35,44,112,53,0,0,1,65,1,4,6,7,0,31,1,0,0,0,0,6,0,0,80,0,14,0,1,0,7,0,8,0,0,0
FR_42288,Saint-Sixte,583,321,6,5,0,0,10,24,138,14,0,0,0,40,1,0,1,2,0,15,6,0,1,0,0,0,0,0,20,0,20,0,0,0,7,0,7,0,0,0
FR_47279,Saint-Sixte,300,163,3,7,0,0,4,7,66,9,0,0,0,16,0,0,1,0,0,7,3,0,0,0,0,0,0,0,17,0,13,0,0,0,2,0,3,0,1,0
FR_19242,Saint-Solve,362,229,4,6,0,0,7,6,75,11,0,0,0,25,0,1,0,6,0,10,3,0,0,0,0,2,0,0,41,0,10,0,0,0,10,0,4,0,1,0
FR_73280,Saint-Sorlin-dArves,403,198,1,2,0,0,14,13,75,10,0,0,0,15,0,0,0,3,0,21,0,0,0,1,0,1,0,0,25,0,11,0,1,0,2,0,1,0,0,0
FR_17405,Saint-Sorlin-de-Conac,160,103,4,2,0,0,2,1,44,0,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,1,0,0,17,0,8,0,0,0,6,0,0,0,0,0
FR_38458,Saint-Sorlin-de-Morestel,488,305,2,4,0,0,25,19,135,13,0,0,0,25,0,1,0,1,0,20,0,0,0,0,0,5,0,0,34,0,4,0,2,0,2,0,3,0,0,0
FR_38459,Saint-Sorlin-de-Vienne,742,476,5,10,0,0,34,21,189,27,0,0,0,64,1,1,1,7,0,34,4,0,0,1,0,2,0,0,35,0,12,0,1,0,16,0,2,0,0,0
FR_01386,Saint-Sorlin-en-Bugey,901,547,8,10,0,0,23,20,185,24,0,0,0,94,0,2,4,8,0,45,1,0,0,0,0,4,0,0,71,0,17,0,5,0,13,0,4,0,1,0
FR_26330,Saint-Sorlin-en-Valloire,1641,973,12,22,0,0,60,35,425,40,0,5,0,94,0,3,4,8,0,69,6,0,0,2,0,9,0,0,77,0,32,0,0,0,34,1,9,0,0,0
FR_03260,Saint-Sornin,186,103,3,3,0,0,5,4,34,3,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,0,10,0,0,0,18,0,0,0,0,0
FR_16353,Saint-Sornin,698,391,11,13,0,0,13,15,152,24,0,0,0,51,0,0,0,4,0,12,5,0,0,1,0,0,0,0,58,0,14,0,1,0,7,0,4,0,0,0
FR_17406,Saint-Sornin,311,185,7,5,0,0,7,4,69,12,0,0,0,26,1,1,0,0,0,10,3,0,0,0,0,0,0,0,15,0,14,0,1,0,5,0,1,0,0,0
FR_19243,Saint-Sornin-Lavolps,706,410,11,7,0,10,20,17,126,5,0,0,0,55,0,0,2,5,0,31,1,0,0,0,0,4,0,0,51,0,32,0,1,0,18,0,4,0,1,0
FR_87180,Saint-Sornin-Leulac,423,240,15,7,0,0,6,3,90,4,0,0,0,19,0,0,1,0,0,22,1,0,0,0,0,4,0,0,32,0,20,0,0,0,7,0,2,0,0,0
FR_87179,Saint-Sornin-la-Marche,175,104,5,2,0,0,5,9,33,2,0,0,0,14,0,0,0,3,0,9,1,0,0,0,0,2,0,0,3,0,9,0,0,0,4,0,2,0,0,0
FR_32407,Saint-Soulan,121,77,1,1,0,0,7,0,32,4,0,0,0,12,0,0,1,2,0,3,0,0,0,0,0,0,0,0,7,0,2,0,1,0,1,0,2,0,1,0
FR_59545,Saint-Souplet,920,482,4,14,0,0,18,17,288,9,0,0,0,49,0,0,0,1,0,16,1,0,0,0,0,7,0,0,26,0,14,0,0,0,11,0,3,0,0,0
FR_51517,Saint-Souplet-sur-Py,117,62,1,1,0,0,3,0,20,3,0,0,0,12,0,0,2,2,0,5,0,0,0,0,0,2,0,0,1,0,6,0,0,0,0,0,3,0,0,0
FR_77437,Saint-Soupplets,2279,1160,14,23,0,0,74,100,521,31,0,1,0,111,0,0,2,17,0,81,7,2,1,0,0,12,0,0,75,0,13,0,2,0,25,1,13,0,0,0
FR_46293,Saint-Sozy,436,275,15,2,0,0,11,21,63,13,0,0,0,40,0,0,0,1,0,7,3,0,1,1,0,3,0,0,55,0,24,0,2,0,7,0,1,0,0,0
FR_88436,Saint-Stail,69,50,1,1,0,0,4,3,19,1,0,0,0,7,0,0,1,0,0,1,0,0,0,0,0,2,0,0,7,0,0,0,0,0,1,0,2,0,0,0
FR_35314,Saint-Suliac,915,606,9,6,0,0,27,25,94,64,0,0,0,133,0,5,5,6,0,37,1,0,0,2,0,4,0,0,148,0,8,0,0,0,8,0,9,0,0,0
FR_01387,Saint-Sulpice,169,105,1,1,0,0,2,3,44,7,0,0,0,11,0,0,1,0,0,11,0,0,0,0,1,2,0,0,8,0,5,0,0,0,3,0,1,0,0,0
FR_46294,Saint-Sulpice,137,97,2,0,0,0,1,21,24,1,0,0,0,11,0,0,0,2,0,3,0,0,0,0,0,1,0,0,21,0,6,1,1,0,1,0,0,0,0,0
FR_58269,Saint-Sulpice,321,199,1,4,0,0,11,10,75,18,0,0,0,15,0,0,1,0,0,10,0,0,2,0,0,7,0,0,24,0,7,0,1,0,6,0,4,0,0,0
FR_60598,Saint-Sulpice,779,438,4,7,0,0,21,26,219,12,0,0,0,43,0,2,2,5,0,21,3,0,0,0,0,6,0,0,41,0,3,0,0,0,8,0,8,0,0,0
FR_63399,Saint-Sulpice,88,59,2,2,0,0,2,3,20,2,0,0,0,6,0,0,0,1,0,6,0,0,0,0,0,0,0,0,8,0,4,0,0,0,3,0,0,0,0,0
FR_70474,Saint-Sulpice,94,64,4,0,0,0,2,4,25,0,0,0,0,11,0,0,0,0,0,3,1,0,0,0,0,0,0,0,10,0,1,0,0,0,2,0,0,0,0,0
FR_73281,Saint-Sulpice,698,444,6,6,0,0,34,20,115,28,0,0,0,66,0,6,5,6,0,26,2,0,0,0,0,6,0,0,85,0,10,0,0,0,7,0,8,0,0,0
FR_87181,Saint-Sulpice-Laurière,655,346,5,2,0,0,11,37,114,9,0,0,0,36,0,0,0,4,0,23,1,0,0,1,0,6,0,0,49,0,10,0,1,0,27,0,5,0,0,0
FR_17408,Saint-Sulpice-dArnoult,675,354,9,7,0,0,20,15,151,21,0,0,0,39,0,0,0,5,0,17,1,0,0,1,0,4,0,0,31,0,11,0,1,0,16,0,4,0,0,0
FR_24505,Saint-Sulpice-dExcideuil,274,171,10,5,0,0,7,13,42,4,0,0,0,24,0,0,0,6,0,7,2,0,0,0,0,1,0,0,28,0,9,0,0,0,7,0,0,0,1,0
FR_33480,Saint-Sulpice-de-Faleyrens,1101,652,13,6,0,0,38,47,255,19,0,0,0,89,0,1,3,4,0,37,2,0,0,1,0,3,0,0,70,0,29,1,1,0,8,0,6,0,0,0
FR_91578,Saint-Sulpice-de-Favières,262,187,2,0,0,0,12,8,53,13,0,0,0,27,0,0,0,3,0,26,0,0,0,0,0,0,0,0,31,0,4,0,2,0,3,0,3,0,0,0
FR_27604,Saint-Sulpice-de-Grimbouville,139,89,1,1,0,0,3,4,34,5,0,0,0,15,0,0,0,0,0,5,0,0,0,0,0,1,0,0,7,0,9,0,0,0,3,0,0,0,0,0
FR_33481,Saint-Sulpice-de-Guilleragues,202,106,5,3,0,0,7,11,44,6,0,0,0,9,0,0,0,0,0,1,2,0,0,1,0,1,0,0,6,0,6,0,0,0,1,0,3,0,0,0
FR_41230,Saint-Sulpice,1447,807,14,17,0,0,47,65,259,23,0,0,0,112,0,1,0,5,0,46,4,0,0,0,0,9,0,0,124,2,18,0,2,0,16,0,23,0,0,0
FR_33482,Saint-Sulpice-de-Pommiers,202,132,0,1,0,0,18,8,41,8,0,0,0,11,0,0,1,0,0,9,0,0,0,0,0,0,0,0,23,0,9,0,0,0,1,0,0,0,0,0
FR_24504,Saint-Sulpice-de-Roumagnac,192,130,5,4,0,0,9,6,33,1,0,0,0,11,0,1,0,5,0,16,0,0,0,0,0,0,0,0,23,0,8,0,0,0,6,0,1,0,0,0
FR_17409,Saint-Sulpice-de-Royan,2917,1568,13,15,0,0,100,25,644,32,0,2,0,261,1,0,1,18,0,109,5,0,0,0,0,15,0,0,191,0,40,0,1,3,31,9,16,0,0,0
FR_16356,Saint-Sulpice-de-Ruffec,36,29,0,0,0,0,0,9,6,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,1,0,0,0
FR_35316,Saint-Sulpice-des-Landes,543,270,7,5,0,0,10,31,101,8,0,0,0,34,0,0,1,3,0,19,4,0,1,0,0,2,0,0,20,0,10,0,2,0,1,0,3,0,0,0
FR_38460,Saint-Sulpice-des-Rivoires,367,251,1,3,0,0,16,11,101,22,0,0,0,33,0,0,0,0,0,14,0,0,0,1,0,2,0,0,26,0,10,0,0,0,5,0,0,0,0,0
FR_33483,Saint-Sulpice-et-Cameyrac,3914,2333,27,13,0,0,133,131,823,88,1,0,0,381,1,6,6,23,0,165,2,1,0,3,0,22,0,0,304,0,66,1,8,0,47,0,35,0,0,1
FR_35315,Saint-Sulpice-la-Forêt,1232,887,4,10,0,0,19,88,115,134,0,1,0,148,0,8,7,7,0,48,2,3,0,6,0,13,0,0,200,0,8,0,4,0,19,0,24,0,1,0
FR_81271,Saint-Sulpice,7022,4319,54,69,0,0,182,394,1253,285,0,2,1,525,0,18,7,51,3,206,16,2,2,7,0,47,0,0,768,0,149,2,17,2,114,0,74,0,1,0
FR_23244,Saint-Sulpice-le-Dunois,520,251,9,6,0,0,7,4,96,9,0,0,0,30,0,0,0,3,0,15,2,0,0,1,0,2,0,0,36,0,18,0,2,0,4,0,1,0,0,0
FR_23245,Saint-Sulpice-le-Guérétois,1646,944,33,30,0,0,37,43,324,23,0,0,0,110,0,1,2,9,0,49,2,0,0,0,0,5,0,0,160,0,40,0,3,0,44,0,11,0,0,0
FR_19244,Saint-Sulpice-les-Bois,81,60,1,0,0,0,0,3,18,3,0,0,0,7,0,0,0,0,1,5,0,0,0,2,0,1,0,0,12,0,2,0,0,0,4,0,0,0,0,0
FR_23246,Saint-Sulpice-les-Champs,283,154,8,2,0,0,4,4,42,5,0,0,0,22,0,0,1,1,0,16,2,0,0,1,0,2,0,0,23,0,11,0,1,0,4,0,0,0,0,0
FR_87182,Saint-Sulpice-les-Feuilles,1010,579,19,11,0,0,19,31,219,12,0,0,0,68,0,2,2,8,0,37,3,1,0,2,0,6,0,0,59,0,34,0,3,0,19,0,3,0,0,0
FR_31517,Saint-Sulpice-sur-Lèze,1573,907,13,11,0,0,41,44,338,44,0,0,0,90,0,0,4,10,0,30,9,3,0,4,0,9,1,1,151,0,31,1,1,0,35,0,16,0,0,0
FR_61456,Saint-Sulpice-sur-Risle,1163,609,4,10,0,0,33,44,233,20,0,2,0,84,0,0,3,4,0,48,4,0,0,3,0,5,0,0,53,0,16,0,2,0,15,0,4,0,0,0
FR_54489,Saint-Supplet,140,58,0,0,0,0,6,2,27,1,0,0,0,7,0,0,1,0,0,5,1,0,0,0,0,0,0,0,4,0,1,0,1,0,2,0,0,0,0,0
FR_14659,Saint-Sylvain,1091,587,9,7,0,0,23,32,216,24,0,0,0,111,0,1,3,5,0,34,4,0,0,1,0,9,0,0,62,0,19,0,1,0,11,0,4,0,0,0
FR_19245,Saint-Sylvain,110,67,4,0,0,0,3,11,11,4,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,1,0,0,12,0,4,0,0,0,3,0,1,0,0,0
FR_76651,Saint-Sylvain,142,106,3,3,0,0,6,1,41,2,0,0,0,21,0,0,0,0,0,11,1,0,0,0,0,2,0,0,8,0,1,0,0,0,1,0,1,0,0,0
FR_07297,Saint-Sylvestre,407,254,2,1,0,0,13,15,112,10,0,0,0,28,0,0,3,4,0,23,0,0,0,1,0,5,0,0,25,0,6,0,0,0,2,0,3,0,0,0
FR_74254,Saint-Sylvestre,473,292,3,4,0,0,20,12,68,25,0,0,0,65,0,0,3,4,0,22,1,0,1,3,0,0,0,0,47,0,1,0,0,0,1,0,6,0,0,0
FR_87183,Saint-Sylvestre,719,460,8,9,0,0,17,39,159,14,0,0,0,46,0,1,3,3,0,25,4,0,0,3,0,5,0,0,63,0,18,0,0,0,21,0,3,0,2,0
FR_59546,Saint-Sylvestre-Cappel,942,588,22,6,0,0,25,21,228,20,0,0,0,101,0,0,3,2,0,34,3,2,0,1,0,6,0,0,59,0,26,0,1,0,12,0,8,0,0,0
FR_63400,Saint-Sylvestre-Pragoulin,881,517,10,17,0,0,30,19,199,14,0,1,0,64,0,2,0,3,0,32,4,0,0,0,0,4,0,0,53,0,30,0,2,0,14,0,10,0,0,0
FR_27605,Saint-Sylvestre-de-Cormeilles,210,129,2,2,0,0,6,1,58,6,0,0,0,15,0,0,0,2,0,16,2,0,0,0,0,0,0,0,7,0,5,0,0,0,3,0,3,0,0,0
FR_47280,Saint-Sylvestre-sur-Lot,1873,1051,32,17,0,0,66,50,401,24,0,0,0,137,0,1,4,18,0,69,5,0,0,1,0,7,0,0,116,0,47,1,4,0,26,0,7,0,3,0
FR_18236,Saint-Symphorien,95,57,1,0,0,0,3,3,21,0,0,0,0,5,0,0,0,1,0,4,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,1,0,0,0
FR_27606,Saint-Symphorien,347,224,4,3,0,0,12,14,98,10,0,0,0,12,0,0,0,6,0,21,0,0,0,0,0,4,0,0,15,0,12,0,0,0,6,0,0,0,0,0
FR_33484,Saint-Symphorien,1393,778,12,10,0,0,27,38,316,29,0,0,0,72,0,1,3,13,1,40,1,0,0,4,0,7,0,0,96,0,44,0,0,0,32,0,8,0,1,0
FR_35317,Saint-Symphorien,471,282,10,6,0,0,9,29,50,20,0,0,0,42,0,0,1,1,0,31,2,0,4,1,0,1,0,0,40,0,13,0,0,0,13,0,6,0,0,0
FR_72321,Saint-Symphorien,400,195,5,0,0,0,11,13,86,7,0,0,0,23,0,0,2,2,0,18,1,0,0,0,0,0,0,0,13,0,8,0,0,0,2,0,0,0,0,0
FR_79298,Saint-Symphorien,1627,846,8,13,0,0,22,44,247,43,0,0,0,159,0,0,4,10,0,67,3,0,0,0,0,4,0,0,139,0,26,0,2,0,25,0,11,0,1,0
FR_71481,Saint-Symphorien-dAncelles,846,455,4,5,0,0,42,26,199,8,0,1,0,48,0,0,2,1,0,33,4,0,1,1,0,0,0,0,41,0,7,0,3,0,10,1,8,0,1,0
FR_69291,Saint-Symphorien-dOzon,4114,2288,7,27,0,0,165,134,806,111,0,21,0,325,2,9,9,16,0,156,8,4,1,0,0,20,0,0,312,0,31,0,6,0,48,0,35,0,0,0
FR_42289,Saint-Symphorien-de-Lay,1418,811,13,12,0,0,43,27,342,42,0,0,0,106,0,6,4,3,0,63,3,0,0,1,0,10,0,0,91,0,17,0,1,0,8,0,9,0,0,0
FR_07299,Saint-Symphorien-de-Mahun,116,82,0,4,0,0,6,12,12,6,0,1,0,7,0,0,0,0,0,10,0,0,0,0,0,3,0,0,10,0,5,0,0,0,2,0,0,0,0,0
FR_71482,Saint-Symphorien-de-Marmagne,672,351,12,5,0,0,15,11,161,21,0,1,0,32,0,2,1,1,0,16,5,0,0,0,0,7,0,0,43,0,7,0,1,0,6,0,0,0,0,0
FR_12250,Saint-Symphorien-de-Thénières,224,139,2,0,0,0,3,6,41,3,0,0,0,16,0,0,0,0,0,24,0,0,0,0,0,4,0,0,11,0,22,0,0,0,4,0,1,0,0,0
FR_71483,Saint-Symphorien-des-Bois,368,216,10,5,0,0,9,8,82,8,0,0,0,21,0,1,1,3,0,30,2,0,0,1,0,0,0,0,21,0,7,0,1,0,1,0,3,0,0,0
FR_61457,Saint-Symphorien-des-Bruyères,418,231,3,9,0,0,10,7,91,5,0,0,0,26,0,0,0,0,0,18,2,0,0,0,0,2,0,0,24,0,16,2,0,0,7,0,1,0,0,0
FR_07298,Saint-Symphorien-sous-Chomérac,725,411,8,9,0,0,28,19,133,32,0,0,0,43,0,1,0,3,0,20,2,0,0,0,0,6,0,0,64,0,14,0,1,0,11,0,7,0,0,0
FR_69238,Saint-Symphorien-sur-Coise,2672,1483,31,23,0,0,83,77,552,83,0,5,0,221,1,4,9,20,0,115,3,1,0,2,0,10,0,0,170,0,13,0,4,0,16,0,14,0,2,0
FR_21575,Saint-Symphorien-sur-Saône,264,150,1,1,0,0,2,7,101,9,0,0,0,11,0,0,0,0,0,6,0,0,0,0,0,2,0,0,3,0,2,0,0,0,0,0,1,0,1,0
FR_33479,Saint-Sève,189,121,3,2,0,0,7,6,44,10,0,0,0,9,0,1,1,2,0,5,1,0,0,0,0,1,0,0,9,0,12,0,0,0,1,0,1,0,0,0
FR_23239,Saint-Sébastien,523,303,7,9,0,0,19,11,89,12,0,1,0,46,0,2,0,5,0,24,3,0,0,1,1,1,0,0,35,0,16,0,0,0,14,0,1,0,0,1
FR_30298,Saint-Sébastien-dAigrefeuille,430,262,6,6,0,0,9,24,76,10,0,0,0,29,0,2,0,6,0,12,1,0,0,0,0,4,0,0,41,0,17,0,0,0,12,0,2,0,0,0
FR_27602,Saint-Sébastien-de-Morsent,4010,2205,19,36,0,0,82,203,721,82,0,0,0,353,0,2,13,22,0,139,9,0,3,3,0,19,0,0,301,0,39,0,5,0,62,2,33,0,0,0
FR_50552,Saint-Sébastien-de-Raids,275,148,2,1,0,0,3,1,65,6,0,0,0,35,0,0,1,0,0,7,0,0,0,0,0,4,0,0,11,0,7,0,0,0,2,0,1,0,0,0
FR_44190,Saint-Sébastien-sur-Loire,20428,11980,146,142,0,7,374,1103,1913,1274,4,42,0,2123,0,71,68,65,0,763,41,16,1,17,0,77,0,3,2959,0,99,3,41,0,218,2,218,0,4,0
FR_29263,Saint-Ségal,892,499,4,9,0,0,13,34,140,22,0,0,0,76,0,1,5,10,0,27,1,3,0,0,0,2,0,0,98,0,18,0,6,0,11,0,7,0,2,0
FR_35311,Saint-Séglin,401,212,2,1,0,0,9,5,92,9,0,0,0,28,0,0,0,1,1,19,1,0,0,2,0,2,0,0,23,0,4,0,1,0,7,0,3,0,0,0
FR_34288,Saint-Sériès,770,453,2,6,0,0,21,17,164,23,0,0,0,63,0,2,4,1,0,23,2,0,0,0,0,5,0,0,85,0,9,0,2,0,7,0,10,0,0,0
FR_89369,Saint-Sérotin,405,258,2,6,0,0,5,15,133,8,0,0,0,32,0,2,1,2,0,11,0,0,1,0,0,4,0,0,15,0,6,0,0,0,8,0,1,0,2,1
FR_16350,Saint-Séverin,573,328,16,8,0,0,18,7,130,7,0,0,0,42,0,0,0,5,0,12,3,0,0,0,0,4,0,0,40,0,12,0,0,0,13,0,5,0,0,0
FR_24502,Saint-Séverin-dEstissac,70,48,0,0,0,0,5,3,16,1,0,0,0,7,0,1,0,1,0,2,1,0,0,0,0,0,0,0,3,0,3,0,0,0,2,0,2,0,0,0
FR_17401,Saint-Séverin-sur-Boutonne,84,53,0,0,0,0,1,7,19,3,0,0,0,7,0,0,0,1,0,2,1,0,0,0,0,0,0,0,6,0,3,0,0,0,2,0,0,0,0,0
FR_73282,Saint-Thibaud-de-Couz,896,457,5,9,0,0,20,29,173,38,0,0,0,50,0,0,2,3,0,18,2,0,0,0,0,6,0,0,56,0,12,0,1,0,18,0,5,0,0,0
FR_10363,Saint-Thibault,394,242,4,1,0,0,11,7,114,4,0,0,0,40,0,0,0,3,0,24,1,0,0,0,0,2,0,0,10,0,10,0,0,0,3,0,2,0,0,0
FR_21576,Saint-Thibault,118,77,0,1,0,0,4,5,34,2,0,0,0,7,0,0,0,0,0,9,1,0,0,0,0,1,0,0,8,0,3,0,0,0,1,0,1,0,0,0
FR_60599,Saint-Thibault,206,113,3,0,0,0,5,0,55,0,0,0,0,15,0,0,0,0,0,13,2,0,0,0,0,0,0,0,7,0,3,0,0,0,4,0,5,0,0,0
FR_77438,Saint-Thibault-des-Vignes,4643,2171,10,35,0,0,121,326,508,109,0,20,0,329,0,9,18,31,0,170,10,1,0,1,0,28,0,0,275,0,26,1,5,0,44,4,33,0,1,0
FR_34289,Saint-Thibéry,2224,1090,12,21,0,0,69,69,526,35,0,0,0,91,0,1,4,6,0,43,6,0,0,1,0,17,0,0,98,0,25,0,2,0,32,0,6,0,0,0
FR_51518,Saint-Thierry,495,351,9,2,0,0,23,9,103,17,0,0,0,64,0,3,2,3,0,33,0,0,1,0,0,4,0,0,49,0,4,0,2,0,7,0,8,0,0,0
FR_39495,Saint-Thiébaud,63,34,0,1,0,0,0,2,14,0,0,0,0,4,0,0,0,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2,0,2,0,2,0
FR_52455,Saint-Thiébault,188,141,10,7,0,0,6,2,60,2,0,0,0,16,0,1,0,3,0,11,0,0,0,0,0,1,0,0,11,0,8,0,0,0,2,0,0,0,0,0
FR_29267,Saint-Thois,545,310,3,4,0,0,11,34,95,20,0,0,0,31,0,0,0,5,0,8,3,0,0,1,0,4,0,0,49,0,17,0,1,0,8,0,8,0,0,0
FR_02696,Saint-Thomas,63,46,0,4,0,0,4,1,10,2,0,0,0,9,0,1,0,0,0,3,0,0,0,0,0,0,0,0,8,0,1,0,0,0,1,0,1,0,0,0
FR_31518,Saint-Thomas,514,318,3,4,0,0,18,20,118,21,0,0,0,22,0,0,2,2,0,14,3,0,1,0,0,6,0,0,34,0,24,0,2,0,8,0,9,0,0,0
FR_17410,Saint-Thomas-de-Conac,455,286,5,5,0,0,16,13,84,7,0,0,0,45,0,2,1,1,0,21,2,0,0,0,0,0,0,0,34,0,34,0,1,0,3,0,3,0,0,0
FR_53256,Saint-Thomas-de-Courceriers,149,96,5,1,0,0,5,6,25,8,0,0,0,20,0,0,2,2,0,10,0,0,1,0,0,1,0,0,5,0,3,0,0,0,1,0,0,0,0,0
FR_51519,Saint-Thomas-en-Argonne,35,29,0,1,0,0,0,0,20,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
FR_26331,Saint-Thomas-en-Royans,404,246,4,4,0,0,7,19,89,24,0,0,0,25,0,0,1,2,0,22,0,0,0,1,0,1,0,0,26,0,8,1,1,0,7,0,3,0,0,0
FR_42290,Saint-Thomas-la-Garde,517,316,8,8,0,0,12,18,125,11,0,0,0,39,0,1,1,1,0,28,3,0,0,0,0,3,0,0,38,0,7,0,0,0,5,0,4,0,0,0
FR_07300,Saint-Thomé,387,260,1,6,0,0,17,20,109,10,0,0,0,29,0,3,0,0,0,14,2,0,0,0,0,1,0,0,35,0,4,0,0,0,3,0,3,0,0,0
FR_29268,Saint-Thonan,1346,811,4,13,0,0,20,41,205,66,0,0,0,157,0,1,4,3,0,56,7,0,0,0,0,6,0,0,146,0,45,0,3,0,14,0,8,0,0,0
FR_35318,Saint-Thual,692,394,13,7,0,0,8,42,123,34,0,0,0,48,0,1,2,1,0,22,5,0,0,1,0,0,0,0,49,0,9,0,1,0,9,0,9,0,1,0
FR_35319,Saint-Thurial,1665,906,12,17,0,0,36,63,248,96,2,0,0,141,0,8,3,9,0,59,2,1,1,1,0,11,0,0,112,0,16,0,3,1,17,0,25,0,0,0
FR_56237,Saint-Thuriau,1577,885,6,22,0,2,36,47,269,40,0,0,0,178,0,0,1,10,2,70,6,0,1,1,0,0,5,0,113,0,29,0,13,0,16,0,6,0,0,0
FR_29269,Saint-Thurien,760,450,10,5,0,0,11,22,182,32,0,0,0,50,0,3,3,13,0,15,5,1,0,1,0,2,0,0,59,0,10,0,4,0,5,0,2,0,1,0
FR_29266,Saint-Thégonnec Loc-Eguiner,2456,1274,17,18,0,0,47,46,387,59,0,22,0,175,0,3,9,11,0,111,8,1,0,2,0,7,0,0,204,0,42,0,10,0,47,0,17,0,0,0
FR_22330,Saint-Thélo,312,169,5,5,0,0,7,14,46,2,0,0,0,22,0,0,0,1,0,30,2,0,0,0,0,1,0,0,19,0,8,0,0,0,2,0,2,0,1,0
FR_30300,Saint-Théodorit,388,232,2,4,0,0,17,14,104,10,0,0,0,19,0,0,1,3,0,6,0,0,0,1,0,2,0,0,29,0,5,0,0,0,9,0,2,0,0,0
FR_38462,Saint-Théoffrey,446,298,2,5,0,0,16,19,95,26,0,0,0,38,0,0,0,5,0,14,0,0,0,0,0,2,0,0,45,0,11,0,0,0,14,0,2,0,0,0
FR_62769,Saint-Tricat,648,385,2,15,0,0,15,13,146,16,0,1,0,64,0,0,0,1,0,31,2,0,0,0,0,0,0,0,33,0,24,0,0,0,11,0,5,0,0,0
FR_22332,Saint-Trimoël,390,220,11,7,0,0,8,12,63,11,0,0,0,31,0,0,0,1,0,17,0,0,0,1,0,2,0,0,39,0,10,0,0,0,4,0,1,0,0,0
FR_84120,Saint-Trinit,128,82,3,3,0,0,9,6,21,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,1,0,0,0,0
FR_01388,Saint-Trivier-de-Courtes,718,380,17,5,0,0,21,6,163,7,0,0,0,70,0,1,1,6,0,34,3,0,0,1,0,2,0,0,14,0,15,0,1,0,4,0,0,0,0,0
FR_01389,Saint-Trivier-sur-Moignans,1283,742,12,7,0,0,49,25,365,24,0,3,0,78,0,5,1,4,0,54,0,0,0,2,0,6,0,0,73,0,14,0,4,0,7,0,4,0,0,0
FR_33486,Saint-Trojan,273,152,4,1,0,0,4,17,60,3,0,3,0,18,0,0,0,1,0,3,0,0,0,0,0,2,0,0,22,0,10,0,0,0,2,0,1,0,0,0
FR_17411,Saint-Trojan-les-Bains,1033,608,7,4,0,0,34,24,162,41,0,0,0,113,0,3,2,2,0,49,2,0,0,2,0,3,0,0,116,0,13,0,1,0,13,0,8,0,1,0
FR_83119,Saint-Tropez,4132,2171,36,19,0,0,294,58,871,29,0,0,0,329,0,3,4,22,0,260,3,0,0,0,0,26,0,0,110,0,27,0,2,0,10,0,16,0,1,0
FR_56238,Saint-Tugdual,264,155,4,3,0,0,6,8,72,4,0,0,0,21,0,3,0,4,0,4,0,0,1,0,0,1,0,0,8,0,6,0,0,0,8,0,1,0,0,0
FR_72322,Saint-Ulphace,167,99,1,1,0,0,12,4,32,7,0,0,0,9,0,0,0,1,0,7,0,0,0,0,0,0,0,0,12,0,2,0,0,0,2,0,4,0,0,0
FR_68299,Saint-Ulrich,220,149,6,2,0,0,11,2,53,11,0,1,0,14,0,1,1,4,0,15,0,0,1,0,0,3,0,0,13,0,3,0,1,0,1,0,2,0,0,0
FR_35320,Saint-Uniac,410,233,6,6,0,0,7,19,60,17,0,1,0,34,0,1,2,0,0,19,0,0,0,1,0,0,0,0,41,0,3,0,0,0,8,0,3,0,0,0
FR_29270,Saint-Urbain,1254,743,11,6,0,0,26,49,185,52,0,1,0,114,0,5,1,11,0,49,7,0,0,1,1,4,0,0,159,0,17,0,1,0,19,0,11,0,0,0
FR_85273,Saint-Urbain,1499,699,11,18,0,0,36,24,321,27,0,0,0,75,0,0,2,6,0,40,3,0,0,1,0,6,0,0,59,0,26,0,3,1,18,0,7,0,0,0
FR_52456,Saint-Urbain-Maconcourt,524,294,4,2,0,0,9,8,194,6,0,0,0,23,0,0,0,2,0,14,2,0,0,0,0,3,0,0,13,0,7,0,0,0,1,0,1,0,0,0
