gisco_id,name,registered,turnout,invalid,blank,PR,PUSL,USR-PMP-FD,S.O.S. România,ARS,SENS,REPER,AUR,PDU,UDMR/RMDSZ,AD,PRM,CNR,Pîrvănescu,Gheorghe
RO_150196,Satu Mare,3578,1876,113,0,43,8,62,153,9,28,14,423,17,6,5,9,956,2,28
RO_150221,Siminicea,2334,1122,62,0,11,4,26,104,4,18,11,119,10,2,0,3,730,3,15
RO_150258,Slatina,4348,2621,32,0,4,0,1,30,0,2,6,65,5,2,0,1,2473,0,0
RO_150294,Straja,4559,2651,162,0,12,6,43,161,1,38,26,563,43,15,0,10,1533,1,37
RO_150310,Stroieşti,2709,1565,116,0,9,26,47,113,7,38,13,249,18,10,4,9,874,4,28
RO_150356,Stulpicani,4629,2709,238,0,8,15,27,151,4,14,17,297,22,10,6,7,1861,9,23
RO_150418,Suceviţa,2566,1460,109,0,91,7,36,105,5,33,22,209,14,5,8,9,795,1,11
RO_150445,Saru Dornei,3394,2248,98,0,20,8,58,145,4,54,40,288,20,17,5,12,1402,26,51
RO_150524,Todireşti,4440,2614,140,0,40,12,33,143,9,40,34,382,37,32,5,9,1644,8,46
RO_150588,Udeşti,6317,3319,298,0,26,11,117,228,25,56,35,819,35,27,11,21,1527,16,67
RO_150702,Ulma,1640,991,83,0,4,6,22,81,0,8,8,214,3,15,2,3,529,0,13
RO_150766,Vadu Moldovei,3773,2182,123,0,7,9,87,112,8,18,25,445,24,7,4,7,1265,9,32
RO_150891,Valea Moldovei,3163,2125,192,0,4,9,10,125,0,11,6,525,5,9,2,1,1215,0,11
RO_150935,Vama,4994,2826,188,0,21,16,95,183,10,68,41,495,49,19,10,14,1521,36,60
RO_150980,Vatra Moldoviţei,3559,2125,175,0,15,10,19,123,7,26,13,420,26,40,6,8,1190,14,33
RO_151022,Vereşti,5660,2550,195,0,14,16,56,163,7,28,27,598,23,14,4,12,1350,8,35
RO_151077,Vicovu de Jos,5215,2528,163,0,11,16,55,190,11,49,28,516,22,8,5,5,1400,10,39
RO_151095,Oraş Vicovu de Sus,12620,5358,312,0,30,25,85,324,9,47,45,1358,43,22,9,14,2898,23,114
RO_151120,Volovăţ,4366,2018,159,0,8,12,37,191,1,30,27,388,12,7,4,6,1100,7,29
RO_151157,Vultureşti,2745,1658,130,0,11,3,18,102,5,12,2,295,9,17,1,7,1017,4,25
RO_151246,Zamostea,2428,1435,97,0,9,4,53,84,5,30,8,164,12,10,2,8,928,1,20
RO_151344,Zvoriştea,4877,2180,125,0,20,28,67,107,2,33,19,231,28,31,4,9,1435,9,32
RO_151433,Comăneşti,1887,991,86,0,11,15,28,33,3,12,8,134,6,10,1,7,626,5,6
RO_151442,Iaslovăţ,3305,1361,114,0,2,1,24,104,5,15,7,381,16,5,2,2,661,7,15
RO_151451,Ciocaneşti,1243,810,32,0,11,6,30,55,0,16,8,146,21,2,0,5,451,6,21
RO_151460,Serbăuţi,2617,1421,181,0,6,6,78,103,0,25,7,465,1,21,2,10,503,6,7
RO_151479,Horodnic de Sus,4178,2013,166,0,25,8,54,126,8,31,29,472,32,7,3,10,1005,6,31
RO_151488,Fântâna Mare,2165,1160,85,0,3,3,45,80,3,21,9,199,21,19,0,6,620,10,36
RO_151497,Cosna,1223,909,26,0,6,1,28,53,2,11,23,129,17,1,21,3,579,2,7
RO_151503,Capu Câmpului,1898,1394,12,0,7,3,10,52,2,21,9,137,13,2,0,3,1106,3,14
RO_151512,Hânţeşti,3239,1810,141,0,8,11,30,138,3,26,8,213,10,8,4,3,1166,7,34
RO_151521,Burla,1728,929,105,0,4,2,13,50,0,7,10,175,11,6,0,2,533,1,10
RO_151530,Bălăceana,1174,630,49,0,4,1,10,47,2,3,3,71,3,4,1,0,419,2,11
RO_151549,Hartop,2082,1206,93,0,7,3,166,98,2,27,15,206,17,8,4,6,526,6,22
RO_151558,Voitinel,3603,1748,116,0,4,6,11,64,6,15,6,322,8,6,5,3,1154,5,17
RO_151567,Ciprian Porumbescu,1747,776,69,0,7,9,8,48,2,3,2,85,2,1,2,2,528,1,7
RO_151576,Berchisesti,2530,1597,109,0,9,3,37,66,3,25,10,209,15,14,2,0,1076,7,12
RO_151585,Poieni-Solca,1722,818,62,0,3,2,12,31,2,9,10,107,15,0,2,2,560,1,0
RO_151683,Municipiul Turnu Măgurele,21648,8393,410,0,202,58,489,453,30,125,121,1332,127,61,24,35,4728,45,149
RO_151709,Ciuperceni,1175,936,57,0,5,4,29,30,0,4,14,79,10,9,0,5,679,1,10
RO_151736,Islaz,3855,2245,138,0,55,19,113,62,4,25,19,260,9,21,3,12,1471,10,15
RO_151763,Lita,1998,1388,96,0,8,4,29,60,1,7,11,104,9,17,2,3,1026,5,6
RO_151790,Municipiul Alexandria,38951,16613,639,0,104,218,1174,858,93,383,345,2220,283,79,62,125,9505,118,392
RO_151816,Nanov,3054,1997,126,0,10,14,42,115,13,23,15,81,27,14,2,15,1462,11,27
RO_151834,Poroschia,3570,2449,134,0,8,13,61,81,3,20,7,552,11,16,2,5,1475,17,44
RO_151870,Municipiul Roşiori de Vede,23306,9248,488,0,48,73,1729,387,47,235,134,1312,93,37,24,52,4376,32,153
RO_151905,Oraş Videle,8608,5613,183,0,33,51,246,271,30,84,802,727,45,132,17,37,2835,18,78
RO_151932,Crevenicu,1031,765,41,0,3,2,22,36,1,3,6,180,4,1,1,2,450,0,13
RO_151978,Oraş Zimnicea,11539,5826,233,0,36,43,237,272,25,78,66,899,60,19,18,18,3724,14,84
RO_151996,Balaci,1133,957,46,0,5,0,8,38,3,3,6,324,2,3,0,5,510,3,1
RO_152038,Băbăiţa,2187,1619,80,0,3,1,9,41,0,4,2,204,6,7,3,3,1248,5,3
RO_152083,Blejeşti,2875,1864,66,0,7,5,31,125,3,6,26,284,7,8,1,7,1269,2,17
RO_152127,Bogdana,1640,1322,68,0,13,4,21,63,4,7,8,123,8,12,2,27,942,2,10
RO_152172,Botoroaga,3654,2962,105,0,13,7,22,97,5,18,15,447,6,7,4,5,2179,12,20
RO_152234,Bragadiru,2859,1806,68,0,5,1,33,50,0,6,8,258,9,7,1,4,1340,0,16
RO_152252,Brânceni,2180,1570,126,0,3,6,38,67,3,17,10,250,14,5,2,4,928,3,20
RO_152270,Bujoreni,706,369,15,0,2,3,16,19,1,5,2,40,1,2,0,1,259,1,2
RO_152314,Bujoru,1367,1154,161,0,9,9,11,53,0,6,11,143,3,10,1,6,717,1,6
RO_152332,Buzescu,3485,2233,191,0,16,4,25,54,2,7,10,185,4,6,3,7,1701,6,12
RO_152350,Călineşti,2333,2055,97,0,11,7,22,66,3,8,9,128,12,21,1,1,1653,2,14
RO_152412,Călmăţuiu,1257,954,52,0,5,3,7,25,2,2,5,174,5,10,1,5,655,1,2
RO_152467,Călmăţuiu de Sus,1525,1187,126,0,6,6,17,61,3,6,2,82,2,5,2,6,848,2,13
RO_152500,Cervenia,2222,1361,124,0,9,4,12,75,1,8,8,484,4,4,5,1,601,4,17
RO_152528,Ciolăneşti,1913,1292,84,0,6,6,30,67,4,16,3,217,7,7,1,8,820,4,12
RO_152564,Conţeşti,2456,1682,81,0,5,3,15,62,2,9,7,102,3,3,4,3,1377,1,5
RO_152582,Cosmeşti,1909,1460,96,0,5,4,5,57,1,3,9,105,3,1,1,0,1153,1,16
RO_152617,Crângeni,2019,1192,104,0,7,5,54,66,6,3,8,113,2,14,1,9,751,1,16
RO_152662,Crângu,1140,675,11,0,1,4,2,39,1,5,3,50,2,26,0,2,520,1,8
RO_152724,Dideşti,849,682,46,0,4,4,9,30,0,2,3,73,2,2,1,0,500,0,6
RO_152760,Dobroteşti,3322,1914,105,0,5,6,87,81,6,16,17,236,12,8,1,7,1305,4,18
RO_152797,Drăcşenei,1224,1074,75,0,5,1,13,16,3,5,13,72,5,1,1,2,654,2,8
RO_152868,Drăgăneşti de Vede,1614,1182,93,0,2,2,45,50,3,5,11,106,4,12,5,6,824,2,12
RO_152902,Drăgăneşti-Vlaşca,3034,1935,11,0,0,4,4,17,0,1,1,76,3,1,0,1,1805,1,10
RO_152948,Furculeşti,2582,1452,122,0,10,13,28,69,5,11,6,136,7,7,2,4,1013,4,15
RO_152993,Frumoasa,1492,1119,85,0,3,5,28,74,0,11,9,129,8,4,1,5,733,7,9
RO_153026,Gălăteni,1895,1522,147,0,11,7,7,68,2,5,7,173,4,32,3,4,1033,3,16
RO_153062,Gratia,1967,1403,56,0,3,2,30,71,2,20,13,133,14,3,0,3,1044,2,7
RO_153106,Izvoarele,1874,1154,51,0,4,7,16,67,1,15,11,128,2,5,0,5,823,2,17
RO_153124,Lisa,1659,1145,39,0,1,0,9,19,4,7,0,43,2,13,1,1,999,2,5
RO_153151,Lunca,2597,1545,83,0,4,3,36,40,2,7,5,424,4,8,2,3,919,2,3
RO_153204,Mavrodin,1898,1437,115,0,1,8,24,55,3,17,3,150,3,6,1,2,1032,5,12
RO_153240,Măgura,2045,1422,56,0,5,15,12,66,3,11,2,248,7,3,0,4,978,2,10
RO_153277,Măldăeni,3189,1893,80,0,6,10,39,84,6,20,13,400,7,4,6,10,1173,6,29
RO_153295,Mereni,1923,1231,77,0,7,7,9,28,1,5,4,133,1,5,0,3,939,3,9
RO_153339,Mârzăneşti,2759,2243,166,0,8,24,33,122,8,8,10,206,25,17,2,17,1587,5,5
RO_153384,Moşteni,1087,881,33,0,1,3,21,34,0,7,3,60,0,0,0,1,714,1,3
RO_153400,Năsturelu,1904,1348,148,0,6,4,8,59,0,13,5,191,4,2,2,1,895,4,6
RO_153437,Necşeşti,739,499,30,0,1,2,3,18,1,0,0,44,0,0,0,0,399,1,0
RO_153473,Olteni,2280,1739,78,0,4,3,489,27,0,5,0,432,9,4,4,0,638,2,7
RO_153507,Orbeasca,5629,3893,236,0,24,21,106,171,9,31,27,417,4,16,6,6,2757,4,51
RO_153543,Peretu,5530,3284,246,0,8,13,49,161,15,65,14,310,12,6,3,14,2283,24,61
RO_153561,Piatra,2284,1787,107,0,1,7,34,86,3,7,4,341,0,6,1,3,1170,10,7
RO_153589,Pietroşani,1953,1453,119,0,7,3,14,63,1,7,4,198,3,6,1,32,982,5,8
RO_153605,Plosca,4403,3059,174,0,19,3,52,75,5,20,26,375,5,13,18,9,2213,4,36
RO_153623,Plopii-Slăviteşti,1779,1527,129,0,7,9,91,71,2,1,3,452,6,8,5,7,719,2,15
RO_153696,Poeni,2147,1663,110,0,8,3,26,83,2,16,6,393,7,11,0,6,971,2,19
RO_153776,Vităneşti,2104,1451,42,0,2,1,24,21,0,3,5,183,3,5,1,1,1156,2,2
RO_153829,Putineiu,1461,1183,123,0,0,8,13,34,0,5,17,79,0,15,1,2,874,0,12
RO_153865,Rădoieşti,1486,1123,34,0,1,7,14,14,1,6,2,81,2,5,1,2,750,0,10
RO_153909,Răsmireşti,591,626,48,0,2,0,9,6,0,0,0,40,0,0,2,0,519,0,0
RO_153936,Salcia,1848,1249,65,0,4,3,36,22,1,8,4,247,8,12,0,3,831,1,4
RO_153972,Săceni,800,665,54,0,2,1,12,14,0,4,7,165,2,5,0,0,390,1,8
RO_154013,Scrioaştea,2962,2292,49,0,4,4,48,69,5,20,5,88,3,2,1,3,1971,2,18
RO_154068,Scurtu Mare,1142,1039,51,0,2,2,24,31,0,4,0,382,0,5,1,5,530,1,1
RO_154139,Seaca,1785,1215,68,0,8,2,16,30,0,3,9,91,0,15,2,4,959,1,7
RO_154166,Sfinţeşti,814,681,38,0,0,0,38,19,0,0,0,31,0,0,0,1,541,0,13
RO_154184,Segarcea-Vale,2210,1492,123,0,15,6,20,59,2,14,8,161,1,25,1,6,1032,4,15
RO_154228,Siliştea,1651,1257,72,0,3,4,46,94,4,10,2,149,7,12,1,3,822,7,21
RO_154282,Siliştea-Gumeşti,1811,1230,60,0,4,5,63,54,2,12,11,353,1,6,2,6,630,4,17
RO_154308,Sârbeni,1035,945,47,0,2,2,34,53,1,13,5,70,5,3,0,5,691,4,5
RO_154344,Slobozia Mândra,1186,902,34,0,28,2,11,28,1,3,1,74,3,14,1,2,695,1,4
RO_154380,Smârdioasa,1761,1189,67,0,5,9,11,37,0,11,1,158,0,22,0,1,856,3,8
RO_154415,Stejaru,1312,1045,17,0,4,3,8,24,0,5,2,277,3,4,1,1,689,3,4
RO_154460,Suhaia,1623,1352,92,0,3,13,10,63,1,11,3,118,4,10,0,3,1006,0,15
RO_154497,Ştorobăneasa,2320,1544,73,0,1,4,25,78,3,10,3,623,8,8,1,7,687,1,12
RO_154521,Talpa,1350,1176,86,0,3,7,33,33,1,3,1,82,5,4,0,4,901,8,5
RO_154585,Tătărăştii de Jos,2396,1469,145,0,17,7,79,101,2,13,11,213,12,25,4,2,796,9,22
RO_154665,Tătărăştii de Sus,2102,1519,84,0,9,7,20,77,1,11,9,151,7,10,0,8,1110,4,11
RO_154709,Toporu,1351,1068,12,0,4,1,0,17,1,2,1,35,2,1,0,0,992,0,0
RO_154736,Traian,1337,696,45,0,3,6,22,29,0,2,3,156,3,20,0,8,390,1,8
RO_154754,Trivalea-Moşteni,1897,1536,167,0,3,4,22,30,0,9,8,379,15,3,1,4,883,2,6
RO_154790,Troianul,2170,1544,176,0,17,6,185,88,5,30,12,164,7,12,6,10,767,9,24
RO_154834,Ţigăneşti,3887,2318,104,0,10,6,38,80,4,18,16,206,12,6,1,10,1774,6,27
RO_154852,Vedea,2165,1519,61,0,4,5,12,50,0,1,3,71,1,6,1,0,1299,3,2
RO_154914,Viişoara,1182,982,82,0,2,4,8,32,1,4,6,126,2,2,2,1,701,4,5
RO_154932,Vârtoape,1919,1605,65,0,7,3,8,16,3,0,0,146,0,0,0,0,1352,0,0
RO_154978,Zâmbreasca,1017,753,55,0,5,1,12,27,0,1,5,72,1,14,0,2,547,3,8
RO_154996,Nenciulesti,1828,1202,103,0,7,7,16,51,3,8,2,139,3,6,0,4,832,1,6
RO_155083,Beciu,1142,917,98,0,6,4,11,44,0,5,0,52,1,9,0,1,676,1,9
RO_155092,Beuca,933,793,56,0,4,2,28,19,0,3,3,64,6,12,0,10,582,0,4
RO_155109,Dracea,1192,757,17,0,2,0,14,17,0,9,2,68,1,1,0,6,615,1,4
RO_155118,Fântânele,1159,990,41,0,4,11,10,41,3,17,8,114,3,5,2,4,717,2,8
RO_155127,Frăsinet,1871,1376,85,0,3,3,26,67,0,11,0,162,7,3,0,1,996,4,8
RO_155136,Purani,1092,870,43,0,7,3,7,64,4,6,0,86,5,8,0,4,617,6,6
RO_155145,Saelele,1735,1153,40,0,2,1,15,30,1,2,0,89,2,13,0,0,954,1,3
RO_155154,Uda-Clocociov,1069,813,67,0,1,4,10,36,3,0,7,74,2,6,0,2,596,4,1
RO_155243,Municipiul Timişoara,256218,116959,3145,0,691,1314,28991,5118,453,7316,10653,15564,2803,4093,681,1037,29329,858,4893
RO_155261,Dumbrăviţa,16523,9579,179,0,40,63,2431,226,25,393,1599,1086,158,511,54,33,2332,51,398
RO_155289,Ghiroda,7501,4167,199,0,20,68,684,210,13,173,350,628,106,102,15,18,1370,41,170
RO_155314,Giroc,20454,10767,250,0,78,89,2184,467,24,587,1017,1470,285,230,49,102,3203,101,631
RO_155350,Municipiul Lugoj,37173,15716,626,0,109,240,2127,1133,80,436,676,2742,351,610,76,113,5858,109,429
RO_155403,Oraş Buziaş,6832,3166,163,0,32,190,215,162,20,64,73,617,63,58,17,17,1404,12,59
RO_155458,Oraş Deta,6416,2469,125,0,20,33,190,157,21,53,314,460,42,154,21,16,794,18,51
RO_155494,Oraş Jimbolia,10857,4151,229,0,28,35,323,276,19,83,95,990,94,365,22,101,1356,24,111
RO_155528,Oraş Sânnicolau Mare,11474,5377,224,0,24,548,688,277,24,108,116,810,125,282,15,33,1944,15,144
RO_155546,Balint,1252,809,59,0,6,7,127,84,10,13,16,110,14,103,3,9,229,3,16
RO_155591,Banloc,2450,1250,95,0,7,5,55,58,1,15,15,168,8,22,4,3,779,3,12
RO_155662,Bara,288,483,30,0,1,1,126,47,0,3,3,57,5,17,1,2,180,2,8
RO_155724,Beba Veche,1210,737,29,0,3,8,19,38,0,11,7,150,13,56,1,1,391,2,8
RO_155760,Becicherecu Mic,2755,1377,96,0,8,31,153,76,8,26,41,226,26,21,6,9,612,4,34
RO_155797,Belinţ,2066,1447,72,0,8,10,160,100,2,35,17,157,32,10,2,4,812,6,20
RO_155840,Bethausen,2254,1573,151,0,19,117,157,205,16,21,23,330,22,31,3,15,433,1,29
RO_155911,Biled,3437,1862,122,0,12,186,160,102,2,38,42,284,24,24,8,10,790,3,55
RO_155957,Bârna,1150,821,100,0,3,12,17,72,0,2,6,132,5,5,0,5,438,7,17
RO_156035,Bogda,422,320,8,0,2,2,30,14,4,2,17,55,4,3,0,1,172,2,3
RO_156106,Boldur,1983,1480,65,0,10,30,232,97,2,15,27,170,19,16,2,9,756,2,28
RO_156151,Brestovăţ,552,475,26,0,1,61,37,14,0,8,3,70,6,7,11,6,224,0,1
RO_156213,Cărpiniş,4549,1758,102,0,6,10,153,120,9,27,20,300,34,32,13,7,886,6,33
RO_156259,Cenad,3841,1743,141,0,8,15,838,149,0,27,13,161,14,90,4,2,257,1,23
RO_156277,Cenei,2522,1389,68,0,6,37,68,107,5,20,23,245,26,80,5,7,676,4,12
RO_156311,Chevereşu Mare,2045,1027,21,0,5,3,56,46,2,5,26,191,15,19,4,9,609,2,14
RO_156357,Oraş Ciacova,4486,2624,202,0,17,13,173,186,14,43,35,306,27,59,8,13,1436,14,78
RO_156437,Comloşu Mare,4315,2010,165,0,12,12,48,166,3,25,23,316,18,35,7,7,1141,7,25
RO_156473,Coşteiu,3147,2009,111,0,13,18,198,165,8,26,33,255,31,204,26,8,870,8,35
RO_156534,Criciova,1322,1089,46,0,3,3,23,53,3,11,10,306,8,16,0,3,582,3,19
RO_156589,Curtea,1017,823,49,0,3,11,78,51,0,3,16,149,14,9,0,3,426,5,6
RO_156623,Darova,2720,1598,120,0,9,32,247,102,5,16,101,295,20,21,3,8,573,5,41
RO_156669,Denta,2674,1645,93,0,7,7,48,79,5,19,31,252,27,45,46,19,936,10,21
RO_156712,Dudeştii Vechi,3548,2167,228,0,19,9,133,130,7,27,43,468,41,117,21,5,883,8,28
RO_156767,Dumbrava,2230,1419,85,0,10,13,73,127,4,27,15,244,14,204,7,6,566,4,20
RO_156801,Oraş Făget,5935,3533,211,0,9,48,120,277,11,40,56,780,33,84,5,13,1781,8,57
RO_156927,Fârdea,1386,1122,58,0,2,20,39,62,3,14,5,215,10,14,1,2,651,5,18
RO_157004,Foeni,1468,877,35,0,2,0,28,76,4,22,9,103,6,64,1,1,504,3,19
RO_157031,Gavojdia,2376,1360,57,0,3,13,80,98,4,8,7,212,18,8,5,12,801,4,30
RO_157086,Oraş Gătaia,5269,2465,154,0,13,14,85,122,9,28,36,436,40,218,9,10,1214,12,65
RO_157193,Ghizela,987,969,80,0,6,4,69,68,3,12,13,129,12,16,0,1,541,1,14
RO_157246,Giarmata,6422,3123,136,0,28,41,352,209,22,82,127,591,100,39,15,30,1240,23,88
RO_157273,Giera,1124,601,63,0,2,34,37,54,2,4,3,81,4,50,0,1,257,2,7
RO_157317,Giulvăz,2492,1154,59,0,5,4,110,154,10,34,12,240,8,14,5,4,468,5,22
RO_157362,Jamu Mare,2369,1404,83,0,7,7,68,86,0,5,22,199,30,16,13,7,837,7,17
RO_157424,Jebel,3075,1774,83,0,10,11,71,133,2,19,45,369,41,22,10,12,895,6,45
RO_157451,Lenauheim,5073,2213,178,0,4,18,371,202,2,30,31,425,25,37,3,5,824,11,47
RO_157497,Liebling,3339,1741,101,0,15,13,164,104,4,29,25,492,30,28,5,29,647,13,42
RO_157530,Lovrin,3314,1390,84,0,8,8,85,87,3,29,23,225,32,15,2,11,747,3,22
RO_157585,Margina,1798,1095,50,0,15,16,56,72,7,16,8,256,11,8,2,6,555,3,14
RO_157683,Maşloc,1973,1280,109,0,8,8,40,103,2,14,16,343,14,9,6,9,568,13,18
RO_157736,Mănăştiur,1337,939,69,0,6,25,81,109,6,37,6,183,10,60,4,4,314,3,22
RO_157781,Moraviţa,2212,1174,74,0,7,15,71,88,4,22,7,155,13,7,2,5,684,3,17
RO_157834,Moşniţa Nouă,13977,8527,241,0,35,73,1659,379,45,284,906,1217,221,372,50,74,2476,63,429
RO_157898,Nădrag,2295,1287,54,0,7,11,127,119,1,31,5,129,10,39,7,5,716,3,23
RO_157923,Niţchidorf,1356,842,42,0,6,19,98,40,4,21,7,71,15,4,1,2,495,1,16
RO_157969,Ohaba Lungă,778,681,58,0,3,27,141,51,1,15,5,85,3,8,0,3,274,2,5
RO_158010,Orţişoara,3835,2324,128,0,10,176,214,193,11,54,51,408,53,38,9,16,872,13,78
RO_158065,Peciu Nou,4809,2426,103,0,24,14,232,185,12,35,55,445,45,36,17,12,1152,12,47
RO_158109,Periam,4130,1765,96,0,15,20,149,171,5,53,26,303,28,27,9,9,801,6,47
RO_158136,Pietroasa,838,647,47,0,4,4,15,16,0,2,2,114,2,3,0,1,429,0,8
RO_158181,Pişchia,2714,1799,65,0,9,45,76,114,3,14,34,259,29,18,12,7,1070,6,38
RO_158243,Racoviţa,2416,1901,122,0,11,81,112,122,3,19,34,277,17,21,5,10,1043,1,23
RO_158314,Oraş Recaş,8250,4691,260,0,31,484,350,464,18,53,74,611,67,110,21,23,2001,18,106
RO_158396,Remetea Mare,2583,1709,70,0,32,42,243,140,6,46,55,315,43,37,13,17,606,3,41
RO_158449,Sacoşu Turcesc,2829,1977,129,0,11,25,131,120,3,26,42,364,24,103,5,23,920,10,41
RO_158528,Satchinez,4182,2269,113,0,7,31,350,201,8,17,29,447,30,29,10,13,922,5,57
RO_158564,Săcălaz,9506,5373,230,0,19,38,541,303,10,152,185,1439,106,75,20,35,2024,26,170
RO_158608,Secaş,287,208,24,0,2,4,22,8,1,3,2,24,4,0,1,1,108,1,3
RO_158653,Sânandrei,6881,3547,125,0,21,90,513,228,14,102,157,880,91,84,20,15,1061,21,125
RO_158699,Sânmihaiu Român,7600,4153,125,0,22,22,566,235,12,99,165,857,110,92,21,58,1596,18,155
RO_158733,Sânpetru Mare,2752,1604,121,0,10,10,50,111,5,33,8,524,11,14,4,5,675,2,21
RO_158779,Şag,4378,2928,92,0,23,35,299,138,14,75,208,390,83,141,28,18,1269,17,98
RO_158804,Ştiuca,1779,1080,53,0,2,2,47,78,1,14,10,400,15,4,2,1,421,4,26
RO_158859,Teremia Mare,3777,1776,191,0,10,23,78,164,6,28,23,300,27,61,7,12,791,12,43
RO_158895,Tomeşti,1675,1146,69,0,2,39,27,35,2,14,11,310,9,13,1,7,598,2,7
RO_158966,Topolovăţu Mare,2133,1266,69,0,12,24,125,163,9,12,28,404,25,30,12,8,315,7,23
RO_159035,Tormac,2368,1364,109,0,10,2,53,183,4,8,16,135,12,309,5,4,491,3,18
RO_159071,Traian Vuia,1730,1047,58,0,9,39,50,111,2,4,9,344,3,10,2,2,393,2,9
RO_159142,Uivar,2524,1252,45,0,2,3,34,70,1,5,12,363,12,82,2,2,600,2,17
RO_159213,Variaş,5322,2703,153,0,18,21,82,193,11,58,34,518,44,97,7,11,1385,6,65
RO_159259,Victor Vlad Delamarina,2281,1281,76,0,4,30,160,98,7,10,19,213,16,14,5,10,599,3,17
RO_159339,Voiteg,2006,1178,81,0,7,9,46,86,3,14,17,285,26,11,8,7,544,6,28
RO_159366,Birda,1723,962,53,0,6,4,22,47,2,9,11,113,7,5,1,1,674,0,6
RO_159375,Checea,1749,863,54,0,0,4,24,46,0,30,2,172,11,15,3,1,492,4,5
RO_159384,Dudeştii Noi,3132,1864,68,0,12,96,583,101,5,31,42,236,34,14,13,12,550,10,57
RO_159393,Fibis,1452,1009,53,0,5,6,87,98,3,17,13,169,25,21,2,4,454,12,40
RO_159400,Ghilad,1725,1022,61,0,6,8,79,45,4,8,11,185,10,16,2,5,553,2,23
RO_159419,Gottlob,2179,1091,103,0,7,5,42,68,2,27,14,183,11,10,2,3,585,3,26
RO_159428,Iecea Mare,2341,1710,104,0,18,6,48,113,2,14,21,212,15,13,0,7,1111,0,26
RO_159437,Parta,2113,1381,4,0,8,11,118,68,1,35,41,206,37,21,5,9,779,4,34
RO_159446,Pădureni,1772,1313,72,0,5,10,54,99,2,23,17,183,17,21,1,14,765,3,27
RO_159455,Saravale,2141,1391,187,0,6,54,161,106,4,13,2,159,21,12,4,7,619,10,24
RO_159464,Şandra,2559,1463,82,0,10,62,118,104,7,48,20,339,32,7,9,12,575,5,33
RO_159473,Tomnatic,3054,1293,113,0,1,6,68,124,5,21,9,171,13,15,1,6,712,6,22
RO_159482,Valcani,1109,532,40,0,4,22,26,53,4,0,7,138,12,5,1,3,212,0,5
RO_159491,Livezile,1327,629,41,0,3,0,17,55,4,6,7,124,2,7,2,2,347,2,10
RO_159507,Pesac,1828,924,78,0,4,3,15,48,3,5,4,242,13,3,17,2,474,2,11
RO_159516,Bucovăţ,2300,1630,44,0,9,67,322,68,5,34,73,243,26,21,4,14,637,7,56
RO_159525,Otelec,1514,641,34,0,7,1,62,28,3,9,11,68,4,153,2,3,241,1,14
RO_159614,Municipiul Tulcea,67657,28241,942,0,256,246,2324,2525,268,907,1876,5604,778,150,120,250,10812,274,908
RO_159650,Oraş Babadag,7595,3878,316,0,23,19,86,302,12,25,39,582,56,37,7,22,2275,16,61
RO_159687,Oraş Isaccea,4046,2252,82,0,14,9,104,157,8,32,52,833,37,6,10,16,845,5,42
RO_159730,Oraş Măcin,8451,3726,225,0,39,21,242,347,22,92,84,618,62,13,5,31,1810,23,92
RO_159767,Oraş Sulina,3114,1763,92,0,20,16,183,96,11,36,138,414,41,6,10,22,626,11,41
RO_159785,Baia,3641,2514,166,0,30,3,48,169,8,20,20,322,24,29,6,17,1609,21,22
RO_159847,Beidaud,1258,756,57,0,3,4,17,66,4,0,12,121,2,3,1,6,456,2,2
RO_159883,C.A. Rosetti,575,319,28,0,3,4,29,29,1,2,7,70,3,5,0,4,128,1,5
RO_159945,Carcaliu,2376,947,112,0,3,2,16,88,6,3,10,122,9,4,1,6,551,4,10
RO_159963,Casimcea,2165,1446,147,0,7,8,28,62,5,13,8,135,11,15,4,5,983,0,15
RO_160047,Ceatalchioi,552,429,30,0,4,1,8,60,2,4,10,53,8,7,1,3,225,1,12
RO_160092,Ceamurlia de Jos,1974,950,78,0,6,8,22,77,3,6,4,139,6,12,0,8,567,7,7
RO_160127,Cerna,2909,1861,101,0,12,10,26,96,12,28,20,577,19,8,1,8,904,8,29
RO_160172,Chilia Veche,1498,883,44,0,6,2,85,69,8,12,20,221,6,8,3,8,368,5,18
RO_160225,Ciucurova,1679,862,86,0,6,4,16,96,1,4,17,137,3,6,3,8,462,7,6
RO_160261,Crişan,946,654,43,0,4,2,52,48,8,8,37,129,9,7,1,5,284,3,14
RO_160305,Dăeni,1539,922,70,0,4,5,6,48,4,3,8,142,14,0,1,4,610,1,2
RO_160323,Dorobanţu,1030,602,33,0,5,3,32,25,4,11,5,167,5,4,1,1,293,1,12
RO_160387,Frecăţei,2934,1753,105,0,37,6,40,213,8,14,34,243,20,5,11,14,975,4,23
RO_160430,Greci,4094,1907,116,0,14,15,68,175,12,39,34,296,22,8,3,11,1037,11,46
RO_160458,Grindu,1066,708,22,0,2,6,0,186,1,5,2,74,1,2,1,0,398,1,7
RO_160476,Hamcearca,1008,784,57,0,3,2,17,39,1,9,10,122,9,11,0,3,490,1,10
RO_160528,Horia,1071,741,36,0,4,1,17,52,6,9,11,235,6,5,0,7,338,1,13
RO_160564,Izvoarele,1620,1230,121,0,8,3,12,51,0,16,23,155,11,4,1,4,801,0,20
RO_160617,Jijila,4394,2124,122,0,12,8,83,147,14,51,63,385,16,15,2,10,1152,9,35
