gisco_id,name,registered,turnout,invalid,blank,UUR,FCER,Andreicuț,Puiu-Barraud,USR (2016),FD,UDMR/RMDSZ,PSD,AUR,SENS,REPER,RîA,S.O.S. România,PER,PNCR,ANC,PSDI,ARS,POT,DREPT,USR (1989),UPR,UBBR,UCRR,CRLR,ALAR (1999),UDSCR,UAR,UDTR,AMR,RO.AS.IT.,UER,FCR,APR-PE,UCR,FDGR/DFDR,UDTTMR,PNL,PNR [Partidul Nouă Românie],PPR,PRR,ADN,PLAN,PD,Hagimă,Banu-Muscel,PUGD,PP,Stoian,Secară,Curtean,Szűcs,Baciu [Gheorghe-Damian Baciu],PV,Iusein,Negoiță,Ion,Iancu,Toader,Karani,Sărmaș,Boșneagu,Tîrnoveanu,Ciobanu,POC,Dan [Aurelian-Leonard Dan],Dămureanu,Ștefan,Fanaca,Rusu,PNȚCD,Dumitrică,Olărașu,Cazacu,Moldovanu,Stegaru,Burlea,PPU,Voinea,Vlașin,Cirț,Măneanu,Tița,Renghea,Dan [Roberto Dan],David,Dumitru [Bogdan Dumitru],Dinulescu,Andrei-Ionuț Neșculescu,Bodnar,Drăgan,Balaș,Abrudan,Mocanu Gollent,Spiru,Spiridon [Silvian-Andrei Spiridon],Lisaru,Stancu,Pîrvulescu,Aga
RO_103764,Ileana,2388,1062,105,8,0,0,0,0,42,3,1,517,220,11,2,7,73,3,5,0,1,1,25,1,1,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,26,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_103862,Ion Roată,2833,1234,61,16,1,0,0,0,40,14,3,150,202,14,5,0,80,2,4,7,0,5,0,7,1,0,2,0,1,4,1,2,1,3,2,2,0,13,2,0,0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_103899,Izvoarele,3158,1759,20,2,0,0,0,0,32,12,2,270,191,4,5,1,78,6,1,3,2,2,44,0,0,0,1,0,0,2,0,0,0,0,0,2,0,3,0,3,0,1051,9,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_103960,Jilavele,2604,939,23,4,0,0,0,0,72,11,2,311,262,24,4,2,114,5,3,3,0,0,0,15,1,0,0,0,1,5,0,0,0,1,1,1,0,2,0,1,0,53,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_103997,Joiţa,3482,1729,34,3,1,0,0,0,262,38,4,265,391,38,22,3,129,3,5,1,4,6,140,26,1,3,0,0,0,2,0,0,0,3,1,2,0,1,0,0,0,312,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_104047,Letca Nouă,2794,1525,52,29,0,0,0,0,20,3,4,200,188,2,0,0,70,8,2,2,5,0,58,2,1,0,1,0,0,3,0,0,0,1,0,1,1,1,0,0,0,853,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_104083,Luica,1688,762,31,2,0,0,0,0,20,3,1,134,98,11,1,5,49,0,1,0,5,0,36,2,0,0,0,0,1,1,0,1,0,1,0,1,0,1,2,0,0,344,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_104118,Mihai Bravu,1996,1173,25,3,0,1,0,0,24,6,7,148,200,13,3,2,66,3,1,0,4,1,66,3,1,0,0,0,1,1,0,1,0,3,0,0,0,2,0,0,1,567,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_104136,Oraş Mihăileşti,6338,3651,54,17,0,0,0,0,113,33,6,607,565,50,25,1,183,8,1,6,16,5,150,14,2,0,1,0,3,2,1,1,0,4,1,5,1,2,0,1,0,1730,16,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_104181,Mânăstirea,4184,1947,109,16,0,1,0,0,69,15,11,893,390,32,3,19,156,5,13,0,8,1,81,8,0,0,0,1,0,3,0,7,0,0,1,2,0,2,1,2,1,82,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_104225,Mârşa,2125,945,28,4,3,0,0,0,40,5,1,141,217,12,0,1,73,3,6,4,2,2,38,0,0,0,0,0,0,3,0,1,0,1,1,1,1,0,0,1,0,341,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_104243,Moara Vlăsiei,5553,3084,63,3,2,1,0,0,285,34,2,324,571,100,44,1,212,9,2,5,4,1,303,33,1,1,0,0,3,1,0,0,0,2,0,0,1,2,1,1,0,1026,5,27,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_104270,Moviliţa,2040,812,22,3,0,0,0,0,58,11,2,256,266,19,5,2,64,1,2,1,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,71,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_104323,Nana,1865,742,62,7,0,0,0,0,35,4,0,306,142,16,3,6,55,0,11,0,1,1,23,5,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,49,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_104341,Nicolae Bălcescu,1444,853,73,8,0,2,0,0,14,11,1,396,142,3,2,4,61,3,10,0,3,0,24,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,82,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_104387,Niculeşti,3425,1633,51,17,2,0,0,0,71,27,2,692,301,17,4,7,240,0,2,1,12,6,98,14,1,0,0,0,0,6,1,1,0,1,2,1,3,6,2,0,3,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_104421,Nuci,2394,1465,51,7,0,0,0,0,54,172,2,152,203,10,2,1,72,5,3,5,4,0,86,8,6,1,0,0,1,2,1,1,0,1,0,2,1,3,0,0,0,592,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_104485,Ogrezeni,3818,1793,59,10,0,0,0,0,127,12,2,289,367,63,5,3,123,4,5,5,6,4,113,16,1,0,0,0,0,0,1,2,1,3,1,0,1,1,1,0,0,544,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_104519,Oinacu,3156,1937,21,9,0,1,0,0,16,14,0,182,123,11,3,1,62,1,0,0,3,3,38,6,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1428,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_104546,Periş,6316,3378,85,10,0,0,0,0,354,48,2,466,663,100,31,2,289,17,23,5,7,0,311,70,3,1,1,0,1,1,1,0,1,4,1,0,0,2,2,2,0,824,3,23,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_104582,Petrăchioaia,2976,1539,44,7,0,0,0,0,106,9,4,158,390,27,5,0,152,2,4,2,6,3,119,19,2,0,0,1,0,1,0,0,0,3,2,1,0,2,0,0,0,454,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_104635,Plătăreşti,2619,1229,91,2,1,0,0,0,55,9,7,550,276,22,4,7,82,2,3,0,2,1,51,12,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0,1,0,34,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_104680,Prundu,3304,1646,46,9,1,0,0,0,26,14,4,163,350,25,1,4,78,5,4,6,3,2,72,5,2,0,1,0,2,4,0,0,0,3,0,0,0,3,0,2,1,792,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_104715,Putineiu,1949,1101,24,8,1,0,0,0,33,5,3,193,167,6,3,5,69,2,1,4,3,3,42,2,3,0,0,1,0,1,1,0,1,2,0,0,0,2,1,0,0,502,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_104751,Radovanu,3221,1559,49,9,0,1,0,0,64,14,1,319,291,32,8,8,62,2,3,0,2,2,80,12,1,1,2,0,0,0,0,0,1,2,0,1,0,1,0,1,1,571,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_104788,Răsuceni,1762,863,16,0,0,0,0,0,15,15,2,133,71,0,0,1,46,0,0,2,1,1,18,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,522,4,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_104831,Roata de Jos,6393,3043,103,21,3,2,0,0,118,23,8,511,688,47,14,5,195,5,7,8,5,8,196,15,0,0,1,0,0,4,0,2,0,5,0,2,1,3,0,2,1,1003,18,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_104886,Săruleşti,2296,1246,88,27,1,2,0,0,29,7,3,636,204,5,1,7,94,4,56,0,2,3,28,3,0,0,1,0,0,2,0,1,1,4,1,2,1,1,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_104975,Schitu,1478,978,29,11,0,0,0,0,13,7,3,123,130,9,3,0,50,2,1,3,5,3,30,2,0,0,0,0,0,4,0,0,0,0,2,3,0,1,0,1,0,533,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_105026,Sineşti,2393,1097,68,6,1,0,0,0,129,7,0,334,284,58,10,4,116,2,3,5,0,2,0,11,0,0,0,1,0,0,0,1,0,1,1,0,0,0,2,0,1,43,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_105106,Singureni,2325,1136,30,6,1,1,0,0,25,6,1,154,177,10,4,1,63,0,0,7,17,0,30,1,1,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0,570,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_105142,Slobozia Moară,1723,939,11,5,0,0,0,0,50,15,2,296,176,13,2,3,77,0,0,1,5,3,75,0,0,0,0,0,0,1,1,0,1,2,1,0,0,0,0,0,1,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_105160,Snagov,7432,4027,91,7,1,1,0,0,465,102,11,732,660,114,51,5,229,18,8,10,11,0,335,47,0,0,2,1,2,1,0,2,0,5,1,1,0,2,1,0,0,1051,5,35,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_105222,Sohatu,1982,971,49,14,0,0,0,0,29,8,1,198,116,11,0,7,62,3,6,0,3,1,27,7,0,0,3,0,0,3,0,0,0,1,0,1,0,0,1,0,0,412,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_105259,Spanţov,3675,1849,52,7,2,1,0,0,54,9,3,253,268,20,7,18,139,5,11,0,8,2,50,13,1,0,0,1,1,3,0,0,0,2,1,1,0,4,0,1,0,892,7,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_105295,Stăneşti,2483,1268,45,7,0,0,0,0,36,9,12,257,219,14,0,8,103,2,12,1,4,3,53,1,1,0,2,0,1,0,1,1,0,1,2,0,1,0,0,0,1,455,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_105348,Stoeneşti,1678,1013,28,6,1,0,0,0,20,12,0,149,155,1,1,1,32,0,2,0,2,1,42,4,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,543,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_105384,Şoldanu,2527,812,39,7,1,0,0,0,48,2,8,252,175,44,5,5,55,2,2,0,4,0,28,1,2,0,0,0,0,2,1,3,0,0,2,0,0,3,1,0,1,110,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_105419,Ştefăneştii de Jos,9336,4448,69,20,0,2,0,0,757,68,13,405,722,114,54,10,389,18,8,9,13,4,259,34,3,0,3,0,3,2,1,3,4,6,4,0,1,19,0,1,8,1378,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_105455,Tămădău Mare,1963,765,44,6,0,2,0,0,48,6,1,280,176,10,5,0,84,2,4,0,3,1,38,2,3,0,0,0,0,1,0,3,0,0,1,0,0,0,1,0,0,36,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_105534,Tărtăşeşti,4720,2529,33,18,1,0,0,0,338,47,3,770,507,125,19,3,189,5,6,3,10,3,182,32,1,0,6,0,2,2,0,0,3,4,2,2,2,6,2,0,0,185,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_105570,Tunari,8351,5269,181,5,0,1,0,0,1113,86,10,1559,794,172,105,7,243,13,9,8,11,1,280,45,2,1,1,0,3,2,0,3,2,5,0,6,5,5,1,0,2,528,4,40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_105605,Ulmeni,4152,1896,35,16,1,1,0,0,47,11,3,316,248,39,4,11,82,3,3,0,11,3,82,12,0,1,0,2,2,1,1,10,0,2,3,4,1,0,1,1,1,923,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_105623,Ulmi,6111,2657,68,12,0,1,0,0,269,44,5,391,795,94,19,5,216,3,37,8,9,12,272,34,4,2,1,1,0,6,0,0,2,7,1,1,1,3,0,1,4,270,12,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_105712,Valea Argovei,1840,782,42,7,0,1,0,0,50,2,0,360,165,6,6,3,44,1,9,0,7,1,31,6,0,0,0,0,1,1,0,0,0,0,1,1,0,3,0,0,0,23,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_105776,Valea Dragului,2213,974,44,7,0,0,0,0,39,7,5,166,247,12,1,2,69,1,0,2,3,1,44,11,0,0,1,0,0,0,0,2,0,1,0,0,1,2,0,0,1,295,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_105794,Valea Măcrişului,1326,628,44,16,0,0,0,0,22,8,1,292,117,14,1,1,29,1,2,3,0,6,0,4,1,0,2,0,0,1,0,0,1,1,0,0,0,2,0,0,1,20,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_105829,Vasilaţi,3277,1179,37,2,1,0,0,0,83,11,0,372,333,28,2,16,139,5,11,0,7,2,61,6,0,0,0,0,0,1,0,1,1,4,0,0,0,3,0,0,0,41,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_105874,Vărăşti,4661,2298,91,33,0,1,0,0,84,13,1,424,330,23,6,4,166,5,0,8,8,6,92,8,1,0,2,0,0,4,3,2,1,1,0,4,2,5,0,1,2,938,3,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_105909,Vedea,2460,1386,26,2,0,1,0,0,26,7,1,223,146,11,2,2,47,3,1,3,3,0,22,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,846,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_105936,Vidra,7626,3379,140,19,0,0,0,0,331,28,8,466,710,95,26,1,270,12,7,9,15,5,247,28,2,1,2,0,1,1,0,3,0,7,1,2,1,5,1,0,0,883,5,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_105972,Vânătorii Mici,3710,1853,54,17,0,0,0,0,65,25,5,279,334,27,8,5,176,5,4,4,2,1,122,13,3,0,1,0,0,5,0,0,1,7,1,2,0,2,0,1,2,661,10,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_106318,Municipiul Baia Mare,117464,53004,581,75,119,31,0,0,8956,1117,4366,9164,6828,2036,538,238,2297,358,282,178,155,68,2751,546,9,7,10,26,6,16,19,55,0,26,17,11,2,41,9,28,6,7216,72,178,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2771,1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_106363,Groşi,3297,1670,17,3,6,0,0,0,247,64,30,237,269,49,17,12,66,12,11,6,9,1,109,13,0,0,1,1,0,0,2,1,0,3,1,0,1,0,0,0,0,355,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_106407,Recea,6415,3612,46,2,7,1,0,0,406,145,97,699,631,95,28,17,143,21,15,16,7,5,253,38,0,0,0,1,0,0,0,0,0,1,1,1,0,3,1,1,0,625,2,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_106461,Oraş Tăuţii-Măgherăuş,8520,4504,55,5,7,1,0,0,599,108,368,580,711,121,31,15,278,34,24,24,17,4,309,42,1,0,0,2,0,4,30,9,1,2,3,4,0,2,0,2,1,807,4,16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_106559,Municipiul Sighetu Marmaţiei,35587,13414,293,24,151,28,0,0,966,213,1428,2880,2486,314,57,36,869,92,47,28,67,16,789,95,3,2,4,5,3,11,3,6,2,5,3,2,4,8,4,5,6,1426,21,35,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_106620,Sarasău,2379,1021,26,3,5,0,0,0,49,33,2,305,182,31,2,0,70,106,2,0,4,2,55,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,62,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_106648,Vadu Izei,2527,1180,47,4,5,0,0,0,55,13,5,467,248,20,2,3,65,4,1,2,5,0,65,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
