gisco_id,name,registered,turnout,invalid,blank,KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19,KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYTÓW RENCISTÓW - ZPOW-601-21/19,KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19,KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19,KOMITET WYBORCZY PRAWICA - ZPOW-601-20/19,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19,KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA - ZPOW-601-17/19,KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19,KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19,KOMITET WYBORCZY WYBORCÓW MNIEJSZOŚĆ NIEMIECKA - ZPOW-601-15/19
PL_1002301570801,Baranów,6274,3917,63,0,1193,0,231,426,0,1741,0,263,0,0
PL_1002301570802,Bralin,4693,3014,64,0,881,0,168,267,0,1328,0,306,0,0
PL_1002301570803,Kępno,19083,11772,122,0,4277,0,636,1019,0,4605,0,1113,0,0
PL_1002301570804,Łęka Opatowska,4149,2488,53,0,711,0,117,299,0,1168,0,140,0,0
PL_1002301570805,Perzów,2995,1691,24,0,563,0,97,136,0,722,0,149,0,0
PL_1002301570806,Rychtal,3053,1650,37,0,384,0,109,218,0,774,0,128,0,0
PL_1002301570807,Trzcinica,3888,2371,52,0,840,0,99,180,0,1121,0,79,0,0
PL_1002301580901,Koło,17099,10261,135,0,2482,57,663,755,0,4528,0,1641,0,0
PL_1002301580902,Babiak,6327,3414,73,0,256,13,139,514,0,2079,0,340,0,0
PL_1002301580903,Chodów,2578,1295,33,0,84,6,72,218,0,795,0,87,0,0
PL_1002301580904,Dąbie,5121,2825,49,0,238,14,125,228,0,1954,0,217,0,0
PL_1002301580905,Grzegorzew,4516,2507,43,0,308,9,123,222,0,1605,0,197,0,0
PL_1002301580906,Kłodawa,10214,5440,104,0,878,18,310,420,0,3103,0,607,0,0
PL_1002301580907,Koło,5971,3520,33,0,585,12,201,281,0,2061,0,347,0,0
PL_1002301580908,Kościelec,5344,3062,63,0,358,13,150,291,0,1914,0,273,0,0
PL_1002301580909,Olszówka,3641,1922,48,0,147,9,105,168,0,1318,0,127,0,0
PL_1002301580910,Osiek Mały,4782,2605,29,0,221,3,197,285,0,1683,0,187,0,0
PL_1002301580911,Przedecz,3283,1646,41,0,164,6,98,186,0,976,0,175,0,0
PL_1002301581001,Golina,9603,5524,68,0,1112,30,312,483,0,2930,0,589,0,0
PL_1002301581002,Grodziec,4096,2082,34,0,234,15,94,208,0,1269,0,228,0,0
PL_1002301581003,Kazimierz Biskupi,9024,5304,83,0,947,27,287,560,0,2767,0,633,0,0
PL_1002301581004,Kleczew,7889,4481,101,0,426,22,269,531,0,2765,0,367,0,0
PL_1002301581005,Kramsk,8906,5014,71,0,710,35,291,432,0,2977,0,498,0,0
PL_1002301581006,Krzymów,6268,3580,53,0,562,15,210,219,0,2259,0,262,0,0
PL_1002301581007,Rychwał,6565,3647,62,0,350,25,171,337,0,2276,0,426,0,0
PL_1002301581008,Rzgów,5606,3172,44,0,501,19,196,269,0,1803,0,340,0,0
PL_1002301581009,Skulsk,4899,2355,58,0,308,12,139,260,0,1399,0,179,0,0
PL_1002301581010,Sompolno,8292,4435,100,0,473,16,260,366,0,2756,0,464,0,0
PL_1002301581011,Stare Miasto,9388,5804,94,0,986,20,326,434,0,2789,0,1155,0,0
PL_1002301581012,Ślesin,11249,6241,116,0,948,29,293,928,0,3396,0,531,0,0
PL_1002301581013,Wierzbinek,5646,2826,56,0,205,11,70,275,0,2082,0,127,0,0
PL_1002301581014,Wilczyn,4795,2529,78,0,216,10,107,307,0,1627,0,184,0,0
PL_1002301591101,Kościan,18789,12278,191,0,4371,0,738,1354,0,3721,0,1903,0,0
PL_1002301591102,Czempiń,9035,5294,135,0,1385,0,411,797,0,1870,0,696,0,0
PL_1002301591103,Kościan,12442,7295,173,0,1725,0,485,1184,0,2890,0,838,0,0
PL_1002301591104,Krzywiń,7790,4481,119,0,380,0,198,1315,0,2177,0,292,0,0
PL_1002301591105,Śmigiel,13638,7586,186,0,1624,0,444,1098,0,3299,0,935,0,0
PL_1002301571201,Sulmierzyce,2175,1259,40,0,214,0,82,229,0,599,0,95,0,0
PL_1002301571202,Kobylin,6281,3374,90,0,561,0,179,581,0,1681,0,282,0,0
PL_1002301571203,Koźmin Wielkopolski,10474,5718,120,0,1098,0,352,1011,0,2610,0,527,0,0
PL_1002301571204,Krotoszyn,31205,18619,234,0,3897,0,1182,3562,0,7570,0,2174,0,0
PL_1002301571205,Rozdrażew,4027,2223,38,0,222,0,131,420,0,1296,0,116,0,0
PL_1002301571206,Zduny,5760,3190,64,0,584,0,238,427,0,1434,0,443,0,0
PL_1002301591301,Krzemieniewo,6583,3684,96,0,696,0,275,431,0,1718,0,468,0,0
PL_1002301591302,Lipno,6248,3870,71,0,970,0,302,434,0,1418,0,675,0,0
PL_1002301591303,Osieczna,7209,4246,96,0,1140,0,298,441,0,1707,0,564,0,0
PL_1002301591304,Rydzyna,7295,4468,76,0,1223,0,335,509,0,1673,0,652,0,0
PL_1002301591305,Święciechowa,6106,3656,57,0,907,0,269,513,0,1342,0,568,0,0
PL_1002301591306,Wijewo,2954,1717,57,0,268,0,142,317,0,750,0,183,0,0
PL_1002301591307,Włoszakowice,7347,4331,101,0,946,0,251,642,0,1767,0,624,0,0
PL_1002301591401,Chrzypsko Wielkie,2685,1378,37,0,397,0,57,123,0,545,0,219,0,0
PL_1002301591402,Kwilcz,4951,2726,69,0,773,0,124,442,0,992,0,326,0,0
PL_1002301591403,Międzychód,14194,8465,129,0,2707,0,595,682,0,2447,0,1905,0,0
PL_1002301591404,Sieraków,6818,3746,81,0,1133,0,173,265,0,1214,0,880,0,0
PL_1002301591501,Kuślin,4256,2365,71,0,604,0,138,334,0,1027,0,191,0,0
PL_1002301591502,Lwówek,7068,3863,71,0,1277,0,210,500,0,1539,0,266,0,0
PL_1002301591503,Miedzichowo,2959,1694,58,0,552,0,96,164,0,651,0,173,0,0
PL_1002301591504,Nowy Tomyśl,20335,13013,175,0,5532,0,905,1098,0,3792,0,1511,0,0
PL_1002301591505,Opalenica,12483,7780,117,0,2658,0,444,1227,0,2684,0,650,0,0
PL_1002301591506,Zbąszyń,10579,6665,108,0,3147,0,518,386,0,2067,0,439,0,0
PL_1002301611601,Oborniki,25794,16188,223,0,4580,0,1033,3513,0,4825,0,2014,0,0
PL_1002301611602,Rogoźno,13601,7683,129,0,2057,0,500,1101,0,2742,0,1154,0,0
PL_1002301611603,Ryczywół,5556,3009,73,0,595,0,188,709,0,1159,0,285,0,0
PL_1002301571701,Ostrów Wielkopolski,56480,36937,424,0,14377,0,2305,2956,0,12132,0,4743,0,0
PL_1002301571702,Nowe Skalmierzyce,12159,7018,124,0,1477,0,510,781,0,3396,0,730,0,0
PL_1002301571703,Odolanów,11517,6794,149,0,1128,0,505,512,0,3736,0,764,0,0
PL_1002301571704,Ostrów Wielkopolski,14868,8729,145,0,1817,0,563,1224,0,4248,0,732,0,0
PL_1002301571705,Przygodzice,9503,5836,111,0,1199,0,362,867,0,2740,0,557,0,0
PL_1002301571706,Raszków,9144,5347,89,0,968,0,323,640,0,2902,0,425,0,0
PL_1002301571707,Sieroszewice,7562,4100,72,0,576,0,303,496,0,2373,0,280,0,0
PL_1002301571708,Sośnie,5205,2729,66,0,450,0,200,333,0,1465,0,215,0,0
PL_1002301571801,Czajków,2037,1155,13,0,123,0,67,267,0,580,0,105,0,0
PL_1002301571802,Doruchów,4171,2319,41,0,298,0,133,465,0,1234,0,148,0,0
PL_1002301571803,Grabów nad Prosną,6242,3607,77,0,391,0,251,903,0,1645,0,340,0,0
PL_1002301571804,Kobyla Góra,4764,2736,54,0,510,0,216,673,0,1046,0,237,0,0
PL_1002301571805,Kraszewice,2815,1560,28,0,192,0,87,419,0,748,0,86,0,0
PL_1002301571806,Mikstat,4823,2693,55,0,253,0,144,355,0,1701,0,185,0,0
PL_1002301571807,Ostrzeszów,18744,11252,145,0,3152,0,642,2001,0,4117,0,1195,0,0
PL_1002301601901,Piła,55130,35937,309,0,12490,0,2253,3604,0,10814,0,6467,0,0
PL_1002301601902,Białośliwie,3706,2199,47,0,361,0,154,505,0,941,0,191,0,0
PL_1002301601903,Kaczory,6113,3691,55,0,832,0,285,558,0,1559,0,402,0,0
PL_1002301601904,Łobżenica,7343,3828,107,0,480,0,198,617,0,2125,0,301,0,0
PL_1002301601905,Miasteczko Krajeńskie,2504,1356,22,0,304,0,112,230,0,518,0,170,0,0
PL_1002301601906,Szydłowo,6859,3977,71,0,1109,0,312,554,0,1347,0,584,0,0
PL_1002301601907,Ujście,6220,3570,70,0,963,0,242,489,0,1334,0,472,0,0
PL_1002301601908,Wyrzysk,10773,5755,139,0,1204,0,397,802,0,2572,0,641,0,0
PL_1002301601909,Wysoka,5047,2664,45,0,515,0,186,369,0,1314,0,235,0,0
PL_1002301572001,Chocz,3812,2035,34,0,237,0,126,413,0,1003,0,222,0,0
PL_1002301572002,Czermin,3794,2290,49,0,232,0,105,509,0,1275,0,120,0,0
PL_1002301572003,Dobrzyca,6309,3487,108,0,370,0,151,1043,0,1576,0,239,0,0
PL_1002301572004,Gizałki,3597,1936,54,0,195,0,79,296,0,1202,0,110,0,0
PL_1002301572005,Gołuchów,8568,5162,96,0,874,0,280,947,0,2492,0,473,0,0
PL_1002301572006,Pleszew,23078,13600,196,0,3816,0,816,1731,0,5514,0,1527,0,0
PL_1002301612101,Luboń,23781,17559,167,0,7637,0,1256,1094,0,4562,0,2843,0,0
PL_1002301612102,Puszczykowo,7965,6001,54,0,3081,0,287,301,0,1544,0,734,0,0
PL_1002301612103,Buk,9666,6356,103,0,2078,0,415,791,0,2250,0,719,0,0
PL_1002301612104,Czerwonak,21020,15000,153,0,6605,0,881,956,0,4230,0,2175,0,0
PL_1002301612105,Dopiewo,19765,15282,140,0,7385,0,965,1313,0,3434,0,2045,0,0
PL_1002301612106,Kleszczewo,6312,4674,65,0,1847,0,342,429,0,1356,0,635,0,0
PL_1002301612107,Komorniki,21302,16264,147,0,8007,0,1109,1130,0,3362,0,2509,0,0
PL_1002301612108,Kostrzyn,14217,8776,126,0,2875,0,725,892,0,3047,0,1111,0,0
PL_1002301612109,Kórnik,21167,15310,151,0,6621,0,1150,1095,0,4151,0,2142,0,0
PL_1002301612110,Mosina,24886,17373,211,0,6779,0,1151,1285,0,5432,0,2515,0,0
PL_1002301612111,Murowana Goślina,12925,8624,111,0,3362,0,594,701,0,2509,0,1347,0,0
PL_1002301612112,Pobiedziska,15185,10023,138,0,3614,0,688,1040,0,3029,0,1514,0,0
PL_1002301612113,Rokietnica,13407,10042,65,0,4890,0,655,633,0,2289,0,1510,0,0
PL_1002301612114,Stęszew,11826,7382,132,0,2187,0,507,1331,0,2350,0,875,0,0
PL_1002301612115,Suchy Las,13159,10409,73,0,5095,0,607,649,0,2389,0,1596,0,0
PL_1002301612116,Swarzędz,37647,27312,275,0,11691,0,1825,2084,0,7231,0,4206,0,0
PL_1002301612117,Tarnowo Podgórne,20732,15954,128,0,8663,0,800,876,0,3745,0,1742,0,0
PL_1002301592201,Bojanowo,6751,3602,97,0,641,0,276,548,0,1472,0,568,0,0
PL_1002301592202,Jutrosin,5460,2807,67,0,451,0,123,501,0,1330,0,335,0,0
PL_1002301592203,Miejska Górka,7301,3933,115,0,526,0,237,410,0,1793,0,852,0,0
PL_1002301592204,Pakosław,3682,2040,59,0,291,0,98,385,0,1026,0,181,0,0
PL_1002301592205,Rawicz,24056,13834,194,0,3930,0,889,1335,0,4836,0,2650,0,0
PL_1002301582301,Słupca,10776,6717,83,0,1412,35,341,1144,0,2638,0,1064,0,0
PL_1002301582302,Lądek,4615,2492,28,0,345,10,131,351,0,1374,0,253,0,0
PL_1002301582303,Orchowo,3020,1573,36,0,238,13,114,221,0,761,0,190,0,0
PL_1002301582304,Ostrowite,4200,2015,45,0,215,8,93,217,0,1234,0,203,0,0
PL_1002301582305,Powidz,1890,1226,25,0,238,10,77,104,0,551,0,221,0,0
PL_1002301582306,Słupca,7594,4200,86,0,537,24,247,521,0,2386,0,399,0,0
PL_1002301582307,Strzałkowo,7922,4626,76,0,838,34,343,582,0,2189,0,564,0,0
PL_1002301582308,Zagórów,7132,3618,66,0,414,18,198,423,0,1940,0,559,0,0
PL_1002301612401,Obrzycko,1855,1110,22,0,347,0,55,109,0,410,0,167,0,0
PL_1002301612402,Duszniki,7069,4340,122,0,893,0,305,878,0,1688,0,454,0,0
PL_1002301612403,Kaźmierz,6577,4115,80,0,1510,0,295,492,0,1218,0,520,0,0
PL_1002301612404,Obrzycko,3461,1802,36,0,521,0,96,213,0,712,0,224,0,0
PL_1002301612405,Ostroróg,3837,2175,56,0,700,0,105,217,0,835,0,262,0,0
PL_1002301612406,Pniewy,9615,5857,119,0,2219,0,407,519,0,2123,0,470,0,0
PL_1002301612407,Szamotuły,23187,14443,200,0,5579,0,798,1671,0,4431,0,1764,0,0
PL_1002301612408,Wronki,15946,9871,185,0,3330,0,530,1013,0,2798,0,2015,0,0
PL_1002301612501,Dominowo,2368,1372,41,0,151,10,194,209,0,595,0,172,0,0
PL_1002301612502,Krzykosy,5423,3120,64,0,437,19,371,428,0,1460,0,341,0,0
PL_1002301612503,Nowe Miasto nad Wartą,7044,3931,79,0,728,47,344,496,0,1786,0,451,0,0
PL_1002301612504,Środa Wielkopolska,24832,15731,254,0,3547,121,2563,1494,0,5308,0,2444,0,0
PL_1002301612505,Zaniemyśl,5302,3317,51,0,832,28,359,461,0,1109,0,477,0,0
PL_1002301612601,Brodnica,3792,2059,58,0,483,30,180,266,0,732,0,310,0,0
PL_1002301612602,Dolsk,4547,2463,66,0,309,19,199,231,0,1081,0,558,0,0
PL_1002301612603,Książ Wielkopolski,6611,3450,77,0,539,32,251,433,0,1624,0,494,0,0
PL_1002301612604,Śrem,32023,20094,285,0,5264,186,1659,2065,0,7198,0,3437,0,0
PL_1002301582701,Turek,21649,13275,129,0,2540,104,734,1709,0,5887,0,2172,0,0
PL_1002301582702,Brudzew,4757,2738,36,0,192,12,99,533,0,1743,0,123,0,0
PL_1002301582703,Dobra,4821,2674,41,0,188,11,97,487,0,1698,0,152,0,0
PL_1002301582704,Kawęczyn,4223,2370,47,0,109,11,87,513,0,1521,0,82,0,0
PL_1002301582705,Malanów,5188,2647,53,0,253,34,169,378,0,1571,0,189,0,0
PL_1002301582706,Przykona,3614,2064,22,0,166,7,102,258,0,1369,0,140,0,0
PL_1002301582707,Tuliszków,8233,4555,72,0,752,17,217,483,0,2762,0,252,0,0
PL_1002301582708,Turek,7524,4472,47,0,568,20,277,702,0,2434,0,424,0,0
PL_1002301582709,Władysławów,6331,3887,53,0,262,15,311,398,0,2645,0,203,0,0
PL_1002301602801,Wągrowiec,19630,12417,138,0,3890,0,914,1521,0,3796,0,2158,0,0
PL_1002301602802,Damasławek,4174,2282,54,0,292,0,118,634,0,1028,0,156,0,0
PL_1002301602803,Gołańcz,6259,3377,99,0,473,0,276,884,0,1335,0,310,0,0
PL_1002301602804,Mieścisko,4643,2538,59,0,517,0,133,482,0,1104,0,243,0,0
PL_1002301602805,Skoki,7397,4164,72,0,1315,0,291,441,0,1482,0,563,0,0
PL_1002301602806,Wapno,2334,1167,26,0,191,0,97,253,0,466,0,134,0,0
PL_1002301602807,Wągrowiec,9325,4898,90,0,816,0,349,1198,0,1898,0,547,0,0
PL_1002301592901,Przemęt,11023,6052,159,0,830,0,384,1447,0,2731,0,501,0,0
PL_1002301592902,Siedlec,9643,5579,141,0,1534,0,403,547,0,2167,0,787,0,0
PL_1002301592903,Wolsztyn,23334,15105,264,0,5981,0,1041,1324,0,4868,0,1627,0,0
PL_1002301583001,Kołaczkowo,4635,2513,51,0,332,18,156,284,0,1304,0,368,0,0
PL_1002301583002,Miłosław,8016,4723,76,0,731,26,376,395,0,2094,0,1025,0,0
PL_1002301583003,Nekla,5819,3623,38,0,900,33,286,415,0,1396,0,555,0,0
PL_1002301583004,Pyzdry,5536,2997,56,0,445,18,173,388,0,1602,0,315,0,0
PL_1002301583005,Września,35692,22725,218,0,7439,159,1530,1631,0,8525,0,3223,0,0
PL_1002301603101,Złotów,14476,8784,118,0,3051,0,563,986,0,2699,0,1367,0,0
PL_1002301603102,Jastrowie,8731,4301,104,0,1164,0,298,415,0,1706,0,614,0,0
PL_1002301603103,Krajenka,5789,3304,77,0,811,0,222,479,0,1289,0,426,0,0
PL_1002301603104,Lipka,4292,2083,46,0,520,0,125,327,0,849,0,216,0,0
PL_1002301603105,Okonek,6711,3172,89,0,717,0,201,299,0,1322,0,544,0,0
PL_1002301603106,Tarnówka,2364,1245,27,0,273,0,91,189,0,485,0,180,0,0
PL_1002301603107,Zakrzewo,3904,2199,45,0,701,0,183,246,0,866,0,158,0,0
PL_1002301603108,Złotów,7290,3683,83,0,743,0,197,837,0,1464,0,359,0,0
PL_1002301576101,Kalisz,77042,50228,399,0,15006,0,3221,3506,0,17281,0,10815,0,0
PL_1002301586201,Konin,58244,36817,338,0,10099,232,1978,2221,0,15401,0,6548,0,0
PL_1002301596301,Leszno,48134,31505,309,0,11274,0,2313,2015,0,8770,0,6824,0,0
PL_1002301626401,Poznań,414276,306460,2035,0,141057,0,20067,15275,0,73409,0,54617,0,0
PL_1002321630101,Białogard,18070,10307,185,0,3861,0,446,904,0,3417,0,1494,0,0
PL_1002321630102,Białogard,5873,2586,70,0,747,0,140,244,0,1075,0,310,0,0
PL_1002321630103,Karlino,6884,3029,84,0,981,0,198,209,0,1246,0,311,0,0
PL_1002321630104,Tychowo,5617,2562,78,0,469,0,129,350,0,967,0,569,0,0
PL_1002321640201,Bierzwnik,3752,1787,57,0,467,0,78,174,0,810,0,201,0,0
PL_1002321640202,Choszczno,16739,8826,136,0,3089,0,448,535,0,3178,0,1440,0,0
PL_1002321640203,Drawno,4115,1922,60,0,454,0,113,335,0,730,0,230,0,0
PL_1002321640204,Krzęcin,2864,1194,38,0,340,0,58,136,0,503,0,119,0,0
PL_1002321640205,Pełczyce,6070,2614,94,0,448,0,154,490,0,1196,0,232,0,0
PL_1002321640206,Recz,4219,1832,61,0,429,0,137,167,0,842,0,196,0,0
PL_1002321640301,Czaplinek,9325,4607,87,0,1372,0,283,591,0,1682,0,592,0,0
PL_1002321640302,Drawsko Pomorskie,13635,7068,127,0,2161,0,400,640,0,2425,0,1315,0,0
PL_1002321640303,Kalisz Pomorski,5521,2517,58,0,572,0,120,522,0,903,0,342,0,0
PL_1002321640305,Wierzchowo,3877,1845,51,0,473,0,98,190,0,792,0,241,0,0
PL_1002321640306,Złocieniec,12765,6768,124,0,1986,0,442,510,0,2780,0,926,0,0
PL_1002321660402,Goleniów,28034,16705,249,0,5868,0,1237,1453,0,5487,0,2411,0,0
PL_1002321660403,Maszewo,6700,3125,50,0,762,0,208,319,0,1405,0,381,0,0
PL_1002321660404,Nowogard,19682,10362,206,0,2356,0,493,1949,0,3632,0,1726,0,0
PL_1002321660405,Osina,2345,1138,35,0,227,0,48,172,0,521,0,135,0,0
PL_1002321660406,Przybiernów,3937,1878,33,0,422,0,107,249,0,887,0,180,0,0
PL_1002321660407,Stepnica,3757,1708,37,0,525,0,115,162,0,626,0,243,0,0
PL_1002321660501,Brojce,2924,1205,36,0,240,0,74,201,0,548,0,106,0,0
PL_1002321660502,Gryfice,18365,9698,162,0,3031,0,568,1435,0,3302,0,1200,0,0
PL_1002321660503,Karnice,3209,1563,44,0,468,0,70,146,0,709,0,126,0,0
PL_1002321660504,Płoty,7195,3238,69,0,871,0,172,414,0,1409,0,303,0,0
PL_1002321660507,Rewal,3505,2341,37,0,1086,0,136,151,0,710,0,221,0,0
PL_1002321660508,Trzebiatów,12506,6435,95,0,1974,0,301,896,0,2363,0,806,0,0
PL_1002321660601,Banie,4961,2151,60,0,488,0,136,200,0,1034,0,233,0,0
PL_1002321660602,Cedynia,3411,1486,37,0,522,0,60,148,0,531,0,188,0,0
PL_1002321660603,Chojna,10669,5261,94,0,1411,0,329,419,0,2218,0,790,0,0
PL_1002321660604,Gryfino,24018,14355,169,0,3981,0,980,811,0,5735,0,2679,0,0
PL_1002321660605,Mieszkowice,5457,2650,45,0,659,0,189,443,0,1026,0,288,0,0
PL_1002321660606,Moryń,3339,1582,41,0,465,0,77,156,0,689,0,154,0,0
PL_1002321660607,Stare Czarnowo,3045,1661,33,0,405,0,113,126,0,803,0,181,0,0
PL_1002321660608,Trzcińsko-Zdrój,4265,1968,55,0,489,0,120,214,0,907,0,183,0,0
PL_1002321660609,Widuchowa,4230,1854,36,0,385,0,90,281,0,839,0,223,0,0
PL_1002321660701,Dziwnów,3688,2409,29,0,971,0,100,256,0,687,0,366,0,0
PL_1002321660702,Golczewo,4670,2264,44,0,502,0,107,408,0,958,0,245,0,0
PL_1002321660703,Kamień Pomorski,11462,6156,80,0,2223,0,339,588,0,2136,0,790,0,0
PL_1002321660704,Międzyzdroje,5436,3107,43,0,1178,0,157,181,0,1016,0,532,0,0
PL_1002321660705,Świerzno,3313,1526,52,0,472,0,46,245,0,553,0,158,0,0
PL_1002321660706,Wolin,9606,4999,90,0,1338,0,279,733,0,1930,0,629,0,0
PL_1002321630801,Kołobrzeg,38055,25120,297,0,9110,0,1264,1298,0,8536,0,4615,0,0
PL_1002321630802,Dygowo,4302,2118,73,0,468,0,115,241,0,923,0,298,0,0
PL_1002321630803,Gościno,4043,2012,55,0,522,0,141,202,0,838,0,254,0,0
PL_1002321630804,Kołobrzeg,8767,5310,82,0,1745,0,304,406,0,1882,0,891,0,0
PL_1002321630805,Rymań,3139,1528,48,0,287,0,97,315,0,621,0,160,0,0
PL_1002321630806,Siemyśl,2892,1497,38,0,416,0,71,201,0,593,0,178,0,0
PL_1002321630807,Ustronie Morskie,3526,2111,38,0,621,0,120,183,0,804,0,345,0,0
PL_1002321630901,Będzino,6681,3478,86,0,697,0,201,672,0,1366,0,456,0,0
PL_1002321630902,Biesiekierz,5309,3243,51,0,1029,0,236,412,0,965,0,550,0,0
PL_1002321630903,Bobolice,7229,3383,78,0,766,0,301,320,0,1527,0,391,0,0
PL_1002321630904,Manowo,5119,3072,80,0,932,0,249,313,0,968,0,530,0,0
PL_1002321630905,Mielno,4620,3296,42,0,954,0,168,306,0,1253,0,573,0,0
PL_1002321630906,Polanów,6722,3016,91,0,822,0,192,328,0,1234,0,349,0,0
PL_1002321630907,Sianów,10802,5736,130,0,1558,0,437,592,0,2102,0,917,0,0
PL_1002321630908,Świeszyno,5782,3551,63,0,1205,0,210,397,0,1052,0,624,0,0
PL_1002321641001,Barlinek,14628,7912,122,0,3065,0,531,412,0,2989,0,793,0,0
PL_1002321641002,Boleszkowice,2274,1129,24,0,330,0,105,135,0,400,0,135,0,0
PL_1002321641003,Dębno,15580,8101,120,0,2884,0,643,660,0,2946,0,848,0,0
PL_1002321641004,Myślibórz,15510,7695,118,0,2576,0,383,616,0,3031,0,971,0,0
PL_1002321641005,Nowogródek Pomorski,2625,1142,24,0,317,0,57,132,0,463,0,149,0,0
PL_1002321661101,Dobra (Szczecińska),17039,12440,86,0,6276,0,772,575,0,2701,0,2030,0,0
PL_1002321661102,Kołbaskowo,9414,6166,76,0,2648,0,476,392,0,1545,0,1029,0,0
PL_1002321661103,Nowe Warpno,1293,772,18,0,280,0,56,54,0,255,0,109,0,0
PL_1002321661104,Police,30372,18645,189,0,6476,0,1457,878,0,6758,0,2887,0,0
PL_1002321641201,Bielice,2410,1143,39,0,185,0,80,119,0,616,0,104,0,0
PL_1002321641202,Kozielice,2020,954,23,0,141,0,62,132,0,515,0,81,0,0
PL_1002321641203,Lipiany,4637,2294,40,0,464,0,120,449,0,1006,0,215,0,0
PL_1002321641204,Przelewice,3991,1805,58,0,292,0,61,395,0,835,0,164,0,0
PL_1002321641205,Pyrzyce,14873,8318,182,0,2019,0,472,696,0,3745,0,1204,0,0
PL_1002321641206,Warnice,2700,1290,21,0,177,0,84,99,0,766,0,143,0,0
PL_1002321631301,Darłowo,10655,6185,93,0,2294,0,327,402,0,1903,0,1166,0,0
PL_1002321631302,Sławno,9511,5352,89,0,1476,0,350,416,0,2110,0,911,0,0
PL_1002321631303,Darłowo,6750,3774,77,0,1010,0,201,474,0,1462,0,550,0,0
PL_1002321631304,Malechowo,5030,2435,69,0,505,0,137,246,0,1141,0,337,0,0
PL_1002321631305,Postomino,5553,2823,70,0,516,0,124,621,0,1180,0,312,0,0
PL_1002321631306,Sławno,6729,3109,107,0,612,0,216,326,0,1428,0,420,0,0
PL_1002321661401,Stargard,51371,32198,451,0,11673,0,2325,1974,0,10823,0,4952,0,0
PL_1002321661402,Chociwel,4659,2362,47,0,644,0,152,237,0,996,0,286,0,0
PL_1002321661403,Dobrzany,3812,1727,30,0,291,0,82,324,0,830,0,170,0,0
PL_1002321661404,Dolice,5980,2666,68,0,611,0,183,279,0,1252,0,273,0,0
PL_1002321661405,Ińsko,2757,1284,29,0,256,0,55,316,0,500,0,128,0,0
PL_1002321661406,Kobylanka,4434,2984,23,0,1091,0,205,208,0,1005,0,452,0,0
PL_1002321661408,Marianowo,2402,1158,38,0,232,0,66,116,0,613,0,93,0,0
PL_1002321661409,Stara Dąbrowa,2894,1285,29,0,246,0,105,122,0,654,0,129,0,0
PL_1002321661410,Stargard,10280,5391,108,0,1542,0,390,499,0,2204,0,648,0,0
PL_1002321661411,Suchań,3331,1516,37,0,248,0,82,336,0,693,0,120,0,0
PL_1002321641501,Szczecinek,30183,17659,222,0,6692,0,1136,1227,0,6603,0,1779,0,0
PL_1002321641502,Barwice,6665,2900,95,0,618,0,246,300,0,1393,0,248,0,0
PL_1002321641503,Biały Bór,4125,1952,51,0,469,0,140,205,0,857,0,230,0,0
PL_1002321641504,Borne Sulinowo,7548,3889,78,0,1113,0,236,311,0,1579,0,572,0,0
PL_1002321641505,Grzmiąca,3831,1657,51,0,360,0,113,216,0,713,0,204,0,0
PL_1002321641506,Szczecinek,7201,3288,103,0,746,0,218,314,0,1612,0,295,0,0
PL_1002321641601,Świdwin,11726,6411,107,0,1890,0,361,663,0,2339,0,1051,0,0
PL_1002321641602,Brzeżno,2136,985,26,0,148,0,53,260,0,398,0,100,0,0
PL_1002321641603,Połczyn-Zdrój,12383,6447,109,0,1865,0,313,481,0,2696,0,983,0,0
PL_1002321641604,Rąbino,2844,1261,34,0,192,0,54,204,0,641,0,136,0,0
PL_1002321641605,Sławoborze,3177,1382,36,0,301,0,81,242,0,523,0,199,0,0
PL_1002321641606,Świdwin,4632,2087,59,0,326,0,130,365,0,972,0,235,0,0
PL_1002321641701,Wałcz,18932,11568,119,0,4467,0,678,912,0,3668,0,1724,0,0
PL_1002321641702,Człopa,3940,1796,34,0,447,0,105,186,0,809,0,215,0,0
PL_1002321641703,Mirosławiec,4137,2126,48,0,722,0,120,194,0,731,0,311,0,0
PL_1002321641704,Tuczno,3831,1781,50,0,433,0,107,200,0,785,0,206,0,0
PL_1002321641705,Wałcz,9627,4755,98,0,1447,0,334,610,0,1780,0,486,0,0
PL_1002321641801,Dobra,3370,1431,34,0,261,0,55,226,0,697,0,158,0,0
PL_1002321641802,Łobez,10569,5585,125,0,1809,0,276,837,0,1942,0,596,0,0
PL_1002321641803,Radowo Małe,2824,1246,38,0,297,0,87,249,0,439,0,136,0,0
