gisco_id,name,registered,turnout,invalid,blank,KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY,KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE,KOMITET WYBORCZY NOWA LEWICA,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ,KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ,KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI,KOMITET WYBORCZY POLSKA JEST JEDNA,KOMITET WYBORCZY WYBORCÓW RUCHU DOBROBYTU I POKOJU,KOMITET WYBORCZY NORMALNY KRAJ,KOMITET WYBORCZY ANTYPARTIA,KOMITET WYBORCZY RUCH NAPRAWY POLSKI,KOMITET WYBORCZY WYBORCÓW MNIEJSZOŚĆ NIEMIECKA
PL_1006201370203,Dobrzyniewo Duże,7614,5701,95,0,73,1194,198,2406,599,1025,88,23,0,0,0,0
PL_1006201370204,Gródek,4180,2738,46,0,29,665,233,662,164,914,7,18,0,0,0,0
PL_1006201370205,Juchnowiec Kościelny,12968,10150,150,0,131,2057,492,3767,1195,2161,171,26,0,0,0,0
PL_1006201370206,Łapy,16066,11400,118,0,104,1278,268,6356,915,2089,250,22,0,0,0,0
PL_1006201370207,Michałowo,5122,3196,114,0,54,532,181,1061,269,933,22,30,0,0,0,0
PL_1006201370208,Poświętne,2543,1753,13,0,12,203,32,1191,168,101,29,4,0,0,0,0
PL_1006201370209,Supraśl,13126,10485,130,0,128,2585,537,2792,1086,3011,142,74,0,0,0,0
PL_1006201370210,Suraż,1509,1181,25,0,12,141,33,701,98,146,20,5,0,0,0,0
PL_1006201370211,Turośń Kościelna,5212,4086,57,0,44,758,146,1735,454,790,88,14,0,0,0,0
PL_1006201370212,Tykocin,4806,3263,73,0,34,494,75,1923,325,289,41,9,0,0,0,0
PL_1006201370213,Wasilków,13892,10750,136,0,121,2522,500,3418,1168,2622,241,22,0,0,0,0
PL_1006201370214,Zabłudów,7333,5274,108,0,67,1056,238,2060,632,993,87,33,0,0,0,0
PL_1006201370215,Zawady,2046,1243,18,0,14,133,17,821,136,78,26,0,0,0,0,0
PL_1006201380301,Bielsk Podlaski,18863,13142,217,0,108,2849,862,3647,1154,4094,132,79,0,0,0,0
PL_1006201380302,Brańsk,2754,1946,39,0,15,245,45,1180,201,178,33,10,0,0,0,0
PL_1006201380303,Bielsk Podlaski,5510,3512,97,0,34,721,279,1116,367,832,36,30,0,0,0,0
PL_1006201380304,Boćki,3270,2079,61,0,12,297,48,1093,301,223,28,16,0,0,0,0
PL_1006201380305,Brańsk,4252,2954,53,0,26,241,41,2150,271,119,46,7,0,0,0,0
PL_1006201380306,Orla,2157,1291,45,0,14,275,91,307,113,419,14,13,0,0,0,0
PL_1006201380307,Rudka,1362,952,24,0,10,126,11,618,61,90,10,2,0,0,0,0
PL_1006201380308,Wyszki,3265,2234,38,0,13,259,39,1509,217,133,20,6,0,0,0,0
PL_1006201390401,Grajewo,15482,10141,242,0,102,1710,441,4607,833,1953,218,35,0,0,0,0
PL_1006201390402,Grajewo,4797,3122,74,0,37,465,113,1593,468,297,63,12,0,0,0,0
PL_1006201390403,Radziłów,3538,2119,53,0,17,229,35,1470,151,115,43,6,0,0,0,0
PL_1006201390404,Rajgród,3888,2279,69,0,28,394,113,998,232,412,24,9,0,0,0,0
PL_1006201390405,Szczuczyn,4519,2810,82,0,29,547,59,1556,208,245,70,14,0,0,0,0
PL_1006201390406,Wąsosz,2708,1680,52,0,11,236,31,1067,136,105,35,7,0,0,0,0
PL_1006201380501,Hajnówka,15942,10905,218,0,104,2523,860,2552,996,3405,123,124,0,0,0,0
PL_1006201380502,Białowieża,1897,1365,24,0,27,263,154,343,125,407,11,11,0,0,0,0
PL_1006201380503,Czeremcha,2417,1521,63,0,20,284,119,502,138,355,23,17,0,0,0,0
PL_1006201380504,Czyże,1565,916,15,0,12,298,57,199,66,243,5,21,0,0,0,0
PL_1006201380505,Dubicze Cerkiewne,1507,1042,35,0,10,221,83,317,148,201,6,21,0,0,0,0
PL_1006201380506,Hajnówka,3140,2047,50,0,14,622,115,455,232,512,20,27,0,0,0,0
PL_1006201380507,Kleszczele,1887,1171,40,0,12,239,93,396,94,276,14,7,0,0,0,0
PL_1006201380508,Narew,2727,1586,34,0,13,447,99,394,151,418,10,20,0,0,0,0
PL_1006201380509,Narewka,3147,2080,54,0,18,448,182,593,219,517,22,27,0,0,0,0
PL_1006201380601,Kolno,7785,5055,83,0,67,852,203,2368,527,801,137,17,0,0,0,0
PL_1006201380602,Grabowo,2593,1611,29,0,16,194,49,1030,126,126,37,4,0,0,0,0
PL_1006201380603,Kolno,6415,4062,66,0,45,614,81,2445,401,248,127,35,0,0,0,0
PL_1006201380604,Mały Płock,3694,2298,60,0,21,316,57,1434,173,169,51,17,0,0,0,0
PL_1006201380605,Stawiski,4594,2721,74,0,21,324,66,1787,216,183,44,6,0,0,0,0
PL_1006201380606,Turośl,3812,2475,56,0,23,397,53,1347,235,271,55,38,0,0,0,0
PL_1006201380701,Jedwabne,3984,2534,73,0,27,213,40,1700,256,164,51,10,0,0,0,0
PL_1006201380702,Łomża,8950,6490,105,0,63,991,169,3279,661,1040,169,13,0,0,0,0
PL_1006201380703,Miastkowo,3193,2105,49,0,15,207,48,1323,240,148,34,41,0,0,0,0
PL_1006201380704,Nowogród,3109,2140,40,0,26,318,61,1158,209,283,35,10,0,0,0,0
PL_1006201380705,Piątnica,8000,5191,107,0,68,648,106,2808,576,737,116,25,0,0,0,0
PL_1006201380706,Przytuły,1564,952,19,0,5,69,17,697,80,32,31,2,0,0,0,0
PL_1006201380707,Śniadowo,4013,2789,38,0,31,427,44,1696,300,184,53,16,0,0,0,0
PL_1006201380708,Wizna,3030,1952,32,0,9,231,33,1307,165,126,47,2,0,0,0,0
PL_1006201380709,Zbójna,3234,1948,50,0,24,279,54,1115,166,149,66,45,0,0,0,0
PL_1006201390801,Goniądz,3716,2313,46,0,23,405,94,1191,220,307,24,3,0,0,0,0
PL_1006201390802,Jasionówka,2084,1370,25,0,16,254,40,700,163,148,23,1,0,0,0,0
PL_1006201390803,Jaświły,3706,2225,37,0,33,310,46,1327,267,147,47,11,0,0,0,0
PL_1006201390804,Knyszyn,3536,2223,37,0,26,366,84,1154,236,266,49,5,0,0,0,0
PL_1006201390805,Krypno,3003,1837,52,0,19,315,48,944,209,210,37,3,0,0,0,0
PL_1006201390806,Mońki,10970,6814,147,0,65,1319,208,3050,786,1140,78,21,0,0,0,0
PL_1006201390807,Trzcianne,3244,1857,58,0,22,190,31,1228,186,118,15,9,0,0,0,0
PL_1006201390901,Sejny,3859,2599,68,0,45,552,176,962,161,592,27,16,0,0,0,0
PL_1006201390902,Giby,2140,1465,39,0,23,266,74,709,109,228,15,2,0,0,0,0
PL_1006201390903,Krasnopol,2860,1803,44,0,29,308,81,841,185,273,33,9,0,0,0,0
PL_1006201390904,Puńsk,3261,1939,40,0,24,492,78,586,141,474,19,85,0,0,0,0
PL_1006201390905,Sejny,3087,1932,40,0,25,438,119,790,178,288,24,30,0,0,0,0
PL_1006201381001,Siemiatycze,10588,7165,105,0,70,1256,358,2741,695,1760,146,34,0,0,0,0
PL_1006201381002,Drohiczyn,4800,2994,57,0,34,482,94,1601,282,381,38,25,0,0,0,0
PL_1006201381003,Dziadkowice,2051,1259,33,0,5,182,20,767,119,108,19,6,0,0,0,0
PL_1006201381004,Grodzisk,3113,1896,37,0,16,353,44,1053,165,189,32,7,0,0,0,0
PL_1006201381005,Mielnik,1974,1349,40,0,14,212,80,512,90,361,18,22,0,0,0,0
PL_1006201381006,Milejczyce,1406,867,35,0,2,160,72,261,129,196,6,6,0,0,0,0
PL_1006201381007,Nurzec-Stacja,2902,1634,48,0,23,215,93,684,139,371,9,52,0,0,0,0
PL_1006201381008,Perlejewo,2134,1350,27,0,13,227,28,811,151,75,17,1,0,0,0,0
PL_1006201381009,Siemiatycze,4538,2824,63,0,35,533,119,1150,299,554,47,24,0,0,0,0
PL_1006201371101,Dąbrowa Białostocka,8497,5402,111,0,60,836,185,2880,543,663,107,17,0,0,0,0
PL_1006201371102,Janów,3139,1895,39,0,28,388,56,963,204,182,24,11,0,0,0,0
PL_1006201371103,Korycin,2481,1534,22,0,10,311,37,774,196,157,26,1,0,0,0,0
PL_1006201371104,Krynki,2449,1643,45,0,23,217,73,677,185,375,42,6,0,0,0,0
PL_1006201371105,Kuźnica,2970,2013,39,0,20,301,68,1167,165,226,21,6,0,0,0,0
PL_1006201371106,Nowy Dwór,1995,1216,29,0,8,188,39,719,94,121,11,7,0,0,0,0
PL_1006201371107,Sidra,2597,1614,49,0,33,285,46,893,151,139,16,2,0,0,0,0
PL_1006201371108,Sokółka,18570,12480,233,0,127,2178,484,5457,1142,2656,164,39,0,0,0,0
PL_1006201371109,Suchowola,5208,3292,65,0,26,560,86,1820,339,305,68,23,0,0,0,0
PL_1006201371110,Szudziałowo,2321,1454,63,0,20,206,62,704,137,240,13,9,0,0,0,0
PL_1006201391201,Bakałarzewo,2311,1542,44,0,35,312,65,634,215,185,21,31,0,0,0,0
PL_1006201391202,Filipów,3246,2057,65,0,40,312,74,1081,194,249,34,8,0,0,0,0
PL_1006201391203,Jeleniewo,2321,1693,46,0,20,289,73,810,175,216,32,32,0,0,0,0
PL_1006201391204,Przerośl,2136,1407,43,0,16,213,51,770,155,125,28,6,0,0,0,0
PL_1006201391205,Raczki,4382,2917,100,0,34,470,114,1405,315,387,81,11,0,0,0,0
PL_1006201391206,Rutka-Tartak,1836,1207,34,0,14,215,44,617,141,128,12,2,0,0,0,0
PL_1006201391207,Suwałki,6012,4373,56,0,65,913,192,1735,453,849,86,24,0,0,0,0
PL_1006201391208,Szypliszki,3069,1994,61,0,26,359,124,823,234,326,37,4,0,0,0,0
PL_1006201391209,Wiżajny,1751,1233,21,0,17,211,50,643,135,136,13,7,0,0,0,0
PL_1006201381301,Wysokie Mazowieckie,6899,5044,71,0,60,911,153,2379,473,890,102,5,0,0,0,0
PL_1006201381302,Ciechanowiec,6585,4261,77,0,38,756,107,2349,391,453,82,8,0,0,0,0
PL_1006201381303,Czyżew,4811,3455,53,0,36,419,87,2238,302,274,31,15,0,0,0,0
PL_1006201381304,Klukowo,3246,2352,29,0,15,292,24,1678,200,89,22,3,0,0,0,0
PL_1006201381305,Kobylin-Borzymy,2462,1701,19,0,15,119,21,1192,205,89,38,3,0,0,0,0
PL_1006201381306,Kulesze Kościelne,2309,1724,20,0,32,113,20,1244,194,61,37,3,0,0,0,0
PL_1006201381307,Nowe Piekuty,2902,2145,36,0,18,277,26,1451,184,94,52,7,0,0,0,0
PL_1006201381308,Sokoły,4326,2965,53,0,26,273,52,1935,353,200,59,14,0,0,0,0
PL_1006201381309,Szepietowo,5225,3733,66,0,42,568,101,2147,416,328,61,4,0,0,0,0
PL_1006201381310,Wysokie Mazowieckie,4075,2937,45,0,19,454,35,1755,364,208,53,4,0,0,0,0
PL_1006201381401,Zambrów,15917,10407,144,0,100,2092,391,4715,930,1809,200,26,0,0,0,0
PL_1006201381402,Kołaki Kościelne,1761,1337,20,0,9,166,18,893,121,59,47,4,0,0,0,0
PL_1006201381403,Rutki,4272,2886,73,0,31,379,67,1751,269,274,31,11,0,0,0,0
PL_1006201381404,Szumowo,3645,2461,54,0,22,469,43,1410,251,160,40,12,0,0,0,0
PL_1006201381405,Zambrów,7466,5205,136,0,51,969,120,2687,520,646,69,7,0,0,0,0
PL_1006201376101,Białystok,215144,167146,1870,0,1884,36932,10921,51738,15980,44811,2391,619,0,0,0,0
PL_1006201386201,Łomża,43912,31113,381,0,303,4668,1088,13645,2596,7825,529,78,0,0,0,0
PL_1006201396301,Suwałki,49986,34927,529,0,611,5998,1794,12838,3143,9256,558,200,0,0,0,0
PL_1004221410101,Borzytuchom,2510,1782,55,0,35,274,150,547,169,498,54,0,0,0,0,0
PL_1004221410102,Bytów,18152,12907,208,0,209,1608,1141,4084,970,4445,242,0,0,0,0,0
PL_1004221410103,Czarna Dąbrówka,4280,2983,73,0,38,309,169,1390,215,691,98,0,0,0,0,0
PL_1004221410104,Kołczygłowy,3172,2001,72,0,34,239,166,758,215,461,56,0,0,0,0,0
PL_1004221410105,Lipnica,3992,2710,54,0,49,305,100,1467,193,485,57,0,0,0,0,0
PL_1004221410106,Miastko,13823,8496,155,0,112,852,626,2817,454,3390,90,0,0,0,0,0
PL_1004221410107,Parchowo,2816,2139,63,0,43,211,124,969,179,507,43,0,0,0,0,0
PL_1004221410108,Studzienice,2816,2052,32,0,42,299,130,720,178,615,36,0,0,0,0,0
PL_1004221410109,Trzebielino,2654,1646,57,0,28,205,116,553,131,522,34,0,0,0,0,0
PL_1004221410110,Tuchomie,3211,2074,44,0,47,265,109,810,215,539,45,0,0,0,0,0
PL_1004221720201,Chojnice,28528,20640,312,0,324,2752,1747,6249,1443,7512,301,0,0,0,0,0
PL_1004221720202,Brusy,10506,7866,182,0,139,998,361,3672,648,1623,243,0,0,0,0,0
PL_1004221720203,Chojnice,14351,10219,223,0,183,1495,786,3438,898,2982,214,0,0,0,0,0
PL_1004221720204,Czersk,15952,10792,206,0,222,1397,736,4790,929,2284,228,0,0,0,0,0
PL_1004221720205,Konarzyny,1697,1203,34,0,40,183,87,474,139,229,17,0,0,0,0,0
PL_1004221720301,Człuchów,9967,7028,96,0,103,868,595,1884,402,2967,113,0,0,0,0,0
PL_1004221720302,Czarne,7554,4921,152,0,109,653,409,1409,294,1828,67,0,0,0,0,0
PL_1004221720303,Człuchów,8071,5342,147,0,112,738,483,1833,458,1483,88,0,0,0,0,0
PL_1004221720304,Debrzno,6380,3863,117,0,92,477,308,1237,275,1289,68,0,0,0,0,0
PL_1004221720305,Koczała,2449,1547,35,0,36,186,130,461,121,543,35,0,0,0,0,0
PL_1004221720306,Przechlewo,4611,3055,103,0,69,394,297,1025,247,889,31,0,0,0,0,0
PL_1004221720307,Rzeczenica,2655,1715,58,0,31,220,145,670,122,450,19,0,0,0,0,0
PL_1004221400401,Pruszcz Gdański,22736,18215,243,0,283,2793,1431,3756,1156,8295,258,0,0,0,0,0
PL_1004221400402,Cedry Wielkie,5190,3599,130,0,78,534,248,1021,286,1232,70,0,0,0,0,0
PL_1004221400403,Kolbudy,14360,11704,173,0,161,1938,914,2238,802,5314,164,0,0,0,0,0
PL_1004221400404,Pruszcz Gdański,24207,19589,265,0,302,2947,1351,3651,1312,9468,293,0,0,0,0,0
PL_1004221400405,Przywidz,4658,3399,69,0,53,554,221,1050,297,1079,76,0,0,0,0,0
PL_1004221400406,Pszczółki,7774,5851,135,0,89,1187,377,1492,454,2046,71,0,0,0,0,0
PL_1004221400407,Suchy Dąb,3178,2137,64,0,56,393,135,631,156,672,30,0,0,0,0,0
PL_1004221400408,Trąbki Wielkie,8882,6136,170,0,90,1380,367,1697,537,1807,88,0,0,0,0,0
PL_1004221400501,Chmielno,5676,4308,76,0,64,619,208,1676,352,1044,269,0,0,0,0,0
PL_1004221400502,Kartuzy,24526,18653,296,0,290,2362,1063,6232,1403,6204,803,0,0,0,0,0
PL_1004221400503,Przodkowo,7670,6040,100,0,113,863,350,2000,641,1687,286,0,0,0,0,0
PL_1004221400504,Sierakowice,13941,10951,199,0,166,1266,402,5053,1079,1873,913,0,0,0,0,0
PL_1004221400505,Somonino,8103,5959,146,0,89,738,309,2127,504,1779,267,0,0,0,0,0
PL_1004221400506,Stężyca,8175,6294,138,0,105,823,338,2506,537,1517,330,0,0,0,0,0
PL_1004221400507,Sulęczyno,4249,3220,69,0,50,383,171,1428,253,709,157,0,0,0,0,0
PL_1004221400508,Żukowo,33074,27056,323,0,459,4371,2109,6052,2247,10723,772,0,0,0,0,0
PL_1004221720601,Kościerzyna,17157,12782,156,0,140,1862,784,3821,751,4970,298,0,0,0,0,0
PL_1004221720602,Dziemiany,3282,2450,59,0,47,312,139,1119,200,507,67,0,0,0,0,0
PL_1004221720603,Karsin,4683,3403,98,0,53,385,204,1427,308,832,96,0,0,0,0,0
PL_1004221720604,Kościerzyna,11864,9023,190,0,172,1343,536,3384,687,2458,253,0,0,0,0,0
PL_1004221720605,Liniewo,3455,2416,73,0,65,307,143,1040,187,542,59,0,0,0,0,0
PL_1004221720606,Lipusz,2793,2158,55,0,40,281,106,962,200,475,39,0,0,0,0,0
PL_1004221720607,Nowa Karczma,5254,3774,102,0,72,546,244,1567,268,884,91,0,0,0,0,0
PL_1004221720608,Stara Kiszewa,5200,3706,73,0,56,633,216,1479,328,849,72,0,0,0,0,0
PL_1004221420701,Kwidzyn,27056,19365,385,0,340,2500,2129,5194,1158,7380,279,0,0,0,0,0
PL_1004221420702,Gardeja,6113,3629,143,0,81,341,575,1428,325,679,57,0,0,0,0,0
PL_1004221420703,Kwidzyn,8362,5460,176,0,100,793,556,1806,424,1529,76,0,0,0,0,0
PL_1004221420704,Prabuty,9631,5975,213,0,119,772,517,2260,429,1594,71,0,0,0,0,0
PL_1004221420705,Ryjewo,4140,2501,135,0,82,330,199,778,178,771,28,0,0,0,0,0
PL_1004221420706,Sadlinki,4354,2765,72,0,77,328,224,1107,275,635,47,0,0,0,0,0
PL_1004221410801,Lębork,24583,17862,265,0,241,2148,1572,4751,1231,7386,268,0,0,0,0,0
PL_1004221410802,Łeba,3025,2318,26,0,31,264,190,644,131,987,45,0,0,0,0,0
PL_1004221410803,Cewice,5131,3675,99,0,62,546,225,1321,296,1027,99,0,0,0,0,0
PL_1004221410804,Nowa Wieś Lęborska,10001,6978,135,0,126,976,523,2187,547,2353,131,0,0,0,0,0
PL_1004221410805,Wicko,4271,2834,59,0,53,400,262,892,230,879,59,0,0,0,0,0
PL_1004221420901,Malbork,27617,19756,340,0,341,2823,1862,5109,1162,7947,172,0,0,0,0,0
PL_1004221420903,Lichnowy,3261,2015,78,0,44,281,160,673,154,587,38,0,0,0,0,0
PL_1004221420904,Malbork,3704,2526,42,0,43,503,229,597,198,888,26,0,0,0,0,0
PL_1004221420906,Miłoradz,2541,1700,55,0,38,298,90,620,140,440,19,0,0,0,0,0
PL_1004221420907,Nowy Staw,5312,3368,135,0,79,610,247,1061,237,962,37,0,0,0,0,0
PL_1004221420908,Stare Pole,3372,2189,67,0,42,356,176,659,147,727,15,0,0,0,0,0
PL_1004221401001,Krynica Morska,1438,1113,22,0,24,110,88,303,53,499,14,0,0,0,0,0
PL_1004221401002,Nowy Dwór Gdański,12828,8625,200,0,148,1100,638,2367,552,3522,98,0,0,0,0,0
PL_1004221401003,Ostaszewo,2335,1532,41,0,30,238,98,535,123,458,9,0,0,0,0,0
PL_1004221401004,Stegna,8039,5634,163,0,125,837,335,1649,303,2165,57,0,0,0,0,0
PL_1004221401005,Sztutowo,2785,1968,62,0,35,278,132,500,137,801,23,0,0,0,0,0
PL_1004221401101,Hel,2609,1892,36,0,35,243,157,417,123,855,26,0,0,0,0,0
PL_1004221401102,Jastarnia,3121,2438,30,0,45,314,144,831,159,841,74,0,0,0,0,0
PL_1004221401103,Puck,8065,5839,85,0,111,782,461,1481,291,2529,99,0,0,0,0,0
PL_1004221401104,Władysławowo,11904,9230,125,0,163,1464,630,2438,590,3659,161,0,0,0,0,0
PL_1004221401105,Kosakowo,14003,11925,98,0,198,1937,1038,2182,840,5425,207,0,0,0,0,0
PL_1004221401106,Krokowa,8234,5902,153,0,107,831,324,2158,512,1703,114,0,0,0,0,0
PL_1004221401107,Puck,20276,15013,282,0,287,2242,989,5278,1235,4419,281,0,0,0,0,0
PL_1004221411201,Ustka,12186,8930,96,0,108,859,712,2675,427,3947,106,0,0,0,0,0
PL_1004221411202,Damnica,4252,2699,77,0,47,297,197,1011,222,814,34,0,0,0,0,0
PL_1004221411203,Dębnica Kaszubska,6849,4338,139,0,56,567,321,1522,342,1290,101,0,0,0,0,0
PL_1004221411204,Główczyce,6332,3592,123,0,70,488,238,1273,327,974,99,0,0,0,0,0
PL_1004221411205,Kępice,6263,3745,112,0,69,453,309,1197,267,1296,42,0,0,0,0,0
PL_1004221411206,Kobylnica,9808,7077,127,0,108,1059,575,1758,503,2834,113,0,0,0,0,0
PL_1004221411207,Potęgowo,4775,2940,119,0,50,393,247,1054,248,794,35,0,0,0,0,0
PL_1004221411208,Słupsk,13527,9719,135,0,166,1405,910,2511,680,3779,133,0,0,0,0,0
PL_1004221411209,Smołdzino,2436,1599,49,0,23,187,132,594,96,500,18,0,0,0,0,0
PL_1004221411210,Ustka,6374,4466,91,0,84,542,350,1368,348,1601,82,0,0,0,0,0
PL_1004221421301,Czarna Woda,2329,1665,52,0,33,220,106,683,122,421,28,0,0,0,0,0
PL_1004221421302,Skórcz,2518,1807,51,0,29,218,117,696,126,526,44,0,0,0,0,0
PL_1004221421303,Starogard Gdański,33759,23776,433,0,324,2935,1665,8190,1431,8337,461,0,0,0,0,0
PL_1004221421304,Bobowo,2340,1535,71,0,39,230,95,645,114,296,45,0,0,0,0,0
PL_1004221421305,Kaliska,4062,2752,92,0,45,544,164,1056,161,622,68,0,0,0,0,0
PL_1004221421306,Lubichowo,5071,3499,112,0,63,482,180,1329,258,977,98,0,0,0,0,0
PL_1004221421307,Osieczna,2144,1513,59,0,26,189,75,759,98,265,42,0,0,0,0,0
PL_1004221421308,Osiek,1967,1418,44,0,22,192,83,561,87,407,22,0,0,0,0,0
PL_1004221421309,Skarszewy,10468,7136,200,0,108,972,464,2710,602,1916,164,0,0,0,0,0
PL_1004221421310,Skórcz,3368,2225,76,0,19,282,139,1117,182,350,60,0,0,0,0,0
PL_1004221421311,Smętowo Graniczne,3798,2546,98,0,43,407,161,1092,189,521,35,0,0,0,0,0
PL_1004221421312,Starogard Gdański,12093,8880,223,0,158,1349,640,2983,662,2663,202,0,0,0,0,0
PL_1004221421313,Zblewo,8827,6178,191,0,115,1039,319,2474,474,1412,154,0,0,0,0,0
PL_1004221421401,Tczew,41648,30696,466,0,390,4633,2304,9013,2046,11435,409,0,0,0,0,0
PL_1004221421402,Gniew,11206,7186,283,0,210,1146,508,2615,509,1779,136,0,0,0,0,0
PL_1004221421403,Morzeszczyn,2633,1602,70,0,36,246,86,669,121,343,31,0,0,0,0,0
PL_1004221421404,Pelplin,11609,7557,273,0,136,1222,456,2764,517,2012,177,0,0,0,0,0
PL_1004221421405,Subkowy,4077,2835,99,0,62,514,238,989,215,675,43,0,0,0,0,0
PL_1004221421406,Tczew,11350,8407,212,0,150,1542,571,2338,666,2790,138,0,0,0,0,0
PL_1004221401501,Reda,19434,15366,176,0,278,2239,1332,3256,1138,6657,290,0,0,0,0,0
PL_1004221401502,Rumia,38307,31081,253,0,504,4191,2656,6767,2218,13935,557,0,0,0,0,0
PL_1004221401503,Wejherowo,33797,25145,294,0,377,3182,1984,6818,1785,10249,456,0,0,0,0,0
PL_1004221401504,Choczewo,4222,2820,87,0,47,394,202,875,181,1000,34,0,0,0,0,0
PL_1004221401505,Gniewino,5456,3698,108,0,68,412,207,1213,329,1277,84,0,0,0,0,0
PL_1004221401506,Linia,4728,3512,98,0,62,461,127,1730,302,599,133,0,0,0,0,0
PL_1004221401507,Luzino,12300,9263,176,0,158,1264,492,3490,916,2479,288,0,0,0,0,0
PL_1004221401508,Łęczyce,8692,5866,134,0,111,999,340,2255,487,1378,162,0,0,0,0,0
PL_1004221401509,Szemud,14835,11765,154,0,217,1683,737,3507,1116,4032,319,0,0,0,0,0
PL_1004221401510,Wejherowo,20386,15809,225,0,304,2345,1022,4465,1454,5630,364,0,0,0,0,0
PL_1004221421601,Dzierzgoń,6567,4009,184,0,84,532,296,1328,235,1305,45,0,0,0,0,0
PL_1004221421602,Mikołajki Pomorskie,2553,1481,69,0,28,221,77,618,95,358,15,0,0,0,0,0
PL_1004221421603,Stary Dzierzgoń,2863,1556,100,0,36,169,94,646,93,411,7,0,0,0,0,0
PL_1004221421604,Stary Targ,4487,2442,109,0,40,369,133,1002,136,620,33,0,0,0,0,0
PL_1004221421605,Sztum,13989,9380,283,0,169,1280,779,2564,477,3722,106,0,0,0,0,0
PL_1004221436101,Gdańsk,369589,301514,3147,0,3434,43187,32730,59689,16843,139254,3230,0,0,0,0,0
PL_1004221436201,Gdynia,183307,148644,1339,0,2049,20127,16573,29843,8136,68851,1726,0,0,0,0,0
PL_1004221416301,Słupsk,63200,46416,535,0,591,5077,4472,12817,2656,19645,623,0,0,0,0,0
PL_1004221436401,Sopot,27963,22725,209,0,212,2255,2188,4606,952,12095,208,0,0,0,0,0
PL_1001241500101,Będzin,40666,30704,362,0,498,2665,7698,7869,1520,9760,332,0,0,0,0,0
PL_1001241500102,Czeladź,23447,17941,238,0,304,1740,4180,4452,926,5886,215,0,0,0,0,0
PL_1001241500103,Wojkowice,7716,5760,117,0,105,571,1107,1337,339,2089,95,0,0,0,0,0
PL_1001241500104,Bobrowniki,9763,7514,94,0,120,921,1185,2125,456,2486,127,0,0,0,0,0
PL_1001241500105,Mierzęcice,6199,4673,77,0,93,552,807,1449,290,1331,74,0,0,0,0,0
PL_1001241500106,Psary,9788,7695,74,0,121,866,1576,1959,383,2625,91,0,0,0,0,0
PL_1001241500107,Siewierz,10034,7675,89,0,143,730,1039,2580,536,2459,99,0,0,0,0,0
PL_1001241500108,Sławków,5368,4115,61,0,41,367,745,1255,277,1144,225,0,0,0,0,0
PL_1001241440201,Szczyrk,4804,3823,53,0,52,474,239,1593,303,1020,80,0,9,0,0,0
PL_1001241440202,Bestwina,9208,7353,63,0,106,1242,494,2397,645,2187,201,0,18,0,0,0
PL_1001241440203,Buczkowice,8457,6490,76,0,91,922,464,2494,588,1622,216,0,17,0,0,0
PL_1001241440204,Czechowice-Dziedzice,33270,26094,308,0,399,4033,2143,8429,2050,8055,598,0,79,0,0,0
PL_1001241440205,Jasienica,18527,14746,172,0,236,2580,1046,4963,1289,4031,377,0,52,0,0,0
PL_1001241440206,Jaworze,5718,4655,49,0,62,782,433,1044,373,1802,100,0,10,0,0,0
PL_1001241440207,Kozy,9924,8038,83,0,117,1382,585,2711,636,2325,179,0,20,0,0,0
PL_1001241440208,Porąbka,12054,9124,139,0,193,1284,568,3697,738,2234,249,0,22,0,0,0
PL_1001241440209,Wilamowice,13564,10764,134,0,182,1623,675,4401,869,2514,337,0,29,0,0,0
PL_1001241440210,Wilkowice,10536,8310,118,0,103,1240,781,2644,592,2615,198,0,19,0,0,0
PL_1001241440301,Cieszyn,25559,19180,262,0,502,3133,2138,4994,1292,6357,431,0,71,0,0,0
PL_1001241440302,Ustroń,14652,11339,170,0,156,1574,1209,3166,682,4144,210,0,28,0,0,0
PL_1001241440303,Wisła,9042,6393,81,0,97,1142,664,936,546,2736,164,0,27,0,0,0
PL_1001241440304,Brenna,9068,6743,90,0,172,1057,435,2581,594,1609,185,0,20,0,0,0
PL_1001241440305,Chybie,7303,5479,79,0,118,1014,348,2251,430,1103,122,0,14,0,0,0
PL_1001241440306,Dębowiec,4396,3284,51,0,86,609,293,1024,292,845,74,0,10,0,0,0
PL_1001241440307,Goleszów,10047,7477,104,0,145,1478,912,1560,580,2508,166,0,24,0,0,0
PL_1001241440308,Hażlach,8106,6076,80,0,183,1032,537,2091,519,1489,131,0,14,0,0,0
PL_1001241440309,Istebna,9114,6684,109,0,95,1114,191,3738,500,740,177,0,20,0,0,0
PL_1001241440310,Skoczów,19668,14350,198,0,282,2214,1321,4780,1177,3972,362,0,44,0,0,0
PL_1001241440311,Strumień,9953,7614,112,0,184,1052,590,3070,625,1805,151,0,25,0,0,0
PL_1001241440312,Zebrzydowice,9888,7469,93,0,179,996,587,2973,636,1810,178,0,17,0,0,0
